global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
842.7849465344696	-0.6220968099796664	0.3870044409868772	710286.4661051087	937.5297961977858	-5.742877365955792	878962.1187586618	32.980640440407335	789.3532432804038	-1.0323206859088714	623078.5426772924	1.0656859985553626	801.7712028030371	703.2660939615537	1.101964	23.97245	0.2943793231502876	0.18613842434012	0.0283252094	-0.0414370288	0.025574047	0.013324251	0.0072157835	0.0816431509	-0.0286426398	0.0005781744	-0.005807832	-0.0294969821	-0.0308687495	0.0830418226	-0.0312539087	-0.0078433467	-0.0081494485	-0.0225725995	-0.0157149595	-0.1131686574	-0.0191186093	0.0260766695	-0.0021788156	0.0248363448	-0.0741673501	-0.0276857938	0.0345493961	-0.0662991665	-0.0739371284	0.1416081304	0.0478565337	0.0092847925	0.0405476237	-0.036481577	0.037402283	-0.0923874828	0.0145906609	-0.0568256223	-0.050334365	-0.0171270954	-0.0340667472	-0.2657520097	0.2365402453	0.1269111944	0.1437067008	0.1082959623	-0.0624109618057104	0.0057839734604669	3.345434899138655e-05	0.0038951281535138	-0.0351398725664182	-0.0324106132525514	0.0010504478514064	0.0012348106439841	-0.0176506746650773	-0.1216541890835287	0.0003115463161324	0.0147997417215709	0.000205986550181	0.0021011459582346	4.414814337805596e-06	4.243045885546963e-08	0.0008350034696669	-0.0003587473834168	1.2869968510840053e-07	6.972307943557615e-07	3.1914017601390485e-05	-0.0002307176054234	1.0185045194618618e-09	5.323061345231209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.9396323243298	3.154685789860196	9.952042432745849	715613.8615370222	938.5752349546806	1.0454387568947825	880923.4716702339	1.0929421944177076	791.5625851994961	2.209341919092253	626571.3262877095	4.8811917154582405	802.1401144491659	710.0354439604516	0.918245	19.975775	0.1526721223815989	0.0891558354002555	0.0067589322	-0.0180219604	0.0115084415	-0.0349592583	-0.0292050138	-0.0587186259	0.0041480842	-0.0439030505	-0.0196738729	0.0309570882	-0.0214219594	0.0756138402	0.0004190985	-0.0401247794	-0.0076701173	0.0436951897	0.0166811836	-0.0357943072	-0.0111107537	0.0146322674	-0.0004397832	0.0086128564	-0.0722439256	-0.0454294793	0.0495183824	-0.0399003734	-0.0343795069	0.0948081584	-0.0568456532	0.0016240688	0.0834504194	-0.0234988131	0.0165266576	-0.0482910323	0.0583212943	-0.1621317772	0.0118499079	-0.0623344564	-0.1350977979	-0.0616773909	0.0413400043	-0.0723460603	0.1412592515	0.0993643757	-0.0452981961395408	0.0171127656661696	0.0002928467487452	0.0020519265734963	0.0487791128054198	0.083918985371838	0.0070423961058387	0.0023794018460838	-0.0336053884465741	-0.0159547137814967	0.0011293221326451	0.0002545528918494	-0.0001298805359592	-0.0003358670861402	1.1280669955230853e-07	1.6868953621049045e-08	0.0007910199090988	-4.39835605680999e-05	1.934553600247712e-09	6.257124965906739e-07	-0.0003019484869322	-0.0003338625045335	9.117288876064495e-08	1.114641719334417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.6721271533177	-0.2675051710120897	0.0715590165182073	715161.346644017	942.4661465745476	3.890911619866984	888242.4374390766	15.139193233615911	791.1666744521378	-0.3959107473582435	625944.7067636551	0.1567453198737629	802.5990311420968	727.6712397843404	0.8389069999999998	18.249825	0.0724508976198011	0.0493295867501893	-0.0155590078	-0.0139703861	0.0069934564	0.0181121212	-0.0347091389	0.0177460492	0.001755597	-0.0655957668	0.0273100524	-0.0348823601	0.0166424595	0.0286900777	-0.0091215258	-0.0675097743	0.021283494	-0.047213335	-0.0118998156	-0.0071352471	-0.0114627673	0.0194888545	-0.0312400851	0.0310810422	-0.0966217912	0.0163187625	0.0396765101	-0.0513466239	0.0034561072	0.0271692343	-0.1179190289	-0.1223677462	0.0136995654	-0.0950966303	0.0765382602	-0.0743775058	0.0871594921	-0.0257319965	0.0491560466	-0.0153038494	-0.0300921257	-0.0767220341	0.1795760536	-0.0839908638	0.1386044847	0.0898496795	-0.0453728676388465	-7.467149930569933e-05	5.575832808561056e-09	0.0020586971177722	0.042304523684848	-0.0064745891205717	4.192030428022669e-05	0.0017896727242018	-0.0037122977129655	0.0298930907336085	1.378115430968888e-05	0.0008935968736077	-0.0007449059111499	-0.0006150253751907	3.782562121284614e-07	5.548848164660628e-07	0.0007320951007687	-5.892480833010003e-05	3.472133036739026e-09	5.359632365695331e-07	-0.0002557277451267	4.6220741805499976e-05	6.539667962758644e-08	2.136356973050693e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.3657771171302	-3.306350036187496	10.931950561797056	709580.1024581466	942.6459848988596	0.1798383243120724	888581.4528459411	0.0323418228913741	791.2703597416516	0.1036852895138054	626108.7822056828	0.0107506392615616	803.4253680740138	705.7894116756963	0.8560609999999998	18.623003	0.0429802739834115	0.0213756785547924	0.0274218011	-0.0143074556	0.0273602271	0.0338546903	0.0524555808	0.0727748042	-0.0097076528	-0.078189588	0.0511868537	-0.0339793775	0.0001302453	0.0978997302	-0.0224145941	-0.0749212186	0.0507814403	-0.0674757143	-0.0176637974	-0.0787088026	-0.0135450047	0.0112581295	-0.0277729498	0.0316622471	-0.0847407859	0.0132025969	0.0604800106	-0.0485322147	-0.0795767358	-0.0058370851	-0.0927245661	-0.1268755774	0.0796803657	-0.0746796752	0.0063859401	-0.0578828164	0.0147584565	-0.0613051606	-0.0676217719	-0.0450921622	-0.0211140122	-0.0433870432	-0.0855874136	-0.0714365492	0.1357462967	0.0798077096	-0.0570002482569407	-0.0116273806180942	0.000135195980038	0.0032490283013528	0.0384381068869714	-0.0038664167978766	1.4949178854902362e-05	0.0014774880610542	0.0006230693033302	0.0043353670162957	3.882153567523808e-07	1.879540716598468e-05	-0.0010089365681715	-0.0002640306570216	6.971218784725782e-08	1.017952998593684e-06	0.0005621145762577	-0.0001699805245109	2.8893378713034665e-08	3.159727968413737e-07	-0.0002267167356364	2.9011009490299995e-05	5.1400478217625294e-08	8.416386716462763e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.5448953576267	-0.8208817595034361	0.6738468630854572	708197.8109024789	941.3221295994132	-1.32385529944645	886087.3516735744	1.7525928538724491	789.9401507325981	-1.330209009053533	624005.4417394398	1.7694560077671824	802.4467052950957	699.095690957861	0.714309	15.539294	0.0553954771416897	0.0276677164216595	0.0443207101	-0.0149213763	0.023304067	0.0351650464	0.0732407181	0.0627144076	-0.020698495	0.0199542982	0.0378779955	0.0024667337	0.0255339162	0.0808378704	-0.0236955163	0.0195597659	0.0244175544	-0.0286756085	-0.0523234074	-0.0969711923	-0.0103332426	-0.0011140416	-0.0378162635	0.018983671	-0.0971113508	0.0262135355	0.071912522	-0.0444834345	-0.0786952396	-0.0064796107	-0.0841718832	-0.1239369072	0.0728924788	-0.0740278357	0.0506130677	-0.0488138528	0.0573000156	-0.0342221432	-0.0616037015	0.0561097028	-0.0165945914	0.0467395253	0.0296734391	0.0579864744	0.1326888823	0.0692973963	-0.0453849113616371	0.0116153368953035	0.0001349160511914	0.0020597901793036	0.0195952244769728	-0.0188428824099986	0.000355054217517	0.0003839728223029	0.0002624599483027	-0.0003606093550275	6.888522446305597e-08	1.3003910693334953e-07	-0.0007254029506677	0.0002835336175038	8.039131225479119e-08	5.262094408374057e-07	0.0007320959648551	0.0001699813885973	2.8893672469500293e-08	5.359645017571198e-07	-0.0002647346991624	-3.801796352599998e-05	7.008446094060643e-08	1.4453655506642647e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.3917226216464	0.8468272640196801	0.717116415087057	709623.8143414649	939.0112299320086	-2.310899667404556	881742.0899384236	5.340257272810486	789.1003834050772	-0.8397673275209172	622679.4150900398	0.7052091643716234	800.418548753796	690.5545075640958	0.7927689999999998	17.246134	0.1330358714800648	0.0885822022467361	0.0465568464	-0.0048747181	0.0209409488	-0.0102262275	0.0302984877	0.0020999661	-0.0284951154	0.0498185097	-0.0162487179	-0.0084014091	0.0605237305	0.0167510573	-0.0190116094	0.0429436327	-0.0188519852	0.0089195347	-0.0516690417	-0.0145690195	-0.0139835353	0.0041458683	-0.0486581401	0.0392572788	-0.0995037134	0.0835361845	0.0688660388	-0.0154115394	-0.0633738063	-0.0489233028	-0.1513259849	-0.1046564245	0.0360445261	-0.0486450029	0.0820300764	-0.0044963269	-0.0190956613	-0.0379798951	-0.0946992532	0.0659545215	0.051190777	0.0055162459	-0.0144252457	-0.1492775017	0.1294367287	0.0583804184	-0.0402041817378915	0.0051807296237455	2.683995943435521e-05	0.0016163762292134	0.0351141983245355	0.0155189738475627	0.0002408385492813	0.0012330069239748	0.0515341822361392	0.0512717222878365	0.0026557719387476	0.002628789506361	-0.001860877185853	-0.0011354742351853	1.289301738769642e-06	3.4628639008281808e-06	0.0007328263802148	7.30415359699978e-07	5.335065976856483e-13	5.370345035387265e-07	-0.0003498189630358	-8.508426387339999e-05	1.223733068994424e-07	7.239331958878359e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.2746041935283	2.882881571881853	8.311006157495985	714489.1564945258	941.4756002761612	2.4643703441525986	886376.3059153581	6.073121193138797	790.4309502887381	1.3305668836609357	624781.0871743576	1.770408231895174	801.4348556930954	711.6660008897968	0.852473	18.544956	0.0893322826564903	0.0675019184383728	0.0152107798	0.0093470259	0.0002775628	-0.0021457932	-0.0406105037	-0.0878446957	-0.0047407507	0.0349607136	-0.0333867004	0.0424256612	-0.0013721797	-0.0164555531	-0.0025823618	0.0427126833	-0.0155652206	0.068883967	-0.0115646222	0.0047443131	-0.000674435	-0.0127361421	-0.0376780948	-0.0188641451	-0.0839957195	0.0197701836	0.049391242	-0.0384370238	-0.0489607139	0.1222362904	-0.1030533454	-0.0516092476	0.1025137998	0.0497854316	-0.0130645134	-0.0915473839	0.0403418947	-0.157874641	0.1091120997	0.0633920195	-0.1549681603	0.0625655466	-0.0649412052	0.1049893857	0.1259946088	0.0471208409	-0.0370161226532701	0.0031880590846214	1.016372072703704e-05	0.0013701933362819	0.0412757263935787	0.0061615280690432	3.796442814560724e-05	0.0017036855893175	0.0246804391304635	-0.0268537431056757	0.0006091240756725	0.0007211235187856	-0.0007998719861871	0.0010610051996659	1.1257320337180763e-06	6.397951942868963e-07	0.0007321404915743	-6.858886404999959e-07	4.704432271669326e-13	5.360296994026576e-07	-0.0003507069226724	-8.879596366000359e-07	1.2299534561034476e-07	7.884723162308679e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.2299635784476	0.9553593849193476	0.9127115543534742	716105.1512579807	939.0118530120084	-2.463747264152857	881743.2600970456	6.07005058162069	791.1535427492878	0.722592460549663	625923.9282047491	0.5221398640432162	802.3454880949424	718.3215988695232	0.913465	19.871778	0.0814655918973416	0.0403932366572318	-0.0039879643	0.0250555706	-0.0081735192	-0.0421006497	0.00500575	-0.0673450848	0.0018890883	-0.0149582393	0.0097323534	-0.0068966462	0.0021144433	-0.1262634909	-0.0006437775	-0.016036855	0.0018128574	0.0075992661	0.0202741924	0.0912654206	-0.0068713102	-0.0052224819	-0.0395080815	0.0204447028	-0.0806266916	0.0690117487	0.0527961757	0.0101598912	-0.0112974767	0.0112694461	-0.1767923453	-0.1039845734	0.1146104936	-0.1112179356	-0.0363890103	-0.0989806453	0.1192849688	-0.0001619088	-0.1144986802	0.0374770946	-0.0660854546	0.0563465424	-0.0058045486	-0.259437897	0.1223675745	0.0355847396	-0.0525624732301395	-0.0155463505768694	0.0002416890162589	0.0027628135920691	0.0728155831067027	0.031539856713124	0.0009947625614843	0.0053021091431691	0.0335387576810717	0.0088583185506082	0.0011248482667896	7.84698075440494e-05	-0.0010248778097203	-0.0002250058235331	5.0627620623853483e-08	1.0503745248570792e-06	0.0005537347533683	-0.000178405738206	3.1828607424827804e-08	3.06622177087852e-07	-0.000457716682068	-0.0001070097593955	2.095045610433386e-07	1.14510886059042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.9344170654178	-0.2955465130297625	0.0873477413640516	715605.0379758083	946.3781577258852	7.366304713876843	895631.6174206404	54.2624451376842	793.2266319082102	2.073089158922357	629208.4895684432	4.297698660841408	804.96859333663	723.8017617954928	1.040703	22.639769	0.1531865587199204	0.0780764039725012	-0.0033675684	0.0225311184	0.0004526983	0.0714802825	-0.0369157469	0.0588578576	0.0270928159	-0.1401416493	0.0667678049	-0.0634968011	0.0301218207	-0.003822732	0.0052539093	-0.1212991972	0.0706906291	-0.0714990761	-0.0265987795	0.0273078276	0.0066395513	-0.0272476047	-0.0215144981	-0.0354470873	-0.0381452931	0.0323152644	0.0241916159	-0.0483420421	-0.0285380807	0.0834473542	-0.042326212	-0.1046413044	-0.0010618939	0.0565180798	0.0202941231	-0.127934467	-0.1506167125	-0.201253528	-0.0703431742	-0.0829894874	-0.0414949023	0.1639745594	-0.1904550266	0.1607026767	0.1185609488	0.023839813	-0.0406200987250002	0.0119423745051393	0.000142620308821	0.0016499924204287	0.019469513716146	-0.0533460693905567	0.002845803119422	0.0003790619643431	-0.0099983501320792	-0.0435371078131509	9.996700536364817e-05	0.0018954797567339	-0.0007559925238314	0.0002688852858888	7.229929696755547e-08	5.715246960889699e-07	4.2132700627028896e-05	-0.0005116020527412	2.617366603690824e-07	1.7751644621268411e-09	-0.0003509838804767	0.0001067328015913	1.2318968435448241e-07	1.1391890935527816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.6334760259134	-1.300941039504437	1.692447588266885	713405.7088236172	939.3591444312628	-7.019013294622368	882395.6022266342	49.266547630085554	791.1126957238079	-2.1139361844022915	625859.2973353902	4.468726191725319	803.3282438681501	714.0366594417422	0.997079	21.690748	0.0725148097177957	0.0342580944674471	0.0127447818	0.0395664952	-0.0008622091	0.0501021208	0.0089968464	-0.058457313	-0.0144053085	-0.0044109429	0.0877945397	0.0011692476	-0.0080905585	-0.0820265571	-0.0126559301	0.0134390918	0.0749349392	-0.0238188803	0.0031846185	0.0684245277	0.0106557757	-0.0454376784	-0.0197265317	-0.0838819447	-0.0114319536	0.0101399218	0.0802870223	-0.1283084481	-0.102813694	0.0834436168	-0.0767029589	-0.1092456781	0.0307141732	-0.0403754228	0.0186907149	0.0146592653	0.0889661233	0.0752002817	0.0222607405	0.0066164488	-0.1172665436	0.0130086934	-0.0816578586	-0.0707952371	0.1145803187	0.0119549848	-0.0244743217786265	0.0161457769463737	0.000260686113202	0.0005989924265237	0.0009147892948817	-0.0185547244212643	0.000344277798349	8.368394540301578e-07	-0.0157653041653134	-0.0057669540332342	0.0002485448154248	3.3257758821436205e-05	-0.0004279806037486	0.0003280119200827	1.0759181971640513e-07	1.831673971850162e-07	0.0001990412744714	0.0001569085738443	2.4620300545874457e-08	3.961742894319919e-08	-0.0001949572880654	0.0001560265924112	3.8008344169815365e-08	2.4344297539481933e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.7900967150761	-2.8433793108373493	8.084805905297879	708610.5669275771	948.3330776655496	8.973933234286733	899335.6261946133	80.53147769343595	791.4015541122565	0.2888583884486024	626316.4198512948	0.0834391685771237	804.1078085361111	710.9290075083964	1.08764	23.660851	0.0940061944373025	0.045441742766227	0.0250278925	0.0313291609	0.0031066386	0.099018306	0.0207909428	0.1230504952	-0.0052934319	-0.0250806201	0.1217252375	-0.0149660882	0.0569968492	0.112880452	-0.0102219391	-0.0136088759	0.1099100329	-0.071490108	-0.063404911	-0.06526339	0.0162732273	-0.0438326166	0.0243326357	-0.0708395615	-0.0200276219	-0.0034042399	-0.0371860935	-0.1030958217	-0.1666810706	0.0787014249	0.0410847861	-0.1653674202	-0.2226404166	0.080371588	0.1195600477	0.095714577	-0.2503892932	0.0217436441	0.0196716282	-0.1895762797	0.0998405415	0.0315140834	-0.0508848166	-0.0329286296	0.1104315261	-0.0	-0.0003458425981506	0.0241284791804759	0.0005821835075626	1.196071026955574e-07	0.0150644261742911	0.0141496368794094	0.0002002122238191	0.0002269369359606	-0.0162906166360556	-0.0005253124707422	0.0002653841903829	2.75953191917277e-07	0.000169973329461	0.0005979539332096	3.575489062408308e-07	2.8890932728057653e-08	-0.0001510300485556	-0.000350071323027	1.2254993120587417e-07	2.281007556670689e-08	-0.0003509873499623	-0.0001560300618969	1.2319211983355805e-07	2.434538021555044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.2197790396607	-2.570317675415368	6.606532952552658	704289.8375313769	934.9240396010816	-13.40903806446795	874082.9598240049	179.8023018143504	790.8189930462522	-0.5825610660042457	625394.6797626883	0.3393773956240031	803.0277120471949	690.2936523194406	1.056738	22.988594	0.1231785818820114	0.0625759614863784	0.0629975621	0.0142031275	0.0349661415	0.0526642913	0.1238731482	0.0189582201	-0.0135126784	0.0563276032	0.0778072706	0.0540350249	-0.0254984652	0.0585773554	-0.0134473607	0.063241958	0.083876904	0.0299914521	0.0143917418	-0.0518782667	0.0164909395	-0.066281006	0.0211699094	-0.1024514842	-0.0211230604	0.0546392408	0.0043731692	-0.0607216882	-0.2017447693	0.045008926	-0.0749739998	-0.2107388875	-0.131752917	0.0755168427	0.0432339066	0.2587090577	-0.1763692283	0.052052652	0.0975529831	0.0500739037	0.0332958769	0.0630065869	-0.1220208277	0.0167783002	0.10612066	-0.0119549848	0.0133903350843667	0.0137361776825173	0.0001886825773256	0.0001793010736716	0.0640734441167296	0.0490090179424385	0.0024018838396822	0.0041054062409796	0.0022478650611219	0.0185384816971775	5.052897333012563e-06	0.0003436753036365	-0.0002350091124055	-0.0004049824418665	1.6401077822015306e-07	5.5229282913620935e-08	-0.00029399292067	-0.0001429628721144	2.043838280319829e-08	8.643183740407693e-08	-6.103457274563648e-05	0.0002899527772166	3.7252190702423915e-09	8.407261301565612e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.0465521719062	1.8267731322455347	3.337100076694162	707359.302920251	938.4923775064286	3.568337905346993	880767.9426376689	12.73303540673617	791.0191128543712	0.2001198081189841	625711.2369009164	0.040047937601579	802.8490434898291	680.073421705782	0.926871	20.163427	0.1195632706406423	0.0682092190030553	0.0698532493	0.0348763385	0.0223847856	-0.002795003	0.084905905	-0.012856694	-0.001427406	0.0605750021	0.0094867264	0.0549224238	0.0389163352	0.1610255841	0.0008216645	0.0662406612	0.0375312279	0.0360396507	-0.0678204949	-0.1189393821	0.015784683	-0.0642561288	-0.0044659532	-0.0654121861	-0.0642991044	0.0585453495	0.0226009765	0.0030941337	-0.2182923369	0.1546701906	0.0197750171	-0.086969414	-0.2027821948	0.0561927545	0.0936183347	0.1857117483	-0.1762076262	-0.0290971167	0.0331926644	-0.0111832008	-0.0058329494	0.0178668928	-0.0376958813	-0.0228779095	0.1016540472	-0.023839813	-0.0158205129109489	-0.0292108479953156	0.0008532736406054	0.0002502886287655	0.0641117677347153	3.832361798569717e-05	1.4686996955136511e-09	0.00411031876207	0.0452641494001824	0.0430162843390605	0.002048843220922	0.0018504007183389	-0.0008909982386408	-0.0006559891262353	4.3032173373895243e-07	7.93877861261008e-07	-0.0001000157404202	0.0001939771802498	3.7627146457663406e-08	1.0003148331800831e-08	3.495541453487456e-05	9.598998728051104e-05	1.2218810053049194e-09	9.214077658112673e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.5158663580331	2.469314186126894	6.097512549807526	711519.0167977432	937.1852859420392	-1.3070915643894525	878316.2601862617	1.7084883576980656	790.368594907538	-0.6505179468332472	624682.5158161158	0.4231735991521433	801.3658685244513	681.0567654379053	1.562517	33.991455	0.6236026448851181	0.2905243574732384	0.0602057541	0.0167862427	0.0326505177	-0.1273422913	0.0443041419	-0.0761222326	-0.0251819075	0.1057498262	-0.1300815788	0.0129556277	-0.164888422	-0.0366716366	-0.0002447596	0.0954974671	-0.1506188426	0.0491619676	0.17856298	0.0159646479	-0.0182153997	0.0049896315	0.1698141818	-0.0434122062	0.1530014675	0.1606459681	-0.2687433857	0.3220956645	-0.0537643745	0.1428899596	0.0547585104	0.0150323526	0.1454027517	-0.3422813146	-0.1246477262	0.2584956133	0.0263693	-0.1517513816	0.0046573142	-0.0731924661	0.0351313064	0.0114546918	-0.026044687	-0.0986713916	0.0970382431	-0.0355847396	-0.1287379626505327	-0.1129174497395837	0.0127503504556914	0.0165734630274099	0.2375830279649449	0.1734712602302296	0.030092278125864	0.0564456951769917	0.2258229868754142	0.1805588374752318	0.0509960214013334	0.0326014937904071	0.001909001696977	0.0027999999356178	7.839999639459683e-06	3.6442874790610656e-06	-0.0003760217212347	-0.0002760059808145	7.617930144537415e-08	1.4139233484030641e-07	-2.21406178342816e-05	-5.709603236915616e-05	4.902069580837084e-10	3.259956912299728e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.9166965364667	7.40083017843358	54.772287330013214	724059.2244445333	935.2249822568654	-1.9603036851738125	874645.7674373541	3.84279053810603	793.1924942328754	2.823899325337493	629154.3329073702	7.974407399641548	802.3023240372942	710.3526743907554	1.316701	28.643896	0.4578252306477971	0.3209141493319258	-0.0046673476	0.0401318137	-0.0343759683	-0.1665580252	-0.0888828884	-0.1300021608	0.014153583	0.0149122233	-0.1860661871	0.0167299697	-0.2019345372	-0.2873953127	0.0283315663	0.0024726902	-0.2003426783	0.0659650168	0.2167402749	0.2275356899	-0.0068297429	0.0362844063	0.1584547216	-0.0767085552	0.331511054	0.2452808076	-0.170282021	-0.0646222582	0.2564850584	0.0585218751	0.0492739958	0.0226680352	0.0673613236	-0.115538117	0.1070076459	0.0474814964	-0.0344805544	-0.1767129194	-0.3869430992	-0.0259733492	-0.1840770042	0.0979188727	-0.0413532696	-0.0154285284	0.092280022	-0.0471208409	-0.1457579909177013	-0.0170200282671686	0.0002896813622152	0.0212453919163647	-0.0722746477730567	-0.3098576757380016	0.0960117792137565	0.0052236247107194	0.2143512352360232	-0.0114717516393909	0.0459464520472089	0.0001316010856758	0.0028007022386119	0.0008917005416349	7.951298559519743e-07	7.843933029365709e-06	-0.0014930672795085	-0.0011170455582738	1.2477907792592254e-06	2.229249901138913e-06	-0.0004029100179903	-0.000380769400156	1.6233648259694388e-07	1.4498533609517405e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.4312277041545	-0.4854688323122218	0.2356799871465921	723233.2730543955	943.6600436876766	8.435061430811288	890494.2780526278	71.15026134156018	793.7602454964722	0.5677512635967332	630055.3273306198	0.3223414973156872	805.242259451619	751.1741107242559	1.49397	32.500275	0.2663249393144343	0.1524569576431412	-0.0582196005	0.0700410058	-0.0531861934	0.0329097172	-0.1235141258	-0.0242139021	0.0145894316	-0.1021648099	0.0227971008	-0.0767054931	-0.0758198448	-0.2293648964	0.0059831611	-0.0938356903	0.0015866664	-0.0650050851	0.106956388	0.2228242083	0.006175918	0.023621733	0.0482252455	0.0008262727	0.2206791173	0.1738193553	-0.0904526217	-0.0941425554	0.1279771785	0.0134933592	0.0594079916	-0.0442405315	-0.1140607598	-0.1341899717	0.154908048	-0.0987629356	0.0692570788	0.162178028	0.1400615493	0.0264594253	-0.0318433268	0.0457448226	0.0553098839	0.1076824853	0.0873863672	-0.0583804184	-0.1350351086440611	0.0107228822736402	0.0001149802042543	0.0182344805665133	0.0128188762946592	0.0850935240677158	0.0072409078382629	0.0001643235894577	0.213375179288235	-0.0009760559477882	0.0455289671362864	9.526852132127456e-07	0.0007679670015906	-0.0020327352370213	4.132012543828041e-06	5.897733155320566e-07	-0.0001871346676816	0.0013059326118269	1.7054599866330287e-06	3.5019383848302865e-08	-0.0003509283263327	5.19816916576e-05	1.2315069022266998e-07	2.702096267585801e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
