global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
831.4303056950208	-7.564891661742536	57.22758585390174	691276.3532281158	921.1303369012804	-2.625777938602937	848481.0975598664	6.894709782853889	783.6846996939368	0.8606544831086467	614161.7085343759	0.7407261392950117	794.6835626614321	673.2128315997046	1.74345	31.05669	0.2586737547216142	0.1366536026962167	0.0830530428	0.0326802798	0.0459172415	0.0162615616	-0.3218350036	0.0058006369	-0.0174195666	0.0321191867	0.0886616852	0.1405092662	-0.0337297923	0.1111062594	-0.3039258972	-0.1221101345	0.0019217744	-0.1282307599	-0.10704541	0.1888575284	0.0339213251	-0.0485881217	-0.1779698416	0.0190686724	-0.0570857167	0.256654632	-0.1177887382	-0.1782805881	0.0269929882	-0.1022048229	0.059202994	0.1175855825	-0.1495421555	0.0798966435	0.0004062358	0.1506463479	0.1295746328	0.2746316174	0.0778864536	0.0732005439	-0.1700864214	-0.1151596942	0.0321982781	0.1877292656	0.0257286253	-0.0254993271	0.2011012051	-0.0383125309	-0.0101395389	-0.1058287134	0.3667808816	-0.1743969491	-0.1108884393	0.0218570027	0.1437067008	0.1082959623	0.0246900197730326	-0.0153081553874727	0.000234339621367	0.0006095970763927	-0.0059697161566276	-0.0023203422557286	5.38398818372015e-06	3.56375109907006e-05	-0.0117530540466077	-0.0574955551536077	0.0001381342794224	0.0033057388624215	0.0037898716655254	-0.0024640355760818	6.071471320197258e-06	1.4363127241152273e-05	0.0004830652094571	-0.0006290118322713	3.956558851374237e-07	2.3335199658783194e-07	0.000561086254101	-0.0005779466301428	3.14817784541092e-07	3.340223072934185e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.3865089094247	-3.043796785596101	9.264698872005154	686224.2081431444	932.0350174828974	10.904680581616958	868689.2738143449	118.91205858709397	786.4849707656879	2.8002710717511263	618558.6092403049	7.841518075286202	798.0592177688695	643.5291567004076	1.899517	33.836765	0.3317322093345971	0.1806347375185082	0.017858139	0.0124718056	-0.0587399161	-0.0038861424	-0.3262860299	0.1676166269	-0.0566327604	-0.0738408322	0.1992983002	0.1337507488	0.0569866028	0.0744687527	-0.0097737408	-0.0578055984	0.1517893672	0.0171995266	-0.0267056957	0.0840807995	-0.0651208616	-0.1664728378	-0.2056871329	-0.0491082492	-0.0891605363	0.0407039098	0.0101784142	0.0724402026	0.1505750103	0.0028389284	-0.0185627644	-0.013224109	0.0245210954	-0.0070240722	-0.0691277462	0.1246761343	0.2335159161	0.2674894249	0.0217896847	0.0296680257	0.1114681328	0.0928532964	0.0465985766	-0.088971581	0.069080229	-0.0023653067	-0.1174568411	-0.1328557162	0.0422898854	0.0728900675	0.1682664986	-0.0269427573	-0.0167905449	-0.1701534914	0.1412592515	0.0993643757	-0.0065459920422483	-0.0312360118152809	0.0009756884341243	4.285001181717807e-05	-0.0069365254806115	-0.0009668093239839	9.347202689422064e-07	4.81153857431726e-05	-0.1183746011722632	-0.1066215471256555	0.0140125462026923	0.0113681543114683	0.000630011769244	-0.0031598598962814	9.984714564127502e-06	3.969148293859551e-07	0.0004039817650134	-7.908344444370002e-05	6.254191185079788e-09	1.6320126646334194e-07	-5.812722656743538e-05	-0.0006192134806684	3.378774468421965e-09	3.834253346415188e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.5633093843725	0.176800474947754	0.0312584079417514	686517.1576579834	927.0149398723822	-5.020077610515159	859356.6987465965	25.201179215595587	786.2883489197286	-0.196621845959271	618249.3676469129	0.0386601503084313	796.9204678140628	625.0516173956061	1.206351	21.489161	0.190855685374593	0.1025978821034032	0.0493658698	0.0241671729	-0.0124998644	0.0309216078	-0.2648142709	0.0917488433	0.0844233251	-0.0755190208	0.207786598	0.1739460501	0.1062772545	0.0340067754	0.0190658444	0.1299606868	-0.0547627124	-0.2028849805	0.1137494019	-0.1028054846	-0.0663260826	-0.1583243098	-0.2320994161	-0.1188959649	0.061728336	-0.0763590342	-0.0966686801	-0.0381155415	-0.0970356374	-0.0583433522	-0.0214332013	-0.0151995426	0.0646043832	-0.0035799095	-0.0579855754	0.0766173684	0.1596559002	0.2977038755	-0.2542037108	-0.0644329498	0.1100077191	0.0511782442	0.2356788077	-0.0438258454	-0.0484396718	0.017679232	-0.0267795561	-0.0178809105	0.0310072801	0.1699148249	0.0483627238	-0.0379859925	-0.0188936937	0.0371985015	0.1386044847	0.0898496795	-0.0364437048146584	-0.02989771277241	0.0008938732290215	0.0013281436206179	0.0526298327043832	0.0595663581849947	0.003548151027423	0.0027698992904913	-0.0586391353464961	0.0597354658257671	0.0034385481941846	0.0035683258774213	-8.799163481756493e-05	-0.0007180034040615	5.155288882439948e-07	7.742527797867706e-09	0.0002890021584809	-0.0001149796065324	1.3220309918368511e-08	8.352224760661926e-08	-5.798726533307729e-05	1.3996123435808754e-07	3.3625229408087076e-09	1.9589147123039504e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.6711877672466	1.1078783828741052	1.2273945112397424	688354.2798111137	929.8131002456106	2.79816037322837	864552.4013883539	7.829701474305532	785.4871322759144	-0.8012166438142003	616990.0349710399	0.6419481103248912	795.923360435826	612.25550826753	1.33022	23.695675	0.1878138732506342	0.1264800369965692	0.1154692138	0.0683408087	-0.0316090118	0.1339564536	-0.1340580729	0.1380356156	0.0962412708	-0.0139321619	0.0486181228	0.1365977831	0.1248436405	0.1714892741	-0.0005583438	0.1641795483	-0.0632225898	-0.1206900168	-0.066466804	-0.1907452563	-0.0257465087	-0.0131902958	-0.164555784	-0.09255822	-0.1050097968	-0.0274207187	-0.0663804565	-0.0830596157	-0.1756890457	-0.0521593947	0.0078433849	0.0468373434	0.116557524	0.1288166688	-0.1112490577	-0.0912906715	0.0455859035	0.282378079	-0.0455575716	0.0130465913	0.038304543	0.1549973353	-0.0567018292	0.102004914	0.0191024931	0.1522325512	-0.0498298848	0.0691664757	0.1782308558	0.0556621414	-0.080937531	0.1071220646	0.0002538739	-0.0791893735	0.1357462967	0.0798077096	-0.0302275895192849	0.0062161152953734	3.864008936537635e-05	0.0009137071681463	0.1033511533488109	0.0507213206444277	0.0025726523679148	0.0106814608985294	0.0573865665298427	0.1160257018763387	0.003293218018084	0.013461963495897	-8.9852761809071e-06	7.900635863665784e-05	6.2420047050241995e-09	8.073518804717646e-11	0.0005070000872937	0.0002179979288128	4.752309696667061e-08	2.570490885158194e-07	-5.799768657350535e-05	-1.0421240428059014e-08	3.363731647878563e-09	1.0860225205941159e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.1340304688482	4.46284270160163	19.916964979238937	695779.5807862054	919.4171054700282	-10.39599477558238	845327.813830885	108.07670737393616	783.1028170670884	-2.384315208826024	613250.0220984097	5.684959015039087	791.8800011045614	630.2319508965707	1.32344	23.574907	0.3082332346533298	0.1884635791402633	0.0786839133	0.0401111458	0.0612176165	0.0459809786	-0.0634285246	0.052836637	-0.0511490187	0.0815119229	-0.0676141304	-0.0467457141	0.0220612815	0.2201478989	-0.1511593824	-0.0337899464	-0.0141330007	-0.0158347902	0.1180293425	-0.1423869028	0.0646630794	0.059219853	0.0313335477	-0.0010428714	-0.2409434227	0.1644123903	-0.0588776873	-0.0778378889	-0.0342186063	0.1422613729	-0.0098596545	0.0349077063	0.0623264153	0.0794424011	-0.0771326929	0.0521092234	0.1434901691	0.0613414932	-0.049199753	0.1177481499	0.0683744902	0.0503110808	-0.0281796525	-0.1315375103	-0.1436561447	0.1029592092	-0.0391226645	0.0189436688	-0.1300434005	0.1593168262	0.0128210484	0.2016327144	-0.0271234413	0.2347160549	0.1326888823	0.0692973963	-0.050365550129257	-0.0201379606099721	0.0004055374575287	0.0025366886398227	-0.0557753263076392	-0.1591264796564501	0.0253212365278546	0.0031108870247236	-0.0265406318742549	-0.0839271984040976	0.0007044051402847	0.0070437746319607	0.0005990882810142	0.0006080735571951	3.697534509599112e-07	3.5890676844854905e-07	0.0005063953778341	-6.04709459599978e-07	3.6567353052969756e-13	2.5643627869174093e-07	-0.000350151339575	-0.0002921536530014	1.2260596060616697e-07	8.535375696211775e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.1460584577435	2.012027988895284	4.048256628098	699140.2310744202	930.7871744844928	11.370069014464548	866364.7641848256	129.2784693936868	782.737678464178	-0.365138602910406	612678.2732874908	0.1333261993353631	792.2336134212032	643.2238831721999	1.105399	19.690855	0.2600790647379772	0.1362160027983719	0.0634147368	0.0207801192	0.0173974188	0.092853726	0.1005631838	0.0957193524	-0.2969378795	0.1210075765	-0.1607515546	-0.0399945984	0.0727770515	0.1273305365	-0.0903725781	-0.0690485859	-0.2140991231	0.0364068772	0.1119317264	-0.1691439941	0.0934261272	0.1418140238	0.0712307474	-0.0583613426	-0.1615503296	0.1021431606	0.067113528	0.0437345151	-0.192047162	-0.0097557	0.0083415721	0.0613501342	0.0601089944	0.1209799315	-0.0850384715	0.0271850323	0.0306521213	0.0534077439	-0.079874649	0.1333416673	-0.0979693011	-0.0224176229	0.0469858331	0.0030033507	0.0493052571	0.0310591896	-0.1510740214	0.1467174438	0.0141292528	0.0646557642	-0.1495838612	0.0474146918	-0.0864180828	0.0186354278	0.1294367287	0.0583804184	-0.0267927549470954	0.0235727951821616	0.0005556766727001	0.0007178517176551	0.0596070945318416	0.1153824208394808	0.013313103038779	0.0035530057185279	0.035014244308968	0.0615548761832229	0.001225997304528	0.0037890027819319	0.0009569970794223	0.0003579087984081	1.2809870797793e-07	9.15843410022812e-07	9.103248524788832e-05	-0.0004153628925862	1.7252633253758484e-07	8.286913370407004e-09	6.79564200929262e-05	0.0004181077596679	4.618075031846263e-09	1.7481409869453235e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.6231693388003	3.477110881056774	12.090300079163416	704967.0664905317	927.166622900838	-3.620551583654788	859637.9466213447	13.10839376990519	784.7385573267794	2.0008788626014398	615814.603355315	4.00351622280523	793.7969065866653	655.1457522140652	1.310428	23.343121	0.1459495828244215	0.0982574601157711	0.0645576681	0.0566555701	0.0813566264	0.1416269291	0.1748023992	-0.0030893803	-0.0131630548	0.0949918957	-0.1599648345	0.0036246124	0.0464615145	-0.151188602	0.0737427122	-0.1131101594	-0.1910687499	0.1150131622	-0.105097544	0.0673244989	0.0844740189	0.1740823873	0.1068769603	-0.0525196446	0.1248509702	-0.0197792183	0.1256511686	0.084176398	-0.0902532126	-0.045973046	0.0190805788	0.0890866347	0.0444040196	0.1466418365	-0.0726894531	-0.0805312306	-0.0038934076	-0.1527265482	0.1452002436	0.0608789404	0.1412391904	0.0536634594	0.1516314275	-0.1538226124	0.0247186142	0.0311970856	0.0701906025	0.0567880562	0.0544551993	0.1307830051	0.0534637214	-0.0083701241	-0.0102238285	0.0461098918	0.1259946088	0.0471208409	-0.0352108804131745	-0.0084181254660791	7.086483636264948e-05	0.0012398060994708	-0.0360788835824195	-0.0956859781142611	0.0091558064076828	0.0013016858405537	0.0176953962403842	-0.0173188480685837	0.0003131270481042	0.0002999424984226	0.0008100061194903	-0.000146990959932	2.160634230173084e-08	6.561099136117341e-07	0.0003289845189209	0.000237952033673	5.662117032912209e-08	1.0823081368961601e-07	-3.7633209812012514e-05	-0.0001055896299049	1.416258480754955e-09	1.1149169943461928e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.9247156402764	0.3015463014761508	0.0909301719339456	705473.5279433992	926.1594355718004	-1.007187329037606	857771.3000986759	1.014426315773907	785.9313774972763	1.1928201704969297	617688.1301347663	1.4228199591443245	795.3901789841378	673.7082716354718	1.370064	24.405428	0.1868348092651013	0.0970942563514973	0.0202040148	0.0070965314	0.0490118038	0.0551784852	0.0048128836	-0.0739585691	0.0363581358	0.0055241786	-0.0078432378	0.1578568561	-0.0943314346	-0.0377903546	-0.002330521	-0.1781131381	-0.1774101731	-0.0214311974	-0.0350337974	-0.0393049877	0.0097411044	0.0366255153	-0.1061581378	0.1115127974	0.0438413011	0.0642446932	0.1067193973	-0.1318866558	-0.1498914044	0.1009572741	0.0049811772	0.0507780643	0.0334953925	0.0564417166	-0.0668432612	0.0550453205	-0.0341687269	-0.0647743943	-0.062213867	0.0931656508	-0.0510709231	-0.0893147232	0.0424698831	0.0956903799	-0.2040418299	0.032802135	-0.0089900938	-0.0323926244	0.0657736794	0.0797625145	-0.0442591262	-0.0690753935	-0.082816845	0.1276589804	0.1223675745	0.0355847396	-0.0042826374332491	0.0309282429799254	0.0009565562138253	1.8340983384666443e-05	0.0429078747548032	0.0789867583372227	0.0062389079926228	0.0018410857159738	-0.025691170322986	-0.0433865665633702	0.0006600362325646	0.0018823941581577	0.0005689979535899	-0.0002410081659004	5.8084936030674735e-08	3.23758671189494e-07	-0.0001000104957984	-0.0004289950147193	1.8403672265401242e-07	1.0002099269841783e-08	-3.697156274005248e-05	6.616470719600321e-07	1.366896451441637e-09	4.377768478332839e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.3746686300989	-0.5500470101775363	0.3025517134052467	704549.8343378883	929.8930781499254	3.733642578125	864701.1367911432	13.940086901187897	786.8535432690517	0.922165771775326	619138.4985550614	0.8503897106339826	796.5662633324885	665.2261049475654	1.122699	19.999039	0.1362064578713712	0.0893860558130363	0.0354505101	0.028586345	0.0447290956	0.068011435	0.0465119798	0.0403453142	-0.1566800919	-0.0055419191	0.0011463603	0.1223945828	0.071003939	-0.1122993727	0.0384169502	0.0192659847	-0.061396011	0.3259649213	-0.1247330422	-0.1308659438	-0.0004115495	0.0484689181	-0.0781590023	-0.0703321894	0.108066065	0.0432790431	0.150749233	0.2676188867	-0.0937282849	-0.1376623568	0.01378534	0.0661528608	0.0642999504	0.1105408283	-0.0772341527	-0.0306006511	-0.0818280593	0.000997136	-0.0302770253	0.1423477067	-0.1412318463	0.0729199489	0.0307005881	0.0444368513	0.1758455864	-0.0906543459	0.0253627223	-0.0312742491	0.091363985	0.0521640751	-0.1200860731	-0.1240874902	-0.0817824632	0.0888924985	0.1185609488	0.023839813	-0.0042975002843235	-1.4862851074399358e-05	2.2090434205977416e-10	1.846850869376056e-05	0.0828209109011055	0.0399130361463022	0.001593050454416	0.0068593032824888	0.0444367047580556	0.0701278750810416	0.0019746207297546	0.0049179188633821	8.899735861066016e-05	-0.0004800005949792	2.3040057118042427e-07	7.920529839674445e-09	-0.0001430015171544	-4.2991021356e-05	1.8482279172320479e-09	2.044943390846016e-08	-3.699362226387281e-05	-2.2059523820328533e-08	1.368528088202106e-09	4.866225911796418e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.6734050489491	0.2987364188502397	0.0892434479474658	705051.4271464966	932.778567648683	2.885489498757579	870075.8562647286	8.326049647440264	786.7469280911288	-0.1066151779228903	618970.7288608277	0.0113667961635295	796.1939946557306	661.2265799177586	1.084466	19.317968	0.0894853007829504	0.0445718744115745	0.0297960984	0.0214535522	0.0130969369	0.0505015385	0.0328363048	-0.0435046831	-0.060851016	0.001347253	-0.0434215268	0.0928068513	0.0144080364	-0.0069934478	-0.0060719	0.0923553533	-0.1589132163	0.0134139103	-0.0369507572	-0.0128440489	0.0035126627	0.0549824383	-0.0504979541	-0.0369581435	0.0451512522	0.0124964957	-0.062529581	0.0246051513	-0.1634608243	0.0775012957	0.0168647629	0.0566267422	0.0719299153	0.0918950565	-0.0536611275	-0.1067954243	-0.1196049143	0.0216605896	0.1340359758	0.0819883854	-0.0195417661	0.0120732634	-0.0103900149	0.1480343937	-0.0399579518	0.0399003054	0.025534008	0.0796320693	0.2270535288	0.0497942074	-0.0254368188	0.017467158	-0.0678306311	-0.0195958424	0.1145803187	0.0119549848	-0.0004645793472377	0.0038329209370857	1.4691282909950684e-05	2.158339698798074e-07	0.0474496867239082	-0.0353712241771972	0.0012511234997935	0.002251472770197	0.0265061845253313	-0.0179305202327242	0.0007025778180909	0.0003215035558161	-0.0003139982325991	-0.0004029955912097	1.624054465345041e-07	9.85948900753585e-08	0.0001010061497972	0.0002440076669515	5.9539741531162935e-08	1.0202242296854405e-08	-3.69841717063715e-05	9.450557501307744e-09	1.3678289568063704e-09	8.93130370855241e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.6273406013934	1.9539355524442497	3.817864143105616	708336.5804477738	937.1215748811892	4.343007232506238	878196.8461078003	18.861711821601496	785.0242847901845	-1.7226433009442417	616263.1277103408	2.967499942288073	794.9057651932832	669.5056386941419	1.123322	20.010128	0.0971268334110641	0.0593199730859017	0.0301862588	0.0128958703	0.0248803396	0.0342782576	0.1715204091	0.0272285778	-0.112325999	0.0600478808	-0.1225112385	-0.0665044352	0.0458970349	0.0693035179	0.0251267889	-0.1097601671	0.0523306529	0.1820222293	-0.0836324136	-0.0936819549	0.055039064	0.118577447	0.0635208021	-0.0010002608	-0.131821964	0.0322277634	0.144170828	0.0820207469	0.0608453334	-0.0025774361	0.0083535652	0.0471666397	0.0573010393	0.080194522	-0.0372351777	0.0028217193	-0.0782176645	-0.099721666	0.0934410821	0.1419016312	0.0101656355	0.1273979659	-0.1482008524	-0.1505019001	0.0038435704	-0.0974044603	-0.0794582997	-0.0530891372	0.0459473796	0.0361835116	-0.1043380583	-0.0003190642	0.0074697304	0.0782604818	0.1104315261	-0.0	-0.0042923418300944	-0.0038277624828567	1.465176562516529e-05	1.8424198386378145e-05	0.002501072924943	-0.0449486137989652	0.0020203778824485	6.255365775882932e-06	-0.0075934093113261	-0.0340995938366574	5.765986496933392e-05	0.001162782299825	-0.0001029996433788	0.0002109985892203	4.4520404652956894e-08	1.0608926536159981e-08	2.70019031405333e-05	-7.40042466566667e-05	5.476628523220764e-09	7.29102773210742e-10	-3.699860168110176e-05	-1.4429974730255813e-08	1.3688965263568256e-09	2.082241707158213e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.790622337892	-0.836718263501325	0.7000974524766729	706928.8706113398	929.132907887404	-7.988666993785159	863287.9605193032	63.818800337592414	784.0583192009182	-0.965965589266375	614747.4479081689	0.933089519646735	793.8162103154857	677.0069566596214	1.133458	20.190689	0.0612737808913171	0.0477219940703965	0.0231115731	0.0301177781	0.0611808665	0.0386170296	0.056758808	-0.0917511712	0.0932237863	0.1058278056	-0.1457059736	-0.0472083697	0.0702511348	-0.0251755055	0.0802378835	-0.0560596466	-0.1826553683	-0.1031722172	0.0276201561	0.107946307	0.0942857257	0.1281120039	0.094979576	-0.0688138436	0.0503493476	-0.104314785	-0.0546820602	-0.0595049303	-0.0773333721	0.069986767	0.012486624	0.0610504458	0.0549643068	0.0762335812	-0.0641615017	-0.0188793541	-0.1226439396	-0.1262659482	0.0797116348	0.0193613321	0.1513562205	-0.0054650735	0.1344773703	0.0595893571	-0.0680652052	-0.0372369613	0.0646756621	-0.0346699898	0.0585376456	0.039594209	0.0185851212	-0.0127420001	-0.0118931942	0.0028092282	0.10612066	-0.0119549848	-0.0042922040909445	1.377391499000208e-07	1.89720734151804e-14	1.8423015958320704e-05	0.0489119691414572	0.0464108962165142	0.00215397128762	0.0023923807252948	0.0039692231496388	0.0115626324609649	1.5754732411628554e-05	0.0001336944694273	-3.699950120006814e-05	6.600014217873187e-05	4.356018767612822e-09	1.3689630890538434e-09	2.700064570815286e-05	-1.2574323804415142e-09	1.5811361913828134e-18	7.290348686571935e-10	-3.699949156375217e-05	-8.898826504101291e-10	1.368962375976168e-09	7.918911315009563e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.9461177506087	0.1554954127166183	0.0241788233759114	707190.3729598206	934.544260754011	5.41135286660699	873372.975308261	29.282739846935684	784.7706486880425	0.7123294871242933	615864.971042251	0.5074132982267587	794.2130030127847	671.6772665216403	1.083438	19.299664	0.0872955649464073	0.0566850420317502	0.0026716347	-0.0004717336	0.0298907523	0.0507356592	0.1655709718	0.0396967487	0.062806924	0.0842752055	-0.1277668772	-0.0554720229	-0.007457283	0.0192515044	0.0700768497	-0.1406799114	-0.0520210891	0.0412833767	-0.0254956692	0.0174206903	0.0690813383	0.1113887048	0.0870969998	0.0625601103	-0.0768112718	-0.0242423709	0.1359363057	-0.1015130948	-0.0546086009	0.0566355974	0.00764667	0.0210659462	0.0454591199	0.0168507063	-0.0306611277	0.0167506996	-0.1307301669	-0.0566521788	0.0297049123	0.0784815757	0.0276878849	0.0135625427	-0.0651446452	-0.021984133	-0.1260456603	0.0130611729	-0.1305772429	0.0157713615	0.0221777941	0.0532887705	0.0326922291	-0.1316620947	-0.0025164642	0.0929631227	0.1016540472	-0.023839813	0.0146272096477133	0.0189194137386578	0.0003579442162145	0.0002139552620781	0.0516956634735663	0.0027836943321091	7.74895413461633e-06	0.0026724416219722	-0.0508729094008515	-0.0548421325504903	0.0025880529109072	0.0030076595026855	-0.0002519990360757	-0.0002149995348756	4.622479999673802e-08	6.350351418308193e-08	2.700465503546745e-05	4.00932731459136e-09	1.6074705515528366e-17	7.292513935845976e-10	-3.699654926369572e-05	2.9423000564489533e-09	1.3687446574210643e-09	8.657129622179509e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.6727352074803	0.7266174568716224	0.527972928630584	708412.9931916412	931.6731560592252	-2.8711046947857994	868014.8697213575	8.243242168421059	787.2083249552458	2.437676267203301	619696.9468788438	5.942265583686219	797.0420317194264	683.2959213132578	0.968301	17.24868	0.0350915548547289	0.0247200757281564	-0.0032775117	0.004644144	0.0324059285	0.0080469933	0.0375167467	-0.0643851645	0.0381339324	0.0004651247	-0.024856705	0.058804429	-0.0093775692	-0.0897994024	0.0995662647	-0.0092562314	-0.0793909588	0.0019348504	-0.0950332481	0.0731531392	0.0117324468	0.0360563808	-0.0276713051	0.0163652451	0.0999048515	-0.0679427968	0.0289479097	-0.0067800865	0.0387527539	0.0520383225	0.0148989224	0.0278567283	0.0032383903	-0.0121503256	-0.0379371524	0.0061734732	-0.1403274623	-0.052220779	0.1250749801	0.0104728267	0.1902838222	0.024003592	0.0360930216	0.0593175214	-0.0371983435	-0.0728247827	-0.1374725857	-0.0527062405	0.0355941899	0.0948786438	0.1242685978	-0.0090619745	-0.0629379218	-0.0671545047	0.0970382431	-0.0355847396	0.0377859088352323	0.0231586991875189	0.0005363253480579	0.0014277749065044	0.0517226531486727	2.698967510639944e-05	7.284425623489974e-10	0.0026752328487379	-0.0596786729661289	-0.0088057635652774	0.0035615440069981	7.754147196756699e-05	-0.0003139991087237	-6.200007264800002e-05	3.84400900835728e-09	9.859544027927797e-08	2.700580783843165e-05	1.1528029641993951e-09	1.3289546742669125e-18	7.293136570062964e-10	-3.699572617813605e-05	8.230855596700822e-10	1.368683755447621e-09	6.774698385374126e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.7745937452905	1.1018585378102443	1.2140922373453296	710269.0158625395	934.4100916597856	2.7369356005604004	873122.2193956489	7.49081648161492	788.8166386055293	1.608313650283549	622231.6893409262	2.5866727976883928	797.5124247848607	670.872187723166	1.085934	19.344131	0.0331374462490146	0.0177439175957213	0.001119182	-0.0112453908	0.0393779189	0.050718163	0.0996922911	0.0055647647	0.1028843748	-0.0428254965	-0.0248065839	0.1248452897	-0.1256165771	-0.0624122043	0.1548558368	-0.0618405713	-0.0476316222	-0.0013591716	-0.1497590313	-0.0745090544	-0.0227495808	0.0598040158	-0.0873459861	0.1556401425	0.0845754134	-0.0920384412	0.1363214226	-0.0777224739	-0.0346956398	-0.0295214555	0.0072578162	0.0187288379	0.0682109892	0.0208446664	0.0109886861	0.0827431768	-0.1659582424	-0.1305415653	-0.0528821315	0.0692152844	0.0336516265	-0.0254187854	0.0412096306	-0.1083492966	-0.1984472188	-0.045965339	-0.1457079841	-0.0162450326	0.0238751894	0.0084371931	-0.0085163572	-0.1942501389	-0.1350380075	0.080292412	0.092280022	-0.0471208409	0.0264192320946818	-0.0113666767405504	0.0001292013401241	0.0006979758244726	0.0463364011988574	-0.0053862519498152	2.9011710066889094e-05	0.0021470620760614	-0.0476446761921209	0.012033996774008	0.002270015169452	0.0001448170783568	-0.0003020004269569	1.1998681766800012e-05	1.439683641409391e-10	9.12042578821499e-08	-4.799445019210147e-05	-7.500025803053312e-05	5.625038704646547e-09	2.3034672492421086e-09	-3.700720207361902e-05	-1.14758954829707e-08	1.3695330053176719e-09	1.3169617713606735e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
