global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
831.114982949433	-0.4976058161624905	0.2476115482787383	690752.1148830364	866.9997680108279	0.7686007670218942	751688.5977308294	0.590747139066644	766.143063981012	-0.3911496092941888	0.1529980168509966	586975.194486213	763.8564497907998	633.9204638004303	1.472652	21.736622	0.1944345825142056	0.1122069030087715	0.0546112764	-0.0742834215	-0.0607541886	0.2465226475	0.0897237138	0.0922759374	0.0095838693	-0.1502386499	0.0696729763	-0.0825306526	0.1993966784	-0.0908411227	-0.0643585766	-0.0471118726	-0.044470984	-0.1161375174	-0.0585183075	0.2128243183	0.0609788174	-0.256674501	-0.1468948603	-0.076632597	-0.012143984	-0.053028902	0.1061883311	-0.1147143422	-0.0944700914	0.0037152081	-0.0307176751	-0.0183651599	-0.0924372389	-0.2914689419	-0.0195029364	0.1938158433	0.0733619866	0.0586163342	0.0559722327	-0.0189056062	-0.1434009873	0.187910334	-0.0625188741	0.263833648	-0.1517285846	-0.1190409515	0.1147625706	-0.0823529673	-0.1583181427	0.0005122218	-0.1122118736	0.1598531619	0.0532657543	0.219718324	0.2359340852	0.0699276177	-0.0796683248	0.115191329	0.008170755	0.0310366637	-0.0210738703	-0.1034858996	0.1477275468	0.0861769351	-0.0746918177	-0.0425745857	0.0207078912	0.0412106682	-0.0357769183	-0.0945004341	0.0244080835	0.0121750367	0.1208549986	-0.0044837106	-0.1962990347	0.2349069121	0.0803088581	0.2722498602	0.3773587551	0.1437067008	0.1082959623	-0.0074236379834644	0.0013100596250553	5.511040090953538e-05	1.7162562212000348e-06	0.0133297395066875	-0.019161496466154	0.0003671629468224	0.0001776819553161	0.1256332557275925	-0.0379083127765226	0.0157837149447146	0.0014370401775626	0.0001730176913671	0.0015780045069794	2.490098224047299e-06	2.9935121526001066e-08	7.495986036953894e-05	0.0006449837916239	5.618980666620775e-09	4.160040914575927e-07	-0.0004640063766432	-0.0004981059743261	2.481095616593878e-07	2.153019175655512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.6897549713037	-1.4252279781293282	2.031274789642613	688385.0895043421	869.0642279820727	2.064459971244787	755272.632358076	4.261994972872027	765.8882990957096	-0.2547648853023929	0.0649051467831414	586584.8866917192	765.0523418967981	627.1868489174282	1.37653	20.31785	0.0553987646644292	0.0327999968740251	-0.0359418644	0.0112650573	-0.1757527451	0.1453339074	-0.080381087	0.0383185424	0.0095313016	0.0145380972	0.0649689483	-0.1070531235	0.1962817799	-0.0252175739	-0.0188032106	-0.0716783808	-0.0360643896	-0.07865957	-0.0718968942	0.0880276435	0.1318662609	-0.1059835257	-0.0292703993	0.0234196797	0.1233250394	0.0149018736	0.0168620445	0.1448232877	0.0256749874	0.005463512	-0.0128591604	0.2654075303	0.3586028594	0.0100775185	0.2104518963	0.1005584438	0.0629754692	0.0239652855	0.0500053635	0.1138654736	-0.0076068873	0.1517447549	-0.0642394951	0.0269798919	-0.1112312153	-0.0181542161	-0.0206817077	-0.0925092012	0.140904925	0.1269633381	-0.1521634424	-0.3282936532	-0.1293949599	-0.1002770613	0.1539695033	0.0736431647	-0.113348982	0.0873898788	-0.0028580575	-0.0337516383	0.0991372954	-0.0792120529	0.2248198659	0.0807460806	-0.0196957246	-0.0834120396	0.0073263183	0.0296921587	-0.0042329511	0.0195968371	0.0672643571	-0.2840398851	-0.0982568705	0.0295536039	-0.0301637552	-0.1119114378	-0.1055218446	-0.193051957	0.0832930283	0.1412592515	0.0993643757	-0.0074627796391979	-3.9141655733499967e-05	5.569307994322673e-05	1.5320692135598306e-09	0.0184104612326905	0.0050807217260029	2.581373325707889e-05	0.0003389450828003	0.1255973764449578	-3.587928263470985e-05	0.0157747009698564	1.287322922381392e-09	0.0006130747905249	0.0004400570991578	1.9365025051917786e-07	3.7586069877715e-07	0.0004849052362514	0.0004099453758818	2.351330881440261e-07	1.6805521120692038e-07	-0.0003091484116817	0.0001548579649615	2.398098931201717e-08	9.557274044531787e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.4106865692503	1.72093159794656	2.9616055648109008	691243.7297415521	864.101066210412	-4.96316177166068	746670.6526259708	24.63297477167398	766.929615500747	1.041316405037378	1.0843398553999686	588181.0351321236	766.0696087718137	627.7500451592838	1.414355	20.876146	0.0815540771421036	0.037718753120738	0.0696515897	-0.1070406168	-0.0581085025	0.0465698821	-0.0443750562	-0.0475632888	0.0159424334	-0.0386009887	-0.0564417967	-0.0703000193	-0.0121448469	-0.0450774715	-0.0648028777	0.0179881745	-0.0235816873	0.0440644196	-0.0154203005	0.1474955015	-0.1504527884	0.018434165	0.0484135403	0.0111408345	0.2402583813	-0.0769967337	-0.0964619544	0.0399318733	-0.0667460348	-0.0050859737	-0.1247675713	0.068742455	0.0045592055	0.1135550041	0.1640465468	0.01251195	-0.030196622	0.0410172152	-0.0896223435	-0.0331035728	-0.1624740078	0.0020123722	0.0905889852	-0.0616532715	-0.0981046704	0.1245765144	-0.0439958985	-0.0378579845	0.0718917533	0.1597585707	-0.1537074732	0.0449735556	0.1286481819	-0.1005957949	0.0261810225	0.0658415704	-0.11738596	0.0608626369	-0.0094147063	-0.0441231775	-0.041464213	0.0882997809	-0.0366438262	0.0706603828	-0.063427376	-0.0214818387	0.0090970083	-0.0498142547	-0.0949119914	0.1781374115	0.1134928398	-0.0071216231	0.0172577458	0.1320672586	-0.0403785301	-0.0986640383	0.0658017656	0.0371130259	0.1936766903	0.1386044847	0.0898496795	-0.0121840873200369	-0.004721307680839	0.0001484519838222	2.2290746217149336e-05	0.0183225981482451	-8.786308444539911e-05	7.719921608259336e-09	0.000335717602902	0.0999955764412305	-0.0256018000037273	0.0099991153078139	0.0006554521634308	0.0001700140823547	-0.0004430607081702	1.9630279112427918e-07	2.890478819891072e-08	5.996055593016081e-05	-0.0004249446803212	3.595268267453942e-09	1.8057798133332017e-07	-0.0004640051506521	-0.0001548567389704	2.39806096045466e-08	2.15300779831678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.2914693930138	-1.119217176236475	1.252647087582749	689383.92414681	865.4492400466212	1.3481738362091846	749002.3870972742	1.8175726926389892	767.2441987801861	0.3145832794391481	0.0989626397026891	588663.6605618498	764.8596991312033	626.0105120364358	1.154928	17.046959	0.0631838791229198	0.0354639850485488	0.0575037347	-0.1030248956	-0.1094490669	0.2498726356	0.0184537086	-0.0523982062	0.026400335	-0.1902310797	0.0190318232	-0.1760091415	0.187147114	-0.1098604894	0.0751610169	-0.000118782	0.0344119317	-0.0211852042	-0.0790776656	0.1163661423	-0.1947453026	0.0199209088	0.0034736512	-0.0650121539	0.175823446	-0.0401839674	0.001015862	-0.027142266	0.0164746463	-0.0281547606	0.0911813917	-0.0806193816	-0.0309182693	0.0220679046	-0.0374980999	0.1741983434	0.0101239878	0.0643372101	-0.0585566281	-0.0252843299	-0.2988178082	-0.0530669886	-0.1208860736	0.0407693831	-0.1154960953	0.0572802265	0.0173391516	0.0598790302	0.0611884435	0.0201352707	0.0600564194	0.0165632116	0.0205728548	0.0736738418	-0.0481001517	0.1153130849	-0.1100323912	0.0358959644	0.0312214916	-0.0326433689	0.0283617031	0.0676423294	0.0344557464	0.1857646409	-0.0952684094	-0.0724501708	0.0874831457	-0.0166820418	-0.1181277545	0.0866695508	-0.0336483454	0.0545849864	0.1800436041	-0.0066591541	-0.046971953	0.0277473248	-0.1227871246	-0.0043769555	0.1915654988	0.1357462967	0.0798077096	-0.0074457819572018	0.0047383053628351	5.543966895419187e-05	2.2451537711471864e-05	0.0315171417927757	0.0131945436445305	0.0001740959819874	0.0009933302267859	0.0839895638132333	-0.0160060126279971	0.0070542468295371	0.0002561924402476	0.0001570901662831	-1.2923916071600004e-05	1.6702760662576088e-10	2.4677320342852013e-08	0.0005169722533659	0.0004570116974357	2.672603107502163e-07	2.088596915930956e-07	-0.0003490404144083	0.0001149647362437	1.3216890579606496e-08	1.218292108903178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.6469890022756	0.3555196092618189	0.1263941925696764	689974.4203385466	869.3572789880614	3.908038941440168	755782.0785295259	15.27276836781279	767.3952972715264	0.1510984913402353	0.0228307540852951	588895.5422744544	767.6468509442014	628.4146645559985	1.389118	20.503641	0.0475344679761092	0.0229955811572	0.1158725351	-0.1377161922	-0.0269900633	-0.0614410349	-0.1963155877	-0.0369116923	0.0141612754	0.018377734	-0.1408377906	0.0322133618	0.0224880987	-0.2262713235	0.2150507198	0.0558637483	-0.0239429722	-0.0392304224	-0.0715910391	0.0437744803	-0.2235543551	0.1123856014	-0.1314148731	-0.1406395555	-0.0296587823	-0.0104704419	-0.080647511	0.2191984407	0.0887232982	-0.1232332838	-0.043001272	-0.1052667149	0.0376296775	0.032640812	-0.0096869905	0.0673053783	-0.0574414337	0.0898563728	-0.0110229855	-0.0301334999	-0.2143023694	-0.1726763984	0.1546654152	-0.0807864822	-0.0435429613	0.0898925028	-0.0938855756	0.0009306733	0.0924673114	-0.191397812	0.0847191947	-0.2280855062	-0.0245250041	0.0990161657	0.003977937	0.1312528134	-0.0744856852	0.0387085971	-0.0002743485	0.0940650128	-0.0996232317	0.1772669674	-0.0845582621	0.0472596773	-0.1255111356	0.0718763694	-0.0210969565	-0.0768503936	-0.0479645316	0.1485538583	0.0390751544	-0.0549956416	0.0957659427	0.0273108721	-0.161034804	-0.0534894404	-0.0576617489	-0.0944489466	-0.0708906652	0.1326888823	0.0692973963	0.0089285300754937	0.0163743120326955	7.971864930899554e-05	0.000268118094544	0.0379424557815184	0.0064253139887427	4.128465985393264e-05	0.0014396299507324	0.069656423482769	-0.0143331403304643	0.0048520173324108	0.0002054389117327	9.55630516894662e-05	-6.15271145936338e-05	3.7855858302181455e-09	9.13229684820359e-09	0.0004189857260581	-9.798652730779996e-05	1.7554903864043326e-07	9.601359533842229e-09	-0.0003005200238256	4.85203905827e-05	2.354228302297763e-09	9.031228472013921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.2514881367255	1.6044991344498385	2.574417472450281	692642.5395057941	869.2749335181634	-0.082345469897973	755638.9100430073	0.0067807764127179	768.1117939727985	0.716496701272149	0.5133675229338712	589995.7280401109	766.230064351378	633.2752658970215	1.301257	19.206793	0.0465368207253841	0.0236799550289749	0.0541510519	0.019404213	0.0723246971	0.0486536161	-0.1602406686	-0.0415419113	0.0302675631	-0.0062866472	0.0324177609	0.0929808334	-0.0214916331	-0.1615327833	0.1022775908	0.115982404	0.0955552015	-0.0697106822	-0.0973061652	0.0504762946	-0.2444182165	-0.0401118962	0.1254311691	0.0548325815	-0.0676368239	0.1747730898	0.0530567315	0.0392356089	0.1040172603	-0.164278621	0.185764303	0.0504528532	0.0688027673	0.0994019336	-0.0632408141	0.1865225241	-0.0725851605	-0.0231535293	0.035676765	-0.0211176962	-0.2170770849	-0.1818464019	-0.0172054332	0.1490980137	0.1505150493	-0.0294313395	-0.0217784333	0.1319425252	0.0424324028	0.1446322266	0.1528789442	-0.0335920771	0.049902685	0.0147010507	0.0192643558	0.1386731795	-0.0751107942	0.0407600163	0.0124759227	0.0864563944	0.0456725527	0.1482319897	-0.1678393872	-0.0221509093	-0.1149616527	-0.0101099194	0.0458422025	-0.0544519851	-0.0133874342	-0.0381878676	-0.0333386967	-0.0304669855	0.0623749865	0.0252381669	-0.0801449185	-0.0857749197	-0.0040062184	0.0086966066	0.0494213823	0.1294367287	0.0583804184	0.0088329132884013	-9.56167870923997e-05	7.802035716041627e-05	9.142569973873292e-09	0.0578134724144092	0.0198710166328908	0.0003948573020246	0.0033423975926116	0.0645571642258175	-0.0050992592569514	0.0041676274528791	2.600244496960553e-05	1.363989380927656e-05	-8.192315788018964e-05	6.711403797062478e-09	1.86046703128341e-10	0.0006029968525353	0.0001840111264772	3.6360520416747846e-07	3.38600946674081e-08	-0.0004640043004372	-0.0001634842766115	2.6727108699218137e-08	2.1529999082421533e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.747333134611	0.4958449978855697	0.2458622619281406	693468.1208428069	871.1428352507535	1.8679017325900984	758889.8394087214	3.489056882613092	768.5750731916617	0.4632792188631356	0.2146276346304371	590707.6431315681	766.4434411568983	627.2662032772513	1.143268	16.874853	0.0455055751934184	0.0221605152611541	0.0134366291	0.1759646237	0.07728578	0.005961855	-0.1687692637	-0.2019304276	0.0060127619	0.1640333067	0.0407993852	0.215931127	0.0120557289	-0.0796836691	0.0749546819	0.1274775769	0.1182202346	-0.0785317075	-0.0178364993	-0.0454972327	-0.1309772212	-0.0056544982	0.089992735	0.1236025785	-0.1202195789	-0.0242564616	-0.0214019391	0.2769975786	0.0893216984	0.0486281831	-0.0417558986	0.080039845	0.0861893876	-0.0773486738	-0.1067020867	0.0846896211	-0.0982156275	-0.1062175207	0.0887973959	0.0054427206	-0.0793784429	-0.169549101	0.0163214151	0.0023860028	0.0580417877	0.1685368006	-0.1465081658	0.0180238763	0.0203641158	0.0133518905	0.2028994398	-0.2536968383	-0.0418300384	0.0321076557	-0.0217566409	0.1131473604	-0.0729492134	0.0381458233	0.0364850445	0.0634673935	0.0947872394	0.1374852593	-0.1933662456	-0.0381762975	-0.1335707941	0.0253787124	-0.0575757978	0.0253275793	0.0515246368	-0.0268030467	-0.1280465883	0.0294795799	0.041495965	-0.0018414823	-0.1239025257	-0.134925913	-0.0102011601	-0.0955662414	0.0462448079	0.1259946088	0.0471208409	0.0062788692184909	-0.0025540440699104	3.942419866291253e-05	6.523141111044483e-06	0.0456517189534224	-0.0121617534609868	0.0001479082472458	0.0020840794434022	0.0643841816247174	-0.0001729826011001	0.0041453228434845	2.992298028335712e-08	0.0002681110921882	0.0002544711983789	6.475559080440541e-08	7.18835577543495e-08	0.0007809618723286	0.0001779650197933	6.099014460309925e-07	3.1671548270029665e-08	-0.000284104617381	0.0001798996830562	3.236389596372121e-08	8.07154336172044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.6748712663641	-0.0724618682469326	0.0052507223498358	693347.441238456	871.7618116669307	0.6189764161772473	759968.6562808092	0.3831318037836289	767.7614456075706	-0.813627584091023	0.6619898455937947	589457.6373614266	767.0205168668082	636.6078470664866	1.035253	15.280534	0.0478055273531555	0.0254386218975199	-3.79884e-05	0.2193657984	0.0005142108	0.0888966138	-0.1484212585	0.00076767	-0.0328709307	0.1217118177	0.0847163072	0.0908555182	0.0460970196	-0.1316078286	-0.0394315322	0.0738436701	0.1583739771	-0.1106583171	-0.1666294548	-0.1181245059	-0.0990023354	0.021029323	0.1487248159	-0.0066332487	-0.0164027802	0.0528588561	-0.0737884731	-0.0278842979	-0.0265191244	0.0236503244	0.0998239479	0.0621164295	-0.2045919163	0.0260414642	0.2893703784	0.1439943807	-0.0499773069	-0.1114508839	0.1230090076	0.1124005417	-0.1400201741	-0.2225144938	-0.049012775	0.026101932	0.113263646	-0.0728330046	-0.0481477694	0.1413456781	-0.0151984692	0.0896541409	-0.0855775129	0.0970833105	-0.0305668113	-0.0103333703	-0.0357356739	0.1381564026	-0.0745985269	0.0567689644	0.0385479808	0.118279215	0.1689894254	0.1216403392	-0.158874892	-0.0315387358	-0.078473075	-0.020213283	-0.0731201375	-0.0210912343	0.0110429235	-0.0506718137	-0.1790969979	0.0256314877	0.111219633	-0.0221925472	-0.1085260766	0.022259605	-0.0055715698	-0.0615768954	-0.0399971272	0.1223675745	0.0355847396	0.0088706362302417	0.0025917670117508	7.868818712927668e-05	6.717256243199672e-06	0.0402508083434014	-0.005400910610021	2.916983541743742e-05	0.0016201275722972	0.0468078298031287	-0.0175763518215887	0.0021909729308786	0.0003089281433562	-0.0001434023985744	-0.0004115134907626	1.6934335307962048e-07	2.0564247916891084e-08	0.0007810180000626	5.6127733999932455e-08	6.099891164217834e-07	3.150322523967173e-15	-0.0002509442776817	3.3160339699299954e-05	1.0996081289729687e-09	6.297303050119017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.8841077239681	1.209236457603993	1.4622528103986527	695362.7051145984	871.6743361365716	-0.0874755303591428	759816.1482791328	0.0076519684116133	768.2189331559946	0.4574875484239555	0.209294856962961	590160.3292593345	767.8488510604093	636.8662411763388	1.298279	19.16284	0.0743183454076108	0.0314953125564799	0.0277421518	0.1252403175	-0.0724155665	-0.0207375752	-0.1455965027	0.0935892943	0.0266754152	0.1498765361	-0.0913744916	0.0281866412	0.0684461813	-0.1042543401	0.009078764	0.0774691191	0.028160029	0.0192586976	0.0310231809	-0.1430089867	0.0440718767	0.0549131841	-0.1083459569	-0.184054435	0.0603329328	-0.2524346506	-0.2362333605	-0.0416504707	-0.1366400629	-0.1303533127	0.1560532148	-0.1794746964	0.0723362021	0.1335730788	-0.015673359	0.0693747261	-0.0934674875	-0.0623715521	0.0363585935	0.0532864923	0.0540021875	-0.1212055515	0.1468293041	-0.0981248747	-0.1928507162	0.1605993556	0.0030842213	0.0509254653	0.0316308224	-0.1306966969	-0.1272434349	0.1409846558	-0.2039899949	0.1728649008	-0.0007816426	0.1187273322	-0.0554257752	0.0304083667	-0.1517299197	-0.0656725768	0.1063278316	0.0716178637	-0.0171881199	0.0147165494	0.0351330864	0.3317134728	-0.3206336096	0.1200076384	-0.0412813492	-0.252134243	0.1466328149	-0.0804638255	0.210721118	-0.0572291459	0.129767563	0.4172048962	-0.0184764722	0.0154321687	-0.1802283914	0.1185609488	0.023839813	-0.0072823208737418	-0.0161529571039835	5.303219730813554e-05	0.0002609180232031	0.0546783846542098	0.0144275763108084	0.0002081549582041	0.0029897257483937	0.0606366362166426	0.0138288064135139	0.0036768016516694	0.0001912358868224	-0.0003729372845798	-0.0002295348860053	5.268626389351196e-08	1.3908221822975472e-07	0.0010220283714654	0.0002410103714028	1.0445419920802176e-06	5.8085999123715625e-08	-0.0001233094235038	0.0001276348541779	1.6290656001013802e-08	1.5205213924839506e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.6865704872366	0.8024627632685224	0.6439464864325526	696701.6709517447	868.8000385713893	-2.874297565182246	754813.5070216476	8.261586493212588	769.0508792700357	0.8319461140411022	0.6921343366680907	591439.254906015	767.6311979833255	634.7695411513834	1.326739	19.58292	0.0709310538753809	0.0373332813992627	0.1182802786	0.0406656705	-0.0721906488	-0.0251670272	-0.0660295285	0.0022428608	0.118411303	-0.0013855738	0.0164181211	0.082228627	-0.0627724624	-0.0222225383	0.052248377	0.1752672613	0.0562459828	-0.0417327181	0.1017181532	-0.0772543175	-0.023756033	-0.1837632108	-0.102081535	-0.1036495037	0.0183011536	-0.1912247558	-0.0432541428	-0.0509897011	-0.0524431218	-0.1006375413	0.1260339178	0.0675602643	0.0485873217	-0.2499178386	-0.0022337576	-0.2015027404	-0.1358736332	-0.067829373	0.0698505906	-0.0992058577	-0.006991998	-0.1007810243	-0.002948415	0.1425915907	-0.1639875384	0.0455358209	0.0333867065	-0.0145855038	-0.0245126834	0.011670403	-0.1750025134	0.1570615367	-0.0624965341	0.1256925502	0.0350790786	0.0872188146	-0.0565638019	0.050792021	-0.0727911379	-0.1777744751	0.1117263462	-0.0566572763	-0.1063808185	0.1530406364	-0.0797847446	0.0727871007	-0.0073937203	-0.0295218228	-0.0929237433	-0.0463585395	0.3609433737	-0.0739159816	-0.0569298803	-0.1233069176	0.0146434806	-0.0352340592	-0.0482405901	0.0625348638	-0.0067042434	0.1145803187	0.0119549848	-0.0086837098798611	-0.0014013890061192	7.540681727759729e-05	1.963891146472039e-06	0.0383470970391783	-0.0163312876150314	0.0002667109551648	0.0014704998513321	0.0469061574159042	-0.0137304788007384	0.0022001876035255	0.0001885260480975	-1.828473969616508e-05	0.0003546525448836	1.2577842759243868e-07	3.3433170575651506e-10	0.0009280048786957	-9.402349276969998e-05	8.61193054883021e-07	8.840417192613824e-09	-0.0004639913549203	-0.0003406819314165	1.160641783936768e-07	2.152879774407758e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.1845587461098	-0.5020117411268075	0.2520157882291687	695863.878050442	859.9572800389979	-8.842758532391485	739526.5234920714	78.19437846218241	769.4202776776244	0.3693984075887329	0.1364551835290916	592007.5637015126	765.8967976768599	628.2037684514243	1.760449	25.984564	0.130017720220181	0.0746307436199572	0.1311790441	0.1154923257	-0.1265686301	0.1326926225	0.0485402434	-0.1261721777	0.0565107836	0.0207637511	-0.0217795031	0.0953817439	0.3222377946	0.1797866003	0.0709566682	0.1338239075	-0.0113276263	-0.2827782938	-0.2714104419	0.1345602306	0.1834889264	0.1647368978	-0.0834965725	0.314605085	0.2379745989	0.0259034945	0.0769033438	-0.030023841	0.2124740959	0.0857959715	-0.021612655	-0.2044037234	-0.1059810825	0.0746381451	-0.1194525552	-0.1828649309	-0.1433738104	0.0258254504	0.2663882374	0.1801920157	-0.2372949415	0.3079568098	-0.1495854004	-0.1025499751	0.1030171774	-0.0169781445	-0.1079867932	-0.1042222754	0.2992512948	-0.0006459481	0.2738625629	0.1223277151	0.0166268544	-0.0466929917	-0.1811496405	0.1644864904	-0.0364620315	0.1163829256	0.0059625312	0.092961431	0.0245755535	-0.0506970596	0.0576032779	-0.0232999047	0.336879423	-0.230288315	-0.1153872255	0.163512903	-0.0365621628	0.3022012493	-0.2748890699	-0.3397910142	-0.3306220771	-0.1322857708	0.0627723282	0.2772191154	0.1307044414	0.0985024603	-0.1569343112	0.1104315261	-0.0	-0.0088804645110656	-0.0001967546312045	7.88626499322956e-05	3.871238490041901e-08	0.0337775464109597	-0.0045695506282186	2.0880792943853007e-05	0.0011409226415445	-0.0159785377339289	-0.0628846951498331	0.0002553136681145	0.0039544848840874	0.0002600066329849	0.000278291372681	7.744608810871147e-08	6.760344919614452e-08	3.29492834074685e-05	-0.0008950555952882	1.085655277065679e-09	8.011245186567705e-07	-0.0003900039266711	7.398742824920001e-05	5.474139538930521e-09	1.5210306281887673e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.9446252556913	-1.2399334904184798	1.5374350606613545	693796.7487423441	873.3721090405193	13.414829001521412	762778.8408498847	179.95763714005994	768.0762091125084	-1.3440685651160038	1.8065203077329932	589941.0630046418	768.151264642575	650.9091873098822	1.674109	24.710169	0.1293462670084001	0.0773477311232669	0.1264242402	-0.0361069159	0.1044057529	0.1848104281	-0.1486819903	0.0785724736	0.0159624798	0.096145674	-0.0265591956	0.1462844182	0.1984880745	-0.1080382074	-0.014592356	0.0491016559	-0.0914228434	-0.2154413083	-0.0832795953	-0.0255879512	0.0584922164	0.0624279276	-0.1275719686	-0.0394094066	0.0689388081	-0.1037388428	-0.186722781	0.0220482071	0.1077524956	0.0887598271	-0.0191037964	0.1133148482	-0.0681259735	0.0501598612	0.1755061797	-0.1521502344	-0.0502273758	0.03506543	0.2527296825	0.0493731265	-0.0262054917	0.0618016788	0.2517347054	-0.1212229168	-0.0399494282	0.1712204299	0.0750154074	-0.134034326	0.1107517598	-0.0131403713	-0.1860816251	0.0814494417	0.0021951122	-0.1949644119	-0.116675684	0.2112940858	-0.0726346775	-0.0353832378	0.0028388019	-0.0220480331	-0.0940183618	0.0142636971	-0.0697401251	-0.2187756503	0.3032929554	0.099598565	0.0401261068	0.1581369989	-0.2087699671	0.007427601	0.0346231642	0.0589569374	0.0890269565	0.0546524328	0.2490491708	-0.1613761574	0.016506664	0.02316286	0.0352439675	0.10612066	-0.0119549848	-0.0067815475197647	0.0020989169913009	4.598938676282675e-05	4.405452536371626e-06	0.0815997257502374	0.0478221793392776	0.002286960836758	0.0066585152425139	0.010003470174368	0.0259820079082969	0.0001000694155294	0.0006750647349468	-0.0006040222040094	-0.0008640288369943	7.465458311577227e-07	3.648428229363733e-07	-9.785946901752496e-05	-0.0001308087524249	9.576475676391926e-09	1.711092971098323e-08	-0.0004640295926423	-7.402566597120003e-05	5.4797992224796835e-09	2.153234628477789e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
