global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
830.7187235086718	1.701548823287908	2.895268398032464	690093.5975878772	875.688500852001	7.142598366250809	766830.3505244249	51.01671142156872	765.7930477539062	0.6882340820311583	0.4736661516692712	586438.9919882164	765.5821954300872	629.3363810319167	1.216491	19.519197	0.0691154911119673	0.045810003596235	0.1211853427	-0.0289174802	-0.0478836137	-0.1052093842	0.0123821556	0.1554949924	-0.0338437695	0.0902591821	-0.0832545728	-0.0322690885	0.0282421631	-0.0908801624	-0.2084801236	0.1308158496	0.0646586147	-0.0939278566	-0.0351629478	0.0460377747	0.0339107508	-0.0934507653	0.138258835	-0.1411415707	0.0399661664	-0.0223099703	-0.0874555281	0.1861412209	0.1231286569	0.0669230321	0.0097005982	0.1621415147	0.1153199824	-0.1507991537	-0.0616298424	-0.1175826977	-0.1959601214	0.0361791951	-0.039227848	-0.0281958947	0.1997202927	-0.0352173136	-0.0707985965	0.0599952998	-0.0870237626	0.0669786575	-0.0278094181	-0.0083528814	0.1521981329	0.0358491651	-0.2067645366	0.0810550205	0.1085567195	0.2489609265	0.036589475	0.1198682305	-0.0027173435	0.0215753144	-0.0211939932	0.0499290681	0.0987776072	-0.0285241624	-0.0363254295	-0.0678993145	0.1105055671	-0.0379876345	0.0622093812	0.0806001741	0.010043935	-0.1425222917	0.1507883242	-0.0186800708	-0.0203537319	0.1301307072	0.0193734055	0.0481940123	-0.0135043419	0.0541895315	-0.0554632581	-0.1751591996	0.0950157219	0.1437067008	0.1082959623	0.0037415190677734	0.0108419938404011	1.3998964934511934e-05	0.0001175488304352	-0.0236802001385001	-0.0030936910549854	9.570924343697283e-06	0.0005607518785994	-0.0473542938614457	-0.0429181361474206	0.0022424291471161	0.0018419664103685	0.0009990664047285	1.1162256189994026e-07	1.2459596325105987e-14	9.981336810571308e-07	0.0009099278227628	-1.2221041630002157e-07	8.279686426378496e-07	1.4935385852224578e-14	-0.0001449541389559	-0.000244999568405	6.002478851863628e-08	2.1011702400446364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.3526697175258	0.6339462088540131	0.401887795720376	691147.2614464576	871.2044465460745	-4.48405430592652	758997.1876816519	20.106743018498165	765.144166015625	-0.6488817382811476	0.4210475102747637	585445.5947877464	765.3923836514932	637.0400017678955	1.290595	20.708233	0.1408406347795963	0.0850619286894711	-0.1037660925	0.003517027	-0.1377003865	-0.0983470156	-0.125960063	-0.0283241512	-0.0586896173	0.1450084345	0.057365347	0.1852529628	-0.0483973533	0.0094950131	0.0316920098	0.0522944615	-0.0341541415	0.0002429487	-0.1094182979	-0.1333563762	-0.0646558815	-0.009380236	0.1096301934	-0.0059942229	0.1315222862	0.1007533838	0.1146491077	0.0485844154	0.0581986774	0.0264208372	0.0333246481	0.0118838076	-0.22790642	-0.0062796516	0.1492052473	-0.0503303533	-0.1188549615	-0.0081901881	0.0183145244	-0.1149214066	-0.0670957782	-0.0690807424	-0.1097899924	0.0099403818	-0.1523442232	-0.0138701236	-0.1326555028	0.0476185064	0.136166528	-0.0569470183	0.0733473574	-0.0134179768	-0.1126978613	0.1014065464	0.1938578415	-0.1702705292	-0.0847188643	-0.0799303304	0.0018373128	0.0178435212	0.0471323544	0.0461379076	-0.1189160743	-0.1104768803	-0.1053720386	0.0726052151	-0.0255731426	0.0506855268	0.1995391186	-0.0029713677	0.1119703042	-0.0799118418	-0.0561693445	0.143013843	-0.0212382204	0.1524524557	-0.0119760211	-0.0049902574	0.0431138296	-0.0068686281	-0.1798590056	0.1412592515	0.0993643757	-0.0067376419347056	-0.010479161002479	4.539581884030343e-05	0.0001098128153158	0.0566170650257475	0.0802972651642476	0.0064476507928574	0.0032054920521297	-0.015656222280711	0.0316980715807347	0.000245117296103	0.0010047677419373	0.0010816918759033	8.262547117480015e-05	6.826968486857731e-09	1.1700573143952004e-06	0.0009092690344636	-6.587882991999569e-07	8.267701770343675e-07	4.3400202316277206e-13	-0.0004289926201246	-0.0002840384811687	8.067785878462196e-08	1.8403466812136937e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.3778857237365	-2.974783993789288	8.849339809704945	686209.921556128	874.3442978112876	3.1398512652131103	764477.9511151136	9.85866596766037	765.4722470703125	0.3280810546874591	0.1076371784448355	585947.7610348735	765.793663881508	644.3239394107582	1.468317	23.559864	0.1335242916751418	0.0761822198162302	0.1124772218	0.120571007	0.0538117999	0.0461177118	0.0024137731	-0.0362784355	-0.0908933616	0.0056026596	-0.0715077705	-0.2332814235	0.0991392796	-0.1855686751	0.1602751604	-0.065524589	0.0518186584	0.0059443397	0.0544713256	-0.1883217959	0.1769964156	0.0191231396	-0.1607151614	-0.0192553364	-0.053798637	0.0072421964	-0.0642313046	-0.0697339632	0.020018413	0.0318242863	-0.0985186915	0.1536141809	-0.100494741	-0.0398547594	0.0719393688	0.0326723062	0.0493515139	0.0640415897	-0.0138523745	0.0056423014	-0.0960983087	0.1963882674	-0.1375095953	0.1293099429	0.1625471754	-0.020309401	0.1202814505	-0.1740055316	-0.0520532754	0.0573640673	0.0143529273	-0.0205094606	0.0403890951	0.1462789096	0.1162795575	-0.1426549541	0.0050025435	-0.0299317224	-0.104455708	0.0353254231	-0.22383916	0.0186550075	0.0060257261	0.1548773738	-0.0410034214	-0.0348101151	-0.1333820759	-0.0279946289	0.0237743908	-0.0198110025	-0.0432974729	-0.0119317658	-0.1323686708	-0.1069960063	-0.0197269289	0.018569574	-0.0232365905	0.1297153545	-0.0272714835	-0.0327991549	-0.063109493	0.1386044847	0.0898496795	0.0052135443681606	0.0119511863028662	2.718104487877911e-05	0.0001428308540458	-0.0132380433872612	-0.0698551084130087	0.0048797361713932	0.000175245792723	0.0007205146443709	0.0163767369250819	5.191413527529244e-07	0.0002681975123133	0.0014170908600711	0.0003353989841678	1.1249247858079217e-07	2.00814650569705e-06	0.000719825540882	-0.0001894434935816	5.181488093060638e-07	3.588883726040173e-08	-0.0002470098971903	0.0001819827229343	3.31177114465822e-08	6.101388930996259e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.5464942874387	-0.8313914362978494	0.6912117203494009	684833.2002074298	869.612652785113	-4.731645026174533	756226.1658839616	22.3884646537222	765.4426349121094	-0.0296121582031219	0.0008768799134467	585902.4273411927	765.188821062086	629.5425064939283	1.268823	20.358891	0.093655757992716	0.0513359208473235	0.0727746384	-0.0249710253	0.0752376816	0.0600452812	0.0841913181	0.1557472454	-0.071289514	-0.1143177764	-0.0107908492	0.0563406282	0.1057820319	-0.0878050956	-0.1462637894	0.1702306625	0.0480171148	0.0318192338	0.101963622	-0.0738627431	0.0225940592	-0.0092143466	-0.0836581216	-0.0239317107	-0.1045831906	0.1031457941	-0.0903843562	0.0704068305	-0.019045914	0.0343579526	-0.1469809219	-0.0205373972	0.1344703977	-0.0050807039	0.0223907644	-0.1347630329	-0.040611166	0.2105279244	0.0430889187	0.1264513129	0.0372761662	0.0037635481	-0.1053847489	0.0247670526	0.07663289	-0.1149522831	-0.015052403	-0.1117532434	0.1402086485	-0.0055175332	-0.0307501908	0.0207573132	0.0625232698	-0.0328252487	0.0070202372	0.0338120432	0.094319006	-0.0167209831	-0.0953098161	0.0877723813	-0.0485266973	-0.0041310947	-0.0472585246	0.0433227011	0.017720766	0.041070935	-0.0277496876	0.0419931614	-0.0808806971	0.0210419916	0.1112645075	0.0206596422	-0.1233950199	-0.0025380207	-0.1194691848	-0.0737707764	0.0239957356	0.1041827758	0.0331606967	-0.0624164751	-0.1006258912	0.1357462967	0.0798077096	0.0096438134401353	0.0044302690719747	9.300313766813426e-05	1.962728405009558e-05	-0.0278794825285757	-0.0146414391413145	0.0002143717401288	0.0007772655460611	-0.0465064319838859	-0.0472269466282568	0.0021628482158718	0.0022303844878282	0.0011760469678682	-0.0002410438922029	5.810215796832335e-08	1.3830864706319867e-06	0.0008879361682578	0.0001681106273758	7.884306389003442e-07	2.8261183036685092e-08	-0.0001090223537456	0.0001379875434447	1.904056214590297e-08	1.1885873616230744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.0048095313883	-0.5416847560503584	0.2934223749373362	683936.954988048	873.1830707472197	3.570417962106717	762448.6750395441	12.74788442413428	764.7137345214844	-0.7289003906249718	0.5312957794532365	584787.0957657953	764.644147858915	632.5536185114375	1.156736	18.560396	0.0612958115106634	0.0479065770878973	-0.1540952116	-0.0298548517	-0.0085594327	0.1600241371	0.0621964854	-0.0257280144	-0.0737988797	-0.1544970277	0.116078951	0.0901543244	0.094180823	0.0080983759	0.0351461652	0.2375864088	-0.0755258096	0.0355959104	0.1329764264	-0.08345247	0.0241675522	0.1430856205	-0.0535264678	0.1282354492	0.1042974172	0.010439986	-0.0898682951	0.1141028506	-0.1645381316	0.0279466988	0.0401423274	-0.0859130889	0.184090119	-0.0230596012	-0.0249405133	0.1233751822	0.0414196636	0.2667875878	0.0285029483	0.1132418487	-0.1651801066	-0.00085605	-0.0165774391	-0.2137015136	0.0266426828	0.0103977507	-0.0323193315	-0.0618296612	0.1511400452	-0.2200065924	-0.0400398325	-0.0168394061	0.0698787731	-0.0664973078	-0.2290154156	0.1995445626	0.1597071965	-0.024543386	-0.1376519463	0.045555543	-0.0490199334	0.1107518946	-0.0095230864	0.1025189012	-0.1326214926	0.1662939079	0.0421718392	0.008374749	-0.0840097691	-0.0085165116	0.0370685328	0.0068918651	-0.0071752601	-0.0080245503	-0.1225637081	-0.097318315	0.068761539	0.1382051741	0.0457602029	0.0337285561	-0.0576103329	0.1326888823	0.0692973963	0.0036722550922831	-0.0059715583478522	1.348545746279916e-05	3.56595091018033e-05	0.019414737050269	0.0472942195788447	0.0022367432055719	0.000376932014731	-0.0463808509014143	0.0001255810824715	0.0021511833303392	1.5770608274738452e-08	0.001177565566055	1.5185981868000558e-06	2.3061404529524168e-12	1.3866606623584324e-06	0.0010244255783071	0.0001364894100492	1.0494477654898362e-06	1.8629359055605932e-08	-0.0001291033955394	-2.0081041793799988e-05	4.0324823952434173e-10	1.6667686739802765e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.8439396890125	0.8391301576241403	0.7041394214343146	685325.5884798253	873.0566029451331	-0.1264678020866085	762227.8319460958	0.0159941049646175	764.6797138671875	-0.0340206542969099	0.0011574049187898	584735.0648000038	763.8605771299924	631.767999561715	1.049906	16.846252	0.0741252175937544	0.0368511518321178	-0.1661137532	0.0034435007	0.1102188431	0.1455121292	0.0122920872	0.0363509564	0.112609149	-0.1243728072	0.0370337555	-0.1155287176	0.1896603634	0.0769505631	0.0193017697	-0.0306570739	0.0432683865	0.0238116386	0.123597986	0.1171660556	0.0963955885	-0.0059063263	0.0283798494	0.1253509719	0.2239708139	0.0335005264	-0.0613688309	0.046749176	-0.0297115641	-0.0249467332	0.0532522924	0.0401388346	0.1316842307	-0.0775394105	-0.0438201831	0.1436746866	0.0049712113	0.1201772063	0.021948562	0.0973201291	-0.0710663372	0.1361380035	0.1694712886	-0.0288872607	-0.0791167296	0.0899355366	0.0132037864	-0.0292385794	0.0777718083	-0.0059658482	-0.1444842422	-0.0601921929	-0.0666492791	0.0442557139	-0.1363305748	0.0344405987	0.1155577441	-0.0447115968	-0.0859801348	0.0307646962	0.1588484642	0.0087945206	0.0873754805	0.0938474694	-0.0749340067	0.1698199636	0.0061983417	-0.0442694751	-0.0265589917	-0.0320167519	0.1140077101	0.0847135194	0.0301570997	0.021475842	-0.179507775	0.0322001783	0.080910444	-0.1947699583	-0.0087927122	0.062897118	0.0916748336	0.1294367287	0.0583804184	0.0096423874267941	0.005970132334511	9.297563528839696e-05	3.5642480091573764e-05	-0.0018069616333917	-0.0212216986836606	0.00045036049502	3.2651103445496e-06	-0.0664742853526547	-0.0200934344512404	0.0044188306131461	0.0004037461080462	0.0015070093880843	0.0003294438220293	1.0853323187327317e-07	2.271077295774217e-06	0.0009199805477457	-0.0001044450305613	8.463642082304781e-07	1.0908764408971774e-08	-2.6193205643253065e-05	0.0001029101898961	1.0590507184461022e-08	6.860840218697443e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.0034605761775	0.1595208871650584	0.0254469134419273	685589.7307261255	870.5827668378142	-2.4738361073189026	757914.353914984	6.119865085874741	765.7298361328125	1.0501222656249638	1.102756772761307	586342.1819439839	767.065552830571	632.7761014582037	1.142687	18.334969	0.0969751816063329	0.0531029830232536	-0.051512857	-0.0997592289	0.0076474027	0.0884406938	-0.008776071	-0.0056629603	-0.0104598206	-0.1465203084	0.0012034247	-0.0359859311	0.1123066507	0.1812180616	0.0694229746	-0.0137623437	-0.0516636219	-0.0371312029	0.0599767959	-0.0788140817	0.1470530478	0.0495759352	0.1608105982	0.0781471788	-0.1193092297	0.0657160691	-0.008295647	0.0842947655	-0.1031052267	-0.0359341746	0.174672724	0.0192377143	0.0439438399	-0.0414848234	0.0047830984	-0.0211083353	0.0266990057	-0.2627777023	-0.0210462336	0.0601362241	-0.0158658067	0.0599154592	-0.1180062739	-0.1153541264	-0.1153861741	-0.1016982058	0.0794728401	-0.0091650204	-0.0605781471	-0.2012518817	-0.1940355193	-0.0626809953	-0.0687368315	-0.0579979634	0.0250290404	0.0846942854	-0.065299926	-0.0143600933	-0.0072248314	0.0401184246	0.0150615336	0.2072061414	0.099201795	0.0313552091	0.1396272149	0.1199007891	0.0523155302	0.0016765564	0.0620057702	0.1604771563	-0.0110244218	0.0008757208	0.1010567589	0.1871402286	-0.3606630953	0.1312425239	0.0045854911	0.1654765035	-0.3717051061	0.1757115354	0.1938562375	0.1259946088	0.0471208409	-0.0046911323099294	-0.0143335197367235	2.2006722349263544e-05	0.000205449788043	0.03648068189176	0.0382876435251517	0.001465943646709	0.0013308401512877	-0.0402306345581848	0.0262436507944699	0.0016185039569542	0.000688729207022	0.0015420035175516	3.499412946729994e-05	1.2245890971741502e-09	2.377774848141508e-06	0.0006079917596899	-0.0003119887880558	3.6965397985082105e-07	9.73370038725269e-08	-1.0968772166596376e-05	1.522443347665669e-05	2.3178337468514488e-10	1.2031396284269934e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.8353316235442	2.8318710473666897	8.019493628913713	690287.3482740046	876.0965399190682	5.51377308125393	767545.1472581634	30.40169359156046	767.427257421875	1.697421289062504	2.881239032562613	588944.5954340608	768.151413652354	626.6235897637113	1.319776	21.176458	0.1469588045362689	0.079641847823327	0.0147605703	-0.0048916896	-0.0148697515	-0.0878946553	0.1238193315	-0.0195907919	0.0850568615	0.0024698034	-0.1205011158	-0.0682637205	-0.0110770416	0.1139047582	0.0158765757	0.0214543687	-0.1129954309	-0.1494982133	-0.0286602067	-0.051572678	0.0689963273	-0.0668886895	-0.0096454242	-0.0381156861	-0.0965350324	0.2062274823	-0.1074670163	0.1389709346	-0.0062885292	-0.1464273697	-0.0649172548	-0.0986492863	0.2839188768	-0.1286174248	0.0532514673	0.0415119305	0.0692002172	-0.1936607785	-0.1227714724	-0.0477972161	0.0164147019	0.0539680799	-0.1179640492	-0.0191404349	-0.0096400549	-0.184400198	-0.0740926948	-0.1326811946	0.0323579669	0.0748326334	-0.1797715094	-0.1572724467	0.0061073942	0.0080553743	-0.1918302603	0.210263911	-0.0338038266	0.0098356351	0.1258122586	0.1303600185	0.0328172949	0.0538601418	0.0724509056	0.0215252745	-0.0451179539	-0.1332284063	0.0243079126	0.100065745	0.0490369571	-0.0331438907	-0.1314686241	0.0562717117	0.157908728	0.017465896	-0.0230183252	-0.2186270516	0.143003739	0.4325741206	0.0230216142	0.1221814716	0.0876525011	0.1223675745	0.0355847396	-0.0103493381595569	-0.0056582058496275	0.0001071088003408	3.2015293436758864e-05	0.008251418665182	-0.028229263226578	0.0007968913023154	6.80859099881139e-05	-0.0247623003877066	0.0154683341704781	0.000613171520491	0.0002392693620095	0.0002580404130306	-0.0012839631045209	1.648561253771204e-06	6.658485475700266e-08	0.0002509582310457	-0.0003570335286441	6.298003372958694e-08	1.2747294057612874e-07	-0.0003220321647931	-0.0003110633926265	9.676043423231035e-08	1.0370471516133033e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.1423617521402	-3.6929698714039887	13.638026471097591	684164.4866049084	876.4440906550609	0.3475507359927405	768154.2440441767	0.1207915140890956	765.7816540039063	-1.6456034179686867	2.7080106092302243	586421.5416089584	766.3801249356985	640.9575269440592	1.400243	22.467583	0.0882397329683749	0.0439498389975926	0.1067950694	0.1643605705	0.0594005195	0.1101461476	-0.0455873908	-0.1564899407	0.1008948337	-0.0920823327	0.0182477798	-0.1516147129	0.0150061029	-0.1536924571	0.2553860027	-0.215496176	0.0727402538	0.0222119015	0.1328756108	-0.0917543905	0.1560258891	-0.1048151728	0.0847427119	0.1148735361	-0.1644147017	-0.0401157217	-0.1389328315	-0.0430282216	0.020807888	-0.0889086615	-0.0015140507	-0.0782821849	-0.3023659689	-0.0886717433	0.0536270065	0.0655920769	0.1885492755	0.1366607924	-0.0152507502	0.1460444886	-0.0385731803	0.1919905558	-0.1429377224	0.1561425793	-0.1088335207	-0.0157474916	0.1693466178	-0.1240806023	-0.093273649	0.1215688411	-0.0608532862	-0.1182214672	-0.2099236674	-0.082962913	-0.1196185044	-0.1920248067	0.0811748335	-0.0159500848	0.0503228098	0.1092145846	-0.0388029094	-0.0608646219	0.1090209701	0.0665165024	-0.0053908685	-0.1293578396	-0.0394303999	-0.0851154765	-0.0084652491	0.0411392962	-0.2653647265	0.201279175	-0.0058203726	0.0948083294	-0.1428187471	0.1929925603	-0.1279516006	-0.0582730659	0.0217088151	0.0215173273	-0.1270096098	0.1185609488	0.023839813	-0.0044025654107286	0.0059467727488283	1.9382582195743887e-05	3.53641061262069e-05	-0.0194397795909679	-0.0276911982561499	0.0007668024608613	0.0003779050305454	-0.0034609902772899	0.0213013101104167	1.197845369949522e-05	0.0004537458124201	0.0007520192853071	0.0004939788722765	2.440151262555627e-07	5.655330054738015e-07	0.000147904683005	-0.0001030535480407	2.187579525480953e-08	1.0620033763776864e-08	-0.0002530555480507	6.897661674239999e-05	4.757773657227934e-09	6.403711039924013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.9799712482928	-0.1623905038474049	0.026370675739814	683895.8728458273	877.5539473838546	1.1098567287937158	770100.9305689851	1.2317819584486875	765.3074423339843	-0.4742116699219423	0.2248767078901571	585695.4812917848	766.041732291735	618.2783933891045	1.479382	23.737402	0.0749435646892168	0.0404595627749891	0.1046147046	-0.1814978573	0.1143512921	-0.1211910126	0.0924551711	0.0261006991	0.2071046827	-0.0873840361	-0.0703792012	-0.19357116	-0.0284000639	0.2033522356	0.0214800436	-0.1058476557	0.1411946336	0.0457154019	-0.0752512403	0.0206785071	0.0536471752	-0.0601476932	0.1721766697	0.0774097899	-0.176692084	-0.004195678	-0.1614001046	-0.2096808471	-0.1580744051	-0.0466577023	-0.04456527	-0.024694808	-0.1075417746	0.1499450647	-0.0107888499	-0.0493680824	0.036758537	0.0502921944	0.059594633	-0.021595448	0.0823250461	0.024226582	-0.017758995	0.041266424	-0.1328898952	-0.0387319631	0.1855625628	-0.2656987456	-0.1657514651	-0.0125140316	-0.0455573074	-0.0651287236	0.1045955646	-0.1633497354	0.0225394907	0.0822354216	-0.0733403936	-0.0420585238	0.1752836734	0.0875127891	0.0027913942	-0.0213187748	-0.0347290274	0.0018047601	-0.0437932004	-0.1506324744	0.0248563137	-0.0041043705	-0.1405095653	0.0857878644	-0.2003244754	0.1079414262	0.1314300883	0.0413195123	0.0166544616	-0.0266034383	0.2094416246	0.1166694271	-0.141570835	0.0541026611	0.0630871921	0.1145803187	0.0119549848	-0.0103879265086135	-0.0059853610978849	0.0001079090171483	3.582454747207394e-05	-0.0193659107278563	7.386886311160079e-05	5.456608937400416e-09	0.0003750384983192	0.0193739291898396	0.0228349194671295	0.0003753491322529	0.0005214335470702	0.0003440011898732	-0.0004080180954339	1.6647876620150717e-07	1.183368186341774e-07	-8.499532260608511e-05	-0.000232900005611	7.224204864912483e-09	5.4242412613643483e-08	2.701465612613228e-05	0.0002800702041768	7.843931926765252e-08	7.297916456131763e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.1241947526361	4.144223504343245	17.174588453951003	690767.4271032177	870.9986199619008	-6.555327421953848	758638.5959755357	42.97231760902008	766.2582224609375	0.950780126953191	0.903982849809126	587151.6634889956	765.9792552519696	626.6970865997203	1.424344	22.854294	0.1254967179768072	0.0589649689995158	0.0418559846	-0.0671843221	-0.0988033622	-0.0291660789	0.0580555811	-0.1230909192	-0.1114877061	0.0258141178	-0.0778373801	0.0899444682	-0.1239388849	0.0182742885	-0.0514632353	0.125900594	0.0311977316	-0.0580431398	-0.12239515	-0.0500929308	-0.1256387146	0.024955358	-0.1037354695	-0.2158565196	-0.1143148825	0.0398119052	0.0702157664	0.0632112111	0.0174866015	-0.1426652023	0.0291648164	-0.1378637021	-0.0049871746	-0.0307912881	-0.0970952271	0.0295898187	-0.0505950767	0.1100580959	-0.0396299698	-0.1094669606	0.0613230351	-0.176049903	-0.1006350738	-0.0573324282	0.1325705267	-0.0585289135	-0.1600518226	0.0768482952	-0.0451454642	0.0286772614	0.0349440049	-0.0668600861	0.0116189509	-0.0081554078	-0.1480716479	0.0305487444	0.2981825111	-0.0352097755	0.1112309524	0.0885698115	-0.1039480311	0.0502555822	-0.1146257131	-0.1038454282	-0.0758726296	-0.0635170958	0.1027188287	-0.0054786716	0.0914840819	-0.0452726693	-0.0911190644	0.1295125408	-0.0161761821	0.0155272252	0.1175245363	0.0692548753	-0.0468589397	-0.0302390597	0.1075518378	0.0219490818	-0.011493745	0.1104315261	-0.0	-0.0079145266057025	0.002473399902911	6.263973139237274e-05	6.117707079720147e-06	0.0266085186958093	0.0459744294236656	0.0021136481608316	0.0007080132671852	-0.0024768590579213	-0.0218507882477609	6.134830792806789e-06	0.0004774569470484	5.048149161723537e-06	-0.0003389530407114	1.1488916380755581e-07	2.5483809959010048e-11	0.0002249987470774	0.0003099940696834	5.0624436186399815e-08	9.60963232389294e-08	-0.0004280002415283	-0.0004550148976544	2.070385570874735e-07	1.831842067482832e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.4634142962548	-0.6607804563813033	0.4366308115354835	689669.4824845929	880.3735234267047	9.37490346480388	775057.5407507505	87.88881497439176	765.7246984863282	-0.5335239746093521	0.2846478314829606	586334.3138719782	767.0164761938554	636.4270830049619	1.101283	17.670633	0.149856689888029	0.0989980105741736	0.1950767726	-0.0605653604	-0.0610110852	0.0540123897	-0.1427705428	-0.0074377431	-0.000634242	0.0144048988	0.0674082615	0.0250581459	-0.1249787107	-0.0484786277	0.0491122352	0.0036190035	0.1575496196	0.0325482257	0.0265592631	-0.097190419	-0.0872962721	0.0031689389	-0.1082857524	-0.0711688301	-0.1799651394	-0.054605844	-0.0377336459	0.036580997	0.078509457	0.0886273451	-0.0248432811	0.1503041969	0.1304125758	0.0079601994	0.0763754508	-0.1705142891	0.0761724684	-0.1535773898	0.0085425221	0.00358135	-0.0377981248	-0.1013423659	-0.1518361092	0.1032366985	0.1156810338	-0.0256287044	0.0376022288	-0.0174457263	-0.0339625494	0.1128500374	0.0482336734	0.0334798675	-0.0713579935	0.0209789605	-0.0555241645	0.0903155239	-0.0741896164	-0.028188127	0.0427894033	0.1134958179	-0.1254743769	-0.0597170007	-0.0891716038	-0.1554107088	0.0706006437	-0.029244827	-0.1434027334	0.0185095382	-0.0962041313	-0.0674632752	-0.1377344067	0.1057956988	-0.062592416	-0.1050115126	0.0444901246	-0.0746748666	-0.0877667028	-0.0200792276	0.0635575602	0.0301255118	0.0838788109	0.10612066	-0.0119549848	0.0089485046994468	0.0168630313051493	8.007573635602147e-05	0.0002843618247984	-0.0565760224545783	-0.0831845411503876	0.0069196678864005	0.0032008463167809	-0.0151488165012096	-0.0126719574432883	0.0002294866413873	0.0001605785054445	0.0007470485997303	0.0007420004505685	5.505646686439704e-07	5.58081610359002e-07	0.0002248399341444	-1.5881293299999013e-07	5.055299598605814e-08	2.5221547688059354e-14	-0.0004285841778108	-5.839362825000075e-07	3.4098158201992863e-13	1.8368439746975945e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
