global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
827.5606551554429	-0.5524635319861773	0.3052159541746419	684856.6379613058	867.1962249062278	-4.614013622333459	752029.2924916128	21.28912170707873	762.9436338855375	0.4294544343025563	0.1844311111421287	582082.988486469	762.8258718228415	618.1497211717818	1.331568	22.027248	0.0431703116598751	0.0237616621361398	-0.0163619776	0.1455008398	0.1234938631	0.0064508359	-0.2141558826	-0.0305842403	0.0640522311	-0.0454307651	-0.0070070094	-0.0142284981	0.0537212064	-0.0541456345	0.0928156939	-0.0743694901	-0.0211134529	0.0296827407	-0.025417955	0.1598970568	-0.0547447982	-0.0879971432	0.046114818	0.0396382386	-0.0490540306	-0.1000842833	-0.1016516586	-0.066599194	-0.0747670569	-0.2192971298	-0.0162360413	-0.0714161847	-0.048477932	-0.1002665538	-0.0647939086	-0.0262571013	0.0436382962	-0.0088062621	0.1292175294	-0.0278364217	-0.0567784308	0.1043567065	0.0115416318	0.0080459166	-0.0293864536	-5.89827e-05	0.1231425784	-0.0455252473	-0.0528805341	0.2003233124	-0.0491173958	-0.1044246505	-0.0200336582	-0.0373589912	-0.012301331	-0.0640105185	-0.0271647657	-0.0815142663	-0.0889434366	0.0992644089	0.1356895223	-0.0165005045	0.1341066838	-0.013862555	0.1248018779	-0.0473155706	0.0011567251	-0.0193437453	0.057844303	-0.103049795	-0.032496527	-0.0684916275	0.0053802941	-0.040381766	0.0954714224	0.1711803894	0.1437067008	0.1082959623	-0.0020978824926771	-0.0056460540209427	4.401110953081083e-06	3.187792600740323e-05	-0.0176484355959303	0.0191105608021473	0.0003652135341725	0.0003114672789836	0.011889441042868	6.449289315920044e-05	0.0001413588083118	4.159333268044043e-09	0.0009119793651386	4.457000696679993e-05	1.986485521020594e-09	8.317063624386038e-07	-9.22074025084818e-05	0.0002515208122302	8.502205077361177e-09	6.326271898494866e-08	-0.0004549580560674	7.089325967549995e-05	5.025854267417867e-09	2.069868327806275e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.1966676949777	0.6360125395348177	0.404511950445528	685909.7203810653	875.1636664650657	7.967441558837891	765911.4431005768	63.48012499349716	763.6369688956968	0.6933350101593305	0.4807134363126389	583141.4202642074	763.840834722689	614.9821592041953	1.393964	23.059414	0.0912323548953016	0.0534130110207878	-0.0195017847	-0.0043831888	0.1220623382	-0.1392593373	0.2313323428	0.0666568	0.0979201183	-0.0778041347	-0.0034414139	0.0665705783	-0.0307180679	-0.0890990726	-0.0218200649	0.1822050092	0.0145783482	0.1023227768	0.0513010727	0.0574631676	-0.0227687872	0.1157969058	-0.0286453371	-0.0090758576	0.0634065333	0.0252453814	0.044853931	-0.1693457895	0.0308337489	0.0207868051	0.087118177	-0.1081211751	-0.0475025074	-0.1471927931	-0.0258905546	-0.012943966	0.0524164112	-0.0918768954	0.0306370645	0.0380454145	0.1715179111	-0.0235992424	0.0335399144	0.0646275361	0.0496027184	-0.0848733674	-0.0025957805	0.0601618373	0.0758883784	-0.0994081502	-0.0879899896	0.1481031058	-0.0255746161	-0.0164897191	0.0622321588	-0.0210307349	0.0550385897	-0.1498326158	-0.0529989585	0.0626732661	-0.1340715128	0.1220239081	-0.0689752538	0.0272457667	-0.0308242094	-0.0219704516	0.0902962948	0.0789192702	-0.0346683532	-0.1418711154	0.0217961461	-0.047353183	-0.0137220473	0.0224212032	-0.0022792068	-0.1159371935	0.1412592515	0.0993643757	-0.0020644851904734	3.339730220370011e-05	4.262099101683991e-06	1.1153797944852723e-09	0.0064382576038894	0.0240866931998197	0.0005801687893022	4.145116097403968e-05	0.0436449215435885	0.0317554805007204	0.0019048791765459	0.0010084105418316	0.0003579970088238	-0.0005539823563147	3.068964511080979e-07	1.2816185832678798e-07	-1.0094124305526364e-05	8.211327820295544e-05	1.0189134549541809e-10	6.742590457235957e-09	-0.0005259980994008	-7.104004333340004e-05	5.046687756811356e-09	2.766740005732539e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.5571040984988	1.3604364035211347	1.85078720802552	688164.9889602877	869.4758855150892	-5.6877809499765135	755988.3154922485	32.35085213491573	763.6867001441217	0.049731248424905	0.0024731970698996	583217.3759770177	762.8290272699699	620.7205705625265	1.401199	23.179096	0.081576542968053	0.0490501577697962	-0.0259248065	0.049614819	-0.1525106845	-0.0568515888	-0.0780554417	-0.0842227969	0.1182097312	-0.1218944741	0.0685267918	-0.0951005226	-0.0062996317	-0.0290070902	0.014726011	-0.0654461634	0.0169823761	0.0797153073	-0.0879503069	-0.0400885454	-0.0822181383	0.0446510466	0.050566153	0.0012462578	0.0085246599	-0.0382604215	0.1823918438	0.0259488883	0.0263969061	0.0816515226	-0.0111968932	-0.0270270827	0.0467111288	0.0477872737	0.0069741928	-0.0109523496	0.1335301606	-0.0287749658	-0.0130746758	0.1021071745	0.0147080316	-0.0328509588	-0.0071132236	-0.1127945961	-0.0054722658	-0.0238442828	-0.0496764099	-0.0298626216	0.0519677018	0.0176380626	0.0202456795	0.1330845885	-0.0301104832	-0.0361268823	0.023574108	-0.0033611721	-0.0181725626	0.1232931558	0.0454811671	0.0236289011	-0.0104919618	-0.012598364	-0.0277569104	0.1189623349	0.035267116	-0.0116125942	0.0599148668	0.0900822491	-0.2217850847	-0.0556847084	-0.123857887	-0.09220836	-0.0669490313	-0.0537030669	-0.1269416067	-0.1703459537	0.1386044847	0.0898496795	-0.0022144610027936	-0.0001499758123201	4.9038375328936364e-06	2.2492744281103838e-08	-0.0368821609435769	-0.0433204185474663	0.0018766586631276	0.0013602937958679	0.0441019445352424	0.0004570229916539	0.0019449815117895	2.088700149002864e-07	0.0006919942327182	0.0003339972238944	1.1155414556916596e-07	4.788560181152504e-07	-6.905740099227842e-05	-5.896327668675205e-05	4.768924631808336e-09	3.4766679976384783e-09	-0.0001659760876497	0.0003600220117511	1.2961584894530925e-07	2.7548061671500896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.1950435366272	-1.362060561871658	1.855208974206137	685907.0301386358	869.411099371972	-0.0647861431172032	755875.659711181	0.0041972443400027	763.0219766432239	-0.6647235008978214	0.4418573326458559	582202.5368405324	762.2587877815943	614.3339124676079	1.318358	21.808727	0.1352954994203059	0.0788677965196517	0.0042156434	0.107837249	0.0092808363	-0.0094648359	-0.0793230917	0.0453022397	-0.1249298885	0.0020354402	0.0798457884	-0.1019136445	0.1060315009	0.1671327616	0.1443766059	-0.1140115019	0.0216125563	-0.0281008069	-0.0466186788	-0.1117340732	0.0099101409	0.0079184459	0.1519058689	0.1246024288	0.1367216737	-0.0500895774	-0.0302848201	0.0387113479	0.064867834	-0.1804650486	-0.0961466944	-0.1074174684	0.1273930546	0.058416329	-0.1882888258	0.0212666529	0.0330690426	0.0469311941	-0.0631684902	0.0721004373	0.0356736444	0.1084641317	0.0615242764	-0.0561714352	-0.2211777496	-0.0400319319	-0.0514320929	-0.0905035966	-0.0859365823	0.1632509371	0.0236522823	0.1673602488	0.0072617629	0.0870753868	-0.0187341684	-0.0342299715	0.0211419206	0.0912199565	0.074836003	0.0670492426	0.1198901781	-0.0424255886	0.2320908584	-0.1443896397	-0.0319486854	0.011698462	0.0668544078	-0.0096741029	-0.004284883	-0.068361687	0.0041026602	0.1263084959	0.0599681627	0.0070317758	0.0193325655	-0.086147009	0.1357462967	0.0798077096	-0.0042943080485429	-0.0020798470457493	1.844108161578033e-05	4.32576373371209e-06	0.0352676679163295	0.0721498288599064	0.0052055978045137	0.0012438084002564	0.017214281356729	-0.0268876631785134	0.0002963314826286	0.0007229464312011	0.0003689816992063	-0.0003230125335119	1.0433709680577632e-07	1.3614749434916845e-07	-6.959701766251492e-05	-5.39616670236498e-07	4.843744867516413e-09	2.9118615079712543e-13	-0.0005259871441903	-0.0003600110565406	1.296079608314791e-07	2.7666247585346745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.8585948086009	2.663551271973688	7.094505378432651	690326.0045673228	876.1071304717622	6.6960310997901615	767563.7040634652	44.83683248935704	764.1800910211379	1.1581143779139893	1.3412289123311063	583971.2115130746	763.7374003231213	616.9418101336881	1.49695	24.763044	0.0638360603399203	0.032813815887467	-0.0170440942	0.0993195206	0.1554435956	-0.0353905576	0.1812716614	-0.0726099337	0.1429779122	-0.1322965381	0.0512444611	0.0991250828	-0.0081778316	0.0491419569	-0.0440837449	0.0511066164	0.0446696278	0.0956100204	-0.0874007523	0.0932468417	-0.0763753423	0.0012437754	0.068854887	0.2255637834	0.1117458283	-0.0724027034	0.0630424783	-0.1384400009	-0.1840615288	0.1343913682	0.0986316782	0.0051231758	-0.0838991863	0.1211159884	-0.1028513126	0.001384664	0.132954671	-0.0716231344	0.0841142038	-0.0769514497	0.056796307	0.0678603266	0.1482791128	0.0439930924	0.0247017072	-0.2610307484	0.0018209978	0.0071717055	0.1881538635	-0.0946039164	0.1111945538	-0.0718918029	-0.0147531649	0.0035012287	0.1176454376	-0.0852700588	0.0510064695	-0.2297085644	-0.1151383149	0.0924701341	-0.0486707511	0.0874447178	-0.0558736582	0.0140026874	-0.0156138623	-0.0664417077	0.0988472418	0.0651227095	0.0081742046	-0.1615465747	-0.0058769031	-0.0748056066	-0.0353785454	0.0979587382	-0.0126549344	-0.199626373	0.1326888823	0.0692973963	0.0018731798056705	0.0061674878542134	3.508802584371772e-06	3.803790643186981e-05	0.0253643665240588	-0.0099033013922707	9.807537846615082e-05	0.0006433510891667	0.0445531514119466	0.0273388700552176	0.0019849833007358	0.000747413815896	0.0002429998103837	-0.0001259818888226	1.587143631130995e-08	5.9048907846514154e-08	-1.0378936008414996e-06	6.855912406167342e-05	1.0772231266677342e-12	4.700353492103927e-09	-0.0003120001363102	0.0002139870078801	4.5790439541477994e-08	9.734408505758337e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.6324524612733	-0.2261423473275954	0.0511403612548348	689950.2710818293	867.1792115545892	-8.927918917172974	751999.7849524389	79.70773619161506	764.8637094805317	0.6836184593938697	0.4673341980240478	585016.4940803192	764.9450801116848	624.6452508687537	1.506033	24.913296	0.1851171789971031	0.1235316866425274	0.0475114158	0.0807368673	-0.153407027	-0.1336989569	-0.0264997499	0.1673786635	0.1210828053	-0.0704541148	0.0735500574	-0.123698551	-0.0835098191	0.10878401	0.0152771937	0.0352627735	0.0733220898	0.1036964861	8.8611e-06	-0.1074787946	0.0283934353	-0.1158962364	0.2679428633	-0.1012948849	-0.0889305468	-0.0324041916	-0.0693492811	0.2784626859	-0.0164698902	0.0876317158	-0.0354205841	-0.1012898069	0.1851153706	-0.1016849756	-0.3377337759	0.0450015067	0.0814687172	-0.0695614957	-0.1379383989	0.0730971757	0.0346470256	0.0880852387	-0.0224522089	-0.0891040005	0.0534684894	0.2490660832	0.0783303314	-0.1123839226	0.1641133117	0.215843163	0.3142828554	0.0517251738	0.0126050962	0.0416521503	-0.01485823	0.0472098246	-0.1400284044	0.1630407041	0.0831139299	0.0491012075	-0.0786265864	-0.1209980846	-0.0809868937	0.0846566593	0.0073828541	-0.0831515942	0.0596554209	-0.0803583251	-0.1541139645	0.0392034563	-0.0043620609	-0.0505254268	-0.1088047525	-0.0683114891	-0.1295580404	-0.0760970099	0.1294367287	0.0583804184	-0.0021662960218833	-0.0040394758275538	4.692838454427411e-06	1.631736496139146e-05	-0.0806030355233815	-0.1059674020474402	0.0112290902966838	0.0064968493355834	-0.0114312730405004	-0.055984424452447	0.0001306740033264	0.0031342557812717	0.0004250265942008	0.0001820267838171	3.3133750026797274e-08	1.806476057779315e-07	0.0001444218438515	0.0001454597374523	2.0857668981467052e-08	2.115853521970412e-08	-0.000367031148434	-5.503101212379999e-05	3.028412295369821e-09	1.3471186392078093e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.1706136137473	-1.4618388475259962	2.136972816136133	687523.9064805981	871.6978473415622	4.51863578697305	759857.1370599136	20.418069375313557	763.9218475834016	-0.9418618971301383	0.8871038332655835	583576.5892152379	763.3967083093377	623.9292644966237	1.414226	23.394594	0.1642370443543279	0.1207596760989538	0.0545617522	0.1825038875	0.0154196628	0.1278422275	-0.1297726295	-0.0221822105	-0.1889756322	0.0031694312	0.0600023669	-0.153281028	0.1960397909	0.0192150405	0.0552299712	-0.1423907111	0.0643598185	-0.0073118643	0.185129003	-0.0222497209	-0.0639829861	-0.1830184303	0.1774999834	0.0126958551	-0.0765835234	0.0206712442	0.0212355285	0.0252902648	0.1415571374	-0.1294791256	-0.0640347006	-0.0888595016	0.1621153036	-0.0932984303	0.0791484906	0.0650826138	-0.1388215952	-0.0719641784	0.01555383	0.1042445207	-0.0706609812	0.22969223	-0.0752464742	-0.080482608	-0.1411754655	0.1160026364	-0.0429396524	-0.059546935	-0.0074277923	0.2099009193	-0.0122145373	0.0851089414	0.0507682784	0.1435661073	-0.0341251504	-0.0168937641	-0.0687021606	0.0374233548	0.0344900702	0.039566309	0.1827400159	-0.0748292365	0.1704115123	-0.06744055	0.0325102947	-0.0992886352	0.0914936731	-0.0638315217	-0.0100052022	0.0094910246	-0.0530843656	0.048865041	0.0046558381	-0.0130623542	0.0379146353	0.022652326	0.1259946088	0.0471208409	0.0134661415712145	0.0156324375930978	0.0001813369688159	0.000244373105102	0.0396668970535643	0.1202699325769457	0.014464856682063	0.001573462721858	-0.0273622288997898	-0.0159309558592894	0.0007486915703644	0.0002537953545906	0.0005140379813601	8.901138715930001e-05	7.9230270440228e-09	2.6423504628076656e-07	0.0001443651052914	-5.6738560100000645e-08	2.0841283625797013e-08	3.2192642022213844e-15	-0.0005260373892145	-0.0001590062407804	2.528298460714633e-08	2.767153348516073e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.9755974595469	-2.1950161542004025	4.818095917200726	683888.6387935745	871.7480684255625	0.0502210840002135	759944.6948036992	0.0025221572781565	763.4608484083607	-0.4609991750409108	0.2125202393884003	582872.4670524138	763.7379105238699	618.9062801466564	1.470341	24.322866	0.0761057051361713	0.052573331029902	0.0869856028	-0.0396111277	0.0548785663	0.2021913633	0.2235569564	-0.0298422359	0.0137260215	0.1913486265	-0.0283457546	0.0864998756	0.1637234354	0.0487627803	-0.0686546462	0.1616965701	0.0466107939	-0.0806002031	0.2089752534	0.1084608911	0.0754134929	-0.0073685289	-0.0522928496	0.148845785	0.0896798068	-0.0868676659	-0.0682422056	-0.0716725207	-0.0689575697	-0.0988746526	0.1955617254	-0.0199769127	0.0285956624	0.1658853364	0.0462910286	0.0623131205	-0.2176846713	-0.0397457334	0.1246223818	-0.1291818153	0.055369732	0.0557642172	-0.0280462054	0.1234672093	-0.0497438987	-0.0989528048	-0.0792632595	0.058210983	-0.1231616018	-0.0823347173	0.0956824298	0.1336450585	0.0699866251	0.1506628631	-0.0666047023	0.0613491272	-0.0678737134	-0.0907813125	-0.022679009	-0.042717274	0.0476733999	0.0318998304	-0.0785019151	-0.0272104121	-0.0702349668	-0.0240965429	0.0413704797	0.0005755434	-0.0774130396	0.0024909271	0.0139503773	0.0582401891	-0.0075528509	0.0346207953	0.0177280408	0.1605426015	0.1223675745	0.0355847396	0.0153439392724266	0.001877797701212	0.0002354364723959	3.5261242066774446e-06	-0.009496508625844	-0.0491634056794083	0.002417040457998	9.018367608072951e-05	-0.0435766223987457	-0.0162143934989558	0.0018989220196828	0.0002629065565389	0.0004850766602212	-2.896132113890001e-05	8.387581221104967e-10	2.3529936629135355e-07	0.0002923725011114	0.0001480073958199	8.54816794061356e-08	2.1906189217418152e-08	-0.0005260708373875	-3.3448172999991234e-08	1.1187802770373421e-15	2.767505259495855e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.6536996020411	-0.3218978575057463	0.1036182306667897	683356.3390657416	866.9791538684399	-4.768914557122571	751652.853242436	22.74254605313557	762.9903871105563	-0.4704612978043769	0.2213338327317786	582154.3308231166	763.3480679330896	620.458926495512	1.476961	24.432383	0.0943232219719457	0.0528727732751895	0.0973477466	-0.0308870201	-0.108248442	0.1027003437	-0.2107212974	0.1292938372	0.0050903461	0.1391784766	-0.034758361	-0.0010718788	0.0618640321	-0.085727877	-0.2734950491	0.1019894878	0.010255289	-0.052745647	0.1412320159	-0.0035930294	-0.0987361786	-0.2401877087	-0.2971006505	0.1068345307	-0.0934831087	0.008569309	-0.0689471623	-0.0862971934	-0.0163706973	0.0985250455	0.1919221161	-0.1329270167	-0.0474766971	-0.0325232456	0.1681655228	0.03787701	-0.1765546418	-0.0438051872	0.0447725577	-0.0831035028	-0.3151221272	-0.0303827916	-0.0474347493	0.1730460641	0.0300525962	-0.0978260728	0.1617135743	0.1132112989	0.0561877212	-0.0841167369	-0.0690950385	0.234167282	0.0711566468	0.1283712157	-0.0027029766	0.0572111809	-0.0334247744	-0.1607085186	-0.0811243433	-0.1465928153	0.1357759263	-0.0072040815	0.021609197	0.2125859484	0.227375376	-0.0637589721	-0.136474648	0.0081482991	-0.0005596689	0.0487353534	-0.1020576952	0.047072541	0.0505664926	-0.0114156029	0.0510601129	-0.0245858373	0.1185609488	0.023839813	0.0110313047134837	-0.0043126345589429	0.0001216896836817	1.859881683898862e-05	0.0218961295860822	0.0313926382119262	0.0009854977339048	0.0004794404908505	-0.0207450544663032	0.0228315679324425	0.0004303572848098	0.0005212804942537	1.0474248947174244e-06	-0.0004840292353264	2.3428430065073945e-07	1.0970989100738076e-12	0.0003069998100355	1.4627308924100026e-05	9.42488833618331e-08	2.1395816636105624e-10	-0.0003089997562654	0.000217071081122	4.711985425951732e-08	9.54808493720766e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.5820883694641	-1.07161123257697	1.1483506337851328	681585.7846364857	869.8127354460877	2.8335815776478057	756574.1947442057	8.029184557185028	762.5042160034179	-0.4861711071383752	0.2363623454161535	581412.679422987	763.6255918584866	626.2578248581024	1.422607	23.533234	0.1109359026243133	0.0652227188868531	0.0441289146	-0.0223770579	0.1170285568	0.0562724653	-0.1166497198	0.2166863548	-0.1084446563	0.0793014518	-0.0820702339	-0.1475666741	-0.0020627008	-0.3452907722	-0.0480184574	-0.0261065466	-0.0014681149	-0.1090277369	0.086535766	-0.1467847522	-0.0990548545	-0.1583071704	0.0161039285	-0.1834678714	0.1442360079	0.0385616015	0.0489340811	-0.0587402753	-0.0401105569	-0.0088652227	0.0155756615	-0.02853621	0.0021657662	-0.0590694097	-0.1443783755	0.0354581581	-0.1462587991	0.0351418476	-0.1013388993	0.2951781494	-0.1030158061	0.1077227044	-0.0945356139	0.0351896398	0.1920485533	0.0118672515	-0.1033586416	0.0948417856	-0.022665824	-0.0426764386	0.1202927424	0.0132245938	0.0507339197	0.1539581513	-0.0411974318	0.1341737378	-0.0562932256	0.06092592	0.0293476292	0.0763169928	-0.0036163049	0.032667811	-0.1300213114	-0.00842409	0.1504734962	-0.086819569	0.0691874676	0.168629144	0.0967112725	0.126313527	0.024997565	-0.2155844325	0.1007498835	-0.1445802273	-0.2175330696	0.0519333617	0.1145803187	0.0119549848	-0.0020003255814344	-0.0130316302949181	4.00130243174087e-06	0.0001698233881434	-0.0387191961585671	-0.0606153257446493	0.0036742177151299	0.0014991761511655	-0.0094531371306914	0.0112919173356117	8.936180161165645e-05	0.0001275073971142	0.0003110167000913	0.0003099692751965	9.608095156589472e-08	9.673138773568165e-08	0.0002939822795899	-1.301753044560003e-05	8.642558071287413e-08	1.6945609890212368e-10	-0.0001120459769249	0.0001969537793405	3.8790791196506366e-08	1.2554300945055224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.1433451178499	-0.4387432516142553	0.1924956408370497	680861.5399922752	863.8804229389538	-5.932312507133929	746289.3851371856	35.19233168229764	763.0204295989006	0.5162135954826681	0.2664764761611436	582200.1759852908	762.8905680317193	609.2331472070823	1.31154	21.695934	0.1149334926292923	0.0758207453798623	0.080596751	-0.1475217845	0.1071715213	0.1328531619	0.1466113479	0.1510589886	-0.1320548836	0.1956838815	-0.0210084702	-0.1942512422	-0.0514205886	0.0483621537	0.1040063899	0.0792383396	0.0428704028	-0.1697554553	0.0421641889	-0.1779244024	0.1075160381	0.0991123294	-0.1072302592	-0.035508095	0.153184069	0.0084891345	-0.1913427208	0.0087613186	-0.0021878345	-0.0360232699	-0.1627324116	-0.0751711246	-0.1550731934	0.1366740338	0.0860239375	0.0818509914	-0.1501458976	0.0861373923	-0.2369853945	0.0137695439	0.1245751216	0.0167389391	0.0142968494	0.2485425337	-0.0597523699	-0.0575828322	0.0928413863	-0.0398753388	-0.0589385352	-0.0513151464	-0.0807601002	-0.1432656638	0.0916694104	0.2093516686	-0.0774775618	0.120642034	-0.0070346689	-0.0482342281	0.0024080943	-0.0499537206	0.0171724352	0.0767490212	-0.069223558	-0.161588744	-0.0758188443	0.0143434238	0.0125923013	-0.0022354204	0.0738413999	-0.007626727	0.1096345684	0.127024473	0.0887349246	0.0296839112	0.0671019678	0.0286725188	0.1104315261	-0.0	0.0010470948945879	0.0030474204760223	1.0964077182720454e-06	9.286771557679982e-06	0.0312985109921584	0.0700177071507255	0.0049024793146447	0.0009795967903262	-0.0185778730756709	-0.0091247359449794	0.0003451373680157	8.326080606560089e-05	-0.0001469604643746	-0.0004579771644659	2.09743083172226e-07	2.159737808919807e-08	0.0002730210515065	-2.096122808339999e-05	7.454049456571493e-08	4.3937308276431645e-10	-0.0002879801655269	-0.000175934188602	3.0952838719044106e-08	8.293257573690073e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.1582005372285	1.0148554193785913	1.0299315222420964	682537.3723149115	872.0007129025149	8.120289963561163	760385.2433024943	65.93910909231215	763.9088628461284	0.8884332472277947	0.7893136347797238	583556.750734865	765.5580041491097	612.7997080525707	1.245956	20.611023	0.1011118047481181	0.0663445756220989	0.0851400297	-0.1995970058	0.0368855718	0.084309615	-0.0130407831	0.0221255185	-0.1047749593	0.2195207743	-0.0410190231	0.0653938393	-0.080766336	0.1703395009	-0.0539772199	-0.0278659108	0.0324849653	-0.0914470981	0.1200496308	0.0357233548	0.2284792911	-0.0948205352	-0.0767955814	-0.0041872368	-0.2704076016	-0.0171239568	0.1125563252	-0.1301917344	-0.0131996718	0.222325172	-0.0589187791	-0.098554854	-0.069707934	0.1271681605	-0.0524996637	0.0646008986	-0.1532942343	0.0219672527	-0.0694049341	-0.3085869027	-0.0587629478	-0.0122400285	-0.0839557921	-0.0699537357	0.0828563478	0.0888515057	0.0658922946	0.0437695744	0.1426076822	0.0681520598	-0.1972649017	-0.036230815	0.0843799486	0.1707569143	-0.0302078656	0.1260301101	-0.0030175611	-0.0991606341	-0.028045454	-0.1023827112	0.0835660344	-0.0535959435	-0.0390526273	0.1450862789	0.0660168873	0.1801539261	-0.0138719906	0.0461650122	0.093369	0.0368899638	0.0337100783	0.0021351495	-0.1161277812	-0.0165870367	-0.0393152332	-0.0899457482	0.10612066	-0.0119549848	-0.0067071117223065	-0.0077542066168944	4.498534765550127e-05	6.012772025748889e-05	-0.0329960293125992	-0.0642945403047575	0.004133787913	0.0010887379503979	0.0001338916322453	0.0187117647079161	1.7926969185310658e-08	0.0003501301384844	-0.0002259728883907	-7.90124240161e-05	6.242963148899977e-09	5.1063746287635764e-08	0.0002960206945283	2.2999643021800036e-05	8.762825158901712e-08	5.28983579130235e-10	-0.0001829663701938	0.000105013795333	1.1027897210262213e-08	3.3476692621894664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
