global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
848.8432336239504	4.936690423919799	24.370912341621448	720534.8352691644	759.4810266494751	5.991496788828044	576811.4298405407	35.89803377053677	820.6443489743143	3.3596490128162486	673457.1475034761	11.287241489317196	811.8122657856188	622.0179994302838	1.173104	21.69401	0.1447055289022758	0.0995660889198487	0.1469104764	0.0120485375	-0.102027429	0.0105461165	0.1511318873	-0.0168974672	-0.1757202778	0.0790379293	-0.0152970871	0.0676281314	-0.0286343585	0.0628346523	0.2628652865	0.0010267611	0.0641294016	0.0808660631	-0.0145572789	0.0391615563	-0.0918488297	-0.1481090682	0.0866242207	-0.0320759713	-0.2410242067	0.2540329452	0.1024613224	0.157370466	0.0431914168	0.1280037366	-0.2180918216	-0.0226637835	0.0887946775	-0.073774447	0.0906375009	0.037344305	-0.0579084548	-0.0962347621	-0.0192431889	-0.1358726922	-0.2187468307	-0.0246107663	-0.1307401173	0.024715519	0.1409605234	0.0620043332	-0.1980926787	-0.1133832732	0.1888274991	-0.001909228	-0.072984817	0.1514067605	0.0278990343	0.1585983053	-0.0232209584	0.1251371604	-0.0879827396	-0.1068010778	-0.1080520504	0.064793601	-0.0875702027	-0.1942629478	-0.0148256874	-0.013907103	0.1156793111	-0.0172945535	-0.1315034974	-0.1323536113	0.1437067008	0.1082959623	-0.0011175882008842	-1.8372416420199975e-05	3.375456851172337e-10	1.2490033867555829e-06	0.0704661407380768	0.0927086106323996	0.0049654769905184	0.0085948864853898	0.2092422730855077	-0.0262600279357627	0.000689589067187	0.0437823288459901	-0.0004252772790745	-0.0004244697099136	1.8086076409701017e-07	1.8017453463419277e-07	0.0009446008786482	4.760076986379995e-05	2.2658332916264453e-09	8.922708199429514e-07	-0.0004712996718131	-4.229987857639998e-05	1.789279727578182e-09	2.2212338065113578e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.5662751556127	-1.2769584683376252	1.6306229298591737	718368.5907811598	761.084504077309	1.6034774278339228	579249.6223466034	2.571139861572893	818.5456494103746	-2.098699563939704	670016.9801686519	4.404539859680702	810.4306957686575	638.111949278035	1.14556	21.184643	0.1360366598913636	0.0728209381024046	0.1762920664	-0.0159543269	-0.1956959954	-0.1586077745	0.2068926685	0.0234727881	-0.0930537518	0.3120119709	0.0192360612	-0.0306156932	-0.1050878635	0.1223267402	0.2271268714	-0.1325200786	0.2440205164	0.0286441848	-0.0067952439	-0.0809064415	-0.1412115586	0.012253677	0.1921960246	0.024944757	-0.1546013063	-0.0252312021	0.0954440414	-0.0445736062	-0.1047931125	0.1845117691	-0.2124793362	-0.1744138189	0.1332359736	-0.0897415361	-0.0831366663	-0.1535821843	-0.0225450095	-0.0066457931	-0.0621526972	-0.2150856793	-0.1003801135	-0.0363773646	-0.0008576534	0.1013480161	0.1898415693	0.069844156	-0.3147838417	-0.1065196774	0.2310316404	0.0691055751	-0.134644036	0.0451730163	-0.006390941	0.1048345081	-0.1883224888	0.0419874699	-0.0451563884	-0.020963612	-0.0681696815	0.0683464756	0.1017798604	-0.0770003339	0.0451263987	0.1340523585	0.053371799	-0.062988504	-0.0436869941	-0.0857676946	0.1412592515	0.0993643757	-0.0011297285571316	-1.2140356247399965e-05	1.4738824981378332e-10	1.2762866127986467e-06	0.0202777112780125	-0.0501884294600643	0.0004111855746744	0.0025188784516678	0.2023634612172458	-0.0068788118682618	4.731805271894065e-05	0.0409509704358237	0.0004090405551815	0.000834317834256	1.6731417578318978e-07	6.960862485576223e-07	0.0005139677217587	-0.0004306331568895	1.8544491581261677e-07	2.641628190098284e-07	-0.0001571050988228	0.0003141945729903	9.871822969655697e-08	2.4682012076121755e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.4639706170304	-3.1023045385823025	9.624293450108352	713119.3976702809	754.8818876366867	-6.202616440622364	569846.6642819272	38.47245070947885	818.1059231945395	-0.4397262158350941	669297.3015659897	0.1933591448926517	809.3746710205078	626.7705539635859	1.62219	29.99889	0.2825951835549766	0.2001197042950103	-0.0107440816	-0.0642341031	0.0282231671	-0.0866348526	-0.0129615772	0.1178115766	0.0312688443	0.2125944049	0.0268208128	-0.1569047578	-0.1179438482	-0.0246655819	-0.0705588372	-0.0698028524	0.2990010855	0.0310538143	0.1127619084	-0.0459733629	0.0732559764	0.1909426777	-0.1048477118	0.1078129135	-0.1484655758	0.1396475446	0.0694923648	0.0041381177	0.0789295713	-0.0176170864	0.0357248233	-0.1093397304	0.1698475314	-0.118258801	-0.2354508182	0.0755879846	0.0382192181	-0.0152328902	-0.2225233614	-0.0142553228	0.0137333672	-0.0891219626	-0.240370449	-0.0556685904	-0.018148323	0.0550486218	-0.1333356627	0.0293068952	0.0799189705	-0.0992010884	0.0314746116	0.1965250903	0.1579556604	0.068482323	0.1247292427	0.0558002868	0.1051940242	-0.1219108338	-0.0386278272	-0.2353633558	0.265144082	-0.0840134281	-0.1562525635	-0.1274076524	-0.1570107192	-0.0152421207	0.0584219057	0.3146298498	0.1386044847	0.0898496795	-0.030319996487421	-0.0291902679302894	0.000852071741842	0.0009193021869972	0.0431295807933764	0.0228518695153639	0.0018601607394123	0.0005222079403472	0.0104956149138075	-0.1918678463034383	0.0368132704451198	0.0001101579324189	0.0004732158637821	6.417530860060002e-05	2.2393325373503906e-07	4.1184702339822465e-09	0.0009038877862395	0.0003899200644808	1.5203765668471128e-07	8.17013130112944e-07	-0.0004767137218591	-0.0003196086230362	1.0214967191915969e-07	2.2725597260875534e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.4513003007019	3.987329683671419	15.898798006287215	719869.6089819517	761.9866509186594	7.104763281972737	580623.6561782348	50.477661292868014	820.0096671574065	1.9037439628669968	672415.8542316006	3.624241076152539	811.8759575452302	631.5424742818306	1.311443	24.252302	0.2510272678224348	0.1354545643497323	-0.0823994921	-0.0387379439	-0.0299823332	0.0502510894	-0.0722121604	-0.1019934395	-0.0369294881	-0.0854957934	-0.0584689489	-0.0308468159	-0.1101874919	-0.0616428615	0.0176279078	-0.1378806338	-0.0975508848	0.0235623287	-0.0944748651	-0.0272241954	-0.0154724141	-0.0381955209	-0.1313598301	0.1123489782	-0.0663316026	0.0080354897	0.1003413138	0.2009063948	0.0561191809	-0.0623114054	-0.0281351178	-0.101998136	-0.1092525135	0.0139260127	0.0894607138	-0.0134071086	0.0873488401	-0.0951652111	-0.1134809645	0.0495896669	0.0061631676	-0.0413054781	0.0856066384	-0.0110254342	-0.0960454568	0.0171475422	0.1521726616	-0.066742449	-0.0467898434	-0.0716257972	-0.0443924164	0.0826135558	0.1274503303	0.1380236265	0.0728249351	0.1297625397	0.0859417454	-0.148997752	0.0675744293	0.0299179655	-0.0294341782	-0.0615631899	-0.2651978341	-0.3172436364	-0.0513597388	-0.0781094878	0.0403179611	0.1083053341	0.1357462967	0.0798077096	-0.0443141032487801	-0.0139941067613591	0.0001958350240483	0.0019637397467435	-0.0334054697397903	-0.0765350505331667	0.001115925408536	0.0058576139601143	-0.0979784990646663	-0.1084741139784738	0.0117666334034149	0.0095997862789648	0.0003490285901986	-0.0001241872735835	1.2182095677602225e-07	1.5422478920103086e-08	9.789777020019486e-05	-0.0008059900160393	6.496199059550393e-07	9.58397341017016e-09	-0.000587016363225	-0.0001103026413659	1.2166672692294357e-08	3.445882106939051e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1612195496026	-2.2900807510992536	5.2444698465553214	715988.8094696708	763.7659523110641	1.7793013924047043	583338.4299096266	3.16591344501332	818.4394804156439	-1.5701867417626545	669843.183103029	2.465486404007221	809.4512454063014	642.2749008260747	1.190813	22.021511	0.1714538957634319	0.0907729558150884	-0.0772596663	-0.033301227	-0.07103082	-0.0321343701	-0.1057388599	-0.0872616418	-0.2368341523	-0.0230929071	-0.0552214663	-0.1301834274	-0.0484856341	-0.0514328321	-0.0256378552	-0.1718031595	-0.0769862015	-0.1540808324	-0.1710032378	0.0019054508	-0.019093924	-0.163004024	0.0201473504	-0.0760295037	0.015110622	0.009954185	-0.1094320265	0.0270580267	-0.0979597265	-0.0762289827	-0.0039170045	-0.1499364278	0.0235203776	0.2000380949	0.1456037064	-0.0897540958	0.0578097064	-0.0968522578	0.0988312545	-0.0038853568	0.0207691838	0.0336307934	0.0332378346	-0.0117698483	-0.0480791289	-0.0221435064	0.088206723	-0.0527657331	-0.0371961364	-0.1581960808	-0.1333226818	0.0394850977	-0.0757934434	0.074107302	-0.0848683987	0.0401058752	0.0221030688	-0.1798912007	0.0237476036	-0.0475518199	0.088870299	-0.0659757565	-0.0158132685	0.0366122377	-0.2289701736	0.0064365097	0.0103423982	-0.0535059616	0.1326888823	0.0692973963	-0.0355919969954072	0.0087221062533729	7.607513749512663e-05	0.001266790250121	0.026445643120013	0.0598511128598032	0.000699372040031	0.0035821557105569	-0.0469953633634077	0.0509831357012586	0.0025992801259329	0.0022085641776587	0.0004179965882751	6.896799807649999e-05	1.7472114780962344e-07	4.7565847586801074e-09	-0.0003070045457596	-0.0004049023159597	1.6394588546960553e-07	9.425179111705832e-08	-2.2935858281352724e-05	0.0005640805049436	3.181868160574801e-07	5.260535951022962e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.7620317334571	-4.399187816145513	19.35285344172313	708563.3180680376	760.0485464397229	-3.717405871341157	577673.7929451357	13.819106412281704	816.9402566316264	-1.4992237840174312	667391.3829053476	2.247671954563545	808.8558567729749	618.0360654058422	1.168822	21.614836	0.0946126803379098	0.0535946558601219	-0.0171269298	0.0132370114	0.0264011021	0.1631631877	-0.0568298677	-0.0894357403	-0.021003149	-0.1810494549	-0.1625138315	-0.1020222282	0.1010664203	0.0654409373	-0.1706342283	-0.0475322747	-0.0737285136	-0.2238265887	0.1052893206	0.0834471603	-0.0693304747	-0.0021617632	-0.0110004444	-0.0685557597	0.191794133	0.0527538047	-0.0220219166	0.1045979074	0.0549037395	0.0140154552	0.1612073968	0.0303827321	-0.0258192961	0.2688074185	-0.070870075	-0.0415807936	-0.1419700147	-0.0801599614	0.0522477441	0.0959576124	0.1655148495	-0.0134780156	-0.0320158764	0.0534348718	-0.0152080445	-0.040001032	0.1262448344	-0.1098214564	0.0134818013	-0.1729756031	-0.0279941628	-0.0182485675	-0.0668247487	-0.0675359924	0.0036194515	-0.0799828906	0.0460867549	-0.2434833359	0.0966927633	-0.1034865048	0.1125911377	0.0126940664	0.0096494189	0.132280851	0.0335934691	0.1197187891	0.1079269128	0.0101551512	0.1294367287	0.0583804184	-0.0355909479649483	1.049030458902256e-06	1.1004649037046776e-12	0.0012667155770436	0.0391048495399672	0.0126592064199541	0.0015291892575434	0.000160255507183	-0.0030462648445279	0.0439490985188798	0.0019315232606222	9.27972950300659e-06	6.300113493828951e-05	-0.0003549954533368	3.969143003512563e-09	1.2602177188980756e-07	9.799929854792389e-05	0.0004050038443075	1.6402811390387304e-07	9.603862515885116e-09	-2.3003088009357973e-05	-6.72297280052493e-08	4.519836327659801e-15	5.291420579662686e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.2794937963323	0.5174620628752109	0.2677669865150687	709434.7456698058	753.0382428922152	-7.01030354750776	567066.5952581948	49.14435582819989	817.3893707367589	0.4491141051324803	668125.3833934347	0.2017034794289485	808.8864394659745	612.5695031552332	1.014328	18.757797	0.0880751729568325	0.0433335782397207	0.0088666965	0.050669339	0.0879038838	0.1040070118	0.0647613528	0.0649896996	0.1254069616	-0.0939626085	0.1157295819	-0.2609327178	0.0804077409	0.0887131557	-0.1310816691	0.0875563875	-0.0206173729	-0.1536115494	0.1160025078	0.002402902	0.0504172977	0.0479669344	-0.1434151656	-0.2551130093	-0.1531784434	0.0111198096	0.0183464554	0.05946489	0.019814974	0.0490394046	0.1659582589	0.1090798524	0.0027671664	0.1190643325	-0.1554137675	-0.0171786095	0.0270457335	0.0426828882	0.0176528289	0.1316856454	-0.2447920408	-0.0435196357	-0.0322710302	0.0886644348	0.0081017745	-0.0793413882	0.0611117587	-0.0777676286	0.0010614636	-0.1502304138	0.0231592094	-0.0871333564	-0.0337160257	-0.0795770499	-0.0513590821	-0.0874589404	-0.004181797	-0.0614966254	0.1237967623	0.0275658847	0.0954143345	0.0716672307	0.0531742894	0.0534069297	0.0986416555	0.1184641211	0.0578232132	0.0358697838	0.1259946088	0.0471208409	-0.019193483469948	0.0163974644950002	0.0002688768418647	0.0003683898077111	0.0102953358327937	-0.0288095137071735	0.00010599393991	0.0008299880800438	-0.0035117054985249	-0.000465440653997	2.1663500239315539e-07	1.2332075508370017e-05	-0.0003620034173199	-0.0004250045522581	1.310464741512857e-07	1.8062886944018415e-07	-0.0003249954977209	-0.0004229947962688	1.789245976705038e-07	1.0562207353885553e-07	-2.3058821495580364e-05	-5.573348622239091e-08	3.1062214865014377e-15	5.317092487650391e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1404872948523	3.8609934985199743	14.907270795613512	715953.7242395701	756.3176544591	3.2794115668848463	572016.3944465147	10.754540225018122	818.8633117675781	1.4739410308192191	670537.1233589659	2.1725021623324223	810.9117634984067	612.1054541577575	0.951556	17.596956	0.0371894417692776	0.0201831599932221	0.0394356667	0.0890061996	-0.0140234692	0.211854058	0.0964584712	-0.0527257073	0.1128881123	-0.1693145458	-0.0471251286	-0.138750437	-0.2028063702	0.1183076905	0.0021631052	0.1510829398	-0.1708393781	-0.0939485449	0.0423315273	0.0637027524	-0.0747853984	-0.0346578548	-0.0777945305	-0.0084966099	-0.1132664754	-0.0823097862	-0.0370167449	-0.0925786468	0.0538220567	0.1215505327	0.0287905122	0.1905221336	-0.0909755599	0.1010209156	0.0756200509	-0.0090625152	0.0025122092	-0.0948445384	-0.0001675082	0.0259468724	-0.1249310251	-0.0391650659	-0.038279582	-0.0117093201	0.0221247808	-0.0929528284	0.0700683207	-0.1363729017	0.0116500645	-0.0875773165	0.034353695	-0.0760354318	-0.0212224575	-0.0567470766	0.1164679793	-0.0111899459	-0.0193325082	-0.0431686265	0.078867729	0.0910670557	0.0310833043	0.0016987314	0.0195583823	-0.0155238581	0.044692327	0.1454236603	0.0168497146	-0.0065376382	0.1223675745	0.0355847396	-0.0192100225883393	-1.653911839129968e-05	2.735424371614273e-10	0.0003690249678445	0.0181611731982229	0.0078658373654292	0.0003298282119358	6.187139745938217e-05	0.0119435541441248	0.0154552596426497	0.0002388650506217	0.0001426484855936	-0.0004140011026036	-5.199768528369998e-05	1.7139691295699655e-07	2.703759274862709e-09	-9.999519175662996e-05	0.0002250003059642	5.0625137684015136e-08	9.999038374445198e-09	-2.302069988740135e-05	3.8121608179013786e-08	1.4532570101542505e-15	5.299526233058004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.9535282060207	2.8130409111684003	7.913199167907144	720722.0930534507	764.979483855398	8.661829396298003	585193.6107196711	75.02728849057223	819.6405560358053	0.7772442682271503	671810.641098684	0.6041086524919583	811.4069874974301	626.1544609480006	0.94581	17.490705	0.0434888316276731	0.0210543691143849	0.0258421988	0.0889684443	-0.1742656579	0.1869755353	0.0618470728	-0.2694799587	-0.0251311468	-0.0659863185	-0.0306314175	-0.0526662448	-0.0573535252	0.0554341436	0.0922183404	0.0385391422	-0.06669327	-0.2111856316	0.1407685463	0.0938151263	-0.0601921651	0.0529977747	0.0417649788	0.034443537	-0.0751454134	-0.0832222975	0.2030960373	-0.0050625507	0.0219413362	0.0751570776	-0.0878457589	0.1155708832	0.0105490399	0.2490134435	-0.0792966861	-0.0031010112	-0.1388064908	-0.0418776289	-0.0375355732	-0.0386589005	-0.0274347777	-0.1768135125	0.0524847214	-0.0297206019	0.0459307396	-0.0947475472	0.0365871355	-0.1741832585	0.005938302	-0.0758219584	-0.009035493	-0.1341748577	-0.0436273105	0.0585414937	0.0255294641	0.0009292139	-0.0908057387	-0.0240712726	0.076799351	0.046235189	0.112806648	-0.0023615312	-0.0372973947	0.1541607799	0.0693059934	0.1597303666	0.0303065146	-0.0246243762	0.1185609488	0.023839813	-0.002307465022838	0.0169025575655013	0.000285696452255	5.324394831620772e-06	0.0194557463266562	0.0012945731284333	0.0003785260651271	1.6759195848615875e-06	0.0178631239166549	0.0059195697725301	3.504130629185206e-05	0.0003190911960617	-0.0003540241778262	5.99769247774e-05	1.2533311848551688e-07	3.5972315057538974e-09	-0.0001724506019828	-7.245541022617003e-05	5.249786471042585e-09	2.9739210124230104e-08	-0.000278030988108	-0.0002550102882205	6.50302470983528e-08	7.730123034831085e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.0044907100236	-0.9490374959971176	0.9006721688084792	719111.6162643664	762.4654317153128	-2.514052140085255	581353.5345608183	6.32045816306725	819.5543761469446	-0.0861798888606699	671669.3754616076	0.0074269732440374	811.3108712929173	630.9276746353369	0.7375709999999999	13.639771	0.0718760226789975	0.0344035740634745	-0.0016096109	0.0961953138	-0.1597451249	0.187711241	0.0542571812	-0.2481923565	0.0501408372	0.0079780568	0.1255008509	-0.0807420411	-0.0043628301	0.0182815348	0.0632187172	-0.0252626841	0.0278776533	-0.2289405364	0.2156196652	-0.0119958277	-0.0099319683	0.0886900685	-0.0146291918	0.0658708341	0.1233158471	-0.0317750679	0.0760969154	-0.0575713476	0.04961652	0.0455985611	-0.0664635418	0.0778277929	0.0390892209	0.2226135204	-0.2294682387	-0.0264379968	-0.0826924933	-0.0011792709	-0.0584237484	-0.0036989098	0.1251389564	-0.0604812061	-0.0039478068	-0.0696431832	0.0406210635	-0.1114192965	0.0295437325	-0.1436475655	-0.0025314045	-0.0089315199	0.0078084587	-0.1701146859	-0.0344430772	0.0310722066	0.0552732449	-0.0337732674	-0.1007407425	-0.0100667563	0.0371490694	0.0283877113	0.031686551	0.0378509629	-0.0250890832	0.1113725754	0.0959126514	0.1222185072	-0.009837878	0.0250983102	0.1145803187	0.0119549848	0.0191712084226765	0.0214786734455145	0.000461333412979	0.0003675352323857	0.0245168157285462	0.0050610694018899	0.0006010742534674	2.5614423490747182e-05	-9.698675081892816e-05	-0.0179601106674738	0.0003225655751879	9.406429834412862e-09	-0.0006129966490267	-0.0002589724712005	3.757648917179632e-07	6.70667408396938e-08	3.2059451296584385e-05	0.0002045100532793	4.182436189233664e-08	1.027808417438066e-09	-0.0001939901293055	8.404085880250002e-05	7.0628659482617465e-09	3.7632170267964614e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.0204318563782	0.0159411463546348	0.0002541201470998	719138.6528458782	763.8064642454449	1.3410325301321109	583400.314823128	1.7983682468725308	818.923931571292	-0.630444575652632	670636.4057001821	0.3974603629698272	810.9324644711143	631.5401750174901	0.704944	13.036407	0.0543639213845655	0.0303736297533596	-0.0270467022	0.1037078239	-0.1158586041	0.0989915578	0.0276499136	-0.1895564589	0.0212729646	0.0529247301	0.1565523292	-0.0803793476	0.0619871235	0.0259587894	-0.0207166228	0.0682686171	0.0544378848	-0.251802352	0.1679767729	0.0340440479	-0.0303636448	0.0667630696	0.0479360118	-0.0917336636	0.080341778	-0.1129887505	0.1191715408	0.0793644914	0.0589745955	0.0231275298	0.0227396243	0.1083804395	0.0803168502	0.2098644998	-0.2069008996	-0.0258848132	-0.0989772694	0.0526181146	0.0190660134	0.0352538558	0.0400278083	-0.0894416703	0.115525106	0.0267587593	0.0348956071	-0.1262880012	0.0513396849	-0.1471112305	-0.0088663397	-0.0478283426	-0.0037571552	-0.1474926454	-0.0537731435	0.0215970015	0.0147498656	-0.0318807068	-0.0883529339	-0.0428699115	0.0620087626	-0.0177894138	0.0616206127	0.0356385963	-0.0282386037	0.0782260337	0.0943071772	0.0867289614	-0.0042749106	0.0505225708	0.1104315261	-0.0	0.0048768962231093	-0.0142943121995672	0.0002043273612586	2.3784116770977752e-05	0.0257536200362409	0.0012368043076947	0.000663248944971	1.5296848955321678e-06	-0.00013329715172	-3.631040090107184e-05	1.318445213596559e-09	1.77681306566647e-08	-0.0004590078707258	0.0001539887783009	2.1068822538823274e-07	2.371254384260373e-08	-0.0004339911301618	-0.0004660505814583	2.172031444776982e-07	1.8834830105911646e-07	-3.809959953673332e-05	0.0001558905297687	2.4301857271586727e-08	1.4515794848594496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.8135543032948	-1.206877553083359	1.4565534281364765	717093.1957517792	764.9122134007906	1.105749155345734	585090.6942096966	1.222681194547804	818.204276462336	-0.7196551089559762	669458.2380212548	0.5179034758464379	810.8368596448396	625.9404553888519	0.762069	14.09282	0.0651361627070226	0.0347739648424214	-0.0211440763	0.1397733601	-0.0405410948	0.0948767686	0.0125767933	-0.1342238521	0.0291579083	0.0141050456	0.1236964589	0.0042628252	-0.000720153	0.1039246224	-0.0696694399	0.1162713173	-0.011731692	-0.1556682588	0.0456161603	-0.089890651	-0.0280889184	-0.0649535642	0.0253586003	-0.0509272673	0.1023419158	-0.0663917418	0.0558174321	-0.0660893427	-0.0371293287	0.0761907138	0.1038464392	0.1299814029	0.0255486561	0.0977847717	-0.0689081104	-0.1338653931	0.0120258786	0.0133220157	0.0885566106	0.0453840713	0.0188147011	-0.0554858789	0.0401430737	-0.0047989581	0.0583928196	-0.1379815579	0.0531824406	-0.1321108521	-0.0100944285	-0.0258044529	0.0480471922	-0.0807233531	-0.0761479622	-0.0206141587	0.0703935422	-0.0295806002	-0.0677187027	0.0067637027	-0.0336231065	-0.0176190379	0.0464086342	0.0346344308	-0.0213138469	0.0584827577	0.0573508856	0.0020129106	-0.0146816823	0.0304740343	0.10612066	-0.0119549848	0.008101668142558	0.0032247719194487	1.0399153932464851e-05	6.563702669213919e-05	0.0153680250463139	-0.010385594989927	0.0002361761938241	0.0001078605832947	0.0252070235857786	0.0253403207374986	0.0006421318550793	0.0006353940380539	-0.0006500748966024	-0.0001910670258766	4.225973711926211e-07	3.650660837732934e-08	-0.00041838487598	1.5606254181799997e-05	2.4355516958694987e-10	1.750459044488e-07	-0.0003551358206813	-0.0003170362211445	1.0051196551762658e-07	1.2612145113098048e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.9798629364354	-1.833691366859398	3.362424028894687	713990.9687680772	763.7203172884489	-1.1918961123417375	583268.723039169	1.4206163426153475	818.4772053974993	0.2729289351633497	669904.9357553003	0.0744902036493999	810.7723878238075	624.813995833038	0.981178	18.14476	0.0481724940183756	0.0280684420910329	-0.0158699573	0.1250127867	-0.0366764749	-0.0313259904	0.0167730859	-0.036066554	0.0099034806	0.0164731657	0.1537306253	-0.0903596967	0.0569046498	0.0763966829	-0.0940461214	0.1500994336	-0.0286243365	-0.1174246145	0.0638593794	-0.1267174883	0.0849524227	-0.0048567444	-0.0360134351	-0.1251092114	-0.1072942557	0.1212804655	0.1570087028	-0.080491485	0.0367283688	0.0507080125	0.1070647743	0.1550119799	0.0356732158	0.067190917	-0.0889505556	-0.0751944658	0.097270281	0.0553845962	0.1076958421	0.0165098845	-0.1369487717	-0.0587748945	-0.091432687	-0.105808461	0.062237891	-0.1508265323	0.0556876098	-0.1120728735	-0.0137912656	-0.0311355641	0.0597861052	-0.0410030592	-0.078493315	-0.0374632879	-0.0308949988	-0.0371239032	-0.0220219456	0.0666473824	-0.0786660027	-0.0893328196	0.0936787916	0.0254119744	0.1030657387	-0.029393435	-0.0095946877	-0.060180839	-0.039683146	0.044640925	0.1016540472	-0.023839813	0.0192212462834504	0.0111195781408924	0.0001236450180314	0.000369456308689	0.015723165319585	0.0003551402732711	0.000247217927667	1.2612461369907318e-07	0.0280184571368522	0.0028114335510735	7.904158612102304e-06	0.0007850339403296	-0.0005464751279937	0.0001035997686087	2.986350655157308e-07	1.0732912055776187e-08	-0.0005460251652946	-0.0001276402893145	1.6292043456314776e-08	2.981434811349952e-07	9.135096245817154e-05	0.0004464867831394	1.993504475182335e-07	8.344998342034266e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
