global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
839.5946335132522	0.7225774604522712	0.5221181863536536	704919.1486242523	786.7652931213379	1.4252348448101202	618999.6264603047	2.0312943628609275	812.776399960525	0.6324915821196555	660605.4763327914	0.4000456014522249	803.7487980648722	654.4686828408923	1.667411	24.3937	0.2077736173329356	0.1133120448554825	-0.0061327087	0.1824937584	0.0206261527	-0.0353901924	-0.2884080136	-0.0274497484	0.0448729157	0.1071652278	0.0302988718	-0.0976618389	-0.1719436327	0.0392301687	-0.2116009553	-0.0278984289	-0.0692861371	-0.0379980413	0.1510542128	0.0899075122	0.0253021502	-0.1750879476	-0.0967118673	-0.0922608047	-0.1577327965	-0.0707785358	0.0817302453	-0.0698535153	-0.1812833659	0.221928349	-0.1758232572	-0.1056149509	-0.2172717046	-0.1487354051	0.0877439504	-0.0500779508	0.0044776704	0.1330987181	0.0253860164	0.2812654874	-0.0183630249	0.0485943317	-0.0375827466	0.2395552806	0.0727501889	-0.0404205571	0.0036256232	0.0716987289	-0.1765617946	-0.1037081994	-0.4072148045	0.100166169	0.0765870773	0.1639694639	-0.0564008619	0.3506970662	0.0412137805	-0.0134849065	-0.0926999699	-0.0229880089	-0.0095669248	-0.0835615313	-0.469095014	-0.2730716099	0.1528153854	-0.1304401125	0.1888221008	0.1232994221	-0.1385102047	0.0032815773	0.024057683	-0.1165293598	0.001436726	-0.1883435789	-0.1194493646	0.0875893247	0.1437067008	0.1082959623	-0.0388462704125771	-0.0210064068641316	0.0004412691293414	0.001509032724967	-0.000638052363584	-0.0154506013673482	4.0711081867512893e-07	0.0002387210826127	-0.0556812683049372	-0.0162740034272559	0.0002648431875503	0.0031004036400464	0.0021940312157325	0.0017391176299275	4.813772975608632e-06	3.024530130724645e-06	-0.000180153839367	0.0009381775075878	8.80177035743844e-07	3.245540583867084e-08	0.0003156980118147	-0.0004235569759686	1.794005118916652e-07	9.966523466375445e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.3881204666899	1.7934869534376503	3.2165954521510645	707933.9692624691	789.8209380099648	3.055644888626944	623817.1141189407	9.336965685391966	813.9129112094056	1.136511248880538	662454.2270333697	1.2916578188320005	805.2996464284784	672.9698087011064	1.904482	27.861965	0.235866105662855	0.1324014314947226	-0.0831490945	-0.0570335747	-0.1628064354	0.1289117585	0.051120195	-0.1517592214	0.0508263455	-0.1159781953	-0.0437256877	-0.0142466839	0.0785517142	0.0831688339	0.0890232836	-0.0164820966	0.0150356588	0.218184256	-0.0523907104	0.0767780902	0.1179773444	0.186434851	-0.0817003898	-0.1440778553	0.2284130465	0.0745283024	-0.0440023408	-0.0965653968	-0.1531465588	-0.0604007526	-0.0125174759	-0.0893703744	-0.0455727753	-0.0860114029	0.3064647297	0.0729098875	-0.2026200201	-0.0358540796	0.0317511476	-0.1692832203	0.1256433792	0.2496026825	-0.0844325832	0.0028613286	0.0737852507	0.0515964064	-0.0523681812	0.0382854542	0.1803953183	-0.0196794266	-0.2014523159	-0.0803725585	-0.1172188779	-0.1726200792	0.0761897146	0.0327377612	0.1517134556	-0.0754414794	-0.0615201367	-0.0607176077	-0.0317487526	0.1397725967	-0.2207267413	0.0191261869	0.3352782559	0.0013896466	0.0644213665	-0.0804289555	-0.0586990939	-0.0158377978	-0.1649496275	0.338687155	-0.0135145469	0.0699614221	-0.1695677427	-0.080546628	0.1412592515	0.0993643757	-0.0392199798020698	-0.0003737093894927	1.396587077950079e-07	0.0015382068156747	0.0562170842316049	0.0568551365951889	0.0031603605595033	0.0032325065572575	0.0165449513203412	0.0722262196252783	0.0052166268013589	0.0002737354141924	0.0007400492027298	-0.0014539820130027	5.476728224610126e-07	2.1140636941353834e-06	-0.0006819468730001	-0.000501793033633	2.517962486027094e-07	4.6505153759461444e-07	0.0001432522573926	-0.000172445754422	2.973753821820721e-08	2.0521209248075723e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.534435929808	-1.8536845368819288	3.4361463622751702	704818.0691119808	786.2019034937808	-3.6190345161840014	618113.4330572443	13.097410829331167	812.7183449401396	-1.1945662692660337	660511.1082022396	1.4269885716681696	803.9021523414941	669.2500618253436	1.371987	20.071732	0.2075470466697964	0.1137157173506277	0.0542133577	-0.1376294753	-0.2268962495	0.0693838693	0.0132443375	-0.0430877695	-0.0537062561	-0.1338023049	0.0207951178	-0.0885130348	0.1314461087	0.097235184	-0.044214638	-0.0864824453	-0.0407515979	-0.07149772	-0.1253049074	0.0227903116	0.0098921538	0.124416982	0.1153505347	-0.1238552639	0.1858040349	0.1050557145	0.037923764	-0.0304715814	-0.1359705004	0.1575669533	0.0823595541	-0.0575895092	0.0248919598	-0.1795039174	0.0905551001	-0.0465005002	0.0141483878	-0.0837992581	0.0708573185	-0.185338517	-0.0198625787	0.0827194166	-0.1658707464	-0.0698483304	-0.1385128363	0.0107258602	0.0067235146	0.1029363841	0.0315994544	-0.2274185965	-0.1396111487	-0.0080001038	-0.0104973822	-0.1262008116	0.0849619246	-0.0812881933	-0.0445407789	0.0675778506	0.1075906781	-0.0959222772	-0.0427441052	0.1009820924	-0.2236861309	0.1359602689	0.0442595072	0.0557653911	0.0814514527	-0.1274781858	0.0364648963	-0.1537085486	-0.0089395602	-0.0221028269	0.0187989642	0.0252303179	-0.0560347408	0.0899360287	0.1386044847	0.0898496795	-0.0148414505646883	0.0243785292373815	0.0005943126877778	0.000220268654864	-0.0374654942537375	-0.0936825784853424	0.0014036632596768	0.0087764255116623	-0.0390835988171573	-0.0556285501374985	0.0030945355904001	0.0015275276965004	0.0004989968952992	-0.0002410523074305	2.489979015182409e-07	5.810621491761647e-08	-0.0004030030947526	0.0002789437782474	7.780963142299043e-08	1.6241149438017309e-07	-1.3899433120781018e-05	-0.0001571516905133	2.4696653831213493e-08	1.9319424107906435e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.8512542398023	0.3168183099943462	0.1003738415476736	705350.129248169	789.5113043032194	3.309400809438557	623328.0996225707	10.952133717512575	813.5342999166313	0.8159549764917529	661838.0571408435	0.6657825236616569	804.8140108081105	653.9640712397439	1.399371	20.472361	0.0974073207818374	0.0510085135825621	0.1192733286	0.0746188477	0.0016377349	0.032339738	0.0496840229	-0.1282626144	-0.0110309627	0.0233236445	-0.0421317822	-0.0106499861	0.1089867325	-9.62319e-05	-0.1435688133	0.0729805121	-0.0744610154	-0.1256490682	-0.1207915761	-0.077131347	0.0972346829	0.0607279868	0.0189458427	0.0422659756	-0.0120971861	-0.0672173434	0.2684234713	-0.0518858013	-0.103540917	0.1161679522	0.0223882896	0.1327438878	-0.0210744502	-0.0654072927	0.1547647743	-0.1006057967	0.1209108146	-0.0610322219	-0.1255330223	-0.08675125	0.0647395852	0.0661447818	-0.0333109755	-0.0312732186	0.0682212183	-0.1732303357	0.1279631602	0.1294239285	-0.1734411463	-0.1417258328	-0.1316522977	-0.0844183529	-0.012649755	-0.073596263	0.0163268195	0.0231005406	-0.0836524894	0.1879371702	0.1002291396	0.1330817062	-0.06673193	-0.002738259	-0.158585842	-0.0401262953	0.0081458223	-0.0160622109	0.0979566195	0.0515552428	-0.0060450143	0.0276942912	-0.0454020234	0.2553774716	0.0890110174	-0.1312855017	0.2155276621	0.0212472673	0.1357462967	0.0798077096	-0.0258213461764853	-0.010979895611797	0.0001205581076459	0.0006667419183658	0.0032263621026942	0.0406918563564316	1.0409412417701338e-05	0.0016558271737324	-0.0210467121419526	0.0180368866752046	0.0003253292809341	0.0004429640919862	0.0004000415838552	-9.895531144400006e-05	1.60033268813377e-07	9.792153662979049e-09	-0.0002709381557688	0.0001320649389838	1.7441148108794816e-08	7.340748425139854e-08	0.0003090539592195	0.0003229533923402	1.0429889362409547e-07	9.551434970924837e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.093506395014	-0.757747844788355	0.574181796281397	704077.9124742793	783.4091772782175	-6.102127025001892	613729.9390437336	37.23595422925843	812.8294127221201	-0.7048871945112296	660691.6541861866	0.496865956985912	803.200727020201	655.7710174696786	1.081818	15.826663	0.1027682856170741	0.0499828456802898	0.1587313284	0.0739213595	0.026360181	-0.0575724631	0.0457662372	-0.0641095716	-0.1764040025	-0.0048108283	-0.0071464413	0.1959460312	0.0112055773	0.0954330359	-0.0013544945	0.1327212437	-0.1330508792	-0.1006126212	0.0839781217	-0.0184972956	-0.0743941086	-0.0007816755	0.0922279072	0.1777404153	0.0768278977	0.065989524	0.1183869946	0.0165522215	0.176163377	0.0934050961	-0.0302930893	-0.0542235456	-0.1355686841	0.070967533	0.1424335704	-0.1716960605	0.0426794614	0.1138179388	0.046880673	-0.0027863365	-0.0011856987	-0.1113073709	-0.0021923263	-0.1890105405	0.1185303417	0.0518117898	0.1826944229	-0.1351798226	-0.0191272872	-0.0813594473	-0.0373915561	0.0128461371	0.0001687514	0.0856680424	0.0668118369	0.0718412576	-0.1303505472	0.1635138552	0.025883761	-0.0049875668	-0.0640554145	0.0217078603	-0.0848004268	0.0795473371	-0.013563407	-0.0490145477	-0.1347817835	-0.0261867318	-0.033614513	0.0290929699	0.0767896094	0.142879763	-0.0216958777	0.1181039189	-0.1292982903	0.040952338	0.1326888823	0.0692973963	-0.0245127170454679	0.0013086291310174	1.7125102025473566e-06	0.0006008732969511	-0.0286605709191007	-0.0318869330217949	0.0008214283254088	0.0010167764975364	0.0081963309506392	0.0292430430925918	0.0008551555693151	6.717984105240608e-05	0.0004966975474758	9.66559636206e-05	2.4670845366847455e-07	9.34237530342675e-09	-0.0005018046867433	-0.0002308665309745	5.329935512419978e-08	2.518079436375415e-07	0.0007881250720578	0.0004790711128383	2.295091311561272e-07	6.211411292061125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.2605976293936	-0.8329087656203455	0.6937370118472077	702680.8295379882	781.7991292853104	-1.6100479929070843	611209.8785512695	2.5922545394641308	812.2976621970153	-0.531750525104826	659827.4920107363	0.2827586209492582	803.222445227527	650.979033265795	1.046048	15.30336	0.1501872414527051	0.0743130215400604	0.1696968183	0.0959112603	0.0625489746	-0.0386579754	-0.1011707713	-0.0076658985	-0.1566453862	0.1711999137	-0.0144270227	-0.0532770048	-0.1055608723	0.0749792521	0.0050257855	-0.0184538714	-0.0215269507	-0.0280192506	0.0637907658	0.0095381264	-0.0715528582	-0.1331729755	0.0352692703	-0.081655205	-0.071025364	0.0817053324	0.0229325766	-0.0328993791	0.1643305131	0.0113329204	0.100814608	-0.2700517355	-0.1006637953	0.1750021885	-0.0673152754	-0.0604349095	0.0370506403	0.040749553	0.019875958	0.1234985435	-0.0834735627	-0.0840579143	-0.0278880117	0.0908465069	0.0901166784	0.0786380646	0.0204824393	-0.0063993559	0.1807411485	-0.0307334824	0.1320842579	0.1933690643	0.011409537	0.09484155	-0.0046039464	0.1205707523	-0.1157410873	-0.026381243	0.0433184543	0.0352270339	-0.0121628628	0.0166802827	-0.0053647987	-0.0442909977	-0.0276031733	-0.1087978432	-0.0082043448	0.1401910064	-0.1145305883	0.0997163663	-0.0018697362	0.1982776435	0.0739866696	0.016813681	-0.0459985087	-0.0449817823	0.1294367287	0.0583804184	-0.0297225188750758	-0.0052098018296079	2.714203510378582e-05	0.0008834281282792	0.0293365411866375	0.0579971121057382	0.0008606326487952	0.0033636650126055	-0.0183981486568569	-0.0265944796074961	0.0007072663455935	0.0003384918739998	0.0003759853938012	-0.0001207121536745	1.4136501635184346e-07	1.4571424044760245e-08	9.805655395855872e-05	0.0005998612407018	3.598335080963733e-07	9.61508777422774e-09	0.000300981508237	-0.0004871435638208	2.373088517720299e-07	9.058986830061929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.0433812333591	2.7827836039655267	7.743884586499365	707353.9691164414	790.7477070657831	8.948577780472647	625281.9362297935	80.07704429316875	814.2426936407074	1.9450314436921872	662991.1641472749	3.7831473169513137	805.5738053527456	664.3374405520303	1.125853	16.470879	0.0583321923923917	0.0327969836330046	0.1209798628	0.0236286462	0.1183191056	0.037043853	0.1282892107	-0.0248940806	-0.0765076236	0.1014125797	-0.0995712351	0.1141920438	-0.0323886556	-0.0695703256	0.2169523792	-0.0329290771	-0.1306127681	-0.0429225696	-0.0263759745	0.0280741749	0.2577992971	0.0148657424	-0.1158952487	-0.0554964637	0.0507566358	0.0557883752	-0.1248057921	-0.113320854	0.0633477412	-0.1520650874	0.046885589	-0.1375011248	-0.0890199004	0.0676810576	-0.0162351846	-0.1306052708	0.0379513035	-0.0145529557	-0.073579213	-0.0193467135	0.1992976667	0.1245353035	-0.0622405715	0.074751924	0.0662361189	0.1235689628	-0.0785828924	-0.174075717	0.1928565532	0.0843223523	-1.25695e-05	-0.0091810876	-0.0345486233	-0.070226882	-0.0308657422	-0.0006488879	-0.1250735824	0.0304293287	0.0205413158	0.0686263359	0.0625429079	-0.0166112506	0.074311227	0.0295906441	-0.161359651	0.0548339556	-0.1199262915	0.212303285	-0.0980894221	0.0927544511	0.0155625648	0.2841091264	0.0023914132	-0.0349852822	0.1400938885	-0.109919493	0.1259946088	0.0471208409	-0.0176360609792141	0.0120864578958617	0.0001460824644684	0.0003110306468625	0.0016143754798747	-0.0277221657067628	2.606208190020668e-06	0.0007685184714732	-0.0184206822109871	-2.253355413020172e-05	5.07761061738731e-10	0.0003393215331181	0.0002139540502228	-0.0001620313435784	4.577633560674042e-08	2.6254156301821508e-08	0.0003060318468812	0.0002079752929226	4.3253722466258446e-08	9.365549130551825e-08	0.0003009674400253	-1.4068211699963876e-08	1.9791458043500047e-16	9.058139995538257e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.8286206113829	-3.214760621976211	10.334685856608877	701956.7975155726	782.5550597341437	-8.192647331639364	612392.4215155093	67.11947030061759	813.3035645635958	-0.939129077111602	661462.6881318511	0.881963423476489	803.8023889059893	660.9555046422141	1.317002	19.267332	0.0275908377352768	0.0156040545940093	0.1884507362	-0.0797617186	-0.0565400366	0.0994244987	-0.0537113706	0.0261204701	-0.2086082426	0.0420255556	-0.0065840455	-0.0136323973	0.1606364471	-0.0069924206	-0.0332215026	-0.194887095	-0.0849529465	0.0550892774	0.1071182026	0.2048361336	-0.0860625823	0.1511957617	-0.0897862469	0.0608592082	-0.0544217594	-0.0819443184	-0.2106758893	0.0570338289	0.0142957497	0.1394606052	0.1467700809	-0.0027800315	-0.0571325988	-0.048463945	-0.027159981	-0.1011115178	-0.0743568609	0.0522013366	0.2512041737	-0.0205645557	0.0272579657	-0.0398035159	0.2128526576	0.0236652812	-0.0011769405	0.0781369213	-0.1928483835	-0.0635014594	0.0512373904	0.057968646	-0.0104541951	0.0710632946	-0.0427874391	-0.0576362255	0.0211163428	0.0320424236	-0.1808837347	-0.0903930524	-0.0406037895	-0.1587724197	0.0679476202	0.0821940307	0.0124417723	0.0817281878	-0.2240845206	-0.0693865344	-0.0001096275	-0.016347189	-0.1629705159	0.0563629508	0.0868735656	-0.0543312626	0.0726497122	0.1889656104	-0.2354284485	-0.1200145304	0.1223675745	0.0355847396	-0.0149124567946472	0.0027236041845669	7.418019754190334e-06	0.0002223813676522	0.0093301164435075	0.0077157409636327	8.705107284940903e-05	5.953265861788119e-05	-0.0119718744291361	0.006448807781851	4.158712180726201e-05	0.000143325777347	0.0002139857325297	3.1682306899998795e-08	4.5789893726272304e-08	1.0037685705057113e-15	9.203212567787666e-05	-0.0002139997212033	4.579588067510011e-08	8.469912156788484e-09	0.0003009897326196	2.2292594299992613e-08	4.96959760624063e-16	9.059481914241832e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.000049802348	2.1714291909651138	4.715104731375408	705600.0836679472	783.7948807666177	1.2398210324739694	614334.4151159564	1.5371561925648194	812.6381288186097	-0.6654357449860981	660380.7284098114	0.4428047307052034	804.2160853047146	660.9517441613334	0.8921059999999998	13.05123	0.0478440289435675	0.0276363367977917	0.1600064173	-0.1054892266	-0.0480295284	0.1074417408	-0.0574636845	0.1205891387	-0.1563720104	0.0978352792	-0.0216432107	-0.1716803167	0.1299576738	0.0286278458	0.1408428865	-0.12519791	-0.0224079446	-0.0647002737	-0.1307496237	0.0741405927	-0.1009795908	0.161590239	-0.020937896	0.0916481834	0.0440813831	0.0854892608	-0.1934364847	0.0614248074	-0.0338215984	0.0944819975	0.0943094611	-0.1448134697	-0.1080634901	0.0783378809	-0.0633634142	-0.0707848446	0.0681386696	-0.1422789032	0.1131917844	-0.1175773906	-0.0424804033	-0.0459756921	0.1362091513	-0.0412869297	-0.051857471	0.1350127934	-0.1468538068	-0.0027747231	0.1899051722	-0.0471930634	-0.0171742782	0.1689587528	-0.0295159377	-0.1213625382	0.0247476597	-0.07729386	-0.1207656354	-0.0691153029	0.0617320062	-0.0755842574	0.0588719496	0.0636375425	0.1222849592	0.0939972813	-0.2024810122	-0.0109833817	0.0681433832	0.148890786	-0.2110712143	0.0128273809	0.0687844737	0.0431892972	0.0541312384	0.0885956031	-0.122921668	0.0526205175	0.1185609488	0.023839813	-0.0149171850884499	-4.728293802699901e-06	2.235676228465029e-11	0.000222522410963	0.0299994161135117	0.0206692996700042	0.0008999649671516	0.0004272199488484	-0.0169896411862708	-0.0050177667571347	2.517798322900609e-05	0.0002886479076382	-8.800079410441533e-05	-0.0003019865266341	7.7441397630077e-09	9.119586226853724e-08	4.984386807072028e-06	-8.704773887080464e-05	7.577308842519793e-09	2.4844111842513678e-11	0.0003550001515672	5.401041894759998e-05	2.917125354895267e-09	1.2602510761273496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.86840164875	0.8683518464019926	0.7540349291497497	707059.6688913236	783.3255511334067	-0.4693296332109185	613598.9190584554	0.2202703046098952	812.9644851799644	0.3263563613546694	660911.2541639246	0.1065084745966595	803.9989471748869	664.8335265704563	0.754522	11.038422	0.0719080521038896	0.0348689082279638	0.1267080767	-0.1719328455	-0.0117116871	0.1279225113	-0.079507885	0.1078424706	-0.1259835582	0.0640721937	0.0398581864	-0.1062436404	0.1911045988	-0.042252276	0.1031330586	-0.0614636832	-0.0476564519	-0.0487561145	-0.1357224754	0.080549448	-0.0567931155	0.1280294078	0.0627009113	0.1320752616	-0.1373347018	-0.0924457035	-0.0203423068	0.0919713922	-0.0235897719	-0.0314384365	0.0563481867	-0.067999346	-0.0656868978	-0.0799192252	-0.1528005212	-0.0787372369	0.0626684796	-0.1524971245	0.1191578869	-0.1121457208	0.0211323134	-0.1665797155	0.1501292214	-0.0011695525	0.0765024539	0.0332182317	-0.0737768125	0.0347791367	0.0036723741	-0.0806493713	-0.0210884909	0.0880374046	-0.0161871355	-0.1034913197	0.1158044804	-0.0507057809	-0.1014028516	-0.0305039708	0.0411224137	-0.1007306659	0.0877593952	0.0104474748	-0.035770908	0.0946712902	-0.1636943723	-0.045638389	0.153678616	0.0249083761	-0.1958469288	-0.04165402	0.1003944713	-0.1003852254	0.0354213148	0.024750548	-0.0536525661	-0.1010422646	0.1145803187	0.0119549848	-0.0062244242811146	0.0086927608073353	7.556409045354466e-05	3.8743457631329e-05	0.0111120536676168	-0.0188873624458949	0.0001234777367119	0.0003567324601626	-0.025666242854669	-0.0086766016683982	7.528341651205044e-05	0.0006587560222748	0.0002139991102123	0.0003019999043167	4.5795619171656127e-08	9.12039422073052e-08	8.100217183737435e-05	7.601778503030232e-05	5.778703640913255e-09	6.5613518423715225e-09	1.9991297268992183e-05	-0.0003350088542982	1.1223093245819785e-07	3.9965196649721425e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.5580258471762	3.689624198426145	13.613326725611774	713278.2590228795	788.0262316151669	4.700680481760173	620985.3417136007	22.09639699160105	814.903197413656	1.938712233691604	664067.221155	3.758605125065487	806.2037253095874	670.0635120528085	1.238853	18.124031	0.047932062971835	0.0245776662834623	0.054031215	-0.0665494835	0.1985793097	0.115183228	0.0736017458	0.1038619882	0.0144737396	0.2010249817	0.026227373	-0.0674102931	0.0899912704	-0.0593471462	0.2061015815	0.0585899885	-0.1080008405	-0.0702120067	-0.2339153052	-0.0186349327	0.2164026781	0.0070325591	0.1140904267	-0.0917640664	-0.1020844362	-0.1806476308	0.0406391541	0.1529260646	0.0224769452	0.0215621212	0.0280775494	-0.2351592415	0.0667666513	0.0895493858	0.0790851782	-0.1030155262	0.1247616979	-0.2521499994	-0.1308857091	-0.0405515096	0.1638778696	-0.0414435676	-0.0712257008	0.1128105552	0.1505818956	-0.0483624344	-0.0934853742	-0.0297335123	-0.0509895843	-0.1075330022	0.0746817203	0.0746446314	-0.0433863482	-0.1028552193	0.0894410089	-0.0598932188	-0.1128571704	0.0336538332	-0.028044514	0.1168370393	0.1048003052	-0.1711777161	0.0529372914	0.0292301323	-0.0231145795	-0.0538369377	0.0221828776	0.1601757997	-0.1147702368	-0.0592080865	0.0469524126	0.0888352374	-0.1124175989	-0.0248701812	0.2226400362	-0.0932364442	0.1104315261	-0.0	-0.0015843176953183	0.0046401065857963	2.15305891275502e-05	2.510062559698689e-06	0.0081272114907875	-0.0029848421768293	6.605156661598838e-05	8.90928282057908e-06	-0.0058080099496322	0.0198582329050368	0.0003943494141106	3.373297957502663e-05	4.301106861706423e-05	-0.0001709880415952	1.8499520235818078e-09	2.9236910368574072e-08	0.0001609967794418	7.999460760442566e-05	6.399137245786035e-09	2.5919962990631595e-08	-0.0001380036796148	-0.0001579949768837	2.4962412720510026e-08	1.9045015587224365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.4810541650173	-0.0769716821588417	0.0059246398543617	713148.2508436589	790.9868815070704	2.960649891903472	625660.2467162802	8.76544778242804	814.5326457994556	-0.3705516142003944	663463.4310730614	0.1373084987865179	805.1141282851202	683.3040065220424	1.020896	14.935388	0.0680426528000476	0.0353011702619086	0.0206138445	-0.1879306069	0.1733011816	0.0689216573	0.1522641159	0.0385193406	-0.0274735519	0.0791769496	0.0563571512	0.1689760907	0.1714423293	-0.09904237	0.1437859473	0.0077604387	-0.108053226	0.0605174397	-0.0598023442	0.0657975476	0.1038532082	-0.0010898976	0.1910073136	0.0324848078	-0.0171195608	-0.2745238326	0.0544458627	0.1201843779	0.1426637192	-0.0503755891	0.0286681902	0.00474275	0.1946226057	-0.1823657679	-0.0436510125	-0.078129618	-0.0474663416	-0.1019433757	0.0047269416	-0.0193380468	0.1539181062	-0.1514836799	-0.0666461174	-0.039166071	0.1028751278	-0.1273718071	-0.0858176923	-0.1216344325	-0.1678086899	-0.0197786323	0.0969864919	-0.0532218007	-0.0085723366	-0.0957243751	0.1155808097	-0.0598400188	-0.0587630077	0.0453953699	0.0228815097	0.0451936173	0.1116664646	-0.1345131504	-0.0326377275	0.0851029517	-0.0799855076	-0.0252004806	-0.0065107707	0.0205671997	-0.01001722	-0.1168428466	0.1611945026	0.0232393527	-0.0706983492	-0.0693515962	0.011750474	0.0798176156	0.10612066	-0.0119549848	-0.0022946067271618	-0.0007102890318435	5.045105087571769e-07	5.265220032336188e-06	-0.0009309394822452	-0.0090581509730327	8.666483196029611e-07	8.205009905025326e-05	-0.0338570105623716	-0.0280490006127394	0.0007867464353734	0.0011462971642205	0.0001379937427593	9.498267414223576e-05	1.9042273040719862e-08	9.021708387210144e-09	-0.0002590032458271	-0.0004200000252689	1.7640002122587665e-07	6.70826813489732e-08	-4.848213537729569e-05	8.95215442375043e-05	8.01410688266744e-09	2.3505174507424263e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
