global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
868.2829324966145	-1.0712608640301369	1.1475998388025954	753915.2508649204	1124.741842363264	0.9915438565340082	1265044.2119627092	0.983159219430334	790.5091538303253	-0.2020027680589464	0.0408051183034765	624904.722289537	838.1059311533893	693.3331748642039	0.737085	13.933477	0.1185222955798452	0.06295590025379	0.0179315428	0.0280977611	0.0162838615	-0.0096944004	0.1588468308	-0.0064365991	-0.0246060741	0.0256094687	0.0088772734	0.0368955131	0.0284421325	-0.005341531	-0.0512663068	0.0357459034	0.0485950494	0.0595975411	0.1746934081	0.0306853116	0.0176825444	0.0768724491	-0.0449275992	-0.0964734229	-0.0348268538	0.0313643477	0.0043414591	0.0077653246	-0.0769265513	-0.0416761494	0.0180904655	0.079261051	-0.0685292265	-0.0054774735	-0.1447992815	0.0146348182	-0.0230262125	0.0239517913	-0.0001072812	0.0316241531	0.0115264672	0.0141250453	-0.0006140547	-0.040807126	-0.0044033296	0.0833890367	-0.0492687967	0.192045518	-0.0344372172	-0.0346814696	-0.0312088453	-0.0514109079	0.0423391323	-0.0060155735	-0.0024477192	0.072747325	-0.0918222462	0.1789252785	-0.0645416296	0.1437067008	0.1082959623	-0.0182480966237505	-0.0173988836950087	0.0003027211538324	0.0003329930303897	0.0431139065588723	0.056566834546686	0.0018588089387671	0.0031998067706321	8.974639891334846e-05	-0.0058531150305042	3.425895556031479e-05	8.054416117913872e-09	-0.0004079832989632	-0.0002789832996622	7.78316814904089e-08	1.6645037223289585e-07	0.0003930175554947	0.0003930055067598	1.544627989270296e-07	1.5445332834352825e-07	-8.491986172937523e-05	0.0001020804397309	7.211382916136207e-09	1.0420416175658963e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.3742264891059	0.0912939924913871	0.0083345930650174	754073.797230553	1122.6345287936551	-2.107313569608777	1260308.285239752	4.440770480657288	790.2801670716435	-0.228986758681799	0.0524349356515964	624542.7424667848	837.2495222615821	688.5281015339758	0.877807	16.593609	0.0838048725763035	0.0415220536492422	-0.0086735637	0.0429947472	-0.0783636038	-2.4372e-05	-0.0541059361	-0.0318458532	0.0225074974	0.0083093259	-0.023345258	0.0153947985	-0.0053925366	0.007942143	0.0458305631	0.0693173302	0.0559164021	-0.0887376348	0.0061025781	-0.0454209281	0.0150059842	0.0450068104	-0.0458380913	-0.0028164587	-0.0946572535	0.0252319537	0.0198081422	0.0317271403	0.0547569135	0.0371331762	0.0581238911	0.0820360522	-0.0108112134	-0.0026052602	-0.0148366954	0.016196399	-0.0205174421	0.0387834347	-0.0262267048	-0.0142377819	0.0239595662	-0.0166807735	0.0622616973	0.0554708682	-0.0858268838	0.0531799201	0.0765122576	0.0274401864	-0.022872349	-0.0331648628	-0.1125435176	-0.0243784848	0.0183993473	0.0051603307	0.1378530954	0.0491532537	-0.1427951999	0.1491829054	0.0006160702	0.1412592515	0.0993643757	-0.0108712782678992	0.0073768183558513	5.4417449055224704e-05	0.000118184691178	0.0102111105472175	-0.0329027960116548	0.0001042667786074	0.0010825939853845	-0.0106827606925605	-0.0107725070914738	0.0001160469090358	0.0001141213760145	-0.0002279934758605	0.0001799898231027	3.2396336420541246e-08	5.19810250349524e-08	5.802565537105231e-05	-0.0003349919001236	3.366976681240132e-09	1.1221957314845196e-07	-0.0002249931608495	-0.0001400732991201	5.0621922429048985e-08	1.9620529126395947e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.8302208242638	-0.544005664842075	0.2959421633802681	753129.2921758905	1122.337478851105	-0.2970499425500748	1259641.4164338547	0.0882386683690027	789.685223617872	-0.5949434537715206	0.3539577131855854	623602.7524004085	837.3925527045762	692.1812632962667	0.769518	14.546572	0.0387810775887936	0.0194326480504456	-0.0124009776	0.0301138892	-0.0859115587	0.0087836192	-0.0885992211	-0.0026316913	0.0433764423	0.0173308079	0.0401308586	-0.0123543015	0.016115656	-0.0396377587	0.0685499147	0.0103642116	0.0312439351	-0.0883111977	-0.1319752515	0.1186696205	0.0338851363	0.0174732272	0.013481156	-0.1429045752	0.0204981633	-0.0008155241	0.016025472	-0.0309813098	0.0293936995	0.1047004233	0.0569805194	0.0241292623	0.0792791443	-0.0150620622	0.0699803092	0.0190432313	-0.0342929583	0.0567126251	0.0100446488	-0.022139276	0.0854045394	0.024857462	0.0271614886	0.0707337413	-0.1142328098	-0.0187700111	0.0888268602	-0.0313838422	-0.061206128	-0.0028563572	-0.0006739143	0.080282363	-0.1157055276	0.0362184333	0.0813823396	-0.150724977	-0.0431714369	-0.0930584226	-0.0758209046	0.1386044847	0.0898496795	-0.0107982097925116	7.306847538759986e-05	5.3390020954682866e-09	0.000116601334723	0.0026120715356654	-0.0075990390115521	6.822917707433402e-06	5.774539389909071e-05	-0.016367559956123	-0.0056847992635625	3.2316942667000753e-05	0.0002678970189172	-0.0001419981987466	8.59952771139e-05	7.395187685896452e-09	2.016348844727891e-08	0.0002720013459149	0.0002139756905438	7.398473217951708e-08	4.578559614371647e-08	-1.64807117414194e-05	0.000208512449108	2.716138595037593e-10	4.347744143304989e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.9189705197301	1.0887496954662763	1.18537589937791	755020.1773290676	1121.33494631894	-1.0025325321651053	1257392.0618361	1.005071478049378	790.8951598951315	1.209936277259544	1.4639457950286845	625515.1539455457	838.1098833431269	691.8304369913104	0.809168	15.296096	0.044266206829744	0.0235387467979051	-0.0039787383	0.031469204	-0.0498161365	0.0199851896	-0.0735724036	-0.0033164906	0.0190051269	0.0282005497	0.0076863825	0.0228738068	-0.0409164473	-0.0706709478	0.0346574141	-0.0067556032	-0.013588419	-0.0066808128	-0.071803479	0.1340209516	-0.0913052829	0.0131583032	-0.0145764482	-0.0750045129	0.0979318724	0.009071081	-0.0574642988	-0.0080064608	0.0119482891	0.0465579268	-0.0213278657	-0.0471296767	0.0140279981	-0.0598107409	0.0789776981	0.0194805417	-0.0325283832	0.0448806776	0.0257904165	0.0430911888	0.0112628779	0.0647881211	-0.0522534865	0.0349599926	-0.0126426533	-0.0259183322	0.0137106637	0.0333718068	-0.0901792729	0.1475335607	-0.0337889894	-0.0470317431	-0.0960993848	0.0344505348	-0.0545579077	-0.0704317745	0.0236470733	-0.0551094341	0.0629776341	0.1357462967	0.0798077096	-0.0109324326353288	-0.0001342228428172	1.801577153393112e-08	0.000119518083326	-0.0130547975508648	-0.0156668690865302	0.000170427739094	0.0002454507869744	-0.0094771366076997	0.0068904233484233	4.747793392049697e-05	8.981611828100178e-05	-0.0001589999942785	-1.7001795531900008e-05	2.89061051308535e-10	2.5280998180563032e-08	-1.0052107146663047e-08	-0.000272011398022	1.0104485808799431e-16	7.399020065390828e-08	0.0001259999257441	0.0001424806374855	1.587598128751871e-08	2.030073205828e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.9458658641952	0.0268953444650605	0.0007233595538942	755066.9178024759	1123.0819186764163	1.746972357476352	1261312.9960579006	3.051912417786484	791.2413497733804	0.3461898782488788	0.1198474318019735	626062.8735912009	838.507492838716	694.315970715987	0.889376	16.812307	0.0684933269926335	0.0327358851474163	0.0258233351	-0.0190717192	-0.0466622386	0.1467012121	-0.0519890751	0.0185521262	-0.0335028751	0.0493916077	0.0359856717	0.0299394582	-0.0460290642	-0.0774907465	-0.0853941936	0.1314490307	-0.0481041685	0.1236846889	0.0668405816	0.1072170985	-0.0558845512	-0.1611798077	0.053551459	-0.0897198303	-0.0606052374	0.0103434365	-0.0667265491	0.0039080381	-0.1648922474	-0.0402366721	-0.1230242093	0.0131500943	-0.0786373771	-0.1541038873	0.0885151329	0.0118980311	-0.0134184163	0.0399388823	0.0296549449	0.0566558367	0.0292111582	0.1180004837	-0.0701054445	-0.1105998797	-0.0390661089	0.0154938089	-0.0201195201	0.0572360029	0.0239428733	0.1987050532	0.0478569614	0.0286579488	0.0524740376	-0.0848416447	-0.2093361247	-0.080188172	-0.089541551	0.0572770806	0.0631319738	0.1326888823	0.0692973963	-0.0162910638043882	-0.0053586311690593	2.8714928006014905e-05	0.0002653987598786	0.0064134916956959	0.0194682892465607	4.1132875730760266e-05	0.0003790142861877	-0.0247446814455258	-0.0152675448378261	0.000233097925375	0.0006122992598405	-0.000201983268002	-4.29832737235e-05	1.847561819989325e-09	4.079724055276776e-08	0.0002790121339335	0.0002790221860406	7.784777088212536e-08	7.785338030290126e-08	-0.0001199718492755	-0.0002459717750196	1.4393244618583293e-08	6.050211410629272e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.4694324049274	1.5235665407321903	2.321255004038653	757717.0327513565	1129.2127574573865	6.13083878097018	1275121.4516045144	37.58718415824792	792.184697518594	0.9433477452136004	0.8899049683995838	627556.5949826263	839.818826853761	696.2975018235795	0.962125	18.187513	0.0513740562803553	0.0232197200469785	0.0157881809	-0.0360093624	0.0313842736	0.1182346427	0.0452912893	-0.0289880758	-0.014022746	-0.0343994015	-0.0415322265	0.0648141263	-0.029793226	0.0064753997	-0.0123061668	0.0852724126	0.0590115576	0.1105406452	0.0230220087	-0.014262247	0.1253424021	0.1177993701	0.0371255802	-0.0485121441	0.0417902468	0.0500489978	-0.0225571846	0.0464457455	-0.0476001654	-0.0044500244	-0.0640744779	0.1051724583	-0.0985883012	0.0079302954	-0.0734164908	0.0149320655	-0.0125575444	0.0610063313	-0.0099214161	-0.0010033344	0.0511546891	0.0447471728	-0.0053412689	-0.0170725858	-0.1285925842	0.0622537961	-0.0252420538	-0.1063238477	0.1111307769	-0.0323332011	-0.0186392346	0.0437362514	-0.015772848	0.047739851	0.032495504	0.1234707801	-0.0858578086	0.0772567791	0.1463376676	0.1294367287	0.0583804184	-0.0109103493144857	0.0053807144899025	2.8952088421846725e-05	0.000119035722164	0.0218756462885068	0.0154621545928109	0.0004785439005398	0.0002390782246519	-0.0163617031626159	0.0083829782829099	7.027432489173901e-05	0.0002677053303815	-8.800000046023616e-05	0.0001139832675417	1.2992185279497312e-08	7.744000081001565e-09	3.0808915418845118e-09	-0.0002790090530419	9.491892692855524e-18	7.784605167937022e-08	-6.999999156458157e-05	4.997185771091843e-05	4.899998819041491e-09	2.497186563080277e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.3870518442734	-1.0823805606539736	1.17154767808161	755833.8459144774	1127.0424846835904	-2.170272773796114	1270224.762281761	4.710083912680679	790.6014235792306	-1.58327393936338	2.5067563670672364	625050.610965506	839.2834669136304	699.2192502118195	0.830975	15.708329	0.0425590943948362	0.0202151468479054	0.0016958887	-0.0630228198	0.104972863	0.1694938602	0.0709733379	0.0070182445	-0.0076744209	-0.0407594199	0.0642630533	0.0228081551	0.039893028	0.0256470583	0.0247486718	0.1604268281	0.035711518	-0.0109440099	-0.0340880635	-0.074279658	0.1399525622	0.0187595736	0.1382067369	-0.0124324477	0.0973321334	0.0275913206	0.0280298027	0.0090468293	-0.0997431651	0.0961574532	-0.0345407483	0.0862648133	0.00027502	0.0621430884	-0.0129245805	0.0032433604	-0.0002524657	0.0373052136	-0.0102982751	-0.0447234741	-0.0083444761	0.047731807	0.0257986989	-0.0131141625	-0.1478177367	0.041270944	-0.0762124188	-0.1377581288	0.0966004461	-0.0147243008	0.0196542767	0.0741851485	-0.082034439	0.0374608511	-0.0137367517	0.1531825959	0.0174840834	0.0406859376	-0.0779204809	0.1259946088	0.0471208409	-0.0065330983265994	0.0043772509878863	1.916032621095159e-05	4.268137374501587e-05	0.0087396250604285	-0.0131360212280783	7.638104619686986e-05	0.0001725550537045	-0.0226068403427746	-0.0062451371801586	3.9001738399000535e-05	0.0005110692302837	7.300000275053691e-05	0.0001610000032107	2.592100103386894e-08	5.3290004015783965e-09	-1.0430991626009243e-08	-1.3511883167893757e-08	1.0880558630187496e-16	1.8257098674281055e-16	-0.0002850001764449	-0.0002150001848803	8.122510057362415e-08	4.6225079498571104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3705246412183	-3.016527203055148	9.099436366771712	750597.8859670998	1127.0693468747438	0.026862191153441	1270285.3126646616	0.000721577313564	789.4632035256759	-1.1382200535547329	1.2955448903141384	623252.1497210228	837.8481934987843	692.7901043424711	0.994518	18.799862	0.0389711185373682	0.0199190160929388	0.006256062	0.0400392372	-0.0506055958	0.1652746561	-0.082036191	0.0018199573	-0.020278336	-0.0479593091	0.0932222858	-0.0254306081	0.0298764839	-0.0709199729	0.0442333391	0.1401547243	-0.0285679584	-0.054549118	-0.1061670329	0.0221026022	-0.0235533848	-0.1026836279	0.0345048796	-0.1129884387	0.0514771104	-0.0190089292	-0.025558437	-0.0286347576	-0.0749959794	0.1347179368	-0.0611020657	0.0281185095	0.0619237731	-0.0339525041	0.1712923237	0.0134331456	-0.0103622268	0.0551039759	0.0138898414	-0.0206789452	0.0360449427	0.0405997047	0.0027317622	0.011436611	-0.1040600313	0.0162986894	0.0675080958	-0.1207730604	-0.0065464994	0.182137436	-0.0481024387	0.0055882715	-0.1135493713	0.0439868747	-0.0838863827	0.0255179903	0.0500663531	0.0266348451	-0.0065758298	0.1223675745	0.0355847396	-0.0109257191202516	-0.0043926207936522	1.9295117436825693e-05	0.0001193713382946	-0.0057703836350953	-0.0145100086955238	3.3297327296175645e-05	0.0002105403523441	-0.0163389963896491	0.0062678439531255	3.92858678207319e-05	0.0002669628030209	-5.799488513477235e-05	-0.0001309948878853	1.7159660652084748e-08	3.3634067017954392e-09	5.300564364429938e-05	5.301607463592539e-05	2.8095982581464558e-09	2.8107041698020122e-09	-0.0001929982370648	9.200193938010002e-05	3.7248319510120745e-08	8.464356849699599e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.8859970599547	1.515472418736408	2.296656651950779	753226.1038927516	1122.943479684683	-4.125867190060717	1261002.0585663442	17.022780070019515	790.8213633403327	1.3581598146568012	1.8445980821485968	625398.4287154626	838.0695948250203	681.657134624143	0.934286	17.661255	0.0282169755248087	0.0193322311206777	-0.0018802785	0.0870134279	-0.0479067016	0.0004608764	-0.1121928469	0.0050167125	-0.0450791765	0.0084770105	0.0381896158	-0.0075796143	-0.0412189162	-0.0220412384	0.0239109278	-0.0132245123	-0.0065787317	-0.0363456492	-0.095218887	0.1287594819	-0.0885339909	-0.1434458033	0.1188882389	-0.0977603166	0.0399004274	-0.0150386051	-0.0627904725	0.0002643759	-0.0179257252	0.0137024311	0.0190129871	-0.1112550829	0.0105128986	-0.0543716682	0.1954758033	0.0105006169	-0.0214756762	0.0366999353	0.0416243289	0.0540888112	0.015011151	0.0060721602	-0.0678183285	0.0366372904	0.0085111834	0.0032957298	0.0162968688	0.0962597133	-0.0607175477	0.1733502549	-0.0660488897	-0.0546383126	-0.075608669	-0.0261550722	-0.0604837449	-0.0421676167	-0.0346507357	0.0118460181	0.0490406429	0.1185609488	0.023839813	-0.0109608838295969	-3.51647093452985e-05	1.2365567833393234e-09	0.0001201409743259	-0.0232532452229321	-0.0174828615878368	0.0005407134133978	0.0003056504492994	-0.0163876131015712	-4.861671192210246e-05	2.363584678116699e-09	0.0002685538631667	8.599999980255244e-05	0.0001439948849373	2.0734526888113408e-08	7.395999966039019e-09	-7.567978466127556e-09	-5.301321162276551e-05	5.72742980637704e-17	2.81040060656012e-09	-0.0001769996833108	1.599855375399999e-05	3.13288878921235e-08	2.5595372221962715e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8009347870096	1.914937727054962	3.666986498498425	756553.6661563558	1124.5885224775834	1.6450427929003126	1264699.344888314	2.706165790473261	791.513480535303	0.6921171949702511	0.4790262115734886	626493.5898691094	838.3147734179827	692.9768793601456	0.940606	17.780735	0.0747528607925885	0.0591966080641667	-0.010027093	0.0086036191	0.0094671978	-0.0407260371	0.0826146958	-0.0108838036	0.008116924	0.0095814266	-0.049843879	0.0183914449	-0.0428861233	0.0238516192	0.0220867417	-0.0348120423	0.0595759567	0.1002568096	0.1379607067	-0.0067916017	0.0533104888	0.1700541814	0.0143591178	-0.0343277797	-0.1720598582	0.0170218192	0.0063811229	0.022319348	0.0512162634	-0.0773977713	0.0538509982	0.0112305615	-0.1284296754	-0.0528742244	-0.1737196636	0.00419048	-0.0194395553	0.0466649035	-0.0079321664	0.0562061593	0.0006249447	-0.0060964711	-0.0482010633	-0.0183536656	-0.0199888738	0.0685248188	-0.0955834878	0.1658210461	0.0010964373	-0.0360152562	-0.0694091827	-0.0388449759	0.0470619845	-0.0211507885	0.0563505626	0.1712765688	-0.0304131919	0.1001222646	0.0174481348	0.1145803187	0.0119549848	-0.003385888037414	0.0075749957921828	5.738056125158863e-05	1.1464237801903227e-05	0.0349830414895109	0.0582362867124429	0.0012238131918568	0.0033914650900538	-0.0163467157914993	4.0897310071900256e-05	1.672589971117154e-09	0.000267215117168	-5.299999969472717e-05	-0.0001389999994972	1.9320999860243727e-08	2.80899996764108e-09	5.734298369475255e-09	1.3302276835602813e-08	3.2882177790166565e-17	1.769505690110151e-16	-0.0002160000010945	-3.900031778369999e-05	4.6656000472824e-08	1.5210247872295854e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.4389403809139	-1.3619944060957323	1.8550287622360664	754186.1931699245	1128.9528678947397	4.364345417156301	1274534.5779277575	19.04751092025321	790.4208390152338	-1.0926415200691508	1.1938654913790243	624765.1027495462	839.0027789293571	695.5327695724939	0.942667	17.819693	0.0713369117073307	0.0459164661687168	0.0139627409	-0.0395795498	0.1094697387	0.1322245453	0.1141252627	-0.005851016	-0.0225066682	-0.0115109853	-0.0094424538	0.0028316347	0.0280989871	0.0331278959	-0.0228887124	0.0954303587	0.0538469646	0.0970018275	0.0633778808	-0.085215409	0.0051009239	-0.0758963282	0.016134431	-0.0178216614	0.0841634347	0.0199481176	0.034625899	0.0116070648	-0.0678994228	-0.033992888	-0.0725751692	0.1324800037	-0.0408330373	0.0579570292	-0.0512067965	-0.0005393811	-0.0016567111	0.0323449444	0.0083415806	0.0064513197	-0.0054395312	0.0716923764	-0.0229827316	-0.0425494	-0.1088471739	0.0982428045	-0.0959707388	-0.1289298432	0.1553187229	-0.010660607	-0.0014884089	0.072719089	-0.000361258	-0.0057794465	0.0045935729	0.1738553969	-0.0570134266	0.0361179576	0.0703491903	0.1104315261	-0.0	0.0007420590345219	0.0041279470719359	1.703994702870417e-05	5.506516107155744e-07	-0.0029982102979033	-0.0379812517874142	8.989264990453395e-06	0.0014425754873389	-0.0081702577437852	0.0081764580477141	6.685446620602869e-05	6.675311159988203e-05	-0.0004079999845113	-0.0003549999848165	1.2602498921976696e-07	1.6646398736122105e-07	3.06596519283886e-08	2.4925353558913343e-08	9.400142563699426e-16	6.21273250036834e-16	-0.0001499998152593	6.600018583519999e-05	2.2499944577824133e-08	4.356024530280933e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5313917222918	-1.9075486586220904	3.638741885010937	750876.6528401719	1124.8943267502152	-4.058541144524497	1265387.24635482	16.471756221798216	789.9362965293321	-0.4845424859016702	0.2347814206437703	623999.352574477	838.3773311639496	688.4381459830894	1.051739	19.881527	0.0789168379675021	0.045946504973316	-0.0310158503	0.0533040214	-0.1130747921	0.1070875113	-0.1266378788	0.0036009505	0.0011052189	-0.0155354259	0.0932272567	-0.0273131102	0.0423374063	-0.0353097993	0.0540962239	0.0718377931	0.0649093241	-0.0659471695	-0.1303347286	0.1025583223	-0.0022804715	-0.1359278609	0.0902429428	-0.0167829351	-0.0850067399	-0.0153648251	0.0024109688	-0.0096275402	-0.0549965824	0.0728747027	0.0484373902	0.0437879251	0.0172743811	-0.1050941596	0.2128733131	-0.002448643	-0.027197901	0.0530409082	0.0078940348	0.0197504217	0.015044294	0.0047416228	-4.75871e-05	0.0646852793	-0.1071868988	0.0315526693	0.0685082403	-0.0419166312	0.0317843737	0.1104565935	-0.1262120014	-0.107311372	-0.0706602114	-0.0209225823	0.0694850956	-0.010821595	-0.0099799909	0.023981856	-0.0195480091	0.10612066	-0.0119549848	0.0080566715207908	0.0073146124862689	5.350355582428092e-05	6.490995599392156e-05	-0.0225367911059066	-0.0195385808080033	0.0005079069533512	0.0003817561399908	-0.003459245702885	0.0047110120409002	2.219363444950667e-05	1.1966380832928336e-05	0.0003559977803492	0.0007639977648605	5.836925847118398e-07	1.2673441961355725e-07	-8.500926192178682e-05	-8.50399215737152e-05	7.226574612486954e-09	7.231788261263632e-09	-5.198484904692132e-05	9.801496621237867e-05	2.702424530431196e-09	9.606933601613737e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.2903740361819	-0.2410176861098989	0.0580895250177697	750459.0121477479	1122.026702187278	-2.8676245629371806	1258943.9204212588	8.223270633960656	789.4979297282467	-0.438366801085408	0.1921654522938537	623306.9810451876	835.9423732063244	679.0091871911222	0.944364	17.85177	0.0937406208820299	0.0618858251793718	-0.041835966	0.1167368033	-0.0564853179	-0.0965409225	-0.0715974256	-0.0032164275	0.0271493658	-0.0044393241	-0.0093586054	-0.0576620372	0.0153154918	0.0106601401	0.1103424734	-0.1391047042	0.0449169733	-0.1101255564	-0.0854331967	0.0123019071	-0.1136848945	0.015053902	-0.1064138239	-0.0680444095	-0.0506800797	-0.0457513989	0.0306402366	-0.0335215654	0.1376906672	0.0610379289	0.1575061131	-0.0655460429	0.0104046842	0.0614639393	0.0490977542	0.0053052111	-0.0225631642	0.0464053445	-0.0148181946	-0.031424399	0.0475608211	-0.0865525946	0.0424080991	0.0799917362	0.0038275514	0.1279762856	0.0941949434	0.0299575813	-0.1429816459	-0.0439867512	-0.0763345078	0.0457008426	0.0337403325	-0.0113975532	-0.0135690659	0.0478802054	-0.0121904421	0.0896881581	0.09143769	0.1016540472	-0.023839813	0.0080790420582559	2.237053746509919e-05	5.004409464774066e-10	6.527092057906773e-05	0.0317629979643072	0.0542997890702137	0.0010088880396805	0.0029484670930697	0.0080095712261964	0.0114688169290814	0.0001315337617527	6.41532312275133e-05	-8.900000079093844e-05	-0.0004449977811401	1.9802302521964659e-07	7.921000140787042e-09	1.0220564394813891e-09	8.50102839782263e-05	1.0445993654853744e-18	7.226748382058679e-09	-2.3000027259892e-05	2.898482178702932e-05	5.290012539557751e-10	8.401198940258495e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8441940278605	3.553819991678552	12.62963653325414	756628.9218839782	1122.37676644492	0.3500642576418613	1259729.6058553543	0.1225449844783474	792.1940967204342	2.6961669921875	7.269316449761391	627571.4868787047	837.9812737736507	687.9030617614557	0.905093	17.109415	0.073148399301249	0.0480491825351238	-0.0294616773	0.0505560141	-0.0118889596	-0.1495451774	0.058624971	0.0009045549	0.0281702734	-0.0221923978	-0.1369530841	7.74689e-05	-0.1372402798	0.0149105314	0.0770977246	-0.1114941563	-0.0137740323	0.0198198562	0.0149305587	0.0830332754	-0.040403159	0.0525256126	-0.0692814875	-0.1003232223	-0.0235108018	-0.0157674471	-0.0315519465	0.0304110777	0.194554706	-0.00818186	-0.0099112148	-0.0828447744	-0.0109835466	0.0085677719	-0.0648436606	0.008113388	-0.0450484749	0.0827489634	0.0115645606	0.0252184377	0.0323956487	-0.0216284345	-0.0271118968	0.0727691021	0.1246061323	0.0365654404	0.022024979	0.1391219285	-0.1716972339	-0.065019675	0.0526201757	0.1558698096	0.0853254313	-0.1072996569	-0.133541068	-0.034038491	0.0279022497	-0.0162514043	0.0619265744	0.0970382431	-0.0355847396	0.0080608475497712	-1.819450848469968e-05	3.3104013899980865e-10	6.497726322065236e-05	-0.0094372742773316	-0.0412002722416387	8.906214578558466e-05	0.0016974624327851	-0.0163700778582409	-0.0243796490844373	0.0005943672894803	0.0002679794490848	-0.0001579999939667	-6.899999317576156e-05	4.760999058255141e-09	2.4963998093477236e-08	-4.664707953239144e-09	-5.686764392720533e-09	2.1759500289012528e-17	3.233928925831414e-17	5.8999962133719486e-05	8.199998939361149e-05	3.480995531780333e-09	6.723998260552396e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
