global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
844.8257434747726	-0.6830084613208101	713730.5368377023	0.4665005582358205	749.3273885661158	-6.311001481681046	39.82873970178037	561491.5352553147	831.4080980964839	-0.4253545294242258	691239.4255804125	0.1809264757017046	820.3872540173933	648.2543628256897	0.767595	15.137535	0.0814248361002731	0.0412280804089946	-0.0724853257	0.03089689	0.0163463013	-0.0643550813	0.013992912	0.0230891722	-0.0287557592	0.0333727567	0.0540586209	-0.0665045564	0.0618453137	-0.0176898638	0.0185543219	-0.0087161347	-0.0176855073	-0.0701888126	0.0626397449	-0.0465067877	0.0928050307	0.0119027141	-0.0325792962	-0.0640172934	0.025971001	-0.0117638421	0.0088556935	-0.0221394291	-0.0435398063	0.0859768492	-0.0818446492	-0.0805140706	0.0477042135	-0.072169378	-0.0911357872	0.0077208161	0.0458616649	-0.0231891643	0.0011078635	0.001396589	0.0187486368	0.0444428337	0.000975773	0.030342074	-0.0860838348	0.0463031321	0.0284410065	0.0235130888	-0.0981899595	-0.002937468	0.0089912657	-0.0397876522	0.0468327808	-0.1022540778	-0.0824270471	0.1039443071	0.0103690834	0.0051413172	0.1437067008	0.1082959623	0.2519628672592091	-0.006945558296735	4.8240780053345775e-05	0.0634852864774818	-0.068324833035831	-0.0006262033352584	0.0046682828093741	3.9213061708875684e-07	-0.5074968156773139	0.0160158325625445	0.2575530179226135	0.0002565068926714	0.0062174019749944	-0.0002210406272896	3.865608731866427e-05	4.885895891257989e-08	-0.0063814398509742	0.0005376337850485	4.072277457160162e-05	2.890500868255769e-07	0.0015018678457682	0.0003980704257766	1.584600638779637e-07	2.255607026152414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.6336201827896	1.8078767080170337	716788.4868238161	3.268418191390507	753.0057531334888	3.678364567373024	13.53036589050533	567017.6642521328	832.2055745893152	0.7974764928313789	692566.1183775323	0.6359687566186363	821.5906573699665	648.9300068353784	0.7915769999999999	15.610477	0.0853654250975668	0.0497238535643701	-0.0580510353	0.0270528754	0.0173748204	-0.0657844792	0.005517231	0.0740395583	-0.0112601864	0.0449148563	0.0178128746	-0.0657541858	0.0309132319	0.0587137352	0.0449331122	0.023937154	0.0445662587	-0.0249979916	-0.0680036278	0.0640713835	0.0343273921	-0.0970624231	0.0251051474	-0.0741209351	0.0292850497	0.0190180485	0.0539068036	0.0214655404	-0.0165673916	-0.1025610686	-0.0613702363	-0.0750703867	0.0367936515	-0.0992149753	-0.0747790902	0.0195838019	0.0751937976	-0.0047415056	0.0708954696	-0.0213143599	0.0031784586	-0.0169960625	-0.0441758506	0.0668265036	-0.0525294926	-0.0458796702	-0.0632057072	0.0531503733	-0.0861624226	0.0971150208	0.0281647649	0.1540194485	0.007865775	-0.0027134351	-0.0146082645	0.0651692982	0.0357922685	-0.0462057599	0.1412592515	0.0993643757	0.2522377631660504	0.0002748959068413	7.55677595981125e-08	0.0636238891670125	-0.0687538529129767	-0.0004290198771456	0.0047270922903792	1.8405805498610478e-07	-0.4666575251056741	0.0408392905716397	0.2177692457377528	0.0016678476543948	0.0058343454461336	-0.0003830565288608	3.4039586784819875e-05	1.4673230430288518e-07	-0.0066498831553252	-0.000268443304351	4.422094597947784e-05	7.206180765088378e-08	0.0012769233041412	-0.000224944541627	5.0600046807781194e-08	1.6305331246588796e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.4610714632557	-2.172548719533893	713114.5012168699	4.719967938748358	751.9780080729518	-1.027745060537086	1.0562599094583784	565470.9246253642	831.0901396541432	-1.1154349351720612	690710.8202303431	1.2441950946023004	820.3277750494941	643.8689918814034	0.816702	16.105963	0.1817415369193176	0.0975100690078522	-0.0401840798	0.0129029832	-0.0083317813	-0.0248055347	0.0108125935	0.0237439272	0.0207842538	0.0375851511	0.1085792633	-0.01800154	0.0488820374	-0.0162363839	0.0121072064	-0.0455533626	0.0256462694	-0.1633426512	-0.0290052134	0.0322840212	-0.0362999721	-0.0504171941	-0.0117315806	-0.01670607	0.0317332946	-0.0150717605	0.0102571313	-0.0467036893	0.0336932812	-0.0705829233	-0.1674880325	-0.0839352118	-0.0075826761	-0.0106692203	-0.0517700834	0.0635543903	0.0315736625	0.0109810051	0.0603213404	-0.0001128894	-0.0917599419	-0.0631013584	-0.0128441063	-0.0092347051	-0.0256891943	-0.0028245038	0.0328516144	0.0737832899	-0.01444195	0.116411235	0.1457113268	0.186758899	-0.0385151924	0.0495707479	0.0459273491	0.1476769405	-0.1090767815	-0.0627436317	0.1386044847	0.0898496795	0.2206209389649558	-0.0316168242010946	0.0009996235725629	0.0486735987097787	-0.0689917392085277	-0.000237886295551	0.0047598600790174	5.6589889610981025e-08	-0.3828752711800121	0.083782253925662	0.1465934732811677	0.0070194660728641	0.0054238905639766	-0.000410454882157	2.9418588849994395e-05	1.684732102865171e-07	-0.0070532761564978	-0.0004033930011725	4.974870453982038e-05	1.627259133950369e-07	0.0017851668707518	0.0005082435666106	2.5831152300106346e-07	3.186820756429774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.3223889677323	1.861317504476574	716261.5860680495	3.464502852470901	747.9758899951803	-4.002118077771456	16.016949108425095	559467.9320140821	831.7836836360917	0.6935439819485509	691864.096363226	0.4810032548970519	820.0260987472859	644.2979135453701	0.937128	18.48085	0.1947055807027528	0.1251583064264392	-0.0258671299	-0.061103231	-0.0380734128	0.046411504	0.002986883	0.0389833167	-0.071796745	-0.0227844957	0.0605473922	-0.0136280212	-0.0052489829	0.0362576233	0.0130160948	-0.1000497858	0.0101159481	-0.1508307786	-0.1626526404	0.0101886429	-0.0587987312	0.0610990094	-0.0831369521	0.0090624738	-0.0025316455	0.0299413304	0.0173139088	-0.099002983	0.0248226707	-0.1155221975	-0.1624137776	0.0508150066	0.0569329867	0.1137892846	0.0113426642	0.1110319577	-0.0027049839	0.0687221632	0.1193561124	-0.0053056532	-0.1623634412	-0.1050401531	-0.0050939942	0.1001872338	0.1338334805	-0.0820873189	0.027907734	-0.0349025217	0.0748574468	0.1134954705	0.0480060435	0.215002342	-0.0549405368	0.1408841435	0.1378986789	0.3267017006	-0.1622236988	-0.0006452764	0.1357462967	0.0798077096	0.2221775523329228	0.001556613367967	2.4230451773335745e-06	0.0493628647606486	-0.1016324370824435	-0.0326406978739158	0.0103291522673168	0.0010654151576962	-0.269705083637092	0.11317018754292	0.0727408321396907	0.0128074913484997	0.0050884789757576	-0.0003354115882189	2.589261828672712e-05	1.1250093351159165e-07	-0.0067118728108754	0.0003414033456224	4.504923662936844e-05	1.1655624440216801e-07	0.0020551135752694	0.0002699467045176	7.287122327991254e-08	4.223491807256576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.6038679883112	-1.7185209794211005	713355.6938208166	2.9533143567104587	751.987962108919	4.012072113738668	16.096722645839463	565485.895156725	831.7407257718207	-0.0429578642709884	691792.634907435	0.0018453781027246	820.4404714963218	654.0459593115182	1.045081	20.609764	0.2365677158008013	0.1636502414613863	-0.0645504465	0.0029578701	0.0149719873	-0.0483057121	0.0242036498	-0.0229420478	-0.0290325349	0.0162545797	0.1251677103	-0.0588032106	0.0220384931	0.0277945282	-0.0066528547	0.0436329791	0.1903365127	-0.0747306905	-0.1035617127	0.1115934821	0.0043570595	0.0399762445	-0.0809041426	-0.0567609969	0.0504205791	0.0500814917	-0.0163469887	0.0601756617	0.1555824026	-0.1043150841	-0.0756300813	-0.0001769483	0.0975873768	0.0556944971	-0.052177231	0.0669391538	0.0417032452	0.020169355	0.068098157	0.0450707797	-0.0903279715	0.0099594344	0.0223509362	-0.0127919264	0.0794981424	-0.0307017692	0.1624636322	-0.041916624	0.04567356	-0.0616374489	-0.0485637731	0.1177918326	-0.181109877	-0.026197148	0.192487154	0.1788194057	0.0125818165	0.040483077	0.1326888823	0.0692973963	0.2515392671611494	0.0293617148282265	0.0008621102976541	0.063272002923968	-0.1058037763345112	-0.0041713392520676	0.0111944390866432	1.7400071155840686e-05	-0.427498824747289	-0.157793741110197	0.1827552451603133	0.0248988647335518	0.0054222139280458	0.0003337349522882	2.9400403881493868e-05	1.1137901837880724e-07	-0.0064528763045363	0.0002589965063391	4.163961260164605e-05	6.707919029585949e-08	0.0017430266216905	-0.0003120869535789	9.739826659415856e-08	3.038141803921797e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.3853080257952	0.7814400374840034	714676.3190258687	0.6106485321830006	754.4615399371619	2.473577828242924	6.118587272374979	569212.2152443537	831.9450127670832	0.2042869952624642	692132.5042680223	0.041733176433366	820.604658200003	659.058836129616	0.927615	18.293242	0.090857823105774	0.0464628975573718	-0.0936286247	-0.0185065388	-0.0136454027	-0.051217818	-0.0507941275	-0.0918637731	-0.0033449435	-0.0151366861	0.0178912422	-0.0696476716	0.0513556198	0.0252974166	0.0424217875	-0.0068419285	0.0713728482	-0.0617469196	-0.1591411542	-0.0495176623	-0.0398672185	0.1108117939	0.0524292016	-0.0639552988	0.0508430905	-0.0144006998	0.00026477	-0.0031122895	0.0687570119	-0.0614271888	-0.0807655573	0.1336605241	0.0912348982	0.1136135765	-0.0697053542	0.0493958336	0.0129315151	0.0456230336	0.0904862667	0.0895411325	-0.0660284385	-0.0180234449	-0.076378138	0.0806850613	0.0500608118	0.0305441724	0.0542733785	-0.0743540749	0.1820070881	-0.0371678545	0.0104109254	0.0512751228	0.0080967083	-0.0733978526	0.1983229658	0.0751192221	-0.02937235	-0.0469351431	0.1294367287	0.0583804184	0.2462277977028577	-0.0053114694582916	2.821170780636548e-05	0.0606281283615994	-0.0796689517354565	0.0261348245990546	0.0063471418706264	0.0006830290568233	-0.4280110522295217	-0.0005122274822326	0.1831934608306223	2.623769935544249e-07	0.00609824397605	0.0006760300480041	3.718857959143011e-05	4.570166258045607e-07	-0.0061940314380815	0.0002588448664547	3.836602545594197e-05	6.700066489000308e-08	0.0014999155048256	-0.0002431111168648	5.910301514329907e-08	2.2497465216162346e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.5734225081562	-3.811885517638984	708245.8254720917	14.530471199585827	745.06314797237	-9.398391964791928	88.32977152386545	555119.0944664977	828.9114383261142	-3.033574440969005	687094.1725878674	9.202573888900412	817.8522000129875	629.7464033225488	1.47261	29.040941	0.3954317433687954	0.2217800173384268	0.0342661036	-0.0797542761	-0.0178201241	0.0573751418	0.0730543425	0.1195209341	-0.0404869387	-0.0688131924	-0.2078123639	0.0937796108	0.0639491095	0.0749957903	-0.1153713417	-0.0414846182	-0.004384721	-0.257708093	0.1895975236	-0.0218184703	0.1534256873	-0.1773817496	0.1158016513	0.0740264382	0.0688353074	0.1266489872	0.0027034231	-0.0694355192	0.01506303	0.1613813408	-0.1510282065	-0.0956996081	0.0193008916	-0.0381158754	0.0501060062	0.1018082687	0.0388952445	-0.0169116236	0.1233163288	-0.0182751821	-0.061474278	-0.0635025782	0.1336246118	-0.1497389739	0.2097280199	0.1663911123	0.0197116764	0.0329335799	-0.0270829727	-0.1023280977	0.1142149321	0.0513309778	0.1011209426	0.1379364548	0.1309611635	-0.0768368073	-0.0604762445	-0.2484735813	0.1259946088	0.0471208409	0.2156510661356492	-0.0305767315672085	0.0009349365133331	0.0465053823254421	-0.0129364620266017	0.0667324897088548	0.0001673520497657	0.0044532251827424	-0.2665243514025945	0.1614867008269271	0.0710352298905736	0.0260779545439654	0.0040291767755354	-0.0020690672005145	1.6234265488513847e-05	4.281039080245322e-06	-0.0064753276568001	-0.0002812962187186	4.192986826292027e-05	7.912756266538245e-08	0.0011175624987427	-0.0003823530060829	1.4619382126063016e-07	1.2489459385960274e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.9572735438772	4.383851035721023	715643.7086617904	19.21814990339228	749.3128126517109	4.249664679340981	18.059649886838283	561469.6912040181	832.0314392239992	3.1200008978850065	692276.3158571594	9.734405602803246	820.0065408952197	633.7899194602309	1.609626	31.742992	0.5914596909297745	0.3298850240525104	0.1130820683	-0.2944860478	0.1049045815	0.1436866342	-0.1659112207	0.1557578141	-0.2094907205	0.1358954273	-0.1931347196	0.1020910362	-0.1384090077	0.1982497927	-0.0259564047	-0.29241735	-0.0060728906	-0.2677603032	0.0267745062	0.0160982054	0.2978176117	0.0285091574	0.0531671327	0.1281114455	-0.1480763316	0.141615341	0.1860083353	-0.2754490644	-0.017461789	0.0572835937	-0.1837973365	-0.0961640587	0.2751929816	-0.0113455982	0.2052225061	0.2121109625	-0.0331341378	-0.1213289299	0.224410132	-0.0908856671	0.1461265264	0.0840786468	0.163783163	-0.3168826788	0.3745079088	0.1141494107	0.1817710478	0.143296864	-0.1356974016	-0.0829735057	0.2081100559	0.0715130915	0.1702606928	0.0154882167	-0.0167372995	-0.1132426205	-0.0279012452	0.0850303862	0.1223675745	0.0355847396	0.1206822159492446	-0.0949688501864046	0.0090190825057277	0.0145641972464201	0.0169810262589464	0.029917488285548	0.000288355252807	0.0008950561053159	-0.116409408484813	0.1501149429177815	0.013551150383784	0.0225344960872087	-0.0007808150372387	-0.0048099918127741	6.096721223780725e-07	2.3136021238953877e-05	-0.0060100598808161	0.000465267775984	3.612081977099523e-05	2.1647410336909785e-07	6.36538966999942e-05	-0.0010539086020427	1.1107233414596103e-06	4.051818565093533e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.1744597042547	-3.782813839622577	709257.8205781532	14.309680545240102	743.6504256149818	-5.662387036729115	32.062626953717924	553015.9555173436	831.1344227620743	-0.8970164619248635	690784.4287000465	0.8046385329642001	819.6153738244618	624.3476093160695	2.541496	50.120152	0.9517376032724572	0.5358825768745467	0.0084906772	0.1122978715	-0.1310967269	0.0013030957	0.0646827998	-0.0166396151	0.0909375992	-0.2374634655	0.0436847909	-0.0027396738	0.0048599772	-0.0108091728	-0.056505177	-0.0077545266	-0.1652034647	0.1452755718	0.0758639718	-0.1182901669	-0.2920160909	0.0071596974	-0.054158375	0.0066680994	-0.0273018393	0.0276190593	-0.0471507552	-0.051944999	-0.071889056	0.1155225879	0.1056337892	0.1422128226	-0.2684564893	0.0479155594	0.0050028623	-0.0949895103	-0.1356297402	0.1428348528	-0.156978409	-0.0018521061	-0.0509875198	-0.181383547	-0.0185212097	-0.1308029222	-0.0178137716	0.3503296287	0.1356722186	0.0936477983	-0.242837381	-0.1441972467	-0.1743898733	0.1217263343	-0.276388054	0.0886964666	0.0884651895	-0.1498698436	0.0585756075	0.4135335603	0.1185609488	0.023839813	0.069018259089816	-0.0516639568594285	0.0026691644383728	0.0047635200877889	0.0981133124554247	0.0811322861964783	0.0096262220809757	0.0065824478634672	-0.354678507516553	-0.2382690990317399	0.1257968436941695	0.0567721635533971	0.0077554324880174	0.0085362475252561	6.0146733076195765e-05	7.28675218124409e-05	-0.0036062056679289	0.0024038542128871	1.3004719319402524e-05	5.778515076815538e-06	0.0007369973822529	0.0006733434855529	4.5339144953653627e-07	5.431651414476272e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.1791495886756	-2.995310115579059	704221.6451043728	8.971882688490236	745.0638240068808	1.4133983918990225	1.9976950142227428	555120.1018437563	829.9072613217587	-1.2271614403156264	688746.0623945819	1.5059252005975226	817.5425190905272	578.0602551756234	1.905096	37.56987	0.5368038740719897	0.3058088501774012	0.2011996316	0.0371686123	-0.1834364085	0.1302756362	0.0584202424	-0.002099104	-0.1291764906	-0.2461443399	0.0374269089	0.175172467	-0.1527120841	0.0957163087	-0.1443281759	0.0178197975	-0.3132727683	0.1992451075	0.3654963235	-0.2620494527	-0.2346208135	-0.2030973146	-0.0077745359	0.1798249973	-0.1356417426	0.1972897912	-0.0211944899	-0.0462343594	-0.1577296308	0.3104650043	0.2307997173	0.1464144948	-0.4169253691	-0.0737440308	0.1976094912	-0.1123516974	-0.2786760327	0.1160942125	-0.3406962892	-0.2568882083	-0.0486621685	-0.1905117731	-0.1544558444	-0.1036910449	-0.1559592734	0.1269884831	-0.1559310567	-0.2390056474	-0.1519836603	-0.1365525605	0.0531518163	-0.0358826861	0.0255116087	0.1559852918	0.196095696	0.0934250496	-0.038980142	-0.3541545446	0.1145803187	0.0119549848	-0.0306205224834457	-0.0996387815732617	0.0099278867934041	0.0009376163971592	0.0742782431686635	-0.0238350692867612	0.0055172574082231	0.0005681105279047	-0.1670095071953312	0.1876690003212218	0.0278921754936273	0.0352196536815667	0.0078618212450935	0.0001063887570761	6.180823328980352e-05	1.13185676321975e-08	0.0005010801710945	0.0041072858390234	2.510813378640934e-07	1.6869796963442154e-05	0.0010365432439683	0.0002995458617154	8.972772327082156e-08	1.0744218966163266e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.070632126591	3.891482537915408	710768.0907543298	15.143636342900546	736.3236242053152	-8.740199801565609	76.39109257128752	542172.4795628503	832.1556655114281	2.2484041896693725	692483.0516427677	5.055321400122788	818.601746594103	595.8624027219312	2.05362	40.498875	0.7298467658028225	0.4459170257162957	0.2558295522	-0.2994528308	0.0765972868	0.2813601227	-0.2179613516	0.1149345722	-0.244364426	0.0608873248	-0.047744047	0.2008887548	-0.3274528717	0.1558260155	-0.0658661574	-0.2142264107	-0.0667364724	0.0594524094	-0.0210099253	0.0738011081	0.1252961867	-0.0878909382	0.1068384589	0.2359061075	-0.3164307727	0.1486597267	0.1095140397	-0.183068388	-0.0638021974	-0.0668608342	0.073593315	-0.0707782975	0.0357416411	-0.1686175305	0.3472250671	0.0697992019	-0.2083606672	-0.1218541805	-0.0529814881	-0.1819179026	0.1001833784	0.252083876	-0.1173738094	-0.0518712781	0.0137360511	-0.2563852778	-0.1008133718	-0.0227525227	-0.1271085832	0.1006871259	0.1535585622	-0.0801696035	0.0292999949	-0.288796949	-0.0022897009	0.0083814298	0.0386510061	0.0875205479	0.1104315261	-0.0	0.0112660428430757	0.0418865653265214	0.0017544843548529	0.000126923721342	0.0025541797546253	-0.0717240634140382	6.523834218937757e-06	0.0051443412726209	0.0168995797321116	0.1839090869274428	0.0002855957951219	0.0338225522544857	0.0005170165444353	-0.0073448047006582	2.673061072198186e-07	5.39461560908108e-05	0.0003359739361188	-0.0001651062349757	1.1287848575115948e-07	2.7260068827851068e-08	-0.0001000868230942	-0.0011366300670625	1.2919279093505037e-06	1.0017372157089689e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.5292663109079	4.458634184316907	718305.8572535058	19.87941878955929	739.1025676727295	2.7789434674142512	7.722526795084342	546272.6055404217	834.01318321838	1.8575177069519668	695577.9897820551	3.450372031640093	821.0366561642489	613.2365428266854	1.443811	28.472994	0.316435241464206	0.1837766867232488	0.148608936	-0.1721742968	-0.0215889107	0.189514847	-0.1629274298	0.0925666729	-0.0931390368	-0.0425938263	0.0267961413	0.0834451908	-0.279143663	0.1546822348	-0.0251528399	-0.1986279628	-0.0256078934	0.0707511804	-0.192471834	0.049630029	0.0052300283	-0.0654343779	0.0470020317	0.1324996379	-0.2561328181	0.1179013603	0.0985920324	-0.1783816687	-0.0261048458	-0.2094857784	0.0679261121	0.0917349328	0.0223439646	0.055286545	0.2460181072	0.0395634344	-0.1960677843	-0.0418987468	-0.0302070698	-0.1016242009	0.1253605605	0.0575480113	-0.224000318	-0.1064699342	0.0443328927	-0.1265201499	-0.134951147	0.0028318186	0.1354107288	-0.0072844817	0.0345949535	-0.0079807705	-0.0235334142	0.2114052851	0.0540359915	-0.0858465819	-0.0004400192	0.092427119	0.10612066	-0.0119549848	0.034844070227308	0.0235780273842322	0.0005559233753316	0.0012141092300055	-0.0495674652116093	-0.0521216449662346	0.002456933607504	0.0027166658739862	-0.1381854437723575	-0.1550850235044691	0.0190952168705633	0.0240513645153817	0.0010819333476604	0.0005649168032251	1.17057976877964e-06	3.191309945660664e-07	-0.0007271005670641	-0.0010630745031829	5.286752346249359e-07	1.1301273993175698e-06	-0.0001851064288716	-8.50196057774e-05	7.228333366544507e-09	3.426439000959671e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.7492204000391	-2.780045910868808	713601.2453664739	7.728655266538377	750.6058212587203	11.50325358599082	132.32484306361064	563409.098907478	832.1376359665086	-1.8755472518714669	692453.0451919296	3.517677494002612	819.8408761963515	642.4874083190128	1.32349	26.100195	0.4095100933630034	0.234645145477486	0.0593700761	-0.1612350354	0.0845505257	0.0759970615	-0.1762040488	0.0157424115	-0.1694685028	0.018629329	0.1263643561	0.0783588523	-0.1947927359	0.0705693963	-0.0756544914	-0.1364327357	0.1852648791	0.109556021	-0.2019291916	0.041576796	-0.1191378981	-0.0251383454	-0.0961114156	0.0901680602	-0.1580475288	0.0967398338	0.0092053765	-0.0919513653	0.1913608966	-0.2351615049	0.0455607861	0.1069740587	0.0006855586	-0.0340023338	0.1615131687	0.0578166173	-0.1635753818	-0.0342378687	0.0160152667	0.1547163515	0.0375616503	0.0855233751	-0.2485010736	-0.1273600272	-0.0396213846	-0.2021103981	0.0650301633	0.0770659976	0.0343064467	0.1554182533	-0.1463978641	-0.1101999591	-0.1769608605	-0.1174938987	-0.0482293624	-0.0146659861	0.0741963656	0.1064580931	0.1016540472	-0.023839813	0.0787533321985449	0.0439092619712369	0.0019280232868587	0.0062020873323743	-0.0607631176028462	-0.0111956523912369	0.0036921564608173	0.0001253426324654	-0.2561837695750171	-0.1179983258026595	0.0656301237936654	0.0139236048922306	0.0044201979084882	0.0033382645608278	1.953814955020346e-05	1.1144010278078827e-05	-0.0017250529024099	-0.0009979523353458	2.97580751611282e-06	9.95908863622136e-07	0.0002068137389122	0.0003919201677838	1.5360141791568198e-07	4.2771922602843634e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.0399496049466	0.2907292049075067	714092.5164283307	0.084523470586151	744.842743884558	-5.763077374162322	33.21306082058168	554790.7131174773	832.3857186893403	0.2480827228316684	692865.9846779695	0.0615450373675744	820.0608274259836	632.8330197474052	1.564589	30.854839	0.4497985651930984	0.2504744774784592	0.0149773987	-0.0672305716	-0.105534916	0.1157432405	-0.0625113353	-0.0378750349	-0.0651205161	-0.0761838418	0.1703480773	0.0345103926	-0.1017475348	0.0484479063	-0.0396314659	-0.1030739127	-0.0499472235	0.0575429919	-0.1291027064	-0.129609159	-0.2913985131	0.0026546148	-0.0260369264	0.0616025245	-0.0838906638	0.0987781132	-0.0286107364	-0.1110003774	0.0292524935	-0.1292586046	-0.0254216095	0.232428842	-0.1638725132	0.0228643358	0.1037562876	-0.0216065381	-0.2361706521	0.1875474392	-0.0158620383	0.1429166182	-0.0668860598	-0.1591013913	-0.0298885179	-0.0355343343	-0.0571039022	0.1942129626	0.2583650947	-0.032212014	0.2445058998	-0.02977107	0.1718236579	-0.0346348677	-0.2493757322	-0.1460967804	-0.536970752	-0.0214432001	-0.1665694212	-0.146695403	0.0970382431	-0.0355847396	0.0737142814094937	-0.0050390507890512	2.539203285463755e-05	0.005433795283718	0.1586860525861482	0.2194491701889944	0.0251812632853737	0.0481579382966382	-0.1928307721012743	0.0633529974737427	0.0371837066691735	0.004013602288908	0.0070220023064087	0.0026018043979204	4.93085163912091e-05	6.769386125038453e-06	-0.0021641054920451	-0.0004390525896351	4.683352580699764e-06	1.927671764653753e-07	0.0004051036861827	0.0001982899472704	3.9318903188537664e-08	1.641089965588115e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
