global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
861.1600762517443	-0.0387338299341308	0.0015003095813661	741596.67692991	985.3939909409846	-1.1519416439375618	1.3269695510375723	971001.3173826012	823.2430410169253	2.033209789291277	4.133942047269879	677729.104582795	842.7680212374303	698.0469322328444	1.086137	18.302612	0.1184191989873605	0.0833138228065309	-0.0454341627	-0.0461657462	0.005481876	0.0703880922	0.0428481253	0.070535947	0.0712904246	0.0512968953	-0.1024504557	-0.0905187769	-0.0579806484	-0.0130891657	-0.0343833649	-0.0196832586	-0.0388045466	0.1296942468	-0.0184536775	0.0900299438	-0.1073278071	-0.0371230274	0.0493044501	0.0542855646	-0.212385096	-0.0029371505	0.0346676988	-0.1243921968	-0.0850784407	0.0336534635	-0.0443419161	0.0519032379	0.079567923	-0.0665183962	0.1577294461	0.0171673187	0.063358297	0.0494794256	0.0443690096	-0.0671765715	0.1380177177	0.0325652747	0.0090885483	0.059029368	0.0224726254	-0.0975037784	0.0795114219	0.0366525571	-0.0922732009	-0.1329835302	-0.0007406297	-0.0953298653	0.1646210579	0.1224221706	-0.051228588	0.0645647009	0.0584472134	-0.0775931242	0.0125062453	-0.0960152689	-0.0477242954	-0.0677686606	0.1015132517	0.2153615308	0.1240049958	-0.0853214927	0.1437067008	0.1082959623	0.0146585069543903	-0.0102511710830413	0.0001050865085737	0.0002148718261319	-0.0163108130635691	-0.0079416621581741	6.306999783457606e-05	0.0002660426227946	-0.1698317099679087	-0.0746114891407501	0.0055668743118002	0.0288428097106238	-0.0007523369039551	0.0005110019028703	5.660108170527454e-07	2.611229447371697e-07	-0.0006701837807969	6.241295966999752e-07	3.895377534768737e-13	4.491463000432273e-07	0.0004877481345466	6.714996408000275e-07	2.3789824275368826e-07	4.50911767594566e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.0291164822041	-0.1309597695401407	0.0171504612380067	741371.139430125	986.0496266907008	0.6556357497162253	0.4298582363059568	972293.8662968704	822.1311010774697	-1.111939939455624	1.2364104289565767	675899.5473588527	841.6140254723168	687.9937739310327	1.376202	23.190516	0.1756911407209528	0.1159572032614095	-0.0059949256	0.0341137982	-0.0593860119	0.1608526496	0.0072068246	-0.0263072617	0.0121998301	0.0115534772	-0.0810491249	0.1507509144	-0.1109553764	-0.0974091591	-0.0086688384	0.0358448108	0.1231512889	-0.1632318169	0.086321271	0.067904225	-0.125497282	-0.0027219707	0.1599692582	-0.0761202889	0.086025892	-0.2446709693	-0.019667132	0.1073688391	0.1710164436	-0.0463000071	-0.0768940467	-0.0480232692	-0.1543481287	0.073671775	0.0091239224	-0.1051082569	-0.0233298294	0.1986704764	0.1002439026	0.1916478329	-0.000480634	-0.04570156	-0.0631757799	0.0133690922	0.0120794698	0.0310505138	0.0999175424	0.2118301226	0.0764463623	-0.0607397042	0.068907989	0.1127021278	0.0143841685	0.0364019364	0.0053534466	0.1900972345	-0.0625645246	0.0225591475	-0.0755546887	0.1177089266	0.167268408	0.1296268658	0.2042359781	-0.1327221565	-0.2498100761	-0.0891265055	0.1412592515	0.0993643757	0.0129324454335773	-0.0017260615208129	2.979288373631285e-06	0.0001672481448924	-0.0399317600201101	-0.023620946956541	0.0005579491351237	0.0015945454583036	-0.0613707735274999	0.1084609364404088	0.0117637747335303	0.0037663718433636	-0.0011534410343352	-0.0004011041303801	1.3304262196882563e-06	1.608845234079763e-07	-0.0004716439940652	0.0001985397867317	3.941804691546891e-08	2.224480571377744e-07	0.0002497281355946	-0.000238019998952	6.236414170755494e-08	5.6653519901110086e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.0923955583338	0.0632790761296746	0.0040042414758251	741480.11368839	988.8501061258862	2.800479435185366	7.842685066896148	977824.5323851764	823.7816619669867	1.65056088951701	2.724351250003183	678616.2265930907	844.4304279601957	681.2328433556991	1.078296	18.170471	0.1559752697816366	0.0955843302009594	0.0147185554	-0.0024117343	-0.1070646625	0.1424107233	0.0303218743	-0.0089589004	0.1978528818	-0.0446574676	0.0171292247	0.069410094	-0.0539074601	0.0009281845	0.0427726531	-0.0814555668	0.1351586341	-0.072606775	-0.0488080314	-0.1047090349	-0.0777075079	-0.2403115372	0.0880616216	0.2464155414	0.0591288821	0.1182881602	0.1483489502	-0.0325226762	-0.0111858812	0.0304287855	0.0188454019	0.0204958053	-0.2130661255	0.0653394579	0.0694278373	0.09986908	0.0299239638	-0.0079612937	0.081379091	0.0543457448	0.2390688917	-0.1220270331	-0.0168907206	0.0699482169	0.0612217749	0.165059289	-0.1205511324	0.2024514079	-0.0037652757	-0.1464682648	0.077245801	0.0204090696	0.025976949	0.1417175425	0.2092931555	0.0260944713	0.0570617121	-0.2821493921	-0.0454910743	-0.1071991239	0.0110116889	0.0384731809	-0.1116435007	0.2222281769	-0.0104599248	-0.0188269529	0.1386044847	0.0898496795	0.0271763553091233	0.014243909875546	0.0002028889685426	0.0007385542878877	0.042046502425876	0.0819782624459861	0.0067204355136629	0.0017679083662491	-0.1071746489895844	-0.0458038754620844	0.0020979950073461	0.0114864053860406	-0.0011533890317173	5.200261790020561e-08	1.3303062584857709e-06	2.7042722684747844e-15	-0.000670190822561	-0.0001985468284957	3.9420843105740614e-08	4.4915573864498973e-07	0.0003301137444413	8.038560884669998e-05	1.0897508426905593e-07	6.46184610965465e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.7796735899315	1.687278031597657	2.846907155912064	744388.7651599487	987.7379439433764	-1.1121621825097918	1.2369047202049437	975626.2459054886	823.5607602135954	-0.2209017533913311	0.0487975846513644	678252.325763595	843.9557089462397	696.9967612910581	1.344136	22.650169	0.3971605777369143	0.2014274923833017	-0.0747539542	-0.1693771897	-0.1325559685	0.1644191201	0.0930655084	0.0971357986	0.0653661356	-0.0554048872	-0.1493649694	-0.0132780837	0.030379529	0.0095442433	-0.0502380143	-0.14902615	0.0689273932	0.0296420055	-0.1593651475	0.2090087034	0.0944787916	-0.2183306443	0.0448711622	-0.0019362761	-0.0664696492	0.2185413518	-0.1180810728	0.2019624973	0.0467786985	0.0854256464	-0.0459248886	0.1150299573	-0.1242173538	-0.0031263931	0.1905415931	0.0630613816	-0.0583576009	-0.0254985018	-0.1849574594	-0.0994413121	0.1122144984	0.0426311724	0.0863425781	0.2080603907	0.2208753497	0.1336717002	-0.005650792	-0.0755631068	-0.0791939183	-0.0163113322	0.1585477645	0.0815946901	0.0657168152	0.1443134108	0.0038047376	-0.0354164129	-0.3216266548	-0.2051932412	0.1970773125	0.0141095802	-0.0761181338	-0.1561735172	0.1578597969	-0.154808107	-0.0975446567	0.1154982566	0.1357462967	0.0798077096	0.0268695202018989	-0.0003068351072243	9.414778302540773e-08	0.0007219711158802	-0.1090097115176575	-0.1510562139435335	0.0228179797709545	0.0118831172051629	-0.2161155118611759	-0.1089408628715914	0.0118681116032069	0.046705914467018	-0.0025866943884554	-0.0014333053567381	6.690987859266655e-06	2.054364245654132e-06	-0.0013641394134771	-0.0006939485909161	4.815646468344409e-07	1.8608763394016464e-06	-0.0002797656241958	-0.0006098793686371	7.826880448166559e-08	3.719528442891878e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.7870002981049	1.007326708173423	1.0147070969995045	746127.9818839983	989.9898572745302	2.251913331153787	5.0711136510281465	980079.9175064449	823.7887523666361	0.2279921530407591	0.0519804218481609	678627.9085257789	843.7621810235437	704.389996398579	1.264836	21.313875	0.2414860107592528	0.1503451919221403	-0.0875905786	-0.1100921595	-0.2043799116	-0.051914287	0.0209437247	0.0798474497	0.0834856917	-0.1883598437	0.0166897695	0.1750234878	-0.0711177887	0.0018893449	0.0562257933	-0.101291861	0.1851064032	-0.1933515054	-0.2661239296	0.1167863825	-0.0482898949	0.0864491017	0.1321666302	0.0641820859	0.0451239586	0.0750887174	-0.0521016833	-0.0064579958	-0.1760847922	0.0198103337	0.0498459312	0.07484514	-0.2833533841	0.0929629703	0.0959790121	-0.2042598021	0.1187460585	-0.0293199494	-0.2029661814	0.0938324314	-0.0005854144	0.0106925695	0.0319487615	0.1883943324	0.1943080838	-0.0107670194	-0.1435703577	0.2058357907	0.0352109461	0.1889967342	-0.0148271277	-0.0681389665	-0.0949731364	-0.1492224159	-0.2149797722	0.0734054319	-0.0659436737	-0.0653499296	0.0402074035	-0.1726195323	0.1770907352	-0.2075281746	0.0720669147	-0.2919684995	0.1625558425	-0.0717924751	0.1326888823	0.0692973963	-0.0187452830470391	-0.045614803248938	0.0020807102754393	0.0003513856365136	0.029300901975759	0.1383106134934165	0.0191298258049252	0.000858542856593	-0.1793976106983876	0.0367179011627882	0.0013482042658002	0.0321835027242902	-0.0023217973294878	0.0002648970589675	5.39074283921668e-06	7.017045184968414e-08	-0.0013640013175479	1.380959292001348e-07	1.907048566164864e-14	1.860499594272407e-06	-0.0004315843263812	-0.0001518187021854	1.8626503077791417e-07	2.304891833325918e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.3185614286549	1.531561130550017	2.345679496611646	748776.2127529568	991.8300493551246	1.84019208059442	3.3863068934824208	983726.8468037888	825.1210443367177	1.332291970081542	1.775001893543756	680824.7378073155	842.7965975610987	700.1074623256535	1.646654	27.747936	0.3640205025516363	0.2098116506516609	-0.0423276948	0.0940651621	-0.1389378282	-0.1147490062	-0.1471291214	-0.0840011084	-0.0871773013	-0.0745892839	0.1495657487	-0.1473340883	-0.069547302	0.0349694295	0.1953183279	-0.1096599086	-0.0437006123	0.0586407617	-0.1747800888	-0.2024896717	0.204643914	0.0340903874	0.1045028751	0.0229364134	-0.0744346998	-0.0066114001	-0.1569278705	-0.2468827334	-0.2515798765	-0.1533392643	0.1382711701	0.125486208	0.0636086308	-0.1036305733	-0.120491377	-0.0936817743	0.0770840203	-0.2795307021	0.0109990028	0.2546964614	0.0619088733	0.2083471182	-0.1118975911	0.0697477006	0.0441019962	0.0759214693	-0.3731414334	-0.0710254648	0.0861293532	0.0902119876	-0.0305719067	-0.1928214439	-0.0542447636	0.0334317728	0.1428771575	0.0414126836	0.0387122942	-0.0317438117	0.3875954469	-0.0147880538	0.0055700654	0.1665451584	-0.0485386034	-0.0037939589	-0.0096881153	0.0007828281	0.1294367287	0.0583804184	0.0366697897075027	0.0554150727545418	0.0030708302883911	0.0013446734771924	0.085206873562484	0.055905971586725	0.0031254776590557	0.0072602113022931	0.015169652962399	0.1945672636607866	0.037856420088446	0.0002301183709996	-0.0021220314664177	0.00019976586307	4.503017544466854e-06	3.990640004814192e-08	-0.0007489123538362	0.0006150889637116	3.783344332799329e-07	5.608697137284777e-07	-8.379526217134063e-05	0.0003477890642098	7.02164596236371e-09	1.209572331839697e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3875228158095	1.068961387154559	1.1426784472273988	750627.3396909147	987.7721614081428	-4.05788794698185	16.466454590260575	975693.842852914	825.3635874823152	0.2425431455975513	0.0588271774763549	681225.0515416774	843.3446584704459	701.5723609072821	1.167962	19.681444	0.2376723552169675	0.1514129853174201	-0.096951468	0.0720518232	-0.1015695571	0.0093555812	-0.1628787455	0.0913887131	-0.1893601931	0.1316807934	-0.0360822902	-0.1920031176	-0.0276162482	0.0089093589	0.1731267746	-0.0900525726	-0.2505899656	0.1032400475	-0.2366946292	-0.0993126363	0.1429816397	-0.0343797832	0.087541846	-0.1309746276	-0.1378912145	0.1901900854	-0.0167199045	0.1825421559	-0.032469942	-0.142446563	0.101487882	0.1417570416	0.17607153	-0.0368498843	0.0245108397	0.154513328	0.0189847549	-0.1294916547	-0.3068895326	0.1970797728	0.0184170214	0.0287394925	-0.1278029949	0.1004444436	0.1458796958	0.081868252	-0.1703342749	-0.2804495911	0.0897432093	0.0132703175	-0.0202883742	-0.1164811816	-0.0695571948	0.0011149689	-0.1009000359	-0.0029735924	-0.1751710375	-0.1138811837	-0.0531450939	0.082968859	-0.1169847903	-0.1549048109	0.1845971547	0.1837285942	0.0677411143	-0.1152252888	0.1259946088	0.0471208409	0.018472942677107	-0.0181968470303956	0.0003311252418476	0.0003412496111516	-0.0522043424487606	-0.1374112160112446	0.0188818422856889	0.0027252933705074	0.0384667395720583	0.0232970866096593	0.0005427542444979	0.0014796900533045	-0.0030580596258864	-0.0009360281594687	9.35172867547647e-06	8.761487153183624e-07	-0.0006057270756392	0.000143185278197	2.050202389235229e-08	3.6690529016241725e-07	-0.000179925935819	-9.613067364765936e-05	3.237334238034291e-08	9.241106415952793e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.708439939615	3.3209171238055437	11.028490543184882	756392.770502199	994.0318551084544	6.259693700311573	39.18376522172039	988099.3289703552	825.9307286736175	0.5671411913023121	0.3216491308718058	682161.5685673328	844.8231010261758	719.8562213662383	1.175634	19.810726	0.1251924689556333	0.0831801559844685	-0.1516543244	0.1080450716	-0.0712464118	-0.1297569972	-0.1467938772	0.061142172	-0.1096313208	0.1064488786	0.0918016652	-0.0469436302	-0.1887152014	0.0447495501	0.0922606736	0.059182894	-0.2839100381	-0.0518045766	-0.1639092574	0.0145926408	0.0608887625	0.1216981286	0.0955849326	0.0509458736	0.194133323	0.1176700574	-0.0298962293	-0.0603688299	-0.0523955356	-0.0948504006	0.0925338597	0.0041351539	0.2024933268	0.1013870771	0.0477302371	-0.0850634596	-0.0978590541	-0.1219153972	-0.1333437249	0.1353055183	-0.0474042619	-0.1432896107	-0.1697424121	0.0982415786	0.0950868335	-0.0712933305	-0.1733150415	-0.2032663575	0.1854857858	0.0105242658	-0.0534697704	0.0104742959	-0.0354689004	-0.0151700187	-0.1195189254	-0.1687086965	0.1451334691	0.0451388828	-0.1265027894	0.0451247512	0.1799571569	-0.0276656504	-0.0413429139	-0.0181476294	0.1550278229	0.0027128925	0.1223675745	0.0355847396	0.0187562858167495	0.0002833431396424	8.028333478246775e-08	0.0003517982576395	0.0237723995336693	0.0759767419824299	0.0057724653222647	0.0005651269795884	0.0433123515974642	0.0048456120254058	2.3479955900758257e-05	0.0018759598009023	-0.0031829711348858	-0.0001249115089994	1.01313052455162e-05	1.5602885080507197e-08	-0.0002748923593476	0.0003308347162916	1.0945160950374345e-07	7.556580922769005e-08	0.0002460632750531	0.0004259892108721	6.054713532985756e-08	1.814668077794345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.2750298062651	-1.4334101333498666	2.0546646103900823	753901.5273850706	993.771613167246	-0.2602419412083918	0.067725867963912	987582.0191370304	824.9646769801723	-0.9660516934452515	0.9332558744084384	680566.718265	844.0081092168507	726.289884551779	1.12302	18.924129	0.0671628986663647	0.0400145098163556	-0.1630442805	0.0737605063	0.106117477	-0.0400396738	-0.1174586044	0.1055804076	-0.0007384168	0.1059938215	0.0343713332	0.1840706395	-0.0559226828	0.0681801467	-0.1000820245	0.0094042126	-0.2717137689	-0.2066982154	-0.2205415547	-0.0044511581	0.0782227757	0.1343751322	0.0173295391	-0.0555692469	0.0372717327	0.1194357798	0.0498059315	0.1131219386	0.1068169518	0.0135747443	-0.0062685571	0.0040385906	0.194150154	0.3075359725	-0.0353870617	-0.0438204207	-0.0226515376	-0.0609257084	-0.304669939	0.0590065909	-0.0363445378	-0.0654050217	-0.1292855968	0.0934968738	0.0887693357	-0.0570551254	-0.0954728444	-0.2301096682	0.197822677	-0.0911253998	0.0052740667	0.0491743425	-0.1693148719	-0.1329386565	0.0759700067	-0.0972007375	0.1361822901	-0.0519108318	-0.2517712095	-0.1572040284	-0.1628020469	-0.0916778287	-0.0914124895	0.0687165005	-0.0593961254	-0.0020812619	0.1185609488	0.023839813	0.03569524835369	0.0169389625369405	0.0002869284518278	0.0012741507550316	-0.010278714891541	-0.0340511144252103	0.0011594783935987	0.0001056519798215	0.0395927051036153	-0.0037196464938488	1.383577003920241e-05	0.0015675822974218	-0.0029339732254781	0.0002489979094077	8.608198887822366e-06	6.199995888940523e-08	-0.0002748612822156	3.107713200000599e-08	9.657881333457964e-16	7.554872446120371e-08	0.0002460977927207	3.4517667599968764e-08	6.056412358200062e-08	1.1914693765419333e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.7783754532844	-3.496654352980727	12.226591664219065	747841.6386516218	994.7638180098344	0.9922048425884212	0.984470449655914	989555.053621503	824.6006351069667	-0.364041873205565	0.1325264854470166	679966.2074188129	844.4070621274332	716.0494632597093	1.470673	24.782465	0.2535724324266842	0.1975518806237244	-0.0133394386	0.0738434219	0.3010409674	0.0546901756	0.0082845403	0.0562473652	0.0801653614	0.1377932137	0.0776644387	0.1537279072	-0.0578135736	0.091516536	-0.1061900325	0.0961019187	-0.139627323	-0.0245276366	0.0022864771	-0.1574240007	-0.0964522634	0.0977733751	0.0133974851	-0.1249444549	0.1245286334	0.0045720572	0.1055113897	-0.0215523676	-0.0518912438	0.0710084389	0.0069320351	-0.1098073454	0.1715300686	0.1118647841	-0.0874226313	-0.0247932604	0.0357977021	-0.0033931082	0.0193640745	0.0598541833	-0.1126889739	-0.1594709388	-0.0043503441	-0.0960091898	-0.0592798299	-0.0676344592	0.0847633396	-0.0506435427	0.1673230725	-0.0881940949	-0.0850908558	0.1432062397	-0.2306235597	-0.1266454922	0.1860027373	0.1076778646	0.1841896013	-0.1953249045	-0.0392772242	-0.1204268327	-0.0588774495	-0.0102700265	-0.0074204682	-0.2858360498	-0.1585755366	0.1825419336	0.1145803187	0.0119549848	0.0187952418329757	-0.0169000065207143	0.0002856102204001	0.00035326111556	0.0022391030834967	0.0125178179750377	0.0001566957668561	5.01358261852443e-06	0.0015847980537131	-0.0380079070499022	0.001444600998314	2.51158487105283e-06	0.0007320267747387	0.0036660000002168	5.358631989343435e-07	1.3439556001589578e-05	-0.0002189096678246	5.595161439100001e-05	3.1305831529591596e-09	4.792144266707671e-08	0.0002470801957335	9.824030128000104e-07	6.104862312370466e-08	9.651156795585374e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.4537445918381	-2.3246308614462805	5.403908641988476	743826.4615604836	994.6113058081808	-0.1525122016536215	0.0232599716532349	989251.6496414545	826.3183123186012	1.7176772116345091	2.9504150033685024	682801.9532730614	846.5939116543686	697.0086278915405	1.393003	23.473642	0.1187481420973539	0.0587171110595582	0.0636244601	0.0265851954	0.0927623581	-0.1726279953	0.034848797	-0.048663711	0.1252253945	0.0631419241	0.1966222226	-0.1029621346	0.0779075742	0.1767257419	-0.0117646135	0.1737435702	0.0263122509	0.0472881352	0.0051273772	-0.100674981	-0.213397411	-0.0494404014	-0.0278019277	0.0639940759	0.0083271403	-0.052770125	0.0075507563	0.0728017606	0.0670752574	0.072204024	0.1546701262	-0.1674092101	0.037705664	0.0157190876	0.0306335357	0.0731922772	0.1974312328	-0.0043370417	0.1281029693	0.0675185712	-0.0362617058	-0.0010957392	0.0093646065	-0.1208150038	-0.0054176868	-0.1740619225	0.0033201932	0.0501503738	0.0224323701	0.0237037921	0.1140860528	-0.0661356942	-0.0423374576	-0.0504167157	0.0817983227	0.0508032247	0.0365131261	-0.0908080786	0.1095206187	0.2022893186	-0.0492554096	-0.1285937075	-0.1268354459	-0.1748812822	-0.0752551147	0.0504609415	0.1104315261	-0.0	-0.0038587985921481	-0.0226540404251238	0.0005132055475831	1.489032657476416e-05	0.0468047194596437	0.044565616376147	0.0019860941629859	0.0021906817636959	-0.0062849704678029	-0.007869768521516	6.193325658224413e-05	3.95008537811546e-05	0.0001540011865892	-0.0005780255881495	2.37163654708816e-08	3.3411358055557546e-07	-0.0002739993078793	-5.50896400547e-05	3.034868441356406e-09	7.507562071833542e-08	7.021088446357835e-06	-0.0002400591072871	4.929568297157948e-11	5.7628374991499636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.1956978594358	-0.258046732402363	0.0665881161035367	743381.4214073195	995.2717433038788	0.6604374956980337	0.4361776857238902	990565.843019142	826.4258974687395	0.107585150138334	0.0115745645302878	682979.7640070117	846.2930034736762	692.6187513215201	1.072793	18.077751	0.1525378762359616	0.0759138563006951	0.0771088148	0.0246144834	0.0345202051	-0.1270285118	0.0482177008	-0.0474968654	0.1034651175	0.0477452431	0.0769464503	-0.2321617546	0.144070711	0.1645599162	0.020009949	0.1186642185	-0.0168115332	0.1209684239	-0.0546411736	-0.0970425571	-0.1368737881	-0.1551931353	-0.002199629	0.0017778244	-0.02690911	-0.0696005904	-0.1931536302	-0.0400023622	-0.1441546698	0.0624443993	0.151955224	-0.0906314611	0.0700664355	-0.0478823313	0.0905929845	0.1511728261	0.1544895867	-0.1494808351	0.1148490576	0.0658719104	0.0183965004	4.75729e-05	0.0118829068	-0.1194403401	0.0946374862	-0.20439551	0.0052872187	-0.0519810169	0.0829450568	0.0119287458	0.1296650176	-0.1325138342	0.0724204248	0.0641354504	0.0574663848	0.0755454554	0.0173683675	-0.0544247776	0.1487341834	0.1320431588	-0.0538490458	-0.2216550576	-0.0734763228	-0.0745640035	-0.0151427279	-0.0639882096	0.10612066	-0.0119549848	-0.0225501463152397	-0.0186913477230915	0.0003493664797055	0.0005085090988387	0.0124130032530587	-0.034391716206585	0.0011827901436342	0.0001540826497604	-0.0095498405814851	-0.0032648701136822	1.0659376859215223e-05	9.119945513177968e-05	-0.0006209402581786	-0.0007749414447678	3.855668042269064e-07	6.005342428188052e-07	0.0006965529917706	0.0009705522996499	9.419717663557092e-07	4.851860703445735e-07	-0.000171284010988	-0.0001783050994343	2.93382124201373e-08	3.1792708484296234e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.0876524972316	-1.108045362204166	1.2277645247021614	741471.9452831931	985.2650834810366	-10.006659822842153	100.13324081008334	970747.284726894	822.5591702924746	-3.8667271762649302	14.951579055665764	676603.5886322443	842.1637122956023	677.9541899693477	1.282241	21.607178	0.1547620501622162	0.1009907247082961	0.0873874731	0.0019608622	0.0443074103	0.1558218352	0.0519103848	-0.044222501	-0.0754186688	0.0641780634	-0.0387907983	0.0089709771	-0.0223675375	-0.0673349605	-0.037205144	0.0051959681	-0.0358318427	0.0942476485	-0.0405964818	-0.1236755067	-0.0133433422	-0.1361551329	-7.00593e-05	-0.3408604998	-0.0118063272	-0.1633383677	0.0094961881	-0.0079188773	-0.0399245931	-0.0069308617	-0.075353763	-0.0078021867	0.0325020264	-0.0759529507	-0.0659026939	0.132994424	0.0044069505	-0.0193626942	-0.0969348341	0.128550944	-0.0776599477	-0.0429187239	0.0077433559	-0.1202485221	0.1469513739	-0.0354623768	0.1936200196	-0.0707585226	0.1981467517	-0.0704512652	0.0165735451	-0.0508347443	-0.1674102823	0.0700718646	0.1109744908	0.1761184176	-0.0550143897	0.0204930473	-0.1273933224	0.1730874851	0.0155660637	0.0987895708	0.1232384429	-0.0103290253	0.0594989824	-0.0422622134	0.1016540472	-0.023839813	-0.0223762232673863	0.0001739230478533	3.0249226574615294e-08	0.0005006953677119	-0.0852653320471574	-0.0976783353002161	0.0095410571870214	0.007270176849112	0.0088123669917621	0.0183622075732471	0.000337170666963	7.76578119974982e-05	-0.0004789977069256	0.000141942551253	2.2943880323998298e-07	2.014768785621053e-08	0.0011580007605545	0.0004614477687838	2.129340433156396e-07	1.3409657614448005e-06	-3.722646206909898e-06	0.000167561364781	1.3858094781820653e-11	2.8076810967301537e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
