global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
862.8013003176203	1.9527939864215116	3.813404353404018	744426.0838297764	999.0216638131204	4.38663996749699	19.24261020444199	998044.2847679354	827.5814833414603	3.4347335422055494	11.79739450595188	684891.1115696518	848.0311705920161	768.5926710836003	1.39284	19.148426	0.1116087221469001	0.068195410447375	-0.1361034351	-0.0758356368	-0.1007797795	0.1025116933	0.1503985214	-0.0212946426	0.166814379	-0.1157677507	0.1037578802	-0.0620477453	-0.1121006407	-0.0967133222	-0.0484250305	0.1669912148	0.2469861462	0.1785974057	0.0777592458	-0.117057218	0.1413455466	-0.0711729748	-0.0350002815	0.0202645622	0.0887661295	0.0216007489	0.1173007223	-0.1513716913	0.1117286249	0.0074548339	0.0353635266	-0.0947547174	-0.1524424242	0.0774362989	-0.03213122	0.1111760354	0.2901834373	0.0582353826	0.0799889812	0.1277733756	-0.0473109966	0.0479688279	-0.0915741139	0.1861200199	0.0896675039	-0.0449890979	-0.0017338776	-0.0708418123	0.0243286268	-0.0608205959	0.0949185771	0.1883657498	0.0604268856	-0.233625185	-0.0605972581	0.0090467135	0.0878236593	-0.1075103294	0.0447868751	-0.1399632038	-0.0960231421	-0.2104806957	-0.0259226222	0.0380558914	0.0413403037	-0.1291202808	0.0003722216	0.1101529844	0.0101848329	0.0231533846	0.122530888	0.0925309639	-0.0377537569	-0.0139776302	-0.0933582762	0.0058168468	-0.039432937	0.1437067008	0.1082959623	-0.0153698369677783	-0.0069237424659575	4.7938209734904615e-05	0.000236231888416	0.0925639546926646	0.0377308515040794	0.0014236171552228	0.0085680857083456	-0.0972924442561407	-0.0524014671601521	0.0027459137605364	0.0094658197093342	0.0002598968092612	0.0002859990678538	6.754635146415259e-08	8.179546681325295e-08	-0.0003030883262002	-9.717963980000657e-08	9.44388239165902e-15	9.186253347883885e-08	-0.00067996063891	-4.956972840599932e-06	4.623464704668953e-07	2.4571579742445357e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6401790579192	0.8388787402989237	0.7037175409255091	745874.3588831947	998.5847246554788	-0.4369391576416319	0.1909158274805789	997171.4523152584	826.6997969690786	-0.8816863723816368	0.7773708592434904	683432.5543087159	847.4996385559369	760.572313293408	1.146419	15.760699	0.1276347222157129	0.0905251003570977	-0.1805948183	-0.0424646513	0.1347210652	0.0696700615	0.0918024508	0.0574366914	0.2020287958	-0.0228786428	-0.0506996843	-0.1228183194	-0.0191207746	-0.1061113623	-0.0494334435	0.0416153364	0.1487647606	0.097039636	0.0537609068	-0.0514770961	0.169118776	0.1025849688	-0.0059278703	-0.0699634119	-0.1351634761	0.0266916208	0.0462547519	0.0868000421	-0.0415138377	-0.032321614	0.0363097094	0.025960559	0.1218262915	0.0356040141	0.0398898083	0.0402713089	0.1760711708	0.0507218191	0.0450571668	0.008239374	-0.126992054	-0.071365129	0.0510118201	0.1617580229	-0.0828995982	-0.1060571037	0.0547778448	0.0514295667	-0.1230983722	-0.0737650968	0.0666747474	-0.01966354	-0.1112585382	-0.134442994	-0.0673723449	-0.0029641858	-0.1056803385	0.0546136162	-0.001007748	-0.1125337609	-0.0165449178	-0.168628235	0.1962404296	-0.026645034	0.0428742747	-0.0220594621	-0.0933991818	-0.1130903502	0.1290458233	-0.0235202427	0.1305654329	-0.0235714586	-0.1830370857	0.0578778467	-0.1185907975	-0.0712664793	0.0002128325	0.1412592515	0.0993643757	-0.0138371686079352	0.001532668359843	2.3490723012641352e-06	0.0001914672350844	0.0036912815037339	-0.0888726731889306	0.0078983520397464	1.3625559139808e-05	-0.0803668530607666	0.016925591195374	0.0002864756373129	0.0064588310708908	0.0004459299517474	0.0001860331424861	1.988535218654385e-07	3.4608330103290785e-08	-0.0003031026251718	-1.4298971599976085e-08	2.0446058881692254e-16	9.187120138603669e-08	-0.0004599322909365	0.0002200283479734	2.115377122460973e-07	4.841247391194757e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.4207694569602	-1.2194096009590112	1.4869597749110148	743769.5835907353	997.7824828839608	-0.8022417715179699	0.6435918599682907	995569.8831500816	824.997048035082	-1.702748933996645	2.899353932226711	680620.1292665994	845.8201023263497	764.5781915582011	0.96642	13.286108	0.1014877310584059	0.054840414853601	-0.1839581441	0.0615319996	0.1441339451	0.001937869	0.0531656117	-0.0191944417	0.1973546863	0.0684437915	0.0256264637	-0.0454369774	0.0278530803	-0.0705893366	-0.007253928	-0.0445618898	0.0624612258	-0.0360110579	0.0152825039	0.0180796602	0.1775780579	0.0062357579	0.0847689201	-0.0481725849	-0.1520429966	-0.063009697	-0.1133107757	0.0350636596	0.1134780796	0.0350973299	0.0032073133	0.1215520675	0.0559661547	-0.0082493598	-0.0027575395	0.1597309112	0.0957132011	0.0440754087	0.0277110431	-0.0363864013	-0.1956447615	0.0208973956	0.1150696583	-0.0086079279	-0.0352410944	-0.001860955	0.0507636941	0.1294903049	0.0736182393	0.0257539747	0.0512663375	-0.0320927126	-0.1471901571	-0.1344463903	-0.0007371043	0.0058716632	-0.1302433219	0.001599008	0.0734041331	-0.0829440617	0.0970159888	-0.1742032796	0.1507449195	-0.0741707715	-0.0688337625	0.056797367	0.0450473858	0.0092139567	-0.0017839948	-0.0321069738	0.1276365602	0.0341436993	-0.0339164465	0.1404712098	-0.0125765615	0.1323189325	-0.0445539355	0.1386044847	0.0898496795	-0.0082480544934924	0.0055891141144428	3.123819658426374e-05	6.803040292762015e-05	0.0408929545342431	0.0372016730305092	0.0013839644762689	0.0016722337305396	-0.0532619192102004	0.0271049338505662	0.0007346774390435	0.0028368320379539	-1.6087152312653887e-05	-0.00046201710406	2.587964695305253e-10	2.1345980444403866e-07	-0.0004239969779846	-0.0001208943528128	1.4615444542025765e-08	1.7977343734007338e-07	-0.0004110035465516	4.892874438490002e-05	1.6892391527799324e-07	2.3940220270828852e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0541536200461	-2.366615836914093	5.600870519532593	739693.1471590939	998.7621000232616	0.9796171393007852	0.9596497396118542	997525.7324428756	823.4113976570451	-1.5856503780369169	2.514287121368617	678006.3297915284	845.4330932760912	762.3792918956873	1.020852	14.034431	0.0595109422758868	0.0312329676232183	-0.1457453535	0.158489573	0.1446530969	-0.0736768348	0.0693245185	-0.0406648026	0.0826027406	0.1647134258	0.0980183302	-0.070089876	0.0377254686	-0.0606494354	0.0030913342	-0.0795564499	-0.0184854378	-0.0495646039	-0.0390769839	0.0590130642	0.1113370906	-0.0358623082	0.1610243438	-0.0332462488	0.0749941118	-0.050388373	-0.0699700946	0.1349478945	0.1208449802	0.1013989496	0.1019883032	0.0441232923	0.0688765332	0.2069073989	-0.0753236739	0.2895739939	-0.0009402914	-0.0487991031	0.0140519019	-0.0004495615	-0.1570346894	0.1353898234	0.120887658	-0.019964966	0.0038128893	0.0688078272	-0.1011060683	0.193788661	0.0272895153	-0.0128205979	-0.0565289436	-0.0440788366	-0.1377887974	-0.1137791692	0.0276651699	-0.0044916424	-0.1225822142	-0.0738070396	0.1405591705	-0.1521749546	0.146170434	-0.0256539385	0.137744481	0.0290154429	-0.1470297835	0.0049355755	-0.0160042557	0.0629759965	0.0534401341	-0.0030985455	0.0779373183	-0.0335996837	0.0885888206	0.1493750889	0.0237099755	0.003298305	0.0638217547	0.1357462967	0.0798077096	-0.0082729207143614	-2.4866220869000297e-05	6.183289403059059e-10	6.844121714610992e-05	0.0530410723882965	0.0121481178540533	0.0001475767673959	0.0028133553601005	-0.0373739299426887	0.0158879892675117	0.0002524282029645	0.001396810639361	0.0004919372821636	0.0005080244344762	2.420022895825094e-07	2.580888260249176e-07	-0.0003031006405063	0.0001208963374782	1.4615924415666998e-08	9.186999827532932e-08	-0.0004109249398371	7.860671450001877e-08	1.6885930618012424e-07	6.179015564487462e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.7331330639925	-3.321020556053668	11.029177533731014	733991.6612896445	996.3893923779924	-2.3727076452692017	5.62974156991892	992791.821243385	822.4365766051667	-0.9748210518783936	0.9502760831852975	676401.9225380262	844.6152709529763	756.595743415061	1.065255	14.644872	0.0658068217020253	0.0358043144069813	-0.0443692914	0.2006218007	0.1164246118	-0.0273322994	-0.0029118657	-0.1119959171	0.0230478267	0.1243313787	0.1547422357	-0.0315191601	0.1015434767	-0.123231373	0.0568443404	-0.0535755449	-0.0685148996	-0.10944105	-0.0787027958	0.0503868402	0.1788150317	-0.136181681	0.1639284963	0.0289555881	0.043090716	0.1134970599	-0.0605472565	0.0821425144	0.0154991325	-0.2054533665	-0.0498620915	0.0226332747	-0.043715669	-0.1038984918	-0.2097092964	0.0360600295	-0.0417421118	-0.0285367938	0.0030659264	-0.0278716096	-0.1773769247	0.2155661071	0.1283035614	-0.0384604959	0.036806848	0.0096136348	-0.1694057192	0.0214738773	0.0578512574	-0.1022092727	0.0486160759	0.1527900903	0.2064275207	-0.0017678717	0.0713426978	0.0494007036	-0.1293475013	-0.1227576453	0.1189390702	-0.1615952052	0.1212614992	-0.0728617509	0.0813943388	0.0280138036	-0.0390214137	-0.1096726303	0.0549366778	0.0368778571	0.0674045561	0.0363676233	0.0505607504	0.0813334353	0.0552457362	-0.0486586898	-0.0189880365	0.1182682846	0.1832221774	0.1326888823	0.0692973963	-0.0084975992020162	-0.0002246784876548	5.048042281484854e-08	7.220919219810636e-05	0.0322801669044849	-0.0207609054838115	0.0004310151965077	0.0010420091753814	-0.0405431881591056	-0.0031692582164168	1.0044197642326027e-05	0.0016437501061046	-1.612999195104174e-05	-0.0005080672741146	2.601766403406713e-10	2.581323550262825e-07	-0.0004199949622525	-0.0001168943217461	1.3664282456504122e-08	1.763957683174789e-07	-0.0006190029342591	-0.000208077994422	3.831646326213757e-07	4.3296451762681874e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.6967606337284	-0.0363724302640093	0.0013229536833102	733929.3396803238	994.846551592258	-1.54284078573437	2.3803576901254484	989719.6612150072	824.7959855595955	2.3594089544287726	5.566810614238674	680288.4177952245	846.307004919606	744.586360680349	1.153742	15.861365	0.1316403022160294	0.0648766020371841	0.0473677936	0.0419564993	0.1367420417	0.1125751919	-0.0804598013	-0.1545178983	-0.0570659696	0.0011095966	0.0817154541	-0.0905344754	0.0808228477	-0.114825423	-0.0565571724	-0.1346057715	0.0230909957	-0.0993010428	0.1240760842	0.1018970138	0.0630129872	-0.0693831785	-0.0101566542	-0.0456282386	-0.1335579599	0.1409431193	0.2804172849	-0.0511208297	0.0149807726	0.0499602982	0.1300443512	-0.0389069016	-0.1712043855	0.0568149655	-0.0114573627	0.0714658428	0.0164624592	-0.0324692768	-0.1175861718	0.0668029371	-0.0837471353	0.0620421135	0.0580694094	-0.002123697	0.0300475256	-0.1538961161	0.1114992135	0.0898092738	-0.1386026632	-0.4109288026	-0.0542242079	-0.030040109	0.0118964178	-0.0329382337	0.1053605595	0.0469631336	0.0080791435	-0.177211543	-0.0723681656	-0.0938672311	0.1643540409	-0.1335265039	0.0098911896	0.0178156583	-0.0433724208	-0.0459637204	0.0801031091	-0.1977708423	0.073346263	-0.0550884208	-0.0981521557	0.1002454267	-0.0898818368	-0.1331533861	0.0686647838	0.0292597313	0.1466871207	0.1294367287	0.0583804184	-0.0083099007252229	0.0001876984767933	3.523071819052537e-08	6.905445006306007e-05	0.075840421865962	0.0435602549614771	0.0018974958123088	0.005751769588807	-0.0238987230732732	0.0166444650858323	0.0002770382179934	0.000571148964533	-0.0005839887556706	-0.0005678587637195	3.4104286674969574e-07	3.224635755331051e-07	8.2077055180374e-05	0.0005020720174328	2.520763106891162e-07	6.736642987082159e-09	-0.000263976041573	0.0003550268926861	6.968335052455022e-08	1.2604409453034756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.9946819532232	0.297921319494776	0.0887571126095084	734439.8848961062	996.5794720956696	1.7329205034116058	3.003013471144333	993170.6442024836	825.2946879207036	0.498702361108144	0.2487040449748377	681111.3219101316	846.4263981410435	748.3949214696502	1.122502	15.431885	0.0820711342334651	0.0634021193912336	0.0930531452	-0.0273285262	0.0119834894	0.0135403958	-0.1658140455	-0.0907064315	-0.0925305586	-0.0351337366	0.0506072197	-0.051037768	-0.063552018	-0.057631244	-0.0230902683	-0.1398749167	0.0240338116	0.0545042494	0.0532867642	0.1084110171	-0.0388539963	0.0952909056	0.0112569541	-0.3230513321	0.0172298738	-0.0492217396	0.0821474573	0.0710838953	0.0558746933	0.0908174656	-0.2729469946	-0.0704081843	-0.1501031626	-0.0740748686	-0.0715209291	0.0545183654	-0.0071147977	-0.078272306	-0.0846664303	0.0843067872	0.0721536215	-0.0582787557	0.0751497768	0.2423922137	-0.0869305497	0.1104630052	0.1041805204	0.0003748603	0.0897538117	-0.1408310122	-0.0096853386	-0.0467986576	-0.0498425804	-0.0425911322	0.1736548921	0.0440759882	-0.0609444166	-0.0734197327	-0.1991053123	-0.0976969869	-0.0140130539	0.013260815	0.0109586057	0.1484096526	-0.1051675241	0.084879132	0.1854943172	-0.0485904235	-0.0708602088	-0.0139768243	-0.0692720132	0.100147374	0.0658876685	-0.0400170169	0.152325506	0.0788273352	0.0809862254	0.1259946088	0.0471208409	-0.0083252830178963	-1.5382292673400688e-05	2.366149278901565e-10	6.931033732807252e-05	0.0152013527894041	-0.0606390690765579	0.0036770966984715	0.0002310811266279	-0.0239141683587007	-1.5445285427500427e-05	2.38556841936957e-10	0.0005718874482882	-0.0005834253494655	5.63406205100021e-07	3.403851383989408e-07	3.174265519452069e-13	0.0003626199984052	0.0002805429432248	7.870434299324793e-08	1.3149326324338724e-07	-0.0004108944437192	-0.0001469184021461	1.688342438793108e-07	2.1585016889192536e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.0556293031386	-0.9390526500845908	0.8818198796308929	732831.2404615927	996.139398009992	-0.4400740856776792	0.1936652008850453	992293.7002677092	823.2873492092097	-2.007338711493958	4.029408702662223	677802.0593679271	844.7490589135857	741.5716129137654	1.214692	16.699297	0.0699726959700151	0.0404917660603506	0.1326501979	-0.0300367681	0.1643297401	-0.0849825583	-0.1607528333	0.0968215931	-0.1270346129	0.0147955675	-0.1858944936	-0.0199969827	0.0851015198	-0.0077735903	-0.0017038178	-0.1835603777	-0.1325660112	0.014316352	-0.0996296407	0.0155050376	0.0143889469	0.0378033182	-0.1126222204	-0.1969277492	-0.1244855315	-0.0744790874	0.149877582	-0.0490657199	0.0134469462	0.0090134649	-0.0650878962	0.0447161068	0.1370894266	-0.1913298907	-0.0963070214	-0.0171889363	-0.1652396314	-0.0520470887	0.0115293658	-0.0964854643	-0.0227378543	-0.0480288835	-0.0361197291	0.1544249905	-0.0809404631	-0.0568242383	0.1707959016	0.0583894577	0.1308423493	-0.128249954	-0.1235112144	-0.0200312898	0.0719940669	0.1419890559	0.1713812718	0.0470542342	-0.0723932537	0.1119866635	-0.1087939033	-0.0162638933	0.1689336817	-0.0668777731	-0.0514078937	0.2578553762	-0.0881543336	-0.0081989484	-0.0983325093	-0.0823600715	-0.1297810392	-0.0684155156	0.032815355	-0.0056108384	-0.0807455056	0.1035455106	0.1904701312	0.0114157198	0.1620285979	0.1223675745	0.0355847396	-0.0082918583159852	3.3424701911099336e-05	1.1172106978458475e-09	6.875491433237293e-05	-0.0034889335789074	-0.0186902863683115	0.0003493268045294	1.21726575180276e-05	-0.0078776152637658	0.0160365530949349	0.0002571710351666	6.205682224391592e-05	8.406719265445265e-05	0.0006674925421199	7.067292880800857e-09	4.455462937857568e-07	0.0003259827598074	-3.66372385978e-05	1.342287252072126e-09	1.0626475969164905e-07	-0.0004110132990986	-1.188553794000298e-07	1.6893193203591521e-07	1.4126601212325027e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.3452807190093	0.2896514158707077	0.0838979427159056	733327.2398097189	996.8195137384112	0.6801157284191959	0.4625574040431734	993649.1429696823	822.7700757630968	-0.5172734461128812	0.2675718180534958	676950.597571212	844.731891697954	744.6180235861201	1.239063	17.034348	0.1835759134496109	0.1005663789883896	0.1391989733	-0.1123614243	0.0447291276	-0.1339645167	-0.0460278965	-0.0777147041	-0.1677144739	-0.0034909072	-0.0340720732	0.0217645394	0.0016439792	0.0314405009	-0.1189697633	-0.1275262877	-0.1072014799	-0.0700902396	0.0157902965	0.0361221302	-0.0437961946	-0.0883286129	-0.1578251602	-0.1142824577	0.0424123181	-0.1234217935	-0.1169124459	-0.0321531866	-0.0924702641	-0.0231506992	-0.0961039711	0.0036491228	-0.0900905839	0.1339032659	-0.1977857467	0.0418940657	-0.150289986	-0.0293816091	-0.1006711526	-0.005773414	0.06448365	0.056984957	-0.2017812668	0.0191682561	-0.0114591604	0.0294452079	0.0279545486	0.1570782328	0.123250819	0.0809907049	0.0581489248	-0.0268711703	0.0833608243	0.0927860177	-0.0074073607	-0.1149490135	0.2347321573	0.0571343549	0.0144132637	0.0525279319	0.0731171692	0.1168104231	0.0107409558	0.2349506331	-0.1097291376	0.1758203522	-0.0452421287	-0.0137680241	-0.0526223469	-0.030508473	-0.099711877	-0.0704419786	-0.015932608	0.3246762836	-0.0742055446	-0.0779155958	0.2093950659	0.1185609488	0.023839813	-0.0082982637071751	-6.405391189899176e-06	4.1029036295637975e-11	6.886118055381943e-05	0.0702424040629523	0.0737313376418597	0.0054363101504579	0.004933995328543	-0.0241288707784548	-0.016251255514689	0.0002641033058037	0.0005822024050433	0.0012004563302724	0.0011163891376179	1.4410954008910777e-06	1.2463247065913445e-06	-0.0003031708911773	-0.0006291536509847	3.958343165473777e-07	9.191258925723828e-08	-0.0002848177896638	0.0001261955094348	8.112117330897261e-08	1.59253066015087e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.4393592886463	1.094078569636963	1.197007916538863	735202.2548573243	997.2880505082944	0.4685367698832579	0.2195267047326369	994583.4556866344	825.2374136729351	2.4673379098383066	6.087756361325264	681016.788925595	846.886023528909	750.5523129152448	1.393167	19.152922	0.05668121803493	0.033100423210622	0.0911517909	0.0413238788	-0.1433815276	0.1944155797	-0.0148106628	-0.1642736528	-0.0898183878	-0.1146537771	0.0605631411	0.0358158817	-0.1015979599	0.0831333271	0.0332305107	0.1408004291	0.0217080244	0.1152556299	-0.0573094208	-0.007906651	-0.1084955889	0.0342867239	-0.0014811289	0.1749810694	0.153097644	0.1356308339	0.0025141943	-0.1714865503	-0.2156145096	0.142511431	-0.1459274337	-0.1166408292	0.2654785011	-0.0097130689	0.0341729717	0.0120484005	0.0137318428	-0.0078840474	0.0660743512	0.0202636141	0.1619098275	-0.1021539193	-0.0163409028	-0.0537108146	0.2710578731	0.0335600204	-0.0563336735	-0.0447413871	-0.1489508398	0.0283255791	0.3003976172	-0.082573638	-0.0177082944	0.0377323946	0.0044098827	-0.0171539015	0.1335578737	-0.0662813873	0.1290768679	0.1673324704	-0.0852378429	0.0919444181	0.0874862212	-0.0396159945	-0.0964410059	-0.1533839344	0.1929801389	-0.1876940454	0.0308980681	-0.0227062716	-0.0351840971	0.0411608237	0.0721027295	-0.0082505356	-0.0702173119	0.1411611032	-0.104751382	0.1145803187	0.0119549848	-0.0083332278366725	-3.4964129497400825e-05	1.2224903515110142e-09	6.944268617789345e-05	0.0658217050969938	-0.0044206989659585	1.9542579347626625e-05	0.0043324968618756	-0.0240801405900157	4.873018843910143e-05	2.374631265310334e-09	0.0005798531708349	0.000726009912723	-0.0004744464175494	5.270903933720581e-07	2.250994031254596e-07	-0.0001489526116411	0.0001542182795361	2.378327774310552e-08	2.218688051470436e-08	0.0001300540082713	0.000414871797935	1.6914045067431373e-08	1.7211860872190245e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.4687724970553	0.0294132084089824	0.0008651368289102	735252.6958076068	996.5460620929244	-0.7419884153699741	0.5505468085432451	993104.0538729148	824.814423891065	-0.4229897818701147	0.1789203555665272	680318.8338587494	845.3987842601734	748.1705797786315	1.306801	17.96559	0.1218793578156616	0.0602794591317105	0.1032584633	-0.1260817304	-0.0476397283	-0.1533313329	0.1522109779	-0.0333448998	0.0192772791	-0.1655396441	0.0420088852	0.160346601	-0.0230421113	0.1419336188	0.0216388228	0.1815287148	-0.0132787927	0.1285663865	0.085941702	-0.1888250395	-0.0542195834	0.0522617147	0.0062011525	-0.0695319906	0.0416448846	-0.1565539511	0.003725856	-0.2286156858	0.0001671779	-0.0031662677	0.0543043092	-0.1099508375	0.2970771263	0.1068027742	-0.0122445004	0.0314984164	0.0073722325	0.2010749046	0.1176607146	0.0935944136	0.0556888584	-0.0948528347	-0.061230908	0.0795391938	0.1305126999	-0.0463895879	0.2262148602	-0.04993103	0.0638099264	0.2248451903	-0.0486247176	-0.0398537308	-0.0591152838	0.0097354042	0.1153191715	-0.0853330648	0.0592203853	0.1324686005	0.0771060862	0.0592088268	0.0293120475	0.1224978388	0.077364514	-0.0011651341	0.0841666316	0.1441956691	0.1231505246	-0.1512334196	-0.2861040326	-0.0563741536	0.0325884409	-0.162173107	-0.0583647439	0.0764225496	0.1598161676	0.1590399673	-0.0609266437	0.1104315261	-0.0	-0.0082589737858427	7.425405082980147e-05	5.513664064634739e-09	6.82106479952369e-05	0.0266987338657855	-0.0391229712312082	0.0015306068779579	0.000712822390036	-0.0041983173254322	0.0198818232645835	0.0003952868963241	1.7625868365024182e-05	0.0001130155070701	-0.0006129944056529	1.2772504838311822e-08	3.7576214136175227e-07	0.0002249922742543	0.0003739448858954	1.3983477768732374e-07	5.0621523474122144e-08	-0.0001390128855612	-0.0002690668938325	1.9324582352051283e-08	7.239699335666982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.6072851067298	0.1385126096745352	0.0191857430388501	735490.2554681358	994.091406171414	-2.454655921510493	6.02533569300653	988217.7238238592	823.3089582218082	-1.5054656692567503	2.266426881310676	677837.6406882792	843.8635446976642	751.2574668627107	1.220183	16.774778	0.0978871640136795	0.0475877585196821	0.0882564395	-0.0475830293	-0.1006894905	-0.0946512118	-0.0081792851	-0.0788768983	-0.0750105926	-0.1558620632	-0.0165254166	0.1636630439	-0.0180351894	0.1614929184	0.0442920043	0.1712832868	-0.1545604841	0.070151015	0.0677256922	-0.2015593946	-0.0132093654	0.0807545747	-0.071664437	0.038622755	0.0374168507	0.0585435792	0.1036474904	0.0245479941	0.1000439407	-0.1450102181	0.1560540332	0.1869500066	-0.1790894391	0.0555388993	0.1601848871	-0.0025985541	-0.141479908	0.1746069286	0.0617709714	0.0523269548	0.0605269024	-0.0796714415	-0.1086327228	0.0652162642	0.0849255309	-0.0990035927	-0.1328900559	-0.0743516471	-0.1691895275	0.0941811438	-0.0874836259	0.138893918	-0.0138626724	0.1248131626	0.0247413029	0.0655927919	0.1108349898	0.1892136943	0.049267611	-0.0525864471	0.0006306622	0.0675240839	0.1689693884	-0.0831010288	0.034158916	-0.0757756658	0.139019918	-0.243956534	0.0726594701	-0.1081305643	0.0531933573	-0.0119908835	0.1094780259	-0.0002490443	0.0181429026	-0.1753794872	0.1432137556	0.10612066	-0.0119549848	-0.0082834570011698	-2.448321532710039e-05	5.994278327531635e-10	6.861565989022897e-05	-0.0028377817824747	-0.0295365156482602	0.0008724057566399	8.053005444945287e-06	-0.0240785790264794	-0.0198802617010472	0.0003952248053021	0.0005797779679344	0.0003249442985232	0.0002119287914531	1.0558879714273453e-07	4.491381264677156e-08	-0.0003030593055981	-0.0005280515798524	2.788384709846156e-07	9.184494270960257e-08	-0.0003679505832366	-0.0002289376976754	1.353876317041541e-07	5.241246941691285e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
