global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
856.2927432427205	0.3253982279737784	0.105884006768475	733237.2621301436	1000.6087818915532	-0.2275995502559453	0.0518015552767086	1001217.934398498	821.8609206303361	-0.675033205067848	0.4556698279441714	675455.3728593435	842.3515465134841	726.603176975557	0.902848	10.845035	0.0629412063878371	0.0314915450802031	0.1850392243	0.0959186742	0.1643932637	-0.0787982985	0.0129202849	-0.0355246538	-0.0066302069	-0.1899792184	-0.1844776326	0.0365954836	-0.0412072461	-0.1046248328	-0.1382447798	-0.1389367358	-0.0768383512	0.0036465357	-0.0182734883	-0.1294650113	-0.0064755978	-0.1484044628	-0.0530687773	-0.1320673528	-0.010710687	-0.0925609051	0.0477198292	-0.0269966798	0.094950871	-0.0161394772	-0.0024924004	-0.0033712324	-0.0467390587	-0.0527246132	0.1420422651	-0.0823921789	-0.1470353755	-0.1311087574	0.0878368125	0.0719331012	0.0341853124	-0.0131016752	0.1899650254	-0.0096577256	0.1219453611	0.0216638957	-0.0279042592	0.1732066721	-0.0496234614	-0.1620774841	0.0073113547	-0.0939970446	0.0435177131	-0.1003933487	-0.1677563911	-0.1014100697	0.0904997002	0.1809416245	0.0420010969	-0.052547176	0.0632198537	-0.0479405025	0.0233759967	-0.0384898483	0.0699997201	-0.0150578314	0.0396618155	-0.0546285784	0.0615476794	0.1406332101	-0.1042832847	-0.1425717639	0.0606675789	-0.099787646	-0.0317068005	-0.0260549262	0.1437067008	0.1082959623	-0.0133116253044249	-0.0046903512666887	2.1999395004928303e-05	0.0001771993682454	-0.0504839151476659	0.0163790476924959	0.000268273203313	0.0025486256886367	0.0216011452214246	0.0101318540264401	0.000102654466013	0.000466609474877	-0.0006410369384109	5.371870244000017e-06	4.1092835640722e-07	2.8856989918372804e-11	0.0007639686542413	0.0002058628587009	4.2379516592547885e-08	5.836481046632629e-07	9.674482256764882e-05	0.0004235643390992	9.359560693645851e-09	1.7940674935658346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.7673031841495	0.4745599414289927	0.225207138009089	734050.2118054403	999.1253574525294	-1.4834244390237927	2.200548066293054	998251.4799046448	821.4779358719641	-0.3829847583720038	0.1466773251452622	674825.9991244627	841.3304251568134	727.5695958520822	0.927184	11.13736	0.0327517229003456	0.0160557092350038	0.1786302475	0.1152209085	0.1135774728	-0.046923919	-0.0457459186	-0.0778779992	0.1289375239	-0.1486505658	-0.1827271605	0.0340331001	-0.0295481242	0.0313740517	-0.1172464228	-0.0617064536	-0.1063715318	-0.0523304295	0.0338888111	-0.0639868935	-0.1034122727	-0.1635209295	-0.0134853059	0.0381503855	0.0246425426	0.081564591	-0.0332324508	0.074309118	0.0421883511	0.0890684476	0.0905340965	0.2087762018	0.1017755648	0.0983083187	-0.0984414749	-0.0810906587	-0.1777185363	0.0018344205	0.0914057577	-0.0131385712	0.0427866782	0.0914645489	0.2022017956	-0.0054237113	-0.021175599	0.0678726282	0.0462948445	-0.0079008435	0.0083533572	-0.1862369397	0.0522382284	0.0904854624	0.0592497403	-0.1549030857	-0.1899505543	-0.0491285462	0.0135852787	0.0815523826	0.0532111415	-0.1058281108	0.0018579088	-0.04881485	-0.0607281251	0.0296405797	0.0043314817	0.0080683542	0.1212063548	-0.0375436251	0.0173386251	0.0747855832	-0.0758379888	0.0100206243	0.0988977767	-0.0952744134	-0.1009154795	0.0552511151	0.1412592515	0.0993643757	-0.0086706572394632	0.0046409680649617	2.153858457999436e-05	7.518029696425559e-05	-0.0577881305270153	-0.0073042153793494	5.335156230792433e-05	0.0033394680298073	0.0238520026203161	0.0022508573988915	5.066359030144617e-06	0.0005689180289995	-0.0004810268831351	0.0001600100552757	2.3138686229866917e-07	2.5603217789364566e-08	0.000552976903025	-0.0002109917512163	4.451751908132104e-08	3.0578345527912024e-07	9.66329879168876e-05	-1.1183465076122477e-07	9.337934353745344e-09	1.2506989110885106e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.9102455016982	2.1429423175487727	4.592201776341305	737726.8098277876	998.845320081497	-0.2800373710324493	0.0784209291747656	997691.9734487082	822.0586643370773	0.580728465113225	0.3372455501927621	675780.4476116595	841.8225853083684	732.7568297922803	0.967524	11.621921	0.0398334566890875	0.0217247614563697	0.1251272094	0.1469199636	0.0560440274	0.0116522022	-0.0932689516	-0.102175808	0.1962778409	-0.0251333602	-0.0439002259	0.0723096934	0.0080630439	0.1291441052	-0.076046152	-0.0757001047	-0.0821005141	-0.1590244139	-0.0078451723	-0.003835145	0.0095829132	-0.0738541498	-0.0110867273	0.0126184615	0.0606759566	0.1340727306	0.2394924226	-0.0727880228	0.0184666979	-0.0559841433	0.0721289768	0.0813161358	-0.0174826064	-0.0080779676	-0.0070898662	-0.0557863046	-0.1966911972	0.0967193724	-0.0258928937	-0.0814201053	0.0731307394	0.0816049109	0.1219519611	-0.0162841901	-0.1752764174	0.0265426119	-0.0264394223	-0.0957660012	-0.0201371998	-0.0050165429	-0.0387557564	0.1967469639	0.0571464298	-0.1591035848	-0.2055885608	0.0041463244	0.0320855242	-0.0452277046	0.0237407358	-0.0675298882	0.0280720529	-0.0450962453	-0.1022115287	0.0124276267	-0.0705993593	0.0333157892	0.1946989469	-0.1262777045	-0.0547999335	0.0399282779	-0.0548177495	0.0379892307	0.0690563401	-0.1015148955	-0.0084320981	0.1182882706	0.1386044847	0.0898496795	-0.0039484741628115	0.0047221830766516	2.229901300941571e-05	1.5590448214389975e-05	-0.050572264091258	0.0072158664357573	5.2068728418688753e-05	0.0025575538953159	0.0138867868950143	-0.0099652157253018	9.93055244518023e-05	0.0001928428502675	-0.0004810093940562	1.7489078899988412e-08	2.313700371703127e-07	3.0586788077001987e-16	0.0001949766909288	-0.0003580002120962	1.2816415186092418e-07	3.80159100055448e-08	9.604686006445346e-05	-5.861278524341357e-07	9.224999328240703e-09	3.4354585939905197e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.1347243360829	1.224478834384627	1.499348415855934	739831.7440087092	999.796003675247	0.95068359375	0.903799295425415	999592.0489649944	822.811365264164	0.7527009270867211	0.5665586856372095	677018.5428078775	842.5389083627554	745.4022486401524	0.950298	11.415004	0.0590549760411544	0.0351772799517281	0.0275496084	0.1629084154	0.0225289719	-0.0167460939	-0.1331038134	-0.0701143231	0.2590975644	-0.0293183247	-0.0317180538	-0.0151315381	0.1199071367	0.0864517014	-0.0557288124	-0.1786464046	-0.0167687891	-0.0672344066	0.02561838	-0.0174961218	-0.0153738476	-0.0864066909	-0.054725269	0.1019013012	-0.0044217496	0.0658471215	0.160735091	-0.0324375787	-0.0628997732	0.0197360227	0.0564197853	-0.064539579	-0.1376310304	-0.1162885201	-0.0759669206	-0.0287456837	-0.2369339175	0.0067703503	-0.0190199413	-0.0867365523	0.033079403	0.1191848586	0.0537421381	-0.0036887712	-0.2312046325	-0.0213469609	0.0103835391	-0.1537662077	-0.0406941385	0.0751736928	-0.0081394702	0.1537326674	-0.0237105885	-0.170302545	-0.1919830881	0.0338381098	-0.0130181663	-0.0816757309	-0.0018874002	-0.0981192298	-0.0016139033	-0.0630691745	-0.1579175913	-0.0406520426	-0.0797276725	0.0407582408	0.0975383434	-0.0550951247	0.0171831529	-0.0202943098	-0.050088349	0.1591208876	0.0125497625	-0.1363516435	-0.1459610318	0.0852013046	0.1357462967	0.0798077096	-0.0088034141383843	-0.0048549399755728	2.3570442166414817e-05	7.750010049190458e-05	-0.0536870723153271	-0.0031148082240691	9.702030272728502e-06	0.0028823017337911	-0.0091403428903475	-0.0230271297853618	0.0005302487061518	8.354586815312609e-05	-0.0004809819989581	2.739509810000722e-08	2.313436833217297e-07	7.504913999090192e-16	-0.0003660229535171	-0.0005609996444459	3.1472060106842624e-07	1.3397280250138114e-07	9.591193848543828e-05	-1.3492157901517693e-07	9.199099944034496e-09	1.8203832483948632e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.923241176167	-0.2114831599158151	0.0447251269279782	739467.9807149244	998.6650969501034	-1.1309067251436318	1.278950020975094	997331.9758663592	823.191027734893	0.3796624707290448	0.1441435916800828	677643.4681432295	842.6459641911433	748.9455212044179	1.261544	15.153701	0.0651801391302367	0.0406538354930288	0.0307531666	0.1262869505	-0.1463253074	-0.0877617704	-0.0430889157	-0.1322038703	0.129693371	-0.0163296703	-0.0002486303	-0.1529743078	-0.0822547712	0.1956752688	-0.1097760613	-0.0879221548	0.1723325855	-0.256932288	0.0615755288	0.0256366078	0.0586473372	-0.2111345997	-0.1174961763	0.0095800546	0.0074705348	0.0293977169	-0.0013145733	-0.0072503552	-0.1026666424	0.0316342594	-0.0165427662	-0.0725113326	0.1476162583	-0.058336111	-0.0804803846	-0.1222843282	-0.0740471423	-0.0819392597	-0.1836476952	-0.2278246917	0.1080579897	0.0047977448	0.2101507786	-0.0445420312	-0.0205405578	-0.1307264458	-0.0166023034	0.0512605325	0.046835878	0.0542485012	0.0163331097	-0.119941005	0.039644503	-0.2544476029	-0.0548640396	0.2190159949	-0.0761412523	-0.1571670099	-0.0284770934	-0.0395418377	0.1067808956	-0.0037863154	-0.0187136634	-0.0536825216	-0.1596077427	-0.0214138063	0.0875888589	0.0636429173	0.0860916414	0.060039518	-0.081026438	-0.027612525	-0.1981781873	0.1509647891	-0.0010864907	0.0481845313	0.1326888823	0.0692973963	-0.00888241488353	-7.90007451457013e-05	6.2411177335760474e-09	7.889729416315527e-05	-0.0714330970670431	-0.0177460247517159	0.0003149213944885	0.0051026873565896	-0.0148889336730775	-0.00574859078273	3.304629598728832e-05	0.0002216803459213	0.0001870096168825	0.0006679916158406	3.4972596806539434e-08	4.462127988333357e-07	-0.0002019910029791	0.0001640319505379	2.6906480797300877e-08	4.080036528450279e-08	9.601882911973966e-05	1.0689063430137802e-07	9.219615545525763e-09	1.1425607701350932e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.007833092164	0.0845919159969526	0.0071557922520354	739613.4729798794	1001.408791306842	2.743694356738615	7.527858723199324	1002819.5673066302	823.4937701237928	0.3027423888997873	0.09165295403675	678141.9894326981	843.988558185284	748.0678271940667	1.302004	15.639709	0.0153000936783255	0.0094706686249549	-0.00179306	0.1485147283	0.0276650995	-0.0021992382	-0.0360201101	-0.1089391272	0.0993316759	-0.0473571503	0.1035842682	-0.091403602	0.1445605546	0.0571412204	-0.0080165835	-0.111953851	0.1275324685	0.0636717344	-0.0612778172	-0.1621310958	-0.0963373966	-0.1839619894	0.0402264058	-0.1051476201	0.008668975	0.0228434608	0.0065063824	0.0922520665	-0.098274414	0.1772948216	0.1099907818	0.0777717754	0.1159558675	-0.1397170836	-0.0613590308	-0.0373750855	-0.0350896956	-0.0840318555	-0.1439818249	0.0265830836	-0.08613642	0.2673713751	0.0309564278	0.0906324984	-0.085495101	-0.2288244783	-0.1192220763	-0.0189405209	-0.0324093502	0.1493337697	0.1606671203	-0.0765465128	-0.101776173	-0.2009964535	-0.0492666057	0.1339084846	0.1208238511	-0.0020454211	-0.0674630756	0.0010087909	0.0152755202	0.0767026854	0.2105418827	-0.0479592326	-0.1078582281	0.0804567441	-0.1398238062	-0.1517057289	0.2120475633	-0.0365828183	0.0865456605	0.1687710287	-0.2421039747	0.3436612518	-0.0295718545	0.0866684172	0.1294367287	0.0583804184	-0.008844045479762	3.8369403768001575e-05	1.4722111455119335e-09	7.821714044809865e-05	-0.0708671472037423	0.0005659498633007	3.202992477701808e-07	0.0050221525527968	-0.0090931547205883	0.0057957789524892	3.359105366611681e-05	8.268546277255728e-05	0.0001140148493805	-7.2994767502e-05	1.29993858792581e-08	5.328236082671035e-09	-0.0003069948165208	-0.0001050038135417	1.1025800858300105e-08	9.42458173706397e-08	9.601750098808871e-05	-1.3281316509490243e-09	9.219360495997618e-09	1.7639336822525815e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.4575724605619	0.4497393683978998	0.2022654994869419	740387.2340047231	1006.9302770503432	5.521485743501216	30.48680481568718	1013908.5828406808	824.1999536003295	0.7061834765366939	0.4986951025334513	679305.5635147854	844.933492173415	735.4290779579874	1.420032	17.057463	0.1096471792275552	0.0719813252515627	-0.0694915007	0.0094431067	0.2371142604	0.0182486327	0.0293840741	0.1268130905	0.0502257579	0.0304921459	0.0926043664	0.1778898236	0.251350233	-0.0586602334	0.2136931966	-0.0065492576	-0.0265658088	0.0626470613	-0.1078321117	-0.031622379	-0.048850058	-0.1640301257	-0.1126583262	0.014844654	0.0029658379	0.061846247	-0.1360079811	-0.1727160492	0.0394748616	-0.0114760279	-0.0801153222	0.0088810343	0.1637434649	-0.0355241867	-0.1428906154	0.2061110676	0.0129067199	0.0286087434	-0.0273667984	0.1015382081	-0.0595033591	0.0727062102	0.0506397855	-0.0592730281	-0.0307487133	-0.1127533913	0.0893346542	0.2447142992	-0.0493349772	-0.0156935599	0.1887980383	0.0719058125	-0.1930227872	-0.0767100794	-0.0997846357	-0.1108866009	0.1324086387	-0.0561087797	-0.1565870954	0.0331066976	-0.0303348849	0.148872741	0.0122615688	-0.0827282168	-0.0448033964	-0.1971953224	-0.0542056534	0.0110195516	-0.0233192742	-0.026070986	0.2343284128	-0.0737000293	-0.0080734865	0.1874884265	0.0674585074	-0.0537117722	0.1259946088	0.0471208409	-0.0087635946919135	8.045078784849925e-05	6.472329265444235e-09	7.680059192413447e-05	-0.0009468140668502	0.0699203331368921	0.0048888529859739	8.96456877185415e-07	-0.0171956193058235	-0.0081024645852352	6.564993235499064e-05	0.0002956893233108	0.0003359672013603	0.0002219523519798	1.1287396038987237e-07	4.926284654936504e-08	-0.0002540433977678	5.295141875300002e-05	2.8038527479555624e-09	6.453804794940866e-08	-0.0002599573426307	-0.0003559748436187	6.757781998761518e-08	1.2671808928942114e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.4687495214599	1.011177060898035	1.0224790484863886	742128.4064020679	1005.513717446092	-1.4165596042512334	2.006641112396411	1011057.8359722592	823.3854357974915	-0.8145178028380542	0.6634392511401314	677963.575883425	844.4767624605619	743.1891890400092	1.349631	16.211807	0.0798483210716508	0.0416548108558711	-0.1441991475	-0.0992039083	0.0883452495	-0.0403509749	-0.0580178026	0.1939932528	0.032678395	0.1483594558	0.0216682359	0.1432447695	-0.0927197714	0.0080146109	0.1727048793	0.1466677965	-0.081747968	-0.1745358257	0.0425239493	0.1294221367	0.0671326702	-0.2149833319	-0.0018894794	0.0692063912	0.1032993433	-0.1040419978	-0.199124463	-0.0390187112	0.0217992862	-0.0051422217	-0.0252746682	0.0296053504	-0.1661008938	-0.1336275888	-0.0787772443	0.1770271131	0.0531176799	0.1902244914	0.0390988235	-0.1466475684	0.0132121687	-0.1441871864	0.2407339988	0.0339426498	0.1195369692	-0.0413178808	0.0932954018	0.2143847078	-0.0736211621	0.0350492558	0.0421696153	0.192529298	-0.1309313802	-0.1518122289	-0.1269930077	-0.0925163705	-0.1147720139	-0.2382485505	-0.1096453953	0.060163054	-0.0139998402	0.0967000924	0.1416328893	0.0229706643	-0.0277532826	-0.161996367	0.0682769992	0.0959286403	-0.1233286594	-0.069778743	0.1060498658	-0.1791892517	0.2042372463	-0.058348602	-0.1296522083	0.04215127	0.1223675745	0.0355847396	-0.0087116104567002	5.198423521329994e-05	2.702360710711693e-09	7.589215674928827e-05	-0.0332089878692443	-0.032262173802394	0.0010408478584558	0.0011028368752996	0.0069113811098162	0.0241070004156397	0.0005811474690396	4.776718884512421e-05	0.0004939868342799	0.0001580196329196	2.440229924418774e-07	2.4970204388045133e-08	-0.0003750170262606	-0.0001209736284927	1.4634618790713989e-08	1.4063776998534353e-07	-7.040735167502445e-05	0.0001895499909556	4.957195169890568e-09	3.592919907129669e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.2752133693315	-1.1935361521284449	1.4245285464375743	740073.4427376488	1004.9162949361074	-0.5974225099845398	0.3569136554362276	1009856.7598281136	822.9336260484448	-0.4518097490466743	0.2041320493336188	677219.7528812416	843.4441592407227	743.5758015243186	1.318718	15.840478	0.0471942295463363	0.0252883062520829	-0.109510428	-0.1225722512	-0.0309644492	-0.1138042191	0.0405068517	0.1917766292	0.0022171049	0.1147977474	-0.0122830937	0.0109112128	-0.1340429349	0.2250139408	0.0872505045	0.0881855518	-0.0311570211	-0.2078043096	0.0804636024	-0.0733425604	0.0289198548	-0.0511355221	-0.0539768677	0.0969780937	-0.0799004866	-0.1910493723	0.1024088323	-0.1386565768	-0.0264957538	-0.1380410798	-0.0086496533	0.035768605	0.0408710027	0.01413309	-0.0269444794	0.1277987649	0.0103540547	0.1029456942	-0.0547181375	-0.1444559035	0.220845766	-0.0260096594	0.0111119327	-0.1580519274	-0.1089668469	-0.105219123	0.0711408742	0.1486131593	-0.0372470442	0.0074735782	-0.1106051439	-0.27085373	-0.012535768	-0.1729344985	0.0105285615	-0.0241958623	-0.0805086668	-0.3045198466	-0.0189065694	0.0891962374	0.0529190873	0.1643529573	-0.0870409709	-0.1023530717	0.0325597585	-0.0444322292	-0.0068825634	-0.0303715212	-0.1116448964	0.0232358887	0.0248236424	0.0432863714	-0.229761765	-0.0669754507	0.1372002208	-0.0083354181	0.1185609488	0.023839813	-0.0088015012207449	-8.989076404469949e-05	8.080349460539841e-09	7.746642373877396e-05	-0.0451147373407536	-0.0119057494715093	0.0001417468704783	0.0020353395253251	0.0118412646137358	0.0049298835039196	2.43037513622186e-05	0.0001402155476525	0.0001100209167021	-0.0003839659175778	1.2104602111970429e-08	1.474298258613619e-07	-0.0004299942801777	-5.497725391710002e-05	3.022498448265289e-09	1.848950809855384e-07	9.602359296732936e-05	0.0001664309446423	9.220530406355344e-09	2.769925933454624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.3026347543564	-0.9725786149750776	0.94590916230684	738401.0180957789	1006.7867792924958	1.8704843563883744	3.4987117274936304	1013619.6189581568	822.1290602949633	-0.8045657534814836	0.6473260516752275	675896.1917814794	843.5296454561674	738.7938582858856	1.442292	17.324848	0.0561446461352676	0.0336560805065796	-0.1110566365	-0.1328661505	0.0846180604	-0.0357963026	-0.0654510396	0.1075325208	-0.0477955249	0.1640024606	0.0794864152	0.0510342136	0.1229025737	0.1350054583	0.1087413351	0.0830777685	-0.1711115774	-0.044787296	0.0291275641	0.0226652166	-0.1169212625	-0.0818105582	-0.0074635406	0.1329362072	-0.2237108748	-0.2526992649	-0.0286379554	0.0157293914	-0.2377468062	0.1004607841	-0.3324308643	-0.0906620237	0.0536958547	-0.0721640718	0.1741463459	0.122180914	0.0288989451	0.1651752141	0.0691768334	-0.0470204128	0.0903601882	0.0520205713	-0.1614645833	0.0260069952	0.0580083299	-0.3414379176	0.1562595189	0.155641786	0.1344517179	-0.0775297561	-0.0716107358	-0.1338313159	-0.093678888	-0.0262769409	-0.1015299657	-0.1183437382	-0.072612707	-0.1143493046	0.0886912386	0.3254062656	-0.3613967913	0.1520685721	0.0436321888	0.0191770508	-0.0737196153	0.1483818364	-0.3493170672	-0.0984518467	-0.1385931087	0.2636095776	-0.0585894176	-0.0283979507	-0.0360883288	-0.2249365553	0.0969381067	0.078641523	0.1145803187	0.0119549848	-0.0011369384559003	0.0076645627648446	5.874552237624229e-05	1.2926290525049583e-06	-0.0680160058921757	-0.022901268551422	0.0005244681012643	0.0046261770575244	0.0109126597213986	-0.0009286048923372	8.623070460725831e-07	0.000119086142195	0.0001469983533665	3.69774366644e-05	2.1608515892462404e-08	1.3673308222697135e-09	2.6007028096408646e-05	0.0004560013082741	2.079371931476987e-07	6.763655104073886e-10	9.59981393725632e-05	-2.5453594766159112e-08	9.215642762994068e-09	6.478854865198424e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.805470009191	0.502835254834622	0.2528432935045992	739265.4462577259	1005.1461427970852	-1.640636495410604	2.6916881100731884	1010318.7683798583	824.1643891271293	2.0353288321659875	4.1425634550461625	679246.9403052942	845.5255818528395	740.978185316374	1.490769	17.907152	0.1366919231982541	0.1089339432359782	-0.0769059939	-0.1936113829	-0.0466819267	0.1567322132	-0.18024078	0.0684220071	-0.0422329767	0.0992917289	0.0187796064	0.1140832779	0.1194596612	-0.1969351154	0.1544148473	0.0070557846	0.0416493035	0.1714821488	-0.0448720744	0.1110853543	-0.100755346	-0.1878704816	-0.0268428839	0.0655390361	0.001114803	-0.2399083896	-0.0437610999	0.0242105064	-0.0709271694	-0.0621240202	0.1895239631	0.2426528157	0.0756229892	0.0662755263	0.1577360066	0.142293741	0.1017073968	0.0058218815	0.0863308825	0.0272620857	-0.2493973351	0.0702225789	0.0812360496	-0.0008878327	-0.0351598118	-0.1216627213	0.1043382152	0.1298280389	0.0137838207	-0.0457338261	0.0040383151	0.2134815767	-0.0838963312	-0.0278853407	-0.0062719389	-0.202426792	0.0524163222	-0.1721773481	-0.2092112159	-0.1192979845	-0.2496503457	-0.1372368292	0.0056189111	-0.0306783932	0.0117358301	0.1006971247	-0.0984266449	0.1122244566	-0.0069141531	-0.1825778666	-0.118138797	0.156360378	0.3189312691	0.1147136846	0.1293009604	0.0433804957	0.1104315261	-0.0	-0.0088606878020982	-0.0077237493461979	5.965630396289248e-05	7.851178832625182e-05	0.0394732469702603	0.1074892528624359	0.0115539394809247	0.0015581372263751	-0.0047159310826856	-0.0156285908040842	0.0002442528505215	2.2240005976640177e-05	2.9998784305548065e-05	-0.0001169995690609	8.999270598107969e-10	1.3688899160448462e-08	2.600144858089237e-05	-5.579515516277502e-09	3.11309933963814e-17	6.760753283047898e-10	9.599959450681516e-05	1.4551342519575651e-09	9.215922145472937e-09	2.117415691220103e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.9501501808647	0.1446801716737127	0.0209323520755349	739514.2607960919	1004.5566029912152	-0.5895398058700039	0.3475571827052418	1009133.96861325	823.9947721041166	-0.1696170230127336	0.0287699344957022	678967.3844549151	845.167960932805	744.5115490266364	1.484254	17.828903	0.1487997053432386	0.1232018194693882	0.0092556493	-0.0254344478	-0.1741465922	0.1170926899	0.0290985648	-0.0683738381	-0.0848722835	0.0549451807	-0.0485470274	-0.0022543691	-0.1461521926	-0.1076328209	-0.0433148535	-0.0123261728	0.1295700671	-0.0633730088	-0.0412030372	0.1536418843	0.0243919523	-0.1027591597	-0.119265279	0.1235237427	-0.0548247051	-0.0234274277	-0.2271595289	0.0281438188	0.1539161624	0.0854995541	0.0873226045	0.0695275403	-0.0273494439	0.032894796	-0.0596284166	-0.0680908643	0.0474289849	-0.0369515964	-0.0278029947	-0.1221582697	-0.1478110182	-0.0972755103	0.11706282	-0.1324559877	-0.0040256996	-0.1161317111	0.1927553308	0.0214269347	-0.0357979175	-0.0369617262	0.1138541621	0.1946783488	0.0449341436	-0.1201992785	0.0356515423	0.0571747708	-0.1846011982	-0.0578672573	-0.0998980762	0.0495692903	0.0406431574	0.0404748801	0.0405143973	-0.0813297911	0.0931925439	0.023575238	0.0460487543	0.0829985604	-0.250539081	-0.1917469122	0.0301054707	-0.1026033071	-0.0230942922	-0.1277305267	0.1059346349	-0.1213832796	0.10612066	-0.0119549848	-0.0088580554071455	2.632394952699693e-06	6.92950318699882e-12	7.846514559605962e-05	-0.0823986172377857	-0.121871864208046	0.0148527512855444	0.0067895321226991	0.0072583475772631	0.0119742786599487	0.0001433833494261	5.268360955236112e-05	0.0003289989466592	0.0002990001623536	1.082403069028631e-07	8.940109708751019e-08	2.601578711436403e-05	1.4338533471661754e-08	2.0559354211796446e-16	6.768211791799094e-10	9.599549378811306e-05	-4.100718702091158e-09	9.215134827623654e-09	1.6815893873680193e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
