global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
817.3439981806009	-4.250149118549075	18.06376752990348	668051.2113618501	874.2807150363922	-7.191268682479858	51.7143452636156	764366.7686845452	797.2880955772587	-2.312687950321674	5.348525555563066	635668.307349212	809.18441591184	496.9297841059697	0.932838	20.443518	0.0692747747756102	0.0377093475852797	-0.017512143	0.0242523324	-0.014758466	-0.0793231128	0.0479306513	0.0317585413	-0.1592048771	-0.0419295405	-0.0747649524	-0.0743025278	-0.0047248861	0.0519315659	0.0361528799	0.0037724584	-0.0136209567	-0.0415849089	0.0500805278	-0.0768267588	-0.0266423038	0.0394228838	-0.0492720951	-0.0582316549	-0.0915030736	-0.0266554135	-0.0220751983	0.0019502431	0.0238984694	0.0250297559	0.0224297678	0.0013022348	-0.0294925984	0.1727782883	-0.1098174933	0.134225656	0.0432743812	0.0162149174	-0.0413526223	0.0051884741	-0.0566094708	-0.0696220024	-0.0296842922	-0.1585327227	-0.068210092	-0.0185209219	0.0603634248	-0.1149889544	0.0790228181	0.1437067008	0.1082959623	0.0182840156845429	0.0112161853066368	0.0001258028128328	0.0003343052295526	-0.0063337332863397	0.0002167094220909	4.011617734248749e-05	4.696297362297197e-08	0.0495132965976239	0.0339820697598725	0.0024515665399642	0.0011547810651648	0.0031978274047322	0.0003440230487607	1.0226100110456276e-05	1.1835185807867565e-07	-0.0008366853526999	-5.0956741288700025e-05	2.596589482763506e-09	7.00042379422556e-07	-0.0004271638773357	8.221641569070004e-05	1.8246897810046898e-07	6.759539009025988e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.3631538235956	1.0191556429946331	1.038678224647804	669718.2515361019	875.4502264976502	1.1695114612580255	1.367757058013882	766413.099074787	796.8239255115366	-0.4641700657221008	0.2154538499124594	634928.3682676147	807.9361457036547	491.2261819715624	0.736612	16.143133	0.1057579355725839	0.0572122693501983	-0.0145034113	0.0134329294	-2.6092e-06	-0.0911928476	-0.084314094	-0.0535255972	-0.048940511	-0.02838736	-0.0792522088	-0.0622517685	-0.1201520376	0.0571468732	-0.017742716	-0.0017975797	-0.115697571	-0.0370532626	0.0390908561	-0.1316664013	0.0968581202	0.0232167984	0.0402073768	-0.0739419363	-0.0073055927	-0.0211548747	-0.0184689158	-0.0042978938	0.0091776093	0.0158660219	0.016719026	-0.0054653869	-0.0054724534	0.1183367841	-0.076511488	0.088426765	-0.0087981184	-0.0267416546	-0.0212174093	-0.0206532887	0.0084103692	-0.1129109502	-0.0337799406	-0.1056665431	-0.0456319205	-0.0166308518	0.081003752	-0.0189672073	-0.0311466702	0.1412592515	0.0993643757	0.0223815048757671	0.0040974891912242	1.678941767219917e-05	0.0005009317605039	0.012016240057548	0.0183499733438877	0.0001443900251206	0.0003367215217213	0.0682946901755059	0.018781393577882	0.0046641647061683	0.0003527407447273	0.0023784349577579	-0.0008193924469743	5.656952848284824e-06	6.71403982158531e-07	-0.0005398011873798	0.0002968841653201	8.814020761781248e-08	2.913853218966419e-07	-0.0002528589004383	0.0001743049768974	6.393762353086613e-08	3.038222497120315e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.309301116293	-0.0538527073025534	0.0029001140838144	669630.1122934358	879.4612655162812	4.011039018630981	16.088434008980187	773452.1175434989	797.0828958814155	0.2589703698789662	0.0670656524752486	635341.1429067035	809.0160909763052	495.1625508085474	0.812659	17.809736	0.0884279856346757	0.0441491224112829	0.006155066	-0.0029447002	-0.0215272656	-0.0468515781	-0.0405576742	-0.0904965079	0.1929483164	-0.025757741	-0.0835985914	-0.0538584725	-0.0859855162	0.0466274836	0.0005693054	0.0157511505	0.0432868493	-0.0244825559	0.0344410681	-0.1262826867	0.0678057517	0.0211214891	0.0285504697	-0.0307945874	0.1023183514	-0.0129902998	-0.0004859655	-0.0154112421	0.0318063463	0.0170876712	0.0305876513	-0.0154971846	0.0304503562	0.1251857886	-0.036664415	-0.0181610319	-0.1357549229	0.0851402511	-0.0527544432	0.1894914155	-0.0522919544	-0.0023432422	0.0064120733	-0.1179043418	-0.0647425607	0.1392544014	0.0721919036	-0.0891805121	0.1111708634	0.1386044847	0.0898496795	0.0145729451733984	-0.0078085597023687	6.097360462545638e-05	0.0002123707310268	-0.0194832286555595	-0.0314994687131075	0.0003795961988448	0.000992216529208	0.0638103185304714	-0.0044843716450345	0.0040717567509602	2.0109589050789544e-05	0.0017879114837621	-0.0005905234739958	3.1966274737683936e-06	3.487179733400683e-07	-0.0004138841326042	0.0001259170547755	1.5855104683361435e-08	1.7130007522153102e-07	-0.0004291300831502	-0.0001762711827119	1.8415262826449763e-07	3.107152985465204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.6222232106653	0.3129220943723112	0.0979202371463536	670142.3443343723	879.2996493339539	-0.1616161823272932	0.0261197903900488	773167.8733188142	797.3767814074328	0.2938855260172204	0.0863687024024183	635809.7315276768	808.7796692020637	491.9853055115902	0.762429	16.708925	0.0289835961652827	0.0183739329940594	0.0081890521	-0.011040491	0.0195004678	0.0232557974	0.0226070457	-0.0368660307	0.00362651	-0.0159952119	-0.043663327	-0.0608104292	-0.0430356553	0.0242025072	-0.0215349366	-0.0018041092	-0.0428004746	-0.0160663757	0.0123395126	-0.0688931349	0.0110107237	-0.0002972103	0.0054650468	-0.0247270299	-0.0065410804	-0.0086187678	0.002643744	-0.0206457009	0.0184787526	0.0029204149	0.0403666627	-0.0073153753	0.0498025126	-0.0593176554	-0.0181921735	-0.0612086723	-0.0669045991	-0.1143613173	0.0340534679	0.1543974442	0.0728850452	-0.152614051	-0.0166017184	-0.0608604672	-0.0280843584	0.0431097842	0.1441053638	-0.1441994424	0.068078954	0.1357462967	0.0798077096	0.0146124946925425	3.954951914409907e-05	1.564164464529459e-09	0.0002135250011395	-0.0246390710354944	-0.0051558423799349	0.0006070838214921	2.6582710646732772e-05	0.0489570072047627	-0.0148533113257086	0.0023967885544471	0.0002206208573384	0.0017879500763888	3.8592626700048246e-08	3.196765475658716e-06	1.4893908356092769e-15	-0.0002358842388132	0.000177999893791	3.1683962189607295e-08	5.564137412048276e-08	-0.0004297894555424	-6.593723921999978e-07	1.8471897609543265e-07	4.3477195159554773e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.2047688146249	1.582545603959602	2.5044505886118613	672735.8627862523	867.8891217708588	-11.410527563095116	130.20013926815335	753231.5276881926	798.7923066034645	1.4155251960316946	2.003711580600567	638069.1490888832	810.0337519842731	495.59149160839263	0.734298	16.092424	0.1207486265599079	0.0952603505100324	0.0007022605	0.0066740415	0.0358798478	-0.0177863203	0.009873001	-0.0189867119	0.0919312835	-0.020142789	-0.0108368586	0.0188677705	-0.051253089	-0.0111376479	0.0603514391	0.0930957478	-0.0069087834	-0.0147138423	0.0008860066	-0.003240088	0.0311454125	-0.0150029022	-0.064701839	-0.0535674734	0.0595424053	-0.0073885203	-0.0091376419	-0.0110113	-0.0086078958	-0.0039318172	0.0132828968	-0.0123438062	0.0675368317	-0.0507832413	0.0805422876	-0.0096161617	-0.0626830377	0.0491771369	0.024611153	0.0060175957	0.0235766046	-0.02157276	0.006978483	0.0242856096	-0.0100918556	0.0494441873	0.2353751773	-0.0724763385	0.0715105573	0.1326888823	0.0692973963	0.02228763990108	0.0076751452085375	5.890785397213616e-05	0.0004967388923602	0.0697783231487676	0.094417394184262	0.0048690143814538	0.0089146443245463	0.0571314389976862	0.0081744317929235	0.0032640013219463	6.682133513715852e-05	0.0018369205673959	4.897049100709996e-05	3.374277170922075e-06	2.398108989476457e-09	-0.0003958949824267	-0.0001600107436135	2.5603438071745228e-08	1.5673283711063708e-07	-0.0004291375826793	6.518728630999998e-07	1.8415906486783305e-07	4.2493822964619125e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.3921125407649	4.187343726139943	17.533847480843544	679622.355219425	882.4145450115204	14.525423240661668	210.98792032035408	778655.4292478886	801.0199180890222	2.227611485557759	4.962252930588845	641632.9091753438	811.178288514949	509.37278163381467	0.8466249999999998	18.55411	0.197522648520409	0.1071976125229026	-0.0128488808	0.0061145587	0.0437042992	0.0722043956	0.0243584149	0.0201836248	-0.0677548582	0.0092639642	0.0553722936	0.0373156614	0.0907206965	0.0326339711	-0.0509450945	-0.0552345834	0.0690934608	0.0094201114	-0.0333059862	0.0803607756	-0.0541942928	0.0710674504	0.0759569434	0.0950768107	0.0074271949	-0.0063458935	-0.0125467276	-0.003248772	-0.0014274213	-0.0072136261	0.0026242692	0.0061197512	0.0027020714	-0.0480990451	-0.0062593606	-0.1279906885	0.0250825347	-0.0459190531	0.0564872341	0.0919449281	0.0682714642	-0.0130057006	0.0567240168	-0.0688727169	0.008860713	0.0053572756	-0.0353141821	-0.0939692525	0.1898518178	0.1294367287	0.0583804184	0.0047325380999154	-0.0175551018011646	0.0003081815992492	2.2396916867150867e-05	-0.0245189333238613	-0.0942972564726289	0.0006011780913399	0.0088919725782647	0.0299347199530757	-0.0271967190446104	0.000896087458669	0.0007396615267914	0.0022460174551945	0.0004090968877986	5.044594409038378e-06	1.673602636065004e-07	-0.000184864739215	0.0002110302432116	4.4533763549989253e-08	3.417497180502996e-08	0.0001202067103505	0.0005493442930298	1.4449653213289005e-08	3.017791522844108e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.072409805764	-0.3197027350008738	0.1022098387670389	679095.336603079	876.2573599815369	-6.157185029983566	37.91092749345373	767826.9609218127	799.9525256367635	-1.067392452258673	1.1393266471387835	639924.0432726368	810.380339992933	514.3692154863696	0.8652609999999998	18.962528	0.1287741548127911	0.0802807226134314	-0.0051645225	0.0011391372	0.0481468116	0.0630134052	-0.0706833536	0.0029129317	0.0183703215	0.0106462906	0.0320351095	0.0153500748	0.0368723919	0.0118187348	0.0033831811	-0.0029810776	-0.0377415792	0.0084824243	-0.0271808926	0.0324193345	-0.0231616112	0.0239594979	0.0197895994	0.0170844604	0.0164601989	-0.0008077699	-0.0042287959	-0.011095338	-0.0128422012	-0.0178016977	0.0009613425	-0.0095370395	-0.0035552288	-0.1277551546	0.0416358554	-0.0711522014	0.0461697117	-0.1559998669	0.0273686966	-0.0849083373	0.2164651816	0.0051336315	-0.0013046697	0.0249024945	0.0435733423	0.0257858843	0.1684026983	-0.0533373374	0.0220926092	0.1259946088	0.0471208409	0.0045275226663648	-0.0002050154335506	4.203132799394055e-08	2.049846149444703e-05	0.047780438702361	0.0722993720262223	0.00228297032259	0.005227199195386	0.0383189064403239	0.0083841864872482	0.0014683385907822	7.029458305295534e-05	0.0018099633775905	-0.000436054077604	3.275967428218811e-06	1.901431585950753e-07	-0.0003951734428842	-0.0002103087036691	4.422975083901937e-08	1.5616204996095206e-07	-0.0001911421256917	-0.0003113488360422	3.6535312213941646e-08	9.693809770483276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.0859119395346	1.0135021337706576	1.027186575157676	680766.7620810935	875.2525604724884	-1.0047995090484392	1.0096220533839844	766067.044613647	801.363150139292	1.4106245025284352	1.9898614871335956	642182.8984011695	812.0409604695218	515.1701824716675	0.805681	17.656807	0.0910099393417538	0.048554630555985	-0.011338713	0.0171858339	0.0747761559	0.0383634217	-0.0047142783	0.0664459938	0.0176931202	0.0289097718	0.0499755808	0.0663145627	0.0912101073	-0.0027229101	0.0426479009	-0.0094574615	-0.0272788321	0.0282358433	-0.0322378843	0.1087234284	-0.0669063342	0.021936853	-0.0157512394	0.0506309312	0.0385721708	0.006140807	-0.0134902634	-0.0037030918	-0.0324368801	-0.0040112227	-0.0154645298	-0.0114461833	0.0274548343	-0.0866288445	0.0758051258	0.0568351632	0.0300636078	0.0245426565	0.0411893617	-0.0613194393	-0.0489235511	0.1059806282	0.0191148568	0.1699097559	0.053921674	0.0498917868	0.0749257827	-0.0268707758	0.0158290846	0.1223675745	0.0355847396	0.0020438307746957	-0.0024836918916691	6.168725412742834e-06	4.177244235593225e-06	0.0095664051104478	-0.0382140335919131	9.15161067372018e-05	0.0014603123633638	0.0273004470851674	-0.0110184593551565	0.00074531441105	0.0001214064465612	0.0021429613841528	0.0003329980065622	4.592283493970084e-06	1.1088767237446553e-07	-0.0001809606446467	0.0002142127982374	4.588712292873988e-08	3.274675491094924e-08	-0.0004298064109522	-0.0002386642852604	1.847335508956114e-07	5.6960641058905316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.9451110571378	1.8591991176031115	3.4566213588961885	683838.2167013019	880.0162551879882	4.76369471549981	22.692787342480813	774428.6093950904	801.505799638464	0.1426494991720801	0.0203488796140452	642411.5468540937	811.9402584517297	519.5539539056423	0.820237	17.975824	0.0952473395601087	0.0459612473229172	0.0068561395	-0.0003578725	0.0112632689	0.0784072182	-0.0178443707	0.1175853289	-0.1561516499	0.0286175516	0.0689810238	0.0801202592	0.0367355105	-0.0001814616	0.0326409265	-0.00969432	0.1919492081	0.0332289041	-0.0269907829	0.1163780524	-0.0341983702	0.0077865603	-0.0358806926	0.0856659877	0.0356809148	0.012438692	0.0034898463	-0.0054493747	-0.0175006037	-0.019933269	-0.0075786825	-0.001807634	0.0212212519	-0.0475677591	0.0875215296	-0.1399769842	0.0308522733	0.1336348449	-0.0567809511	0.0072534937	0.0688775474	0.2269514339	0.0060820844	-0.0013977049	-0.0323050546	0.1484411885	0.0970515288	-0.1193176466	0.0788513536	0.1185609488	0.023839813	0.0083824016521418	0.0063385708774461	4.0177480768407823e-05	7.026465745782958e-05	0.014990334199652	0.0054239290892042	0.0002247101194172	2.9419006764715508e-05	0.000730619648209	-0.0265698274369584	5.33805070349043e-07	0.0007059557300297	0.0014069543793543	-0.0007360070047985	1.979520625584243e-06	5.417063111124593e-07	-0.0003951698175777	-0.0002142091729309	4.5885569767783065e-08	1.5615918472439268e-07	-0.0002417223455517	0.0001880840654004	5.842969233901546e-08	3.5375615657579555e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.8581810465719	2.9130699894341205	8.485976763341707	688664.6006499248	885.4179368019104	5.401681613922165	29.17816425818476	783964.9228105518	803.338666151081	1.832866512616988	3.35939965307276	645353.012533398	813.0262680841871	528.9541342599051	0.955691	20.944347	0.1703615216176029	0.0703615756597439	0.0235352581	-0.0474111562	0.0280579318	0.0651676928	-0.0778643921	0.0726280395	-0.1160078052	0.0634906793	0.1060948903	0.0671955882	0.1131166591	0.0963268429	0.0723488837	-0.1051624605	0.0839725002	0.0522134093	-0.0585466727	0.1036848855	-0.0369499227	0.0972962645	0.0228676212	0.140554275	0.0729228176	0.0233898269	0.0207999149	-0.0175564564	-0.0010578583	0.0150287283	-0.0145228984	0.0294612811	-0.0153300358	0.1303565281	-0.0092710707	-0.1513708033	0.1259495464	-0.034128853	-0.0413662008	0.0300862905	0.1725061038	0.2921639578	-0.083116278	-0.1683881685	0.0340174391	0.258878272	-0.1015739079	0.0763969781	0.0629526649	0.1145803187	0.0119549848	-0.0119831456167531	-0.0203655472688949	0.0004147555155615	0.0001435957788723	-0.0194607937036153	-0.0344511279032673	0.0003787224915746	0.0011868802138072	-0.0403752960610717	-0.0411059157092807	0.0016301645320191	0.0016896963062984	0.0006540326004538	-0.0007529217789004	4.2775864245636e-07	5.668912051426933e-07	0.0001523593930619	0.0005475292106396	2.997882365036235e-07	2.3213384654190545e-08	-0.0004300499707348	-0.0001883276251831	1.8494297732900238e-07	3.54672944071062e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.5934434626555	-5.264737583916372	27.71746182750159	679954.3470015996	890.748743724823	5.330806922912643	28.41750244937336	793433.3244473505	801.5164937770113	-1.822172374069737	3.320312160822942	642428.6897965939	812.4976355497502	521.073104065734	0.979619	21.468725	0.1394768625825079	0.0723094409407838	0.0397844283	-0.0576239199	-0.0525911597	-0.0151826345	-0.0912203781	-0.0101555668	-0.0401065462	0.0651653171	0.0223009693	-0.0307190552	0.1248588439	0.0856863659	0.0572146741	-0.1337035131	-0.0276452057	0.0515193422	-0.0111992555	-0.0225782113	-0.0644347697	0.0934451773	0.0315536884	0.08858516	-0.0240844423	0.0327303553	0.0336907291	-0.0208256798	0.0329243638	0.0318590131	0.006638172	0.0095248972	-0.0329283193	0.2031876844	-0.042350557	0.0925254616	0.0318526068	-0.1935633355	0.0099014948	-0.0498377699	0.1017925788	0.0862563052	-0.0638250066	-0.0865964818	0.0800125613	0.0423650541	0.0080868485	0.2243867232	0.0167813354	0.1104315261	-0.0	-0.0025156375402133	0.0094675080765398	8.963370917934634e-05	6.328432233730423e-06	0.0174196478724155	0.0368804415760308	0.0003034441319989	0.001360166970843	-0.0045182507590197	0.035857045302052	2.0414589921382097e-05	0.0012857276977934	-7.099700509674518e-05	-0.0007250296055505	5.040574732707261e-09	5.256679289247791e-07	5.800366983543803e-05	-9.435572322646195e-05	8.903002505588695e-09	3.3644257143785042e-09	-0.0001039979469541	0.0003260520237807	1.0815572970667797e-08	1.0630992221149019e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.2042466906472	-2.3891967720082903	5.708261215374834	676019.8232761347	884.3382739543915	-6.410469770431519	41.094122677616326	782054.1827806324	799.8811978653878	-1.6352959116235295	2.6741927185726317	639809.9306985677	810.8321547074752	504.2785493512174	0.8342589999999999	18.283121	0.0872032782803072	0.0404232824083592	0.0455748961	-0.0297187787	-0.0285027596	-0.0131078709	-0.0417861535	-0.0275090715	0.0175108792	0.029654192	-0.0155446607	-0.0365133628	-0.0735988307	0.0737338348	-0.0621483266	0.0282226422	-0.0348335751	0.0197496168	-0.0044294324	-0.0861746269	0.0728006561	0.0309071829	0.042132219	-0.0639671885	0.0053603116	0.0358979178	0.0220510068	-0.0221090379	-0.0009526527	0.0310581619	0.0194280556	0.0128914902	0.0124760286	0.2214900788	-0.0477203382	0.0289245561	-0.0570187012	-0.0518992316	-0.0616397774	0.0115387038	0.0203019444	0.0018234322	-0.0175040808	-0.0894730144	-0.0386239407	0.1170472292	0.0551665843	0.1525646529	-0.0432148475	0.10612066	-0.0119549848	-0.0119754468165638	-0.0094598092763505	8.948799154492695e-05	0.0001434113264563	0.0171764225556927	-0.0002432253167228	0.0002950294918117	5.91585546949066e-08	0.0195872881269991	0.0241055388860188	0.00038366185617	0.0005810770049853	8.191414374509645e-05	0.0001529111488418	6.709926945492324e-09	2.338181944013184e-08	0.0005650118935773	0.0005070082237418	2.570573389418779e-07	3.1923843988380614e-07	0.0003039767764865	0.0004079747234406	9.240188064312359e-08	1.6644337496643408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.0426510564789	-1.1615956341682931	1.349304417318839	674111.034853851	885.7190193176269	1.3807453632354054	1.906457758096072	784498.1811809788	799.0592781229223	-0.8219197424655249	0.6755520630545948	638495.7299543256	810.5003121588841	501.90995758023615	0.7665739999999999	16.799776	0.0640804230195819	0.0379099735456653	0.0555098225	-0.0118360636	-0.057050448	-0.0359771397	-0.0095062269	-0.0644752155	0.2086214018	0.0268842768	-0.0422497963	-0.0113322523	-0.1000240881	0.0470584445	-0.0766932093	0.0314039784	-0.0076101967	0.0188762533	0.0177659037	-0.0868357143	0.1029717974	0.0222828293	0.0709254022	-0.0517492722	0.0864930052	0.0414649865	0.0219844579	-0.0125840506	0.0002273162	0.0218197525	0.0030095861	-0.0010288562	0.0251889764	0.0755635865	0.0052569074	-0.0500867042	-0.201594685	0.0901554528	-0.0158620488	0.1635560654	-0.0623408962	0.0672829389	0.0179231948	0.0242568834	-0.0069610198	0.0689616613	0.0155830448	-0.0030212238	0.0072674889	0.1016540472	-0.023839813	-0.0120652693666727	-8.982255010889922e-05	8.068090508065711e-09	0.0001455707248903	-0.0171732414102621	-0.0343496639659548	0.0002949202205351	0.001179899414574	0.0307328393147372	0.0111455511877381	0.0009445074123454	0.0001242233112784	0.0002448975849803	0.0001629834412352	5.997482712918326e-08	2.6563602116869048e-08	0.0004800516212577	-8.496027231959995e-05	7.218247872620581e-09	2.3044955907214626e-07	0.0004259407692473	0.0001219639927608	1.814255389069817e-07	1.4875215530156474e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.9282647477589	0.8856136912800139	0.7843116101826118	675566.072391262	879.0289122104645	-6.690107107162476	44.75753310530587	772691.8285019124	799.6334262479542	0.5741481250319111	0.329646069477659	639413.6163730423	810.9557036407723	503.3620998498165	0.676503	14.825834	0.0546294364476034	0.0248606843286325	0.0520603485	-0.0122451398	-0.0341405628	0.0187290337	0.053276939	-0.0452334504	0.1082298088	0.0237653244	-0.0391244155	0.0146613403	-0.0449125319	-0.052581789	-0.0324558447	0.0490249931	0.085656749	0.0283911529	0.030073596	-0.0165114329	0.0511448668	-0.0647302222	0.0134526161	-0.0297104167	0.0175898783	0.0443563334	0.0285051936	-0.0268502764	0.0011557753	-0.0041158658	0.0030946	-0.012196077	0.0564400789	-0.0114415292	0.0179198791	-0.1549430826	-0.08599991	-0.0547512749	0.0593099927	0.1197905756	0.0480346576	-0.0921912399	0.0314459604	-0.0184398963	-0.0071243106	-0.0883073231	-0.0297216281	-0.0479294889	0.1225309451	0.0970382431	-0.0355847396	0.0038445541909908	0.0159098235576635	0.0002531224856359	1.4780596927464924e-05	-0.0190617167550186	-0.0018884753447564	0.0003633490456485	3.5663391277531747e-06	0.0254558023548838	-0.0052770369598534	0.0006479978735309	2.7847119075658818e-05	0.0003039859557226	5.908837074230003e-05	9.240746127658252e-08	3.491435556979498e-09	0.0001700247855804	-0.0003100268356773	9.611663884007958e-08	2.8908427711661e-08	0.0001639739639603	-0.000261966805287	2.6887460856853764e-08	6.862660707227699e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.7775400845079	-0.1507246632510259	0.0227179241121351	675318.325387345	877.2071971416474	-1.8217150688170705	3.318645791955184	769492.466717105	799.2935416913072	-0.3398845566470072	0.1155215118471326	638870.1657894334	810.4917016620478	502.8942306650665	0.662907	14.527869	0.0649206939337125	0.0344893829532953	0.0610278281	-0.0241676479	-0.0367337202	0.0242974605	0.0261040683	-0.0190300116	0.1054583804	0.0449345615	-0.0550708136	0.0034630671	-0.0147532566	-0.0929040906	-0.0066928034	0.0251384616	-0.041824237	0.0553503795	0.0440647095	0.0053226167	-0.009636289	-0.0741554254	-0.0348660708	-0.0379723538	-0.0371460918	0.0512025026	0.036948638	-0.0225596786	-0.000747216	-0.0021811371	0.0058339826	-0.0078031567	0.0355728433	-0.0918256911	0.0451810725	-0.0737785205	-0.0464669138	-0.1581286731	0.1025226338	0.0230757613	0.1249840289	-0.0286499023	0.0270458339	0.0735148903	0.0440528184	-0.1127934295	0.0403579611	-0.0322473216	0.0784932896	0.092280022	-0.0471208409	0.0124281542855726	0.0085836000945818	7.36781905837047e-05	0.0001544590189459	0.0063422969758022	0.0254040137308208	4.022473092926973e-05	0.0006453639136357	0.025937822709821	0.0004820203549372	0.0006727706469261	2.323436225737851e-07	4.101356424074589e-05	-0.0002629723914818	1.6821124517297902e-09	6.915447868168555e-08	-0.0001269951755058	-0.0002970199610862	8.822085728364779e-08	1.6127774601748946e-08	0.0002130028064597	4.90288424994e-05	4.5370195559708414e-08	2.4038273968309718e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.0868848634035	2.3093447788955928	5.333073307812335	679119.1938038685	878.3023884296417	1.0951912879943393	1.1994439572987	771415.0855212132	800.5780470827792	1.2845053914720663	1.649954100720807	640925.2094708766	811.4899342828546	509.8718206479952	0.623991	13.675015	0.0259762560260276	0.0148639119164624	0.0577871431	-0.0102277148	-0.0349227879	0.0679507042	0.0586400014	0.0370448581	0.087754017	0.0684406107	-0.0224296576	0.0142861995	0.016789804	0.0259453689	0.0775357429	-0.0100812229	-0.0143900065	0.0779857994	0.0170311696	0.0244268263	-0.0467419708	0.0149730639	-0.0560063384	0.0193342693	0.069705435	0.0572979132	0.0288520168	-0.0215126827	-0.017394498	-0.0191543987	-0.001465853	-0.0192681797	0.0717351069	-0.0581874014	0.0538875962	-0.1304947415	-0.0629269808	-0.0855977626	0.0269459069	0.057894665	0.0474378794	-0.1112414899	0.0239357731	0.1110605799	-0.005561228	-0.0179060103	0.0796449795	-0.0068885907	0.0473822097	0.0873863672	-0.0583804184	0.0162940507183435	0.0038658964327708	1.4945155228910768e-05	0.0002654960888119	0.0064918471222341	0.0001495501464318	4.214407905845916e-05	2.236524629780262e-08	0.0149758785020139	-0.0109619442078071	0.000224276936907	0.000120164220815	0.000184011177622	0.0001429976133812	3.3860113489835236e-08	2.0448317432734625e-08	-0.0001469854595965	-1.99902840907e-05	3.996114580268934e-10	2.160472533279433e-08	0.0001560133991513	-5.69894073084e-05	2.434018071474285e-08	3.2477925453627155e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
