global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
869.0095659916146	1.470893040378883	755177.6257849344	2.163526336235033	1066.6515581854458	5.940505849903957	35.28960975274313	1137745.5465794394	798.3926969466671	2.0952286258821005	4.389982994715795	637430.8985377726	844.2493444079141	700.0528735696365	1.680325	31.32646	0.3328947495597295	0.2702591145932344	0.1859390323	-0.0643082862	0.1015894917	0.0109288615	-0.1260800031	0.1532059599	0.0164334932	0.0616816051	0.1225047602	0.0249093221	-0.1049944782	0.0245006862	-0.1323282271	-0.0148206505	-0.0046362589	0.1204229556	0.1070817699	0.0931590783	0.1251205058	0.1381011135	0.1349629536	-0.0023841263	0.1447739027	0.0889339912	0.0847427743	-0.132081799	0.0957189116	-0.0407064247	-0.0784571796	0.1385110618	0.1273281263	0.1339273582	0.0289617067	0.039031098	-0.0369898511	-0.0962970188	0.0283465347	0.0226730807	-0.093056499	-0.0395326329	0.047714312	-0.1713163406	0.4932596412	-0.0640339695	-0.0719543728	0.2264286188	0.1374578494	0.3048371136	-0.2585784312	-0.0679158311	-0.0626687718	-0.2015957329	0.0318195454	0.1437067008	0.1082959623	0.0031329529605557	0.0199507481319329	9.815394253054726e-06	0.0003980323510238	0.1070656264832052	0.0011889694612818	1.4136483798609706e-06	0.0114630483742412	0.0062271000223574	0.0344274171859097	3.877677468844353e-05	0.0011852470540926	0.0089764462856069	0.0053004268783813	8.057658791838591e-05	2.8094525093066937e-05	0.0026222839064027	7.522344956559972e-05	5.658567364548325e-09	6.876372885778603e-06	-0.0006177838081899	0.0001709019676652	2.9207482551837078e-08	3.8165683366161526e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7393989635876	-2.270167028027004	751237.1857157612	5.153658335140959	1063.0194882359997	-3.632069949446077	13.191932117669229	1130010.4323695267	797.343950726909	-1.0487462197580726	1.0998686334568477	635757.3757607955	840.8444793599107	700.2835888597253	1.525045	28.431559	0.3054078174621554	0.1984059989210753	0.0567986623	-0.0075010104	-0.0052744164	0.0108472323	-0.0511913956	0.0519746607	-0.0885511347	0.0589417682	-0.0122399633	0.0064412852	0.0311374	-0.1139241506	0.045456293	-0.0820865539	0.0531161911	0.0940376523	0.0616286666	0.1575707711	0.1629528463	0.0198758016	-0.0016194338	-0.0068655927	0.0576343133	-0.0603596633	-0.1055240289	0.0131985122	0.0455843295	0.0951376669	-0.0988247584	0.0357047826	0.0657703058	0.0857254171	0.0339419402	-0.0428427188	-0.000371706	-0.1220606522	0.0162971647	-0.0092312265	-0.0390638859	0.056123455	-0.1256764578	0.0876038823	0.0757470131	-0.0542935689	-0.1837926292	0.0278383924	0.3143276469	-0.0092002765	-0.0051604792	-0.1823774835	-0.0874142308	0.1049490446	-0.0228420593	0.1412592515	0.0993643757	0.0040703234600698	0.000937370499514	1.6567533069594586e-05	8.786634533593127e-07	0.0587579167428629	-0.0483077097403422	0.0023336348203571	0.0034524927799612	0.0212845574875615	0.0150574574652041	0.0004530323874413	0.0002267270253164	0.0055393601013797	-0.0034370861842272	3.068451033275732e-05	1.1813561437805494e-05	0.0013852070116391	-0.0012370768947636	1.530359243557951e-06	1.9187984650941253e-06	-0.0004698412920388	0.000147942516151	2.1886988085118475e-08	2.2075083970468897e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.2882927249461	-0.4511062386415005	750455.406112302	0.2034968385412824	1068.2506077207368	5.231119484737064	27.36461106359577	1141159.360895723	796.7266827983241	-0.6172679285849654	0.3810196956595739	634773.4070828214	841.8416625313137	696.9045394074052	0.992719	18.507353	0.1436759427880317	0.101565208547376	0.0361343177	-0.0664985008	-0.041286687	0.078436884	0.0385879269	-0.1344839425	0.0620356041	0.1338944443	0.0056277831	0.0559648778	-0.0263762998	0.0354525861	0.0046304756	-0.0695597202	0.1501173502	0.0661127432	-0.011907665	-0.00478555	-0.0376580318	-0.0912970339	0.0038560649	-0.0975889426	-0.0761785051	0.0600510112	-0.0622320612	-0.0599420526	0.0504508111	-0.0322525799	-0.0901711039	0.0211725434	0.0547436139	0.0686399383	0.0237821948	-0.0841294675	-0.0095482639	-0.1205697817	0.0010986502	0.0660431764	0.0613015839	0.0392617899	0.0077159633	0.104114824	-0.0192691269	-0.0951183008	-0.2058344989	0.1775954162	0.1215000582	0.1045845092	0.3238941539	0.1069218784	-0.0882712221	-0.0670069484	-0.015156409	0.1386044847	0.0898496795	0.0041742717160104	0.0001039482559405	1.7424544359084408e-05	1.0805239913092453e-08	-0.0157063459186446	-0.0744642626615075	0.0055449264137219	0.0002466893021161	0.0202925654521379	-0.0009919920354236	0.0004117882126293	9.84048198343861e-07	0.0041958260901921	-0.0013435340111875	1.7604956579136726e-05	1.8050836392178416e-06	0.00138605654119	8.49529550900124e-07	7.217004578525664e-13	1.9211527353755864e-06	-0.0004519100360741	1.7931255964700012e-05	3.215299404715897e-10	2.0422268070449442e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.5355861019293	1.2472933769831798	752617.9931532181	1.5557407682661046	1066.600667230014	-1.6499404907226562	2.72230362292612	1137636.9833355113	798.2210213938067	1.4943385954826454	2.2330478379490453	637156.798994972	842.8190457398277	684.4371201674412	1.08985	20.318169	0.1508458534331322	0.0865776744481303	0.0312184465	0.0379590953	0.1563001797	0.007587717	-0.0176975202	0.0549625572	-0.0067819249	0.0587765127	0.0280463183	-0.0042530215	0.0366266281	0.006344596	-0.1277379468	0.1506156837	0.0085352643	0.04720587	0.0944510732	-0.1407226816	0.1123917357	-0.0194607563	0.0300758699	0.0155749459	0.0583154406	-0.0550954804	0.0582730947	0.0468886282	0.1029714922	-0.1223323041	0.1021472319	0.0167664839	0.0638979462	0.033482216	0.0475842125	-0.0947043295	-0.0984399524	-0.0496150789	0.0284201754	-0.1377682743	0.1377328752	-0.0356948382	0.1194919113	-0.0613123453	0.0628181451	-0.0386990402	-0.0292923121	-0.018521618	0.0233258386	0.0186714668	0.0834218068	-0.157256395	-0.2079708862	0.0009631725	-0.184608376	0.1357462967	0.0798077096	-0.0101728893553598	-0.0143471610713701	0.0001034876778363	0.0002058410308078	0.0622969898142855	0.0780033357329301	0.0060845203854642	0.0038809149399211	0.0040662837501059	-0.0162262817020319	1.6534663536375298e-05	0.0002632922178736	0.0035562303164016	-0.0006395957737905	1.2646774063293823e-05	4.0908275385066877e-07	0.001286391885841	-9.966465534900008e-05	9.933043525834967e-09	1.6548040839575643e-06	-0.0003457889666776	0.0001061210693965	1.1261681369856775e-08	1.1957000947596238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.9716314362922	1.436045334362916	755111.6962410513	2.0622262023455	1073.0439664906469	6.443299260632784	41.51610536207099	1151423.3540219804	798.4872255386845	0.2662041448777472	0.0708646467500926	637581.8493484659	842.7390376062298	692.5737655601051	1.049693	19.569534	0.1009520077130414	0.0502130169893925	0.0308897246	0.0160085772	0.0212902635	0.001917522	-0.0077040433	0.056161594	-0.0552110584	-0.0681146364	0.0136988848	-0.0195156838	0.0338270079	-0.110965141	0.0737611022	0.0461689759	0.0065902	-0.0419325005	0.0476775863	-0.0990541186	0.1978879944	0.0738666165	0.0212937575	0.0226207534	0.0208758952	-0.0744048597	-0.0792340695	0.1169054719	0.0076109719	0.0015505073	0.0661328072	0.0100984064	0.050022074	0.0029898018	0.0254599419	-0.123785694	-0.0302597141	-0.1436455406	0.0456634805	-0.0794226829	0.0823435107	-0.04696831	-0.1095377484	0.0030384024	0.0784729772	-0.070799476	-0.036877451	0.0074455735	0.1952855057	-0.0731698423	0.1057590112	0.0554003118	-0.1835403202	0.0839957005	0.0072437935	0.1326888823	0.0692973963	-0.0151183473478369	-0.0049454579924771	0.0002285644265298	2.445755475535564e-05	0.0446028809018343	-0.0176941089124511	0.0003130814902056	0.0019894169847432	-0.0047397827782873	-0.0088060665283931	2.2465540785348877e-05	7.754680770248704e-05	0.0028280938680185	-0.0007281364483831	7.99811492632384e-06	5.30182687463955e-07	0.0007281593193544	-0.0005582325664865	3.116235982862162e-07	5.302159943626632e-07	-0.0002420304959529	0.0001037584707246	1.0765820247128424e-08	5.857876097120675e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.8247768732109	-2.14685456308132	751385.1938012919	4.608984515023084	1073.175904372643	0.1319378819960093	0.0174076047055928	1151706.52172604	799.3838143625567	0.8965888238722073	0.803871519092548	639014.4826648305	844.0174481190966	693.5338565993671	1.033515	19.267927	0.1288542133403401	0.0774712517295514	-0.0190680529	-0.0828592528	-0.1258838396	0.0081808004	0.0345865117	-0.0523145059	0.0239372158	0.039234214	-0.0394370122	-0.095750301	-0.0360346649	0.028588059	0.044879972	-0.0987368547	-0.1030186636	0.1614689132	-0.0411220528	0.0369134736	0.0833631479	0.018118199	-0.0236087052	0.0636069563	-0.0741234077	0.0723447931	-0.0335394876	-0.0071597516	-0.0678198808	-0.0526202669	-0.0591341959	-0.0188199066	0.0175883136	-0.0067753622	0.0176323427	-0.1512967873	0.0700868322	-0.1406640659	0.0007006567	0.1133382205	-0.0070712956	0.0140039379	-0.079435633	-0.0547565054	-0.0802005021	0.0913008347	-0.0463782099	0.0165612623	0.0623553286	-0.0222408859	0.0705471375	-0.0857107065	-0.1612286087	0.0371335293	0.1281945239	0.1294367287	0.0583804184	-0.0124878300696451	0.0026305172781918	0.0001559458998483	6.919621150865596e-06	0.0208712371928783	-0.0237316437089559	0.0005631909131288	0.0004356085419613	0.0183399575677185	0.0230797403460058	0.0003363540435857	0.000532674414439	0.0015899876554749	-0.0012381062125435	2.528060744562569e-06	1.5329069935390575e-06	0.0006560286669392	-7.21306524152001e-05	5.202831017842412e-09	4.3037361184602374e-07	3.5978879232031026e-05	0.0002780093751849	7.728921269071577e-08	1.2944797507930735e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.1679630745069	0.3431862012960209	751980.2761827894	0.117776768759993	1073.467398676379	0.2914943037360444	0.0849689291105613	1152332.256021032	798.2938083771736	-1.0900059853830726	1.188113048170923	637273.0044933315	843.5422383439183	683.1810751290989	1.025489	19.118288	0.063811601896322	0.0384986413591247	-0.020876021	0.0244523459	0.1034001921	-0.0194561924	0.0005735125	0.058290365	0.1280166879	-0.0355632732	-0.0135494968	-0.0193130284	-0.1108273048	0.0535167966	-0.081770086	0.0880819109	-0.0814937587	0.0606414012	-0.0581628677	0.034181265	0.1762216704	0.023475464	0.0004932883	0.0409537961	0.0464004377	0.1083394417	0.1066512598	-0.0317308638	-0.0584933851	-0.0878443874	-0.0357341488	-0.0164946229	0.0124242158	0.0046744573	0.0183837746	-0.1887226824	0.0479382409	-0.1071398651	0.0654829079	-0.0445836863	-0.0474414224	0.1119361495	0.0500208139	-0.1284988939	-0.1096539774	0.0207274995	-0.0302353659	0.1457943404	-0.1210616315	-0.0185519278	0.0449025622	0.083338303	-0.0808307218	0.0842981371	0.0732613344	0.1259946088	0.0471208409	-0.0095575254368327	0.0029303046328124	9.134629247570409e-05	8.586685241081822e-06	0.0209834159433341	0.0001121787504557	1.2584072053824462e-08	0.0004403037446509	0.0054718199955203	-0.0128681375721982	2.9940814063375776e-05	0.000165588964577	0.0013430022835404	-0.0002469853719345	1.803655133594729e-06	6.100177394962333e-08	-3.39617171061235e-05	-0.0006899903840453	4.76086730075013e-07	1.1533982287963616e-09	5.70227420693194e-05	2.104386283728837e-05	4.428441631146068e-10	3.2515931131041284e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.329988524998	0.1620254504911145	752261.3089947732	0.0262522466068485	1072.094115027066	-1.3732836493129523	1.8859079814703004	1149385.791475668	798.0810001496346	-0.2128082275389715	0.0452873417082786	636933.2827998411	841.0522752334441	683.3101877241472	1.027578	19.157232	0.1117078390226987	0.0546613523953375	0.0010496577	0.0498841522	0.1127390567	-0.014611658	-0.0081171691	0.0377066106	-0.0810598215	-0.0101453416	-0.0014689063	-0.0054243892	0.123288268	-0.1544958542	0.0044284478	0.1407435609	-0.0038658389	0.0223876746	-0.0672695662	-0.117537157	0.1480302026	0.0670147782	-0.0012636503	0.0035981602	0.0726409544	-0.1540856598	-0.0872746216	0.1426266627	0.0494491933	-0.0507873209	0.0331698776	-0.0126054185	0.0119807595	0.0119347361	0.0380781483	-0.1011335244	-0.02558373	-0.1607027331	0.0460126129	-0.1473885434	0.0444817227	-0.0211061032	0.0067043305	0.0415528327	-0.0874895862	0.0410222561	0.0397104258	-0.0441672675	-0.0597575224	-0.0285099327	-0.0336622298	0.1504319392	-0.1656410048	-0.2886482852	0.0059856882	0.1223675745	0.0355847396	0.0067862936761713	0.0163438191130039	4.605378185924258e-05	0.0002671204231985	0.0209636181393904	-1.979780394370176e-05	3.9195304099325286e-10	0.0004394732854941	0.0304132424214742	0.0249414224259539	0.0009249653145873	0.0006220745526298	0.0007360497014824	-0.000606952582058	5.417691630523301e-07	3.683914368668732e-07	0.0005169289216089	0.000550890638715	3.034804958238466e-07	2.672155099957403e-07	-0.0001931900307536	-0.0002502127728229	6.260643168373389e-08	3.732238798257692e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.8721993226686	-0.4577892023294225	751467.4099585206	0.2095709537694089	1072.9433550341375	0.8492400070715576	0.7212085896108992	1151207.4431119114	798.0709304317352	-0.0100697178994551	0.0001013992185746	636917.2100001755	842.6649766749762	683.7215986235749	1.040038	19.38953	0.1030892182700648	0.0491581001734454	-0.0295256674	-0.0281791755	-0.106884908	0.0584555796	0.0360873005	-0.1119146539	0.0105589542	-0.0095613409	-0.0185832975	-0.0444990332	0.0419152792	-0.0194345513	0.1226723573	-0.0383413574	0.0492211099	0.1048839685	-0.1716879909	-0.0610997875	0.1053739662	0.0404848906	-0.0159600366	0.0130151402	-0.1247754958	0.0012221262	-0.1170261236	0.0307857215	-0.0472992187	-0.0731474855	-0.0645927407	-0.015050947	-0.0067624132	-0.0216331448	0.0411331283	-0.1490795505	0.0417675369	-0.147714097	-0.0184540355	0.0234203497	0.1263746667	-0.1100155487	-0.0576504155	0.0887744057	-0.0459332853	0.0430384777	0.0835133624	0.03660193	-0.0191912537	-0.1461929019	-0.0773974233	-0.0043956533	-0.0242322773	-0.0054755933	-0.0397612132	0.1185609488	0.023839813	0.0045434435571678	-0.0022428501190035	2.0642879357169597e-05	5.030376656314014e-06	0.044961057826157	0.0239974396867666	0.00057587711152	0.002021496720847	-0.0021264284504241	-0.0325396708718982	4.521697954773039e-06	0.0010588301804514	0.0005729992317364	-0.000163050469746	3.2832811957050457e-07	2.658545568439126e-08	-3.4005993363228626e-05	-0.0005509349149721	3.035292805353467e-07	1.1564075846199492e-09	-2.0990263623799847e-05	0.0001721997671298	2.965275979955741e-08	4.405911669966151e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.8896000233375	-0.9825992993311274	749764.7994285754	0.9655013830460226	1069.8098016936203	-3.13355334051721	9.819156537866569	1144493.0117997432	798.2416001842868	0.1706697525515892	0.0291281644360206	637189.6522647707	842.6920573256884	688.5722923922096	1.071816	19.98197	0.0723235521015037	0.0475932587556304	-0.0295156139	-0.0564184075	-0.0278973704	-0.0078600545	0.0086445493	0.00238768	0.0423253077	0.0200204916	-0.0111393528	-0.0358391502	-0.0279471483	0.067669295	-0.0508999015	-0.0287587712	0.0187842378	0.0507675289	-0.1318967757	-0.0891889269	0.1709799549	-0.011322359	-0.006699387	0.0292671685	-0.0420096379	0.0539188068	0.0512499141	-0.0555730561	0.0050842855	-0.0493358676	-0.0002609515	-0.0134376525	-0.0103871358	-0.0186858737	0.0243699817	-0.1302708206	0.052650208	-0.1062327658	0.0106099115	0.1290418622	0.0822660642	-0.0056977783	0.065778512	-0.1628503689	-0.0518307929	0.1646013844	0.0636770641	-0.0856082826	-0.1281281525	-0.0529248856	0.0512961626	0.0067431754	-0.092442863	-0.1010671423	0.0170695525	0.1145803187	0.0119549848	0.0044983153416495	-4.512821551830044e-05	2.0234840912919253e-05	2.0365558358661723e-09	0.044966323103452	5.265277294996817e-06	2.7723144993209004e-11	0.002021970213444	0.0156460882881646	0.0177725167385887	0.000244800078721	0.0003158623512234	-0.00018800816609	-0.0007610073978263	3.5347070516525034e-08	5.791322595465085e-07	0.0001859916991144	0.0002199976924776	4.839898469548127e-08	3.4592912139461516e-08	8.801748347420736e-05	0.000109007747098	1.18826889273831e-08	7.747077397132366e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3886772413803	0.4990772180427711	750629.3400520686	0.2490780695693117	1071.3590093152277	1.5492076216073656	2.4000442548463505	1147810.1268409062	798.2040420040007	-0.0375581802860551	0.0014106169063998	637129.6926715245	843.7051324238347	682.3226510010924	1.080276	20.139685	0.1042949383800878	0.0545844926006321	-0.0092079782	0.0597895311	0.1447735827	-0.0795683755	-0.0581263866	0.1084182377	0.0372344538	0.0303023865	-0.022992236	-0.0223695193	-0.1149901882	-0.0362722946	-0.1628542064	0.1030043021	0.0232152413	-0.0584197633	-0.1678873603	0.1053575114	0.2009082814	-0.0994149042	0.0101128894	0.081607171	0.1483336384	0.0375652017	0.0965489248	-0.0304690752	-0.0691692441	-0.0138468105	-0.1184454949	-0.0055255385	0.0180916962	-0.0127034442	0.018858311	-0.157837682	0.0188613365	-0.1318150444	0.0860469927	-0.141205631	-0.1493997364	0.1171260468	-0.0118562334	-0.0580492164	-0.0244491781	-0.0325581768	0.0178182474	0.07677536	-0.095957483	-0.0405991639	0.0880791749	0.2340966978	0.092449432	0.0123104965	-0.0655894484	0.1104315261	-0.0	0.0044516227091122	-4.6692632537299536e-05	1.9816944744283443e-05	2.1802019332632834e-09	0.0084529328102576	-0.0365133902931944	0.0013332276707031	7.145207309472945e-05	-0.0021373356575224	-0.017783423945687	4.5682037129167095e-06	0.000316250167232	0.0004029980155479	0.0005910061816379	1.6240740053554545e-07	3.492883067342104e-07	-3.402011981945563e-05	-0.0002200118189338	4.8405200470583686e-08	1.1573685525301175e-09	-9.999314612741894e-05	-0.0001880106296016	3.5347996843199923e-08	9.998629272459356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.6858129876811	0.2971357463007962	751144.2984341177	0.0882896517297311	1072.314590717184	0.9555814019563512	0.913135815764866	1149858.581464962	798.4957745951991	0.2917325911984108	0.085107904767339	637595.5020463871	842.3975656311648	681.16778485972	1.030834	19.217943	0.051235107147215	0.0277931069756057	-0.0147939777	0.0346117334	0.0249720708	-0.0115657633	-0.0221241671	-0.0150952497	-0.0208436043	-0.0111895718	0.0056312654	-0.059767446	0.1028796711	-0.1359030039	0.0610360139	0.002546167	-0.1532992204	0.1369685654	-0.138725139	0.0156135158	0.0360117497	0.132493872	0.0130029976	0.0559477771	-0.0228401776	-0.1084000397	-0.1159070535	0.1038491494	-0.0621123367	-0.1126839358	-0.1063955138	-0.0053239069	-0.0114030891	-0.041719104	0.0173107146	-0.1059752473	0.0354980746	-0.1348101336	0.0091139108	-0.1013154537	0.014866767	-0.0250066035	-0.0582919998	0.1681501759	-0.0948441852	-0.0001981678	0.022609747	0.0413876372	0.019886255	-0.0671629182	-0.0846289148	-0.0259170097	0.1379378846	0.0678715039	-0.0232620702	0.10612066	-0.0119549848	-0.0114623599365444	-0.0159139826456565	0.0001313856953148	0.0002532548436462	-0.010386113957935	-0.0188390467681925	0.0003549096831341	0.0001078713631472	-0.0022687837919335	-0.0001314481344111	5.147379894540151e-06	1.727861204015862e-08	0.0001489992328522	-0.0002539987826957	2.2200771390544123e-08	6.451538161089743e-08	-3.400200798409081e-05	1.8111835364820198e-08	3.2803858028235147e-16	1.1561365469501752e-09	-2.699744867938797e-05	7.299569744803097e-05	5.328371845924475e-09	7.288622351961872e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7305488978718	0.0447359101907522	751221.8443928062	0.002001301660595	1071.831995207688	-0.48259550949615	0.2328984257858486	1148823.825950893	798.2630979476437	-0.2326766475554222	0.0541384223176302	637223.9735449695	842.5837871334625	681.7783952201598	1.021693	19.04751	0.0796302214846897	0.0426840679351742	-0.0266739593	-0.0462582692	-0.1583302423	0.0876432123	0.0392012586	-0.1698285146	0.0619758495	0.0080646077	0.006322993	-0.0360333794	0.0162252622	0.0731924057	0.011738436	-0.0385989817	0.0233085621	0.0691260039	-0.0565232464	-0.0574137371	-0.0806802044	-0.0571386071	0.0089021817	0.0006506735	-0.1832644007	0.0420298734	-0.0493404455	-0.0186013135	-0.0248537667	-0.1378222178	-0.0256532147	-0.0026682232	-0.0264844087	-0.0403774195	0.0305578121	-0.094667603	0.0473172043	-0.0464934849	-0.0437175	0.0759714549	0.1221355899	-0.0668132101	-0.0465710419	0.1157386936	-0.0655317767	0.0079612792	-0.0010329313	0.0636174652	-0.0847379271	0.0010576454	0.1632677659	0.1125592476	0.1656799816	-0.061014383	-0.1480627197	0.1016540472	-0.023839813	0.0044675216263385	0.0159298815628829	1.9958749481802196e-05	0.0002537611266074	0.0016149164409	0.0120010303988349	0.0001440247306337	2.6079551110891237e-06	-0.0021738964585722	9.488733336130005e-05	4.7258258125927526e-06	9.003606032418481e-09	-0.0004659948366052	-0.0006149940694574	2.1715118774270705e-07	3.782177054677734e-07	0.0003830056643181	0.0004170076723021	1.7389539875889138e-07	1.4669333889974909e-07	-2.6910746646767144e-05	8.6702032620827e-08	7.517242460582948e-15	7.24188285086489e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5832502093475	-0.1472986885243017	750966.5295433966	0.0216969036409792	1071.642825027992	-0.1891701796957932	0.0357853568861386	1148418.3444339756	797.487827522524	-0.7752704251197429	0.6010442320653469	635986.835046595	842.6913412342901	683.8265061322192	1.073621	20.015621	0.1277686251753142	0.0563332090346492	-0.0262176879	0.0361745041	0.0849500487	-0.0268431539	-0.032317977	0.0236427213	0.0459108195	-0.0533752074	0.0223134331	-0.0053104579	-0.0011783819	0.0854152996	-0.1145791424	-0.0136232428	-0.0230683483	-0.0044994261	-0.0304511151	-0.13573859	0.0556440755	-0.1374942668	0.0218093683	0.0374422844	-0.0070022577	0.0104834335	0.090180842	-0.0496149634	0.0253053812	-0.0951259923	0.0926442411	-3.86055e-05	-0.0224101869	-0.0668493831	0.0359249592	-0.1211083818	0.0124550423	-0.0063215073	0.0260030689	-0.0613178013	0.0703299009	-0.0261816595	0.1478993798	-0.1839903869	0.0560460567	0.068337937	0.0329037553	-0.1254468315	-0.1208746041	-0.0532058988	0.0535408197	0.0235019525	0.0893562795	0.0785424529	-0.0021672131	0.0970382431	-0.0355847396	-0.018573306891497	-0.0230408285178355	0.0003449677288857	0.0005308797787883	0.0343832696053993	0.0327683531644993	0.0010737649691133	0.0011822092287575	-0.0219279930090863	-0.0197540965505141	0.0004808368774065	0.000390224330527	-0.0010930032763429	-0.0006270084397376	1.1946561620963136e-06	3.9313958350230484e-07	-3.3985233629074685e-05	-0.0004169908979471	1.7388140897079104e-07	1.154996104822789e-09	-2.701834781119875e-05	-1.0760116443160737e-07	1.1578010587037803e-14	7.299911184469082e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.6350667048025	1.0518164954550002	752790.6089758471	1.1063179401112384	1070.8958260108684	-0.7469990171236986	0.5580075315837718	1146817.8701675	799.0391208771737	1.5512933546497152	2.406511072180367	638463.5166921666	842.3286233346996	681.0843565749478	1.143529	21.318911	0.0395933787509039	0.0270501758860573	-0.0072803061	0.0659269938	0.0740912478	-0.0673864014	-0.0660208809	0.0791302338	-0.0185410869	-0.0398117653	0.0103040915	-0.0370294412	0.0346404853	-0.1488738114	0.0911461286	0.1089835304	-0.0019553447	-0.1150646966	-0.0948608541	0.1375473275	0.0209114402	0.0831856266	0.014070245	0.0782323562	0.114336584	-0.104196258	-0.0456221686	0.1098937446	-0.1101653155	0.132985305	-0.0843989694	0.0022267319	-0.0147066447	-0.069051358	0.0080028539	-0.0764412167	0.0516637019	-0.0748771971	0.0652970107	-0.1186501248	-0.1835111167	0.0040740422	-0.0911111139	0.033374592	0.0285632438	0.0259258453	0.1185455012	-0.0739944535	0.0730865711	-0.2088700652	-0.1002192581	-0.0275670146	0.114063598	-0.0267504657	-0.0411322218	0.092280022	-0.0471208409	-0.010394849703772	0.0081784571877249	0.000108052900364	6.68871619714507e-05	0.0268918660913044	-0.0074914035140949	5.612112661099346e-05	0.0007231724618726	-0.0218049567413061	0.0001230362677802	0.0004754561384902	1.5137923189281273e-08	-0.0015689979935415	-0.0004759947171986	2.461754703737253e-06	2.2657097080097537e-07	-3.397881954114723e-05	6.414087927453238e-09	4.114052394110138e-17	1.1545601774098491e-09	-2.702685215074719e-05	-8.504339548440036e-09	7.232379115516126e-17	7.30450737178348e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
