global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
903.249897974688	2.911829348907645	8.47875015715992	815860.3781912843	823.1359079000833	-4.052840973113803	16.425519953350033	677552.7228744945	839.6440369577119	2.3640683260831565	5.588819050389618	705002.1087986436	836.3826485138857	671.6443441630713	1.473984	26.650642	0.1213051100478608	0.0666765094230456	-0.0432004976	0.0875027816	0.0312586966	-0.0405405618	-0.1987920221	-0.0089075511	0.0592303887	0.1149694638	-0.0071628109	-0.1020148768	-0.0121400818	0.2728390219	-0.0093480058	0.1094059583	0.1508510435	-0.0838124927	0.0336462391	-0.0758774695	-0.0477661671	0.0795077809	0.1598203041	-0.0011763856	-0.0249377508	-0.0330153	0.0261964167	-0.1227054862	0.0693396076	0.1523901235	0.1435896249	0.1473910609	0.0049771928	0.0857426065	0.1512997135	-0.1821760358	-0.0747072981	0.0224903757	-0.0468402547	-0.099924049	-0.1808070202	-0.0240838105	0.0091028047	-0.0692628241	-0.0368489857	0.0515932407	0.0391365892	0.1966004581	0.0462889507	0.0068570151	0.1508188449	-0.1576656286	-0.0898505254	-0.0370187876	-0.0271025922	-0.0086718644	-0.165791299	-0.0596689651	0.1071393426	0.0783399218	-0.0517051827	-0.0436232151	-0.0036085323	0.0423529918	0.0469299075	0.0588048935	0.1434822498	-0.1795706636	0.075578615	0.0433601279	-0.0436396356	-0.0096109279	-0.0785240715	-0.1457772841	0.0784512416	-0.1435387316	-0.0194842191	0.1465885319	0.1163652652	0.0	0.0112531687371273	0.000262266518149	6.87837265420516e-08	0.0001266338066262	-0.0190724746479702	-0.0239182682346665	0.0003637592891974	0.0005720835553454	-0.0883269427372113	-0.0459408344063803	0.0078016488133026	0.0021105602659544	-0.0010689754697249	-0.0004130625735203	1.142708554873571e-06	1.7062068964321325e-07	-0.0002151137880903	0.0006099560575592	4.62739418265585e-08	3.720463921531621e-07	0.0002128855013301	6.561866937999884e-07	4.305809771201597e-13	4.532023667656801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.706904765161	-0.542993209527026	0.2948416255924607	814879.7559106974	827.7131670971851	4.577259197101739	20.95130175745246	685109.0869860526	839.2809485233191	-0.3630884343928073	0.1318332111898199	704392.5105542023	836.3702278901676	711.5973953636184	1.520723	27.495722	0.0604696734706585	0.0372037139569717	0.0586922694	-0.0682568204	-0.0342452671	0.15145994	0.2349302532	0.1259908639	0.0215248901	0.0562791905	0.0619771652	0.10694898	-0.1085892995	-0.1943734147	-0.0205380018	0.0068665006	0.0134384833	0.0455241365	-0.1372778141	0.0158782791	0.1693225191	-0.0566078595	-0.1307831357	0.0471514662	-0.0844404789	0.0301242605	-0.0553203603	0.0549923283	0.0295980775	0.0362600722	-0.1322380914	-0.0949515304	-0.2623612454	0.0452406263	-0.0797638401	0.0398396787	0.1084344036	0.086906543	-0.0723805896	0.1307753454	0.1812444281	0.0442789985	0.0964803686	0.020526248	-0.0543921687	-0.0892567069	-0.0259108734	0.0963480101	-0.0340719489	-0.0845071236	-0.0770029962	0.152294555	0.0971485827	-0.014932656	0.0694564318	-0.0949177485	0.1571379053	-0.024942339	0.0987280172	-0.1029541953	0.0988752979	0.0449951901	-0.0424377271	0.0379298991	0.1183415854	0.0092981298	0.1137272208	0.023942429	-0.0734234977	0.1331288406	0.1863253071	0.1370582629	-0.0104903123	-0.0597296091	-0.1437219651	0.0784940402	-0.0061329799	0.1442837413	0.1078324701	0.0	0.0112091075740181	-4.406116310919951e-05	1.941386094535484e-09	0.0001256440926059	-0.0009521820129805	0.0181202926349897	9.066505858435972e-07	0.0003283450051776	-0.0885315579087659	-0.0002046151715546	0.0078378367457531	4.18673684303221e-08	-0.0004519472216238	0.0006170282481011	2.042562911334722e-07	3.8072385895471275e-07	-0.0003590665215276	-0.0001439527334372	1.2892876688193041e-07	2.0722389464070343e-08	0.0002939186098118	8.103310848170002e-05	6.566364670206963e-09	8.638814919370115e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.6619584133881	-4.0449463517728645	16.361590988720607	807593.315499386	820.7631355765816	-6.950031520603488	48.30293813738204	673652.1247215021	837.8731805974787	-1.4077679258404032	1.981810533024991	702031.4667645352	834.3049942964542	693.3209602689483	1.434448	25.935816	0.1525511313085344	0.0687198100931068	0.1713656344	0.1068153128	0.0264443468	0.0376204999	0.0478177265	-0.0737430027	-0.2164193417	0.0303503756	0.1891084842	-0.0562989639	-0.0355792445	-0.0850442008	-0.2009399911	-0.0960474053	0.1456219688	0.1115275696	-0.0861928402	0.1449799684	0.0228502403	-0.1157480974	0.0650528444	-0.0279718087	0.0221829784	0.0179623237	0.1876276127	0.2363755332	0.129766345	-0.1076263724	0.0276805994	0.0126277811	0.0223172729	-0.0498752851	-0.0853872828	0.1186494512	0.1218392896	0.0562577127	0.1449777706	0.0898465421	-0.0131732572	0.1231719383	-0.0214645855	-0.0183290571	-0.0046750586	0.1112057759	-0.034923974	-0.2366193649	-0.0449726772	0.1299380354	0.0788041144	0.1805309111	-0.1191485663	0.0850409982	-0.106184641	0.0206651838	0.1466454938	0.0561998289	0.1030623981	-0.0498054507	0.1044224564	-0.2824955848	0.0979573148	0.2082069007	0.1397878978	0.0866321531	-0.1650690785	-0.0421671452	0.1405550782	-0.1184840271	-0.0703376565	-0.0932873478	-0.0200653626	0.2343062502	-0.1029452965	0.1020452684	-0.1975069823	0.1417619342	0.0986511579	0.0	-0.0167944608290468	-0.0280035684030649	0.0007841998433051	0.0002820539145383	0.0257078116715092	0.0266599936844897	0.0006608915809377	0.000710755263257	-0.0669935603578011	0.0215379975509648	0.0044881371294143	0.0004638853385053	0.0003649713176904	0.0008169185393142	1.332040627366669e-07	6.673558998752461e-07	0.0002700389223213	0.0006291054438488	7.29210195684491e-08	3.957736594803214e-07	0.0002129511595746	-8.096745023720002e-05	6.555727997913462e-09	4.5348196364166754e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.3249250630448	2.6629666496567097	7.091391377183881	812386.6205399034	817.4297071336866	-3.333428442894956	11.11174518390109	668191.3261046647	838.9907786051432	1.1175980076644692	1.2490253067355908	703905.5265844644	835.1606983651141	683.0168271542464	1.164068	21.047148	0.1216473719112256	0.0569242944584213	0.1087482783	0.0722248159	-0.0802473499	-0.0661270339	-0.0566286127	0.0636089973	-0.1408866847	0.0638158518	0.1446193023	-0.1243068631	0.0483988485	0.3040061503	0.0484410292	0.1687435434	0.1811394499	0.0407973418	0.0758560032	0.0351283131	-0.2571381838	-0.1321965621	0.1677391629	-0.1286123209	-0.0283705077	0.0477350099	0.1062680951	0.1966079426	-0.1715116328	0.0171523708	-0.0958563743	0.0242153537	0.0181668674	0.0327592248	0.0722233612	0.0065912594	0.0278134425	-0.0572504424	0.1204275149	-0.2198229952	-0.1777592359	0.2132701953	0.0926884109	-0.1224086507	0.0897749253	0.097821229	-0.0976373884	0.0883224433	-0.0777980517	0.1100706483	-0.1523708933	0.0421913338	-0.0679381147	0.0813840379	-0.1329951837	0.0617801937	-0.0563192551	-0.131356624	0.1443062465	-0.0868616449	0.0372475384	-0.2171590656	0.0244885866	0.2157192177	0.110617412	0.278354971	-0.0200952253	-0.0496435145	0.1628394064	-0.0651764513	-0.0657742658	0.0197626698	0.0373819949	-0.105237223	-0.0282372663	-0.1094002292	0.0244193221	0.1390269037	0.088876546	0.0	-0.0083571525940584	0.0084373082349884	7.118817025220309e-05	6.984199948037703e-05	-0.0110479568467667	-0.0367557685182759	0.000122057350488	0.001350986519369	-0.0912065262880474	-0.0242129659302463	0.0083186304375322	0.0005862677191392	0.0001130760064863	-0.0002518953112041	1.2786183242889758e-08	6.345124780661039e-08	0.0005939856140289	0.0003239466917076	3.528189096732894e-07	1.0494145906829883e-07	-0.000256033422068	-0.0004689845816425	2.199465378184845e-07	6.555311321585061e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.064032842046	1.7391077790011875	3.024495866982444	815524.6474129399	825.216724529133	7.787017395446355	60.63763991698414	680982.6424425909	839.9559593431877	0.9651807380445234	0.931573857092171	705526.0136361348	835.0942787369172	686.2661103524797	1.31946	23.856756	0.1084907441072484	0.0532724234572385	0.0274629091	-0.0863442298	-0.1414009006	0.072257444	-0.0377621712	0.0706458413	0.0407417195	-0.0717657609	0.071697188	-0.0210834198	0.112901755	0.1113597059	0.1244565727	0.1770629758	0.1439552111	0.0017014499	0.0061841629	-0.1745528059	-0.2089505751	-0.0313898995	-0.0473281199	0.0358036007	0.0943957029	0.0919740842	-0.2183254839	-0.0111025024	-0.083749137	0.0384924337	-0.0110867732	0.1152637995	-0.0205850195	-0.1661867415	0.0600096868	0.1482044268	0.0306732599	-0.0137261441	-0.1301791813	-0.2415963149	0.0109458124	0.0125040468	0.1062841128	0.04975742	0.1296148659	0.1302621303	-0.0548170524	0.1666182169	0.0657235529	-0.0041366638	0.0159182985	-0.0375862207	0.0086960855	0.019643797	0.0116989787	-0.1265461782	0.0002518927	-0.1572130582	0.0361237087	-0.1636723314	-0.007851086	-0.0523376734	-0.0729076677	0.0606549294	0.0437059589	-0.0094879173	0.2236169677	-0.1651579363	0.044477738	0.0167218147	0.0547919357	0.0211433476	-0.0104441372	-0.0102737999	-0.0038017065	0.0690503041	-0.1239301923	0.1360827635	0.0785674201	0.0	0.0051212244083984	0.0134783770024567	0.0001816666466203	2.622693944117554e-05	0.0211644045705412	0.0322123614173079	0.0004479320208255	0.0010376362280792	-0.1001542528832146	-0.0089477265951671	0.0100308743705948	8.006181122186235e-05	-0.000457988433121	-0.0005710644396073	2.097534048726287e-07	3.261145941839997e-07	8.805853059556945e-05	-0.0005059270834333	7.754304810650841e-09	2.559622137513562e-07	-0.0002559793632623	5.4058805699984224e-08	2.922354473708646e-15	6.552543441617255e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.6718883146076	0.6078554725615959	0.369488275523081	816622.8817300886	834.3471156833889	9.130391154255904	83.36404262971445	696135.1094491903	839.1902613784328	-0.7656979647549633	0.5862933732298931	704240.2947924023	835.3631527275743	701.9016287235614	1.293976	23.395973	0.0661666715552887	0.0331492985361282	-0.1158288336	-0.1100166238	-0.08528723	-0.0666266921	0.2123928427	0.0634656069	0.0522801827	-0.1104340768	-0.0448794406	0.0078949608	0.0376941472	-0.0360590759	0.2538343804	-0.0703468015	0.1339682325	0.0132832095	0.0343765342	-0.0129732848	0.0480091955	0.120067355	-0.2331227362	-0.1112838051	-0.0197839655	0.0639941369	-0.0985357428	0.1348429756	0.038359781	0.0258045064	0.0153054632	-0.0071824258	-0.1705256807	0.0496347811	0.1929179571	-0.068356494	-0.0018750229	-0.0837895354	-0.0569225135	-0.01409509	0.1396846413	-0.1490163141	0.1196549866	-0.0746255309	0.0782392764	-0.0117326787	-0.1316409844	0.0751485395	-0.1055037714	-0.2095602533	0.0085638864	0.1015257943	0.0506209508	0.0301610627	-0.005058579	-0.0782788607	0.1703219162	-0.1802512606	-0.067866469	-0.0190521313	0.0412054445	-0.0459067001	-0.0780701239	-0.0299285553	0.0028642216	0.0533344378	0.1744121851	-0.0402525074	0.0590654869	0.1125004712	0.060365721	0.0710527008	0.1774851408	-0.0779086811	-0.0679873448	-0.0287765634	0.0978084246	0.1329339419	0.0677857805	0.0	0.0211554813772778	0.0160342569688794	0.000257097396544	0.0004475543923043	0.0463136321402686	0.0251492275697274	0.0021449525220241	0.0006324836473539	-0.0884732801040542	0.0116809727791604	0.0078275212923704	0.0001364451250674	-0.000589970906574	-0.000131982473453	3.480656706037475e-07	1.7419373298771852e-08	0.0002220754860737	0.0001340169554781	4.931752151487012e-08	1.7960544355627224e-08	-0.000255934507443	4.4855819300018355e-08	2.0120445250758985e-15	6.550247210009103e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.3666363489888	-2.3052519656188224	5.3141866249894445	812461.8131230902	822.4684004350142	-11.878715248374649	141.10387595196835	676454.2697141309	838.3735554088246	-0.8167059696081651	0.6670086407936131	702870.2184088335	835.0137043496172	697.9491808531715	1.035781	18.727642	0.0883423086731187	0.0485175194097646	-0.1052279259	-0.1062264263	0.0355905313	-0.1199235762	0.1403386869	-0.0784394389	-0.0659337997	0.0060514115	-0.0885027228	-0.0208311104	0.1846474177	-0.0394456633	-0.0189994349	-0.0948347628	0.0132168955	0.073634593	0.05934102	0.1314466837	0.0726530985	0.083857763	-0.1233719723	-0.0074945974	0.0625928852	0.0020806329	-0.002021467	-0.1085952865	-0.0403083462	-0.1677947947	-0.0157726139	0.0253604779	-0.1252981296	0.1434788604	-0.0162541996	-0.0258272276	0.0097269717	-0.1544508288	0.0851700466	0.1012146901	0.1476118945	-0.0712368889	0.002748689	-0.0339662217	-0.0032070295	0.0394098557	0.1495607864	0.0658060082	-0.0487060642	-0.1669602684	-0.1140748381	-0.0817793017	-0.0046047322	0.0424673648	-0.034398265	0.063570435	0.1288377629	-0.1297549992	-0.1437468818	0.0169666039	0.0394386519	-0.056405135	-0.0220381015	-0.0069425464	-0.0554152937	-0.003189531	0.1048926196	0.0488954388	0.0554824111	0.2538774259	-0.003674406	-0.0520187063	-0.0439758204	-0.1167097157	-0.002458072	-0.0132440829	0.0041513453	0.129585175	0.0565964693	0.0	0.0221200553389735	0.0009645739616957	9.304029275813416e-07	0.0004892968481992	0.0100952195300578	-0.0362184126102108	0.00010191345736	0.0013117734120034	-0.0634434520243019	0.0250298280797522	0.0040250716047598	0.0006264922937019	-0.0004064258350717	0.0001835450715022	1.651819594137287e-07	3.3688793272784415e-08	0.000273110668681	5.103518260730002e-05	7.458943734738297e-08	2.6045898637604592e-09	-0.0005439441337626	-0.0002880096263196	8.294954485275567e-08	2.9587522065474535e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.1833504185176	0.8167140695288708	0.6670218713664092	813934.7977723818	815.5658148918952	-6.902585543119017	47.64568718007565	665147.5984202811	837.8969707142223	-0.476584694602252	0.2271329711291218	702071.3335320704	834.0086524137753	686.6237161771847	1.157256	20.923996	0.0614552944380092	0.0289290054534695	-0.0710712574	-0.1629026933	0.0072227491	-0.0079430484	-0.1228886695	-0.1408925804	-0.05604733	-0.0414034602	-0.0389697241	0.1243921603	0.1792111193	0.0578497228	-0.0833637948	0.0379699773	0.0065999233	0.1367711417	0.1514917817	-0.0691359239	-0.0481755663	0.0572234478	-0.0187886836	0.1903140148	-0.0053343147	-0.0103343482	0.1416161116	-0.1153939243	-0.0616487367	-0.1419015487	0.0581909057	0.1064030819	-0.0529606362	0.0104136615	-0.0054645469	-0.1204040371	0.0299764608	-0.2249906545	-0.0314626594	-0.0543798928	0.0116544139	-0.0150487756	-0.0959310451	0.0779367068	-0.2157042373	-0.0197629968	0.0710696943	0.0512177461	-0.0028995614	-0.0683731326	-0.0605623137	-0.1245749291	-0.2002204814	0.0542128238	-0.0669618173	0.1117448401	-0.0190237734	-0.2063426375	-0.1728955109	0.0341508178	0.0062159558	-0.0572228359	0.0392353164	0.0593181937	-0.0874058704	-0.1619395767	0.0431569436	0.040532645	0.0587440283	0.1120805187	0.0246836258	-0.0867684535	-0.1053931011	0.063688063	-0.1329816578	-0.0130844638	0.02975872	0.1260414998	0.0450667802	0.0	0.0127482182869158	-0.0093718370520577	8.783132973032159e-05	0.0001625170694908	0.0274183719657656	0.0173231524357077	0.000751767121253	0.0003000916103107	-0.0549121224058097	0.0085313296184922	0.0030153411871106	7.278358505936236e-05	-0.000457988433121	-5.1562598049299975e-05	2.097534048726287e-07	2.6587015175936734e-09	8.805853059556945e-05	-0.0001850521380854	7.754304810650841e-09	3.424429380998926e-08	-0.0002559793632623	0.0002879647705003	8.292370904929047e-08	6.552543441617255e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.1605409944576	-0.0228094240600285	0.0005202698259502	813893.6417274125	820.9980643745903	5.432249482695056	29.509334442240704	674037.8217068239	838.6643031264797	0.7673324122573604	0.5887990309006996	703357.8133386238	836.3606301042025	689.8463581550751	1.220049	22.059336	0.0928006687194761	0.0434774036697045	0.0777980511	-0.0955156971	-0.001541574	0.1145914617	-0.094542431	0.153854388	0.0357833651	0.046490298	0.1315864351	0.1732321536	-0.0168989917	-0.0481278424	-0.074692549	0.1447067394	0.0467635276	0.0919600203	-0.0549115021	-0.1439954712	-0.0184087471	-0.0620344623	0.0308087966	0.0924174595	-0.0731580149	0.1135157904	-0.1474165837	-0.0758916239	0.0532112006	-0.0216846352	-0.0822437505	0.0438675405	0.0635861307	0.0374556278	0.0432525607	-0.1103848719	0.1123827276	0.0324783362	-0.1545957946	-0.034798294	0.0116214138	0.0346567689	0.1325951023	0.12880921	-0.0809050856	0.0379697955	0.0999138447	0.0223312434	0.0638432967	0.0451267577	-0.0052606162	-0.0526169503	-0.0919017139	0.0945749749	0.0078464575	-0.1657837894	0.0075133824	-0.0596136136	-0.0168546499	-0.0647788079	-0.0505471847	0.0572195606	0.0199099682	0.0655356501	0.0147220686	-0.0664452005	0.1494092162	-0.0596130478	0.0289453212	0.0009919026	0.0884287536	-0.1245722316	-0.0748419993	0.1965702225	-0.010298897	0.139548902	-0.0801220753	0.1223082461	0.0332660541	0.0	-0.0077644231995037	-0.0205126414864195	0.0004207684607503	6.028626762099128e-05	0.0043754328515319	-0.0230429391142337	1.9144412638264573e-05	0.0005309770430222	-0.0374191927423623	0.0174929296634474	0.00140019598549	0.0003060025882103	-0.0002080060642127	0.0002499823689083	4.3266522749257876e-08	6.24911847650054e-08	8.798627761685829e-05	-7.225297871116254e-08	7.741585048870857e-09	5.2204929326357066e-15	0.0001290091839582	0.0003849885472205	1.4821618149095118e-07	1.6643369545560684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.877113379182	-0.2834276152756274	0.080331213100829	813382.3276371659	825.8273778528601	4.829313478269796	23.32226867139832	681990.8580113306	837.5624989827473	-1.1018041437323518	1.213972371145781	701510.9397022247	834.5003116584732	683.2503135382369	1.327189	23.996498	0.0680908513827488	0.0393815386034634	0.0489984152	-0.0646798878	0.0148066101	-0.2088094903	0.1472568372	0.007020164	0.1101997459	0.0431423685	0.0728204129	0.032987932	0.0402338379	-0.0308211222	0.1882865005	-0.1704912954	0.021232269	0.1694527497	0.0469665932	0.0930451584	-0.1214403299	0.0243019547	-0.0330460462	-0.1051777315	-0.0982896119	0.040595774	-0.1444344819	0.0556102945	-0.1434850107	-0.0233503592	0.203455186	0.0313464617	0.0805276257	0.1057143791	0.1454640538	0.068209315	0.114895662	-0.1150965328	0.1049930803	-0.0363429395	-0.0052706009	-0.0892203888	0.1365327531	0.0367463965	0.134281076	0.0059462783	0.0290596129	-0.0772095402	-0.2350313792	-0.090069273	0.0825718889	-0.0965646618	0.2014376885	0.1399767207	-0.0240782215	0.0383700245	0.1116611911	-0.0250389282	0.0248395194	-0.014703234	0.0323406996	0.1087397987	-0.0214059256	-0.1792471362	0.013115811	0.0463050433	0.0888094596	0.0483790751	0.0322961179	0.0192595142	-0.0849119964	-0.0431543849	0.0173819241	-0.1470277658	0.1077084826	-0.0508382471	0.0715571587	0.1183910292	0.0212652622	0.0	0.001378021740706	0.0091424449402097	8.358429948476594e-05	1.898943917858394e-06	0.004468825088324	9.339223679210012e-05	1.9970397670034008e-05	8.722109893031699e-09	-0.0011682573801152	0.0362509353622471	1.3648253061936308e-06	0.0013141303146378	-0.0004580146090733	-0.0002500085448606	2.0977738212456786e-07	6.250427250331465e-08	8.792401904655911e-05	-6.225857029917847e-08	7.730633125299688e-09	3.876129575697748e-15	0.0003310199573973	0.0002020107734391	4.080835258546339e-08	1.095742121953103e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.9034374607452	0.0263240815631888	0.0006929572701454	813429.8105035083	816.4829921055507	-9.344385747309389	87.31754499451884	666644.4763976327	839.3080919670336	1.7455929842863045	3.047094866789566	704438.0732413426	836.472734776193	686.5792466773362	1.304346	23.583469	0.0604844644536224	0.0380310317529689	0.0592634947	-0.0715751321	0.0572999398	-0.0165714361	-0.1281359239	0.0002896085	-0.0899806427	-0.0632419876	0.0551601843	-0.0045809182	0.1232211193	0.1012028794	-0.0777206728	0.0717610001	-0.0494077062	0.0669289029	0.0622194115	-0.0620591513	-0.0746517151	0.0864485049	0.0047128428	-0.0783151385	0.0351471251	-0.0357136262	0.0831537596	-0.0743415501	-0.0044839175	0.1032402604	-0.2410560302	0.1278223201	-0.1792406724	-0.0713729029	-0.1569586813	-0.0811625007	0.0361330218	-0.1117272722	-0.0223776558	-0.1228522851	-0.0598768317	-0.0171468409	-0.0794782705	-0.1031708322	-0.0302858919	-0.0620789623	-0.0244203401	0.2066363129	0.0829511738	-0.0668626267	-0.1244636495	0.1575253366	-0.1070788252	0.1172193458	-0.0044085279	0.0853432564	-0.098383697	-0.1206097755	-0.0615570774	0.0039513353	-0.0770588865	-0.0490860851	0.0109687611	0.1101889005	-0.075385443	-0.1047512706	0.0205562478	0.0679215699	-0.0026187547	0.0179929806	0.0997016547	0.1152767243	0.0173628355	0.0722700673	0.1967010162	-0.1234361715	-0.1305362473	0.114295741	0.0091365784	0.0	0.0013764026231513	-1.619117554699928e-06	2.621541655937475e-12	1.89448418101778e-06	-0.0128400266598021	-0.0173088517481261	0.0001648662846244	0.0002995963488386	-0.0090355462306348	-0.0078672888505196	8.164109568593873e-05	6.189423385750999e-05	0.0001979771119708	0.000655991721044	3.919493686429868e-08	4.303251380784002e-07	0.0001380326487931	5.01086297465409e-05	1.9053012132839293e-08	2.5108747750759235e-09	0.0003309862134395	-3.374395780001869e-08	1.1386546880094422e-15	1.0955187348701825e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.2121622789128	0.3087248181676614	0.0953110133526556	813986.7857639914	823.4877274519914	7.004735346440725	49.06631727367606	678132.0372640453	840.0604642001065	0.7523722330728333	0.5660639770990018	705701.5835120984	836.5069117192515	691.6763556954639	1.315601	23.786976	0.1074291162338838	0.0616695271891443	0.0198450641	-0.1071912802	0.0207451583	0.1185386476	-0.0118836658	0.1165488671	0.0900578588	0.0282547897	0.1197254282	0.0999135373	-0.0003891612	-0.0872797912	0.0350930625	0.0468872124	0.0139239414	-0.082636851	-0.1712143276	-0.0720755138	0.0994974586	0.0291991691	-0.1041352006	-0.2112705377	0.0596934338	0.0308070653	0.0168680104	0.1235647714	0.2539757528	-0.0154943442	-0.0392513561	-0.2648666744	0.0568847029	-0.0539386508	0.202393614	-0.103695053	0.0242946988	0.1487246841	-0.1269769877	0.0471770047	0.0700826336	-0.0721517246	0.0031590558	-0.1466871759	0.065206799	-0.0048396501	-0.0068784868	-0.3059702279	0.1217678547	0.0428955895	-0.0594660453	0.1162216221	0.0040906681	0.0974196071	0.011543629	-0.0865681313	0.074917578	-0.0793819006	-0.0310370533	0.037794892	-0.0648439047	-0.0076690324	-0.0759189591	-0.0507451197	-0.0390298876	0.0202032316	-0.0429562884	0.0254378386	0.0690590922	-0.0906135419	0.0472268271	-0.156036413	-0.0673832728	0.134301118	-0.0116042507	0.2256536364	0.0974701042	0.1100285411	-0.0030470538	0.0	-0.0068800080263571	-0.0082564106495083	6.81683168133157e-05	4.733451044273811e-05	0.0361941196829178	0.0490341463427199	0.0013100142996213	0.0024043475075592	-0.0373702543087546	-0.0283347080781197	0.0013965359071009	0.0008028556818722	-0.0001880142880182	-0.0003859913999889	3.5349372498990663e-08	1.4898936086546816e-07	8.79688500445841e-05	-5.006379874851591e-05	7.738518578166524e-09	2.506383945131903e-09	0.0003310080379727	2.182453320002291e-08	4.763102493989023e-16	1.0956632120253641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
