global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
872.3917981670103	2.425838895901052	761067.4495090696	5.884694348866434	880.3805030866854	4.013960645377892	16.111880062642506	775069.8302151653	814.5700897288267	0.2203046097409924	0.0485341210731309	663524.4310808288	812.7982547356407	721.4042260839519	1.191932	20.949633	0.0905489343996415	0.0450671497735541	-0.1537672514	-0.0057633815	0.0427082234	0.0275428306	-0.0809519773	0.0638640023	-0.1248578476	0.0218524945	0.077712368	0.099286827	-0.0823529668	-0.0970742036	0.1196191763	0.0129790889	0.1033065142	0.1718681402	-0.0241540399	0.031122537	-0.0129684979	-0.0448494352	-0.2019348401	0.0674889111	-0.0786760096	0.0668481506	-0.1410927522	-0.0229373288	0.184532392	-0.0417160178	-0.0265157682	0.0247666504	-0.0080241759	-0.0306588548	-0.0465788013	0.0921320524	-0.1392230565	0.0800300311	-0.0101004213	-0.0455360825	0.0191451072	0.0186404798	0.0039777054	0.0834009136	-0.1436388172	0.0298938554	-0.1939120766	0.0754207023	-0.0531205809	0.0821476801	0.0091206137	-0.131634933	-0.0766063612	0.1541717624	-0.0698084386	0.1349532593	0.1966318408	0.0585840448	-0.0893223431	0.1144245861	0.1437067008	0.1082959623	-0.020257366791327	0.008409928651588	0.0004103609093183	7.072689992480075e-05	-0.1032344547598	-0.0314203973337754	0.0106573526495531	0.0009872413686123	-0.6675983001696864	0.0037532444772381	1.40868441059185e-05	0.4456874903894546	0.0061652196177034	-0.0002559160459065	3.800993293451486e-05	6.549302255241787e-08	0.0008572058238973	0.0005410168893002	2.9269927450817295e-07	7.348018245234489e-07	-0.0004226472072628	0.0001423743435339	2.0270453696737444e-08	1.786306618070442e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.6408529005001	-2.7509452665101435	756275.2130335093	7.567699859334565	882.1621052736492	1.7816021869638234	3.1741063525942783	778209.979980837	818.2056022125887	3.635512483762	13.216951019589343	669460.407492065	815.635860215275	668.309779141482	2.2308	39.208961	0.4375974485810871	0.2827941337321948	0.0918434938	0.3381940923	0.0142491356	0.2993148637	-0.0644000732	0.1205875351	-0.0552924844	-0.0014268149	-0.0097846046	-0.1170370707	0.0537326689	-0.0859869013	-0.1708367475	-0.1249356422	-0.1313266241	-0.2067195285	-0.1205875267	-0.0940905709	-0.3848095923	0.1616952877	0.0058336975	0.1241808077	0.0323494235	0.1204212461	0.1498934011	0.0624264862	-0.1304051263	0.0272036213	0.0262713356	-0.2109454217	0.4025514486	0.1074840706	0.0069653309	-0.0882519605	-0.0557783549	-0.1109916009	0.1072204017	-0.1329338393	0.1764950047	0.006533599	0.0386853784	-0.3663927626	0.2598771109	0.3917867577	0.3872991818	0.0420874273	0.0550705401	-0.1460530146	-0.2704665481	0.1653525455	-0.0933764955	-0.1658350839	0.1258799247	-0.0037747233	-0.1094642527	-0.1529636727	-0.0985409157	0.1234105593	0.1412592515	0.0993643757	-0.0335202019967368	-0.0132628352054097	0.001123603941902	0.0001759027976858	0.1701875404888539	0.2734219952486539	0.0289637989376452	0.0747595874857549	-0.6134917932099029	0.0541065069597834	0.002927514095389	0.3763721803359022	0.0073862092446022	0.0012209896268987	5.455608700504701e-05	1.4908156689944703e-06	0.0004109528468285	-0.0004462529770688	1.9914171954276694e-07	1.6888224231644857e-07	-0.00069152682664	-0.0002688796193772	7.229624971642796e-08	4.782093519627885e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.7978973018023	0.157044401302187	756548.3821506366	0.0246629439803623	876.7604087432685	-5.401696530380718	29.17832540632709	768708.8143396633	818.4586876326479	0.2530854200591648	0.0640522298465239	669874.6233613562	816.1850056697077	664.4529186436189	1.782969	31.337801	0.3815532842895878	0.2464303385388729	0.0633850509	0.1074574598	0.0928709023	0.0158731432	-0.0157275067	-0.0125412894	-0.0438121929	0.05017373	-0.0646623085	0.2455967282	0.0425421778	-0.0833292545	0.0263106053	-0.0410838241	0.0193561762	0.0749118848	-0.3197001985	0.0018974334	-0.3401116642	-0.0134866245	0.0995878768	0.0533937861	0.0367661466	0.0971945333	-0.033356216	-0.0079224375	0.1707865995	-0.0317570368	-0.1867017447	-0.1391043241	0.2492732116	0.1780402282	0.0004481075	0.0384429008	-0.0523564941	-0.0232932858	0.0871687423	-0.1801816586	-0.0409521141	0.1852700396	0.1992648966	-0.018061136	0.1330092147	0.2220315314	0.1279643378	-0.0906449547	-0.0364769864	0.1985104679	0.0644673607	-0.2010652452	-0.2456571082	0.2394420866	-0.0647191972	-0.3177921021	0.225584659	0.0009184192	0.0240836887	-0.2156948799	0.1386044847	0.0898496795	-0.0407614553551667	-0.0072412533584299	0.0016614962426712	5.24357502009723e-05	-0.0574277980439461	-0.2276153385328	0.0032979519881762	0.0518087423354011	-0.5779308345984049	0.0355609586114979	0.0012645817773686	0.3340040495796088	0.0056970727094737	-0.0016891365351284	3.245663745703001e-05	2.853182234305913e-06	0.0002661403445483	-0.0001448125022801	2.097066081665293e-08	7.083068299628783e-08	-0.0003027611883115	0.0003887656383285	1.5113872154496605e-07	9.166433714779156e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.0349309762371	1.2370336744347696	758701.8509807781	1.5302523116855875	878.4822832228821	1.7218744796135752	2.96485172354452	771731.121936488	815.6452893295109	-2.813398303136978	7.915210012094027	665277.2380054215	814.0194678453048	714.7599119376833	2.114808	37.170261	0.563395124402104	0.3410244528664374	-0.1631206489	0.1086664392	0.2075600695	-0.0910286629	-0.2021650057	0.0330925776	-0.138107406	-0.0700709747	0.1534814867	3.5686e-06	-0.1251521508	-0.1475245964	0.1378597452	-0.1396772926	-0.0306734466	-0.2369054676	-0.2004422777	0.0575601651	-0.0364086465	0.0299518729	-0.1084368861	-0.1209436892	-0.1469522509	0.1052256441	-0.1403827824	0.1994570121	-0.122584242	0.1725557799	-0.1345341995	-0.054487166	0.180627769	-0.0794490705	0.0351930343	-0.1685888204	-0.2572021883	-0.2138087064	-0.0995617013	0.1465982783	-0.2605696022	-0.0383962214	-0.0073664641	-0.0121073266	-0.0804347076	-0.0247342439	0.1379998585	0.0482626446	0.0381178669	-0.1325315667	0.0817521881	0.108918081	-0.1382359191	0.1063714103	-0.2247741345	0.0102199476	-0.2686819582	0.4850498255	-0.3316293875	-0.0914823794	0.1357462967	0.0798077096	-0.0475588717006161	-0.0067974163454494	0.0022618462774356	4.620486897338275e-05	-0.2009193104099438	-0.1434915123659977	0.0403685692956073	0.0205898141210812	-0.8696096450625248	-0.2916788104641199	0.085076528473764	0.7562209347857703	0.0064269895234388	0.000729916813965	4.13061943343921e-05	5.327785553089623e-07	-0.0012218049093259	-0.0014879452538742	2.213981078526757e-06	1.4928072364528703e-06	-9.207555162006218e-05	0.0002106856366914	4.438843750807653e-08	8.477907206138736e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.4703099597875	1.4353789835504358	761204.4417613277	2.0603128264182824	880.2144445077532	1.7321612848711538	3.0003827168064867	774777.4683200925	817.1291749047451	1.4838855752342397	2.2019164003882503	667700.0884805096	814.7508037423925	720.7769227579543	2.270903	39.913834	1.133062201788947	0.6035711035712316	-0.1426899509	-0.1209582582	-0.0514715528	0.2828564985	0.0546051819	-0.0496850386	-0.1995538947	0.1054758443	-0.1520365657	-0.0635147444	0.0177797782	-0.007307646	0.1162588709	-0.2811728408	-0.153766478	0.238150982	0.1114889086	-0.2500750098	-0.0349545983	-0.1047381981	0.022310416	0.1461366193	0.0174782228	-0.0073350514	-0.0630438932	0.2701054185	0.1269720505	-0.2983840429	0.137341641	-0.098340415	-0.0733775479	0.0667034446	-0.1850184548	-0.1709606366	0.0164469301	0.0715288554	0.2877300879	0.3045028327	0.2425752087	0.0579961431	0.0211821171	0.171911427	0.0106604495	-0.0335149607	0.1931684634	0.0453284484	-0.2275323798	0.0325630582	-0.1540828386	-0.018034545	-0.0724680483	-0.0168986224	0.0370397254	0.0085990581	0.1674094556	0.2110146523	0.1530143916	0.2812190367	0.1326888823	0.0692973963	0.0619864759421204	0.1095453476427365	0.003842323199723	0.0120001831901679	0.0833326131670588	0.2842519235770026	0.0069443244172506	0.0807991560572261	-0.4401998933102504	0.4294097517522744	0.1843927348999499	0.1937759460703558	0.0022731133162052	-0.0041538762072336	5.167044148309401e-06	1.7254687545021406e-05	-0.000228911061421	0.0009928938479048	9.858381932073985e-07	5.240027404088884e-08	0.0009582579695801	0.0010503335212001	1.1032005057567313e-06	9.18258336263776e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8910636064708	-2.579246353316762	756710.462542397	6.652511751097815	877.2545594231931	-2.959885084560142	8.760919713801599	769575.5620287806	816.9631920843549	-0.1659828203902407	0.0275502966646989	667428.8572206586	815.0918809415538	713.8646035534455	1.495611	26.287146	0.2506232028141468	0.1518898453039225	-0.1383505927	-0.0611912258	-0.1621223338	0.1438529888	0.0212509305	0.0412852891	0.0215207247	-0.1113604039	-0.169885036	0.1394210705	0.0591995359	0.0154341225	-0.0093395109	-0.2924676779	0.1406945966	0.1583586039	0.1275427516	-0.2619889277	-0.0127765868	-0.0824569628	-0.2184144996	0.1499050605	0.056688858	0.0431065375	0.1002090863	0.239186664	0.2547088032	-0.0603911205	0.1689770159	-0.0998420484	-0.0135666005	0.0347703871	-0.2165837028	-0.1590235852	0.0235842754	0.0579363415	0.2412576206	0.3452916766	0.0465781511	0.203205344	-0.0729329831	-0.0274759787	0.1927341002	-0.0338506616	-0.0716852608	0.0052008626	0.1756455361	-0.1781811852	0.0972497762	0.0250023847	0.0108439327	0.339396185	0.045739344	0.0417481395	-0.2660442972	-0.0044257971	0.2102369417	0.1365618427	0.1294367287	0.0583804184	0.0416840251023842	-0.0203024508397362	0.0017375579487361	0.0004121895100999	-0.0526512997728332	-0.1359839129398919	0.0027721593677687	0.0184916245784441	-0.3862448542007115	0.0539550391095389	0.0029111462453118	0.1491850873965288	0.0017110168319198	-0.0005620964842853	2.9275785991128694e-06	3.1595245764600666e-07	-3.1139439487404275e-05	0.0001977716219335	3.911361444224513e-08	9.696646915897127e-10	0.0010060258618607	4.7767892280599984e-05	2.2817715329310037e-09	1.0120880347325643e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.4944300571252	-2.396633549345552	752546.5861801365	5.743852369848657	871.6028336100495	-5.651725813143571	31.94200466695336	759691.4995570676	816.5411053195212	-0.4220867648336934	0.1781572370477736	666739.3766764255	814.4897878861672	726.2211873195062	1.519156	26.700981	0.1831646253913011	0.0956242199508018	-0.1680633636	-0.0088153154	-0.1954244821	0.1210278562	-0.112739768	0.0117613001	0.1011289725	0.0691675229	-0.0515210449	-0.0206452455	-0.0026159653	-0.0708576556	-0.1085628726	-0.2179584525	0.0079020058	-0.1682598535	0.1606891957	-0.1865624208	0.2072588469	-0.0970497189	-0.1038766398	0.1644697692	-0.0151212518	0.1078275112	0.1319584872	0.210587635	-0.1154604547	0.069324354	0.1940107385	-0.0400376456	-0.2161298271	0.0760675302	-0.1652937808	-0.0739712812	-0.0598744106	0.084193854	0.227425791	0.3341373841	0.0577742738	0.0884500194	0.0062502419	-0.023192523	0.054187157	-0.3548925768	-0.1106990835	-0.0106823644	-0.1191448809	0.0156399519	-0.0304085101	0.0551172908	-0.372958897	-0.1686011542	0.0428311403	-0.0931560845	-0.0881681456	-0.2753980081	-0.1558234971	-0.2981607816	0.1259946088	0.0471208409	0.0634823657442922	0.021798340641908	0.004030010760492	0.0004751676547406	-0.1324007734764762	-0.0797494737036429	0.0175299648171691	0.006359978556008	-0.4234382658349318	-0.0371934116342203	0.0013833498689925	0.1792999649732944	0.0019252146312874	0.0002141977993675	3.706451376523079e-06	4.588069725392256e-08	-0.0003016435948872	-0.0002705041553997	7.317249808855684e-08	9.098885833647323e-08	0.0014097918953239	0.0004037660334631	1.630270097786059e-07	1.987513188120954e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.3953519378871	-3.099078119238129	747179.3244518237	9.60428518914054	870.0406508693806	-1.562182740668959	2.44041491524398	756970.7341652154	814.9260003047469	-1.615105014774258	2.608564208748956	664104.3859726924	813.0147641543235	616.4341115422559	2.684491	47.183132	0.8724025773496213	0.4957054788299993	0.2717760046	0.2077195213	0.0733904731	0.1260859601	0.0851404794	-0.0982730282	0.0762046344	0.0911133423	-0.0448211215	0.0488481497	0.0290656558	0.1486535429	-0.2304667079	0.1178039357	-0.3044462947	0.039313111	-0.1121192489	-0.2170042521	-0.0428060151	-0.089744673	0.0750632672	0.3481774922	0.0395822194	-0.1015688998	0.201344809	-0.136501671	-0.1965392237	-0.193245183	-0.1015683008	-0.256437425	-0.1038786052	0.167494381	-0.1470054684	0.002619092	0.132519253	-0.2567058821	0.2020542598	-0.0742075744	0.1384901722	-0.0667224959	-0.0185875303	-0.1411213555	0.3034453741	0.0058106673	-0.1139749456	-0.1132570194	-0.4566618998	-0.001968082	0.3067727128	-0.1274190029	0.3034745178	-0.0470518904	-0.164189171	0.3456179099	-0.0547074623	-0.0506658259	-0.1782279074	-0.0894289053	0.1223675745	0.0355847396	0.0133512367539054	-0.0501311289903868	0.0001782555228588	0.0025131300938507	0.3036872088174931	0.4360879822939693	0.0922259207993596	0.1901727283012252	-0.2040050017859016	0.2194332640490302	0.0481509573712114	0.0416180407536657	0.0042442020219254	0.002318987390638	1.8013250802915652e-05	5.37770251793804e-06	-0.0005740879245204	-0.0002724443296332	7.422591274928377e-08	3.2957694508014054e-07	0.0006662195752704	-0.0007435723200534	5.528997951497446e-07	4.438485224734722e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.0642608920571	1.6689089541699786	750067.3039945051	2.785257097308732	870.0170987079598	-0.0235521614207527	0.0005547043075891	756929.7520442159	816.5547623288156	1.628762024068692	2.652865731048342	666761.6798818685	814.195823565278	545.26963539849	2.499812	43.937168	0.7916320120134415	0.5112084832176061	0.6038630678	0.1821709511	0.1173636078	0.2212457774	0.3304668924	-0.1525739173	0.0435183018	0.00930438	-0.1024894398	0.1398448702	0.1286157852	0.4099103023	-0.1254545137	0.1592521059	-0.3985133969	-0.0190217662	-0.1918415032	-0.1289205792	-0.0653405217	0.1871946885	-0.1048285448	-0.1874227982	0.1561202929	-0.3953573133	0.1394160596	-0.1307933578	-0.2315160862	-0.182031884	-0.1789594385	-0.2606910879	0.0950236421	0.2148219492	0.1146843245	-0.0362353389	0.3960066316	-0.5308692457	0.0469100059	-0.1860282747	0.211546938	0.0044579832	-0.1995334632	0.0111059333	-0.2164793426	-0.0842753576	-0.0778475321	-0.1092397213	0.1972385485	-0.1114517482	-0.0912272253	0.011195785	-0.1423401954	0.0885708392	-0.0565488826	-0.2169403538	0.0341776615	0.0281972751	-0.0451970827	0.1058188964	0.1185609488	0.023839813	0.0313646563126468	0.0180134195587414	0.0009837416656104	0.0003244832841992	0.4884967484070728	0.1848095395895796	0.2386290732042829	0.0341545659233124	0.2387464241579238	0.4427514259438254	0.1960288251752907	0.0569998550481952	0.0020869480209476	-0.0021572540009778	4.355352042137104e-06	4.653744824734725e-06	-0.0013378091429949	-0.0007637212184744	5.832700995481748e-07	1.7897333030807485e-06	0.000666396894244	1.7731897359999672e-07	3.1442018398556333e-14	4.44084820658049e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.8206608482487	-0.2436000438083283	749645.4167516981	0.0593409813434194	866.8693774008337	-3.147721307126062	9.908149427335404	751462.5174753091	816.3780195964304	-0.1767427323852644	0.0312379934510091	666473.0708801897	813.2202937806426	590.0761953798225	1.81847	31.961771	0.4479134978125084	0.2893881175806476	0.3946721513	0.057195275	-0.0265919328	0.0042639613	0.1868444543	-0.1098734346	0.1442172357	-0.2749154138	0.1325158834	0.0369426266	0.1023288629	0.2779560865	-0.027901526	0.1973765115	-0.1015380307	-0.0101282763	-0.146116537	-0.1744202215	0.2129861785	-0.0368155052	-0.0976365873	-0.0980956333	0.1180614855	-0.286636496	0.0434495488	-0.161417706	-0.0880482432	0.0284757242	-0.1277409181	-0.2302160148	-0.1362288179	-0.1261501064	-0.0829078081	0.0622428788	0.3135657382	-0.2585699131	0.0409113103	-0.1056163821	-0.0572795837	0.1049699889	0.0218114451	-0.0289669443	-0.1595626382	-0.1554438332	-0.1945001392	0.1335656422	-0.0643457335	-0.0399322582	-0.0207253184	0.0315004025	-0.0922758131	-0.0561891646	0.0653095133	0.0668123671	0.0296252517	0.0832476209	0.1834977929	-0.1276423949	0.1145803187	0.0119549848	0.0014119108780761	-0.0299527454345707	1.993492327629624e-06	0.0008971669590681	0.2233926185233343	-0.2651041298837385	0.0499042620107119	0.0702801996814141	0.1321438201574096	-0.1066026040005141	0.0113641151796904	0.0174619892057938	0.0020412590907566	-4.568893019100007e-05	4.16673867559646e-06	2.087478341998078e-09	-0.0006201550796645	0.0007176540633303	5.150273546146336e-07	3.845923228336823e-07	0.0008281342705963	0.0001617373763523	2.6158978909325546e-08	6.858063701360659e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7165151641672	0.8958543159184273	751197.517658318	0.8025549553496735	860.6735088811445	-6.19586851968927	38.38878671327651	740758.8888897814	817.6721196409131	1.294100044482775	1.6746949251303205	668587.6952380638	813.9643247558802	627.0955566611797	1.775159	31.200533	0.4681181660917012	0.2495850810708546	0.1852286395	-0.1702561546	-0.0077893098	-0.0831494361	0.229764986	-0.2097717352	0.0219122266	0.0167209423	0.0216405429	-0.0293831414	0.1284932305	0.1565950665	0.0937506463	0.0945968961	0.0825092501	0.1140042649	-0.00524755	0.140747331	0.1586109207	0.0043281246	-0.0570873821	0.0707335321	0.1427632489	-0.1684189971	-0.0659502534	-0.0599713888	0.0936320951	-0.0363100757	-0.0884543372	0.1152024832	-0.0649437624	-0.1606640067	0.1151485454	-0.3428502795	0.2196075196	-0.0034009288	0.0303814595	0.0077574958	-0.2525194808	-0.0445921385	0.1156562894	-0.0713539402	-0.0108735424	-0.0033427324	0.1615159336	0.1643928185	0.0916910738	0.2216934194	0.1672663128	-0.0686707331	-0.1191333823	-0.0009287457	0.1551476717	0.1471189183	-0.011941034	-0.1514791408	0.0502828227	0.0475230853	0.1104315261	-0.0	0.0012112793143188	-0.0002006315637573	1.4671975772966222e-06	4.025302437569958e-08	0.0247420845882544	-0.1986505339350799	0.0006121707497723	0.0394620346326923	-0.0017488282374671	-0.1338926483948767	0.017927241294194	3.058400204162284e-06	0.0004310071872191	-0.0016102519035374	1.8576719543452032e-07	2.5929111928461416e-06	-0.0003019891603197	0.0003181659193447	1.0122955223252177e-07	9.119745295059749e-08	4.906504951885277e-05	-0.0007790692210774	6.069488512302203e-07	2.407379084287474e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
871.4927940519862	4.7762788878189895	759499.6900845376	22.812840014225404	876.8607179057392	16.187209024594722	262.0257360059208	768884.7186061683	818.6167030066462	0.944583365733024	0.8922377348195278	670133.3064414716	815.6499302704586	655.6932453572656	1.185957	20.84461	0.1238659233988675	0.0595417056718875	0.1065210857	-0.2213379278	-0.0009076649	-0.0353345366	0.1980294624	0.0513140027	-0.0386943178	-0.1728621744	0.0231719767	-0.0062804676	0.1450082837	0.127151464	0.1944188706	0.009001942	0.1377813368	0.1106362463	-0.1159566036	0.0248580981	0.0488487678	-0.0106073349	-0.1355625342	-0.042205032	0.156153595	-0.1539029408	-0.1320609494	0.0404812451	0.1821964441	0.0459332297	-0.1377834127	0.0336783205	0.0288449005	-0.1043131007	0.0676134229	-0.1355799936	0.1937247164	0.0308410316	0.0462621197	0.0086565647	-0.2213135493	0.0203316138	0.1712985161	0.0828013703	-0.1757339669	0.0709693953	0.0717060536	0.1071037628	0.0791777056	0.1074425602	0.1320489464	0.02128033	-0.0635549147	-0.0859681762	-0.0150429849	0.1589798251	-0.1377498933	-0.06906205	-0.0304904951	0.083441477	0.10612066	-0.0119549848	-0.0186937059413878	-0.0199049852557066	0.000349454641823	0.0003962084380298	0.0680692167474461	0.0433271321591917	0.0046334182686107	0.00187724038114	-0.0149795201557765	-0.0132306919183094	0.0001750512086372	0.0002243860240973	-3.0004525560009933e-05	-0.0004610117127791	9.002715540812893e-10	2.1253179931952854e-07	0.0001849991278235	0.0004869882881432	2.371575927886444e-07	3.422467729545569e-08	4.900276912796667e-05	-6.228039088610111e-08	3.878847088925546e-15	2.4012713822088033e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.9206439685289	0.4278499165427547	760245.6093784941	0.1830555510856422	879.8488488169763	2.9881309112371355	8.928926342690874	774133.9967645585	818.8851321218165	0.2684291151703064	0.0720541898711136	670572.8596101648	816.2478313901726	662.1397358248993	1.135511	19.95796	0.1458774621854431	0.0586491851128555	0.0750268568	-0.1940438222	0.0256811712	-0.0753726921	0.1765436489	0.0866763383	-0.0668131977	-0.1570334872	-0.0199183731	-0.1000234496	0.153355556	0.0920345182	0.0793727372	-0.1032633236	0.0804515095	-0.0197904836	-0.1317635785	0.0164349289	0.0752564304	-0.1029540093	0.0084205218	-0.1962935809	0.1499386171	-0.1041551001	-0.0366233526	0.1476819087	0.0506447099	0.103341454	-0.1229244089	0.0212099449	0.0471281053	-0.1843476541	-0.0417968436	-0.053815234	0.1699472667	0.0370248632	0.1026149032	0.0759774664	-0.2273960619	0.0363306749	0.0042311412	0.0758936099	-0.1068445265	0.1213932823	0.2372970958	0.1572759871	0.0822198181	-0.0134489472	0.0445685009	0.1074266182	0.0781392222	-0.1022902235	-0.0364979139	0.1372086603	0.1921197871	-0.0419986413	-0.1138005902	-0.1194508215	0.1016540472	-0.023839813	0.0055825953898533	0.024276301331241	3.116537128681132e-05	0.0005893388063252	0.0426776386178744	-0.0253915781295717	0.0018213808379978	0.0006447322399101	-0.047798675248714	-0.0328191550929375	0.0010770969410142	0.002284713355532	-0.0004659022952055	-0.0004358977696454	2.170649486777529e-07	1.9000686558191275e-07	0.0006820663382727	0.0004970672104492	2.4707581170374934e-07	4.652144898047293e-07	-0.0002858408034112	-0.0003348435725391	1.121202180707922e-07	8.17049648947603e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.7838945353375	-0.1367494331914258	760007.1587712005	0.0187004074781762	870.1909990035041	-9.65784981347224	93.27406301958575	757232.3747467165	818.7525819872246	-0.1325501345918383	0.0175695381803144	670355.790510747	816.6962530376968	680.07876548223	1.122984	19.737789	0.0658986192176642	0.0357895388113199	0.024964712	-0.276218238	0.0306647869	0.0099391517	0.1802582476	-0.0317736408	-0.0207811646	-0.083680917	0.0824219187	-0.0890290535	0.1170471618	0.0955794569	0.111690428	-0.0715368701	0.0266326774	-0.0530413656	-0.0699563396	0.0320335602	0.1915604245	0.0095230197	0.1208588403	-0.1118182373	0.1185852095	-0.1095936255	-0.0820759356	0.1182121433	-0.0578387463	0.0637901881	-0.0560849887	-0.0735747669	-0.1229612543	-0.2157542138	0.0157384207	0.1551630355	0.1658109565	0.0631121449	0.0218253157	0.0923341664	-0.1764919803	0.0406100978	0.1978375655	0.1198134188	-0.1673515523	0.1033062933	0.0332923697	0.0329916179	-0.0640808646	-0.0181966845	-0.0975056969	-0.0182160894	0.1972911444	-0.139576286	0.0829718618	-0.0275611789	-0.0243245493	0.0215366853	-0.0007271392	-0.0013870291	0.0970382431	-0.0355847396	0.0181637482799885	0.0125811528901352	0.0003299217515787	0.0001582854080449	0.0436673055621241	0.0009896669442496	0.0019068335750559	9.794406605405377e-07	-0.0166414622042339	0.0311572130444801	0.0009707719246991	0.0002769382642949	-0.0002514738750799	0.0002144284201256	6.323910984770115e-08	4.5979547357560834e-08	0.0006820094681296	-5.6870143100057516e-08	3.2342131762210186e-15	4.651369146184199e-07	-7.691436690391535e-05	0.0002089264365072	4.365025587163245e-08	5.915819836230108e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
