global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
868.2031622432004	-1.6879055641849163	753776.730929093	2.849025193606401	872.5976721409389	3.5973806544712943	12.941147573164317	761426.6974257856	814.7060487525088	-2.4780485924839013	6.140724826711445	663745.9458739252	814.5708631938429	721.1592493466618	1.326068	18.506674	0.0068881944143282	0.0070149686955255	-0.0739889274	-0.2184652729	-0.0362434282	-0.0170580339	-0.0980937864	-0.1676244343	0.0611216676	-0.1652130255	0.039697279	-0.0335686741	0.1715393538	-0.1161256067	0.0394739507	-0.016371328	-0.1581445149	-0.0848828597	0.0375376112	0.054765802	0.0354152921	0.0476044484	-0.0605732526	0.0907272171	0.1377052213	0.0465732837	-0.0099533851	-0.0150789268	-0.1143969885	0.082678427	-0.0305247153	-0.2047753643	0.0051409124	-0.0861729623	-0.0307455938	0.1195538573	-0.1548165233	0.0850864789	-0.0164469942	0.0520724853	0.0469986937	0.2118885099	0.0442791986	-0.016818609	-0.1169313484	-0.0503628765	-0.0088609576	-0.125084192	-0.0002585854	-0.0370697925	0.0209790025	0.0654076416	-0.1158993465	0.1552547355	-0.122849354	0.0209149411	-0.0735838445	0.1176414719	0.0557553502	-0.1682649977	-0.0192471352	-0.0866628963	-0.0587283509	0.0497582407	-0.0774658964	-0.0606780131	-0.0510280378	-0.1475858762	0.0786806565	-0.0317019318	0.1367003279	-0.0967064067	0.1437067008	0.1082959623	3.944648868525746e-05	2.874870034474952e-05	1.5560254695961443e-09	8.264877715122008e-10	-0.0311926655006544	7.645640465597792e-06	0.0009729823810357	5.845581812918642e-11	0.0064963750801183	4.662710751000485e-07	2.1740871547495507e-13	4.2202889181582057e-05	0.0003809997472675	-2.4501439999059446e-10	1.451608074178989e-07	6.003205620275103e-20	-7.945572622070075e-08	-2.6143830655911412e-08	6.834998813649735e-16	6.313212429258953e-15	-0.0004169998706685	-0.0001370002872038	1.8769078693923685e-08	1.7388889213754574e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3174505494815	-1.8857116937189176	750505.9251265533	3.5559085918282687	862.5118875558036	-10.085784585135343	101.7230506977537	743926.7561750752	815.5331715449852	0.8271227924764162	0.6841321138339846	665094.3538902223	815.1206469657022	705.7373347926784	1.462948	20.416967	0.081923297942804	0.0423938254136697	0.0386423496	-0.0632199742	0.114537105	0.0221629239	0.0566748773	0.0846631581	0.0050039079	-0.1019249715	0.0332213075	0.0074458149	-0.0189010974	0.0037259412	-0.0900574955	0.0920814508	0.0162150256	0.0340864507	0.0611552558	-0.0769555993	0.2197951472	-0.0986114831	-0.0251831176	-0.0626587353	0.0585875115	-0.1275245625	0.0154060552	-0.1687442844	0.0629700709	-0.1205625193	0.01096463	0.0082913787	0.0450513552	0.0909857516	-0.0525655768	-0.0161235263	0.1116742925	0.0299538633	0.137792073	0.064272374	-0.1851806251	-0.0629618068	0.0474701884	0.0598789499	-0.0385160284	-0.0939938572	0.062458037	0.027348153	-0.0004627608	-0.0233094824	0.1240018746	0.0165264212	-0.0263492677	-0.1296792205	0.0339613481	-0.0362669974	0.0600007937	0.1561172384	0.0211412454	0.008560499	0.0009935837	0.0045944847	0.108344127	-0.1046670487	-0.1505834394	0.2468733261	0.0630717719	-0.0793793962	0.1831217578	-0.0447349093	0.2565009784	0.1195731821	0.1412592515	0.0993643757	-0.0134511738877733	-0.0134906203764585	0.0001809340789591	0.0001819968381417	0.0036067427975012	0.0347994082981556	1.3008593607326782e-05	0.0012109988179017	-0.0049863686971605	-0.0114827437772788	0.0001318534046546	2.4863872784022103e-05	0.0003810424341101	4.268684259995e-08	1.451933365925499e-07	1.8221665311529056e-15	0.0003059465792574	0.0003060260349836	9.365193408779624e-08	9.360330935930455e-08	-0.0002800580826765	0.000136941787992	1.875305329844588e-08	7.843252967243731e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.9098431805426	2.5923926310611023	755004.3155760351	6.720499553579905	868.7941496930804	6.282262137276803	39.4668175614617	754803.2745409226	816.4882220466311	0.9550505016459284	0.9121214606941394	666653.0167408688	816.3723257802015	711.1147604868029	1.404287	19.598299	0.1682813317414515	0.0815622253120189	-0.0473219698	0.1654005857	-0.0852256587	0.048490688	-0.0491737516	0.0440692516	0.023345813	0.1528896429	-0.0863892684	0.0708241211	-0.099011782	0.0763015887	0.0132853702	-0.0285203717	-0.0742389673	0.091011975	0.030454351	0.036800077	0.0718256298	0.0431169299	0.1731918633	-0.029225645	0.1801307137	-0.0770512505	0.142202265	0.0291789923	0.1036620808	-0.0221757249	0.0655009573	0.1129289525	-0.0619968042	-0.0058156507	0.0628628059	0.0387326143	0.057856839	-0.0084568756	0.0155128879	-0.0003291223	-0.0162488505	0.0570706602	0.0554248254	-0.1285632106	0.0213522602	-0.2670425919	-0.0204794358	-0.0629311075	-0.0475164167	-0.0277570146	-0.052398988	-0.0475635752	0.202969252	-0.0041567654	-0.0285519583	-0.0465393972	0.2581926359	-0.0195367336	-0.0724310272	0.0011571587	0.1308915036	-0.0123064742	0.0403856597	-0.1355995417	0.1002325237	-0.0614305564	-0.0196906652	-0.0599380738	0.0661407701	-0.1651796339	0.1927393631	-0.0319756246	0.1386044847	0.0898496795	-0.0022975943657854	0.0111535795219879	5.278939869688814e-06	0.0001244023361533	-0.031199290611994	-0.0348060334094952	0.0009733957346916	0.0012114599617028	-0.0378152617556963	-0.0328288930585358	0.0010777362194487	0.0014299940216518	0.0014310006002866	0.0010499581661765	2.0477627180206093e-06	1.1024121507207188e-06	-1.0101654408511962e-06	-0.0003069567446982	9.422244311574737e-08	1.0204342178900916e-12	-0.0007129996868304	-0.0004329416041539	1.8743843260735226e-07	5.083685534202486e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.0474898007463	-2.862353379796218	750038.2545901738	8.193066870830833	866.0564588056292	-2.7376908874512083	7.494951395233384	750053.7898389464	814.9400011957908	-1.5482208508402664	2.3969878029765583	664127.2055489955	814.1945362676141	710.2831254968204	1.257983	17.556469	0.0188609939483191	0.0162906237774181	-0.036739785	0.0280682578	-0.217814415	-0.0028357337	-0.0021562536	-0.1554354801	0.0393075175	0.2191394708	-0.0868283136	-0.0060500148	-0.0861671918	0.0477009338	0.1141266063	-0.0384949937	-0.1180767505	0.0894829529	-0.1159024532	-0.0197084503	-0.0618312026	-0.1299098559	-0.0376197032	-0.034907751	-0.0275560335	-0.2835419763	-0.0392985662	0.1261836537	-0.0555292237	0.1948285927	-0.0117523839	0.083049078	-0.0720835494	-0.1100792841	0.1573160967	0.0487991579	0.1352871131	0.0312966167	0.0823846913	-0.1274503571	-0.0820095868	-0.01600474	-0.3285067819	0.012692019	0.0991958625	-0.0314435057	0.1522553639	-0.0178498272	-0.0580070753	-0.046468197	-0.1086047682	0.0044382625	0.1867017181	-0.071327187	-0.1152665716	0.0948040478	-0.0316826591	-0.056348371	-0.0346760768	-0.0790377225	-0.0276430732	-0.0749574596	-0.0400860493	-0.0699194059	0.1498925113	-0.0775493656	0.2094694191	-0.120255984	0.1820397924	-0.115227145	0.0402067339	-0.1850056695	0.1357462967	0.0798077096	-0.0024126926396945	-0.0001150982739091	5.821085773636015e-06	1.3247612656854297e-08	-0.0311875222237034	1.1768388290603338e-05	0.0009726615424539	1.3849496295840975e-10	-0.0378521045651041	-3.684280940779994e-05	1.3573926050594715e-09	0.0014327818200075	0.001118978095324	-0.0003120225049625	1.252111977814927e-06	9.735804360313565e-08	-6.289890211208515e-05	-6.188873667123396e-05	3.830215726761339e-09	3.95627188690567e-09	-0.00071296523893	3.4447900400030526e-08	1.1866578419704233e-15	5.08319431922512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.4415515653951	-0.6059382353512319	748989.0791759185	0.3671611450605649	864.9313789367676	-1.125079868861576	1.265804711317581	748106.2902694583	815.2706459292701	0.3306447334792892	0.1093259397775902	664666.2261139293	815.1771973485387	703.9102210270771	1.125814	15.711908	0.0486219696821574	0.0328176219409489	-0.002319206	-0.1511356852	-0.103903179	0.0940114385	0.038555031	-0.1193090682	0.0917291569	0.057003039	0.0654021844	-0.0136753064	0.1596235132	-0.0591537578	0.1717549134	0.0735124042	0.0053779927	0.0921912066	-0.0625106499	0.0606569831	-0.0861011217	-0.0947547769	0.0310137121	0.0396111866	-0.0566768698	-0.0143048341	0.0275043295	-0.1853280247	-0.0716143656	-0.0164428221	-0.0237616545	-0.1455914541	-0.0342320366	-0.1357570746	-0.0060276924	0.0819908611	0.0899058656	-0.1176013629	-0.0982405222	-0.1108064689	0.0105216116	-0.067127954	-0.072825168	0.0134124084	0.0505031094	0.007274074	0.0597368102	0.2506442775	-0.0491875526	-0.0041859123	-0.0027727335	0.0386295862	-0.0335702599	-0.048989802	-0.180385562	0.115312133	0.0170226997	0.0512715609	0.030228458	-0.0331278142	-0.0142665608	-0.0677225191	-0.1179670203	-0.0250261738	0.0600991817	0.0286997672	0.1486993233	-0.1427909072	0.0603314265	0.0502797259	-0.0941088275	-0.0031027081	0.1326888823	0.0692973963	-0.0221897432629845	-0.01977705062329	0.0004923847060771	0.0003911317313561	-0.0312973929102895	-0.000109870686586	0.000979526802981	1.2071567770900684e-08	-0.0379524319498045	-0.0001003273847004	1.0065584120822208e-08	0.0014403870909045	0.0006089994875839	-0.0005099786077401	3.708803758774527e-07	2.6007818035253093e-07	-2.170834567660762e-07	6.268181865531908e-05	3.929010389938306e-09	4.712522720150889e-14	-0.0007129992322862	-3.3993356200008255e-08	1.1555482657406391e-15	5.083679052407106e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.879838212905	0.4382866475099263	749747.8942236066	0.1920951853854904	863.4192803737095	-1.512098563058089	2.2864420644023373	745492.8537210544	816.4026548607725	1.1320089315023552	1.281444221001104	666513.2948637176	816.3712670395606	697.5032274127955	1.231141	17.181862	0.0948873336874633	0.0612867299964493	0.0272963699	-0.0834418306	0.0841106107	0.0155053515	0.0593272347	0.0015793493	0.0226529449	-0.0904642131	-0.097941853	0.0264470238	0.0455767029	0.0776906512	-0.0455479437	0.0347220977	0.2317993389	0.1183003963	-0.0699241195	-0.1673960333	-0.0210299855	-0.1192040305	0.1110546327	-0.1310151737	-0.0843047785	-0.009217988	0.0516045605	-0.0846362992	-0.2471725203	-0.0320243966	0.0125373615	-0.0488268133	-0.0348130084	0.1126988703	-0.0537415058	-0.2249048215	0.1708693904	-0.0528365515	0.0515473251	-0.083609398	0.0470819881	-0.2345956376	0.1097394412	0.0743436183	0.0169630493	0.0142918918	0.146576794	0.0632523007	-0.0523187532	0.1285527827	0.0836210563	0.0146164074	-0.079297547	-0.2372317332	-0.0217845443	-0.0376029989	-0.093310944	-0.112586902	0.0551123321	0.0404572696	-0.0590302056	-0.147525654	-0.0084387255	-0.0718555835	-0.0214305449	0.0452006901	0.1125275289	0.0154271478	0.0803986994	0.0303863416	-0.0954080012	-0.0720444534	0.1294367287	0.0583804184	-0.0223105460759285	-0.000120802812944	0.0004977604662061	1.4593319615183062e-08	0.0239444537301949	0.0552418466404844	0.0005733368644374	0.0030516616202507	-0.0229831836186491	0.0149692483311554	0.0002240783955997	0.0005282267292485	0.0006980005070218	8.900101943790008e-05	4.872047078026899e-07	7.921181460985469e-09	-1.0854864207487937e-07	1.0853481469119684e-07	1.177980600005244e-14	1.1782807696300271e-14	-0.0003110000684812	0.000401999163805	1.6160332769991922e-07	9.672104259531109e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.0345342237013	2.154696010796215	753483.952604958	4.642714898941122	866.2462267630441	2.82694638933458	7.99162588817182	750382.5253812112	816.1218513039981	-0.2808035567743445	0.0788506374971225	666054.8761758653	816.1244199119253	700.6798262057888	1.283546	17.913225	0.0553743421495457	0.0326771100354857	-0.022299908	0.1559125243	-0.0363262734	0.0256648649	-0.0067396165	0.0262783826	0.0954138034	0.0848795671	-0.1141853032	0.0382942179	-0.0645781637	0.0987748071	0.0434408044	-0.1626843845	0.0296351043	0.0689693296	-0.0445705105	0.0112794403	0.2109340293	0.1072109279	-0.1512584653	-0.1318089896	-0.1031253748	0.0594947328	-0.1036434928	-0.04103561	-0.0323453768	-0.0928985855	0.0466448541	0.0971162452	-0.0587310787	-0.0189568854	0.0823995146	-0.1040383494	0.0779683674	0.1830270079	-0.0915889974	0.2776940523	0.0278096354	-0.0825429072	0.0583378184	0.0316363633	-0.054839253	0.023054174	0.0269645726	0.0568013426	-0.0732518528	0.1267947732	-0.0381621367	0.0340338478	0.1072193399	-0.2459405327	0.0912033522	0.0940978715	-0.0470334066	-0.0706493045	-0.0401918093	-0.008463851	0.0325097525	-0.0767337288	-0.1289349336	-0.0957626311	-0.1188530716	-0.0276120156	-0.0819643681	-0.0115976559	0.1058622939	-0.0799775787	-0.0241189017	0.4167787691	0.1259946088	0.0471208409	-0.0223132408867883	-2.694810859800445e-06	0.0004978807188718	7.262005570098413e-12	0.0105790209433962	-0.0133654327867986	0.0001119156841208	0.0001786347935784	-0.0379330837105129	-0.0149499000918637	0.0002234995127567	0.0014389188397887	0.0011289980901938	0.0004309975831719	1.2746366876612475e-06	1.8575891670010495e-07	-2.376652954438896e-07	-1.2911665336901026e-07	1.6671110177213143e-14	5.648479265843132e-14	-0.0004209996578563	-0.0001099995893751	1.2099909662690613e-08	1.772407119151217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.955223141776	-2.079311081925312	749878.448486523	4.323534575417409	864.8702494158064	-1.375977347237722	1.8933136601113585	748000.5483245591	816.0842071203481	-0.0376441836500589	0.0014170845626793	665993.4331112471	816.3174783905591	709.2575447040067	1.322483	18.456631	0.0504437967813004	0.0291099176988489	-0.0216332723	-0.0546976902	-0.1932168713	0.1057552181	-0.0035548405	-0.0978652506	0.1555079334	-0.0631428269	-0.1416545947	0.0078924568	0.146929256	0.0370357156	0.0878312973	-0.0751571168	0.0230875502	0.1462831976	0.0630618612	0.0213021517	0.1145420506	0.0991343556	0.0766864962	-0.1071347351	0.0099306169	0.1032791901	-0.0732097784	0.0035061991	-0.0033384748	0.1277870601	0.0046888235	-0.1406351703	-0.0875192557	-0.0568036159	0.0584246956	-0.0931107521	0.1297041479	-0.0186941601	-0.1321136322	0.1237345915	0.0082751398	-0.0309293702	0.0866468832	-0.1304588865	-0.0930072733	0.0716152244	-0.0752399284	-0.0563105144	-0.0620678843	0.2447550338	-0.0999225946	-0.0346366245	-0.049480083	-0.069660452	-0.1847145925	0.0664328363	0.2037926335	0.0241695716	-0.1334978861	0.0902099205	0.1479469259	-0.1015700004	0.0087204129	-0.0728383013	-0.1088062288	0.0708660784	0.0197200958	-0.0075971013	-0.0311445483	0.1533092655	0.0638920186	0.159100679	0.1223675745	0.0355847396	-0.0223114287742163	1.8121125720006737e-06	0.0004977998539469	3.2837519736028967e-12	-0.0141437225574492	-0.0247227435008454	0.000200044887782	0.0006112140462085	-0.0309197737224877	0.0070133099880251	4.918651698813401e-05	0.0009560324070498	0.001363972415013	0.0002349743248192	1.860420748916396e-06	5.521293332423899e-08	-0.0001392873287135	-0.000139049663418	1.933480889667469e-08	1.9400959940142604e-08	-0.0004209050224964	9.46353599000165e-08	8.955851343405652e-15	1.77161037962695e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.543797694457	0.5885745526810524	750898.153322732	0.3464200040637009	862.7867359488351	-2.083513466971226	4.341028367050458	744400.951729245	815.8865890594519	-0.1976180608961613	0.0390528979923589	665670.926207067	815.0968735851184	702.4450279078158	1.273966	17.779535	0.0259605698393046	0.0185772979307287	0.0289174115	-0.1210976317	0.0684545773	-0.0012034522	0.0189876964	0.0372714774	0.0349123191	-0.2260509218	-0.0086228923	-0.0091726397	0.1270178308	-0.0260233238	-0.0517860405	0.0155698901	0.1305161984	0.0214209473	0.0301315172	-0.1331675132	0.0385399165	0.198815905	0.1069412816	-0.1628665273	-0.1031334699	-0.0568907094	-0.004560547	0.0662542763	-0.0234542101	0.0706873825	-0.0255403753	-0.147155201	0.0286649614	0.1026980456	-0.0716134189	-0.1129988685	0.0711503371	0.0729773855	0.0571487612	0.0943732125	0.0640456966	-0.1259104698	-0.016968696	-0.1778042749	0.1011002198	0.0203832445	-0.0390174639	-0.1070577284	0.0031976635	0.1148949248	-0.0565759393	0.0512151281	-0.1934855536	-0.0304557562	-0.0670931899	-0.092630982	0.2222421902	-0.0698509293	0.0588069872	0.0313651642	0.1298389447	-0.1923489102	0.0447718406	-0.0357672529	0.0785400548	-0.2526196314	0.0462881291	0.0591332457	-0.0144443202	-0.0271848523	0.1586310546	0.1641408312	0.1185609488	0.023839813	-0.0193291857077042	0.0029822430665121	0.0003736174201229	8.893773707759496e-06	-0.0323426164344056	-0.0181988938769563	0.001046044837823	0.0003311997383447	-0.0296165247026465	0.0013032490198411	1.698458007717042e-06	0.0008771385354624	0.00131697711172	-4.699530329300007e-05	1.7344287127943533e-06	2.208558531601063e-09	-0.000116777183964	2.251014474950001e-05	5.067066166434429e-10	1.3636910694561898e-08	-0.0004209232519738	-1.8229477399985244e-08	3.3231384627657275e-16	1.771763840521991e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.4845065072742	-1.0592911871827937	749063.43100414	1.1220978192431326	862.025461730957	-0.7612742178781673	0.5795384348060153	743087.8966724696	815.3127556442499	-0.5738334152019888	0.3292847884023781	664734.8895162204	814.945296318462	700.520015425447	1.179936	16.467241	0.0652558284723003	0.0363658225076187	0.0367536524	0.0137529786	0.0448805992	-0.1792578615	0.030083648	0.0089033294	-0.0419388043	-0.1881837236	-0.1813316232	-0.0534056259	0.0072363125	0.1160143284	-0.1818904203	-0.0510902866	0.2107508168	-0.0327157254	0.0148525624	0.0234853972	0.0396082873	0.1402868277	-0.0865546922	-0.0950568617	-0.0225895983	-0.0636580664	-0.1298449628	0.1306753048	-0.1519170477	0.210318442	-0.0625920603	-0.0054482101	-0.0306969312	0.2004454638	-0.032689358	-0.2312926873	-0.0431699339	0.0612427614	-0.0744796157	0.1457818311	0.0418547985	-0.0505238893	-0.0543661946	-0.0873595089	0.0143710711	0.1196536225	0.0345413404	-0.1433667185	0.0027157467	0.1516589985	-0.0511685337	-0.0125070028	-0.1143915711	-0.2631081434	0.0157528709	-0.1708750835	-0.0701046007	-0.1521962371	0.0277774648	0.0571587633	-0.0535613273	-0.1013704641	-0.0772428835	-0.0020544326	0.0066174484	0.028086621	0.0354305069	0.0067228637	0.084681186	0.1239432646	-0.0170088846	-0.110783155	0.1145803187	0.0119549848	-0.0223260987821731	-0.0029969130744689	0.0004984546868313	8.981487975922635e-06	-0.007700256090203	0.0246423603442026	5.92939438547084e-05	0.0006072459233335	-0.0066796717503052	0.0229368529523413	0.0005260992233573	4.461801469182533e-05	0.0011399969104142	-0.0001769802013057	1.2995929557539218e-06	3.132199165424146e-08	-2.399458991497738e-07	0.0001165372380648	1.3580927855783576e-08	5.757403451879343e-14	-0.0004209998546289	-7.660265510003568e-08	5.867966768375023e-15	1.7724087759755498e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.4429996800532	1.958493172778958	752457.3576939288	3.83569550782179	863.6330959865026	1.6076342555455767	2.5844878996035807	745862.1244832316	817.1774003302493	1.8646446859993373	3.476899805025568	667778.9036105045	817.0880831451817	687.9297541874581	1.511338	21.0923	0.1101264216263987	0.0604284399408272	0.0187006443	0.1768832179	0.0981616411	0.0884919607	0.0178050759	0.1418852189	0.1025096494	0.0483102517	-0.0924635469	0.1150482823	-0.0426200996	-0.0515868994	-0.118588998	-0.0989140996	0.188622946	0.2992204152	-0.2150346397	0.0958693754	-0.1268292745	-0.0162296363	-0.2027987043	0.1324104418	0.1332212652	-0.1174867608	0.0333199334	-0.2428226997	-0.2980779294	-0.1140126966	0.1078969803	0.0563720527	0.0910582412	0.1290575304	0.1105944863	-0.1475921683	0.1666853525	0.0433964097	-0.2446810299	0.0027402718	0.2141195722	0.1330226031	-0.1657817864	0.1026966391	-0.1185470493	-0.1062651981	0.266189389	0.1307771436	0.0480315077	0.0795735053	0.1304263389	0.0609745897	0.0953852898	-0.0455056332	0.229895575	0.2765140788	0.3336642947	-0.2144129469	0.4221837128	-0.3880800077	0.0340451623	-0.1330165343	0.0261954243	-0.0164636629	-0.063460501	0.3341105006	-0.0638424111	0.1401162003	-0.1105113856	0.0929660536	-0.1430493178	-0.1603130882	0.1104315261	-0.0	-0.0030332063016942	0.0192928924804789	9.200340468637407e-06	0.0003722157002633	0.0163100345883151	0.0240102906785181	0.000266017228272	0.0005764940584669	-0.0018178291636559	0.0048618425866493	2.363751333735676e-05	3.304502868237909e-06	0.000255000192942	-0.0008849967174722	6.502509840045723e-08	7.83219189936569e-07	-8.549727814610721e-09	2.313961713351631e-07	5.3544188108572165e-14	7.309784570392821e-17	-6.700005065738725e-05	0.0003539998039715	1.253158612118695e-07	4.489006788092457e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.8959425368167	4.4529428567635705	760202.534612164	19.828700085601707	869.2560584150042	5.622962428501637	31.617706472341027	755606.0950911891	818.0654134944994	0.8880131642500828	0.7885673798814445	669231.0207559261	817.3496381941853	709.9673259315127	1.410277	19.681887	0.1094064663699404	0.0562740827512886	-0.0970353758	0.0554935623	0.0491971901	0.019093995	-0.1297643577	0.1161332957	0.0983080269	0.0176563146	0.011394044	0.1703980953	0.0331311155	-0.0413463416	-0.0366772262	0.0045473145	-0.1970799545	-0.1052506137	-0.1554074171	-0.0847548578	-0.2204708698	-0.0389692184	-0.1439703516	-0.045847087	0.0432879722	-0.0493739067	-0.0881831582	0.0088820012	0.1864285359	-0.1756414867	0.1596045153	-0.0161797819	0.0177551679	0.0273743518	0.0773579554	0.1930359699	-0.0877994589	0.0763877637	0.0648012273	-0.0670259614	0.1727372994	-0.0239416276	-0.2155675422	0.0540875402	-0.0649869926	-0.0978450382	-0.0654307104	-0.0670280595	-0.0130737856	-0.0584117059	0.058032819	0.0479322214	0.0551259647	0.2371119725	0.1758068764	0.1599337848	0.1091327277	0.1098596092	0.2986554598	-0.1572276347	-0.2066459064	0.1221214978	0.1413690278	0.0573696688	0.1223283691	-0.3114144687	0.2390517242	0.0145593116	-0.1542835728	-0.0909035247	0.0395238837	0.3499886185	0.10612066	-0.0119549848	0.0205324780252027	0.0235656843268969	0.0004215826538554	0.0005553414777949	-0.0277057989110005	-0.0440158334993156	0.0007676112932967	0.0019373935986394	-0.0017872780562129	3.0551107443e-05	9.3337016599373e-10	3.194362850220162e-06	0.0004929497669217	0.0002379495739796	2.429994727081584e-07	5.6619999757120714e-08	-0.0004390554033146	-0.0004390468535867	1.927621396444562e-07	1.927696471797461e-07	-0.0002258915718166	-0.0001588915211592	2.5246515496288554e-08	5.102700221777416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.3458108318762	-3.5501317049405543	754024.4471892685	12.603435122424129	874.3152945600237	5.059236145019554	25.59587037107232	764427.234301581	816.9098406696663	-1.1555728248330297	1.335348553492588	667341.6877829396	816.4961738018065	721.0191405558624	1.566314	21.859556	0.0618168611287939	0.0378151221998495	-0.1126984535	-0.150839427	-0.1146304277	-0.0599223365	-0.0816256949	-0.1793358231	-0.0026941172	-0.0717852657	0.1057964086	0.0538629132	0.1735334541	0.079801532	0.065861274	0.0787652491	-0.2282636585	-0.0574778854	-0.0682339166	-0.1499307751	0.1251525363	-0.0059130784	-0.0213980788	0.1165843784	0.3237284175	-0.1415234445	-0.0685187986	0.05766369	0.070295574	0.1811058903	0.0337485605	-0.1601415159	-0.1572621232	0.0009894125	0.0171819934	0.210164876	0.0107268524	0.1110281221	0.2179825878	-0.1295685598	-0.0718288269	0.1369240272	-0.1608102339	-0.1169091198	-0.208024015	-0.1451572272	-0.0540921167	0.0388170078	-0.0942391384	-0.0791298649	-0.0781239522	0.0351344486	-0.0661583835	0.0502053073	-0.023288228	0.2117986986	-0.0718578545	0.2106319454	-0.0329311355	-0.0112425371	-0.0656251876	0.0625370875	0.2525290757	-0.1165183892	-0.0600621527	-0.015055422	0.0205562082	-0.0968781419	0.2102233949	0.0407711619	-0.2525998703	-0.1193299606	0.1016540472	-0.023839813	0.020620807485713	8.832946051029814e-05	0.0004252177013628	7.802093594040319e-09	-0.0404020034658429	-0.0126962045548423	0.0016323218840539	0.0001611936100984	-0.0217711256957642	-0.0199838476395513	0.0003993541664808	0.0004739819140607	0.0009949333627754	0.0005019835958536	9.898923963635656e-07	2.519875305062108e-07	-0.000439151535434	-9.613211939999517e-08	9.241384380334929e-15	1.9285407107403977e-07	-0.0003047814333213	-7.888986150470003e-05	6.2236102482307515e-09	9.289172209738604e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
