global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
810.0999350744345	1.7215227621724123	2.9636406206777326	656261.904807603	946.293716825288	1.614846821489209	2.607730256873801	895471.7985030183	754.8205373921526	1.0960450478650046	569754.043668978	1.2013147469494	771.4575241775249	622.4425918825211	1.260276	20.090403	0.0771465110490257	0.0636545460866245	-0.0100161884	-0.1283081826	-0.1313243735	-0.1273044522	-0.0255105958	-0.0664596876	-0.026051372	-0.1087168104	0.0560164463	0.0798716118	0.0570458595	-0.1440560439	-0.0186199236	-0.1162545024	0.0212358239	-0.1293188913	-0.1622557316	0.0163302689	-0.1877230958	0.0544129261	-0.0131673516	0.0739072249	-0.1153050321	0.0391674981	0.1126054726	0.0329802407	0.0295744875	0.0653351562	0.015173006	0.0258951217	0.0628334558	-0.0003016559	-0.0635295844	0.0899511943	-0.1589477118	0.0197631299	0.0419606555	-0.1501189028	0.0955768698	0.0150225013	0.0363195715	-0.0811328897	-0.0774804315	0.1103822193	-0.2689524466	-0.0594722399	-0.1072589546	0.1803442651	0.136599741	-0.0420718141	0.0063675211	0.0349184563	-0.1009986225	-0.1907038322	-0.0423038294	0.0671445845	0.0468415063	-0.0008240211	0.0998826309	0.0433873263	-0.0470804501	-0.0443837753	-0.0602895959	-0.0603107716	0.0714335593	0.0133054939	-0.1384799954	0.0403266245	-0.0472312487	-0.0474833296	0.0093147097	0.1437067008	0.1082959623	-0.0175485873172931	-0.0012191594210832	0.0003079529168326	1.4863496940161613e-06	0.0547490293564578	-0.0626745165763509	0.0029974562154742	0.0039280950280792	-0.0196076622131329	0.010552722650047	0.0001113599553288	0.0003844604174643	-0.0004459995968205	-5.39995951228e-05	2.915956273426325e-09	1.9891564036404856e-07	9.799997677562013e-05	-3.0205171670056805e-11	9.603995448022084e-09	9.123523956176022e-22	2.184532830123249e-08	2.6227029189097952e-09	6.8785706008579586e-18	4.772183685886292e-16	0.0	0.0
810.3324844309536	0.2325493565191436	0.0540792032174677	656638.7353240417	944.737864124364	-1.5558527009239924	2.4206776269724823	892529.6319102653	754.2219935425925	-0.5985438495600874	568850.8155433624	0.3582547398462086	770.9443815554714	626.8795644601456	1.341543	21.385893	0.0980708076235596	0.0585179480054212	-0.0207613201	0.076538232	0.1636669045	0.1439822161	0.0711809092	0.0031054868	0.0284465736	0.005974271	-0.0827033405	-0.0718461787	-0.1110012212	0.1414897628	-0.0030002179	0.0745685308	0.0008606425	0.0345659645	0.0710467206	-0.1285135917	0.1229392076	-0.0272854353	-0.0236827421	-0.0777534334	0.0296530796	0.0564536466	-0.1584696963	0.1087096179	-0.2532115433	-0.0049006798	-0.0398877482	0.0212573832	0.0685693232	-0.0011077595	0.0145414427	-0.0658611969	0.1089944717	0.0390797642	-0.0642066806	0.0957988238	-0.0601105448	0.0294406277	0.0741895528	-0.0389123038	0.0737332557	0.1522558954	-0.0097927284	0.2359408398	-0.094113877	-0.1261010063	-0.0345540787	0.0221986603	-0.1177121405	-0.0857146838	0.1469312156	0.0076547566	-0.1180204369	-0.0499839781	0.0512175617	-0.1566531936	0.0048834766	0.1110750842	-0.228434035	-0.1294089355	0.1034370925	-0.0641575846	0.0210767966	0.0269960528	-0.0007282049	0.0519091054	-0.0703543144	0.0490781769	-0.1545534343	0.1412592515	0.0993643757	-2.0248972589342884e-05	0.0175283383447037	4.100208909239595e-10	0.0003072426451264	0.0404711541836917	-0.014277875172766	0.0016379143209601	0.000203857719449	-0.0295681343330898	-0.0099604721199569	9.92110048524387e-05	0.0008742745679396	0.0005579999354683	0.0010039995322888	1.0080150608361292e-06	3.11363927982627e-07	0.0002199996850349	0.0001219997082592	4.8399861415455203e-08	1.4883928815349402e-08	-6.135384627735038e-08	-8.319917457858287e-08	6.922102650557511e-15	3.7642944530247415e-15	0.0	0.0
809.1179907172528	-1.21449371370079	1.4749949806187366	654671.9229023245	947.0971629208532	2.3592987964891563	5.566290811115182	896993.0360127292	754.3967054174581	0.1747118748655793	569114.389144715	0.0305242392190458	771.517156792347	624.7033456242145	1.267113	20.199381	0.124154603945414	0.0749942272114814	0.004803599	-0.1805913975	-0.0846585065	-0.0437563571	0.1161541609	0.0123915045	-0.1148068623	-0.0831603022	0.0734591268	0.1430512068	-0.021850733	0.0135209542	0.0239763936	-0.17708516	-0.0820141789	-0.0511350196	-0.1513998684	-0.1171597529	-0.0598120095	0.0541898692	0.0272564699	0.0213984829	0.1938555354	-0.1922664747	-0.1111201974	-0.0873904921	-0.0482010916	0.0437318622	0.0087174771	0.1035256582	-0.1399983846	0.0118614175	0.0245775753	0.19491148	-0.1296051319	0.0407821654	-0.0686621089	-0.1138565089	0.0603354468	0.0428204776	0.1549989454	0.0015013707	0.0428626945	-0.028998635	0.0566593846	0.1939415793	0.0073453683	0.2081516273	-0.0484330487	-0.0264251716	-0.0616152538	0.102462541	0.0906967312	-0.0966891015	-0.1361120102	-0.0318547061	-0.0783951555	-0.1023112785	-0.00630099	0.1336093423	-0.1467131591	-0.0972864309	0.0800731099	-0.0704265969	-0.0657096222	0.0217906022	-0.0301720176	-0.0958984637	-0.0526492826	-0.050423465	-0.0032818916	0.1386044847	0.0898496795	-0.0086819561763178	-0.0086617072037284	7.537636304750279e-05	7.502517168312145e-05	0.1022598840644661	0.0617887298807743	0.010457083888878	0.0038178471402793	0.00573403242538	0.0353021667584698	0.0012462429778428	3.287912785530925e-05	0.0002230000653802	-0.0003349998700881	1.122249129590439e-07	4.9729029159573484e-08	0.0001870000582306	-3.2999626804300006e-05	3.4969021778247794e-08	1.0889753692230751e-09	-2.08486898502252e-08	4.050515642712519e-08	1.6406676971858808e-15	4.346678684708831e-16	0.0	0.0
810.301633349714	1.1836426324612148	1.4010098813797145	656588.7370092145	944.3552183282786	-2.741944592574555	7.518260148748842	891806.7783838508	754.1111553087147	-0.2855501087433367	568683.6345610445	0.0815388646033314	770.7766788469467	623.020811887265	1.240725	19.778736	0.143144587589145	0.1136927058264841	0.0347217171	0.0808936805	0.0580275947	0.0779392564	-0.0309654545	0.0493873061	0.0179997986	-0.0205196541	-0.0283893026	-0.073217125	-0.0543206477	0.0085288209	0.0081977701	0.1431495608	-0.0350073371	-0.0249834255	0.0080061657	-0.0140341115	0.0215862502	0.0510646173	0.0381363591	-0.0806034621	0.1801595916	0.0396528003	-0.0935135479	0.1262426801	-0.1090570974	0.0713723453	-0.24937125	0.0926492074	0.0172705807	0.0226262421	0.0384469503	-0.1226933888	0.03163078	0.0555131269	0.0052726214	0.022953774	0.0019990964	-0.0698997508	0.0924611029	-0.0930391539	0.0423217079	0.1743914238	0.0974255402	0.0553735615	-0.0733629308	-0.1258956226	0.0809920531	0.0786809411	-0.0707470369	-0.0603458251	0.0554376973	-0.0376739118	-0.0813795448	0.0068845851	0.0949622646	-0.1276369992	0.064469462	0.0767057248	-0.1765307928	-0.2334518351	0.0160624696	0.0915472815	0.1065475908	0.1365195696	-0.0383749007	0.0218046956	-0.019959033	-0.1029069169	0.0632789727	0.1357462967	0.0798077096	-0.0060152915368547	0.002666664639463	3.6183732273355785e-05	7.111100299362864e-06	-0.0094777030926564	-0.1117375871571225	8.98268559125487e-05	0.0124852883836955	-0.012556116756528	-0.018290149181908	0.0003345295570964	0.0001576560680035	0.0003429996866986	0.0001199996213183	1.4399909116559392e-08	1.1764878507533776e-07	9.79999860770686e-05	-8.90000721535314e-05	9.60399727110564e-09	7.921012843333795e-09	-1.6809948752660427e-08	4.0387410975647695e-09	1.631142965315868e-17	2.825743770670698e-16	0.0	0.0
811.4064777062293	1.1048443565152866	1.2206810521236775	658380.4720636297	947.7556719451115	3.40045361683292	11.563084800232083	898240.8137041299	754.7390486690977	0.6278933603829273	569631.0315859346	0.3942500720129646	771.4301973653087	629.5287981017134	1.188197	18.94136	0.1649931888083743	0.130233220252869	0.0073833441	-0.1606225817	-0.0680123653	0.0197316641	0.0630690252	-0.1924537059	0.0574783948	0.0121393296	-0.0203303746	0.1445301895	0.0167473476	-0.0291906796	-0.0032414107	-0.075297367	-0.0527643725	-0.0941947436	0.0989646459	-0.0204517562	-0.1288668092	-0.0012956458	-0.1612760764	0.0138572729	0.1462574683	-0.0622354612	0.1124013757	0.0611493935	0.0624449378	0.0072522778	-0.018807297	0.1880750517	-0.0579165005	0.0138407941	-0.097334252	0.087754185	0.0518688664	0.0944923587	-0.0396261943	-0.0938262824	0.0322305719	0.1779055998	0.0506717924	-0.0300739227	0.1726940511	-0.0350863489	-0.0900299847	-0.1672920659	-0.1080073386	0.019917397	-0.1420127695	0.0433238883	-0.0414227353	0.1650901351	0.0261622412	-0.0403736297	-0.0623687851	-0.0234416199	0.0254704798	-0.1674635176	-0.0355834594	0.1718975687	0.1347665161	0.0088380802	-0.0716134822	0.0111149126	0.033553904	0.0326835866	-0.0530984068	-0.0452604698	-0.0358762523	-0.047425099	-0.010835272	0.1326888823	0.0692973963	-0.0032703747122582	0.0027449168245965	1.0695350758577904e-05	7.534568373952935e-06	0.1165932656827664	0.1260709687754228	0.0135939896025721	0.0158938891679736	0.0199206204059265	0.0324767371624545	0.0010547384567191	0.000396831117357	0.0003379998939866	-4.999792711999989e-06	2.4997927162968203e-11	1.1424392833495284e-07	0.0001670000895672	6.90001034901314e-05	2.7889029915452826e-08	4.761014281648844e-09	-2.8234664631646405e-08	-1.1424715878985978e-08	1.3052413291555434e-16	7.971962868615444e-16	0.0	0.0
807.3945356517265	-4.011942054502811	16.095679048688233	651885.936200267	944.8119405220294	-2.943731423082113	8.665554691241041	892669.6029530029	753.1212684561353	-1.617780212962316	567191.6450009783	2.6172128174523963	770.9925381247973	624.4014455409932	1.40756	22.438284	0.1308186643442006	0.0980544633860317	-0.0664275232	0.2189286595	-0.1759911345	0.0917771452	0.1436481347	0.0145151441	-0.1306848891	-0.0428555964	0.0836927928	-0.2203676985	-0.119091433	-0.0928697163	0.0627591576	0.3252880886	-0.2371542781	-0.1581922605	-0.158163782	-0.0601935008	0.0583465936	0.0581132848	0.0560077012	0.0231907147	-0.0661609939	0.1344628876	-0.1135853139	0.009475192	0.1430858966	0.0553064408	-0.0149237013	0.1746857677	0.0305714135	0.0254706737	0.2467219189	-0.2248412891	-0.0700888588	0.2550532941	-0.131591402	-0.0216790297	0.1101416284	-0.057352711	-0.0891795288	0.0606147293	-0.052598484	0.0803140509	0.0751234369	0.028667958	-0.1217556222	-0.0258420658	0.1349773596	0.1148099752	-0.0208342553	-0.065459444	-0.0420653953	-0.0872978362	0.09978434	-0.2707696146	-0.1621758182	-0.1681257411	0.0198123763	-0.0210973315	-0.0458373306	-0.2365424203	-0.0724668016	0.0711041568	-0.0406166989	-0.0828841424	0.0721921091	-0.0306973053	0.0761415554	0.0591050819	0.0055217901	0.1294367287	0.0583804184	-0.0102249006838519	-0.0069545259715937	0.0001045485939946	4.836543148957131e-05	0.0201705411895858	-0.0964227244931806	0.0004068507318807	0.0092973417986878	0.0040801935823395	-0.015840426823587	0.0002509191219534	1.664797966936444e-05	0.0001749999020893	-0.0001629999918973	2.656899735851986e-08	3.0624965731264584e-08	9.79999944341614e-05	-6.900009513303861e-05	9.603998909095664e-09	4.761013128368379e-09	-8.580578184517519e-09	1.965408644712889e-08	3.8628311407121535e-16	7.362632198061796e-17	0.0	0.0
805.2603375796535	-2.1341980720729907	4.554801410840071	648444.2112788976	939.6052129186432	-5.2067276033861845	27.11001233586364	882857.9561438889	751.5357105710091	-1.5855578851262635	564805.9242634715	2.513993807086069	768.5172679650329	610.1554277352041	1.375398	21.925592	0.132212004912043	0.0855256060992392	0.2459674855	-0.0263335311	0.0977979304	0.0233227229	0.0086116987	0.0024984414	-0.0068248447	-0.1059041605	-0.2638070243	-0.0098771426	0.1338154047	0.0928929298	0.2263403305	-0.0053306893	-0.0049109938	0.0785557084	0.0619604811	-0.0294473806	0.1209755139	-0.0355637342	-0.1125840979	0.050691584	-0.0398735724	0.139163137	0.1895679215	0.0398894969	-0.1155312298	0.0649101281	-0.1426789588	0.0604212872	0.2322399247	0.2300787274	0.0424534846	0.0151510339	0.1097033899	-0.0380022555	-0.0515748663	0.1167298923	-0.076567743	0.0607743629	-0.0224505306	0.0618287775	0.0830583655	0.0878883016	-0.2862111397	-0.0423840351	-0.2111768258	-0.0411651875	-0.1173748086	0.2601161093	0.0596710043	-0.0406027345	0.0216742177	0.072034554	-0.0640089542	-0.0006874248	-0.0322881815	-0.0930921854	-0.137019483	0.0697156625	0.0726540578	-0.0998246683	-0.0053455106	0.0445522554	0.2177881051	-0.0802535896	0.0114803018	0.0601787812	-0.0497526106	0.1193975712	0.0296210305	0.1259946088	0.0471208409	-0.0115670130253988	-0.0013421123415468	0.0001337957903297	1.8012655373325018e-06	0.091987294675377	0.0718167534857912	0.0084616623816946	0.0051576460812389	0.0505820510970949	0.0465018575147554	0.0021624227523226	0.0025585438931891	0.0002589998173397	8.399991525039998e-05	7.05598576207438e-09	6.708090538199795e-08	0.0002649999672055	0.0001669999727713	7.022498261891609e-08	2.788899090562784e-08	-3.4323955436146164e-08	-2.5743377251628645e-08	6.627214723196712e-16	1.1781339167825477e-15	0.0	0.0
804.3045818013884	-0.9557557782651428	0.913469107687209	646905.8603067063	938.9589970029632	-0.6462159156800453	0.4175950096781994	881643.9980528107	751.0223360674097	-0.5133745035993798	564034.5492721492	0.2635533809459096	767.8780139540306	602.109736042638	1.119815	17.851267	0.0918422714166385	0.0497438140683098	0.1937959597	0.139000567	-0.0606578993	-0.1269412386	0.2266851201	0.0530806385	-0.087950182	-0.3019399481	0.0498944118	0.0435808294	0.0119399727	0.0274402178	0.2523382662	0.0940759288	0.1034676463	-0.0406214777	-0.2156738769	-0.0008167649	0.1726765241	0.0607763358	-0.0065882232	-0.1211890932	-0.1418359577	0.0999700971	-0.0449065299	-0.0408211293	0.0388664408	-0.0758443092	-0.0424626109	0.1080613943	0.1842695456	0.2477970037	0.0954997198	-0.1172016792	-0.1544595184	-0.0973033702	-0.137702004	0.083708586	0.0449034413	-0.0341011699	-0.2307160273	0.0369490919	0.0148294693	0.1534848317	0.0244390706	0.0087196585	0.137809892	0.0593657903	0.0554408344	0.3404976806	0.1001717417	-0.1569946149	-0.0624704636	0.1130998746	-0.0240024533	-0.0911155384	-0.2440289257	0.1020810343	-0.0146826663	-0.0015594072	0.0525385892	-0.0351783925	0.0149407064	-0.0177754598	0.1395356835	-0.1725203879	0.1160282627	-0.0852739604	0.0679778785	0.0021469313	-0.13200809	0.1223675745	0.0355847396	-0.0147948082881015	-0.0032277952627027	0.0002188863522816	1.0418662257925991e-05	0.0549877298225993	-0.0369995648527777	0.0030236504310431	0.0013689677992949	0.0785457749204141	0.0279637238233192	0.0007819698500668	0.0061694387578483	3.999997897324329e-05	-0.0002189998383664	4.796092920453415e-08	1.5999983178599055e-09	0.0005189999421595	0.0002539999749539	2.693609399615643e-07	6.45159872766326e-08	-1.03877191137946e-08	2.3936236322351566e-08	5.729434092794622e-16	1.0790470838709368e-16	0.0	0.0
805.0329008162639	0.7283190148755239	0.5304485874292536	648077.9713966487	936.5825481085942	-2.376448894368991	5.647509347547601	877186.8694215872	752.2036191607834	1.181283093373736	565810.2846785809	1.3954297466906225	768.7123048775749	603.5396852898072	1.174326	18.720238	0.0806314162531512	0.0375234553385478	0.2720303522	-0.0165406465	0.1549625946	-0.1809553114	-0.1049618938	-0.0664692165	0.0973874269	-0.1228515555	-0.2051863682	0.0759722859	0.1888482853	-0.1488811978	0.1922947223	-0.1439872645	0.1943035786	0.0201834724	0.1257340497	-0.0276823268	0.0329414323	0.1262972883	0.0722432511	-0.1906295555	-0.1066466607	0.0849398388	0.1532473336	0.0292682456	-0.0651715223	0.0919279551	-0.0194223937	-0.2110798826	0.1020901132	0.2227225513	-0.1695649102	0.0800222157	0.0769023064	-0.163495266	-0.0115772008	0.0796972829	0.0980551501	-0.0571013124	-0.2053810992	-0.0251352095	0.0430420401	-0.0652269122	-0.1192448634	-0.0161068255	0.0606388866	-0.0642524906	-0.1162980376	0.302435813	0.1022154438	-0.0251615496	-0.1660912227	0.0393581808	-0.1137815665	0.2276653351	-0.1242091283	0.1015034647	0.0255594484	-0.0577553584	0.1031479377	0.0759931208	-0.0755553775	0.1678898265	0.0379088371	-0.0282219277	0.1964799793	-0.0140815823	-0.0298774396	-0.0332080744	0.0579247726	0.1185609488	0.023839813	2.903799116893424e-05	0.0148238462792704	8.432049311271028e-10	0.0002197464185114	0.0665697626887151	0.0115820328661158	0.0044315333044318	0.0001341434853117	0.0507647416664269	-0.0277810332539872	0.0007717858086591	0.002577058996459	-0.0003579888208618	-0.000397988799835	1.5839508479413815e-07	1.2815599586202192e-07	0.0004400095467742	-7.899039538529994e-05	1.936084012524369e-07	6.239482563126014e-09	-5.192126957432773e-05	-5.1910881855213936e-05	2.6947396549859797e-09	2.6958182342100107e-09	0.0	0.0
810.2032558726216	5.170355056357721	26.732571408803853	656429.3158265968	948.5234497662248	11.940901657630548	142.58513239720395	899696.7347564199	755.3894474134532	3.185828252669808	570613.2172636022	10.14950165550916	771.9440570554107	617.3922264604294	1.458977	23.257944	0.0543301487354039	0.0259974572247045	-0.0036867303	-0.0488560745	-0.0828847673	-0.3115889754	-0.1675950087	-0.0189767161	0.0844164765	-0.0369992307	0.1743341526	0.1924775613	0.0969268601	-0.1192634494	-0.0256171792	-0.0776422125	0.1713589111	-0.1490189708	-0.1749788181	-0.108162061	-0.1481708982	-0.0423489466	0.1437566697	0.1123947626	-0.0182484441	0.098342722	0.0027702838	-0.0416192989	-0.2577607379	0.061775409	0.2001844943	-0.1038883144	0.015777142	-0.0058083086	-0.166322827	0.0250965762	-0.1429898097	-0.0957010235	-0.1094966169	-0.2443281209	0.0635894547	-0.0782823504	0.009237431	-0.0384373391	-0.2606258655	0.0239794282	-0.0747117493	0.2082268279	-0.0786733011	0.2116500753	0.0353821963	0.1209367129	-0.0063106579	-0.0012182417	-0.3083772633	-0.1717744184	-0.0149151922	0.0573153029	-0.0463937971	0.1728874054	0.0464038489	0.0214842579	-0.0040463904	-0.1341202919	0.1452012496	-0.1100365515	0.0806509485	-0.0977787226	0.0579091787	0.0887099033	-0.029390668	-0.0753692878	-0.1220777249	0.1145803187	0.0119549848	-0.0175025479503716	-0.0175315859415405	0.000306339184755	0.0003073565056256	0.0788879453166799	0.0123181826279648	0.0062233079162874	0.0001517376232558	0.038387390678622	-0.0123773509878049	0.0001531988174753	0.0014735917631131	-0.0005439997684861	-0.0001860109476243	3.46000726360901e-08	2.959357481129304e-07	0.0004359997696303	-4.009777143900036e-06	1.9009579911767466e-07	1.607831274374313e-11	1.1858921934553013e-07	5.203985879367326e-05	2.708146903265452e-09	1.4063402944982258e-14	0.0	0.0
812.7263634855034	2.523107612881745	6.366072026181817	660524.1419043706	944.9912857516058	-3.532164014618957	12.476182626169104	893008.5301464731	755.9031638049205	0.5137163914672556	571389.5930502885	0.2639045308621385	771.9390880122729	630.6004882838406	1.325149	21.124548	0.1509237263406758	0.0712614185007036	-0.06943906	0.0745869732	0.2459748428	-0.0882639617	-0.1074881644	-0.0089190449	0.2685477632	0.047171641	0.0397044767	-0.0997421267	-0.1018969576	0.0009441678	-0.0575812451	-0.0018060994	0.1131035444	-0.1173676486	0.1750936559	0.0026763454	0.1839097919	0.0102820311	0.1445843494	-0.0451698154	-0.0017351675	-0.0064922577	0.0366364919	0.0546083024	-0.2584527403	0.2597784972	-0.0287128456	-0.0406233822	-0.1486850071	-0.0311104465	-0.2205538091	-0.0983315085	0.0528919717	0.0671129169	0.0186175763	0.1558501332	-0.0795077947	-0.1226459073	-0.007208659	0.0207551221	-0.1128774834	-0.0872928371	-0.0336749693	0.220884649	-0.2213188484	-0.1038048362	-0.0161827209	0.1357196831	-0.1065645174	-0.127612938	-0.1883256721	0.07121248	-0.1051797193	0.1183350012	0.2100107821	-0.044732485	0.1157822392	-0.0382525783	0.0133873046	-0.0595483582	0.010358561	-0.0750507614	0.0524717564	-0.1363775441	0.0333280384	0.0929612217	0.0042059284	-0.1128415641	0.0351895675	0.1104315261	-0.0	-6.61929961580654e-05	0.0174363549542135	4.3815127403816614e-09	0.0003040264740893	0.0319260521893767	-0.0469618931273032	0.0010192728083988	0.0022054194061002	0.002717769955467	-0.035669620723155	0.0012723218425337	7.386273530839098e-06	-3.49988840569856e-05	0.0005090008844291	2.590819003496208e-07	1.224921885234321e-09	2.3001680542922287e-05	-0.0004129980890873	5.290773077986497e-10	1.7056742158982558e-07	-9.499958798424382e-05	-9.511817720358936e-05	9.047467634533424e-09	9.024921717176082e-09	0.0	0.0
813.9066795686263	1.1803160831228752	1.393146056078526	662444.0830464264	952.4401095817828	7.448823830177048	55.484976453013466	907142.1623401584	758.0241192458966	2.120955440976104	574600.5653585172	4.49845198260614	775.2854407287386	641.0810162814647	1.408927	22.460083	0.1681310045639732	0.1152550233406684	-0.2242077343	-0.1923561193	-0.0115121902	-0.0827187712	-0.0987287027	0.0137809482	-0.0212146762	0.1449456662	0.1204824224	0.2752564863	-0.0973269075	-0.0104285858	-0.1662143453	-0.1711235561	-0.0372067334	-0.0277524882	-0.0151765422	-0.0344117039	-0.0566226104	-0.273115499	0.14698003	0.0549088242	-0.1245578863	-0.0843905452	0.0059491118	-0.0221576558	0.0936704445	0.1276678357	-0.0441178475	-0.0032223098	-0.0038836444	-0.1921288938	-0.0624661565	0.2029392313	-0.0132136789	0.0341076826	-0.0751885833	-0.1424202601	-0.152684464	-0.128053756	-0.0320878908	0.1486904522	-0.0861654185	-0.0849270621	0.039962147	-0.0149384449	0.0016111891	0.1750650184	-0.1335230676	-0.1865095165	-0.0617230562	0.0925142842	-0.1922016407	0.0245352812	0.0649654814	-0.0079455842	0.0078574189	0.1172107575	-0.0651475564	0.0568033322	0.0309664699	0.0215375894	0.10152783	-0.2962422453	-0.2072512398	-0.1836468105	0.2170253061	0.0209284104	0.0172182406	-0.0828989753	0.1133733081	0.10612066	-0.0119549848	-2.8159454316778465e-05	3.803354184128693e-05	7.929548674187332e-10	1.4465503049929236e-09	0.1388693868261441	0.1069433346367674	0.0192847065974692	0.0114368768232316	-0.0271794918475336	-0.0298972618030005	0.0008938462633171	0.0007387247770901	0.0005410012597717	0.0005760001438286	3.317761656906664e-07	2.926823630745664e-07	2.296102954968404e-05	-4.065099323824823e-08	5.272088779814636e-10	1.652503251256103e-15	-0.0001440062848096	-4.900669682535618e-05	2.401656333732375e-09	2.0737810064663633e-08	0.0	0.0
811.5748312429923	-2.331848325633928	5.437516613761752	658653.7067070915	950.9847392378182	-1.4553703439646597	2.118102838091812	904371.974263221	757.5551633222387	-0.4689559236578589	573889.8254761838	0.2199196583337955	774.6599476956167	632.7540673740044	1.439549	22.948238	0.1853049130888583	0.162034366933184	-0.1783047052	0.2306836535	-0.0577012886	0.1085233524	-0.0642240381	0.130161639	0.003558536	0.1231566989	0.1667454275	-0.2182260956	0.044534008	0.0023657052	-0.2068425331	0.2122201578	0.0243274828	0.0167850254	-0.0587170711	0.1809544249	0.0551483976	-0.1172488639	0.0592245561	-0.1153243324	-0.2851697244	-0.0756300388	-0.1074704632	0.0875077794	0.1508103517	0.1233482218	-0.1352203181	-0.026573696	0.0365964964	-0.2057849639	0.0415753695	-0.2070992693	-0.0485919522	0.0320505086	0.0938068085	0.0264294417	-0.1174144351	-0.0876213595	-0.2559978775	0.1648435158	0.0173453509	0.0139653908	0.1755790807	0.146901462	-0.0115773122	-0.0986032845	0.1481927562	-0.0369056949	0.0012584887	-0.1223948163	-0.2458629381	0.1024567894	0.1099603051	-0.1703547277	-0.0260288194	-0.1014058336	-0.0862063932	-0.0726019908	-0.1376063507	0.045599302	0.1333074324	-0.0961606324	-0.13002426	0.0434992792	0.0537189909	0.0187799432	0.0568394427	-0.1926170293	0.1496994245	0.1016540472	-0.023839813	-5.702844958932474e-06	2.245660935784599e-05	3.2522440625621527e-11	5.04299303850896e-10	-0.0219625261933913	-0.1608319130195354	0.0004823525567953	0.0258669042455234	-0.0268809091770663	0.0002985826704672	8.915161110338329e-08	0.0007225832781856	8.900129341382802e-05	-0.0004519999663578	2.0430396958751737e-07	7.921230229334307e-09	2.2994958791766607e-05	3.39292420825677e-08	5.287681298350442e-10	1.1511934682974832e-15	-0.0001130009646196	3.1005320189999994e-05	9.613298800844211e-10	1.2769218004960093e-08	0.0	0.0
