global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
809.1427076434479	-0.9466974513493368	0.8962360643913302	654711.9213325703	942.7036485842297	-0.1803909029279111	0.032540877859147	888690.1690540188	755.4660088712817	-1.1773050314782267	570728.8905599035	1.3860471371439484	772.1439493251919	627.1554782666317	1.308648	21.027163	0.0995738053623251	0.0488550402490688	-0.0275339049	-0.1222061471	-0.1729680425	-0.1062322387	0.1232114955	0.0168750007	-0.0909885194	0.0033947633	0.0342453592	-0.0001009033	0.1632020243	0.0350497973	0.0144717612	-0.2148377365	-0.0947317938	-0.0536614418	-0.0027621771	0.0105314352	-0.0713333223	0.046354606	-0.0822673643	0.0258552164	0.0318489534	0.1334813361	0.0740021186	-0.1259542413	0.1016795503	-0.0888247024	0.0615173012	0.035277007	-0.0310210266	-0.0261892069	-0.2168117933	0.0686539873	-0.0634109759	-0.035952022	0.0121860153	-0.0097920461	0.0082871135	-0.0259215607	-0.1988422632	0.0722503001	-0.0108759154	0.1044689175	-0.1270561281	-0.011958812	-0.008748861	-0.0012094594	-0.0151857366	0.2053944896	-0.0120102065	0.0186133289	-0.003900966	-0.0324300324	-0.1012428928	-0.0550347625	0.0676751707	-0.1898364514	-0.022810143	-0.0859906237	-0.0086900064	0.0937584713	0.0883874331	0.179694311	0.0744852067	0.1626834116	-0.0157707373	0.011795116	0.1437067008	0.1082959623	0.0165977215131647	0.0166088755652253	0.0002754843594285	0.0002758547475411	-0.1046125063655551	-0.0391610709170321	0.0109437764880833	0.0015335894753688	-0.0652179870065623	-0.0183522502645559	0.0003368050897728	0.0042533858291881	0.0004269517125688	-4.50480224243e-05	2.0293243243402357e-09	1.822877648654312e-07	-0.0002610784768644	-0.0002610393084352	6.816197108183504e-08	6.814152054834485e-08	-0.0003689445624139	-0.0002029448414507	4.118660867144977e-08	1.3612009013478418e-07	0.0	0.0
804.9762780856119	-4.166429557836068	17.359135260410053	647986.8082805643	940.2814618859971	-2.422186698232508	5.8669884010945	884129.227566468	753.6530353419423	-1.812973529339388	567992.897680123	3.2868730180853163	771.4446264141571	619.7013472991736	1.165736	18.730875	0.1898945232559553	0.1083354807862194	0.0857886745	-0.1406230468	-0.208260701	0.0892420456	-0.1209788946	0.1792604927	-0.0870818287	0.0870889558	-0.0068803765	-0.0307049846	0.163162718	0.1739104291	0.0333238301	-0.2287563382	0.0290282755	-0.0230002408	0.2128089995	-0.0103669572	0.051081688	0.1374322824	-0.0259820686	0.1599130972	0.0702125759	0.0331824443	0.0303292734	-0.0154533003	0.0231608101	0.1015003718	0.1061271574	0.1751265777	-0.1242034757	-0.0324428844	-0.1150358722	0.0126396567	-0.2322199771	0.0035960607	-0.0790554568	0.1815709565	0.0664111831	0.068136176	0.0875780999	0.1991097545	0.0312211816	0.1351983051	0.1437490386	0.0754755907	0.0471657306	0.1436562423	-0.1097545123	0.2392763862	-0.0411214811	0.1393754965	0.0597808506	0.0761467051	0.0289572032	-0.0772871872	0.0803234749	-0.0250378861	-0.0114307409	-0.0084568214	-0.1524085838	-0.020823634	-0.1121937048	-0.008766253	-0.0528118868	0.2183183201	0.1708685474	0.0514725674	0.1412592515	0.0993643757	-0.0013244171552315	-0.0179221386683962	1.754080801071499e-06	0.0003212030544492	-0.012084143142701	0.0925283632228541	0.0001460265154932	0.0085614980007004	-0.0166715010792586	0.0485464859273036	0.0023567612958898	0.0002779389482357	0.0001989997479037	-0.0002279519646651	5.1962098194679e-08	3.9600899665736155e-08	-2.3921788772085506e-08	0.0002610545550756	5.722519780562761e-16	6.814948072573406e-08	-0.0002400003734066	0.0001289441890073	1.662660387875031e-08	5.760017923530744e-08	0.0	0.0
807.4284485140806	2.452170428468776	6.013139810256739	651940.6994698554	933.8748899868556	-6.406571899141568	41.0441634988704	872122.3101479616	754.6475880416398	0.994552699697465	569492.9821370644	0.989135072475516	770.3757657483375	599.7064174973235	1.394514	22.406837	0.149524220903963	0.1069541689539171	0.2081406577	-0.0599293387	0.0441700865	-0.2893826122	0.0462598751	-0.0267828057	-0.0241719021	0.1633852787	-0.2480320089	-0.2550797163	0.0318071603	0.1371994608	-0.2879497639	0.0985389118	-0.0802978411	0.0672786834	-0.0354969097	-0.1726905229	-0.0205395807	0.1750647579	-0.0648046993	0.0388636676	0.052139766	0.1568883632	0.0767877977	0.0917637849	-0.0347477779	-0.0880437657	-0.0890430159	0.1227708129	0.2408934124	-0.1609084517	0.0282413953	0.0207384966	0.0693068988	-0.1695513186	0.0484418116	0.0430727425	0.2056666485	0.0621898741	0.1179181791	0.001753075	0.1962964769	-0.0635090654	-0.1113018919	-0.1110005803	0.0995929694	0.0807151631	-0.1555392023	3.09648e-05	0.1455211903	0.0847899106	0.1674177748	-0.1691749879	-0.1862895162	0.0407325804	-0.0058788889	-0.1901321726	-0.0329469887	0.0532903906	0.1078993479	-0.061042661	0.0318912285	-0.0241554126	-0.1028374238	0.0187246468	0.1195798128	-0.0888677555	0.1386044847	0.0898496795	0.0166189801811071	0.0179433973363386	0.00027619050226	0.0003219655079697	-0.1141266885195193	-0.1020425453768183	0.0130249010324313	0.01041268106698	-0.0434596395960085	-0.0267881385167499	0.0007176043651925	0.0018887402738149	0.0001570003581115	-4.1999389792199984e-05	1.763948742917152e-09	2.4649112447139244e-08	-1.985756514777393e-08	4.064223624311574e-09	3.943228935980859e-16	1.6517913668412305e-17	-0.0002529997128719	-1.2999339465299976e-05	1.6898282653410544e-10	6.400885471326384e-08	0.0	0.0
816.709282800745	9.280834286664344	86.13388505652446	667014.0526129073	945.2663983447212	11.391508357865632	129.76646266732254	893528.5638396011	759.1268718846202	4.479283842980408	576273.6076173285	20.063983745985333	774.3422152509327	635.6194123086475	1.621584	26.055374	0.1566827285560329	0.1016890254357499	-0.1460573598	0.0315547291	0.0862835961	-0.1894016515	-0.1165263218	-0.2785767735	0.0909001851	-0.1144503333	-0.0518528783	0.0219170603	-0.0407262599	-0.1832873072	-0.1413369928	0.1299495888	-0.1957677429	0.0295869675	-0.0129507476	0.1120991244	0.0705290025	-0.1064050798	-0.0463694815	-0.0844901311	-0.0050615852	-0.0284443906	-0.117967154	-0.2396305766	-0.0322957724	-0.0240252981	-0.0634318109	-0.2284850422	0.2193705235	-0.0459445927	0.0184038643	0.0678800665	-0.0241434456	0.0984564406	-0.0659776515	-0.1543828822	0.0030646782	-0.0890531285	-0.1037413046	-0.1268760485	0.0075270353	-0.0965149818	-0.0225218717	0.1477540322	0.0975187561	-0.1962902279	0.022451321	-0.0726511886	0.0384742261	-0.0538477161	-0.0110198933	-0.1520458833	-0.2068538715	-0.0441736986	-0.0825213823	0.0053932251	-0.2658086292	-0.0475415713	0.1395050652	-0.1015299787	0.0406300033	-0.127752858	-0.1052728153	0.2411827729	-0.0513697356	0.1007221877	0.1357462967	0.0798077096	0.0041422470389846	-0.0124767331421225	1.715821053197669e-05	0.0001556688698997	-0.017555245386319	0.0965714431332003	0.0003081866405738	0.0093260436288289	-0.062393028350641	-0.0189333887546324	0.000358473209734	0.0038928899867638	0.0002859488502063	0.0001289484920948	1.66277136135227e-08	8.1766744934305e-08	-0.0004290334443395	-0.0004290135867743	1.8406969636181482e-07	1.8405265763699465e-07	-0.0002369385212195	1.6061191652399972e-05	2.5796187729512256e-10	5.613986283768346e-08	1.0	0.0
812.4317083914593	-4.2775744092856485	18.297642826975466	660045.2807998651	944.24030317579	-1.0260951689311923	1.052871295703932	891589.7501415078	757.6503273525872	-1.4765445320330173	574034.0185374825	2.180183755076602	774.4338860218088	654.6582014998611	1.398411	22.469458	0.1474142405169075	0.0847604535256415	-0.2745048903	-0.0090448837	-0.0983804907	0.094559663	0.0012416612	-0.0933263933	0.1007785931	0.1359739533	0.2530193784	0.1459947993	0.0350171529	-0.1137269026	0.1596961582	-0.2609589003	-0.0689155294	0.0650875201	0.0376099822	-0.0860454206	-0.1481726044	0.0334208144	-0.0718323023	-0.0517072301	-0.0728960104	0.0374770362	-0.0671756675	0.071206858	0.1096031868	-0.3036877978	-0.1017567812	-0.0899082724	-0.2420141369	-0.0137107236	-0.0967915597	0.1817676522	-0.0431046227	-0.0538492138	0.0991015444	0.1325873279	-0.0006932776	-0.0908958458	-0.1216612798	0.0063694285	0.1111612527	0.0956675923	0.0435637354	-0.1363327885	0.1343901991	-0.2039900044	0.0455772115	0.2248160121	-0.2414089389	-7.85147e-05	-0.0788116152	0.0405064261	-0.043967121	-0.0087380358	0.2181762265	-0.0276336397	-0.0484180438	-0.1141058352	0.0527713829	-0.161973854	-0.268842544	0.033148563	-0.0511066577	-0.0765237488	-0.0189346584	-0.0287071096	0.1326888823	0.0692973963	0.0167143575516917	0.012572110512707	0.0002793697483657	0.0001580579627437	-0.0860063584752737	-0.0684511130889547	0.0073970936981772	0.0046855548831168	-0.0814221702877517	-0.0190291419371107	0.0003621082428627	0.0066295698143676	0.0010689436115605	0.0007829947613542	6.130807963081208e-07	1.1426404446960051e-06	-0.0003431691212598	8.586432307969999e-05	1.1776504578622333e-07	7.3726819779351e-09	-0.0003153169363483	-7.83784151288e-05	6.143175958102505e-09	9.942477034807788e-08	0.0	0.0
805.8054679190235	-6.626240472435825	43.90706279854654	649322.4521281964	943.4227532829556	-0.8175498928344496	0.66838782727362	890046.4914119925	754.8974428297045	-2.752884522882709	569870.1491908269	7.578373196327162	772.2856206874121	625.1503550600843	1.500302	24.10663	0.0783027163825935	0.0443199056334641	0.102404139	0.1428386893	-0.1598941638	0.1176372706	0.0546731332	-0.0086356407	-0.2174389194	0.1280022392	0.1159598927	-0.019069958	0.0561161374	0.1150049587	0.2431755089	-0.0044637186	-0.1213740559	-0.1777430949	-0.0790413487	0.0709150517	-0.0442053691	-0.0581185619	-0.0110916579	0.1037478141	-0.2123778548	-0.1614216511	0.1405141283	-0.0171285761	-0.1777465081	-0.1406994984	-0.0186957331	0.1083049876	-0.0901529388	0.2466318728	-0.1512419207	0.1144710363	0.0357536073	0.0661637696	0.1008466984	-0.1213577709	0.0629682422	0.1854747307	0.1232434219	0.074676658	-0.0157736958	-0.0873850006	-0.0824773151	0.0734024266	0.1534010908	0.1423700824	-0.0494084002	0.0485853921	-0.3062034071	0.0083393293	-0.0891279548	-0.0288726477	0.0985743591	-0.0357772496	0.1183786789	0.0581058019	-0.1565800725	-0.063669689	0.1556693767	0.0318247272	-0.0104803997	0.039872212	-0.0902370834	-0.1851627062	-0.0690882826	0.014647612	0.1294367287	0.0583804184	0.0168075107837921	9.31532321004e-05	0.0002824924187472	8.677524650750992e-09	-0.0629785694943052	0.0230277889809684	0.003966300215549	0.000530279065352	-0.048417777850517	0.0330043924372347	0.0010892899201509	0.002344281211982	0.0008219084995194	-0.0002470351120411	6.102634658115888e-08	6.755335815822316e-07	-0.0004296748867735	-8.650576551370002e-05	1.8462050832382005e-07	7.483247467111252e-09	-0.0004253236934393	-0.0001100067570909	1.2101486605678274e-08	1.8090024420084766e-07	0.0	1.0
803.9928456034582	-1.8126223155652497	3.285599658885128	646404.4957815462	940.9938643489564	-2.428888933999133	5.899501453703444	885469.4527423822	752.2289260217551	-2.668516807949345	565848.3571438431	7.120981954308162	769.5651175211871	609.005353778398	1.22799	19.731161	0.0687868864595291	0.0357559203408235	0.2601522662	0.0002620592	0.023128257	0.0782430467	-0.0927099329	0.2413822021	0.0551324377	0.1167134753	-0.1466885536	0.1169333124	-0.0270100408	0.2917557517	0.0888342072	-0.062784101	0.0520141166	0.121647977	0.0133944032	0.0877645301	0.0929512341	0.0607245682	0.0434409158	-0.1536720614	-0.0581599332	-0.0365769764	0.2955667366	0.108168093	0.0477921695	-0.0433786206	0.0650894177	0.3158518975	-0.1036720555	-0.0661411615	0.0654366425	0.0596388076	0.0162023672	0.1441531347	-0.0235048357	0.0479967388	0.0375237606	-0.0272881053	0.0492251823	-0.0653975478	0.0264752627	-0.1784933555	0.1009934079	-0.0972701231	0.1018605889	0.1431105232	-0.3269689399	-0.0215948513	-0.171211383	0.0466790794	0.0121987173	0.0245892244	0.0433905286	0.1317553791	0.1610981939	-0.0080127047	0.0106461702	-0.1237184761	0.0081764874	-0.2081481218	-0.1098702623	-0.1574294075	-0.0137622394	-0.1448111864	-0.0003937114	-0.0134437001	0.1259946088	0.0471208409	0.0165567662076711	-0.0002507445761209	0.0002741265072554	6.287284245409937e-08	-0.0529214145603589	0.0100571549339463	0.0028006761190693	0.0001011463653654	-0.033291229740584	0.0151265481099329	0.0002288124577221	0.0011083059776403	0.0008340011690485	1.2092669529100029e-05	1.4623265634002428e-10	6.955579499742647e-07	5.097874860071627e-05	0.0004806536353742	2.598832808895031e-09	2.310279171984501e-07	-5.102122155204e-05	0.0003743024718872	1.4010234046091304e-07	2.6031650486623512e-09	0.0	0.0
805.3584463934159	1.3656007899576252	1.86486551753289	648602.2271772166	932.7355243137904	-8.258340035166043	68.20018013642628	869995.5583169215	752.0480630531617	-0.1808629685933738	565576.2891420124	0.0327114134084077	767.7111208800213	599.634256070974	1.091876	17.5441	0.0633230428580416	0.0400827451130982	0.2933699365	0.0232611374	0.1233467062	-0.1596220999	-0.0046635882	-0.0084388764	-0.0955529423	0.0441652142	-0.377493554	-0.007843961	-0.0607621357	0.3132741289	-0.2347053688	0.1726103652	-0.1215401782	0.0850208203	-0.1741977785	-0.1199941849	0.1151434917	-0.0418179943	0.0036995881	0.0710836827	-0.1537859034	-0.052788484	-0.0228494289	0.0506341571	0.0759756002	0.0676971495	-0.0464311056	0.2647199876	0.3584145831	-0.0667890228	0.0554934992	0.0268770043	0.1293185184	0.0157169026	-0.0844633757	-0.0024156575	-0.0939947732	-0.1861312644	-0.1226025832	0.1963947229	-0.0338703749	0.020670641	-0.1200959969	0.0084869158	0.112639101	0.1260918262	-0.325807659	-0.1352961542	-0.1484731188	0.1123334315	0.0351465445	-0.1406797168	-0.0470214465	0.0045291382	-0.0433126542	-0.0483001694	-0.1561406688	-0.0202712829	-0.0041680574	0.0024040396	0.0376443444	-0.0382688114	0.1466660715	-0.1208870441	-0.0558366831	-0.1322395743	0.1223675745	0.0355847396	0.0165758246329232	1.9058425252099772e-05	0.0002747579622614	3.632235730898744e-10	-0.0884118647398253	-0.0354904501794664	0.0078166578267731	0.0012595720539411	-0.0354342742386535	-0.0021430444980694	4.592639720705951e-06	0.0012555877908201	0.0006759881913381	-0.0001580129777104	2.496810112490739e-08	4.569600348285557e-07	-0.0002680297564872	-0.0003190085050879	7.183995036258773e-08	1.017664263184271e-07	-8.740953385879559e-05	-3.63883123067556e-05	1.3241092725339807e-09	7.640426609411934e-09	0.0	0.0
813.593993349576	8.235546956160078	67.82423366711754	661935.1860145099	945.0280453307288	12.292521016938394	151.10607295187214	893078.006461618	757.2409616232192	5.192898570057423	573413.8739600576	26.966195558904428	772.5951324357294	619.730983794141	1.453148	23.348972	0.1158096603680282	0.0697946565189355	0.0388206027	0.0155951646	0.0424493199	-0.1567056277	-0.3145383119	-0.0707805589	0.1375694454	-0.1852777357	-0.1981047153	0.0476728307	0.1204409191	-0.029547871	-0.2552666261	0.1915224315	-0.0818392809	0.1363080549	0.2045675496	-0.0356326755	0.1554948997	-0.2052034047	-0.0407690463	-0.0848461955	-0.1531951945	0.0467456522	0.0745702093	0.0283757483	0.0729613916	0.0593330625	-0.087450414	-0.053274273	0.2560877029	-0.1351009826	0.1964011275	-0.0389846226	-0.21174159	0.0302146262	-0.1458436161	-0.106890751	-0.0563046989	-0.1647018346	-0.0560583573	-0.0133895535	-0.0086624414	-0.0896706781	0.1437509409	0.0760050701	0.1868008847	-0.0538236183	-0.0857561213	-0.0077509331	0.0395918669	-0.0373439711	-0.0072132911	-0.2634713916	-0.1529875682	-0.0604383675	-0.1711992978	0.1368245661	-0.1259781379	-0.0488012399	0.0149128475	-0.2106638751	0.1047171003	-0.065989537	0.0381424618	0.0070702784	0.2303824944	-0.0175987397	0.1185609488	0.023839813	0.0166898504729857	0.0001140258400624	0.0002785511088106	1.3001892201958597e-08	-0.0244585058420483	0.063953358897777	0.0005982185080255	0.0040900321143078	-0.055819767233217	-0.0203854929945635	0.0004155683246313	0.0031158464139705	0.0003869428712757	-0.0002890453200623	8.354719704997525e-08	1.4972478563108294e-07	-0.000268081916219	-5.215973180000381e-08	7.186791380365094e-08	2.7206376214483293e-15	-0.0004254477067771	-0.0003380381729183	1.1426980634994547e-07	1.8100575120189326e-07	0.0	0.0
816.5581010890038	2.964107739427845	8.785934690936053	666767.1324540797	942.8470066956112	-2.181038635117602	4.756929527875653	888960.4780348738	760.6886382742026	3.4476766509834533	578647.2043994607	11.88647428973648	775.7226657326246	643.2744373010129	1.403706	22.554544	0.1501552309076885	0.0934274088951682	-0.1806683915	0.0572908257	0.1869730008	-0.0843550421	0.013890278	-0.2434860714	0.2414211913	0.0837394146	0.0579200397	0.0498792814	-0.0169910553	-0.2747801429	0.0332797119	0.0231569876	-0.2565303914	0.1674116541	-0.1162517472	-0.118385563	0.2822797672	0.0506758735	-0.1009570155	0.2608232723	0.113372917	-0.0359627514	0.1568441995	-0.0195065534	-0.1801309007	0.1202766929	-0.0417304202	-0.2849990704	0.0343955485	-0.0751001054	0.0415083022	0.2445297507	0.1282349745	0.0046644133	-0.3052652233	-0.0816913765	0.1528706813	-0.0757593023	0.2259005201	0.2270602064	-0.0373400144	-0.0353704437	-0.0943981668	-0.097355046	0.0880102426	-0.3001437812	-0.0276695954	-0.2248502098	-0.1341917061	0.2871680761	0.0913148102	-0.0991156228	-0.0241787974	-0.2352266796	0.0323576957	0.2259411524	0.0303546762	0.2067727035	0.023727842	0.2685705838	-0.1059135165	-0.0406377446	0.3639201082	0.1705075051	-0.1230786956	-0.0160914615	0.1145803187	0.0119549848	-0.0001329161214584	-0.016822766594444	1.766669534354414e-08	0.0002830054758911	-0.1127455001353467	-0.0882869942932984	0.0127115478007694	0.0077945933613449	-0.047729776605351	0.008089990627866	6.544794835895972e-05	0.0022781315747967	0.0008629780189086	0.0004760351476328	2.266094617818769e-07	7.447310611194119e-07	-0.0002680706096052	1.1306613800006905e-08	7.186185173410355e-08	1.2783951562250654e-16	-0.0001623845731822	0.0002630631335948	6.920221225676819e-08	2.6368749607565274e-08	0.0	0.0
815.6092708676377	-0.9488302213660518	0.9002787889775508	665218.4827252397	946.0473068271364	3.2003001315251822	10.2419209318401	895005.5067548779	762.0759117240076	1.3872734498049797	580759.6952299774	1.9245276245338088	777.8292725242958	644.7170621635152	1.295358	20.813623	0.2248958489572401	0.160157287377535	-0.1916400488	0.1436126751	0.0877258635	0.0287568654	-0.0118380677	-0.2258173172	-0.0155551097	-0.1317675182	0.0987347929	0.1777152615	-0.1833953888	-0.3654111544	0.0424094786	0.0963058599	-0.056288994	-0.0112505735	0.044322052	0.0151178071	-0.0632532805	0.0782378767	-0.0304404571	0.3257526108	-0.0068870258	-0.2907989856	0.117638757	0.200929208	0.1660668524	0.1088820783	0.1242871464	-0.3969086049	0.0067210099	0.1271526693	0.0028020212	0.0026105777	-0.0047340642	0.107902236	0.0928677371	0.0453276099	-0.0316473849	-0.0286705658	0.1741453085	0.4509818202	0.0161591428	0.1079741647	0.0639311278	0.2246162744	0.0386026081	-0.2033403682	0.1368311168	-0.2332800041	-0.1385015691	0.3841304642	0.1531969969	0.0357304616	0.2666229903	-0.1351216534	-0.1102850852	-0.0711084486	0.1726994175	-0.0103822631	-0.0184010459	0.0395249417	0.1062775453	-0.1010286853	-0.2672264373	-0.0953413187	0.0504198063	0.1534791235	0.1104315261	-0.0	-0.0034959614297775	-0.0033630453083191	1.2221746318491945e-05	1.1310073745807113e-05	0.0414180960768817	0.1541635962122284	0.0017154586826338	0.023766414397087	-0.0171327353113781	0.0305970412939729	0.000936178935945	0.0002935306192497	0.0004299980645303	-0.0004329799543782	1.8747164089343478e-07	1.8489833549980406e-07	-8.30096745982889e-05	0.0001850609350069	6.890606076913809e-09	3.4247549665632175e-08	-4.49821397130156e-05	0.0001174024334691	1.3783331384486272e-08	2.0233928931612554e-09	0.0	0.0
813.0486058905409	-2.560664977096849	6.557005124930405	661048.0355405521	949.42874703237	3.3814402052336163	11.43413786157036	901414.945691456	758.8012331758305	-3.274678548177121	575779.3114691611	10.72351959389142	775.9077685504636	641.9275663207177	1.310352	21.054544	0.2033823331689728	0.1526921217814393	-0.1156312069	0.1218296853	0.0113321472	0.1794164774	-0.0253668121	0.0666279654	0.0939285727	-0.0310484132	0.168566807	0.1790570067	-0.0413495608	-0.1412144191	0.1671044438	0.0125616318	0.0702615064	0.1219288186	0.0845856385	-0.0722097613	-0.0138509666	-0.0417393547	0.0525446787	0.0559077403	0.090773678	0.0084233771	0.038897485	0.2002570597	-0.0819234449	0.042746959	0.0737872591	-0.1048456359	-0.2103167831	0.0537825816	0.155589743	0.0244929979	-0.0227375644	-0.000842547	0.0482813079	-0.0337892984	-0.0005388529	0.030664464	0.1043159225	0.0494172775	0.1498549548	0.0391670598	0.1151372127	-0.1659430446	0.0277616743	0.0257057509	0.2086606793	-0.1046980827	-0.0101989324	0.2038975322	-0.019945568	0.0723631951	0.0472705667	0.0083123579	0.099845401	0.0879087201	0.0427901422	-0.0338025205	0.1105506831	-0.1169959128	0.0891587774	0.1707784045	-0.0997542469	0.0275828905	0.0890768179	-0.0822113794	0.10612066	-0.0119549848	-0.0019140689964416	0.0015818924333359	3.663660123138953e-06	2.502383670645376e-06	-0.1078256533202903	-0.149243749397172	0.0116263715139474	0.0222736967341258	-0.0040799952738979	0.0130527400374802	0.000170374022486	1.6646361435029204e-05	0.000205943113133	-0.0002240549513973	5.020062124564647e-08	4.2412565846911644e-08	-0.0002680435935031	-0.0001850339189048	7.184736801805512e-08	3.423755114527221e-08	-0.0004259722954306	-0.0003809901557175	1.451534987537092e-07	1.8145239647441443e-07	0.0	0.0
810.0780944551824	-2.970511435358503	8.823938187595635	656226.5191161394	940.917627436774	-8.511119595596028	72.4391567705387	885325.9816212477	755.5034492204279	-3.297783955402565	570785.4617839637	10.875379016510587	772.4077755621148	634.357532434723	1.318893	21.19178	0.0733554241155318	0.0389754712121176	-0.0843131555	-0.0893866794	-0.0812820423	-0.0340119739	0.2402705075	-0.005835258	-0.0732876475	0.0779923461	0.0257415725	0.0166284326	0.0051653019	0.0500202074	-0.1578693813	-0.0518944044	0.0234984049	-0.1336252456	-0.0524363216	-0.044894352	-0.0931339619	0.0059901793	-0.0075137577	-0.0339434504	0.2188704047	-0.122719608	0.1085088885	0.0897606876	-0.0533440907	0.0719843412	0.0635017312	0.0366146563	0.0682894617	-0.03202516	-0.1875893794	-0.0763412256	0.0355412535	-0.0649018061	0.1374137989	-0.0183946783	-0.0220767238	-0.0845309855	0.143401254	0.0074096829	-0.000865979	0.0481592058	-0.1399945668	0.0277597723	-0.1242818267	-0.0672380167	0.0442939298	0.0747858348	-0.0600167572	0.2848198028	0.0689199323	0.0660481452	-0.0548293596	0.0075320712	0.0533280202	-0.1258377275	0.0329500173	0.0262164709	0.0301013005	0.1003497643	0.0942794105	0.1861566976	-0.1136498502	-0.1538493912	0.0085067651	-0.1352827159	0.1016540472	-0.023839813	0.0120707857036421	0.0139848547000837	0.0001457038675032	0.0001955761609824	-0.0959765594504347	0.0118490938698555	0.0092114999639428	0.0001404010255366	-0.0325975092045354	-0.0285175139306375	0.0008132486007841	0.0010625976063397	0.0002719852400941	6.604212696110001e-05	4.361562533546053e-09	7.397597082904523e-08	-0.0002680150489102	2.8544592900025652e-08	7.18320664423369e-08	8.14793783828195e-16	-0.0001119637346855	0.0003140085607451	9.860137622120916e-08	1.2535877884725036e-08	0.0	0.0
808.8853839441617	-1.192710511020664	1.4225583630991734	654295.5643584939	943.0656583649773	2.1480309282032977	4.61403686851792	889372.835987368	754.8812232787667	-0.6222259416612133	569845.6612588472	0.3871651224761835	772.0221781483159	624.6325874912495	1.317618	21.171295	0.0985012168510861	0.0726305501086278	0.0180286501	-0.1322476673	0.1181728193	0.2527813207	-0.0657004301	0.1832915792	0.0511428893	-0.1081534704	-0.107561377	-0.0134493417	-0.100437807	0.1281762179	-0.1841366663	0.0471742294	0.3172162327	-0.0278156126	0.0712112721	0.1085604284	0.0122446552	-0.0144488106	0.0386558082	0.1448283385	0.1275142197	-0.1645140926	-0.0741021008	0.1866362452	0.0612491661	0.0310021009	-0.2588560004	0.1223406165	0.0321784901	-0.1252060687	0.0596305143	-0.31818324	-0.0688380378	0.1010040877	0.0448615599	0.0872309883	-0.1611067376	-0.0258427609	0.1035021991	0.0703873572	0.0052561819	0.1043549998	0.1847803366	0.0526401523	-0.2340449722	-0.0069434727	-0.0542487539	-0.0614469694	-0.0706456867	0.1216908536	0.013971079	0.0920985256	0.0486601401	0.0434306009	-0.0066150159	0.0572961561	-0.2202297465	-0.0038428028	-0.0571875691	-0.0162825961	0.1473900906	-0.1090143667	-0.0331988769	0.0016525339	0.020294813	-0.1882215965	0.0970382431	-0.0355847396	0.0165774610163111	0.004506675312669	0.0002748122137473	2.0310122373820228e-05	-0.0246765255147352	0.0713000339356995	0.0006089309114793	0.0050836948392319	-0.0257572164410078	0.0068402927635276	4.678960509076805e-05	0.0006634341987889	0.0002689426507106	-3.042589383500042e-06	9.257350156587166e-12	7.233014937124379e-08	-0.0002680569247268	-4.1875816600010954e-08	7.185451489398933e-08	1.7535840159177525e-15	-0.0004259635662692	-0.0003139998315837	9.859589423459197e-08	1.8144495978877516e-07	0.0	0.0
