global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
843.2565252671872	1.7584341849535576	711081.5674056902	3.0920907828132824	831.7152209204596	-1.6285029333990906	691750.208710769	2.652021804089443	816.1116990360417	1.5167906258473067	666038.3053034948	2.3006538026582644	817.1702357700893	626.1704407487597	1.293322	17.907288	0.0807229540803464	0.0457040769884902	-0.0643053204	-0.0520029532	0.0796642663	-0.0939333917	0.1989515965	0.1342249433	0.0461611731	0.0019431561	0.0537879815	0.1276283215	-0.1033037395	0.0204123196	0.2063698651	0.0851364125	0.0298816623	-0.0219592076	0.1299150655	-0.058751291	-0.1588538506	-0.1974546777	-0.0877224557	0.1002750107	0.1051474711	-0.1012389922	-0.0756364338	0.0402742285	-0.0380753131	0.0254547766	0.1481249122	-0.1003669691	-0.0389101626	-0.1688269849	-0.1391834441	-0.0385283468	0.0996816621	0.0557176231	0.0414970577	-0.1424342044	-0.2185192875	0.0496571854	-0.0751748679	-0.0583174385	0.1823700643	0.0523373926	0.0383916663	0.1078509168	-0.1017993759	0.0584379416	-0.1623504369	-0.0282577896	-0.1101878295	-0.1664489005	0.0755640854	-0.1320773603	0.0724216227	0.0542250488	0.1100979314	-0.0360997829	0.0734588353	-0.1096026083	-0.0877261537	-0.0225408039	0.0878792015	-0.0258545156	0.090066604	0.2090500893	0.0989579958	0.1959100614	0.1437067008	0.1082959623	-0.0028622826089161	3.036713850689985e-05	8.192661733303557e-06	9.221631010972399e-10	-0.0179989742990471	-0.0372335770701396	0.001386339261438	0.0003239630758177	0.0647420805150034	-0.0066047560760722	4.362280282441274e-05	0.0041915369894111	-0.0004069737634327	-0.0005379738643782	1.656276441225753e-07	2.89415878754014e-07	-0.0001990532745046	-0.0001990705346805	3.9629077778002116e-08	3.962220609100364e-08	0.000262959279713	-4.067685379998375e-08	6.914758278717977e-08	1.654606435065252e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.3047093053123	2.0481840381251004	714540.0515737385	4.195057854030443	829.0372519415778	-2.677968978881836	687302.7651068431	7.171517851853423	817.2015706887731	1.0898716527314036	667818.4071361979	1.1878202194274812	817.9337904087973	636.9149541888918	1.3037	18.050974	0.0577209801300381	0.0343642095722955	-0.145622191	0.1072272152	0.1691647501	-0.1101445305	0.2296539338	-0.1297246261	0.0433499461	0.119396293	0.0006163171	0.2023073269	-0.0185258095	-0.2090612827	-0.0078050511	0.142954137	-0.0247034982	-0.0349985998	0.1018140444	-0.0737605915	-0.0194395609	-0.1014897523	-0.0845994475	0.2681358851	0.0523640087	0.0406828148	-0.1293848873	0.10888717	0.1722724045	-0.2652191694	0.2058048534	-0.0500965567	0.1725727573	0.0668501786	-0.146976518	-0.0571659554	0.0551443851	0.0457858588	0.0221176804	0.025316693	-0.150654737	0.0884750117	0.0961237983	-0.1450446611	0.2229396057	-0.2636633552	0.0961876089	0.0551505994	-0.0625343943	0.0991579651	0.0153819135	-0.0681130954	0.197314394	-0.1414059805	0.0136680001	-0.1292643419	-0.0918550929	-0.0430568653	-0.0354890193	-0.135753613	0.0606862291	-0.0367511042	-0.0480055896	0.1150957892	0.229236664	-0.0532918578	-0.0582666786	-0.0818936972	0.0589533163	0.1696293238	0.1412592515	0.0993643757	-0.0028926335059082	-3.035089699209969e-05	8.367328599502763e-06	9.211769482250461e-10	0.0108848646542867	0.0288838389533338	0.0008342761526821	0.0001184802785421	0.0481362962568709	-0.0166057842581324	0.0002757520708276	0.0023171030173292	-0.0003619999372008	4.497382623190003e-05	1.3104395453338314e-07	2.022645045937139e-09	-4.760910310430688e-08	0.0001990056654014	3.9603254861892065e-08	2.2666266983965228e-15	0.0002629999085112	4.0628798200011314e-08	6.916895187689959e-08	1.6506992431772425e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1206078437623	0.8158985384500284	715920.0830178978	0.6656904250448924	837.413901942485	8.376650000907262	701262.043166538	70.16826523769963	816.3789141276395	-0.8226565611336127	666474.5314322239	0.6767638175761815	817.9958745474995	652.8559579168048	1.35915	18.818733	0.058677743759534	0.0406456763479216	-0.1888561414	-0.154429108	0.0706096301	-0.1569631783	-0.0236069523	0.0168088204	0.2381605519	-0.2180318621	-0.0822845697	0.1245714325	0.0086882517	-0.0896769357	0.1381762304	0.1062005502	0.1418293957	-0.0036513886	-0.2528499862	-0.0179487985	0.1275485185	-0.070265975	-0.1876716976	0.1187106891	0.0743255493	0.1618851018	-0.023744456	-0.0829211554	0.009075589	-0.0533158742	0.1380108995	-0.0092815151	0.068024597	-0.1434984765	0.0521270316	-0.1903325886	-0.2290026907	-0.0879083972	-0.1103071558	0.1429356529	-0.0712463808	0.0958527134	0.0500335002	-0.0684783277	0.1891367946	-0.0578899869	0.112175586	-0.1254891572	-0.042208295	-0.0437754242	0.0261042051	0.2860778629	0.1498394097	-0.0681738466	0.0007260379	-0.1323232863	0.0632594102	0.0088794509	0.0222885884	0.0789932683	0.0008071754	-0.0040132475	-0.0304512877	0.0374088439	0.112383369	-0.0154127387	0.0153037445	-0.0955901874	0.0475364064	0.1118709691	0.1386044847	0.0898496795	-0.0028867175224576	5.915983450599602e-06	8.333138054463745e-06	3.499886018776838e-11	-0.0230702227828345	-0.0339550874371212	0.0011529479628625	0.0005322351792496	0.0266699962134566	-0.0214663000434143	0.0004608020375538	0.0007112886980257	-0.000296999936701	6.500000049979997e-05	8.820896240039803e-08	4.225000064973996e-09	-3.905959844452411e-08	8.549504659782771e-09	7.309402992764729e-17	1.5256522306474705e-15	0.0002629996526047	-2.559064999838045e-10	6.91688172701929e-08	6.548813673396096e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.1465511835881	-0.974056660174142	714272.6929775134	0.948786377229604	837.0359296695606	-0.3779722729244668	700629.1475577855	0.1428630390996876	816.0411976712903	-0.3377164563491988	665923.2362967939	0.1140524048890602	818.1617825816597	654.1371202741351	1.440527	19.945475	0.0365378359063412	0.0192030464534825	-0.1632744823	0.0296372392	-0.1205379375	-0.1214640648	-0.0213442712	0.0487539901	0.0881452855	0.0579194633	0.1064819736	0.0740825855	0.0210298437	0.0372363546	0.0607016771	0.0860797793	0.0124475738	0.1116268818	0.0821327448	-0.1756221772	0.0026809604	0.0153012815	-0.0922081625	0.0803418828	-0.1558107053	0.0142661778	0.3540618416	0.0284549787	0.075106941	0.0542936126	0.0784738803	0.0178062662	-0.0803706232	-0.0632999732	-0.1151337869	-0.0769657213	-0.0748371391	0.1559943004	0.0974519685	0.1016904172	-0.1055732076	0.0116978204	0.0170150722	-0.090541305	-0.0599544822	0.0535596772	0.1137192031	0.0156912429	-0.0861547373	-0.0752478958	-0.1290081525	-0.0453825962	-0.0496103001	-0.1155471089	-0.1195889407	-0.1313372022	-0.0648296611	0.0524784774	0.0529706836	-0.078878497	0.0713712845	-0.1263001245	-0.168042656	-0.0030800014	-0.03053646	0.1990795241	0.0644844085	-0.2063596225	0.1763729114	-0.0404226503	0.1357462967	0.0798077096	-0.002946130746551	-5.94132240934e-05	8.679686375773154e-06	3.529931197172566e-09	-0.0121454377367484	0.0109247850460861	0.0001193509283031	0.0001475116578172	0.0135162821102881	-0.0131537141031685	0.0001730201947078	0.0001826898820848	-0.0003619933786913	-6.49934419903e-05	1.3103920621634293e-07	4.224147501746491e-09	-8.302944417470925e-05	-8.299038457626473e-05	6.887403932116319e-09	6.893888599961161e-09	0.0001629850085114	-0.0001000146440933	2.6564112999461133e-08	1.0002929033109472e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.7230388780756	-1.4235123055125314	711868.5663336547	2.0263872839456023	833.5083023174388	-3.5276273521217263	694736.090032099	12.444154735437342	814.7895586257902	-1.2516390455001556	663882.0248456099	1.5666003002205406	816.1107894479567	649.7838752133506	1.388863	19.230135	0.0322129149171137	0.0170491383753818	-0.140995312	0.0723154565	0.0251042843	-0.065474791	0.0203706313	-0.1935874487	-0.030898272	-0.03945357	-0.091140551	0.0150680222	-0.0698563024	-0.1561413744	-0.0895892349	0.0262110848	0.0613466985	-0.0172142633	-0.0481244206	-0.1418110254	-0.1228381898	0.0564768497	0.0340269475	0.1066800648	0.1190090927	-0.0516286415	-0.0223146018	-0.0331748462	-0.2512374726	0.2161844356	0.0311098748	-0.0903486458	0.1083825519	0.0737284624	0.0423906335	-0.1290411022	-0.0605462979	0.0042081374	0.2262500987	-0.1681809364	-0.1574370731	0.0880513828	0.1602497814	0.1373124585	0.0912319759	0.065021539	0.1045655062	-0.0028000481	-0.0336111422	0.0400100105	-0.0321100524	0.0101416059	0.1527184558	0.1064092482	-0.054857582	-0.0655436035	-0.0137753235	-0.0782015589	0.0022616185	-0.0353436701	-0.0040229406	0.006426007	-0.0808455115	-0.0903837026	0.1672986161	0.1055570775	-0.2222851808	-0.0960733143	-0.0578918587	0.0396891288	0.1326888823	0.0692973963	-0.002892634569676	5.349617687499999e-05	8.367334753684658e-06	2.8618409402412834e-09	-0.0012951337686928	0.0108503039680556	0.0001177290961992	1.677371478808415e-06	0.0013573320171502	-0.0121589500931379	0.0001478400673674	1.842350204781031e-06	-0.0003619999372008	-6.558509499973285e-09	1.3104395453338314e-07	4.301404686123984e-17	-4.760910310430688e-08	8.298183507160495e-05	6.8859849518510455e-09	2.2666266983965228e-15	0.0002629999085112	0.0001000148999998	6.916895187689959e-08	1.0002980221969994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.8478700134887	-0.8751688645869535	710392.5319862746	0.7659205415424174	837.6134834598851	4.105181142446213	701596.3476738031	16.852512212295995	815.2707332189068	0.4811745931166342	664666.3684432938	0.2315289890609585	817.4985897535752	638.6881153856006	1.322686	18.31385	0.0396685081706011	0.0299809697760519	-0.0782083639	-0.1899969645	-0.0717264991	-0.0313225453	-0.0410392238	0.1266790766	-0.1129363233	-0.0845796623	-0.1096112266	0.0054956067	-0.0915510657	0.140209101	-0.0361008361	0.0947800236	0.1008871295	-0.1681496209	-0.0141871689	-0.0937243478	-0.1257309887	0.2043854243	-0.0268793443	-0.0835272888	0.1492859107	0.1877462762	0.0554836562	0.0167976937	-0.1868079121	0.027931871	0.0118937489	-0.0739108786	-0.1399091245	-0.0111154186	0.0599496356	-0.173360641	0.0690325136	-0.0980726161	0.0457992623	0.2101685294	-0.0164131808	-0.0149125328	0.1073312219	0.1128197151	-0.0332098525	0.1935091446	0.1118524346	-0.0108572491	0.0383737181	0.0421972328	-0.0312515257	0.1903730811	0.0265636454	-0.084005651	-0.1842694245	0.1123733656	0.185902311	0.0158467139	-0.0138505434	-0.0634269938	0.0206858779	0.0757584222	0.1130355437	0.1344687535	0.0298531527	0.1416482496	-0.0943308628	-0.2269588484	0.2078566544	-0.0828414954	0.1294367287	0.0583804184	-0.0028857315130039	6.903056672100116e-06	8.32744636514378e-06	4.7652191418225926e-11	0.0269493488364673	0.0282444826051601	0.0007977507976331	0.0007262674027096	-0.003058863450434	-0.0044161954675842	1.950278240791123e-05	9.356645608400995e-06	-0.0005019999010842	-0.0001399999638834	2.520039006885466e-07	1.959998988735332e-08	-6.60155285991948e-08	-1.8406425494887912e-08	3.387964994988597e-16	4.358050016231106e-15	0.0002629997379964	-1.7051480003362274e-10	6.916886218617504e-08	2.9075297030506356e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.788780231035	-0.0590897824536114	710292.9280833158	0.0034916023904151	837.819750347653	0.2062668877679243	701941.9340726036	0.0425460289894654	815.417295708315	0.1465624894082111	664905.3661402616	0.021480563301532	817.5814501962161	633.0304916552135	1.283282	17.768267	0.1359785430973643	0.0618325767037956	-0.0385554351	0.0547991939	-0.087499993	-0.0300410736	-0.0982816453	-0.0063110257	-0.0373312636	0.0569323993	0.1357394204	0.0034538736	-0.1198768341	0.1641083603	-0.093147746	-0.0609122531	-0.0978454073	0.0090223713	-0.0596096274	-0.0236539836	-0.1449328579	0.1223544937	0.0200222968	-0.0246137663	-0.0318002587	0.0725249084	0.1878492416	-0.1475894818	0.136863413	0.0693293808	-0.0048459768	-0.073747029	-0.1889884015	0.0648205574	0.0368005815	0.0825871375	-0.0420986747	-0.011621476	0.0456289708	0.0458172623	-0.0058167869	-0.1193403724	0.2103425862	-0.081591518	-0.196473008	0.1083977768	0.0356829176	-0.1851554439	-0.0439000771	-0.1028746664	0.0303174968	-0.0549670085	-0.0098879694	-0.030751745	-0.1016632494	-0.1025666071	0.0942032499	0.0424333599	0.1255369636	-0.0185399953	-0.0003956305	0.1347093062	0.0866835308	0.1388257073	-0.1113714453	0.0650540988	-0.135596779	-0.0884994606	0.0563681224	0.1280803941	0.1259946088	0.0471208409	0.0173124553353289	0.0201981868483328	0.0002997211097377	0.0004079667519601	0.0068897282395141	-0.0200596205969532	0.0004023883784937	4.746835521435806e-05	0.0403653062686544	0.0434241697190884	0.0018856585157921	0.0016293579501622	-0.0007499748645096	-0.0002479749634254	5.624622973961929e-07	6.149158248582846e-08	0.0004130457331978	0.0004131117487263	1.706613169357836e-07	1.706067777129082e-07	-0.0001218448685116	-0.000384844606508	1.4846171982609093e-08	1.4810537115829734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.2367971074575	0.4480168764224572	711048.2959960435	0.2007191215593353	836.024398679991	-1.7953516676619756	698936.7951882406	3.223287610576637	816.2446326133745	0.8273369050594965	666255.3002701427	0.6844863544734264	818.5464323708784	625.8904699802399	1.239209	17.158041	0.0953879420533082	0.0500977079915444	-0.0391967804	-0.0303265345	0.1346661858	-0.0075159227	0.0671685994	-0.0372488799	-0.0578438255	-0.0171519958	-0.0620616007	0.0777119154	-0.1383274463	-0.0006909989	-0.093435001	-0.1483223222	0.1149704189	0.0509516629	-0.0244625496	-0.0601371568	0.0088260633	0.1825400624	0.063218467	-0.0594764154	0.0230011969	-0.2052840066	-0.0419683311	0.0835178505	0.131206924	-0.023042532	0.0767133769	-0.1137257349	-0.0215918673	0.0320302183	0.1919575374	0.0039550397	0.0453430833	0.0216359334	0.1451338414	-0.0480198787	0.0372123641	-0.0534390417	-0.1142448485	0.1742349188	-0.0738481341	-0.0036595748	0.0696337378	-0.0091500127	-0.0174479121	0.0394871632	-0.2367701983	-0.0295423657	0.0805420448	0.0323284002	-0.0437092022	-0.0548164878	0.1492204315	0.056605846	-0.168799968	-0.0728353488	0.1927566374	-0.0381581315	0.1194232632	0.156564301	-0.1090743158	0.0463492355	-0.105525089	-0.1307345847	-0.0889583241	-0.1796137572	0.1223675745	0.0355847396	-0.0029723450895033	-0.0202848004248322	8.83483533109438e-06	0.0004114731282752	-0.0286858886040022	-0.0355756168435162	0.0012656245137966	0.0008228802050012	0.0133642557830597	-0.0270010504855947	0.0007290567273256	0.000178603332635	-0.0006989691061197	5.100575838990005e-05	4.885578113097724e-07	2.6015873889288595e-09	0.000299572540414	-0.0001134731927838	1.287616548054944e-08	8.974370697009768e-08	-0.0002078954033252	-8.60505348136e-05	4.3220498723747585e-08	7.4046945417065865e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.223613782473	2.986816675015461	716094.404523068	8.921073850150417	842.1749807718638	6.1505820918728205	709258.6982380892	37.82966006886664	818.0505026860765	1.805870072701964	669206.6249449424	3.261166719480597	819.9293572505609	639.8233764886857	1.637253	22.669329	0.2599657123605379	0.1491760699687288	-0.0884694226	-0.0797213762	-0.0573853997	-0.0938302865	-0.0278361631	0.0435213621	-0.1165601821	-0.1380559653	0.091878738	0.1519198869	-0.0154234195	0.2032479164	-0.0820579592	0.0220344047	0.0766401522	-0.0018085055	0.0195177204	-0.0711881631	0.123094109	-0.3035578117	0.1734015177	0.1254120639	-0.1776835245	-0.2836521285	0.0661544117	0.0286869131	-0.2608438762	-0.0318710677	0.1334165929	0.0196354499	-0.2096502616	0.0422752618	0.0205041737	-0.0900655285	0.0755870564	-0.0029813386	0.0752515078	-0.2427905941	0.0271369908	0.0500125926	-0.1165384785	-0.2099445547	0.0458341165	-0.1420543635	0.1973652597	0.1981857444	-0.113907694	0.0376859094	0.3132029723	0.0781234416	-0.3801590392	0.324439143	0.2524727132	-0.2424572829	0.1681325915	0.1709838457	0.0237062374	0.0860431267	-0.0227061311	-0.0903023104	0.1059713355	1.50468e-05	-0.0009398343	-0.0918120038	-0.0916940755	-0.1891010773	-0.0767104186	0.133866183	0.1185609488	0.023839813	-0.0028219444409813	0.000150400648522	7.96337042798526e-06	2.2620355075838235e-08	0.0023849637623811	0.0310708523663832	0.0009653978667735	5.688052147871012e-06	-0.0685605950514229	-0.0819248508344826	0.0067116811842522	0.0047005551938051	0.0014379470869113	0.002136916193031	2.0676918247566936e-06	4.566410816038102e-06	-0.0004991492071144	-0.0007987217475284	6.379564299748212e-07	2.491499309629342e-07	-0.0002071411736616	7.542296635999865e-07	4.2907465825905134e-08	5.688623854541488e-13	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.429301749234	0.2056879667610474	716442.5628596959	0.0423075396702937	843.0091826310029	0.834201859139057	710664.4820001916	0.6958927417910591	818.1746817897043	0.1241791036278527	669409.809921684	0.015420449777817	820.0992601734898	648.4605143853596	1.407509	19.48831	0.0447104299768442	0.023784400286584	-0.1057201961	0.2008895645	-0.1337293574	-0.1190356802	-0.1558924132	-0.1922493792	-0.107682067	0.0080624811	0.1901270561	0.0993810039	0.117066637	0.0940942663	-0.2833164469	0.0565531022	-0.0852649091	0.0246262425	-0.15581949	0.1072493149	0.0565596395	-0.1304602958	-0.0640244919	0.071824414	0.0027428085	-0.1652578791	-0.0152360695	-0.0029604122	0.0974413737	0.2115475675	0.0697852328	0.1228326352	-0.1218482201	0.2897763458	-0.0276503981	-0.0122776112	-0.0994386517	-0.0701004188	-0.0914079164	-0.243136145	-0.0307653704	0.0652607196	-0.094828202	0.0421506517	0.0141214467	0.001817213	0.1761961936	0.0655974901	-0.0233254084	-0.1385731773	0.4189163774	-0.0691892918	-0.1644704104	0.3013171734	0.0990466647	0.0248877923	-0.115819409	0.0336613462	0.0834910852	-0.1775681353	-0.0550186491	0.0059195271	-0.1293728051	0.0850984238	-0.0240731901	0.0145074299	0.1168973102	0.1172853714	0.0148739492	-0.1170464287	0.1145803187	0.0119549848	-0.0028028730412898	1.9071399691499798e-05	7.856097285589133e-06	3.6371828619293845e-10	-0.0123305858678719	-0.0147155496302529	0.0002165474009204	0.0001520433478449	-0.0553776220362181	0.0131829730152047	0.0001737907775196	0.0030666810223862	0.0011879641136934	-0.0002499829732178	1.4112587354233457e-06	6.249148689886124e-08	-0.0005100784814744	-1.0929274360000012e-05	1.194490380361537e-10	2.601800572632299e-07	-0.0001321967026056	7.4944471056e-05	1.7475968179793454e-08	5.616673741863622e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.4525792830781	-1.976722466155934	713100.1586578432	3.9074317082055976	844.3365542746878	1.3273716436849554	712904.2168844528	1.7619154804589003	816.9682160085814	-1.2064657811229154	667437.0659682441	1.4555596810205262	819.2336449499575	638.8652413555554	1.506079	20.8531	0.1700301872387871	0.0934413213121036	-0.0445176826	0.0174950496	0.0372831351	-0.0510263885	-0.1670827639	-0.0647198407	-0.0629720527	-0.112797034	-0.1239508705	0.0289285848	0.0303882585	0.0341531557	-0.1526448399	-0.015673966	0.0524417346	-0.0495822362	-0.1784138269	0.0997992834	-0.0283406272	0.0932982621	-0.1624197806	-0.0588097413	-0.0472430786	-0.0610620489	-0.1427150154	-0.2854114258	-0.0081334527	0.0332348027	0.0177622121	0.0169134243	-0.0186198896	0.108423068	0.1784254917	-0.0786539264	-0.1700260365	-0.1260351396	-0.0430498009	0.0175113165	0.0076729458	-0.0731131316	-0.0662721626	0.1133918932	0.1002577989	-0.0339679256	0.0918283521	-0.0661977079	0.0335893761	-0.0022671777	0.0702663928	0.0589255504	0.1406268198	0.0838111513	-0.0918206772	0.1037815573	0.1464247749	0.0274982456	0.003434324	-0.0383981214	0.055920106	0.0912859559	0.0696476098	-0.2707113024	-0.0128176744	0.117857352	0.0271224954	0.0950211759	-0.1057150609	0.0503737295	0.1104315261	-0.0	-0.0057208367463204	-0.0029179637050306	3.2727973078049785e-05	8.514512183875909e-06	0.0162794473970535	0.0286100332649254	0.0008185340034201	0.0002650204075534	-0.0023179544926534	0.0530596675435647	0.0028153283198336	5.372913030012081e-06	1.0994381575550504e-05	-0.0011769697321178	1.2087642622880438e-10	1.3852577503215629e-06	-5.400113590892097e-05	0.0004560773455654	2.080065451380534e-07	2.916122679453754e-09	-0.0002080000794276	-7.5803376822e-05	4.3264033041887913e-08	5.746151937618127e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.6320796300269	0.179500346948771	713403.349940144	0.0322203745547291	841.7303248843631	-2.6062293903247564	708509.9398299354	6.792431634992552	816.5649461063542	-0.4032699022271799	666778.3112096732	0.1626266140423193	818.8952089954887	635.9174159526825	1.290939	17.874285	0.026849063431688	0.0141028388827578	-0.0396842402	-0.0610630771	-0.0377018897	-0.0579519561	-0.0673634228	0.1361169923	-0.0804096969	-0.0060279873	0.0753430331	0.0301815646	-0.1246771417	0.1700061605	-0.0386012846	-0.109162018	0.112839737	0.0767654955	0.0226225172	0.0754587033	0.0903834599	0.0312776912	-0.0256006194	0.0345123488	0.000581839	0.005811431	-0.0970456228	-0.0474668617	0.0244637492	0.0892923314	0.015159725	-0.0874544579	-0.1929410156	-0.0136864636	0.1533482856	0.0249197049	0.0219856644	0.1271202628	-0.0163342866	-0.0557085103	0.0414703712	-0.0900194342	0.0418550457	0.0511003154	0.105894774	-0.0013638154	0.0903379718	-0.1028703255	-0.0050808398	-0.0960212885	-0.0322154626	0.0164608496	-0.1683649829	0.0674773587	-0.0346097097	0.0780597843	0.0942510674	-0.0487981677	-0.1722492084	-0.1331499791	-0.1226692176	0.1937300584	-0.1787828888	0.0664080363	0.0604053614	-0.0909072845	-0.0758832578	0.1162368405	0.0437659436	-0.0960360883	0.10612066	-0.0119549848	-0.002983597375163	0.0027372393711574	8.901853297079542e-06	7.492479375014162e-06	0.0075770292141754	-0.0087024181828781	7.573208222968737e-05	5.741137171246749e-05	-0.0022588635925444	5.9090900108999846e-05	3.491734475691798e-09	5.102464729722594e-06	-0.0001359891035476	-0.0001469834851231	1.849303628367988e-08	2.160414489894741e-08	0.0001060141186348	0.0001600152545437	2.560488168669181e-08	1.1238993349913448e-08	-0.0002079925195436	7.559884000003705e-09	4.3260888186094836e-08	5.715184609351201e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.4051366597528	0.7730570297259192	714709.8450906953	0.5976171712086606	841.6165966858734	-0.113728198489639	708318.4958171122	0.0129341031316987	817.1366519555611	0.5717058492068645	667712.3079691437	0.3268475780173421	819.817879429047	638.7214951923916	1.189626	16.471512	0.0516160566571809	0.0309948053059712	-0.058958751	0.0293443045	0.02329615	-0.058058311	0.0330004441	-0.0398696026	-0.1716625698	0.0246390141	-0.0878373455	0.0556328899	-0.032578215	-0.0454797611	-0.1196251305	-0.1018130152	0.1014256398	-0.0097770651	0.1042679109	0.0723393129	0.0260571151	0.1013627294	-0.0169478448	-0.0373163013	0.1115324972	-0.1018444455	-0.0742666928	-0.1913362752	0.1227791552	-0.2230257308	0.0532953008	-0.0192927256	0.0519723907	0.1080394508	0.1079382153	0.0132226332	0.1807807447	0.0544609831	0.0186116847	0.0034127034	0.1692874793	-0.0252715163	-0.0626575865	0.0003820113	0.0064420869	-0.0523023804	0.1186009077	0.1056812784	-0.0177049844	0.0377410032	-0.0768414217	-0.0370102827	0.0312089618	0.0697163336	-0.0104301018	0.0841150748	0.0497509063	0.003840575	-0.182468579	-0.0272367961	0.1040699924	0.0577818957	0.0884879508	-0.0847089085	0.036584326	0.103421261	-0.0816019354	0.125534861	-0.1235036656	0.0158746648	0.1016540472	-0.023839813	-0.0054076354455219	-0.0024240380703589	2.9242521111664835e-05	5.8759605665493e-06	-0.0148770196581011	-0.0224540488722765	0.0005041843107585	0.0002213257139075	-0.0208457710958498	-0.0185869075033054	0.0003454731305364	0.0004345461725805	1.1009353500754995e-05	0.0001469984570483	1.2120586450458628e-10	2.1608546374597068e-08	8.999886390115286e-05	-1.601525473364714e-05	2.5648838418360717e-10	8.099795503498235e-09	-0.0002080000519864	-7.532442800002375e-09	4.3264021626345103e-08	5.673769453530761e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
