global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
843.9674596112923	-0.5089158128961344	712281.0728827382	0.2589953046157333	849.4852560617591	5.420885670569646	721625.2002663123	29.386001453387323	817.1860343618662	-0.4704853976368213	667793.0147560731	0.2213565093894778	818.9954987136152	631.5976602009365	1.183824	16.357178	0.0835070440374637	0.058961710822393	-0.2213659895	0.0130838574	-0.0277110293	-0.1004835666	-0.0819593597	-0.0089212337	-0.0930742778	0.1009721049	0.0434523157	-0.1719329019	-0.1130182824	-0.1576904099	0.0911504111	-0.0267051966	0.029636399	-0.0477629591	-0.2406385416	0.1957615144	-0.0542864125	0.0060588176	-0.1275213304	-0.1516160848	-0.0040724537	0.1836899225	-0.0048189851	-0.0491094848	0.1935215482	-0.0846752859	0.0576931802	0.0277055403	-0.1874903126	0.0641599441	-0.1497026653	-0.041193583	0.0476560635	-0.0406646179	-0.0516767664	-0.0223555237	0.0172931438	0.2382534924	0.1077408105	-0.0770662945	-0.1608689495	0.2347504322	0.0515987523	0.0845539972	-0.1141524345	0.2935125568	0.0672974394	-0.117081794	-0.1893303212	0.0499009317	0.1290922228	0.064969354	-0.0229750998	-0.1231490112	0.0108616582	-0.1105123213	-0.2328044458	0.0041229436	-0.0546766203	-0.0428084856	-0.0020683897	0.0768743705	-0.0309974789	0.1163913365	-0.0392654108	0.0243636831	-0.1672524601	-0.0113104161	0.066734543	-0.002659932	-0.0323225718	-0.1238130369	0.1910775458	-0.3163860682	-0.0181073243	0.2018177121	0.0662330192	-0.0112778393	0.0913655397	0.1437067008	0.1082959623	0.0131179743918607	0.0115207844261248	0.0001720812521455	0.0001327284737932	0.0138404327312429	-0.0067662538486672	4.578219114460373e-05	0.000191557578188	0.0293438341622334	0.0577194875958183	0.0033315392483238	0.0008610606033406	-0.0002559998769555	8.2006497188e-05	6.553593700123114e-08	6.7250655810454525e-09	-2.4444450463789732e-08	-6.799218429076603e-05	4.622937124629491e-09	5.975311584766699e-16	0.000191000089061	-1.1681858299976162e-08	3.6481034021309945e-08	1.3646581334072194e-16
844.0635841120717	0.0961245007794104	712443.3340241163	0.0092399196500908	846.759781119644	-2.7254749421150564	717002.1269217874	7.42821366009707	817.5495469761515	0.3635126142853551	668387.2617609106	0.1321414207445733	819.6852272411496	632.9622690609523	1.281958	17.713123	0.0833089676277811	0.052491711488899	-0.0116856525	0.2179567281	-0.0239351781	-0.0431427287	-0.1026518142	0.0632571783	-0.1301741539	-0.0290211277	0.0743423898	-0.1790154593	0.0993745466	-0.0038094838	-0.1238892423	-0.0517565566	0.2047036728	-0.0660379173	-0.0745490954	-0.1041375923	-0.1400871654	-0.1489345837	-0.1374844535	-0.0398586843	-0.087736857	0.0662373372	0.1100728336	-0.0677127313	-0.088322447	-0.1363448935	-0.0309953989	-0.1651416849	-0.0627798238	0.0357190119	0.1978417695	-0.0122328707	-0.0444947484	-0.0245392797	-0.1917699963	-0.0542381671	0.0425584364	0.094847325	0.0723695468	-0.124096827	0.1881053898	0.0964692863	0.0785677449	0.0037899034	0.012780288	0.1370172733	0.0776880895	0.053775087	-0.0008545598	-0.155299149	-0.278104453	-0.0094017339	-0.0362442955	-0.134510083	-0.1484467186	-0.0890018111	0.148696089	0.1120929745	-0.0064731336	-0.1439175257	-0.023738287	0.0007483548	-0.0743220483	0.0490345707	-0.1186310112	-0.0052985478	-0.0355480691	-0.0425479213	-0.0973112872	0.159192261	0.0752852304	0.1243837233	0.0639150574	0.2312845195	0.0965775278	0.2838216768	0.2372830405	-0.1339369121	0.0515279578	0.1412592515	0.0993643757	0.0070329274495861	-0.0060850469422746	4.946206851114164e-05	3.702779628968546e-05	-0.0287214993731339	-0.0425619321043767	0.0018115180644575	0.0008249245262409	-0.0012177493463525	-0.0305615835085859	0.0009340103865522	1.482913470541941e-06	-0.0003379998773882	-8.200000043269998e-05	1.1424391711443823e-07	6.724000070962797e-09	-3.228133294008728e-08	-7.836882476297553e-09	6.141672694729966e-17	1.0420844563887641e-15	0.0001909998249253	-2.64135700020051e-10	3.6480933121495246e-08	6.976766802508238e-20
843.4729602073015	-0.5906239047701547	711446.6346008681	0.3488365968859447	842.4477131751275	-4.312067944516457	709718.149434002	18.59392995812638	817.4673782646527	-0.0821687114988662	668252.9145268847	0.0067516971493839	818.8165045693814	632.7773869105748	1.289753	17.820818	0.0798066260748818	0.0423562571478021	0.1162680717	0.0788195932	0.1588495475	0.0067375178	-0.1083538276	0.2062979346	0.1446801658	0.0581619514	0.113682164	0.1391833346	0.1959581242	-0.079347978	-0.0107734838	-0.162662065	-0.0424553095	0.227670826	0.1323337291	0.1281053259	-0.0975268267	-0.1470472091	-0.0221254518	-0.0017591376	-0.0318938037	-0.0684587348	-0.0104413254	-0.0544413212	0.0928796807	0.2211358696	0.023808958	0.1535526296	-0.08158909	-0.0065111456	0.0126306792	0.1186366632	0.0190884807	-0.0406594388	0.1127182084	-0.1681561266	0.0019256172	-0.195055692	-0.1672007036	-0.1557047609	-0.0235246157	0.1183961633	-0.0545500104	-0.1331099545	0.0881362507	-0.0356727257	0.1440402328	-0.1823128919	-0.1318678667	0.0841163552	0.2500916217	-0.0220641372	0.035739698	0.0188775812	-0.0565016626	0.1241745357	0.0947339282	0.0051586777	0.2101136172	0.0731838619	-0.0155075955	-0.0508401583	-0.0801832531	-0.0623840761	-0.0345503442	0.1176923377	0.0536007829	-0.054168446	0.0792753945	0.0041331735	-0.1119077977	0.1072902888	0.2225381724	0.0290937433	0.0515061647	0.0732764875	0.0317501044	0.1106715919	0.0495181857	0.1386044847	0.0898496795	0.007087869908247	5.494245866090059e-05	5.023789983623334e-05	3.01867376370477e-09	-0.0190067807406961	0.0097147186324378	9.437575810743416e-05	0.0003612577141248	-0.0210582500714195	-0.019840500725067	0.0003936454690213	0.0004434498960704	0.0002930083621741	0.0006310082395623	8.585390030394855e-08	3.98171398395513e-07	-0.0002499901197163	-0.0002499578383833	6.247892096928186e-08	6.249505995577e-08	6.80366176966361e-05	-0.0001229632072286	4.628981347598218e-09	1.5119950331959342e-08
843.1125918229194	-0.3603683843821272	710838.8424903607	0.1298653724621846	845.0504281956662	2.6027150205386533	714110.2261936788	6.774125478137523	817.1609065455108	-0.3064717191418822	667751.947186281	0.0939249146337807	818.9275493523146	633.3424101761409	1.191082	16.457457	0.0770075099115709	0.0430393903964193	0.0460145407	-0.1179892773	0.113776095	0.1212122202	-0.0421066964	0.0398152522	0.0453720669	-0.0674127446	0.0972619307	0.1794020467	-0.0543520133	-0.0255178143	0.1827758556	-0.0558733958	-0.0048653552	0.2201832155	0.0197097098	0.1366414999	0.0395446426	0.1117774243	0.1142661206	-0.0092276596	-0.1272130174	-0.0244211785	0.0621605036	0.07994318	0.012585428	0.1027330056	0.0286118226	-0.1414188616	0.0316561512	0.023321627	0.0718607855	0.0857184544	-0.1816081165	-0.1131968352	0.0347930664	-0.0759236063	-0.1350476167	-0.0342702094	-0.1656940141	-0.0096205798	-0.2237894906	-0.0379659167	0.0389734787	-0.0758877973	0.0921013413	0.077335763	0.010741728	-0.0388466893	0.0798457834	-0.0649556018	-0.0788255357	-0.1454254623	-0.1270360697	0.0360875606	-0.1258781925	0.0314469458	-0.0937320831	-0.0515473541	0.0598515383	0.1895629738	-0.0012540203	-0.020707311	-0.0069086479	-0.1323153036	-0.0273634185	-0.0222714485	0.1336402845	-0.015582646	0.0582382083	0.1065466792	0.0006308179	0.1209604298	-0.0030775491	0.0227465594	-0.1960062403	-0.0214194525	0.0024961909	-0.0530840073	0.2507188736	0.1357462967	0.0798077096	0.0070328639437207	-5.500596452630031e-05	4.946117525088668e-05	3.0256561334686078e-09	0.016002449628786	0.0350092303694821	0.0012256462110634	0.0002560783941218	-0.0143128954761095	0.0067453545953099	4.549980861646973e-05	0.00020485897691	-3.800000808273808e-05	-0.0003310083702568	1.4440006142881595e-09	1.0956654118008801e-07	-3.624102351551528e-09	0.0002499864956139	6.249324798934266e-08	1.3134117854521317e-17	0.0001910001314709	0.0001229635137742	3.6481050221901096e-08	1.5120025719713592e-08
842.9576981876814	-0.1548936352379541	710577.6809338742	0.0239920382372284	845.8278835768341	0.777455381167897	715424.8086360664	0.60443686970692	817.3517185633198	0.1908120178089802	668063.8318384123	0.0364092261403346	819.5666918025048	631.4784641197749	1.110643	15.346013	0.0427589584482588	0.0345302249840046	-0.092315631	-0.1378325492	-0.0640595175	-0.0103850012	-0.008511393	-0.1200928931	-0.0291389023	-0.1552400386	-0.1073097209	-0.0820048838	-0.160191333	0.1412449444	0.0612413331	-0.0153439856	0.0322311492	0.0235911127	-0.0615609425	-0.1512095118	-0.0282913158	0.2202177724	0.0100349091	-0.0322321258	-0.1067437188	-0.0899765735	-0.035769712	-0.0638602345	0.0083682512	0.0379487339	0.239190098	-0.1346349732	0.0903994891	0.0651210455	-0.1755928804	0.119808177	0.2261448027	0.0443571832	-0.0404278122	0.0023448946	-0.1313771199	0.0901962074	0.0472050975	0.2111975636	0.0361822126	0.0106115129	-0.03429098	0.01915041	0.0134075386	-0.0722132386	0.0667520701	-0.1823517164	0.1102274881	0.0877890953	-0.078253129	-0.1109762097	-0.1489486459	0.1523050059	0.0502323467	-0.0855667485	0.001974645	-0.037233386	-0.1535495742	0.0773592655	-0.012280865	-0.0231497051	0.0190679895	0.0491107258	-0.1744977359	-0.0027480862	0.1955473203	-0.1294367964	-0.075485212	0.2636501556	-0.1115998728	-0.1075454551	0.0106101671	0.1389940479	0.102566214	-0.0602868844	0.0806657191	-0.013687171	-0.0475381636	0.1326888823	0.0692973963	0.0070329645122626	1.0056854189959693e-07	4.946258983074511e-05	1.0114031619810978e-14	-0.0183727633906869	-0.0343752130194729	0.0011816552701341	0.0003375584346101	-0.0188961811263226	-0.0045832856502131	2.100650735144932e-05	0.0003570656611587	-0.0001139998654376	-7.599985735486193e-05	1.2995969319790908e-08	5.77597831795936e-09	-1.0874739109212328e-08	-7.2506367576608e-09	5.257173339154192e-17	1.1825995069343214e-16	0.0001910002076799	7.620899999385629e-11	3.648107933376493e-08	5.80781168006359e-21
843.6481492963252	0.6904511086437424	711742.1998111146	0.4767227334273729	846.8765177675473	1.0486341907131873	717199.8363460868	1.0996336659327013	817.4384993348359	0.0867807715161461	668205.7001947885	0.0075309023049375	819.7946605245361	631.2959546906608	1.143924	15.805875	0.0616102440680138	0.0349184851963314	-0.0069200462	0.0880537294	-0.1498466223	-0.0357755591	0.0257980493	-0.0004272665	-0.054877546	-0.0749076437	-0.1446794723	-0.0543788843	0.0503898864	0.034005348	-0.0370820351	0.0048959116	0.1183635009	-0.1188109231	0.0257427528	-0.0837362354	0.0958364236	-0.1366199871	-0.1223841389	-0.0076255601	-0.0545833118	-0.0175732323	-0.1652074227	0.0461069983	-0.1255858528	0.0950286239	-0.0678932859	-0.170830245	-0.1271040302	0.2617107701	-0.01861465	-0.1770584589	-0.0052331693	-0.108443578	-0.0884016687	0.0045082023	0.0750291458	-0.0562100413	0.1642116213	-0.068898406	0.1158383648	-0.0435692992	-0.0262558302	0.0101185035	0.1430423848	0.1537794749	0.0280350204	0.0954230166	-0.0890826862	0.0241345992	-0.0892771955	-0.0696694596	-0.1564489969	-0.0846699418	0.2302624595	0.084771403	0.1019756895	0.038391669	-0.0219006797	-0.184320894	0.0244948172	0.0750762385	0.0458220018	-0.0552500258	0.0994238208	-0.076114474	-0.019958558	-0.0891858565	-0.1525503787	0.0646217921	-0.1683301114	0.0458790743	-0.0479806692	0.2328832419	0.0174290332	-0.1014574607	0.0517444941	-0.0059330175	-0.0719940044	0.1294367287	0.0583804184	0.0070329782767544	1.3764491800689891e-08	4.946278344129929e-05	1.8946123453125932e-16	0.0086980544275832	0.0270708178182701	0.0007328291773499	7.565615082519971e-05	-0.0022584931159599	0.0166376880103627	0.0002768126623301	5.100791154838258e-06	0.0002440001705488	0.0003580000359864	5.953608322784349e-08	1.2816402576626374e-07	2.33042469766076e-08	3.4178986085819936e-08	1.1682030898546725e-15	5.430879271467245e-16	0.0001909999331546	-2.745253000076796e-10	3.648097446506167e-08	7.536414034430649e-20
843.1209394613776	-0.5272098349475982	710852.918558236	0.2779502100654737	842.5661128669657	-4.310404900581602	709917.6545517483	18.57959040695789	816.9751444586963	-0.4633548761396469	667448.3866633077	0.2146977412423875	818.6365184572478	628.3873077869415	1.200438	16.586739	0.0436903157638994	0.0256316004423972	0.2071641226	0.0544539287	0.0901832637	0.0022967311	-0.035451937	0.0841196708	0.1081164976	-0.0126519936	0.1583120077	0.1542489138	0.1203978885	-0.150639946	-0.0373939337	-0.0387274237	-0.0784104051	0.1189767986	0.2394756953	0.1241800075	-0.0843051662	-0.1631277885	0.0510577554	0.0984246071	0.1470710598	-0.1625904707	-0.1578427417	-0.009862628	-0.0895785391	0.0972277836	0.1414358421	0.0579688771	-0.0672309779	0.1828989267	-0.07655616	0.0847462682	0.0848367117	0.0075761036	0.0837082226	-0.055025448	0.0744063863	-0.1934866629	-0.2257469775	-0.1317083438	0.0064798509	0.022528169	-0.0714096345	-0.163486698	0.051068374	-0.1069535996	0.0441728873	-0.1686143151	-0.0619939409	0.1702129124	-0.0001298232	0.0793058302	-0.1268506276	-0.1245205348	0.1270703965	0.0731114605	0.0729827902	-0.0787230842	0.3025832978	0.0412093166	0.0132277163	-0.0484398194	-0.0379109834	-0.0761751513	-0.0020184045	0.0779023778	0.1333426358	-0.0011988246	0.0969526135	0.1638148756	-0.0898005694	-0.0088531422	0.1155267993	0.1483583949	0.3422128953	-0.2421574538	-0.0654152164	0.156418781	-0.1525976076	0.1259946088	0.0471208409	0.0070710444245918	3.80661478374001e-05	4.999966925455079e-05	1.4490316111788002e-09	-0.0022037652140056	-0.0109018196415888	0.0001188496714977	4.856581118461148e-06	-0.0219073249459142	-0.0196488318299543	0.0003860765922818	0.0004799308862858	0.0002440001131873	-5.7361500017125485e-11	5.953605523541522e-08	3.290341684214688e-21	-8.663354700289005e-09	-3.1967601676896606e-08	1.0219275569727229e-15	7.50537146630196e-17	-7.100000477260281e-05	-0.0002619999379272	5.041000677709622e-09	6.864396747385813e-08
842.3302494395831	-0.7906900217944894	709520.2491209502	0.6251907105653702	849.977751029435	7.41163816246933	722462.1772450563	54.93238025137176	816.6977715150912	-0.2773729436050871	666995.249997716	0.0769357498441508	819.0905863669566	624.7204021045139	1.269508	17.541098	0.0793432297148332	0.0456478808923986	0.0963429747	-0.1294276761	-0.0142213286	0.1945182826	-0.1272915984	-0.1240933205	-0.0392435211	-0.1685692057	0.1467510139	0.15341519	-0.1379986462	0.0004402767	0.1826348338	0.0150006022	0.1132644975	0.1803707878	0.0448276126	0.0239749928	-0.0835223139	0.1106228312	0.2421958221	-0.0283290271	-0.0800946374	-0.1263734752	0.0564827096	0.2613072546	0.0089301373	-0.0036537222	-0.0955166362	-0.0279210488	-0.1064303932	0.1491586767	-0.0040148233	0.0726734823	0.1215210397	0.1136524751	-0.1066646424	-0.0592708551	-0.193057463	0.03480043	-0.2486219066	0.0547753119	-0.1149012289	-0.1082630777	0.0298558172	-0.062759237	0.1966823362	0.0719479114	-0.0140967481	-0.0262999057	-0.0515983934	0.0018710678	0.1069797222	-0.2466752572	0.0396497531	-0.06788321	-0.0050536441	-0.1572789437	-0.0151108961	-0.0925224015	-0.0741294579	0.1258903877	0.0213309433	0.0398640628	0.1296138882	-0.2189313584	0.1592063777	-0.1680765977	-0.0006902505	-0.0861355939	0.0320452432	0.1381750582	-0.1026031803	0.0016402906	-0.0367034481	-0.1186528321	0.129504515	-0.1526866403	-0.061152103	0.0143734033	-0.1778336251	0.1223675745	0.0355847396	0.0070329503507622	-3.809407382960022e-05	4.946239063628615e-05	1.4511584609350323e-09	0.0304782103765717	0.0326819755905773	0.001068111528503	0.0009289213077585	0.0073646320487625	0.0292719569946767	0.0008568474662982	5.423780521365974e-05	0.0001590001647227	-8.499994846460001e-05	2.5281052381845728e-08	7.224991238984657e-09	1.5192737290448122e-08	2.3856091990737127e-08	5.691131250705122e-16	2.308192663765729e-16	0.0001910002517858	0.0002620002565584	3.6481096182239e-08	6.86441344366689e-08
843.4337890428246	1.1035396032415292	711380.556499136	1.2177996559224715	844.8792198755408	-5.098531153894214	713820.8961775025	25.995019927229865	818.0470893181327	1.349317803041572	669201.0403418691	1.8206585336049343	820.3225176149356	624.9939161845616	1.29468	17.888899	0.0733157927312739	0.0456193922724885	0.1106612888	0.044746548	-0.0607169684	-0.0714849716	0.2549076985	-0.0371886286	0.0852187136	-0.0012700078	-0.0851967234	-0.1344920271	0.1163317015	0.209117854	0.1446265906	-0.017485447	-0.0453633323	-0.0641179257	0.0873304842	-0.2104525175	-0.0524064558	0.0530807292	-0.1865930285	0.0092519492	0.1562749668	-0.1410284478	0.0153776726	0.2188697279	0.0260027937	0.0147288943	0.02416403	-0.1152343998	-0.0004444339	0.0331489902	-0.2280889545	0.0768958954	0.0660202178	0.0074420193	0.056054819	-0.0125895051	0.0560959307	-0.0090539218	0.0650171983	0.12891883	0.2142409207	0.0631244091	0.0044292935	-0.1812875199	0.2136990107	0.011674174	-0.14603387	-0.030387396	0.0008676538	-0.030041116	-0.0539448896	-0.1089354913	0.0634856448	0.1533454463	0.0642451999	0.1194835134	0.1628735511	0.0564395913	-0.027420074	-0.0659662017	0.0975258866	0.0384659333	0.1542588784	0.0116930598	0.0295609746	-0.1300023675	0.0088949667	0.1372566951	-0.0145463843	-0.045899402	-0.1145976415	-0.0482793252	-0.1161785481	0.0401267136	0.051352351	-0.094253026	-0.003743601	0.0416483639	-0.1205236077	0.1185609488	0.023839813	0.0070641031699807	3.11528192184999e-05	4.9901553596131375e-05	9.704981452605363e-10	-0.0043314829915601	-0.0348096933681318	0.0012117147523833	1.876174490617443e-05	-0.021910075485934	-0.0292747075346965	0.000857008501242	0.0004800514077993	5.100726308115256e-05	-0.0001079929016415	2.601740887029909e-09	1.1662466804960937e-08	-7.599515851830496e-05	-7.601035125559541e-05	5.777573497998995e-09	5.775264118222299e-09	0.0001910017790732	1.5272873999836682e-09	3.64816796091275e-08	2.332606802148873e-18
844.4898657753072	1.056076732482552	713163.1333971963	1.1152980648910236	848.9422512669718	4.063031391430968	720702.9459862342	16.50822408775347	818.0439169463781	-0.0031723717546583	669195.8500529728	1.0063942549754056e-05	820.1331464114756	630.0977771724973	1.183352	16.350653	0.0569606507433938	0.0339352175739815	0.0192220851	-0.1154738137	0.0883430138	-0.0645708645	0.0842653509	0.0369731504	0.1282084359	0.1334976802	0.0341513636	0.0362094814	-0.0289481609	-0.0079503396	-0.1290200413	-0.0908654728	-0.1191395533	0.0252992716	-0.1221144668	0.1035345211	0.0507218583	-0.0076433952	0.0045137028	0.1582527581	-0.0814287501	0.0769438681	0.0084490595	0.117482053	0.042864148	-0.0344116275	0.115094461	-0.0107521621	0.0255611944	0.0183358416	-0.0507468603	-0.1493910842	0.055000783	-0.1133944275	0.1471153745	-0.0563169555	-0.0279349893	0.014477949	0.0512055714	-0.1035031498	-0.0875718348	-0.0574584974	-0.1258898351	0.0664547738	-0.0511520128	0.0993432282	0.0455913024	0.0543645874	0.0923297505	-0.0007590635	0.0112487045	-0.0588805196	0.0952990344	0.0945846379	0.16952767	0.0946122653	-0.0917954067	-0.1043164161	0.0871049837	0.0519056279	-0.0103556372	-0.0875361151	0.0561210222	-0.026865709	0.120822501	-0.0867224635	-0.0940138692	-0.0029215995	-0.0678304305	-0.0420008257	-0.1674493554	-0.067327403	-0.0964929033	-0.0517229363	0.0360542983	-0.0337436437	-0.0231599955	-0.2135404551	-0.0991163155	0.1145803187	0.0119549848	0.0070745371243106	1.0433954329899624e-05	5.004907552324889e-05	1.0886740295843111e-10	0.024470058452934	0.028801541444494	0.0008295287895789	0.00059878376069	-0.0138116297506343	0.0080984457352996	6.558482332759387e-05	0.0001907611163686	-6.99999571794859e-05	-0.0001210072202606	4.8999940051298604e-09	1.4642747355206672e-08	4.558704524981749e-10	7.599561438875746e-05	5.7753334063247206e-09	2.0781786946089071e-19	-1.2999978462807178e-05	-0.000204001757536	1.6899944003345048e-10	4.161671707777985e-08
844.0898941497447	-0.3999716255624435	712487.7494057273	0.1599773012550635	850.5278844013009	1.5856331343291004	723397.6821441526	2.514232436682327	818.7559066408369	0.7119896944587936	670361.2346592589	0.5069293250155262	820.5228400276224	627.9666681630271	1.090986	15.074411	0.0502043372001815	0.0276625804789137	-0.0141079942	0.0338281559	-0.0454289415	-0.0242834508	0.1186007034	-0.064401762	-0.1024172269	0.0822724049	0.07892937	-0.0130095142	0.0527218406	0.0337998252	0.0553570025	-0.1015310016	0.0481710945	-0.0853076867	-0.1006118582	0.0946116594	-0.0648658111	0.179132002	-0.002210051	0.0338059166	0.2278745507	-0.1677123047	0.0847113298	0.0764969752	0.0333010148	-0.010615034	0.140045909	-0.0117744965	0.122656107	-0.0816086175	-0.0296329528	-0.0425737108	-0.0852478746	-0.2090987918	-0.055697993	-0.0728303939	0.0735383296	0.1336719162	-0.0038307679	0.0756321248	-0.0721516812	0.0834004756	-0.1058579578	-0.2082154109	-0.0435693243	-0.0892523617	-0.0902869552	0.0177788231	0.1797096861	-0.0841210229	0.0230365816	0.1068141493	0.0748630148	0.1245960857	0.1009809967	-0.1057192554	-0.0948516514	-0.0808908809	0.0184852771	-0.068240598	0.1015671884	-0.0424611647	0.1757518363	-0.0369182691	-0.0594789108	-0.1051512987	-0.0188303003	0.2509214249	0.0563121524	-0.0264847723	0.0378930858	-0.1412167684	-0.0511055878	0.0098020915	0.0160619085	-0.0267717352	0.1296703558	-0.0199793877	-0.0357998259	0.1104315261	-0.0	0.0070328887004933	-4.164842381729986e-05	4.946152347352633e-05	1.7345912064654303e-09	0.0101627258294598	-0.0143073326234741	0.0002046997667987	0.0001032809962847	0.0058435015777007	0.019655131328335	0.000386324187534	3.4146510688590566e-05	5.000000234131501e-05	0.0001199999595208	2.5000002341315062e-09	1.4399990284993862e-08	4.780173146201605e-09	4.32430269370343e-09	1.8699593786770745e-17	2.2850055307666948e-17	0.0001910002342048	0.0002040002126676	3.648108946628845e-08	4.1616086768428966e-08
843.9775388113341	-0.1123553384106799	712298.0860180369	0.0126237220693784	849.7721361037223	-0.7557482975785206	722112.6832982833	0.5711554892928321	817.9142524901284	-0.8416541507084503	668983.7244264856	0.7083817094047627	820.2534312088227	628.9162627765111	1.090747	15.071111	0.0569756601354403	0.0323988588787522	0.0965519427	0.0191088171	0.0902045722	0.0053386869	-0.1743400927	-0.131448831	-0.0258730277	-0.0344010942	0.1361998207	-0.0127533717	-0.0215370587	0.1832006486	-0.0373479945	-0.0356948684	0.025900637	0.0110624364	-0.0382012179	-0.1170432677	-0.1497504656	-0.0353586988	0.0706059931	0.1808548934	-0.0049541269	-0.2683373618	-0.0638102279	0.0848914885	-0.130383507	-0.2084776516	-0.0606647472	-0.0021827872	0.042069962	-0.2879821591	0.2153127948	-0.0656430227	0.1150178435	0.069738221	-0.0242451666	-0.0416170098	-0.0550642695	0.0637411824	-0.0728125138	-0.0561612123	0.1638161856	-0.0840459264	-0.1408990135	-0.0521734252	0.0760051851	-0.1476035265	-0.0289713297	-0.0728130182	0.0167363959	-0.0719751581	-0.0977632702	-0.054802066	0.0716028224	-0.0904310867	-0.0967876661	-0.1242143509	0.117170414	-0.0490945295	0.0265911375	0.0442413706	-0.06427751	-0.1590105738	0.108755584	-0.0570213445	0.1659214937	-0.100310596	-0.0522680288	-0.1661210628	0.0113172442	-0.0148293344	0.0334207661	-0.0633429382	0.0111146884	-0.0443757939	-0.0302279258	-0.0241689644	0.0996631733	-0.0548150318	-0.0443506878	0.10612066	-0.0119549848	0.007083813818653	5.092511815970018e-05	5.01804182173392e-05	2.593367659579425e-09	-0.0009172947148385	-0.0110800205442983	0.000122766855262	8.414295938706449e-07	-0.0219012913795637	-0.0277447929572644	0.0007697735362414	0.0004796665640925	0.0001640003954111	0.0001140003930697	2.6896129694997154e-08	1.299608962006548e-08	-7.09988468423628e-05	-7.1003627015509e-05	5.041515049357519e-09	5.040836252945289e-09	1.4005823975735338e-05	-0.000176994410229	1.9616310523928283e-10	3.1327021252334434e-08
