global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
843.4908536395673	3.219113440737715	711476.8201736059	10.36269134433821	844.4076213321171	3.583482866029499	713024.230963764	12.841349451126993	814.741668072966	0.7042438676530764	663803.9856943191	0.4959594251269638	816.9368844123582	631.1394369942801	1.335016	19.905092	0.0212102318247427	0.0132942666513978	0.0223476205	0.0764306769	0.1262944101	-0.0779968094	0.1017979345	0.1255791594	-0.0041052186	0.0608864536	-0.0288543412	0.0359663422	0.1698770502	0.0384026805	-0.032386507	-0.042409371	-0.1186021157	0.0168957833	0.1203690892	0.1018355419	-0.094338687	-0.0136927177	0.2142072457	-0.0362178549	0.0174871828	0.0434549473	0.1516406477	0.1697189634	-0.1683461143	0.0847993163	-0.1007966689	0.0917532123	-0.1662048191	0.0088223237	0.0397684847	-0.0275518709	0.0426529255	-0.0476473568	-0.1050549209	0.1603551234	-0.0397068509	-0.0224495185	0.0392455623	-0.0487332015	0.0747524281	0.1325172421	0.0090042703	-0.0389942326	-0.0425692689	0.1477508956	-0.0990794053	-0.0108225473	-0.0555744375	0.0116040886	-0.0102340131	0.0313045059	0.0292168196	0.0646586008	-0.020476957	0.1234131609	-0.0134275938	-0.116215499	0.1039783748	0.05176463	0.1190344454	-0.0663874944	-0.0159079136	-0.047415539	0.0529856825	0.043809539	0.1745201707	0.0145538178	0.1437067008	0.1082959623	4.569170792478872e-05	9.047815218821142e-05	2.0877321730842e-09	8.186296023393147e-09	-0.0040757712547616	-0.0128595805187927	0.0001653688111193	1.6611911321140944e-05	0.039384654623447	-0.0014100970278008	1.9883736278129306e-06	0.0015511510198082	-0.0003579999717377	-8.499990007339997e-05	1.2816397976419398e-07	7.224983012487981e-09	-2.364137929866672e-08	1.485088718666816e-09	2.2054885023114454e-18	5.589148151434273e-16	0.0001319996716472	-5.20001373571e-05	1.7423913314968622e-08	2.704014285157266e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.6490801330207	0.1582264934534123	711743.770409292	0.0250356232305627	839.1631657368428	-5.244455595274303	704194.8187294798	27.504314490803942	814.581751764531	-0.1599163084350721	663543.4303077719	0.0255732257035011	816.5567509422247	644.3792632852281	1.365245	20.355806	0.0792048526563997	0.0489953061869789	0.0966662096	-0.193185983	-0.0887639918	-0.0300290486	0.0248519217	-0.2128795418	0.0874369749	0.0137288094	0.0202880089	0.1114837657	-0.0928991551	-0.0644227055	0.2558303306	-0.0554149025	-0.0443919715	-0.028530466	0.1014136253	-0.0102359913	-0.0504795918	0.1617386214	0.0738239016	0.0364234171	0.2184026465	-0.0920531826	-0.0004766614	0.200792874	-0.2823450204	-0.1368015185	-0.0183475901	0.0798174135	0.1624035638	-0.1881401766	-0.078902172	0.0909183596	0.062472212	-0.1105298754	-0.0821470882	0.0139900798	-0.1159199773	0.1090169795	0.0980925882	-0.0169547616	-0.0436880022	0.1052032909	0.2406928069	0.2614267965	0.0264650432	-0.1516621705	-0.0858821103	0.059567014	0.1500956542	0.1240010673	-0.0039636545	-0.0315318865	0.066125172	0.0482896296	-0.0205910952	0.0641526223	-0.0691227103	-0.0588354671	0.1351871459	-0.1123820997	0.0512339207	-0.0892638767	0.1592486132	0.0538972532	-0.0034713662	-0.0538166413	0.053035277	-0.0306106354	0.1412592515	0.0993643757	-0.0021572852224664	-0.0022029769303911	4.653879531071905e-06	4.853107355835784e-06	-0.0267737703030661	-0.0226979990483045	0.0005151991607968	0.0007168347762413	0.000631829245492	-0.038752825377955	0.0015017814747742	3.9920819545899006e-07	-4.6999998120226256e-05	0.0003109999736174	2.2089998233012718e-09	9.672098359006934e-08	-3.0963875907730203e-09	2.05449917078937e-08	4.220966842774209e-16	9.58761611229315e-18	0.000132000179033	5.073857999872941e-10	1.742404726474405e-08	2.5744035002874657e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.7334090353288	-1.9156710976918705	708515.1318862361	3.6697957545319753	844.052984186121	4.889818449278209	712425.4401134962	23.910324466901557	814.3377860783239	-0.2439656862070478	663146.029834946	0.0595192560464757	816.1206344806744	634.9860455036163	1.243377	18.538755	0.0848529130426667	0.0607245741648155	-0.0056734807	0.0907107983	-0.1360176679	0.0188859778	-0.0157730349	0.0676736765	-0.0094530258	0.0107270512	0.126971728	-0.0446810233	0.0557187277	-0.0780848958	0.040288261	0.027562187	0.1239476803	-0.0347844187	0.0997785401	0.0206475088	-0.0401545425	0.1455328397	0.2443322851	0.032423529	-0.1010086851	-0.254090383	-0.046917007	0.0428929751	-0.0138085547	0.0498279037	-0.066294937	-0.012237644	-0.045753544	-0.0084614524	-0.105353903	0.0804986513	-0.1295004217	0.0523865421	-0.0587345665	-0.028057555	0.0012930414	-0.0076136268	0.0891098929	-0.1153538943	0.0757376357	0.2539668004	-0.1060256204	0.0747338196	-0.0308351119	-0.0342674516	0.1435712411	0.0272675509	0.0737999327	-0.0761443606	0.0334488639	-0.0480717982	-0.004173432	-0.0416024025	0.0260112188	0.1165652646	-0.0979734001	-0.117317136	-0.0098166105	-0.135791166	0.0001822774	-0.1123082546	0.1616537627	-0.1157757117	0.0526254722	-0.0794551682	-0.0818515152	-0.0531197715	0.1386044847	0.0898496795	3.671104998659303e-05	0.0021939962724529	1.347701191118132e-09	4.813619643537628e-06	0.0260971790395245	0.0528709493425905	0.0027953372843867	0.0006810627538209	0.0304197966731152	0.0297879674276232	0.0008873230034691	0.0009253640296336	-4.6999998120226256e-05	0.0	2.2089998233012718e-09	0.0	-3.0963875907730203e-09	0.0	0.0	9.58761611229315e-18	0.000132000179033	0.0	1.742404726474405e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.6408995833661	0.9074905480373444	710043.6856506645	0.82353909477712	845.1186060106432	1.0656218245222815	714225.4582253728	1.1355498728981963	815.3229401196844	0.985154041360488	664751.4966854064	0.970528485208902	818.0350969901667	632.1234448637281	1.180563	17.602198	0.0326508186253934	0.0231636849815363	-0.0145687411	0.080255522	0.108147734	-0.0139045022	0.0295495713	0.1477495799	0.0330777918	0.0349574387	0.0174823602	-0.028700943	0.0756486031	0.0204503526	-0.1253772988	-0.0737140588	-0.1103711021	-0.0776476203	-0.0498268893	0.0190579812	-0.0429735888	0.1481631612	0.0659157374	0.2206692629	0.0556511914	0.1247890831	0.0330117645	-0.0587767441	-0.0806894102	0.0740415652	0.2491831061	0.0056282528	-0.1227110339	0.1005616807	0.0850034251	-0.017338381	0.0647942762	-0.0642735115	0.1176462871	-0.0092733149	-0.0849580415	0.1748593794	0.0945820841	0.028787879	0.1446496619	0.0454526649	0.070132992	0.0310640387	-0.0166993909	0.145358306	-0.0520604263	-0.0458276004	-0.0587570889	-0.0313626637	0.0006528739	0.0254933914	-0.0376258931	-0.0142799396	-0.0177105301	0.0653478205	0.0453698475	-0.0261999692	0.1189776573	-0.0194001061	0.1310728276	-0.2485356904	0.1046811481	-0.0807245951	0.0849763139	0.0425523503	-0.0270230143	-0.0420789206	0.1357462967	0.0798077096	0.0026374595400966	0.00260074849011	6.956192825646568e-06	6.76389270880948e-06	0.0041705319080875	-0.021926647131437	0.0004807778544265	1.7393336396375963e-05	0.0288969770490723	-0.0015228196240429	2.3189796073701665e-06	0.0008350352825746	-4.700871401940688e-05	-8.715899180625317e-09	2.209819193758381e-09	7.596689852682507e-17	0.000131996943111	0.0001320000394985	1.7424010427629524e-08	1.7423192990648573e-08	0.0001320034912313	3.312198300001309e-09	1.7424921697251896e-08	1.0970657578531562e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.4029955186943	-0.2379040646718522	709642.8068588693	0.0565983439873888	839.7752374597497	-5.343368550893501	705222.4494505791	28.55158747067772	815.2588334336699	-0.0641066860144974	664646.9654916284	0.0041096671917613	816.966635500384	636.7360689435686	1.204924	17.965414	0.0792102803143663	0.0435371720837148	0.0088563667	-0.1480074602	0.1162061279	0.0469889796	0.0202558253	-0.14994475	0.0408037205	0.0060286021	-0.0944027347	0.0360892417	-0.0684408288	-0.0083710832	0.0105693478	0.1258269133	-0.1673072134	-6.1014e-05	-0.003853663	-0.0207266256	0.1969796286	0.0511139306	0.0222421031	-0.0869328064	-0.0626060092	-0.0183192526	0.0227071893	-0.1159632647	-0.078063023	-0.0913490185	0.1795049668	-0.0028344415	0.0795845605	-0.0486378305	-0.0365576147	-0.1422007759	0.1049464529	-0.0843251019	-0.0407681751	-0.1175241088	0.1738193045	0.0809228461	-0.0018853426	0.0933546868	-0.055822407	0.1097814376	-0.1341297379	0.0570957618	0.0331107275	-0.1087522041	-0.1362583153	0.0153087957	-0.135159578	0.0880799532	0.0770975172	-0.0068366554	0.0511741894	0.0555669353	0.044643136	-0.0219791819	-0.1718804956	0.0799952194	-0.0808391838	-0.0679064645	0.0242212997	0.0285580264	0.0344718876	-0.2085415344	0.1751997028	-0.1208352691	-0.0769715241	-0.0533142324	0.1326888823	0.0692973963	8.021194048524194e-06	-0.002629438346048	6.433955396407995e-11	6.913946015668039e-06	-0.0264428890405525	-0.03061342094864	0.0009371815421786	0.0006992263808109	0.0006299059564582	-0.028267071092614	0.0007990273081548	3.967815139815198e-07	-4.700003085180983e-05	8.683167597048163e-09	2.209002900071076e-09	7.539739951842717e-17	2.114662445151793e-09	-0.0001319948284485	1.7422634737163426e-08	4.471797256935359e-18	-8.999999569383237e-05	-0.0002220034869251	8.099999224889846e-09	4.928554820691743e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0322622827874	-2.3707332359068687	705654.2016759377	5.620376075833453	836.2058821394637	-3.569355320286036	699240.2773246387	12.740297402454228	815.5558919028368	0.2970584691669273	665131.4128174317	0.0882437341037983	816.817219055805	624.2043931211743	1.083527	16.155378	0.1218967107404432	0.0795973468118494	-0.0767868321	-0.1222515987	0.0335596236	-0.0005343519	-0.0867924252	-0.0660901436	-0.0996718171	0.04352166	-0.1203221693	-0.0007992449	-0.0699136418	-0.0902681848	-0.0043589454	0.0960191097	0.1362951951	0.1261934415	0.0543288666	0.15210543	0.1794551133	-0.0763369073	0.0506725171	-0.1507144156	0.0079938688	0.1710329932	0.150422194	-0.0075520805	0.2773341927	-0.0028119106	0.0638018189	-0.0363112949	0.0755088411	0.0238680963	-0.069660275	-0.0370041699	0.0037931542	0.1728674317	-0.1330754365	0.0469702288	0.1708856189	-0.1476235909	-0.2538786896	-0.2071915648	-0.0189417426	0.1431575518	0.1099681453	0.0171126783	-0.0196773813	-0.0816389472	0.1171629511	0.0623903238	-0.0705471128	0.0749644025	0.084051552	0.0110030558	0.0923859376	-0.0037458565	0.0847886818	0.1033680876	-0.179419287	0.0358679965	0.0079585275	0.1930627087	-0.0687134236	-0.0570344318	0.0436261785	0.0028862312	0.0570230161	0.0081437927	-0.1609258681	-0.1242584867	0.1294367287	0.0583804184	3.661992784032009e-05	2.859873379179589e-05	1.3410191150302503e-09	8.178875744940084e-10	0.0411563779845778	0.0675992670251303	0.0045696609023348	0.0016938474488094	0.0428985388916771	0.0422686329352189	0.0017866373302122	0.0018402846390407	-2.899999640966245e-05	1.8000034442147384e-05	8.409997917604348e-10	3.2400123991849206e-10	-1.906894420145022e-09	-4.021556865296815e-09	1.6172919620815946e-17	3.636246329580221e-18	0.0001320001892332	0.000222000184927	1.7424049957600608e-08	4.928408210763657e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.3645996499755	3.3323373671880745	711263.8479427635	11.104472328757948	844.3808038453798	8.174921705916063	712978.9419025697	66.8293448978576	816.4690316015308	0.9131396986939536	666621.6795643414	0.8338241093308842	818.8700702200933	627.4942304168429	1.345309	20.058561	0.0448276643565432	0.0273083326992356	-0.006963742	0.1024079999	-0.0635498925	-0.2356364086	0.0705588405	0.0942035084	-0.0730155002	0.0919328008	-0.0500702084	0.0942897501	0.0483327232	0.1085721948	-0.025081546	-0.1767649164	0.0348854697	0.0719519377	-0.1038072362	0.00838813	-0.1157249188	-0.0625827821	0.0024949929	-0.0479781167	0.1765458968	0.0849549293	-0.0403489289	0.189971583	0.181699636	-0.1691231075	-0.0763576289	0.1064726112	-0.0348254141	0.0059269089	0.1322459419	0.1184559221	0.0505000044	0.0761639573	0.0541550373	0.1476707505	-0.0332441468	-0.1473738938	0.0118606123	0.0221575397	-0.0576447144	-0.1126773958	0.2272124427	-0.0013248985	-0.0542529192	0.1656082335	0.0410685232	-0.0224083098	0.1202840454	0.0293629237	-0.1013760008	0.0472951012	0.0010406131	0.1064449083	0.0568010793	0.1596457621	-0.023309088	-0.0540852004	0.0349339467	0.0229663799	0.1865750042	0.1076878819	0.0757849505	-0.0075982758	-0.0400178854	0.1928336679	-0.081475657	0.1013394301	0.1259946088	0.0471208409	0.0023325528656243	0.0022959329377839	5.440802870932134e-06	5.271308054801377e-06	0.0160785105880734	-0.0250778673965044	0.0006288994331566	0.0002585185027307	0.0333452045736777	-0.0095533343179994	9.126619659146507e-05	0.0011119026680604	-0.0001869999661832	-0.0001579999697735	3.496898735251794e-08	2.4963990448438775e-08	-1.2343620792165666e-08	-1.0436726372020644e-08	1.0892525736443119e-16	1.5236497426078454e-16	0.000132000001648	-1.875852000045742e-10	1.7424000435072006e-08	3.51882072607561e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.3959254511544	0.031325801178923	711316.6870676093	0.0009813058195014	845.3376666713406	0.9568628259607976	714595.7706933465	0.9155864677056836	816.0721637895281	-0.3968678120027107	665973.7765121224	0.1575040602038189	818.5585296585914	642.9955565861293	1.408916	21.006935	0.0732980415840878	0.0486361202008485	0.0230784735	0.1148324515	0.0808325297	0.2022497248	0.0619731867	0.0312053451	-0.044356834	-0.1186561662	0.0476978526	-0.0224062063	-0.0449025999	0.0430095394	-0.187106208	0.0729621351	0.0515819478	-0.2739369634	-0.0157895219	-0.0497587762	0.0818533484	-0.1165084495	0.1523109741	-0.2069804192	0.1138192808	-0.1181229786	0.003194763	0.1214123073	-0.0101777775	0.0867585764	-0.0019912524	-0.0247269937	0.0021054339	0.1184728609	0.068725998	-0.1416106974	-0.1913038328	-0.1824877766	0.1389780917	0.0436955799	0.100516869	-0.1997595099	-0.1216507832	-0.0589257921	-0.0443296817	0.1165443806	-0.0508840673	0.0247264393	0.0329790578	-0.0561589281	-0.1047368593	-0.0634910268	-0.1358120938	-0.2033045295	-0.0290752744	-0.0732110728	-0.0536775326	-0.0693807424	0.0581929335	0.1321438803	-0.1339413173	-0.0059104231	0.0428534809	-0.0710252295	-0.1823478323	-0.1215826158	0.012804534	0.0564804347	-0.1476827983	0.2495155401	-0.0260020103	-0.0035974098	0.1223675745	0.0355847396	3.67293494889509e-05	-0.0022958235161353	1.3490451138814976e-09	5.270805617240078e-06	-0.0193424249305849	-0.0354209355186583	0.0012546426730169	0.0003741294021953	0.000664118062204	-0.0326810865114737	0.0010680534155704	4.41052800545596e-07	-0.000128999956034	5.80000101492e-05	1.664098865677393e-08	3.364001177307303e-09	-8.51954218283879e-09	3.824078609326875e-09	1.4623577210311368e-17	7.258259900516955e-17	0.0001319999151194	-8.652859998610138e-11	1.7423977591528807e-08	7.487198615554743e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.9055985155937	-2.490326935560688	707122.2256148689	6.201728245979087	840.6787718076964	-4.65889486364415	706740.7973680969	21.705301350489844	815.086561539837	-0.9856022496910556	664366.1028028345	0.9714117945960696	817.356061438222	629.7870228086199	1.127225	16.806929	0.0688635398002276	0.0486557469254248	-0.0588563204	-0.0922904087	0.0719326696	0.0627341273	-0.0952850462	-0.1135694399	-0.0330792714	-0.0686342491	-0.0462891532	-0.0391446639	-0.1048613665	-0.1006091202	-0.0118286611	0.1221479731	-0.0411751455	0.0785290274	-0.0030571775	0.0256421074	0.1110097419	-0.1935426936	0.0333507921	0.0889467282	-0.0975470341	-0.1413626213	-0.0173551933	-0.006512803	-0.1022713722	0.0867760956	-0.0534960867	-0.069816165	0.0912238855	0.0275769964	-0.1030840064	-0.1271752636	0.040149652	0.0276398094	-0.0424420302	-0.0092406537	0.1044749394	0.0457463185	-0.0616706188	-0.0256468711	0.2102084794	-0.068843849	-0.0972198808	0.0317771066	0.015795045	-0.1113698607	0.0293289311	0.0543073951	-0.1328468588	0.0542959316	0.0338997475	-0.0267634177	0.0442647212	-0.0285162186	0.0502044956	0.0671671099	-0.0934597653	0.0199170706	3.86392e-05	0.0534842442	-0.007234884	-0.1080234068	-0.0209627507	0.0059319647	0.0713773267	-0.0157694131	-0.0032581199	0.1576370489	0.1185609488	0.023839813	3.665124211238435e-05	-7.810737656654966e-08	1.343313548380616e-09	6.100762274108789e-15	0.0245702847618645	0.0439127096924494	0.0019283260725333	0.0006036988932791	0.0123639812285318	0.0116998631663278	0.0001368867981107	0.0001528680318194	-0.0003939999682992	-0.0002650000122652	1.552359750197706e-07	7.022500650055616e-08	-2.6020076759891708e-08	-1.7500534577052917e-08	3.0626871048262474e-16	6.770443945906566e-16	0.0001319996512377	-2.6388170001976486e-10	1.7423907926874433e-08	6.96335516053212e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.4697282381715	0.564129722577718	708071.3035412221	0.318242343895613	842.8548734716467	2.1761016639502486	710404.3377349055	4.735418451847041	814.83790484229	-0.2486566975470623	663960.8111677727	0.0618301532350112	816.5573773391117	626.9141307422093	1.061465	15.826435	0.0455639365447215	0.0319919764665713	-0.032393008	-0.11679992	0.0397184537	-0.1412918883	-0.0434642388	0.0025030358	-0.1002182829	-0.0060741498	-0.1530826397	-0.0393960895	-0.0154110174	0.006337232	0.0091625862	-0.028999473	-0.1290465256	0.2576751262	0.0145418949	-0.0517365132	-0.0230166015	-0.1823381321	-0.0319543384	-0.0207646581	-0.2999561459	0.0314369384	-0.0365638307	-0.034841002	-0.083545429	-0.0333698947	0.0693254042	-0.0337325329	0.0079056027	0.0204237698	0.0250450476	0.0326587737	0.2324662055	0.1385509968	-0.1330779199	-0.0329463635	-0.0134916193	-0.1060036648	-0.0364364291	-0.1228969916	0.108639872	-0.0343785001	-0.2914762549	-0.0378289606	-0.0103378882	0.1259229231	0.0976022807	0.013661163	0.0386694107	0.2017075058	0.0488434714	-0.0213914571	0.0398362468	0.0286447138	0.0561480242	-0.0467375622	-0.0229055781	0.137425727	-0.0726186327	-0.0417814883	-0.0429699726	-0.0908349678	0.0684481758	0.0033242138	0.167694154	0.0878813383	-0.1331951497	0.0904958242	0.1145803187	0.0119549848	3.670779113917888e-05	5.65490267945279e-08	1.3474619303175794e-09	3.1977924314082333e-15	0.0039006937490313	-0.0206695910128332	0.0004272319926377	1.5215411723731855e-05	0.0150067845078751	0.0026428032793432	6.984409173307697e-06	0.0002252035812658	5.100001328749472e-05	0.0004449999815866	2.601001355324638e-09	1.980249836121587e-07	3.368098910883076e-09	2.9388175670774785e-08	8.63664869256319e-16	1.1344090273491765e-17	0.0001319999955457	3.4430799999833096e-10	1.7423998824064822e-08	1.1854799886285067e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.2163561384821	0.7466279003106138	709328.3905471824	0.5574532215222359	841.6363761798756	-1.2184972917710866	708351.789709193	1.4847356500534723	815.2914382091452	0.4535333668552539	664700.1292171364	0.2056925148510623	817.5435009873493	636.4304193292345	1.265893	18.874458	0.0316770635672957	0.0189195827349238	-0.0360073021	0.1167428405	-0.137288947	-0.0251328145	-0.0206162118	0.0857725323	-0.0313680363	0.0635942712	0.0509222878	0.0063222468	0.096675374	0.1123270723	0.1113556942	-0.1934120999	0.0041733693	-0.1177338578	-0.0944724589	0.1747652093	0.0521637126	0.0829557951	-0.1046389495	-0.009355205	-0.1398355572	0.0796436601	0.0146757734	0.1002776921	0.0630196322	0.1222550665	0.0466550422	0.0346385448	-0.0556518375	-0.0975226015	0.0801990348	0.2220364278	0.0014571417	-0.103196098	0.130986118	0.1605582801	0.0696637623	0.0917163751	-0.11584744	-0.1288728114	-0.1266447545	0.0087942995	0.0321763999	0.0087963018	0.0022557497	0.0047992812	-0.0528021379	-0.1252122764	0.0999173798	-0.1373177788	-0.2230538081	0.0516146021	-0.0512597594	-0.024170477	0.0485651828	0.0240275027	-0.043986841	0.037448319	-0.0048936998	0.062817374	-0.0116948329	-0.082764212	-0.0367312246	-0.0036410031	0.1361543172	0.1086220815	-0.0750409971	0.0354536574	0.1104315261	-0.0	3.6570013435266446e-05	-1.3777770391243396e-07	1.3373658826555682e-09	1.8982695695382316e-14	0.012367294103285	0.0084666003542537	7.168332155864889e-05	0.0001529499634371	0.0007470593225065	-0.0142597251853686	0.0002033397623622	5.580976313438708e-07	0.0002300000771065	0.000179000063819	5.2900035468995954e-08	3.2041022847207975e-08	1.518468639716275e-08	1.1816587486279674e-08	1.396317398209014e-16	2.305747009801794e-16	0.0001320001201386	1.2459290001619328e-10	1.7424031716604836e-08	1.5523390734445135e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.7650749713086	-0.4512811671734198	708568.4414414528	0.203654691845404	842.7330107611579	1.0966345812822738	710198.9274265658	1.202607404864148	815.4109228594978	0.1194846503525468	664894.9731185779	0.0142765816698703	817.565656187257	632.9630943843297	1.394503	20.792042	0.0183499129681966	0.0119121011656425	-0.0261815332	0.0177852665	0.1743619653	0.1851741241	-0.0143913486	-0.0096161752	0.0734515258	-0.0147523372	0.0075328737	-0.0345290131	0.0496442436	-0.0052935027	-0.0972343403	0.1911994506	-0.0748082929	-0.1238568139	0.2124500781	-0.1267079547	-0.0893962868	-0.1057385268	-0.0013637018	-0.0956883095	0.04468416	-0.0125227978	-0.0907277796	-0.1106919856	0.1583079271	-0.0305340189	0.1348538298	-0.0373048449	-0.069746348	0.0159815207	-0.0650159125	-0.2450439353	-0.0882190643	-0.1321212044	-0.1302672159	-0.0075321652	-0.0516047118	-0.1555357018	0.0171298092	0.0037011775	-0.041073731	-0.0199918889	-0.0655421858	0.0296891811	0.050363795	-0.0698056333	-0.0348974172	0.0117339999	-0.2365156024	-0.0274102954	0.0606962897	-0.0320434476	-0.002229988	-0.1513949559	0.125667065	0.0745181026	-0.0261065933	-0.1272011077	-0.1166341567	-0.0103869478	0.0707046533	0.0628055107	0.0002618669	0.03199911	0.0694341587	0.0270724647	-0.0541150576	-0.0578083221	0.10612066	-0.0119549848	5.773206966352973e-05	2.116205622826328e-05	3.3329918676346493e-09	4.4783262380817677e-10	0.0209466816584154	0.0085793875551304	7.36058908211264e-05	0.0004387634724989	0.0006475613025429	-9.949801996360006e-05	9.899855976676956e-09	4.193356405510573e-07	9.199638757723972e-05	-0.0001380036895292	8.463335327261706e-09	1.9045018323688465e-08	5.500607550712466e-05	5.49908908207275e-05	3.023998073257172e-09	3.0256683426955e-09	0.0001319973937511	-2.726387500012967e-09	1.7423311957082932e-08	7.433188800226956e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.2864995349386	-0.4785754363700789	707762.9742997502	0.2290344482968114	839.2043341971732	-3.528676563984618	704263.9145353208	12.45155829321429	816.3943406391247	0.9834177796269614	666499.7194275912	0.9671105292864228	818.5293002233941	629.2850592136383	1.296797	19.335241	0.0418224628674468	0.0212057457957869	-0.042467912	-0.1647756407	-0.043918716	-0.0671937346	-0.0707513031	-0.1103210197	-0.1025552313	0.0311386935	-0.0674478597	0.0640709212	-0.0745713224	-0.0197677566	0.0089026038	0.0551313568	0.034865874	0.2065470163	-0.1217066415	0.0164947399	-0.0687927743	0.0192064136	-0.1214473641	-0.1134919638	-0.0582504935	0.0377623136	0.0095082864	0.0209335222	-0.0258105265	-0.0587522416	-0.0437899053	0.0153272208	0.1028329013	0.005126096	-0.0094659431	0.0017608618	0.1474015882	0.2503917103	0.0479422937	-0.0724166181	0.0113723947	-0.0321701974	-0.0757709304	-0.0352485894	-0.1615358819	-0.0601250643	-0.0851222868	0.017715692	-0.011914265	-0.0298719317	0.1154605412	0.0342019092	0.0292529944	0.1623694803	0.0067211759	-0.0121338896	0.0589383248	0.0140001089	0.1394984661	-0.2276464443	-0.0637361841	0.2157104286	0.0262973278	-0.0453734895	0.0243624029	0.0378781906	-0.0283642733	-0.0935051255	0.1255548761	0.0681876533	-0.1082695173	-0.0793258295	0.1016540472	-0.023839813	5.300728010126932e-05	-4.724789562260405e-06	2.809771743734423e-09	2.232363640764487e-11	0.034689419316237	0.0137427376578216	0.0001888628383317	0.0012033558124977	0.009472585559493	0.00882502425695	7.788105313575764e-05	8.97298771819153e-05	-5.300024970892118e-05	-0.0001449966372861	2.8090264692079993e-09	2.1024024824294505e-08	-1.5999004941091854e-05	-7.100508044821652e-05	5.0417214494577e-09	2.559681591050816e-10	-3.700041177677964e-05	-0.0001689978055278	1.369030471651253e-09	2.856025827323903e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
