global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
881.7899233196225	-2.3749451107842106	777553.4688680258	5.640364279237827	1060.7839283831242	-5.569198393485976	31.01597074600678	1125262.5427159332	846.6914033570041	-1.884861940593396	716886.332518653	3.5527045350975026	862.5440595214067	758.973175236072	1.481137	21.200058	0.0606759420426961	0.0383104275889762	0.0894332654	0.2486226698	-0.0788670272	-0.0074220037	0.1537708029	-0.1393436185	-0.0334269648	-0.0806710321	-0.0573109373	-0.2313311177	0.2065799545	-0.0662745135	0.0146194463	0.0398600855	0.1544374753	-0.1659608189	-0.0602274064	0.048599616	0.1569305957	-0.0527395507	-0.183262762	0.0061869699	-0.165157842	0.0317302528	0.0944350987	-0.120143289	0.2368129815	0.2455700507	0.0034403212	0.1762431544	0.123005224	-0.0973411452	0.0161207664	-0.0276732738	-0.0330715152	0.1300795566	0.1860003728	-0.0491611344	-0.1151205318	-0.0115046227	0.0005159636	-0.2237135109	-0.1182944627	0.0129399194	0.10237563	0.0472179509	0.0406332828	0.0959003245	-0.0541974549	-0.1323902213	-0.1763654183	0.1835658318	-0.0089800245	0.0517131957	-0.0969613559	-0.1023741025	-0.0629016498	0.185944539	-0.0025422794	-0.0129148042	-0.043159038	-0.0203506437	-0.0909926961	-0.074067248	0.0729013888	0.1172908378	0.221134189	0.0837647883	0.1871017751	0.0205382237	-0.0551470217	-0.2967218016	0.0211160654	-0.2157187861	0.0618136608	0.1437067008	0.1082959623	-0.0189333549461281	-0.0035844047756085	1.2847957595405732e-05	0.000358471929516	-0.0371721818846282	0.0352979371129861	0.0012459443644323	0.0013817711060638	-0.0407708223988265	0.0064393662920281	4.146543824290779e-05	0.0016622599590766	0.0004749399753967	-9.406016075940002e-05	8.847313842084176e-09	2.25567980229818e-07	-0.0002131328403065	-0.0002129737147688	4.5357803182449694e-08	4.5425607617116034e-08	-0.0005589492928495	5.0801713200087154e-08	3.124243119769561e-07	2.580814064063909e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.520786474129	-1.2691368454935628	775316.8554130186	1.6107083325893514	1061.3767650049058	0.5928366217815437	0.3514552601253531	1126520.637292279	846.3107129047372	-0.3806904522668901	716241.8227773246	0.1449252204471693	862.7160067443632	740.5761020933332	1.659205	23.748814	0.1806956902281449	0.1342511120521501	0.1352324134	-0.0299836504	-0.1437087685	-0.1323204031	-0.1506179206	0.2106361177	0.1213622114	-0.0666250766	0.0215878253	0.2054196124	0.2190814388	0.1178695874	0.1375989804	-0.1064162126	0.0909748137	0.1842294503	0.0334161048	-0.1567714359	-0.1604979023	-0.1552852208	-0.0061902223	-0.0117597166	-0.1637115367	0.0551546649	0.1049898573	-0.0310047452	-0.095839604	-0.078052329	-0.1208374286	0.1966638129	0.1250496316	0.1253198612	-0.2773849311	-0.0791204142	0.127077595	0.0729813327	-0.1788038837	0.1035332773	0.1379296009	0.135200802	0.1479427955	0.0465951798	-0.0507919242	0.0555248851	0.0572967173	0.0553806222	0.1639570125	0.1095684418	-0.1175963338	0.0179635131	0.1032395704	-0.2311565169	-0.1957810172	0.0693464163	-0.1831384107	0.1441415938	0.0448121903	0.0151928653	0.1543555174	-0.1236821064	-0.037459955	-0.2843438594	0.0076806683	-0.0146105458	0.2697484475	0.1213368762	-0.2462192646	0.2095771694	-0.0698912425	-0.1370114747	0.0833127247	-0.1384531846	0.1058730322	0.0960835713	-0.0479175142	0.1412592515	0.0993643757	-0.0190033943134864	-7.003936735830094e-05	4.905512979951031e-09	0.0003611289954338	0.0944238748759147	0.1315960567605429	0.017317522154924	0.0089158681465823	-0.0333953394295747	0.0073754829692517	5.439774902972334e-05	0.0011152486956165	0.0007060002449399	0.0002310602695432	5.338884816137624e-08	4.984363458551988e-07	-6.005927866148397e-08	0.0002130727810278	4.540001001493723e-08	3.607116953337784e-15	-0.0001700001208007	0.0003889491720488	2.8900041072252596e-08	1.5128145843744705e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.9694815136016	0.4486950394726818	776107.2273583441	0.2013272384473915	1061.333222725022	-0.0435422798836953	0.00189593013747	1126428.2096598814	845.7132921163746	-0.5974207883625695	715230.9724623164	0.356911598367754	862.3703474560081	730.3392108434846	1.409735	20.178061	0.2510649426615851	0.2047993933094771	0.1511943415	-0.0424394196	-0.0556509135	0.1023924653	0.2251000822	0.1162545081	0.1422934298	0.006074608	-0.0086490629	-0.0571270259	-0.1192098673	0.0715512883	0.0150526549	-0.1782916871	0.000401123	-0.0430721976	0.0796230124	-0.0172106598	0.0656276081	0.1375621574	-0.00514031	0.0767667427	0.1096555917	0.2044155418	-0.171331251	0.0443763078	0.0133877602	-0.0933151567	0.1082285494	-0.0633135191	0.0918296998	-0.1155289154	0.0453765753	-0.0730176453	0.1853022615	0.0020870155	0.0372774844	-0.0608670433	0.0453108252	-0.0119927945	-0.2012786586	0.0264993435	-0.0117857798	-0.1073298043	0.1106983076	-0.0336088126	-0.1475784944	-0.008648198	0.0410880457	0.2881940592	0.1068724586	0.0599747808	0.2548248819	0.0759758222	-0.1349757106	0.0083778213	0.107311695	0.0553375855	0.0132750819	0.1224963047	-0.0279655491	-0.1267733164	-0.1726023111	0.1924501677	-0.1502028288	0.1699468626	-0.1824733684	0.0642310252	0.023598068	-0.0772096745	-0.039515207	0.1055226524	0.1983607805	0.0604492777	-0.0033655991	0.1386044847	0.0898496795	-0.0189246374078919	7.875690559450144e-05	6.202650178821211e-09	0.0003581419010201	-0.1082161799862717	-0.2026400548621864	0.0410629918345499	0.0117107416108211	-0.048210727940912	-0.0148153885113373	0.0002194957367418	0.0023242742885926	0.0006834273263324	-2.2572918607499963e-05	5.09536654460818e-10	4.670729103778528e-07	-0.0002591910193145	-0.0002591309600358	6.714885444909536e-08	6.717998449328952e-08	-0.0005589110898067	-0.000388910969006	3.123816063089131e-07	1.512517418131859e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.9218875926821	0.9524060790804468	777786.2158150394	0.9070773394693904	1059.8337389448998	-1.4994837801223184	2.248451606849917	1123247.554205926	845.3533675177249	-0.3599245986497408	714622.3159735576	0.129545716713177	861.2486173718788	735.5293031079996	1.266211	18.123739	0.1991261736267678	0.1403125356789235	0.1813109321	0.0303449187	-0.0574453976	0.0570300585	-0.0520332329	-0.0105284842	0.1018679639	0.01677433	-0.0310602794	-0.1826458966	0.0915404581	0.0067961851	0.1764835442	-0.1643420583	-0.0090841329	-0.1672397963	0.1586051751	0.0365859969	-0.1703157932	0.0731662436	-0.0111936425	-0.1373459889	-0.1349031264	0.0677233553	-0.1302379965	-0.0495129925	-0.0368547977	0.0001376022	0.2001665878	0.0919439716	-0.1264190893	0.0818317884	0.0282750593	-0.0330577993	0.1671468595	-0.0231003467	0.1653485878	-0.1273023419	0.0715358173	0.183350215	0.0965304647	0.0845055986	-0.0763155076	-0.0696233707	0.0140525022	-0.006447059	0.0669423033	0.0320597613	-0.0970397454	0.1264622543	0.0236249278	0.1072696454	-0.1871423727	0.104127095	-0.1339970744	0.0471700446	0.0129651061	0.2012328009	-0.0558761874	0.060636639	-0.0860321702	-0.0082639617	-0.0973843747	-0.0192136875	-0.0594867803	0.1190898545	0.0705251992	-0.2544554319	-0.0223021826	-0.0103173994	0.0256940827	-0.0785541914	-0.0749655703	-0.1376922079	0.0404944421	0.1357462967	0.0798077096	-0.0074289509080358	0.011495686499856	0.0001321508081029	5.518931159400594e-05	0.0265083042179128	0.1347244842041845	0.0181506866440835	0.0007026901925094	-0.0398322055336848	0.0083785224072272	7.019963772840831e-05	0.0015866045976777	0.0002019794077695	-0.0004814479185629	2.3179209828854881e-07	4.0795681162917964e-08	-0.0002030208922121	5.61701271024e-05	3.1550831786997713e-09	4.1217482674597136e-08	-0.000205979525162	0.0003529315646447	4.242756478596299e-08	1.2456068932255606e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.1780734051971	-0.7438141874849862	776474.7970500949	0.5532595455039502	1059.1651682965633	-0.6685706483365266	0.4469867118171234	1121830.8537326872	845.7899417590544	0.4365742413294811	715360.6255807846	0.1905970681924119	862.0464764585589	739.3074224030912	1.279107	18.308323	0.135989774826289	0.0873992049614695	0.2027639844	0.0019957449	-0.0284389082	-0.1265943876	0.0975094515	-0.024496376	0.201719787	0.0329816691	-0.120157769	0.0769493598	0.118293589	0.0955493763	-0.0834548173	-0.1598213956	-0.039064917	0.0981109824	0.0266400389	0.0166433502	0.1695681841	-0.0508274016	-0.0507174251	0.0381300525	0.1476940871	-0.0374954025	-0.0463053492	-0.0434001171	0.0253300789	0.1240577049	0.1646578773	0.0123160231	-0.0750185974	0.2905429166	-0.1864778486	0.077474014	0.1820702855	-0.0295090767	-0.1128572162	-0.0297639737	-0.039323014	-0.0139723224	-0.0402450049	-0.1320324987	-0.050774395	0.0621481124	-0.0311978341	-0.1037200624	-0.0576849374	0.0205783331	-0.0165729616	-0.1272678092	0.0208415847	-0.1135557269	0.1551329963	0.0892272272	-0.0675146206	0.0159439229	0.1042485785	0.2371794031	-0.0133100592	0.0255353192	-0.0563445813	-0.2341109435	-0.1509507238	0.1035695167	0.1574830523	-0.0596265385	-0.1164738191	0.0132052626	-0.2304034077	0.1474438374	0.0348042731	-0.0289964585	-0.0555289039	-0.0418198641	0.0403396877	0.1326888823	0.0692973963	-0.0002077843858501	0.0072211665221857	5.214524594113552e-05	4.317435100310325e-08	-0.056442498583479	-0.0829508028013918	0.0068808356853953	0.003185755646346	-0.0465015267039063	-0.0066693211702215	4.447984487156471e-05	0.0021623919857941	0.0004799008106708	0.0002779214029013	7.724030619062673e-08	2.30304788082491e-07	-0.0003551341682599	-0.0001521132760478	2.31384487499942e-08	1.2612027746565098e-07	-0.0005589145328627	-0.0003529350077007	3.1238545504513016e-07	1.2456311966069317e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.181459243048	-2.996614162149058	771202.6753582492	8.9796964367923	1063.0406856626412	3.875517366077929	15.01963485477161	1130055.4993740984	845.6490607642025	-0.140880994851841	715122.3339713779	0.0198474547104444	862.254997113132	732.9480676508188	1.561778	22.354301	0.0880142463677085	0.0553192906556906	0.0105711674	0.0156551088	0.0543843914	0.071871942	0.3094215433	-0.0306846078	-0.0659615954	0.1324484325	0.2533864356	-0.2010931806	0.2775576443	0.1315454377	-0.1234531795	0.0089302897	0.0679455517	-0.2126436375	-0.2778361139	-0.001641781	-0.1229126475	0.0171217951	-0.1524787668	-0.0022206996	0.0095136654	0.0662163446	0.1247315114	0.374858272	0.0458653255	0.0722538871	0.2189551238	0.0050330213	-0.2488202762	0.1636278967	-0.0193351697	0.0882220091	-0.0272230477	-0.0216486407	0.242992021	0.230027393	-0.1229084503	0.2437123164	-0.0914718261	-0.0846794518	-0.0619066589	0.023214594	0.1985137535	0.1405921436	-0.0612435697	0.4651019226	-0.0684124696	-0.0441766677	-0.0229482804	0.213399208	-0.0411391709	-0.0230036608	-0.0362023724	-0.0048395896	0.0764939154	0.1080366333	-0.0726537958	-0.0297525719	-0.0996193292	-0.2175783883	0.2778884477	0.1309148875	0.029410672	-0.1018093726	0.2312466994	0.114773066	-0.0578511922	0.2784477574	-0.1626238753	0.0440938299	-0.1338027486	0.0598873656	-0.0027671928	0.1294367287	0.0583804184	-0.0157243556044761	-0.015516571218626	0.0002407639823826	0.000247255359176	-0.0057735510654453	0.0506689475180337	0.0025673422425852	3.3333891905304563e-05	-0.0397221718482825	0.0067793548556238	4.5959652258470025e-05	0.0015778509363444	0.0002508805825557	-0.000229020228115	5.2450264885892425e-08	6.294106670348742e-08	-0.0004270700828428	-7.19359145829e-05	5.174775806878284e-09	1.8238885565935605e-07	-0.0005589458456732	-3.1312810499996464e-08	3.124204583953287e-07	9.804921014086887e-16	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
876.7194687620241	-1.4619904810239177	768637.0269063658	2.137416166604546	1058.2730894849894	-4.76759617765174	22.72997331315948	1119941.9319281045	845.5065996291321	-0.1424611350704481	714881.4100164175	0.0202951750055604	861.619724338429	727.0678668157035	1.78288	25.519011	0.1146896747541464	0.0609579571363587	-0.121593181	-0.0066394421	-0.1819350567	-0.1604562336	-0.0508655356	0.3568617893	0.0181930388	-0.1781441251	0.2389930183	0.3234801258	0.0222258805	0.0445364847	0.386573984	-0.0375661591	0.1826068351	0.2280687934	0.0065707621	-0.0029119041	-0.2200359326	-0.0520238999	0.1723588192	0.0041998063	-0.0790560133	-0.0180985199	0.092324493	0.142702429	-0.126516371	0.1954190868	0.039424326	-0.1532263319	-0.0484331217	-0.1554378137	-0.1566999527	-0.1052366076	0.0145802243	0.1890823788	-0.2271932949	0.1452870402	0.06329512	0.0851343624	0.1612557156	0.2743431355	0.073930283	0.0406001099	0.1240036021	0.2564533887	-0.0922793227	0.1676342695	0.0218978261	0.065590156	-0.0281968141	-0.2374547793	-0.0898371835	-0.0797845925	-0.2013327028	0.1006664903	-0.0418741776	-0.0427314495	0.0368242429	-0.0669439472	-0.0869157295	-0.039048336	0.1702390106	0.3529114832	-0.0764335413	0.1101114704	0.0913622914	-0.0646130099	0.1290200735	-0.0636424118	0.0416121027	0.1664979806	-0.1172874005	-0.0364375254	-0.0788000615	0.1259946088	0.0471208409	-0.0163709382093344	-0.0006465826048582	4.1806906490534267e-07	0.0002680076178538	0.0237059408129596	0.0294794918784049	0.0008690404414089	0.0005619716298275	9.43036812657283e-05	0.0398164755295482	0.0015853517235951	8.893184300268074e-09	-0.0001860323428844	-0.0004369129254401	1.908929044166264e-07	3.4608032599058975e-08	-0.0001919686968716	0.0002351013859712	5.527266168557915e-08	3.6851980578580246e-08	-0.0003360176622578	0.0002229281834154	1.1290786934919696e-07	4.969697496089023e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
880.5284681253947	3.808999363370617	775330.3831792542	14.508476150157769	1060.6991651651444	2.4260756801550087	5.885843205839588	1125082.7189820344	845.597584983517	0.0909853543848839	715035.2757299562	0.0082783347125429	862.1499092986932	719.731640077867	1.774067	25.392868	0.2337212119786655	0.1349230740121693	0.1187369192	-0.1565954973	-0.1236029129	0.2228031978	0.0384338965	0.112912489	0.1958549134	-0.0822413117	-0.0027770084	-0.0201753773	-0.3111536262	0.0709255383	0.1904972194	-0.2046826113	-0.0494000461	-0.1066608273	0.1175881488	0.0216114442	-0.0054636073	0.1612457475	0.0658429894	0.0801604067	0.1623213952	0.0695932115	0.295047711	-0.0738618698	0.0465430807	-0.0334744263	-0.1170948769	0.0945813228	0.0832566812	-0.0081066343	0.0550431248	-0.0012736964	0.1965932458	-0.0046649513	0.0801862426	-0.0965896029	0.067316016	-0.1107459862	-0.2383111071	0.2618571206	0.2108059818	0.2033250965	0.0686701619	0.0478949571	-0.128262245	-0.1047637117	0.0439131346	0.045002355	0.0362838906	0.1482313238	0.1560361871	0.1695894783	-0.0381827054	0.1531285484	0.1116774184	0.071020693	0.049104583	0.027236283	0.0460268599	-0.0599582878	0.1877849359	0.1214267123	-0.160456615	0.0715037556	-0.0938385503	-0.1305980529	0.0380056127	-0.13261991	-0.2370450902	-0.004240027	0.0336216705	-0.0563211805	0.1718657436	0.1223675745	0.0355847396	-0.0163026001136188	6.833809571559976e-05	4.670095326034474e-09	0.0002657747704645	-0.0834975098730268	-0.1072034506859864	0.0114925798389827	0.0069718341549962	-0.0524067541329884	-0.0525010578142541	0.0027563610716156	0.0027464678787554	0.0006990024136636	0.000885034756548	7.832865202979777e-07	4.886043743075386e-07	0.0001099846338707	0.0003019533307422	9.11758139463688e-08	1.2096619687671929e-08	-4.403844189391256e-05	0.0002919792203638	1.939384364443513e-09	8.525186512430354e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
881.6336897382588	1.1052216128640566	777277.9628814964	1.2215148135418266	1061.2041565801055	0.5049914149610686	0.2550163291843821	1126154.261942893	846.1128168183255	0.51523183480856	715906.8987842413	0.2654638436001953	862.3699250794537	736.1204119410967	1.363345	19.514055	0.2113369662797355	0.1189238215626918	0.1059165565	-0.052067318	0.1052133224	-0.0656394076	0.0156220175	-0.0891866525	0.1462858301	0.0544110649	-0.0662290805	-0.0390653814	0.0715670916	-0.1705475758	-0.0057510749	-0.1182258602	-0.1297807397	-0.0952721407	-0.0024634938	-0.016912292	-0.0247966999	-0.1404210709	-0.1288291047	0.1831710061	-0.0144636117	-0.118496944	-0.0489731987	0.0758981582	0.1303840318	-0.043011375	-0.0556272157	-0.0283113523	0.1081332807	0.1579300667	0.0550974003	-0.110840167	0.1125576436	-0.1431436321	0.0474216985	-0.0234012138	-0.0297423438	0.0698203921	0.0876380749	-0.164036891	0.238437622	0.0757984551	0.0969743667	-0.0722398455	-0.0948985344	-0.0433647716	-0.0123814363	0.2086728913	-0.2253833418	0.0412178098	-0.1458599604	0.0529984333	0.1032435963	0.0074185587	0.068515713	0.2358757779	-0.1960928081	-0.050287572	-0.1651816737	0.0234231104	0.0455930129	0.0399884026	-0.0554752529	-0.0661625632	0.0872712466	-0.0312803833	-0.0572213816	0.0016814463	-0.1443097899	0.139220127	0.041391098	0.0733063613	0.1259306435	0.1185609488	0.023839813	0.0058578758329304	0.0221604759465492	0.0004910866941775	3.431470927403003e-05	0.0190921770837206	0.1025896869567474	0.0105246438698834	0.0003645112257961	-0.0322688439353839	0.0201379101976044	0.0004055354271267	0.0010412782889261	-0.0001160242417531	-0.0008150266554167	6.642684490397322e-07	1.3461624674381794e-08	-0.0002689892532239	-0.0003789738870946	1.436212070995906e-07	7.23552183499514e-08	-0.0001790157629593	-0.0001349773210653	3.2046643387900284e-08	1.821887720198868e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.4712909743347	-2.1623987639241022	773469.7516480628	4.675968414220486	1062.3253140874872	1.1211575073816675	1.2569941563582738	1128535.0729510784	846.9468016166908	0.8339847983652362	717318.8847687421	0.6955306439043036	863.4962249928519	733.031079642983	1.290031	18.464685	0.1518509465152151	0.08118014386828	0.007333613	0.0255315094	0.1274666415	-0.0405225649	0.1657061111	0.1441049164	-0.0218944643	0.1627863456	0.1121180839	0.0801013893	0.0080731781	0.0140536176	-0.0315131057	0.0864888857	0.0089658209	0.1331828785	-0.1699246447	-0.115760005	0.0580645207	0.0162825411	-0.196450224	-0.0340182214	-0.0647860954	0.0872322925	-0.0117654117	-0.079619392	-0.0790275216	-0.1531678948	-0.0243072123	-0.1121868163	0.2233143875	0.1697333781	0.0096993158	0.0737113186	-0.0986869711	-0.0838543773	-0.0506005459	0.2193651532	0.0006277331	-0.0138350225	-0.0873393624	-0.1581343196	-0.1042536446	0.0867235204	0.0185263048	0.0841173974	0.07582045	-0.1857978473	0.0498352514	0.0900501103	0.1091931667	-0.0261051067	0.0403065141	-0.0507320933	0.1011585065	0.0071110479	0.0548700882	0.0076324751	0.0932165822	0.1215429658	-0.1685798854	-0.0785527687	-0.0434844958	0.0958457524	0.0058232798	0.0355138263	0.3379173172	-0.0636617908	-0.0020360843	0.0020612407	0.0523661505	0.2146539378	0.0882955058	-0.0746323956	0.0357543927	0.1145803187	0.0119549848	-0.0135148717733954	-0.0193727476063257	0.0003753033498184	0.0001826517590513	-0.0501219586408581	-0.0692141357245787	0.0047905965841004	0.0025122107379958	-0.0250564952751233	0.0072123486602606	5.201797319716287e-05	0.0006278279554722	0.000139060839984	0.0002550850817371	6.506839892482298e-08	1.9337917217055658e-08	0.0002169609769286	0.0004859502301525	2.3614762618526773e-07	4.7072065509812505e-08	-0.0005590147415507	-0.0003799989785914	3.124974812709959e-07	1.443992237305073e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.6142280433666	0.1429370690318592	773721.1901763277	0.0204310057034184	1065.9523355546692	3.627021467181976	13.155284723398893	1136254.381674454	848.7576281244355	1.810826507744764	720389.5112994176	3.279092641151098	864.8342655672885	722.5274088727853	1.240086	17.749805	0.1519365100123356	0.0970882359654456	-0.0411340038	0.0156889416	0.0902925026	0.1686673661	-0.1278498293	0.1143315496	-0.110155368	0.1379523244	0.1532656073	0.0139476706	-0.0267527095	0.0161008446	0.1326745975	0.1904365303	0.0385632572	-0.0494502906	-0.014344514	-0.2535499203	0.0176121127	-0.0136428178	-0.0261693274	-0.1202319618	-0.0517084025	-0.0529476791	-0.1112571297	-0.0755478906	-0.1087544687	0.0248170097	0.0150936304	-0.126780861	0.136239055	-0.2402105014	-0.0873421739	0.1268180336	-0.1706249785	-0.0443250842	0.0489209622	0.1524209834	0.2404972584	0.0271803872	0.0401499071	-0.0851855452	-0.1081499673	0.0317689875	-0.1992416246	0.1017359006	0.0212040997	-0.1114493256	0.1040366801	-0.0431185358	-0.0156351738	-0.001593128	-0.1832834484	-0.1023569101	0.0606920766	0.097915495	-0.0276698531	-0.0610733975	0.0753454517	0.1410876306	-0.1691509365	-0.061632283	0.0851434795	0.0602471364	0.0639477339	-0.065278527	0.0730988229	-0.0573303458	0.0287275654	-0.164999124	-0.0229230533	0.125740857	0.0312511626	-0.0518180894	-0.038523366	0.1104315261	-0.0	-0.0136041734123608	-8.930163896540139e-05	7.974782721906895e-09	0.0001850735342335	0.0340372563742334	0.0841592150150914	0.0070827734719564	0.0011585348214852	-0.0042759654836146	0.0207805297915087	0.0004318304184157	1.8283880817063443e-05	0.0001019615821332	-3.7099257850800016e-05	1.3763549330801463e-09	1.0396164231105288e-08	0.0003150124312782	9.805145434959998e-05	9.614087700071688e-09	9.923283185980269e-08	0.0002439838175843	0.000802998559135	5.9528103243008987e-08	6.448066859728861e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.4116333446063	-0.2025946987602083	773364.8208618284	0.0410446119657395	1062.4986378844355	-3.4536976702336237	11.928027597377158	1128903.355506281	846.734474914198	-2.023153210237524	716959.2710082226	4.093148912094399	863.2498314437975	732.0568338289436	1.565214	22.403486	0.2222493163211578	0.1546276882800902	-0.1126222304	0.018764748	-0.1420772952	-0.0392190132	0.1795215988	0.1443684857	-0.0190930027	-0.0602823145	0.0221932495	0.0850901731	-0.1015704892	0.0333315959	-0.2455678818	0.0210995232	0.1287593095	0.0703700486	0.1274871095	-0.0238318569	0.0680023864	-0.003937175	0.0915719753	0.1852939957	0.0604523193	0.0791340991	-0.1596089065	0.2613090444	0.1571061178	0.126165585	-0.1248427229	0.0384130806	-0.0194574063	-0.1787890283	-0.0837820431	0.1242471699	-0.0225256285	0.1505631301	-0.0538092662	0.0156534142	0.0825513455	-0.015317431	-0.0185551542	-0.0776969529	0.0124727853	-0.3208200081	0.0939982719	0.0346984484	-0.2340727041	-0.0196054293	0.2065360172	0.019017055	-0.0646386782	0.0040178823	0.2112856469	-0.0025485623	0.0263130566	0.1883560107	-0.0722551461	0.1161061845	-0.0188113494	-0.0086822451	-0.0561815155	0.2708776118	0.1021682566	0.0160434535	0.1686801822	-0.0002853858	0.0418696062	-0.015254334	0.1252192135	-0.1506468091	-0.0351055489	-0.042238631	0.0502134491	-0.0868248599	-0.1485956962	0.10612066	-0.0119549848	-0.0136677104316618	-6.353701930099896e-05	4.036952821655515e-09	0.0001868063084437	-0.1124173233613419	-0.1464545797355753	0.0214489439255239	0.0126376545917285	-0.0247969333041311	-0.0205209678205165	0.0004211101202906	0.0006148879012895	0.0007060218279756	0.0006040602458424	3.648887806071808e-07	4.984668215780078e-07	0.0002389364178159	-7.60760134623e-05	5.787559824316051e-09	5.7090611758694336e-08	-0.0001800845580263	-0.0004240683756106	3.2430448039527815e-08	1.7983398719301297e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
