global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
904.6094427458396	-0.9019858421960408	818318.2439049385	0.8135784595221008	1053.4189477481752	3.76457522396754	14.172026616910255	1109691.4794748728	849.5429341801465	0.0456010076610482	721723.1970154127	0.0020794518997029	863.7751778629848	748.4635738649995	1.175964	14.837465	0.0742275109309009	0.0459627224123053	-0.0748351506	-0.0205288348	0.1602480885	-0.0405773497	0.0264703118	-0.0119144674	-0.0660977021	-0.1076527608	0.0939166387	0.0264260288	-0.1068159575	0.1140586393	-0.1418337959	0.0890991655	-0.056798456	-0.0016475526	-0.0435167405	-0.0940399179	-0.0279458502	0.0715459751	0.0041897873	-0.0832585885	-0.0262942462	-0.0260733926	-0.0469412392	-0.0199288043	0.0182735558	0.0258503755	-0.1309875272	-0.1011972864	-0.183009399	0.2137650888	0.0286750252	-0.0507099073	0.0735708231	0.081111892	-0.1120684495	-0.0606966478	0.0153577246	-0.1433298092	0.0316803576	-0.0201806612	-0.0670563487	0.1136989608	0.0914483764	0.0077055071	-0.0981573756	-0.0411873745	-0.0166288664	-0.0035962236	0.0490282304	-0.0775742566	0.0542611488	-0.1252766036	0.1226647214	-0.1510035182	0.0396797442	0.0453339505	-0.0991919014	-0.0093859205	0.0464264567	-0.0385490476	0.0045479848	0.1135787282	-0.0839577424	-0.073025625	-0.137126241	-0.0379656337	-0.0322201298	0.1221117598	-0.0124427158	-0.0750914445	0.1166773379	0.0247420462	-0.0972931769	-0.1454990342	-0.1486166952	0.0045611379	-0.1286466384	0.1437067008	0.1082959623	-0.037340941044178	-0.0003982245775517	1.5858281416630454e-07	0.0013943458780647	-0.0017253717181944	0.0303295712295579	0.0009198828909688	2.976907565945096e-06	-0.0131079922328751	0.0334497100836586	0.0011188831046808	0.0001718194603771	-6.50209557113535e-05	3.773604261738512e-09	1.4240089124211058e-17	4.227724681617794e-09	-0.0005519972498384	-0.0001530015726527	2.3409481234199438e-08	3.0470096382915697e-07	-7.601797000210856e-05	4.799475454569143e-05	5.778731763241476e-09	2.3034964639011683e-09	0.0	0.0	0.0	0.0	0.0
905.5564145541816	0.9469718083420277	820032.4199402248	0.8967556057945697	1053.0564520750806	-0.3624956730945996	0.1314031130123068	1108927.8912569566	848.7263090355556	-0.8166251445909438	720336.3476491173	0.6668766267781799	862.752643612453	742.405470270599	0.930038	11.734545	0.0584780082135274	0.0342046587992631	-0.044927528	-0.0356832293	0.1339501905	-0.1328312743	0.0686888481	0.0365862676	-0.1015394433	-0.0876438462	0.0106635331	0.0364287876	0.0060798006	0.0097622328	-0.017677337	0.0560442385	-0.064079429	0.0707701131	0.0965225555	-0.0548957752	0.0571953571	0.031163523	0.0546893746	-0.2952581564	-0.0451321566	-0.0928649416	-0.079456058	-0.1257853181	0.1802194198	0.1102354318	0.0564892961	0.0731550865	0.0435749085	0.0924914806	0.1590500001	-0.0006601402	0.1253691766	-0.0117861103	-0.0855339944	-0.0731547394	0.0602070084	0.005920503	-0.0410590376	-0.0572907289	0.0522870381	0.1633892511	0.1017588344	0.0468194971	-0.2028999196	-0.10905311	-0.1403395576	-0.0431477933	0.1866393564	0.0075134771	0.1191430615	-0.0085472302	0.0047563602	-0.2214887855	-0.0588801656	0.0549750266	-0.0678223593	0.0238270471	0.0017997513	-0.0517141927	-0.0405942808	0.0573479883	-0.0341694127	-0.1306805656	-0.0849098174	-0.0109419721	-0.0696238864	0.2462312724	-0.0216523088	-0.0679684158	0.0041119373	0.0307139983	0.0100768471	0.1562416227	-0.1209176883	-0.1902062306	-0.1482996866	0.1412592515	0.0993643757	-0.0348537196029781	0.0024872214411998	6.186270497564477e-06	0.001214781770163	-0.001644251794957	8.11199232374001e-05	6.5804419460416855e-09	2.703563965219316e-06	0.0028576449265926	0.0159656371594677	0.0002549015699077	8.166134526480426e-06	-0.000512989338804	-0.0004479683830926	2.0067567225064008e-07	2.631580617265651e-07	-0.0003400157414399	0.0002119815083984	4.4936159902903314e-08	1.1561070442692497e-07	6.291273229919406e-05	0.0001389307023013	3.958011885350055e-09	1.9301740041933173e-08	0.0	0.0	0.0	0.0	0.0
906.6530987230952	1.0966841689136118	822019.8414241907	1.2027161663457393	1052.8772095156387	-0.1792425594419455	0.0321278951152993	1108550.418317438	849.3560203615002	0.6297113259446405	721405.6493243251	0.3965363540229573	863.432266720363	752.5542120752037	1.102302	13.908041	0.0625313568377298	0.0351073088577277	-0.0865465889	-0.0560972392	0.0777297278	-0.1293107772	-0.0842886668	0.0181536638	-0.0434791149	-0.1091340878	-0.0597130827	-0.1041869766	-0.0403133867	0.0340624694	-0.0252246754	0.0586989745	-0.1574330845	-0.1742419791	0.0066534522	0.0129832812	0.1915168096	-0.0152395262	0.1607372669	-0.2041536791	0.0457637576	-0.0076805803	-0.0975034346	-0.0863298984	0.0989708559	0.0107972745	-0.1446930054	0.0306151628	0.14465583	0.0102476421	-0.1006203447	0.0471287279	0.1192482118	0.0315577453	-0.0760319014	-0.0949283905	-0.1745385031	-0.0078149419	0.0959373008	-0.0994032091	0.1145392976	0.1711841953	0.1066516561	0.0682468178	-0.0613528766	-0.1551202686	-0.227096818	0.0573752669	0.0022961547	-0.0365865401	-0.0199122639	-0.1626179089	0.0574878044	-0.1206721593	0.1395127605	-0.0842434327	-0.1439244858	-0.0068276117	0.0089394164	-0.0398233082	0.0139742437	0.1109323173	-0.0538129118	0.0329792786	-0.0688785168	-0.0416979803	0.034729629	0.0095927466	-0.0940217874	0.0764589906	0.079859986	-0.0758428141	0.07274505	0.0613545742	-0.1292099208	0.0527295462	-0.0963994959	0.1386044847	0.0898496795	-0.0233410820516724	0.0115126375513057	0.0001325408233877	0.0005448061113429	-0.0285893218466526	-0.0269450700516956	0.0007260368000907	0.0008173493236514	-0.013114377038363	-0.0159720219649556	0.000255105485649	0.0001719868851043	-0.000350988906542	0.000162000432262	2.6244140053074848e-08	1.231932125155488e-07	-0.0003400112429152	4.49852470004548e-09	2.023672447691928e-17	1.1560764530873912e-07	6.294034690795334e-05	2.7614608759276956e-08	3.961487268893511e-09	7.625666169279354e-16	0.0	0.0	0.0	0.0	0.0
906.5973787039562	-0.0557200191390165	821918.8070728846	0.0031047205328523	1049.9569567469923	-2.920252768646378	8.527876232786838	1102409.6110214056	849.3876485499596	0.0316281884594218	721459.3775092297	0.0010003423052247	862.9506664112636	749.2313680153817	1.037277	13.087608	0.1290736645974306	0.0710316409772418	-0.0822371078	-0.0527551556	0.0319429778	-0.0090292377	0.0934501927	0.0251851798	-0.0505555877	-0.1287493435	-0.0058276056	-0.0126928936	0.0188628597	-0.0869567652	-0.0911093533	0.1134267979	-0.0874678276	-0.0811417868	0.0759503169	0.0218214865	0.0093262097	0.1481360535	0.1188077245	0.045179126	-0.0097527133	0.0107889709	-0.0981186504	-0.0322093049	0.0011176543	-0.2127791737	-0.1645237458	-0.0880165708	0.0054466086	-0.1233590138	-0.1433549751	0.1461775901	0.0267910647	0.080485642	-0.1100492233	-0.0806340091	-0.0551724942	0.1092842677	0.0361572613	-0.0376126103	-0.0732494913	0.029762111	-0.0107789261	-0.0889620645	0.0621317419	-0.0695390727	-0.1498272495	0.102263637	-0.0713155252	-0.1363954103	-0.0224493416	-0.1014846866	-0.1036010419	-0.1818505322	0.021791871	-0.0433481181	0.0610449232	0.0212090065	-0.0689559815	0.1546346258	0.0510346212	0.1269076389	-0.1788186539	-0.0205704713	0.0231236951	-0.013821163	-0.011968462	0.0548892813	-0.1338270657	0.0648718034	0.031735846	-0.128008048	-0.0120130891	0.018300998	0.0492236981	0.0202105818	-0.0664783014	0.1357462967	0.0798077096	-0.0348965416043114	-0.011555459552639	0.0001335286454726	0.0012177686159414	0.0309359282374259	0.0595252500840784	0.003543255397572	0.0009570316559111	0.0104331891354689	0.0235475661738319	0.0005544878727109	0.0001088514355364	-0.0005290046123511	-0.000178015705809	3.168959151471203e-08	2.798458798887376e-07	0.0001669846007528	0.0005069958436679	2.570447854966271e-07	2.7883856888572016e-08	5.904412064742945e-05	-3.896226260523885e-06	3.4862081830282047e-09	1.5180579073195934e-11	0.0	0.0	0.0	0.0	0.0
906.7752274656488	0.1778487616925304	822241.3131453791	0.0316301820355664	1048.1460617137068	-1.810895033285533	3.279340821578211	1098610.1666859535	849.9513554825205	0.5637069325608763	722417.3066865739	0.3177655058171924	864.0732013593401	759.1057063963999	1.01949	12.863183	0.0846105958224881	0.055279707121718	-0.1195280754	-0.1072812738	0.0363544603	0.1605449602	-0.0381114345	0.2197091201	0.0125385476	-0.1564341881	0.0932161465	0.034117904	-0.0558641092	-0.1145612026	0.0528858433	0.1047040818	-0.0784768823	0.0002187241	-0.0649944768	-0.0668684914	-0.0854468604	0.0895237795	0.0906335568	0.05179376	-0.0944298178	-0.1612618854	-0.0525157527	0.1597968299	0.210652028	0.0716592235	0.0387783165	0.0355241114	0.0737788756	0.1486445075	-0.2848133073	-0.0789127518	-0.1792695548	0.2161319705	-0.1178787714	-0.1110110804	0.0722653316	-0.0389474081	0.1063918021	-0.0443820507	-0.0741694541	0.1372648224	-0.0087791593	0.0126904942	-0.0355779519	-0.104280911	0.139518014	0.1908012313	0.0337075766	-0.0101326508	-0.0588648272	-0.1047343486	0.017444435	-0.2297687204	-0.0604198308	-0.0339454971	-0.0266640831	0.0258069145	-0.0077169635	-0.0652900538	-0.0410687376	0.0473996841	-0.1038830062	-0.0588408878	-0.0610695244	0.0031022328	-0.0098051243	0.0934952219	-0.1259209671	0.2544333042	0.0066744939	-0.1422404905	-0.0582861058	0.0997716555	0.1566713527	0.0714975081	0.0122334378	0.1326888823	0.0692973963	-0.0286200723936786	0.0062764692106328	3.939406575202156e-05	0.0008191085438194	-0.0211456034307104	-0.0520815316681363	0.002712485940899	0.0004471365444488	-0.0006661720934602	-0.0110993612289291	0.0001231958196902	4.4378525810514557e-07	-0.0005289990433987	5.5689523999202795e-09	3.101323083257784e-17	2.7983998791673974e-07	-9.600496753447985e-05	-0.0002629895682872	6.916351302792983e-08	9.216953791296529e-09	1.897458359131064e-05	-4.0069537056118814e-05	3.60034822463635e-10	1.6055677998916786e-09	0.0	0.0	0.0	0.0	0.0
904.5504424495048	-2.224785016143983	818211.5029355949	4.949668368058782	1050.9371180288108	2.791056315104015	7.789995354082003	1104468.8260507027	849.4447943108062	-0.5065611717143383	721556.4585817278	0.2566042206886034	863.6083667918614	751.9427893813506	1.260667	15.906184	0.0965712434665441	0.042957598166539	-0.1385256838	0.0487145362	0.0529623868	0.0874338654	-0.1387582763	-0.1359404187	-0.0935069714	-0.0262732268	0.1735393679	-0.0684415436	-0.2141333408	-0.047038514	0.0603274625	0.1430461426	0.1269896914	-0.1295396842	-0.1389496327	-0.2055305754	-0.2266260178	-0.0585684381	0.0786580463	0.0191347086	-0.0388161998	-0.1059452359	0.0272746392	0.0078640045	0.1152508253	0.0157567407	0.217360799	-0.1955680108	-0.0188896584	-0.0746297339	-0.0927295918	0.069631798	0.012375378	-0.173933282	-0.1429511046	0.0718577314	-0.0300216842	-0.1780944553	0.0779370129	0.0557251371	-0.2234374115	-0.0281645234	-0.062801945	0.0224195895	-0.0413108727	-0.1223578807	0.11597278	0.0366168372	0.081456421	-0.0951314732	-0.0295913117	0.0876152483	-0.2456705901	-0.0736313798	0.0378351796	-0.1086887853	-0.1488250593	-0.1279209957	-0.0091887002	0.0216812154	0.0215550689	-0.0510936658	-0.1781446329	-0.0203078834	0.0905863465	0.0616928308	9.48767e-05	0.0548432756	0.0020901569	-0.0450451626	-0.0752180841	-0.0892008126	-0.0819311818	-0.0827734719	0.2515515699	-0.0250705523	0.0479232214	0.1294367287	0.0583804184	-0.0348753356074666	-0.0062552632137879	3.912831787376936e-05	0.0012162890337334	-0.0036575155987179	0.0174880878319925	0.0003058332160194	1.3377420354864758e-05	0.0191151650167427	0.0197813371102029	0.0003913012978674	0.0003653895336173	2.296078046578446e-05	0.0005519598238644	3.046596471605128e-07	5.27197439597949e-10	-0.0002070040087553	-0.0001109990412208	1.2320787151941332e-08	4.285065964076432e-08	-0.0003789976575346	-0.0003979722411259	1.4363922441671398e-07	1.5838190470678e-07	0.0	0.0	0.0	0.0	0.0
902.8048354508074	-1.7456069986973262	815056.5709133595	3.047143793901087	1047.2115454158873	-3.725572612923543	13.879891294165953	1096652.0208523308	847.6516620353582	-1.793132275447988	718513.3401513051	3.2153233572532787	862.1569113104684	747.397757025326	1.25488	15.83317	0.0531841774902825	0.025969802488383	0.0332621097	0.2983635719	0.0098135827	0.020420179	0.0226644316	-0.1789729008	0.0352664415	0.176444493	0.203079181	-0.0645162872	0.0503771074	-0.0274543325	-0.1575559211	-0.0990072888	0.2354363589	-0.0754707543	-0.0695127313	-0.1234713714	-0.1908745618	-0.0040051899	0.1367813525	-0.1008778983	0.066731193	-0.0371665896	0.0569297874	-0.0192733481	-0.0200423925	0.0527557159	0.0427029613	-0.2342409518	0.1489017766	-0.0485835144	-0.0024041849	-0.0739521799	0.0435121011	0.0497346953	0.0905327605	0.2092338997	-0.0216525913	-0.1168880153	0.0266369834	0.1616604699	-0.1485561078	0.0754019114	-0.0913864573	-0.113287949	0.0726898293	-0.2246500709	-0.0916539485	0.079630549	0.0376569634	-0.0519312556	0.028207283	0.0544111163	-0.0982512068	0.0131540448	0.0452093465	-0.163536521	-0.0297824384	-0.1709177323	0.0540128987	0.1050167944	0.0352205613	-0.0007125392	-0.104340212	-0.2053682137	0.0124884562	0.195894956	-0.0251227751	-0.0505491287	0.0270245331	-0.0079051786	0.0471972258	0.0285523682	0.0303880647	0.0099539834	0.2611363857	0.0294572111	-0.0308716061	0.1259946088	0.0471208409	-0.0306960596995935	0.004179275907873	1.746634711412852e-05	0.000942248081081	0.0148019387186622	0.0184594543173801	0.0003407514536954	0.000219097389831	0.0349088624017213	0.0157936973849786	0.0002494408770882	0.0012186286741823	0.0001849358841391	0.0001619751036733	2.6235934209981317e-08	3.420128124231061e-08	-0.0003400348248838	-0.0001330308161285	1.7697198039814777e-08	1.1562368213375655e-07	-0.0003789685797354	2.9077799199993693e-08	1.4361718442666626e-07	8.45518406315154e-16	0.0	0.0	0.0	0.0	0.0
902.2562442786576	-0.5485911721498269	814066.3303398287	0.300952274160721	1043.0945170944285	-4.117028321458747	16.94992219969343	1088046.171592459	846.5650279743271	-1.0866340610310772	716672.3465891732	1.180773582592891	860.7938242503575	729.5088053244621	1.365399	17.227617	0.0592540636740878	0.0291416942713673	0.2507066746	0.090737302	-0.0007868268	0.0420121655	0.0870535827	-0.0147188587	0.1814267027	0.0198496877	0.1750453938	0.1589183567	0.0654731362	-0.1012483087	0.0013378002	-0.1612931907	-0.0100803184	0.0761763389	0.1087238237	-0.2453452058	-0.1271102017	0.1014290706	0.145131663	0.1059562197	0.0677568939	-0.0564253421	0.1993107799	0.085327237	0.0296650649	0.0391405164	0.005340298	-0.0459773532	0.2307469976	0.016529761	0.1499636142	-0.0133779302	0.0387955668	0.0192901008	0.1616387357	-0.0662620187	0.0860403059	-0.0161981969	-0.1392511855	0.0247277089	-0.2074618394	-0.0172667382	-0.1485726708	0.0196654225	0.0964637847	-0.209669306	-0.1020628705	0.2047174928	0.1229810328	0.1799199496	-0.1101734266	0.0288478573	-0.0545458637	-0.0300180425	-0.0614894889	-0.1361932536	0.1942046469	0.0259049373	0.1427508472	0.1387954935	-0.0513197903	-0.0714374732	-0.1795814932	-0.0160944947	0.0364882654	0.0686472474	0.0437351214	-0.0327853354	-0.010247542	0.0348953215	0.1024617544	0.0926883714	0.0179204786	0.1066806372	0.3321849097	-0.1046967607	-0.0227393147	0.1223675745	0.0355847396	-0.0188832638516061	0.0118127958479874	0.0001395421457462	0.0003565776536893	0.0148196540898339	1.771537117170076e-05	3.1383437575112626e-10	0.0002196221473423	0.0497280137239926	0.0148191513222713	0.0002196072459123	0.0024728753489335	0.0004080166584743	0.0002230807743352	4.976503187799245e-08	1.6647759359253358e-07	8.892276036864821e-05	0.0004289575852524	1.8400460994561138e-07	7.907257311580032e-09	-0.0003790182428009	-4.9663065499979716e-08	1.43654828375882e-07	2.4664200748552747e-15	0.0	0.0	0.0	0.0	0.0
904.6903309286142	2.434086649956612	818464.5948757256	5.9247778194970016	1047.0763779044712	3.98186081004269	15.855215510553828	1096368.941165547	847.9797258567586	1.4146978824314829	719069.6154641034	2.0013700985561216	862.7985340717861	736.6207108547118	1.129479	14.250945	0.1222996628645527	0.0560330260569824	0.1546469378	-0.007913175	0.0764760818	0.0593692879	-0.0086302456	-0.0331919936	0.1056459335	-0.0361794985	0.0503028922	0.0923943252	0.0940843784	-0.0266766795	0.1856522374	-0.0998160859	-0.1354269825	0.136955073	0.0992733791	-0.1101652165	-0.0141280834	0.0347685143	0.1069044501	0.1712527922	0.1804361263	-0.0561842293	-0.0909427113	0.0208440164	-0.001974685	0.2043537932	-0.0623954318	-0.2406753608	-0.0713187696	0.0992288286	-0.0580246259	0.0399848222	0.032268047	-0.060696803	0.0819448532	-0.1182059741	0.1053611659	-0.0069138156	-0.1244386903	0.007087765	0.0487939534	0.0231212894	-0.338575739	0.0277283626	-0.0589645182	-0.058759491	-0.0468102635	0.0321017053	-0.0666772188	-0.2017349755	-0.0450836667	0.0130271837	0.0703532845	-0.109644198	-0.0916388896	-0.0360224602	0.0364043532	0.096438342	0.1559119577	-0.0300433922	-0.0070000915	-0.1120660966	0.068588607	-0.0564474874	0.1932296077	0.1837821604	0.1557644215	0.0192594254	0.1687271714	-0.0296579409	0.017224175	0.0772804731	0.2445105121	0.0116898194	-0.091995868	0.0701701612	0.0769890226	0.1185609488	0.023839813	-0.0022321183983251	0.016651145453281	0.0002772606449063	4.982352544141409e-06	-0.00456121791251	-0.0193808720023439	0.0003756181995712	2.0804708845402083e-05	0.0166085535466322	-0.0331194601773604	0.0010968986424397	0.0002758440509113	0.0002910233466292	-0.0001169933118451	1.3687435016484816e-08	8.469458828325952e-08	-0.0003399799235095	-0.0004289026838781	1.8395751223787876e-07	1.1558634838952548e-07	0.0001380494661072	0.000517067708908	1.9057655092482962e-08	2.673590155954716e-07	0.0	0.0	0.0	0.0	0.0
906.2319305765236	1.5415996479093792	821256.3119964531	2.3765294744343217	1052.8706418606037	5.794263956132454	33.57349479333572	1108536.5884919595	849.9638653227361	1.9841394659774776	722438.5723543662	3.936809420449391	864.2266547284808	746.9771540024701	1.222495	15.424552	0.0616630729041159	0.0354260314039104	-0.0421050634	-0.0643012626	0.0956340016	-0.0404293213	-0.116594103	-0.0026578011	-0.041310227	-0.1138572785	-0.0484544815	-0.0442176071	-0.0627443345	0.1030878353	-0.034114259	0.1103772205	-0.0697756871	-0.0140268108	-0.0109553958	-0.0999217397	0.0059591279	0.0201129285	0.0640053815	-0.1145449399	0.2579309868	0.0463450469	0.033417889	0.1391546076	0.0958711476	0.2356464132	-0.0613176763	0.0853665249	-0.1530345692	-0.0200827861	0.0262842838	0.1475724106	-0.2726530322	-0.1239272608	-0.1062075939	-0.0645982297	-0.0079849351	-0.0321018513	0.0230788588	-0.0057437406	0.0867985922	0.0571770668	-0.0282990687	0.0301165076	-0.0132751389	-0.1502087162	0.0207882987	-0.0422414634	0.0965856047	-0.1036534936	-0.3664319959	0.0361733452	0.1148893726	-0.165820257	0.0732054948	-0.0560313905	-0.2089552105	0.0061092077	0.0738686866	-0.0035200742	-0.1016658598	-0.0031076624	0.0143873031	0.1183921292	-0.0091887086	0.1313327137	0.038873155	0.0104101686	0.2566067251	0.0489358769	0.1500459941	0.0026934893	0.1116084531	-0.0497490632	-0.1993010931	-0.0030369351	0.1693759488	0.1145803187	0.0119549848	-0.0021761361716414	5.5982226683700016e-05	3.1340097044651742e-09	4.735568637526088e-06	-0.0047142974716223	-0.0001530795591123	2.3433351418016237e-08	2.222460065094441e-05	0.0026883118864873	-0.0139202416601449	0.0001937731278768	7.227020799028905e-06	-0.0002525457621132	-0.0005435691087424	2.954673759790071e-07	6.377936196133699e-08	-0.0003399659121581	1.4011351400021032e-08	1.9631796805487128e-16	1.1557682142948897e-07	-0.0002690428029625	-0.0004070922690696	7.238402982591858e-08	1.65724115536317e-07	0.0	0.0	0.0	0.0	0.0
906.2823528513924	0.0504222748687652	821347.7030898557	0.0025424058029413	1055.8948056216532	3.024163761049522	9.14556645364519	1114913.8405387888	851.4180177359127	1.4541524131766437	724912.640925351	2.114559240747456	865.6870452444894	745.8143012366905	1.043541	13.166639	0.0515221166013886	0.0300712117372741	-0.0606403174	-0.0281271228	0.0936656101	-0.1386706241	-0.0547930136	-0.0243518697	-0.1158843026	-0.0963200431	-0.0304473319	-0.1861956613	-0.0974107676	0.0871761496	-0.2242419074	0.1982210736	-0.0383279847	-0.1509216792	-0.1361773782	-0.034999102	-0.0365053578	-0.1939073558	1.1033e-05	-0.2282178756	0.0649436226	0.0986209298	-0.0314902876	-0.0836436134	-0.1140712931	-0.0719418305	-0.0565772615	0.0276575056	0.2091959201	0.0336902805	-0.0100554996	-0.0401417114	-0.0939795267	0.0334324657	-0.1743041513	-0.0277306055	-0.1154813334	-0.0916861217	0.1386123864	0.1394498017	0.0561490416	-0.0130767244	0.111796355	-0.0802138788	-0.0181991505	-0.0951685769	-0.2035286058	-0.0744096288	-0.11546404	0.0497406954	0.0521835085	0.2110868918	0.1124133518	-0.0997264632	0.1067608572	-0.117148389	-0.1411216378	-0.0074588533	0.0278552731	0.1085580752	0.0085594239	0.1829799028	-0.0712593985	0.158351531	0.026032884	0.1142930136	0.0363675348	-0.087366232	0.0591757227	-0.0148526108	0.0136767229	0.0631979053	0.0555428964	0.119317562	-0.2646582514	-0.0517955401	0.0940172254	0.1104315261	-0.0	-0.0022273533738683	-5.121720222690026e-05	2.623201803951197e-09	4.9611030520825e-06	0.022797698475216	0.0275119959468383	0.0007569099209788	0.0005197350557668	-0.0056463332408611	-0.0083346451273484	6.946630939883244e-05	3.1881079066853015e-05	-0.0003910228028614	-0.0001384770407482	1.9175890814378653e-08	1.528988323575853e-07	-0.0001669471365655	0.0001730187755925	2.993549670756247e-08	2.7871346407419714e-08	-0.0002700321531212	-9.893501587000092e-07	7.291736371927119e-08	9.788137365197337e-13	0.0	0.0	0.0	0.0	0.0
905.5163289979628	-0.7660238534296013	819959.8220819468	0.5867925440231353	1054.585096475664	-1.3097091459892454	1.7153380470878783	1112149.7257085857	850.1113598977076	-1.3066578382050693	722689.3242271298	1.707354706142745	864.7012356185913	749.9068160667551	1.27807	16.125763	0.0755666497733378	0.0408562532562174	-0.113420135	0.0380411719	0.0398775095	0.09108768	0.0971439494	-0.0691184493	-0.1666638275	0.0007480492	0.0777977903	0.2010418672	-0.125356343	0.0074300071	0.0209269045	0.1506561112	0.0540750692	0.1275141573	-0.0539480548	-0.0813617802	-0.0054532099	0.0913052662	-0.0955981017	-0.1030601937	0.0501306795	-0.0436593796	-0.0009951189	-0.0502944745	0.072070429	0.0630387462	-0.1062009906	0.2045347233	0.0327151014	0.0887893997	0.0284094381	-0.0322579505	-0.0510519762	0.0703198971	-0.158928656	0.0217391754	0.1292258248	-0.0703518628	-0.0544807804	-0.0517347176	-0.0889181716	-0.091555244	0.0527539671	0.0527367798	-0.0599665425	0.005387025	-0.1108379391	-0.0186502622	0.0770984494	0.0354761912	0.0514487981	0.1343308939	0.1508325823	-0.1586440714	-0.1573033154	0.1149061792	-0.0205694753	-0.0727761717	0.0232348128	0.1145351396	-0.0185756767	-0.0451396158	-0.0647532125	0.1300131061	0.1126908845	0.0353042503	0.127863836	-0.0574741193	0.239112815	-0.1074699229	-0.1321272134	0.0174689466	-0.0908905633	0.1268248817	0.0075781969	0.0061187147	0.1102811229	0.10612066	-0.0119549848	-0.0256703438787724	-0.0234429905049041	0.000549573803813	0.0006589665548544	-0.0046818122601024	-0.0274795107353184	0.0007551235102524	2.1919366038845144e-05	-0.0057371739126494	-9.084067178830035e-05	8.252027650949707e-09	3.291516450398483e-05	-1.2037676231059518e-05	0.0003789851266303	1.4362972620701526e-07	1.4490564904381527e-10	-0.0002789980688888	-0.0001120509323233	1.2555411434520761e-08	7.78399224436796e-08	-0.0002700020548483	3.0098272900001746e-08	7.29011096223044e-08	9.059060315629797e-16	0.0	0.0	0.0	0.0	0.0
