global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
825.2535083451648	-1.1316509848988971	681043.3530360031	1.280633951622644	882.8235084309298	-3.3003969379499267	779377.3470382959	10.892619948029251	782.7310712227289	-0.2862850563367374	612667.9298574807	0.0819591334817289	791.3810212890063	677.5614996173871	0.934775	14.854476	0.0806276108973206	0.04411786898369	0.0599580199	-0.1087098358	-0.0122766958	0.0553007846	0.0744016429	0.0701634199	-0.0002027626	-0.0249258365	0.1734845967	-0.051118782	0.0151014487	0.1814330243	0.0285524165	0.0211227125	0.0271631189	-0.1089970966	0.2164727119	0.0784045622	-0.0387165984	0.0214065787	0.0232808083	0.0536173252	0.0080691358	-0.0131547936	0.037185382	0.0969257167	-0.0719340712	0.0324305634	0.0126230531	-0.1022484216	0.0282683486	-0.1760515298	-0.0930044377	0.0301186241	0.0025660204	0.0829880886	-0.1465514095	-0.0334399092	-0.1472890697	-0.076510514	-0.0885741507	-0.0670975727	-0.0552662171	-0.1145015741	-0.0509701996	-0.0962091242	-0.0673830642	-0.0474536803	-0.0240823821	0.0385304609	0.1055839194	0.0261902547	0.0841568528	0.0706560786	0.0425431009	0.0140306432	-0.0674134371	-0.0740055239	-0.0091465554	0.0325834546	0.1225199642	-0.0380425133	0.0737939387	0.0670218065	0.0567681776	-0.0287983222	0.0199750425	0.0805016052	0.1405432557	-0.1127171399	-0.1208966982	0.1437067008	0.1082959623	-0.0071220340556692	-0.004724659481198	5.072336909011188e-05	2.232240721327416e-05	-0.0202653675176094	-0.0221860038525532	0.0004922187669455	0.0004106851206237	0.0056589128143258	0.0262215172533614	0.0006875679670683	3.2023294240140745e-05	7.101359154160276e-05	-0.0004159893001645	1.730470978514314e-07	5.042930183637595e-09	0.0005049978219158	9.400149085550004e-05	8.836280283056658e-09	2.550228001397021e-07	-5.401785521414528e-05	-3.991781518406079e-05	2.917928681936362e-09	1.593431969068834e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.9865171000749	-0.2669912450899119	680602.7533969122	0.0712843249546614	881.2984974431057	-1.5250109878240892	776687.0415954757	2.325658512984204	783.7197535019179	0.9886822791889928	614216.652029107	0.9774926491823412	792.1247989560928	670.9582307144562	0.8523929999999998	13.545357	0.0212692291805548	0.0140754443767347	0.0734202139	-0.0511902352	-0.0484256495	0.0804737348	0.0627262734	-0.0353111745	0.0325404072	-0.044560936	0.1011386221	-0.0368424878	0.0194027771	0.0988188947	0.0579243108	-0.1407311522	0.0618070935	-0.1363830775	0.1005100823	-0.034150683	-0.0130316487	0.0199189645	0.072612753	0.0613497352	0.0850868361	-0.0498822271	-0.1431494975	0.0304257723	-0.1620960456	-0.0215575956	-0.0101515514	0.1585010045	0.0014952755	-0.1099441402	-0.0347887278	0.1159471957	0.0131564568	0.1631490852	-0.0820714659	0.1080026087	-0.0201432562	0.0078358167	-0.0841005418	-0.0393982963	-0.0775549614	-0.0029663563	0.0032442633	0.1191670994	0.0928232661	-0.0310228888	-0.0075667276	-0.008344691	0.1053698217	0.031918996	0.145421577	0.0471453596	0.0331003439	0.0503310796	-0.0290635152	0.0570337715	-0.0012736857	-0.0132899459	0.0935752922	-0.0830383646	0.0304171525	0.0390315925	0.0525608894	-0.0886252319	-0.016204006	-0.0270151465	-0.0301637558	-0.108206488	-0.0434768511	0.1412592515	0.0993643757	-0.0071715081413685	-4.947408569929996e-05	5.143052902171468e-05	2.447685155781677e-09	-0.0074624993666958	0.0128028681509136	0.0001639134328896	5.568889679793521e-05	0.0101255291459523	0.0044666163316265	1.995066145395257e-05	0.0001025263404855	6.30117233537548e-05	-8.001868187847968e-06	6.402989449569332e-11	3.9704772800101284e-09	0.0004339984527044	-7.099936921140004e-05	5.0409104284166996e-09	1.883546569498133e-07	-5.401368036708524e-05	4.174847060036661e-09	2.917477666797649e-09	1.7429347974696742e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.5251222532919	1.5386051532169631	683143.7777158191	2.3673058175057946	883.1480551700967	1.849557726990952	779950.487350724	3.420863785471936	784.6903822424715	0.9706287405535932	615738.995983836	0.9421201519886544	792.5262456320546	661.5875377996737	1.047792	16.650433	0.0431372305543045	0.0299934655016328	0.0862871906	0.0707727323	-0.1470361403	-0.0279091336	0.0548287213	-0.0185588261	-0.1197319656	-0.0703619423	0.1154760335	0.0535017539	-0.0243627782	-0.0135269875	-0.1520453217	-0.0013435428	-0.010166927	-0.0531061288	-0.0479981604	-0.0632545976	-0.1143913234	0.0456085422	0.1210422555	-0.0461751632	0.0141786095	-0.0398008456	-0.1020434474	-0.0005083113	-0.1562759036	-0.0616826784	-0.0547916	0.0710037328	0.0144407793	0.0767504242	-0.0939377017	-0.0003220327	-0.0828768436	0.0953336978	0.1501834504	-0.0316930234	-0.1093255946	-0.1355947745	0.001332212	-0.0205639083	-0.0022879011	0.0769892724	-0.038458635	0.0654627444	0.0420875797	-0.0280763133	0.0053840452	-0.0108651998	0.0937198676	-0.050672608	0.0751340595	-0.0359316133	0.0004272936	-0.103009087	0.0473475195	-0.0058153657	0.0914115542	-0.0778443825	0.0684808235	0.0078562096	0.0956402319	0.0516653645	-0.0046277426	-0.0922172019	-0.0613811438	0.0055949984	-0.1177294514	-0.0582712878	-0.0448645036	0.1386044847	0.0898496795	-0.0071220106197529	4.949752161560045e-05	5.072303526787308e-05	2.4500046460868334e-09	-0.0365888444681843	-0.0291263451014885	0.000848343978971	0.0013387435395169	0.0152355364313194	0.005110007285367	2.6112174456504832e-05	0.00023212157035	0.0001690136539363	0.0001060019305825	1.1236409287226732e-08	2.856561521689937e-08	0.0005049951668709	7.099671416649995e-05	5.040533422439696e-09	2.550201185629681e-07	-5.404264853470609e-05	-2.8968167620849205e-08	2.9206078606457703e-09	8.391547353096163e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.8498505879581	3.324728334666247	688650.7745208564	11.053818499332596	891.5951237772025	8.447068607105848	794941.864743285	71.35296805315313	785.3905715684342	0.7001893259626968	616838.3499085918	0.4902650921920956	793.3660568342618	677.9935857278905	1.01907	16.194008	0.0861027546745464	0.0518530595824378	-0.0074868276	0.0888643566	-0.0859931321	-0.1412623233	-0.0797633279	-0.0524523265	-0.1868911108	-0.0246071396	-0.0234598129	0.009967421	-0.101098352	-0.0460414659	-0.0701827861	0.2636490827	-0.0344899418	-0.0865374752	0.0235542812	-0.0194074565	0.0339507526	-0.1697442467	0.0301411548	0.0265781254	0.0671376681	-0.0385828456	-0.0715738941	0.0383147625	0.0829479345	-0.0899807358	-0.1344849805	0.0363843759	0.0852927224	0.1175860701	-0.018651042	-0.1859857302	-0.0972939528	0.0508888739	-0.0748330522	-0.0804860814	-0.0662348485	0.0026577448	-0.1752083723	0.0916332953	-0.0636585404	0.0691517763	0.1116945009	0.0266122799	0.0727706655	-0.0279812133	0.0590873229	-0.0101102932	0.0095840653	-0.0499686568	-0.0743102531	0.0095209838	-0.0621043681	0.0536156691	0.123850641	-0.0227974063	0.1908462594	-0.0706932207	0.0703706921	0.0712945357	0.0457323447	0.1267119659	0.0723432647	-0.104076185	-0.1313512173	-0.003372397	-0.0558229927	0.0070712397	0.0285407083	0.1357462967	0.0798077096	-0.0137422504397619	-0.006620239820009	0.0001888494471491	4.38275752744328e-05	0.0076744326784279	0.0442632771466122	0.0019592377037578	5.889691693572203e-05	-0.0072823519221429	-0.0225178883534623	0.0005070552958989	5.303264951793839e-05	0.0003310106752874	0.0001619970213511	2.6243034926628755e-08	1.0956806715422057e-07	0.0004129908710099	-9.200429586099996e-05	8.464790456878412e-09	1.705614595375159e-07	-5.406831841186415e-05	-2.5669877158057534e-08	2.9233830558867276e-09	6.589425933097639e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.5312173813421	1.6813667933839724	691444.1654796968	2.826994293894302	889.3235208847943	-2.2716028924081684	790896.3247989272	5.160179700797157	785.652777154658	0.2622055862237857	617250.2862508267	0.0687517694469591	793.4510856581612	692.6797082416398	1.083065	17.210951	0.091296283943798	0.0667503585152056	-0.0771974831	-0.0209499856	-0.0127729559	-0.2860946905	-0.1581208348	-0.0440973313	-0.0953233553	0.1256769275	-0.0707550803	-0.1281974329	-0.0962723034	-0.003862065	0.1357732778	0.1420669556	0.0410741169	0.0470623932	-0.0021494156	-0.0124634757	0.2310223208	0.0711030671	-0.0228469274	0.1031290187	0.0706177157	0.1394129492	0.0373562258	-0.056436408	0.0357748415	-0.0935186967	-0.0527377592	0.3075331716	0.1299652981	-0.0243881143	0.1100945499	-0.158744408	0.0190566618	-0.0108869925	-0.0932648029	0.0404792553	0.123752498	0.1842868488	-0.0795359959	-0.0579987511	0.0098689049	0.1282571986	0.0140810247	0.1112274618	-0.2091918584	-0.0436189968	0.0598077518	-0.0524885139	-0.0190677688	-0.0527314938	-0.0451261876	0.2040951532	0.049021028	-0.0254590846	0.0933549521	-0.1449126008	-0.0078539594	-0.0636104854	0.0105339755	0.2118701454	0.0324214326	-0.1428931973	-0.0789007411	-0.0817987606	0.0238663942	-0.0238359584	-0.1219976767	0.0311791538	-0.0144966853	0.1326888823	0.0692973963	-0.0071493455628228	0.0065929048769391	5.111314197665406e-05	4.3466394716367366e-05	-0.0579075299056341	-0.065581962584062	0.0043009938163773	0.0033532820197719	-0.0071634965219828	0.00011885540016	1.412660614721742e-08	5.131568242045967e-05	0.0004590540639813	0.0001280433886938	1.6395109388217154e-08	2.107306336577475e-07	0.000504950839232	9.195996822209997e-05	8.456635755409634e-09	2.549753500411011e-07	-0.0002141161831486	-0.0001600478647367	4.5845739886124827e-08	2.5615319006788496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.1555862220251	0.6243688406830188	692482.9196805223	0.3898364492158569	892.2627435572007	2.939222672406345	796132.8035402228	8.639029917987495	785.407705588701	-0.245071565957005	616865.2639981076	0.0600600724406186	794.5169838279303	703.2123944456492	1.099991	17.479918	0.1184571860932251	0.0789777425177049	-0.1027347566	-0.0545026256	0.002429733	-0.1108390498	-0.1839864167	0.1012663459	-0.0300294047	0.010374773	0.1202591529	0.1059065549	-0.0513682353	-0.0019119419	0.1843573504	0.0557398806	-0.0424418843	-0.0554562084	0.0497530207	-0.0166137726	0.0168909744	0.1666323725	0.1369810459	-0.1513745366	0.086721499	-0.0257235133	-0.060151479	-0.0721969452	-0.1070556062	0.0252668784	0.163302504	-0.0789502068	0.1016657435	-0.1020724133	0.1512701555	0.027749693	-0.0843791349	0.0142881578	-0.063773786	-0.0686180276	-0.0879321096	-0.0220752502	-0.085964685	-0.12683343	0.124360421	0.1436974432	-0.0757632324	-0.0048523178	0.0248584817	-0.0319301549	0.0435142741	-0.0517339434	-0.0281634462	0.0715897928	0.001006208	0.0997458356	0.1422926759	-0.0432429803	0.0169787042	-0.1382471396	0.0215955635	-0.0579250519	-0.044034906	0.0722956937	0.0019703744	0.1642464244	0.0641794961	-0.1184061688	-0.3315882142	0.0348154449	-0.1476237467	0.0609468806	0.2330748142	0.1294367287	0.0583804184	-0.007122925922161	2.641964066180027e-05	5.073607369259313e-05	6.979974126986501e-10	0.0157757635720514	0.0736832934776855	0.0054292277377187	0.0002488747162812	-0.0071644860936856	-9.895717028004028e-07	9.79252154983289e-13	5.132986098661436e-05	0.0002210011144613	-0.00023805294952	5.6669206775171673e-08	4.8841492593136626e-08	5.958833649399864e-06	-0.0004989920055826	2.489930216353456e-07	3.5507698461220094e-11	-0.0003720008961095	-0.0001578847129609	1.38384666706271e-07	2.4927582586745793e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.952123035961	-1.2034631860641412	690481.4307779708	1.4483236402116535	897.0194142659506	4.75667070874988	804643.829570029	22.625916231479085	785.5222922478883	0.1145866591873527	617045.271618377	0.0131301024637185	794.657980679003	703.6755855526131	1.146901	18.225365	0.0970055695662993	0.0514710493379011	-0.0815513523	-0.0522711991	0.0507010551	-0.0740050975	-0.121493213	0.1169912253	0.0538111696	-0.0577065085	-0.0678819605	0.0417519391	-0.0423959176	-0.0081087908	0.1280946509	-0.0676660385	0.0716917442	-0.137089109	0.0331685202	-0.0271645575	0.1335974325	0.0792794744	0.0485007337	-0.0953441467	-0.0116186099	-0.1810313689	0.0435587147	0.0066754029	0.0272161797	-0.189730967	-0.0423242014	-0.0908914529	0.0382090005	-0.0553260369	0.1252592089	0.0987039019	0.0265985816	0.0707450033	-0.10985868	-0.0627186087	0.0716703878	-0.1643107687	-0.095760605	-0.0519096233	0.0080046749	-0.0325787665	-0.1414575419	0.1032222344	0.0186108329	-0.0225083683	0.0277399536	-0.0679828209	0.0259928592	0.0098635135	0.0462635625	0.1363397433	0.2118333745	0.2601073088	0.0017291105	0.0250890224	0.2031420997	-0.1183549062	0.0193914507	-0.1006859986	-0.1329447442	-0.242270652	0.0276189809	-0.0733040746	-0.0605631819	-0.1111434829	0.0282897947	-0.0432794396	0.0067538783	0.1259946088	0.0471208409	-0.0071876358144606	-6.470989229960013e-05	5.1662108601316695e-05	4.187370161425848e-09	-0.0167540505951251	-0.0325298141671765	0.001058188809751	0.000280698211344	0.0203988108136741	0.0275632969073597	0.0007597353364032	0.000416111482612	-0.0001310016471866	-0.0003520027616479	1.2390594420774828e-07	1.716143156560242e-08	-6.099648227442245e-05	-6.695531592382231e-05	4.483014330458854e-09	3.720570849853932e-09	-5.4004001691950935e-05	0.0003179968944175	2.916432198744239e-09	1.0112202485920589e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.6074265324529	-0.3446965035080893	689908.6970108642	0.1188156795307022	889.8324550927854	-7.186959173165178	791801.798136454	51.6523821567431	785.5732499631174	0.0509577152290603	617125.3310576145	0.002596688741366	794.4011045233603	693.0357720005396	1.163056	18.482079	0.1430596823510068	0.095841527561234	-0.0558723511	0.0472091204	-0.0031318658	0.0244827376	-0.0296537915	-0.0072700189	0.0107118708	-0.122512787	0.0199962957	0.2597713626	-0.0390103328	-0.0419543439	0.0503064221	-0.1459839761	0.0143951074	-0.0513949968	0.1496927023	-0.0664453985	-0.1779065966	-0.0670949196	0.0846997099	0.2380196486	-0.1155658051	0.1739786112	0.0992502442	-0.1657608857	-0.0030645785	0.0842277302	-0.1826976348	-0.2130506712	0.0297290071	0.0074166631	0.0658659691	0.1094267729	-0.0351166914	0.0770407676	0.0797036559	0.2315686246	-0.1839311493	-0.0668006697	0.1234370016	-0.1092976936	-0.1961716084	-0.089314815	0.0179843962	-0.0517779146	-0.0217307222	-0.0032323675	0.1066757302	-0.1250920244	-0.0334996156	-0.073466956	0.1290107334	0.026333822	0.1173200143	-0.1393110242	-0.0630381039	0.0480145291	-0.0413729023	0.0507847866	-0.1026134008	-0.0620840569	-0.0714451389	-0.0434526405	-0.0064890801	0.0292817724	0.0269625435	-0.0875062561	0.061184151	-0.0542751038	0.2169088658	0.1223675745	0.0355847396	-0.016879561118742	-0.0096919253042814	0.0002849195835613	9.393341610377008e-05	-0.0439443984278966	-0.0271903478327715	0.0007393150152671	0.0019311101531897	-0.0676291433930913	-0.0880279542067654	0.0077489207218283	0.0045737010360833	9.500037477053257e-05	0.0002260020219571	5.107691392871223e-08	9.025071206541641e-09	5.994088549066134e-06	6.699057082348858e-05	4.4877365792568396e-09	3.592909753404576e-11	-0.0001240005090551	-6.999650736314906e-05	1.5376126245923938e-08	4.8995110430393815e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.373031237944	-0.2343952945088858	689519.3710072916	0.0549411540879073	890.5452263402004	0.7127712474150485	793070.8001573188	0.5080428511416043	785.6808964020773	0.1076464389599323	617294.4709711717	0.0115877558207544	794.6366672223331	696.0872182892666	1.051661	16.711908	0.1280516760530013	0.0665274740904706	-0.0513615039	0.0602059391	-0.0313893699	0.0689710746	-0.0109902656	-0.0834163401	0.1181535902	-0.062942154	0.0316614234	-0.0591487637	-0.0500780908	-0.0319238616	-0.0828470527	-0.1645894644	-0.1192247311	-0.0454441962	0.0966840194	-0.1280150141	0.010680479	-0.1310641673	-0.143043863	-0.0384289351	-0.0104772817	-0.0380084976	-0.2257468521	0.0054692196	-0.0100055039	0.0149262311	-0.1871865703	-0.0398762557	0.0155169771	0.0946714596	-0.0645085504	0.1770902408	-0.0140523232	-0.0452040381	-0.134846138	0.1093276959	0.0274053856	-0.1140806253	-0.0397156256	0.0940028917	-0.0192570394	-0.0026133261	0.1765928378	0.1674399271	0.1123151048	-0.0093167564	0.0709097165	-0.0416191754	0.0043493507	-0.0273815904	0.0568123035	-0.0882967536	0.1145073902	0.10975927	-0.0232383728	0.0954774681	0.184151888	0.0185850744	0.0689969401	0.0006173431	0.0060166036	0.0891027228	-0.0677002076	0.0832136754	-0.0474665763	-0.1353751203	-0.0461345101	0.0139837281	0.1580171791	0.1185609488	0.023839813	-0.0071122994378498	0.0097672616808922	5.058480329363858e-05	9.539940074302512e-05	0.0041320778343134	0.04807647626221	0.0023113475697908	1.7074067228824117e-05	-0.0370711894176878	0.0305579539754035	0.0009337885511628	0.001374273084842	-3.4015882411716185e-05	-0.0001290162571822	1.6645194617316153e-08	1.1570802562477024e-09	-0.0005879989594919	-0.0005939930480409	3.528277411209976e-07	3.457427763635571e-07	-5.401013158840145e-05	6.999037746669855e-05	2.91709431419644e-09	4.898652937930944e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.5594167747561	-0.8136144631879461	688168.8259596735	0.6619684947086096	885.6573276145785	-4.887898725621881	784388.9019573969	23.891553951936004	785.3556229549438	-0.3252734471335543	616783.4545069478	0.1058028154101451	793.5597881071407	683.68007336222	1.05056	16.69441	0.1111880652897605	0.0685853916938318	-0.0354376093	0.1201261135	-0.0827100486	0.0620091537	0.0387549267	-0.2165694058	0.0558285202	-0.0477590739	-0.0708617878	0.1540921552	0.0142017491	-0.059595021	-0.1198442975	-0.0995218335	-0.0754270258	0.105727166	0.0764461787	0.020662037	-0.089105373	0.1148290324	-0.1025522606	0.0894358644	0.0831606795	0.05407714	-0.0873293879	-0.0804759856	0.098373098	-0.039105787	-0.0749914853	0.0394910668	-0.0342580813	0.1174714199	-0.083070903	0.0675343815	-0.0004767215	-0.0487884933	0.0395049861	0.1741264322	-0.0933319354	0.1263890129	0.1492495832	-0.0872134723	0.0282678183	-0.0095064575	0.0186766649	0.1013604575	0.044602289	-0.0023973559	0.0905201289	-0.0553272977	0.0193550946	-0.0795880081	0.1011154419	-0.1073130548	0.0229356355	-0.1617666503	-0.0438895113	-0.0374677265	-0.0348344417	0.0988621665	-0.0253919919	0.0182056663	-0.0366422532	-0.0767849541	-0.0190079282	0.0703097862	0.0335495965	-0.119838401	-0.1281541641	-0.0393465586	0.0835839023	0.1145803187	0.0119549848	-0.0072180495871805	-0.0001057501493307	5.210023984299659e-05	1.118309408346546e-08	-0.0559049030065068	-0.0600369808408202	0.003604439068481	0.0031253581801669	-0.0289767306891377	0.00809445872855	6.552026210820086e-05	0.0008396509214308	0.0002180005106285	0.0002520163930402	6.351226236100072e-08	4.7524222634286746e-08	1.899411598871304e-05	0.0006069930754806	3.684405936814133e-07	3.607764421926844e-10	-5.400208868803893e-05	8.04290036251988e-09	2.916225582670822e-09	6.468824624142241e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.3055307360487	-0.2538860387073782	687747.6633093994	0.0644581206505243	892.1954491559197	6.538121541341184	796012.7194945334	42.747033289349616	785.9319913535135	0.5763683985696844	617689.0950328992	0.3322005308697825	795.3286927814132	691.1505751656399	0.961762	15.283322	0.1119986603583808	0.0751386620018688	-0.0130195422	0.0727100155	-0.0286271774	0.0599810697	0.0692295451	-0.1503430532	0.097538019	0.0339859919	-0.0454451079	-0.0637152119	-0.0092247115	-0.0864414579	-0.1215208919	-0.0580547403	-0.0400228461	0.0375105358	0.050575348	0.0005057542	0.0826303125	0.1445513804	-0.0822092601	-0.0857250642	-0.0032965424	-0.1653463914	-0.0320448664	0.0607178927	0.0624299299	-0.0406138269	0.0250645817	-0.0652288734	-0.0434670472	0.1563212213	-0.0649098509	0.0751103403	0.0519639562	-0.0826878021	-0.0646096522	-0.0206912831	0.0187268933	-0.0310471094	-0.0843673808	-0.0302848802	0.1038773434	-0.0155631201	-0.0702860379	0.1131977526	0.0306200006	0.0056466292	0.0738383737	-0.0265597338	0.0226674694	-0.0337266325	0.0234347035	-0.15685864	-0.0360374621	0.0775808769	-0.0120092538	0.0462806799	0.0989949812	0.076674554	0.0993398384	-0.0177196655	-0.0393231822	0.0578871533	0.005136617	0.0601994342	-0.0562933011	-0.0277264841	0.0345221075	0.0742143284	0.0254876756	0.1104315261	-0.0	-0.007129432757992	8.861682918850054e-05	5.082881145072941e-05	7.852942415423882e-09	0.0148645254154189	0.0707694284219257	0.005008311999166	0.0002209541158256	-0.008011189443863	0.0209655412452747	0.0004395539197073	6.417915630546196e-05	3.899446120836939e-05	-0.0001790060494201	3.204316572900224e-08	1.5205680049310247e-09	-5.450407265783497e-05	-7.3498188646548e-05	5.401983734323557e-09	2.970693936290553e-09	-0.0002049993278612	-0.0001509972391731	4.2024724423543776e-08	2.2800166237916814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.9113611557099	-0.3941695803388256	687094.0446530117	0.1553696580644859	888.886105780508	-3.309343375411686	790118.5090496365	10.951753576381211	785.3218512121156	-0.610140141397892	616730.4099912242	0.3722709921450396	794.173898878273	675.1476196077825	0.941931	14.968187	0.1341948341137346	0.0720593570985941	0.0145852839	0.1419417161	-0.0750965617	-0.0044582571	0.0811311031	-0.2349522727	0.0273796841	0.0981334056	-0.1746815234	0.0857313296	0.0474290837	-0.0839637873	-0.152748	0.0182518977	0.0307050942	0.0436400994	0.0847284672	-0.0233101558	0.0176532071	0.2203301409	-0.1978360043	-0.009797007	-0.0285784369	0.1014457612	-0.0677610587	-0.158152624	0.1731001908	0.1826521506	0.1653948376	0.1918576906	-0.0938426285	0.1697927597	-0.0717372216	-0.0621049507	0.0916894507	-0.0023959566	0.0122799815	0.1340321278	-0.022681522	0.0872833546	0.0897840531	-0.1302107227	0.1861486325	-0.0302953632	0.0394550823	0.0527879888	-0.1327142227	0.015727405	0.0982381184	-0.0737538413	0.0317975514	-0.1109147259	0.0438039642	-0.1141396677	-0.0707002913	-0.1322951914	0.0330005353	-0.0904252111	-0.0219877721	0.0980342845	0.0430526109	0.0311727554	-0.0364579604	-0.0686072128	0.0242413851	0.0266068745	0.0932341913	-0.0196603515	-0.1260984277	0.0642761759	-0.0347445035	0.10612066	-0.0119549848	0.0034485644255681	0.0105779971835601	1.189259659729384e-05	0.0001118940244154	-0.045499672965704	-0.0603641983811229	0.0036438364461955	0.002070220239986	-0.0263412789186503	-0.0183300894747873	0.0003359921801537	0.0006938629750701	0.0005660044317885	0.0005270099705801	2.777395090908701e-07	3.203610168042227e-07	0.0001659845780286	0.0002204886506864	4.8615245081524735e-08	2.75508801433324e-08	-5.404696764247838e-05	0.0001509523602187	2.9210747113471044e-09	2.2786615055602688e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.7947788976016	-0.1165822581082238	686900.7855279244	0.0135914229056125	892.6732456730862	3.787139892578125	796865.5235405221	14.342428565956652	785.1342184417277	-0.187632770387836	616435.7409681027	0.0352060565234143	794.6672482051732	684.5424432909838	0.97069	15.425206	0.1230294965902857	0.0910542594051622	0.0170516512	0.0710337521	0.0069494614	0.024452414	0.0979682345	-0.0497897332	0.0264250241	0.1397885922	-0.1202001921	0.0524686715	0.0361168593	-0.0735125683	-0.1377439835	0.0253081514	0.1368979803	0.0325099023	0.0218751306	-0.0639555141	-0.0233747846	-0.0020279153	0.0260764158	0.1060494136	0.1086679437	0.0088137871	0.0500788125	0.0649112961	-0.0581452154	0.0426248791	0.0510468541	-0.1066881645	-0.0887858887	0.1367365756	-0.0362941855	-0.0395295177	0.1394040882	0.0127799083	0.0393096659	0.0329064177	-0.053106023	0.0013565591	-0.1582096193	-0.0744601976	0.0517753899	-0.0970619793	0.0089423247	-0.083850786	0.0440374257	0.0231781199	0.0828159685	-0.0732379767	-0.021796443	-0.0366657268	-0.0199644278	-0.1488910333	-0.168985526	0.0217209249	0.0245941544	-0.0236707805	0.0437453528	0.0703419937	0.1407689937	-0.0288855113	0.0033778132	0.1232928513	0.0907020248	0.0301604503	-0.0096041408	0.097000671	0.0731423794	0.0605514343	-0.0100275932	0.1016540472	-0.023839813	-0.0011974832565186	-0.0046460476820867	1.4339661496423914e-06	2.15857590642232e-05	0.0411658368976048	0.0866655098633088	0.0075109105998672	0.0016946261274802	-0.0289060820943234	-0.002564803175673	6.578215329942811e-06	0.0008355615820437	-4.9951941774599546e-06	-0.0005709996259659	3.2604057285326614e-07	2.4951964870529828e-11	0.0001780002633791	1.2015685350500024e-05	1.4437669444222088e-10	3.168409376302897e-08	-5.399956157459515e-05	4.7406067883231594e-08	2.915952650248493e-09	2.2473352721495616e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
