global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
832.2968550174203	-0.7045657531090228	692718.0548718887	0.4964129004540845	902.6230874856312	0.0580066839852406	814728.4380620935	0.0033647753869635	783.1242742886201	-0.3528949210657401	613283.6289800779	0.1245348253139949	789.3733116934233	698.7886161680345	1.271261	19.158257	0.0866084774413634	0.050548121192362	-0.0020372904	-0.0907814845	0.0489054484	-0.0644379926	0.0348244484	0.0390091913	-0.0043942167	0.0027151026	0.0539438261	-0.0754459526	-0.1094560922	-0.1154635351	0.1401628348	-0.0286578196	-0.0762076839	-0.0306132087	0.0367859914	-0.016714767	-0.1529587204	-0.0869520975	-0.0322692226	-0.42236138	-0.0671285683	-0.0649607749	-0.1174934444	0.0190573096	0.0518711239	0.0619360337	0.0248734987	0.1219499986	-0.0611124626	-0.0067338209	0.0160346662	0.1107223071	0.090071911	-0.0050910898	-0.0534434552	-0.0614148376	0.0561535786	0.0841305239	-0.0861258319	0.2235032106	-0.1108663723	0.1861417336	-0.0765151776	0.1568102215	0.1425262546	-0.0253174858	-0.1808745592	0.1233417891	-0.0811421657	0.0794724042	0.0314458278	-0.0278095183	-0.0241479081	-0.0100522618	0.0105810026	-0.2170947973	0.0192770177	0.1201809487	0.0971059929	0.0683800113	0.0117055673	-0.0374214167	0.0892158454	-0.0645669318	-0.0174522956	-0.0474092166	-0.141855458	0.0795729599	0.0315943143	0.0512850001	0.1412121036	-0.1176902383	-0.047468323	0.1308212366	0.1437067008	0.1082959623	-0.0072980274260459	-0.0196808862999802	5.326120431131815e-05	0.0003873372855527	0.0248570902401041	4.976797369230304e-05	2.4768512054377676e-09	0.0006178749352046	-0.00393803059589	0.0225815149516393	0.0005099248175111	1.550808497416575e-05	0.0001339989929244	-0.0006680080990375	4.462348203796944e-07	1.7955730104753404e-08	1.6008432384362337e-05	6.589673413093244e-05	4.3423795691227965e-09	2.5626990740470077e-10	0.0001259988505326	-0.0001520213311526	1.5875710335536478e-08	2.3110485125408478e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.5181434028586	0.2212883854383562	693086.4590949427	0.0489685495299145	896.8866534233093	-5.736434062321905	804405.6690888634	32.906675751367	782.3596814571823	-0.764592831437767	612086.6711697838	0.5846021978860216	788.0889414520593	694.4655875664253	1.128818	17.011608	0.1223295256517667	0.0740796200986243	-0.0860871526	0.0886477429	0.1324411858	-0.0852732923	0.1133732916	0.0655469985	0.1633062091	0.1111180483	0.0088706785	-0.0244540903	0.0720503597	0.0156947735	0.1398369259	0.1274124016	0.0323058056	-0.0297088429	0.0784110266	-0.1035722205	0.0508385858	0.0740819586	0.0344889883	0.003887462	-0.0024136516	-0.0473848758	-0.0741548673	-0.0461723644	0.0206891909	0.2265738193	0.0569205534	0.0439761809	-0.12179876	-0.1580931372	-0.1112626389	-0.0057963256	0.1435343148	-0.136786344	0.0211898435	-0.0220759317	0.0450954292	0.0878141864	0.0744203432	-0.0988842275	-0.0123849686	0.0146434985	-0.0413117223	-0.0429509911	-0.0494293841	0.060014639	-0.1185096511	-0.0080145007	-0.0331852327	0.0074814255	0.0175718824	-0.032475139	0.0404764399	0.0556900597	0.197337394	-0.0226911063	-0.0107867752	-0.0457125337	0.0727054769	-0.0045228759	0.062949663	-0.0501202174	0.02700499	0.0924629895	-0.0136113347	-0.0152193434	0.0334613322	-0.0630847409	-0.0499934618	-0.1030757372	-0.0571099727	-0.0938993827	0.086437792	-0.068472706	0.1412592515	0.0993643757	-0.0116681003422911	-0.0043700729162452	0.0001361445655977	1.909753729329983e-05	-0.0397954271797544	-0.0646525174198585	0.0041799480087251	0.0015836760244191	0.0210690243066977	0.0250070549025877	0.000625352794901	0.0004439037852362	-0.0001109984371263	-0.0002449974300507	6.002374073144764e-08	1.2320653044481174e-08	1.601082576296875e-05	2.393378606413421e-09	5.728261153637449e-18	2.5634654161214383e-10	-0.0001949989342996	-0.0003209977848322	3.802458437797972e-08	1.0303957786717936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.0358887620675	-1.4822546407910977	690620.6484105595	2.197078820146746	897.8847098350525	0.998056411743164	806196.9521555764	0.9961166010216402	781.2377597534854	-1.1219217036968985	610332.4372646447	1.2587083092261513	788.0052452608461	697.6732904942005	1.044612	15.742599	0.0752161961873707	0.036775257780461	-0.101279704	0.1411786914	-0.0525282547	-0.0582482923	0.0707926048	-0.1418624196	-0.0063562996	0.1329494409	0.0605438472	0.0284777579	0.0566841626	0.1052494668	-0.0274200955	0.0921169419	0.075713909	-0.1238313383	0.0453136694	-0.0267941376	0.0178071299	0.0879411814	-0.0593551573	0.0302240407	-0.111537	-0.0550796913	0.0299890708	0.1079113328	0.1646566244	-0.0005930281	-0.0872875818	0.0509806458	0.0722345057	0.0172140968	0.0217776136	-0.1289683659	-0.0304566004	-0.0901698457	0.0616902671	-0.0941827221	-0.0049569321	0.0475161874	-0.0303056662	-0.0765931481	-0.0219573246	-0.0546507862	0.058893509	0.0059905104	-0.0030156674	-0.0559825174	-0.1235040403	-0.0716635011	0.0068745581	0.005313033	-0.0054593865	-0.0659098965	0.0608316109	0.0185227279	0.0947757487	0.0770074173	-0.0854255375	0.0646357522	0.0641848021	-0.0434254901	-0.0390325555	0.087364196	0.0381827918	-0.0713650776	0.1159181925	-0.0544285497	-0.0682226935	-0.0697730608	0.0663988211	-0.0868936532	0.046998044	-0.1337843974	0.1086436066	-0.0709954099	0.1386044847	0.0898496795	-0.0007259954988825	0.0109421048434086	5.270694643976501e-07	0.0001197296584041	-0.0154045180391335	0.0243909091406209	0.000594916448706	0.0002372991760179	0.0297492256562605	0.0086802013495628	7.534589546895187e-05	0.0008850164271471	-0.0004340272844363	-0.00032302884731	1.0434763619442729e-07	1.8837968363514888e-07	-0.0002849575298091	-0.000300968355572	9.05819510557552e-08	8.120079379490412e-08	-0.0001950613484931	-6.241419350000076e-08	3.804892967594661e-08	3.895531550255536e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.4404626110536	1.4045738489860469	692957.1237921049	1.9728276972554784	906.3008008797964	8.416091044743894	821381.1416753604	70.83058847341836	782.9634389297738	1.725679176288395	613031.7467007376	2.9779686194753934	789.4885614039999	690.9138667985991	1.192031	17.964241	0.0798519035528439	0.0470820345089197	0.0205263093	-0.0355913139	-0.1208596769	0.0129577728	0.0465680298	-0.1417071459	-0.1142089869	-0.0681380967	0.0544783071	0.1073375847	0.0433016692	0.0421269243	0.0090055647	-0.015670696	-0.0626759625	0.1062192063	0.0889041048	-0.0200071793	-0.0109953931	-0.1709310443	0.0791809329	0.0533917366	-0.1054942307	0.0082510815	0.0425833399	-0.2584823032	-0.0627212119	0.0778411037	0.0751760358	0.0480103622	-0.1415261486	-0.0607771719	0.0418054958	-0.0576451365	-0.0341575652	0.0680061248	0.0449490694	0.0668344299	0.1475031126	0.0539938937	0.004536085	0.0745818676	0.0497961785	-0.1547969248	-0.2149567748	0.1889487779	-0.023023002	0.0977933415	0.0444316658	0.2287255277	0.0175119034	0.0094217042	0.0577873729	-0.0502674662	0.0712852287	-0.1001721029	-0.0347567582	0.0179573235	-0.0416300312	0.0555679186	0.0789386611	0.0090523717	0.011870493	-0.0698410875	0.1693967562	-0.1232050065	-0.056906233	-0.0274574065	3.15237e-05	-0.0637177183	0.0027449218	-0.0656827845	0.1387514337	0.0269233455	0.0305008494	-0.0143670676	0.1357462967	0.0798077096	-0.0162882884891644	-0.0155622929902819	0.0002653083419062	0.0002421849631153	0.0248855715196469	0.0402900895587804	0.0016232913166545	0.0006192916698594	0.0297018486339339	-4.737702232660013e-05	2.2445822445351668e-09	0.0008821998122731	-0.0001310449614726	0.0003029823229637	9.17982880284798e-08	1.7172781927355216e-08	-0.0004609870250653	-0.0001760294952562	3.0986383200152545e-08	2.125090372785555e-07	-0.0001950302870839	3.1061409199990935e-08	3.803681288002845e-08	9.64811141489281e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.0913014216976	0.6508388106440179	694041.1165044978	0.4235911574405198	898.5320142904917	-7.768786589304682	807359.7807049283	60.35404507016028	782.9683085236102	0.0048695938363607	613039.3721523233	2.371294413112274e-05	788.8425459159012	692.9198051427866	1.097893	16.545557	0.0893988618318182	0.0791735120153822	0.049165959	-0.170492145	-0.0381974511	-0.0439580802	0.1206727836	-0.0078405496	0.0120539517	-0.1580815682	0.0423543999	-0.1285495197	0.0896410101	-0.0719371003	0.0035752783	-0.1166324398	-0.0548641131	0.1045969687	0.1453551429	-0.0239997045	0.1412186351	-0.0586884419	0.0440064077	0.027226628	-0.0438667932	0.203662293	0.1455203919	-0.0112617765	-0.1068516363	9.94606e-05	0.0118756874	-0.0400303294	0.0900381251	-0.0111465825	0.2153543273	0.089933281	0.005068961	0.1345015753	0.0329388173	0.0499751153	0.1680394392	-0.0152833138	0.050024369	-0.1645727215	-0.0520865004	0.0560049987	0.0004159726	0.1293885253	0.0622686549	0.0635392897	0.1842483128	0.0394324746	-0.1787209027	0.0084935515	0.0499575995	-0.0982473378	0.0477009223	-0.0952766858	-0.0173657918	-0.057701051	-0.0471183112	-0.1463006336	0.0127129675	0.0035631358	-0.0155607087	-0.2240225642	0.0048807533	0.1071471495	-0.0106599357	-0.0586430022	-0.0211728642	-0.0671931797	-0.0286863082	-0.0339422884	0.148075378	7.90333e-05	0.060359369	-0.1234863123	0.1326888823	0.0692973963	-0.0186773694587856	-0.0023890809696211	0.0003488441298999	5.7077078794061615e-06	-0.0540048878111178	-0.0788904593307647	0.006223704573419	0.0029165279074914	0.029685184743613	-1.6663890320900432e-05	2.7768524062699907e-10	0.0008812101932624	3.095505536482823e-05	0.0001620000168374	2.6244005455327032e-08	9.582154526395811e-10	-0.0004610028201199	-1.5795054600028797e-08	2.4948374981789085e-16	2.125236001585009e-07	-0.0001949929461537	3.7340930200018864e-08	3.802224904969974e-08	1.3943450682026808e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.982990243378	-1.1083111783195818	692195.6960543129	1.22835366798814	898.2306474844614	-0.3013668060302734	806818.2960803548	0.0908219517768884	782.0744804930292	-0.8938280305809485	611640.4930384415	0.798928548252217	789.0271870046104	698.5156064033508	1.120371	16.884306	0.1755341200789885	0.0893349566662834	0.0803811396	-0.1299329938	0.0425808724	-0.21581321	0.0126283838	0.1879972845	-0.0465157173	-0.0409573575	-0.0147989883	-0.1897428863	0.0401018504	-0.145995138	-9.95645e-05	0.0488824033	-0.0729518349	0.0272125121	0.0388581935	0.1280824672	0.1321596554	-0.0892315854	-0.1231492817	0.0765807987	0.1244033972	-0.2203361659	0.1274797646	0.157104314	-0.04709944	-0.1080690439	0.0017148149	-0.010641552	-0.0073444456	-0.0808972362	-0.008912863	0.1728572353	-0.0123881678	-0.053688886	-0.0306942505	-0.0029742286	0.1295018149	-0.1747722402	0.0092427831	0.0656185123	-0.0828832143	-0.0126661372	-0.0061948116	-0.0656426102	-0.2266389029	-0.1455180119	0.1098780003	-0.1043001715	-0.167040461	0.0104879091	0.1029685162	0.0134473933	0.0060806064	-0.0745984424	0.0203768653	-0.1058415414	-0.0084183773	-0.0602090078	-0.0055627347	-0.1243519786	0.1775586811	-0.0516448139	0.1162053153	-0.0831306096	-0.0051858499	0.1407991391	0.0866210456	-0.0998438361	-0.1327883988	0.1580358928	0.1393109057	0.008185201	-0.0047052611	-0.0994903952	0.1294367287	0.0583804184	-0.0115028133788968	0.0071745560798887	0.0001323147156297	5.147425494346933e-05	0.0037607472914373	0.0577656351025551	0.0033368685988015	1.4143220190052989e-05	-0.0187977366507681	-0.0484829213943811	0.0023505936669337	0.0003533549031916	0.0006399306739574	0.0006089756185925	3.7085130404020556e-07	4.095112674715722e-07	-0.0002306910992186	0.0002303117209013	5.3043488784518326e-08	5.3218383258685953e-08	-0.0005979257567031	-0.0004029328105494	3.575152105289748e-07	1.6235484981723873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.4368376076565	-1.546152635721569	689625.3412558052	2.3905879729487545	898.6517379283905	0.4210904439290743	807574.9460817167	0.1773171619683849	781.7630326919134	-0.3114478011158326	611153.4392836577	0.0969997328198872	788.2112100739688	703.5761552290483	1.142624	17.219666	0.0477843072533624	0.0290741557860097	0.0912124961	-0.0488792658	0.0364460153	-0.1955559072	-0.0907185317	0.1137483928	-0.1344350523	0.1587699043	0.0134249051	-0.1734746752	0.0228398757	-0.2102525825	0.0077562741	0.0345390812	0.030758469	-0.0450965473	-0.0264105185	-0.0816818987	-0.1763333728	-0.0686575763	0.0215234541	-0.0914392461	0.0017933316	0.1060711531	0.1753798506	-0.0564377538	-0.1672151226	0.0370206733	-0.0317637201	-0.1340666258	-0.0655040371	0.0214299038	-0.0360636175	0.1710118196	0.0051119351	-0.0991088745	0.0505993055	-0.0467257739	-0.0687022764	0.1307566562	-0.0831338567	0.1541212605	-0.0818683101	0.1949597388	-0.130419344	0.1342428736	-0.0066627675	0.0755426367	0.1589838407	-0.0721628816	-0.0138586327	0.0737907467	0.1020025827	-0.0131925019	0.0489632283	-0.0435551597	-0.0040810067	-0.1971162185	0.0359415146	0.1302110235	-0.0718163844	0.0042969376	-0.1161138368	-0.034855515	-0.0885658935	0.0888240886	0.0449588673	0.0739621957	0.0275349963	0.0785060037	-0.1247617527	0.0664807985	0.175508621	0.0479561175	-0.0253048039	0.0415656927	0.1259946088	0.0471208409	-0.0114783846886439	2.442869025289993e-05	0.0001317533150604	5.967609074721277e-10	0.0038849325187158	0.0001241852272785	1.5421970674212707e-08	1.509270067497549e-05	-0.0133040538728721	0.005493682777896	3.018055046415112e-05	0.0001769978494522	0.000502971647908	-0.0001369590260494	1.8757774816400235e-08	2.529804785992891e-07	-0.0004610304789349	-0.0002303393797163	5.305622984808985e-08	2.125491025069433e-07	-0.0001223839513101	0.000475541805393	1.4977831538272927e-08	2.261400086764339e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.5443749761217	1.1075373684652732	691466.0475544289	1.2266390225469823	891.5787412325541	-7.072996695836423	794912.6518178256	50.02728225931296	782.9244684883245	1.1614357964110695	612970.7233577254	1.3489331091850154	787.9108388257661	684.8389088704988	1.38914	20.934727	0.0829335807985403	0.0524038582227541	-0.0091589071	0.0983174203	0.1522140405	-0.0679145195	0.0409955709	0.1591281573	0.0988842059	0.1578187258	0.0045932226	0.0637491725	0.1129864549	0.0540409557	0.1004745549	0.1518703388	-0.0351346447	-0.1023440502	-0.0236512693	-0.254776673	0.0961888095	-0.0985523811	-0.0498459699	0.0337857918	-0.0426538305	-0.0404911362	0.0937895981	0.004181014	-0.0759255589	0.0557690706	-0.0233662105	0.1364655831	0.0316512565	-0.1926594634	-0.189953698	-0.0474513154	0.1068815931	-0.1854145365	-0.0647629677	-0.069382317	-0.0215406651	0.0719319203	0.2314159464	-0.0648821112	-0.0635280794	0.017496779	-0.0307727851	0.1490383987	-0.1924454298	-0.036752892	-0.0508007703	0.0583928617	0.063448007	-0.1000000877	0.0848503694	-0.0046289109	0.0397815995	0.0825785725	0.17595223	0.0500929311	0.0028485108	-0.0943022712	0.0795613244	-0.0531243933	0.0645025483	-0.0937878854	0.1301335699	0.0063689747	-0.0143254138	0.0273686639	0.0988149955	0.1295289999	-0.0515273118	-0.0928333685	0.1370312347	0.0879129433	0.040245661	-0.0823665389	0.1223675745	0.0355847396	-0.0206857334904668	-0.0092073488018229	0.0004278995700386	8.47752719584296e-05	-0.044381923854246	-0.0482668563729618	0.0023296894241281	0.001969755165004	-0.0043256227352515	0.0089784311376206	8.061222569299516e-05	1.8711012047724662e-05	0.0004109170415737	-9.20546063343e-05	8.474050547362942e-09	1.688528150556819e-07	-0.0004610736979582	-4.321902330001138e-08	1.867883975006927e-15	2.1258895494884945e-07	-0.0003599050156752	-0.0002375210643651	1.2953162030816596e-07	5.6416256017129987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.6923458233766	4.147970847254896	698381.6968677781	17.205662149676503	908.2063575585684	16.627616326014277	824838.7879098022	276.4776246851365	784.2483266925285	1.3238582042040434	615045.4379200309	1.7526005448383548	790.8188146485603	711.3748995174061	1.359128	20.48245	0.106001061146689	0.0636209112611777	-0.1226872966	-0.0203407215	-0.1201507878	-0.0723369792	0.0304248581	-0.1325128985	0.0971696027	-0.0476137089	-0.1935460832	0.0641925975	-0.0591094328	0.1378924335	0.0762460074	0.0337391219	-0.2226378981	0.0463578517	0.15747242	-0.1011527657	-0.0874524497	0.0385405211	-0.1758043564	0.1424163698	-0.0216750484	0.0306078589	-0.0123151781	0.1561374135	-0.1091872887	0.0493996381	0.0445615695	-0.1622519029	0.0090789728	0.022828954	0.0774496662	-0.12820704	0.0110767046	-0.0022536421	-0.1084523825	0.0638559307	0.2692924295	0.1672983851	-0.0041854655	-0.0270862844	-0.0208449446	-0.1068746356	0.0477577513	-0.0038706057	0.060836431	-0.0206676535	0.1606260116	-0.0977014799	-0.0613598884	-0.0143665392	0.0713895948	-0.0153948403	0.0168010729	-0.044418823	0.0569085307	-0.0219231651	-0.2117349142	0.0596185916	0.0682500079	0.0593719636	0.0074303084	-0.107583496	0.0720145739	0.1240002041	-0.0585258876	0.1422063969	0.149340426	-0.0100041165	0.0041697704	-0.0127949889	0.2063818362	0.0731115839	0.0274753573	0.0232821785	0.1185609488	0.023839813	-0.0117201975119058	0.008965535978561	0.000137363029718	8.038083538287174e-05	0.0149179362218774	0.0592998600761233	0.0035164734050478	0.00022254482112	-0.0234565311755261	-0.0191309084402746	0.0003659916577501	0.0005502088547884	0.0002768623228203	-0.0001340547187534	1.797066762005317e-08	7.665274579745201e-08	-0.0004610827309832	-9.033024999977221e-09	8.159554065021345e-17	2.1259728481092603e-07	-0.0005979363969314	-0.0002380313812562	3.575279347753048e-07	5.665893846273447e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.8392208571162	-2.8531249662604523	693621.1677978883	8.140322073098707	900.6732567151388	-7.533100843429565	811212.3153618543	56.74760831727923	783.0102609876769	-1.2380657048515786	613105.06881199	1.5328066895296362	789.5087850585762	715.466825534771	1.230044	18.537104	0.0774630083375748	0.052283388393757	-0.063877419	-0.04186879	-0.1876412142	-0.227294422	-0.0294181617	-0.0536162888	-0.0927104164	-0.0356058309	0.0449674981	-0.020288884	-0.1425639068	0.1104110256	-0.1588775827	0.0104233158	-0.143036174	0.1025486462	0.2095324763	0.1712610854	0.0907117203	0.0238535602	0.0154346483	-0.0032725761	0.1345874602	0.063312034	0.0469346852	-0.0926276762	0.0356067975	-0.0705147443	-0.0364671535	-0.0461466129	0.0210555679	-0.004275042	0.1001531854	-0.0630880441	-0.188379539	0.02502498	0.014250195	0.0671523504	0.2824183318	-0.2116742166	0.0132677115	-0.0515975626	0.0511347092	-0.008104125	-0.1031814465	-0.1687329436	0.1792359051	-0.058794622	0.0626258217	-0.0064570306	0.0670124529	0.0033632273	0.097490659	-0.0154022094	0.0373641295	-0.0601401856	0.0135192953	0.0828792183	-0.2333089544	-0.0042461417	0.0057351365	-0.0888706998	0.0395508131	0.0165273251	0.0713899869	0.0521776049	0.2096433301	0.0923802179	0.0451378143	0.0718834947	-0.1678525402	0.1454441121	0.093293549	-0.0110498329	0.024853955	0.02411191	0.1145803187	0.0119549848	-0.0116990372556529	2.116025625290008e-05	0.0001368674727091	4.4775644468839687e-10	-0.0344160520427436	-0.049333988264621	0.0024338423980937	0.0011844646382088	-0.023556115513287	-9.95843377608989e-05	9.917040327276794e-09	0.0005548905780753	0.000591867942503	0.0003150056196826	9.92285404316818e-08	3.5030766136273445e-07	-0.0005711374270194	-0.0001100546960361	1.2112036119620373e-08	3.261979605423405e-07	-0.0004628312030715	0.0001351051938599	2.1421272253661209e-07	1.8253413407921172e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.042240766943	-2.7969800901731787	688970.1214574077	7.823097624825163	898.0495680173238	-2.6236886978149414	806493.026616102	6.883742383041863	781.7317029078363	-1.27855807984065	611104.4553311856	1.6347107635258098	788.7791746401427	699.3729299074644	1.097469	16.539169	0.1360140924788748	0.0713433548064897	0.0824046617	-0.0260299056	-0.1311577746	-0.1003241495	-0.0793720632	0.0105057475	-0.1824682233	-0.067504454	0.051110604	0.0188312303	-0.0011955831	0.0104412798	-0.1762200945	-0.0058162441	-0.0328381732	-0.0137423664	0.071644461	0.0547805272	0.1816272292	0.0999682143	-0.0399698529	-0.0029834402	0.2066092909	-0.0972187645	0.1456990877	-0.0762080936	-0.0229611877	-0.2202591844	-0.0645938689	0.1292141441	-0.0967059575	-0.1058986997	-0.0579689628	0.0150249897	-0.1816252999	0.0466558436	0.0468269187	-0.0118390636	0.1035109949	-0.1348450346	0.00176509	-0.1027190979	-0.1351359479	0.0368016536	-0.1353446915	-0.1771201569	-0.1306232156	-0.163802155	0.0630738436	-0.0440189281	0.1777132284	-0.0314279303	0.0821918566	0.0084350635	0.0316295056	-0.0657334181	-0.1005064602	0.0557510641	-0.0452564698	0.0308487617	-0.0277642525	-0.0361011357	0.028604006	0.0788201812	0.0120666248	-0.076071011	0.1574672036	0.144808506	0.0394537915	-0.0917177035	-0.1268375115	0.0173530603	0.0713804084	0.0144105911	0.0215283119	0.0120917644	0.1104315261	-0.0	-0.005965915086719	0.0057331221689339	3.559214282194137e-05	3.286868980392136e-05	0.0250919758291559	0.0595080278718995	0.0035412053812027	0.0006296072510109	-0.0035751582353356	0.0199809572779514	0.0003992386537433	1.2781756407687962e-05	0.0001949816316666	-0.0003968863108363	1.575187437293275e-07	3.8017836687369676e-08	-0.0001280279514168	0.0004431094756025	1.9634600736881117e-07	1.6391156343982503e-08	-0.0002869872863087	0.0001758439167628	8.236170250283176e-08	3.092108306248254e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.5446279420958	-1.4976128248472378	686486.2004917059	2.2428441731469237	894.1263545354208	-3.923213481903076	799461.937874801	15.39160402458606	781.1259980091074	-0.6057048987288454	610157.8247657241	0.3668784243441208	788.249106976902	685.7657270183811	0.985607	14.853372	0.1155106137344375	0.0629219240537276	0.1663277667	-0.0447612426	-0.0761428022	-0.007610673	-0.1091819704	0.1019523281	-0.2093786987	-0.0509482773	0.0919099625	-0.1156558234	0.0294370178	-0.1098041525	-0.2415066968	-0.0214843069	0.0343597324	0.0006126791	-0.0472873133	0.0866099555	-0.0035985662	0.0718577164	-0.0107689631	-0.2412728477	0.1559355694	0.0577216884	-0.0281857451	0.1760172577	-0.0809681219	-0.2366388321	0.0849918655	-0.0751626515	-0.0352872935	0.0619454664	-0.0360959741	0.1340617277	-0.2233112352	0.0238433257	0.0590675072	-0.0056778811	-0.0581102951	-0.1096621082	-0.0138372468	-0.0436537615	-0.0740843298	0.1920073948	0.0683631102	0.0131200387	0.0401519554	-0.11326923	-0.0073925979	0.0587017576	0.0864342091	-0.0927002444	0.1105452131	0.0319886299	0.0228470737	-0.0482614929	-0.1709622557	0.0844542815	0.0684449966	-0.0988656563	-0.0929231983	0.0256897783	0.0131028429	-0.0541933707	-0.1348131127	0.026933714	0.1165858757	-0.0066401928	0.0093778037	-0.0303136514	-0.0409051174	-0.0227140408	0.101093837	-0.0045356082	0.0444360254	-0.0916518127	0.10612066	-0.0119549848	-0.0115438019357014	-0.0055778868489824	0.0001332593631307	3.1112821700050805e-05	-0.0317843406486986	-0.0568763164778545	0.003234915376089	0.0010102443104725	0.00973124292193	0.0133064011572656	0.000177060311758	9.469708880561272e-05	0.0005239151297127	0.0003289334980461	1.0819724613684368e-07	2.744870631418753e-07	-0.0002831563185137	-0.0001551283670969	2.4064810278150568e-08	8.017750071423195e-08	-0.0005979256061724	-0.0003109383198636	3.57515030516632e-07	9.66826387596606e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
