global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
818.1335389212973	-5.609441976360586	31.465839286156157	669342.4875078858	881.3291632529417	-5.443390547863487	776741.0940001304	29.630500656569552	816.4317888409904	-3.029611908987704	9.17854831908012	666560.8658300996	818.9738002444609	727.0794842786806	1.137187	23.933775	0.1686848961495478	0.0770428968830108	0.0266276652	-0.0926647329	0.0918453233	-0.1189360763	0.047307136	0.0663802878	0.0304231776	-0.1072512091	0.0584802508	0.1117031472	0.0088525974	-0.0095471057	-0.0811078706	0.1196221274	0.0483820768	0.1405423352	-0.0443378907	0.0359748939	-0.028637209	-0.0918860024	0.0181800994	0.0033859972	0.0984974242	-0.1173418582	0.048324289	-0.1321780186	-0.0167176758	-0.0117039806	0.0704422799	-0.0737100148	0.1099684847	-0.0197435118	-0.0298103362	-0.0683424665	-0.017539431	-0.0616458012	-0.0214328546	0.0775777784	-0.1121221162	0.0103205244	0.1653224062	-0.0276232281	-0.1346452145	-0.0220405268	0.0952015282	0.065794387	0.0194712366	-0.0365707783	0.0435920382	-0.0397540038	0.0062095736	-0.0933710456	0.046441822	0.0241840664	-0.175704171	0.1437067008	0.1082959623	0.0325161318864815	0.0129911423406953	0.001057298832859	0.0001687697793162	-0.0418995818791501	-0.0473881393074719	0.0017555749616476	0.0022456357470243	0.0774550420193378	0.0541279025698458	0.0029298298366107	0.0059992835342173	-0.0015259960892898	0.0005870066396071	3.445767949428199e-07	2.328664064527763e-06	-5.820700132663781e-05	0.0002247927071247	3.3880550034392156e-09	5.053176117647912e-08	0.0002709563003841	0.0002717548918988	7.341731671783863e-08	7.385072127094642e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.7793930558786	2.645854134581328	7.000544101481105	673678.8120651764	876.908722766338	-4.420440486603752	768968.9080636902	19.540294095605617	816.2529965518565	-0.1787922891338667	0.0319666826537281	666268.9543798851	819.2914126824305	725.4595450601629	1.208358	25.431671	0.3651048422763031	0.1820209795241499	0.0394171247	-0.0828025939	0.0168073373	0.0807452848	0.1167629223	0.047820407	-0.0494100797	0.1314788174	-0.0567767806	-0.0531209099	-0.051990085	0.0657086807	0.0338633406	-0.0059439445	0.0061759989	-0.0116267884	0.0125365556	-0.1757355701	0.0446916785	-0.0440940904	-0.0446812787	0.0820197261	-0.0366502446	0.0107341424	0.016048013	0.0172576015	0.0725902943	0.1498094195	-0.0639960132	0.0370766549	-0.091757016	-0.015634159	-0.0164257705	-0.1105820091	0.0522380768	0.0949279251	-0.0918358382	-0.0626146501	0.2072624582	0.1441134019	-0.1064244369	0.0652131903	-0.0402684357	-0.0537962913	-0.2143410911	-0.0117581231	0.0053841291	-0.163184076	0.0216826936	-0.0827887641	0.1679725327	0.0595094965	0.0540077046	0.0395313596	0.0965608086	0.1412592515	0.0993643757	-0.0105840626692952	-0.0431001945557767	0.0001120223825875	0.0018576267707458	0.1090062035480059	0.150905785427156	0.0118823524119492	0.0227725560753868	0.0483862791026155	-0.0290687629167223	0.0008449929775086	0.0023412320053962	-0.0026592846825567	-0.0011332885932669	1.284343035628869e-06	7.071795022880689e-06	-0.0007695380720273	-0.0007113310707006	5.921888442994939e-07	5.059918921441504e-07	-0.0007250260231813	-0.0009959823235654	5.25662734290091e-07	9.919807888547333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.4115420483085	3.632148992429961	13.192506303209983	679654.39066247	890.164484784647	13.255762018309042	792392.809971916	175.71522668604462	817.3132903709841	1.060293819127537	1.1242229828800585	668001.0146170445	819.5240200225057	753.3639219136811	1.165478	24.529215	0.2838725287689432	0.1732445852505717	-0.0540502738	0.0001986118	0.0252992094	-0.0036366547	-0.049707143	-0.0354204622	-0.0444773284	-0.0658727512	-0.0875216311	-0.0215709184	0.0268192577	0.0166945876	0.0319469622	0.0663919012	0.0377037183	-0.2096422166	-0.0054489703	0.0298849843	-0.150415782	0.109842781	0.0302397702	0.01201019	-0.0271464577	-0.0477429738	-0.1120415559	0.0806306481	-0.0157435594	-0.2277447409	0.0121339248	0.0932092737	-0.2073587729	-0.0617598688	0.0478996092	-0.0451207326	0.1147730917	0.1432420681	-0.0677373702	-0.2672928731	0.2444264107	0.2528388533	0.1216324132	-0.1695585772	-0.2199840317	0.1126657724	-0.0525339525	-0.1094975947	-0.0526147831	0.1689987982	0.128308266	-0.2470447671	-0.0324991326	-0.0372769052	-0.2175009032	-0.0019817374	-0.0173765281	0.1386044847	0.0898496795	-0.0380571173628965	-0.0274730546936012	0.0014483441819732	0.0007547687341976	-0.0441664059437982	-0.1531726094918041	0.0019506714139923	0.0234618482985287	0.0160171969357776	-0.0323690821668379	0.0010477574803235	0.0002565505976794	-0.0018029963973559	0.0008562882852008	7.332296273721266e-07	3.2507960088783543e-06	-0.0007688433415304	6.947304969000343e-07	5.911200838156313e-07	4.826504633229686e-13	-0.0012851986558176	-0.0005601726326363	1.651735584915366e-06	3.137933783546832e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.7433755611231	-3.668166487185431	13.455445377710303	673619.6885274667	885.2189163488845	-4.945568435762539	783612.5298618934	24.458647152810723	818.1613931548729	0.8481027838888622	0.7192783320400381	669388.0652491226	820.0703705463213	750.5498496899698	1.12735	23.726746	0.1822428628521264	0.0930341361353656	-0.0391934055	-0.0070083475	0.0677000418	-0.16388449	-0.0369966704	0.0178298931	0.0688177497	-0.1656870505	0.1260073609	0.0656832384	0.086195292	-0.060188894	-0.0872326128	0.0869244094	-0.005217311	-0.0763719999	0.1095559061	0.06833992	-0.1235098061	-0.0869864495	0.0866685288	-0.0662756379	0.1108390433	-0.0735455144	-0.0439256481	0.0467123636	-0.1065885874	-0.058345239	0.1089664542	-0.1304545869	0.0157995626	-0.0363863077	0.0251951464	-0.0399679101	0.0543984512	0.024925684	0.0402771766	-0.0573970266	-0.0195921822	0.0757043884	0.1260193828	-0.0747520337	-0.1111172543	-0.0874131508	0.0779198577	0.1746918877	0.1636995837	0.0787305221	0.0833783759	-0.1314665711	0.0283079391	-0.0331017268	0.0549672372	-0.069885445	-0.0809882546	0.1357462967	0.0798077096	-0.0216489043163363	0.0164082130465601	0.0004686750580978	0.0002692294553813	0.0047923823893825	0.0489587883331806	2.296692896606352e-05	0.0023969629550531	-0.016271681244433	-0.0322888781802106	0.0010425716541364	0.0002647676105204	-0.0015450372138818	0.000257959183474	6.654294033862435e-08	2.387139992279635e-06	-0.0004798912606516	0.0002889520808787	2.302956220497819e-07	8.349330504418854e-08	-0.000140370254327	0.0011448284014906	1.9703808299826665e-08	1.3106320688595223e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.9981768778798	-3.745198683243302	14.026513176967365	667486.0210217794	881.3311220882861	-3.887794260598412	776744.5467613974	15.114944212741952	815.1364308903726	-3.0249622645003456	9.150396701651058	664447.4009646951	818.8622185833117	736.2267940151413	1.045823	22.01088	0.1441018368398523	0.0667794163137949	0.0185551627	-0.0865765043	0.1175886815	-0.0483827611	0.0360003837	0.111957223	0.0136679524	0.010811918	0.0100663116	0.050512492	-0.0337403743	0.0905222302	-0.1253896397	0.0459746618	0.0472722202	0.0214364463	-0.0172908703	0.0523489661	0.0773179437	-0.0495874684	-0.003218097	0.0868633679	0.1323587265	-0.022556605	-0.0137406208	-0.0787936425	0.0761341837	-0.0068565823	-0.0527068247	-0.0477625812	8.55071e-05	-0.0290499518	0.0474481374	-0.0490519176	-0.0199256054	-0.001745348	-0.1229518109	0.054293228	0.0056866873	0.0078882354	0.0141057606	0.0590114422	0.0198164481	-0.1245453586	0.0138082629	-0.0229832662	0.0528253988	-0.0129259118	-0.0082304249	0.0623016838	0.0322581761	0.020635632	0.0340892209	-0.0329157686	0.0345162477	0.1326888823	0.0692973963	-0.0039043335022483	0.017744570814088	1.5243820096778475e-05	0.0003148697933761	0.0329826931612871	0.0281903107719046	0.0010878580481716	0.0007946936214165	0.0277117985847468	0.0439834798291798	0.0019345464978838	0.0007679437808015	-0.0006040089992429	0.0009410282146389	8.855341007464758e-07	3.648268711664095e-07	-0.0004369879958026	4.2903264849e-05	1.909585084755732e-07	1.8406901347034382e-09	-4.063222532130223e-05	9.97380290056978e-05	1.650977734561074e-09	9.947674429941412e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.684124054024	-0.3140528238558318	0.0986291761718221	666972.9584818884	878.1446009910911	-3.186521097194941	771137.9402498027	10.15391670286845	814.0464618125658	-1.0899690778068134	1.1880325905750353	662671.6419895571	816.5895391605452	718.7043850383382	1.015595	21.374695	0.0804382290538612	0.0484792102433769	0.0854255779	-0.1408654573	0.0270238342	0.1344258091	0.1262584916	0.0845919431	-0.1048669948	0.0371321753	-0.0234912732	-0.0705045688	-0.1125400407	0.0851494013	-0.0475823076	0.0885608789	0.0050278223	-0.0070919523	-0.071375365	-0.0554895069	-0.0274367086	-0.0923329503	-0.0905625766	0.1252983843	0.0473923949	-0.0679970153	0.0251954668	0.019147426	0.1065834845	0.0462645325	-0.0024829904	-0.0739385299	0.0496075903	-0.0155400101	0.0383974372	-0.0145959138	0.0256206262	-0.0253748715	-0.0358442462	0.0300870272	-0.1181383102	-0.0290978178	0.0587318874	-0.0065747646	0.0707363906	-0.1151243202	-0.0616191646	-0.2464187174	0.0742390542	-0.0268339694	0.041816656	-0.1068354091	0.0611942118	0.1072318326	-0.0652354767	-0.1366560279	0.009634	0.1294367287	0.0583804184	-0.0037862998273396	0.0001180336749087	1.4336066382511883e-05	1.3931948412452708e-08	0.0056908960103925	-0.0272917971508946	3.2386297401101275e-05	0.0007448421917255	0.0158506248773164	-0.0118611737074303	0.0001406874417178	0.0002512423090014	4.596424672045315e-05	0.0006499732459633	4.2246522046813756e-07	2.1127119765786883e-09	-0.0005110032354516	-7.401523964899995e-05	2.611243066420033e-07	5.478255700298893e-09	-0.0001399882301215	-9.935600480019776e-05	1.9596704572550043e-08	9.871615689856925e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.6538307875857	0.9697067335616794	0.9403311491148618	668557.7870016138	876.2508857586632	-1.893715232427894	767815.6147928418	3.586157381529433	814.5983173498946	0.5518555373288336	0.3045445340804957	663570.4186292796	815.9946683045291	721.9835816046066	0.835109	17.576099	0.1219476461628886	0.0728624025512917	0.0554039423	-0.0880544487	0.0460655565	0.1251854351	0.0900108908	0.0697821552	-0.0249538215	0.0985217587	0.0361836703	0.0172130912	-0.1022325863	0.1510917155	0.0715506449	0.0052244425	0.0517580275	0.0425934813	0.0649375812	-0.0648304653	-0.0815319139	0.0357408938	-0.0884344658	0.1659539552	-0.0632890627	0.011279106	-0.0104749584	-0.0135002748	-0.0583456023	0.0766851209	0.1328805927	0.0297948536	0.0286097803	-0.0131406251	0.0363605772	-0.0066675215	-1.40822e-05	0.0278906029	-0.0286014321	0.0567099861	-0.1078735863	-0.068429165	-0.017607779	-0.0081035282	0.1031158711	-0.179301787	-0.0945797861	-0.1008975598	0.1188794804	-0.0865066222	0.0257926978	-0.0450389845	-0.0250990518	-0.0246060733	0.0794145679	0.0189047324	-0.0315525169	0.1259946088	0.0471208409	0.0001340003297087	0.0039203001570482	1.7956088362040305e-08	1.5368753321352922e-05	0.0699759429498385	0.064285046939446	0.004896632591719	0.0041325672600067	0.0280005488038881	0.0121499239265716	0.0001476206514214	0.0007840307333189	-0.0002049541433658	-0.0002509183900862	6.296003848347711e-08	4.20062008828089e-08	-0.0003400276115628	0.0001709756238887	1.156187766251024e-07	2.9232663964164385e-08	0.0002699652586999	0.0004099534888214	7.288124090490393e-08	1.6806186299683773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.4167187519073	4.762887964321635	22.68510176067989	676369.2592826538	883.4584797584206	7.207593999757364	780498.8854570596	51.94941126533836	817.8510721613852	3.252754811490604	10.580413863675275	668880.3762355273	818.9750778927576	726.2511293763961	0.937584	19.732841	0.1499144339594448	0.0687306569149938	0.0352607584	-0.0484199431	-0.008194743	0.1344510942	0.0175975836	-0.0059096673	-0.1004387928	0.1296835632	-0.1109656639	-0.1237412096	0.0004346299	0.0296772924	0.1446871148	-0.0069158922	0.0989536394	-0.0391724754	0.0292689176	0.0172253971	-0.0003542707	-0.0766131193	-0.0126798114	0.0364945968	-0.1511848436	0.012363809	-0.0973210444	-0.0329559671	0.0222180618	0.0024752699	-0.0608626971	-0.0111712157	-0.1470163598	-0.0078807931	0.0258420004	0.0388160734	-0.0235165621	-0.0322698561	-0.079072475	0.0078849174	0.0769518343	-0.1184071176	-0.0236776367	0.1042423695	0.1571778913	-0.0266179531	0.0499132429	-0.1045604038	0.0341668977	-0.0011462891	-0.0035511098	-0.0749605719	-0.1512196043	-0.0259193357	0.0305016142	0.0520953423	-0.1059697043	0.1223675745	0.0355847396	0.0104986137948088	0.0103646134651001	0.0001102208916125	0.0001074252122809	0.0167839459468979	-0.0531919970029406	0.0002817008415483	0.0028293885451608	0.003845278187839	-0.0241552706160491	0.0005834770985345	1.4786164341870384e-05	-0.000537989265285	-0.0003330351219192	1.1091239243173645e-07	2.8943244956189414e-07	0.0001080518325498	0.0004480794441126	1.1675198517370021e-08	2.0077518823625667e-07	-0.0001929712327754	-0.0004629364914752	3.723789667885761e-08	2.143101951394605e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.2935295034235	4.8768107515162455	23.78328310610445	684414.583958232	890.6723653407184	7.213885582297848	793297.2623816303	52.040145194484765	819.9621020542102	2.111029892824945	4.4564472084004985	672337.848805159	822.6091205915113	757.5109064078202	0.982738	20.683165	0.1351298381981785	0.0613252528357599	-0.0472533021	0.0685197932	-0.0184880125	0.080385945	-0.0709207448	-0.051682929	-0.0037581599	0.1077925369	-0.0479383382	-0.0426604618	0.0980465502	0.0083322538	0.0534795869	-0.111001356	0.0503717107	-0.051628082	-0.077099906	-0.014055419	0.1148913351	-0.1137195268	0.0847117637	-0.0066760333	-0.0832885281	0.115779968	-0.0352285212	0.0388372156	0.1652356661	0.0470740325	-0.1129768509	-0.083113006	-0.1175079395	-0.021929468	0.0336405517	0.0290953244	0.0052198663	0.0219695613	0.0530193225	-0.0053139587	0.093970632	-0.1816129441	-0.087033903	-0.0377424079	0.1370677067	0.098386557	0.1694175434	-0.1584416881	0.0543560278	-0.155017889	0.0124293392	-0.0150779961	-0.0051823703	0.1762836096	-0.0208170428	0.0407911266	-0.1121916792	0.1185609488	0.023839813	4.5808001104319374e-05	-0.0104528057937044	2.098372965173325e-09	0.0001092611489609	0.0277312961492128	0.0109473502023149	0.0007690247861153	0.0001198444764521	-0.0482321724284275	-0.0520774506162665	0.0027120608626896	0.0023263424571655	-0.0012669942508	-0.0007290049855149	5.314482689057252e-07	1.6052744315602532e-06	-8.807274807365317e-05	-0.0001961245806234	7.756808953245179e-09	3.8464851124725386e-08	0.000114943832804	0.0003079150655794	1.3212084699673906e-08	9.48116876107662e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.4539149066408	0.1603854032172194	0.02572347756515	684679.9812943263	899.3700372894849	8.69767194876647	808866.4639740895	75.64949732835912	820.7924441219716	0.8303420677614213	0.6894679494943127	673700.2363277199	823.526050256588	767.3998447260694	0.991217	20.861616	0.1214334889958792	0.0638782931960749	-0.0892254435	0.091232765	-0.033545176	-0.0775825647	-0.1753877863	-0.0646321146	0.0530508435	-0.1433348394	-0.0770424993	-0.0094307294	0.1330771545	-0.0731600895	0.0339736175	-0.0651526201	0.0599498449	-0.0716288551	0.0617770273	0.0367441136	0.0161922398	0.0555622315	0.1180407054	-0.1142549841	-0.0259152323	0.0628385732	-0.095781059	0.0577232832	-0.0644423873	-0.0265823761	-0.0371839733	0.0220192292	0.0305956719	-0.0204709424	0.0626060058	0.0563051512	0.0423463491	-0.0028972809	0.109737078	-0.0605866944	0.0027183533	-0.1165302022	-0.1125397981	-0.0683456448	0.0756505697	-0.0261132722	0.1900578656	-0.0497161565	0.0951318307	0.0129678341	0.0445595075	0.0131727459	-0.0674476038	-0.0745875032	0.04640424	0.1313765528	-0.0208046528	0.1145803187	0.0119549848	-0.0038583606112894	-0.0039041686123937	1.4886946606749513e-05	1.52425325540003e-05	0.0556428331475302	0.0279115369983173	0.0030961248806838	0.0007790538976084	-0.0723074322021233	-0.0240752597736957	0.0005796181331709	0.0052283647516646	-0.0004010215055701	0.0008659727452298	7.499087954810092e-07	1.6081824792970974e-07	-0.0002249615679814	-0.0001368888199077	5.0607707068650056e-08	1.8738549015735545e-08	-0.0001930450742878	-0.0003079889070918	3.7266400706782224e-08	9.485716689160145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.2620818711919	-4.191833035448894	17.571464197080694	677760.455446889	892.062725699021	-7.307311590463883	795775.9065815668	53.3968026801278	816.4514071003774	-4.341037021594161	18.844602422851107	666592.9001561862	819.9233033914039	750.1676385595298	1.078819	22.705336	0.151773287428314	0.0787391203113447	-0.011313948	0.0474154475	0.0330777549	0.0100008463	-0.069210565	-0.0570207242	-0.0378209317	0.0160909666	-0.1360886028	0.0189526404	-0.0208988601	0.0579541832	0.0005786545	-0.0248900004	0.0601149157	0.0008308079	-0.0233520638	0.1340201976	0.0820225094	-0.106784721	-0.0167028056	0.0506407962	-0.0038804464	0.0555702621	-0.0331431744	-0.0532792523	0.0368744963	-0.0856749064	-0.1348129579	-0.1230475439	0.0115013842	-0.0026063228	0.0391332484	0.0557390461	-0.0630915917	-0.0358828736	-0.1107195219	-0.0104513941	0.0760027135	-0.0772008634	-0.0148478803	0.1081413526	0.1373607715	-0.0847015075	0.1042142889	-0.0713322922	0.0569099832	0.0761634023	-0.1154348866	-0.0361358426	-0.1308765709	0.0184405926	0.0733182515	-0.0203393978	-0.1166751931	0.1104315261	-0.0	-0.0038249445254194	3.341608587e-05	1.463020062253584e-05	1.1166347948712134e-09	0.0105901576272913	-0.0450526755202389	0.0001121514385708	0.0020297435715319	-0.009794127098317	0.0625133051038062	0.0039079133150015	9.592492561798738e-05	-8.546741881212253e-05	0.0003155540867579	9.957438166966117e-08	7.3046796784067565e-09	0.0001860154259423	0.0004109769939237	3.4601738688495296e-08	1.68902089534561e-07	-0.0003499918079741	-0.0001569467336863	1.224942656489793e-07	2.4632277214798378e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.3379777914903	0.0758959202984215	0.0057601907179443	677885.4256737806	893.1443956995303	1.0816700005092343	797706.911569479	1.170009990001647	815.5171959694852	-0.9342111308922084	0.8727504370828992	665068.2969219318	817.9740341887255	748.3986012751581	0.979103	20.606659	0.0701035837334833	0.0343507482230248	-0.0039356029	0.0212639841	-0.072482563	0.0643511536	-0.040060439	-0.0515697693	-0.0081431599	0.0261637369	0.0012928168	-0.0440327705	-0.0866576805	0.074626982	0.1236067707	-0.0246146183	0.0221157507	-0.0280038088	-0.0027168711	-0.0437259392	-0.0715828101	0.0364125317	-0.0811110949	0.0785212939	-0.1069018275	0.0274673125	-0.0082113976	0.0531422415	-0.0278909316	-0.0025705988	0.0676077397	0.0413384885	0.0607493335	0.0135013026	0.0363738147	0.077200179	0.027494265	-0.0177083328	0.0646033745	-0.0331320508	-0.0777497575	-0.0352356834	-0.0360532042	-0.0243653504	0.0803788806	-0.0177478515	0.0647282895	-0.1291117273	0.0838610181	-0.0557742904	0.0133898974	-0.0484204585	-0.043200567	0.0093489592	-0.031311316	0.0340251934	-0.0220879701	0.10612066	-0.0119549848	-0.0012588022523942	0.0025661422730252	1.5845831106327111e-06	6.58508616540694e-06	0.0037719660647894	-0.0068181915625019	1.4227727993922833e-05	4.64877361829721e-05	-0.0282385882216971	-0.0184444611233801	0.0003401981461318	0.0007974178647545	0.0002079795965011	0.0002934470153132	8.611115079623868e-08	4.325551256076037e-08	-0.0002090197291102	-0.0003950351550525	4.3689247157301394e-08	1.560527737273527e-07	-0.0001929782028483	0.0001570136051258	3.724058677455962e-08	2.465327219460066e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.5213200363374	0.1833422448471537	0.0336143787455936	678187.3645543917	890.8825076986676	-2.2618880008626547	793671.6425234666	5.116137328446457	815.4033003389166	-0.1138956305686633	0.0129722146626334	664882.5422035974	817.70448798025	762.6013762544259	0.934928	19.676941	0.109049676821311	0.0870170940204644	-0.0409770262	0.0653225153	-0.0275289447	-0.0390579981	-0.0612483994	-0.0049194104	0.0166945852	-0.0479337695	0.008574284	-0.0586387196	-0.0738460291	0.0482644069	0.0325851254	0.0236458498	0.0322832661	-0.0036470343	-0.0560436053	0.0897985066	-0.0277549737	-0.0735393497	-0.0630573715	0.0617375581	-0.0285503416	-0.0332422677	-0.0127383684	-0.0206033205	0.0133117002	-0.0521459943	0.0632125087	-0.1314024309	0.1139040358	0.0077265123	0.0433767176	0.0874895829	-0.0216410539	0.0377150944	0.0260329039	0.0046442263	-0.0413841216	-0.0634623186	-0.0566282024	0.0172397967	0.0865414487	-0.1543519531	-0.0367433942	0.0219481127	0.033631876	0.0213711518	0.0017032801	0.0075072075	-0.1416993414	-0.1213822128	0.1373052216	-0.1589148406	-0.0517121001	0.1016540472	-0.023839813	-0.0038357542830738	-0.0025769520306796	1.4713010920119e-05	6.6406817684237136e-06	0.087834917677668	0.0840629516128786	0.0077149727634427	0.0070665798338691	-0.0317446206181699	-0.0035060323964727	1.2292263165116792e-05	0.0010077209381915	-0.0001700199044407	-0.0003779995009418	1.4288362271224986e-07	2.8906767906024763e-08	-0.00020898394037	3.5788740199979364e-08	4.3674287332571724e-08	1.2808339251016185e-15	-0.0001930177287919	-3.9525943600022884e-08	3.725584362798346e-08	1.5623002174721894e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.894790258392	-0.6265297779453931	0.3925395626523036	677155.835834403	885.2405752170305	-5.641932481637127	783650.876010579	31.831402127352074	816.2757188604119	0.8724185214953195	0.7611140766480793	666306.0492010822	819.77202380966	748.1245377401904	0.988419	20.802731	0.0788292293448763	0.0441639993591526	0.0209377756	0.0567792523	-0.0783964072	0.1060484786	0.0417023466	-0.0575767348	-0.0340052158	0.064380036	0.0040309597	-0.0215960547	-0.0545616962	0.0091015898	0.0350469866	-0.0436869884	-0.0566719883	0.0235495751	-0.033499729	-0.0771959625	0.0749978146	0.0364113222	-0.061902995	0.0073017821	-0.034822501	0.0499254979	0.0738000493	0.0210908263	0.0384472987	0.0588520715	-0.037164418	0.0569372242	-0.0118462868	0.0389923951	0.0243682249	0.0718980238	-0.0152530711	0.0224920139	0.0526060882	-0.0133122196	-0.0625840931	0.0047297506	-0.0746864677	-0.0804150785	0.1326121554	-0.0520504328	0.0339899109	-0.1660616931	0.1071258443	-0.0691126332	-0.031706605	-0.0415091705	0.0298506826	0.1534117671	0.003154146	0.1675645012	0.0705362232	0.0970382431	-0.0355847396	-0.0038409790432183	-5.22476014450015e-06	1.4753120010442169e-05	2.7298118567557228e-11	0.0546626161517309	-0.0331723015259371	0.0029880016045514	0.0011004015885276	-0.0035958454497801	0.0281487751683898	0.0007923535434805	1.293010449870425e-05	0.0001039879034545	0.0002740078078952	7.508027878753285e-08	1.0813484064862414e-08	-0.00020900619268	-2.2252309999981143e-08	4.3683588578589284e-08	4.951653003352609e-16	-0.000116989231189	7.60284976029e-05	1.3686480214193293e-08	5.780332447754172e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
