global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
857.6046647148958	0.2075041572318241	0.0430579752684896	735485.7609407487	917.0082276786854	-11.459384793549589	840904.0896304038	131.31749984663554	823.2266796285456	-1.0580469478260284	1.1194633438039745	677702.1660522401	823.0528355892236	715.7474115479667	1.213647	17.896389	0.1330386820367716	0.0813016220666048	-0.0618556113	0.1364188633	-0.2014725266	0.0589492957	0.0431815105	0.1403983961	0.1832832804	-0.0786938287	0.1685520699	0.0561882026	-0.0892272763	0.1194470287	0.1178118878	-0.0091266694	0.2023329557	0.033301739	0.1893739079	0.0590267141	-0.0508573275	0.0162297318	-0.0628916948	-0.0557410284	-0.0040303418	0.0729130496	-0.1651891948	0.1228266011	-0.0533973895	0.0082687274	-0.0075144382	0.0859240459	0.0757400363	0.0189135286	0.0273835646	-0.2038898556	0.1312538723	-0.0018197489	-0.2148522346	0.081326844	-0.0948084327	-0.0288267836	0.0307969317	0.0652777631	-0.1021043379	-0.0451629547	0.0656940963	-0.0361072317	-0.0027285286	0.0627435257	-0.1772241355	-0.0672592479	0.0142511073	0.1162139708	-0.0214984736	-0.1742800616	0.1478606807	0.0785305792	0.1469756839	-0.0948363333	-0.052606463	-0.0310373557	0.0043078271	-0.0693421348	-0.029120198	0.0723514304	-0.0564802565	0.1493334665	0.0198057821	-0.002702378	-0.0189391104	-0.0463284806	0.059818517	0.1861843272	0.0598148857	0.0737023279	-0.1574067533	-0.0239389628	-0.0681318457	0.1437067008	0.1082959623	3.509202322504734e-05	-0.0001278760993272	1.231450094027262e-09	1.6352296779153393e-08	0.080080624624145	0.0674143012575712	0.0064129064401932	0.0045446880140465	-0.0013027583909064	0.0311145153522432	0.0009681130656049	1.6971794250770322e-06	0.00169437137241	-0.000421573162888	1.777239316674764e-07	2.870894347642547e-06	-0.0004959464959997	-0.0002658896913757	2.4596292689438043e-07	7.069732797986502e-08	-0.000526580770536	1.7693228879993132e-07	2.772873078982876e-07	3.13050348199823e-14	0.0
860.9202492448751	3.3155845299793327	10.993100775438272	741183.6755598579	932.4952579074436	15.487030228758158	869547.4060198697	239.84810530646897	823.5710023533214	0.3443227247757932	0.1185581387970266	678269.1959172545	826.1799795141717	748.1844956380016	1.42463	21.007536	0.1257570088250259	0.063431901663418	0.0437998677	-0.0378201123	0.0215299233	-0.1228202425	-0.0261015482	-0.0492700266	0.0167729491	0.1699180161	-0.1202291847	0.10276002	0.0910046269	-0.1719090416	0.0649683814	-0.1407322735	-0.0756992486	-0.0797964949	-0.09722121	0.0213093279	-0.0489382055	0.0479711172	-0.1009769671	-0.119025462	-0.0184301834	0.0656026024	-0.1919445757	-0.1065719672	-0.0557209424	0.019835647	-0.1194492073	0.0952344803	-0.041229648	-0.1626059523	-0.1666709487	-0.157502412	0.0694334219	0.1107912244	0.1477076864	-0.1885295513	0.0468075033	0.0494847912	0.0765643915	0.0913738545	-0.079228744	0.0639908125	-0.0084474012	-0.0501936629	0.0280304135	0.1347118329	-0.2194619963	-0.0692356962	-0.086968555	-0.1151501164	0.0078212651	0.1964292901	0.1572271699	0.0349951704	0.0577108457	0.0606075983	-0.0360492002	0.0231001515	-0.0911949399	0.1032407792	-0.0655019774	-0.0314862317	-0.0340515465	-0.065265532	0.0847753672	-0.1795143699	0.1101646361	0.1117149525	-0.3053817027	0.0581709747	-0.0908630633	-0.1298584718	0.2107582081	0.2095478505	0.0121706594	0.1412592515	0.0993643757	-0.0178701028061567	-0.0179051948293817	0.0003193405743026	0.0003205960018781	0.0568773290035125	-0.0232032956206325	0.0032350305545738	0.0005383929276584	-0.0407564477262525	-0.0394536893353461	0.00155659360217	0.0016610880312627	0.0021299930709074	0.0004356216984973	1.8976626420175958e-07	4.536870482113536e-06	-2.8061395349388008e-05	0.0004678851006503	7.874419089546548e-10	2.1891646741055258e-07	-0.0005269705521816	-3.897816455999698e-07	2.776979628665805e-07	1.5192973124662048e-13	0.0
861.2972830355909	0.3770337907158136	0.1421544793415359	741833.0097644908	929.0859842736736	-3.409273633769999	863200.7661737809	11.623146709919292	825.6557184566151	2.0847161032936583	4.346041231331895	681707.3654201092	826.9659195018605	751.0244814386907	1.259479	18.572218	0.0496832912445981	0.0282874484171951	0.0900309467	-0.0284653289	0.0959804483	-0.0198598742	-0.0409295601	-0.0471218178	-0.0515528502	-0.0083956818	0.0415461308	-0.0506079048	0.0590278783	-0.0082139039	-0.081079101	-0.036934753	0.046194556	0.0463081653	0.0269528826	-0.1260538794	0.1371624091	0.0762720292	0.1101142755	-0.1121203032	-0.2239895097	0.1748510512	0.1181572171	-0.1406518747	-0.0287844559	0.1210572123	-0.0852736767	0.0250204318	-0.1559262448	0.120695673	-0.083105141	-0.0428352329	-0.0801283059	0.0196589322	-0.0598064213	0.0986035376	0.0182465926	0.0111027387	-0.0666738293	-0.1638256373	0.1320056031	-0.0949058077	-0.0907430232	-0.0646771976	-0.0708755843	0.1983068575	-0.0153238867	0.0947302415	-0.231248266	0.0405262484	0.0571624122	-0.1259262551	0.1173815086	0.0412469135	-0.103792042	0.066425494	0.0660430845	-0.0115937205	-0.0336361992	-0.029805911	-0.0059360757	0.0784822669	0.0892262492	-0.1883667299	0.0030931943	0.1452286723	0.1818515183	-0.1639327962	-0.0636337192	0.0533686899	-0.2233382938	-0.0494583622	0.0072574651	-0.0473296055	-0.0626633828	0.1386044847	0.0898496795	0.0001024916954719	0.0179725945016285	1.0504547640704688e-08	0.0003230141531199	0.0367858996953032	-0.0200914293082093	0.0013532024163929	0.0004036655316467	-0.0407184175709716	3.803015528089371e-05	1.4462927106888872e-09	0.001657989529484	0.0020300292429764	-9.996382793100002e-05	9.99276689461858e-09	4.121018727339335e-06	0.0001029650524102	0.0001310264477595	1.0601802017835233e-08	1.716793001249604e-08	-0.0005276050220806	-6.344698990000354e-07	2.783670593246705e-07	4.0255205273711516e-13	0.0
857.7894721971905	-3.50781083840036	12.304736877999035	735802.7786123347	925.4876557393792	-3.59832853429441	856527.4009259717	12.947968240717357	824.5050666115501	-1.1506518450649992	1.323999668551487	679808.6048681167	827.3056377682076	745.2619474087121	1.199657	17.690092	0.0913461830106883	0.0494253200659545	-0.0390673612	-0.0649040754	0.133011898	-0.0025527677	0.1121472426	0.0581231184	-0.1311319002	-0.0105570155	0.0187034135	-0.0277090278	-0.0921124038	0.0767229496	-0.0385641207	0.1148856572	0.0508713149	-0.0098339674	0.018797637	0.2156314734	-0.0247826713	0.1343494617	-0.0494945525	-0.1005683888	0.0666890653	0.0652768274	0.0836704741	0.0082603668	-0.1113069218	0.0292438094	-0.0243409675	0.0443389087	0.0142626341	0.0496102777	0.1503160999	-0.1717151666	-0.0686117725	-0.1266108597	-0.0508467805	-0.0375231913	-0.0571056791	-0.1133402409	0.1420015729	0.0811178943	-0.0695626801	-0.0084439307	-0.0766985287	-0.0727435515	-0.0251662525	0.0621381462	0.0495932544	0.0338047583	-0.0001472923	-0.1815850823	-0.2622731201	-0.0587661763	0.0818286947	0.1542052599	-0.0748310367	0.0292082805	-0.0642598037	-0.0004475297	0.0648807659	0.017207536	-0.0259368191	-0.0273187877	-0.0307371823	-0.0275363532	-0.1570551767	0.0544060761	-0.0418637143	-0.1164364523	-0.0980387902	0.0157633805	-0.1443445329	-0.0336102558	-0.1437060378	-0.1423051686	-0.1853895516	0.1357462967	0.0798077096	-0.0105065275013487	-0.0106090191968206	0.0001103871201365	0.0001125512883185	0.0435163843731061	0.0067304846778028	0.0018936757089079	4.529942399813959e-05	-0.0186138382704967	0.0221045793004749	0.0004886124260509	0.0003464749751602	0.0015918710111844	-0.0004381582317919	1.919826360870918e-07	2.5340533162492446e-06	-0.0004959194698153	-0.0005988845222255	2.459361205418882e-07	3.5866267096126535e-07	-0.0005266057793863	9.992426942999951e-07	2.773136468830525e-07	9.984859621119136e-13	0.0
856.5004628931309	-1.2890093040596184	1.661544985952262	733593.0429361475	921.0116077497894	-4.4760479895898015	848262.381609852	20.035005605110904	823.9769464839588	-0.5281201275912508	0.278910869166999	678938.0083370288	825.1352377073459	723.4129814831716	1.198463	17.672487	0.090038416425196	0.0383279222924481	-0.1313255447	-0.0129351587	-0.1375884313	0.124787753	0.0447921613	0.1744626436	-0.0092617673	0.0228059517	-0.0358151944	-0.0824007073	-0.0178155073	-0.0044300902	0.0388723244	0.0736624286	0.0544457935	0.0340363246	0.1327323716	0.0297777669	0.086087482	-0.1202571132	-0.0487489754	-0.0952666427	0.0674985219	0.2337583841	0.1901372806	0.0477612486	0.1652474795	-0.0009420625	0.0936433436	-0.0897543481	-0.0171904098	0.0988403224	-0.1527509554	0.0025528676	0.0413792108	-0.0955623067	-0.0591431261	0.0727387573	-0.0530347595	-0.0452970669	-0.0759027766	0.1104246587	-0.0051614475	-0.1448660906	-0.2062658145	0.0244926802	-0.0593819242	0.0244151435	-0.0390245095	0.138116794	0.068535966	0.0258196684	0.0396440519	0.0184343667	0.0983670109	0.2029810906	0.0747733098	-0.0383584802	-0.217954136	0.069647065	-0.0997996371	0.0574091543	0.0776489246	-0.0293488324	0.0783545454	0.0331480737	-0.0307940182	0.0358880267	-0.0727542865	-0.1289907463	-0.1406368238	-0.1884094936	-0.1001329096	0.102905947	-0.1694896087	0.0924544297	-0.0360743335	0.1326888823	0.0692973963	0.0001392450253803	0.010645772526729	1.9389177093160392e-08	0.0001133324726908	0.0612303178443482	0.0177139334712421	0.0037491518233199	0.0003137834390235	0.0020514823039832	0.0206653205744799	0.000427055474446	4.208579643556218e-06	0.002029974278999	0.0004381032678145	1.919344732698311e-07	4.12079557339751e-06	-0.0001140345806041	0.0003818848892112	1.3003885573552978e-08	1.458360686078505e-07	-0.0005268854194154	-2.796400290999788e-07	2.77608245192542e-07	7.819854587503699e-14	0.0
857.7509126417594	1.2504497486285118	1.5636245738451082	735736.6281377713	921.0646850486208	0.0530772988314538	848360.1540437151	0.0028171996512434	822.8044648603959	-1.1724816235629305	1.3747131575927656	677007.1873942025	824.9812268297819	727.3559592193028	1.252618	18.471052	0.0480821161409803	0.0262733618512959	-0.0727282528	0.1084494341	0.0065220753	-0.1974755015	-0.0594065571	0.1076622516	0.0461750322	0.1319138008	-0.1174677506	-0.0139756955	0.0787181999	0.0683075425	0.1461149275	-0.0360179902	-0.0614417353	-0.0775054377	0.0701004973	-0.0734557146	-0.0379323691	0.1685077707	0.0388474522	-0.1531494284	0.0293384732	0.0465403835	0.0323324471	0.1517132619	0.000470272	0.1063615298	0.0086967271	0.0457441677	0.1563542599	0.0287262552	-0.0844658424	-0.026258577	0.1607275088	0.015974518	0.0094111838	-0.0329376776	0.0108829845	-0.1664517307	-0.0516819495	-0.1355078765	-0.0560046468	0.059646752	-0.0680046236	-0.1365360285	0.0368270921	-0.0122687269	-0.0086702303	0.013407596	-0.0601025829	0.0350364048	-0.0990363373	0.1351216659	0.118584233	0.1842217879	0.1320054741	0.1320626381	-0.0035109278	-0.0701126096	-0.0668119509	-0.1529292686	0.0494300792	0.0721163493	0.0398924689	-0.0208819416	0.0544401756	0.0336314555	0.0234874153	-0.1753421413	0.0512103595	0.2090248232	0.0967209098	-0.2109305356	0.0738221436	0.019963677	-0.1082425743	0.1294367287	0.0583804184	0.0001308696004969	-8.375424883400002e-06	1.7126852334218205e-08	7.014774197747594e-11	0.0407814233961829	-0.0204488944481653	0.0016631244942187	0.0004181572841522	-0.0124660526806081	-0.0145175349845913	0.0002107588220288	0.0001554024694356	0.0019310162347757	-9.895804422330004e-05	9.792694516500611e-09	3.728823698967321e-06	4.8991317757707264e-05	0.0001630258983618	2.400149215636643e-09	2.6577443536674317e-08	-0.0005270477024971	-1.6228308169995674e-07	2.777792807074716e-07	2.6335798606034837e-14	0.0
859.2781182238276	1.5272055820681771	2.3323568899002	738358.8844582823	921.3993827470769	0.3346976984560115	848976.8225266943	0.1120225493517512	823.7533380335027	0.94887317310679	0.9003602986417484	678569.5619213382	824.6624728957623	727.3339983526266	1.217118	17.947565	0.1004595261469463	0.0550113097611722	-0.0068610959	0.0820186315	0.0031481808	-0.0589310938	0.2644809925	0.0606680413	0.0728058091	0.191695936	-0.1741217502	-0.1634731154	-0.1320229459	0.0585421544	0.1100155727	-0.193630595	-0.0237607731	-0.29115423	0.0865435189	-0.0169867342	-0.1852106858	0.0859538795	0.0237107921	-0.1824195947	-0.1174967554	0.062300779	0.0083949621	-0.0636870823	-0.1292540442	-0.1902624008	0.0132568598	-0.1238285848	-0.0719357286	0.0430783524	0.0484377575	0.0877456352	0.1229511678	0.1958597097	0.0365679227	-0.1439784703	-0.2841026422	-0.1419888147	-0.0790617069	-0.0687924503	0.0621522021	0.0340416473	-0.0055243094	0.0033823599	-0.1266047666	0.0075511053	-0.2386881472	-0.0227836941	0.0552327105	0.107891497	0.0072804308	0.1150079063	0.1371553426	0.0122770321	0.0725925447	-0.0379192288	-0.0225487205	-0.2799946546	0.1330412835	-0.1201836827	-0.0996344114	0.0414414307	0.15151737	-0.0176398022	-0.0130708619	-0.0288628797	-0.0442095523	0.0736150078	-0.1647064971	0.0185349499	-0.100827624	-0.0370147504	-0.0656609945	0.0830616556	-0.1807783817	0.1259946088	0.0471208409	1.8123301927630564e-05	-0.0001127462985692	3.2845407276005766e-10	1.2711727841070843e-08	0.0743463041085163	0.0335648807123333	0.0055273729345959	0.0011266012172331	0.0062680045245002	0.0187340572051083	0.0003509648993642	3.928788071915498e-05	0.0015153724805093	-0.0004156437542664	1.7275973046066754e-07	2.2963537546849086e-06	-0.0004958992575301	-0.0005448905752878	2.459160736189044e-07	2.969057390374775e-07	-0.0005266251934326	4.225090645000032e-07	2.7733409435792334e-07	1.7851390958466787e-13	0.0
862.0012909357579	2.7231727119302604	7.415669619001609	743046.2255749131	927.8267420849768	6.427359337899929	860862.463328022	41.310948058489416	825.8701111186634	2.1167730851607303	4.480728294060876	682061.4404391535	826.956241524502	735.7299452007942	1.410334	20.796726	0.1947518564462554	0.10609562711629	0.0817788421	-0.1867492003	-0.2131654421	-0.090162375	-0.018504176	-0.0870093614	0.1630939119	-0.0361422817	-0.0789146547	0.0747085898	-0.1277701551	-0.161686397	-0.0645956614	-0.2132394897	-0.1042439547	0.0958232002	-0.1782357814	0.0153812832	0.0308284698	-0.1263288412	0.0078012306	0.3384706846	-0.151171827	-0.0521507855	0.0402271002	0.2140066642	0.2708328767	0.0185473634	-0.2137743752	-0.1336303097	0.1146822678	-0.0097311088	0.0507060271	-0.2381076616	-0.0120315567	0.2362809958	0.131350577	0.0968660552	0.1207978221	0.0917968961	0.132868534	-0.0349543275	0.1904175045	-0.159096609	0.2048620786	0.2733473999	-0.0023012784	0.0250110073	0.0528571914	-0.0539344604	0.1720439317	0.0310279592	-0.1532756686	-0.0859068864	-0.0366873748	-0.0777780799	-0.0690136013	-0.2007914115	0.0942319065	0.0317054625	-0.2198943051	0.0880311578	-0.3244833045	-0.0374751785	0.1004799001	-0.0597414608	0.1813961086	0.0423805484	0.0652054003	-0.3126664174	-0.0287867929	0.070893586	0.0540794899	-0.0585213357	-0.0992115389	-0.0805745946	0.0746870797	0.1223675745	0.0355847396	8.730438986503941e-05	6.918108793740885e-05	7.622056489706796e-09	4.786022928203496e-09	0.0193756466386361	-0.0549706574698801	0.0003754156826652	0.0030217731826708	0.0418021205284731	0.0355341160039728	0.0012626734001838	0.0017474172806769	0.0001700576931359	-0.0013453147873734	1.8098718771255364e-06	2.891961899470393e-08	0.0002059519734223	0.0007018512309524	4.241621535653977e-08	4.925951503893991e-07	-0.0005630172127961	-3.639201936350006e-05	3.16988381904689e-07	1.3243790733533632e-09	0.0
862.3599926972347	0.3587017614768228	0.1286669536865755	743664.7570047746	931.2358362035814	3.409094118604571	867200.1826297834	11.621922709504275	825.9371370835738	0.0670259649103854	0.0044924799721682	682172.1544138102	827.1375936933039	745.8829787632204	1.378929	20.333635	0.1948701413348972	0.1102420306283649	0.0920858966	0.114923935	-0.0491792797	0.0770515921	-0.2663066458	-0.1297154803	0.0211403883	-0.06389874	0.1509559061	0.0255164215	0.1496607686	-0.1651045359	-0.1563815635	-0.0051943608	0.1467104496	0.1060925322	0.0270609905	-0.1127924479	-0.1068141361	-0.0880174785	0.1260979949	0.3294357625	0.0134305106	0.1204168208	0.1316820226	-0.1493805197	-0.3372772003	-0.1094074813	0.1133571008	-0.1530994016	-0.0088286247	-0.0731835753	-0.0888926051	0.1255634025	-0.1398240851	0.0580520274	-0.1316492529	0.0313265076	0.1033036904	0.3531163277	-0.1498868852	0.0807696513	-0.002280558	0.2965688688	0.1460594047	0.1435044893	-0.0446338	0.1178219345	0.0841023301	0.0017408235	0.0051978274	-0.0069169878	-0.0215850431	-0.1157690732	-0.2005251426	-0.2579059367	0.2094730212	0.0048120706	0.0502770346	0.0043146249	-0.0953818052	0.0376725212	-0.3808421898	0.0539485311	0.0695257208	-0.1049863582	-0.0156728838	0.2577964194	-0.2498334986	-0.0400221735	0.0153853269	0.0538311151	0.1899166958	-0.0223411351	0.165989963	0.1234748175	-0.1648212955	0.1185609488	0.023839813	0.0044262836045447	0.0043389792146796	1.9591986547861225e-05	1.8826740625422128e-05	0.0780048259865964	0.0586291793479603	0.0060847528771991	0.0034373806710152	0.051542721845962	0.0097406013174889	9.48793140262666e-05	0.0026566521752902	-0.0012970086770778	-0.0014670663702137	2.152283734612001e-06	1.6822315084151047e-06	4.383690104803328e-05	-0.0001621150723742	1.9216738934950612e-09	2.628129669091373e-08	0.0002510289737113	0.0008140461865074	6.301554564254854e-08	6.626711937672408e-07	0.0
865.4120974671695	3.052104769934772	9.315343526658587	748938.0984425256	929.8895212310592	-1.3463149725221228	864694.5216953285	1.8125640052372445	827.8541818098588	1.9170447262849848	3.675060482577072	685342.5463400708	829.873588930826	761.2151179979433	1.395146	20.572762	0.1131954533633611	0.0519346709733845	0.17652949	0.1628741489	-0.0301376159	-0.1347194295	0.0914030057	-0.1074350074	0.11573821	0.0826424066	0.029028913	-0.0139162861	-0.0113589148	-0.011258906	-0.2735184012	-0.0741034606	-0.1288352266	0.0759367275	0.0655656681	-0.1535945509	-0.398738235	-0.0520245619	-0.0452986666	0.0484771216	-0.0197343513	-0.1464649508	0.0361360231	0.0852560612	-0.0151730992	-0.1244760078	0.1237436462	0.0147714071	0.091017769	0.147696125	-0.008724237	0.1333174968	-0.2229158914	0.1485549533	0.0126479822	-0.0048451044	0.109139393	-0.194289827	-0.2056689298	0.0977306869	-0.1007229336	0.1212763328	0.247395792	0.0192590585	-0.0262705105	-0.0980960447	0.0884840485	-0.072932968	0.1820667528	0.1711334742	-0.0223526575	0.121576956	-0.1356792315	-0.3550013443	0.1805928535	-0.1432612412	-0.0422514906	0.0909104731	0.2228676207	-0.1333027103	-0.0479223188	0.0066598173	0.0589464023	0.0217019942	-0.0066137969	0.0350558551	-0.1592012863	-0.0601836488	-0.0770248682	0.0370602113	-0.2107414133	-0.1244163522	-0.2543894087	-0.0668469119	0.3766926183	0.1145803187	0.0119549848	8.230934166419956e-05	-0.0043439742628805	6.7748277251939395e-09	1.8870112396568192e-05	0.1042346123248023	0.0262297863382059	0.0108648544065018	0.0006880016913479	0.0249486647718839	-0.0265940570740781	0.0007072438716593	0.0006224358738998	-0.0010730301895651	0.0002239784875127	5.016636286847672e-08	1.1513937877181142e-06	-0.0004949431213319	-0.0005387800223799	2.449686933537639e-07	2.9028391251572144e-07	-0.00010676523016	-0.0003577942038713	1.1398814371117772e-08	1.2801669232389737e-07	0.0
864.3092530628295	-1.102844404339976	1.2162657801839962	747030.4849300262	925.4430834701636	-4.446437760895606	856444.9007427642	19.770808761518328	826.3294994180852	-1.524682391773581	2.3246563957844075	682820.4416085433	827.7563894552077	765.5387818030591	1.290132	19.024239	0.2115398881726287	0.124332399793927	0.2661574774	-0.0396057385	0.0372847118	-0.0770090743	-0.0750306762	-0.1438145773	0.0480259009	-0.1068629075	-0.0394246608	0.0856254869	-0.0759285273	0.1468355491	-0.2057911722	0.0310591354	-0.1140637278	0.0746405105	-0.0219139039	0.0126154655	0.0823942477	-0.0400771422	-0.0644198737	-0.0551421303	-0.0011239872	-0.0989211567	-0.0779633203	-0.3812763275	0.213870587	0.0818762489	0.1727862492	0.088965606	0.2163790261	0.0389006991	0.0723582282	-0.1252158751	-0.2006623668	0.0048236512	0.1172641428	0.1490532691	0.0517635405	-0.1112176861	0.1096571686	-0.0278648045	-0.1226422283	0.0676781696	0.109863337	0.0101155395	-0.1713968545	-0.2797301352	0.072622241	-0.0339248989	-0.2592399169	0.0224320947	0.2792238129	0.116896216	-0.057437899	-0.1757083955	-0.2252510511	0.1000172564	0.0378117031	0.2804929204	0.1019521068	-0.0261076471	-0.0602265818	0.0871473782	-0.0505349266	0.1515432912	0.0638633144	0.1538722176	0.181494041	0.0432218647	-0.120836788	0.1432249292	-0.0732575885	0.1005368551	-0.0224039339	0.4372265046	0.2535739802	0.1104315261	-0.0	7.238684611365898e-05	-9.922495550540589e-06	5.239855490282545e-09	9.84559179504978e-11	0.0175881391807593	-0.086646473144043	0.0003093426398417	0.0075076113083013	-0.0363243882554513	-0.0612730530273352	0.0037543870272906	0.0013194611821327	-0.0001380366882565	0.0009349935013086	8.742128474893149e-07	1.905412730482216e-08	-0.0002979831995681	0.0001969599217638	8.87939872248421e-08	3.8793210781202224e-08	-0.0002470205972016	-0.0001402553670416	6.101917544183512e-08	1.9671567983973942e-08	0.0
860.0974707815164	-4.211782281313049	17.739109985182548	739767.6592447616	934.897674261355	9.454590791191322	874033.6613392906	89.38928702887975	825.4747063896873	-0.8547930283979213	0.7306711213976894	681408.4908891404	826.1490528558668	757.9781992354483	1.44901	21.367039	0.0776914057088757	0.0528706429326249	0.0995996825	-0.1520203661	0.1914186491	0.2103555469	-0.0663785217	-0.1291391918	-0.2573917256	-0.1275180659	0.234850548	0.040100089	-0.0395043387	-0.0725129983	-0.1326303385	0.149710432	-0.0612994715	-0.016666495	-0.2197827244	0.2312337014	0.0536063308	-0.0516793301	0.1426610413	-0.1168270273	-0.1367418644	-0.200130572	-0.1159778203	0.0312511179	-0.1057324094	-0.1253311065	0.2553226793	-0.0014301231	0.0541845626	-0.0862162625	0.1678353828	-0.1377851805	-0.187993907	-0.1522131668	0.083998449	-0.0644529635	-0.0242030088	0.0889058022	0.2498996675	0.0824055448	0.1106410242	0.0522337457	0.0377345376	-0.2566858536	-0.203869717	-0.0885947157	-0.0153227882	-0.2628107189	0.0434546177	0.2463084794	0.0083484149	-0.0603467135	-0.162520734	-0.0339755866	-0.2409402743	0.0764517053	0.0450600615	0.0699731759	0.0976236446	0.0765351831	-0.1471965111	-0.0691313136	0.1020836924	-0.0711731907	-0.1063183601	-0.0391677696	0.0205471433	0.1794496393	-0.0551519333	0.1391639786	-0.1747334162	-0.012363416	0.0820203904	-0.1668691417	-0.0003773239	0.10612066	-0.0119549848	8.409346554572039e-05	1.1706619432061416e-05	7.071710947489263e-09	1.3704493852711794e-10	0.0315439661466001	0.0139558269658408	0.0009950218002578	0.0001947651063004	0.0084034796660716	0.0447278679215229	0.0020005821688051	7.061847049807886e-05	-0.0004390289283069	-0.0003009922400504	9.059632857055763e-08	1.9274639989030512e-07	-0.0003149594664848	-1.697626691670004e-05	9.919946552838989e-08	2.8819363842704425e-10	-0.0001850690201271	6.19515770745e-05	3.425054221080494e-08	3.837997902017715e-09	0.0
856.6846537416741	-3.4128170398423663	11.647320147438412	733908.595956492	924.1689882964092	-10.728685964945726	854088.3189288086	115.1047025344234	824.2334384051236	-1.2412679845637058	1.540746209502844	679360.7609851327	825.7055607077069	737.612203857134	1.36819	20.175268	0.0988190669869703	0.0504004002506361	-0.1270008076	-0.0176727762	0.1765021966	0.2455123806	-0.1503382093	0.0835363104	-0.2285543319	-0.0319657102	0.172145488	-0.0027860929	-0.1097027241	-0.0279467419	-0.0242241632	0.2576677306	0.072790385	-0.0116917513	-0.1230193658	0.0618120381	-0.0208439736	-0.016671126	0.1681512555	-0.0577606927	-0.0369232969	-0.0694566275	-0.1294685117	-0.0889998461	0.0740304031	-0.0485969388	-0.0803083128	-0.1537027387	0.0952644336	-0.0704892605	-0.1608525345	0.0107905257	-0.0712518886	-0.2378369214	-0.1006428623	0.0033003561	0.0305732519	0.0471216061	0.0034432274	-0.0314465033	0.1902660182	0.1061609325	0.0259112271	-0.0599970043	-0.1281417577	-0.068303657	-0.0410347714	-0.056004457	-0.0106743778	0.0549722753	0.1556215696	-0.0996383	-0.2185962383	0.0836290756	-0.0430553295	0.0720009018	-0.0900808264	0.0672997538	0.1447337462	-0.0366067055	0.0548836185	0.0085862007	0.1860288384	-0.040071504	0.0290320708	0.1225245345	0.0674195387	0.1312388143	0.0402565947	0.0484220977	-0.0258455684	0.0401491122	-0.0738320764	-0.0039569168	-0.0883168546	0.1016540472	-0.023839813	2.509942142125965e-05	-5.899404412446074e-05	6.299809556819876e-10	3.4802972421588204e-09	0.0709799951642935	0.0394360290176934	0.0050381597135231	0.0015552003846843	0.0374790144373378	0.0290755347712662	0.0008453867222351	0.0014046765231941	-0.0002830089826161	0.0001560199456908	2.4342223453360183e-08	8.00940842414e-08	-5.094765094737497e-05	0.0002640118155374	2.595663137055557e-09	6.970223874336735e-08	-0.0003700074419766	-0.0001849384218495	1.3690550711806706e-07	3.4202219876183624e-08	0.0
