global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
857.8583412582259	2.196917094959872	4.826444722126923	735920.9336663147	945.8725634805518	13.694977803947154	894674.9063452705	187.5524170506052	824.1962710255001	2.3221500086851847	5.392380662836604	679299.4931723396	825.0879939241229	699.2210773812201	1.187488	21.673281	0.1538032875796972	0.1012952914435331	-0.0601959645	-0.0633143526	0.0556850124	0.1275196964	0.0079308154	-0.00571037	0.0299863467	0.1031729908	-0.103631184	0.1306299928	-0.0787718912	0.0693447704	0.0022326151	0.0473670242	-0.1026317631	0.1177793863	0.0798166564	0.1037777382	0.0720703203	0.0837880854	-0.0664414774	0.0434286764	0.1301384811	-0.062779246	-0.125923057	-0.117235288	-0.1245377411	-0.0292090946	0.0410203106	-0.010341258	-0.0344143161	0.1036262758	-0.1880761161	-0.0078526403	-0.0199852315	-0.0869644477	0.0193212574	0.0439552461	0.0023431919	-0.0812519538	0.134802813	-0.0646534775	-0.088301179	0.1244021491	0.0211626579	0.0847684432	-0.0847750187	-0.0540381918	0.0141534897	-0.0030410167	0.0081047463	-0.0021917131	-0.062544344	-0.165394157	0.0633969398	-0.0527005647	0.0535217978	-0.0445798385	0.0589652905	0.0119669313	0.1141663196	-0.1787427213	0.2379888862	0.0088934809	0.1114577766	-0.0837003382	-0.1265418145	-0.2916505053	0.1437067008	0.1082959623	-0.0351073826767276	-0.0246064554042817	0.0012325283184101	0.0006054776475629	-0.0569663092034176	-0.0131351250991685	0.0032451603842593	0.0001725315113708	-0.2675388807737278	-0.0945647861303058	0.0089424987758704	0.0715770527256589	0.0019679684654336	0.0001304202398934	1.7009438973852025e-08	3.872899880941079e-06	-0.0009570759529349	-0.0001101808152612	9.159943796862468e-07	1.2139812051644712e-08	-7.305839410312077e-05	-0.0001893373637641	5.3375289489269134e-09	3.5848637317146995e-08	0.0	0.0	0.0	0.0
858.9073981234731	1.0490568652471666	1.1005203065222118	737721.9185512343	950.0093860501556	4.136822569603851	902517.8335833936	17.113300972383808	825.2746214452578	1.0783504197577258	1.1628396277916635	681078.2008016136	827.6260842665187	712.5301881302569	1.034964	18.889515	0.1441884492960423	0.0682571654270884	-0.0210544372	-0.0909870009	0.107003516	0.0823783607	-0.0246472015	-0.0926183025	0.1724477297	0.0966387524	0.0404587782	-0.0377131893	-0.0488295418	0.0817390359	-0.0477201798	0.0813785834	-0.1371300807	0.1970102702	0.003327653	-0.0248422327	0.0383317263	-0.0380469799	-0.1610992747	0.0575462655	0.0543065282	0.2245877995	-0.0024697887	-0.1136546739	0.0812925455	0.0558991554	0.0645585423	-0.035881606	-0.0865310155	0.1306222568	-0.1335946945	0.0753197002	0.0296259994	0.0634278496	-0.0675954416	-0.0566269925	-0.0742028808	0.0943455819	0.0510179827	0.0822160219	-0.1903049149	-0.0175752933	0.0444226327	0.1005273458	-0.1188820129	-0.0391475143	0.0676316422	0.1418040641	0.071720908	0.0397580583	0.0657035293	0.009190237	-0.0170666609	0.1275193038	0.2202401524	-0.0525492252	0.2472506056	0.2125903972	-0.0889705327	-0.1827411715	0.1102624203	0.0530877243	-0.1829354289	0.1393672054	0.0790780028	0.085863643	0.1412592515	0.0993643757	-0.0229502107571732	0.0121571719195543	0.0005267121737986	0.0001477968290816	-0.0150383588792948	0.0419279503241228	0.0002261522377824	0.0017579530183821	-0.275677867998624	-0.0081389872248962	6.624311304702353e-05	0.0759982869042667	0.0010711719065614	-0.0008967965588722	8.042440680050195e-07	1.1474092534063848e-06	-0.001239787936949	-0.000282711984014	1.5370741286042577e-06	7.992606590518873e-08	-0.0005328366477662	-0.000459778253663	2.839148932027216e-07	2.1139604254147086e-07	0.0	0.0	0.0	0.0
860.6998659471525	1.7924678236794307	3.2129408989260746	740804.2592414463	941.5227370417977	-8.486649008357972	886465.064366678	72.02321139106336	824.3258051511621	-0.9488162940957636	0.9002523599416186	679513.0330381116	824.7133142435325	695.77421447926	1.191209	21.741198	0.2224336726815635	0.1276088697304138	-0.022325487	-0.1217157241	-0.0125783058	0.2082289456	0.0401804864	-0.0647306588	-0.0359458415	0.1379464071	0.0774625547	-0.0391923856	-0.0086699521	0.0455362403	-0.0145684031	-0.0846924004	-0.1766854714	0.0655296732	0.0063558681	-0.0258806758	-0.0550212561	0.0148322543	-0.0296877325	0.0504140559	-0.1038379617	-0.0931135364	0.0983314079	-0.1113141313	0.0134678124	-0.2187165165	0.0132650455	-0.061633408	0.0913914296	0.1752684459	-0.0859563876	0.0353569707	0.0251817748	0.0283523252	0.0365368377	-0.047172163	0.0688686231	-0.0440651217	0.0371884287	0.1487972892	-0.0049445993	0.1420027171	0.086880727	0.1281780552	-0.193516533	0.0304064481	0.0261372806	-0.0297603651	-0.113240502	0.0450900156	-0.0382983986	-0.0943539269	0.0629466199	-0.1236429662	-0.1739194954	-0.0179330144	0.0321156443	-0.0015657374	-0.0585849938	0.0353680198	-0.3174957347	0.0902805566	-0.0456183664	-0.0516187851	-0.0934592056	-0.1408842897	0.1386044847	0.0898496795	-0.0269757863619446	-0.0040255756047714	0.0007276930498452	1.620525894973062e-05	-0.0881258573925976	-0.0730874985133027	0.0077661667411804	0.005341782438932	-0.3597033948957033	-0.0840255268970793	0.0070602891703318	0.1293865322994942	0.0018261567330333	0.0007549848264719	5.70002088202805e-07	3.334848413602856e-06	-0.0009581609200306	0.0002816270169183	9.18072348673886e-07	7.931377665835674e-08	-0.0007221262377041	-0.0001892895899379	5.214663031806783e-07	3.5830548858858334e-08	0.0	0.0	0.0	0.0
864.801827954994	4.101962007841507	16.82609231377513	747882.201634299	951.7214607787288	10.198723736931129	905773.7389067974	104.01396586224244	825.52131075819	1.1955056070279395	1.4292336564352426	681485.4345159201	827.2872502740825	713.0028501740076	1.04084	18.996761	0.0995810996760783	0.0612762531933056	0.0692273528	-0.1273016231	0.0776415644	0.3352447854	-0.0936542791	-0.0594907316	-0.0431114018	0.2201607478	-0.0369171235	-0.0133244424	0.0461224689	0.0379742028	-0.1351265269	-0.1099033174	-0.3100797224	0.0912610518	0.0235281881	-0.0874590295	-0.049038615	0.1129817096	0.1993506092	-0.1170845583	-0.1189195633	-0.0118892495	-0.0685606198	0.0970810953	-0.1037285574	0.0595456806	-0.0251972795	-0.1627416979	0.0800600982	0.3326233365	-0.0350998524	0.0417575385	0.0913591116	-0.0101182393	0.1153959551	0.1318253571	0.0154312884	0.1623254682	-0.0642755936	0.0323125063	0.0130131387	0.0018549488	0.125748312	0.1567391659	-0.2943024683	0.0531472715	0.0218589389	-0.1384001123	-0.054756635	0.0226571706	-0.0513277879	-0.0749074217	0.1539298851	-0.1000634288	-0.1972599393	-0.0983443126	-0.1566441894	-0.1216728275	0.1116781719	0.077894327	-0.1572004427	0.0625967288	0.1254126398	-0.1403156987	-0.0227883751	-0.0351540168	0.1357462967	0.0798077096	-0.0059496212617773	0.0210261651001673	3.539799315859251e-05	0.0004420996188194	-0.0661398858383677	0.0219859715542298	0.0043744844987123	0.0004833829451834	-0.4132219945946644	-0.0535185996989611	0.0028642405137376	0.1707524168167928	0.0017841648707121	-4.1991862321200026e-05	1.7633165012026182e-09	3.1832442858831245e-06	-0.0009581252828616	3.5637168999970964e-08	9.180040576586212e-07	1.270007814332491e-15	-0.0007031464707399	1.897976696420007e-05	4.944149593139769e-07	3.602315540153404e-10	0.0	0.0	0.0	0.0
863.7656355272951	-1.036192427698893	1.0736947472205256	746091.073117872	948.8419688106362	-2.879491968092566	900301.0817764443	8.291473994309598	825.5665893554688	0.0452785972787523	0.0020501513715314	681560.1934600212	827.6034267209611	734.589626018266	1.181449	21.56307	0.1364827309544803	0.0842031925063753	0.0972619263	-0.1276082945	0.2672878753	0.2189602074	-0.1012117415	-0.1003985055	0.0849716008	0.2258449652	0.0590051658	0.0990631747	0.05328231	0.127459767	-0.0829757205	0.0387013772	-0.1980984118	0.180703382	0.0710857509	-0.0234702094	-0.1923621401	0.0763528059	-0.1034386409	0.0577918879	0.0838168249	0.0510037193	-0.0970769647	0.0475163562	-0.0469325068	0.0217995412	0.0751119336	-0.107883057	-0.0491630218	0.2183760148	-0.1676524154	0.0175328792	-0.0349275312	0.2355993514	-0.0579208077	0.0635321009	-0.0217530747	0.0136509331	-0.0848856228	-0.0452582357	-0.0614525245	0.1265661318	0.1510829544	0.1559353791	-0.2741356746	-0.0276641027	-0.0490486806	-0.1778139003	-0.1405658729	-0.078478107	-0.133585774	-0.050374366	0.0288730077	0.1097362934	0.0614811765	-0.2165551176	-0.1510960163	-0.0437614551	0.0281419629	-0.0636556498	0.2032639622	-0.0053482789	-0.0712121967	0.0619999084	-0.027580183	-0.0782266068	0.1326888823	0.0692973963	-0.0161249157007858	-0.0101752944390085	0.0002600129063574	0.0001035366169205	-0.1190211142242816	-0.0528812283859139	0.0141660256311894	0.0027964243156031	-0.4083056269278415	0.0049163676668229	2.417067103538172e-05	0.1667134849809377	0.0005371141130519	-0.0012470507576602	1.5551355921808791e-06	2.884915704395292e-07	-0.0010461987438745	-8.807346101289987e-05	1.0945318116845815e-06	7.756934534790795e-09	-0.0007382190613215	-3.507259058160004e-05	5.449673824983965e-07	1.2300866101045402e-09	0.0	0.0	0.0	0.0
860.9389145655247	-2.826720961770434	7.990351395712366	741215.8146132638	954.6926517361908	5.850682925554565	911438.0592790795	34.23049069537573	824.8303078189283	-0.7362815365404458	0.5421105010503598	680345.036696668	827.9170402382905	713.7039263087107	1.090052	19.894949	0.1679635710608224	0.0867361667584036	0.045995444	-0.1991793596	0.0917383944	0.2196967669	-0.0832833901	-0.1457626359	0.0808628188	0.277970598	-0.0268400965	-0.0009183325	0.0263173452	0.2081640311	0.0298943194	0.0267439744	-0.2190463382	0.1453383657	-0.145469497	-0.0589255975	-0.0438522978	0.0731061016	0.0059672883	0.0294756798	-0.2313362919	0.0375282716	-0.0469720236	-0.1158573937	0.0884490879	0.1062277246	0.1893193962	-0.0544847342	-0.0157755452	0.2459513537	-0.0253664805	0.2590564326	-0.0131995229	0.1131765968	0.0200236053	0.0045740831	0.02234817	0.1118800099	-0.0400255024	0.0723158383	0.1606049798	0.0525259334	0.1689970601	0.1455132814	-0.2722894941	-0.0437696462	0.0931979473	-0.0845794483	-0.043164235	-0.0647195877	0.0233330874	0.0571194364	0.1046479333	0.0519294769	-0.2011083572	-0.1211786506	-0.0683698228	0.1491426392	-0.0955909643	-0.0405379214	0.0029225386	-0.1698218113	-0.085931608	0.1439974906	0.2472371962	0.1168381461	0.1294367287	0.0583804184	0.0029679107035462	0.019092826404332	8.8084939442241e-06	0.0003645360201059	-0.0902667483388484	0.0287543658854332	0.0081480858556689	0.0008268135574733	-0.3413461149791743	0.0669595119486672	0.0044835762404037	0.1165171702113756	0.0003202761959696	-0.0002168379170822	4.70186822845904e-08	1.0257684170475766e-07	-0.0014600459265825	-0.000413847182708	2.1317341077301517e-06	1.712694906353489e-07	-0.000305766824664	0.0004324522366574	9.349335106510535e-08	1.870149369900744e-07	0.0	0.0	0.0	0.0
862.6194634159998	1.6805488504751338	2.824244438833293	744112.3386641074	950.075278787052	-4.617372949138826	902643.0353622944	21.32013295143898	824.3857526164762	-0.4445552024520793	0.1976293280272092	679611.8691170339	826.0058293180646	699.763139022024	1.142941	20.860231	0.2167267494132045	0.118487912850538	0.0393212911	-0.1805016646	-0.0780972853	0.1313001468	-0.0567983213	-0.1118191242	-0.0383814631	0.262998211	0.0796827203	-0.0916399695	-0.0204965866	0.1504327194	0.0146946084	-0.076069402	-0.0865053499	0.0712207682	-0.0272201334	0.1297201178	0.0579513692	-0.2507786926	0.1444371939	0.0720369929	-0.0680171486	-0.0570117281	0.0050506499	0.130416379	0.0954578032	-0.0884458942	0.1179074785	-0.0778325652	0.0538833866	0.1009962082	-0.0677296351	0.0495442284	-0.0756704966	-0.1535043231	0.0390421459	-0.1675100439	0.0522195097	-0.0885414373	-0.2036233037	0.1049277893	0.010523553	-0.0901915103	0.1872702045	0.0575571908	-0.1644960419	-0.0388381797	0.0006651318	0.0990751866	0.058539757	0.0709830778	0.1348925257	0.0520338317	-0.0422198941	-0.1120611215	-0.1644090521	0.1050371066	0.1319727719	0.1549561361	-0.0549112812	-0.0138166701	-0.0024020482	-0.1163706976	-0.0149470395	0.0851410362	0.1046176238	0.1112036201	0.1259946088	0.0471208409	-0.0163247538178978	-0.019292664521444	0.0002664975872149	0.0003722069043369	-0.0309145527180731	0.0593521956207753	0.0009557095697585	0.0035226831250067	-0.2484040114175911	0.0929421035615831	0.008638234614452	0.0617045528883507	-4.420893962644204e-05	-0.000364485135596	1.3284941407046517e-07	1.954430342894397e-09	-0.0010239911205074	0.0004360548060751	1.0485578148780003e-06	1.901437939011932e-07	-0.0004080225971809	-0.0001022557725169	1.66482439810247e-07	1.0456243013028e-08	0.0	0.0	0.0	0.0
863.312389678852	0.692926262852211	0.4801468057503315	745308.28217301	947.684542437784	-2.390736349267968	898105.991975512	5.715620291711131	823.7170489228406	-0.6687036936356208	0.4471646298819222	678509.7766861534	826.2951215060252	715.724011292135	1.065133	19.440142	0.1635617988629584	0.0929223513952576	0.1181046097	-0.1883373186	-0.0381143715	0.1397865488	-0.0550014375	-0.0947222077	-0.1157687841	0.1782103369	0.0736814713	-0.0294615424	-0.0011136327	0.0414769221	-0.043558983	-0.2389369289	-0.1418127997	0.1055584346	0.0245066407	0.1536974671	0.0293598879	-0.3382578572	0.0290976548	0.1661633677	0.0517214977	0.2310590835	0.029990066	0.0691495147	0.1766328625	-0.0617067319	0.0180946266	-0.14703166	0.2130031709	0.090366059	-0.1210806573	-0.0212553181	-0.0318049598	-0.0236925153	-0.017985059	-0.2091035719	0.049755263	-0.0841403747	-0.2148839097	0.1839594347	-0.2138877954	-0.1832852552	0.2010240398	0.0213370732	-0.1523392688	-0.0299627266	0.0242504866	0.0964151998	0.1458888629	-0.0166779577	0.0593542779	-0.0725077355	-0.1472764966	0.0107212398	0.209328341	0.3716143519	-0.0394076796	-0.018739272	-0.0524367363	0.1850546363	0.143656323	0.0087465505	-0.1119934548	-0.2563246288	0.1560359087	0.1486843557	0.1223675745	0.0355847396	-0.034447192615886	-0.0181224387979882	0.0011866090791159	0.0003284227879868	-0.0750665025925911	-0.0441519498745179	0.0056349798114834	0.0019493946777219	-0.1682734239243188	0.0801305874932723	0.0064209110520169	0.0283159451992135	6.884183394755743e-05	0.0001130507735739	1.2780477405679696e-08	4.7391981012630714e-09	-0.0011920127039146	-0.0001680215834071	1.4208942862937955e-06	2.823125249066264e-08	-0.0002659585002185	0.0001420640969624	7.073392383847385e-08	2.01822076457422e-08	0.0	0.0	0.0	0.0
865.6465555509326	2.334165872080576	5.448330318385673	749343.9591371939	951.8618615842332	4.177319146449236	906041.003538602	17.44999525129137	824.5950793952835	0.8780304724429016	0.770937510538305	679957.044962914	827.105258178711	709.066579499639	1.139476	20.796989	0.1693304484938435	0.0918821908731901	0.1260466683	-0.1368563977	-0.1719495738	0.1102872612	-0.1500172605	-0.0871494888	-0.1188772199	0.1611133709	0.0764064951	0.0282313095	-0.0016731175	-0.0403180525	-0.130579838	-0.2745988919	-0.0459995726	-0.0081173045	0.0761461439	0.0050952969	0.0010277009	-0.2550706891	-0.0733439254	-0.1856501838	0.0881307211	-0.0554198422	0.0930195996	0.2522388291	0.0096148319	-0.0160551045	-0.0852569624	-0.2061468528	0.1821253448	-0.0003153419	-0.0380148111	-0.0826131646	0.0891080437	0.0550276587	0.0677660047	-0.1674349352	-0.0762733919	-0.1724511355	0.0084665427	0.0355892889	-0.1017032523	-0.1462315848	0.192923652	-0.0560829206	-0.0749216451	0.0010962924	-0.0743332873	0.1256498611	0.1188221955	-0.0394363815	0.029086044	0.110792469	-0.1029628186	-0.2136649553	-0.0160058914	0.129397745	0.1204145344	0.125932659	-0.0608231704	0.0427854549	-0.0140402114	-0.0254810735	-0.0870658988	-0.0855538167	-0.1070014485	0.0918472213	0.1185609488	0.023839813	-0.0165758433141576	0.0178713493017284	0.0002747585815755	0.0003193851258643	-0.024531947709363	0.0505345548832281	0.0006018164584149	0.0025537412372459	-0.1067861530120097	0.0614872709123091	0.0037806844842436	0.0114032824751043	-0.0004721110938214	-0.0005409529277689	2.9263007006180697e-07	2.2288888490923882e-07	-0.0009839469330419	0.0002080657708727	9.681515670425611e-07	4.329136500885089e-08	-0.0002262317309286	3.9726769289899976e-05	5.118079607895047e-08	1.5782161982129402e-09	0.0	0.0	0.0	0.0
866.1014957005457	0.454940149613094	0.2069705397299844	750131.8008547224	951.2138566160512	-0.6480049681820219	904807.8010183816	0.4199104387885832	824.4159479221377	-0.1791314731458442	0.0320880846714003	679661.6551883568	825.479642097905	728.3183303202005	1.041961	19.017212	0.2246759675210499	0.1171823337533811	0.1626207274	-0.1267201732	-0.0669469784	0.0457695798	-0.1435779891	-0.0500581951	-0.1182166	0.0680854942	0.0715091787	-0.0339819545	-0.0126346597	-0.0068238547	-0.1444093554	-0.2159048679	-0.0444856459	0.1521119944	-0.0124926998	-0.1535376968	-0.0486890519	0.2989760698	-0.1152515015	-0.0550350928	0.1059977881	-0.0345857435	-0.0845080578	-0.0186363599	-0.0767047731	-0.1311718724	-0.0865722522	-0.2124285434	0.1511981119	0.0199558201	-0.1372754288	0.0837569714	0.0491523457	0.0381808295	-0.0888911137	0.2574565093	-0.1090122606	-0.060154812	0.041500486	-0.1731250137	-0.0459890254	0.2129643216	0.1996748909	-0.0202479002	-0.0138731455	0.0316389934	-0.0375343343	-0.1235264423	0.0515831906	-0.2620985368	-0.1007198538	0.0691491082	-0.0955832144	-0.0337238525	0.2125545903	0.2497705092	-0.3117689156	-0.1869040526	0.2363418698	0.0682823882	0.1251933197	-0.0628880291	-0.1031024704	0.1279847541	-0.2361523948	-0.086869118	0.1145803187	0.0119549848	-0.0164518874858998	0.0001239558282577	0.0002706646018487	1.536504735907663e-08	-0.111021777581584	-0.086489829872221	0.0123258350973747	0.0074804906713257	-0.0883348453536285	0.0184513076583811	0.0003404507543042	0.0078030449036494	0.0007323371736176	0.001204448267439	1.450695628936809e-06	5.363177358622149e-07	-0.0003948019965609	0.000589144936481	1.558686164884729e-07	3.4709175618120145e-07	-0.0008248560102524	-0.0005986242793238	6.803874376495073e-07	3.583510277959389e-07	0.0	0.0	0.0	0.0
869.3877177529324	3.2862220523867336	10.799255377592877	755835.0037796525	951.9209259132932	0.7070692972420147	906153.4491916216	0.4999469911023165	827.8561272714652	3.4401793493275363	11.834833955539631	685345.7674609084	830.4324515288731	735.2500952025105	1.23875	22.608885	0.2724185238736111	0.1592162841683361	0.2207394852	-0.0709906823	-0.0725012685	-0.0120395596	-0.2104279563	-0.0285277197	-0.0774237413	0.1160549518	-0.0016631993	0.0814415868	-0.0928128858	0.1093593109	-0.2730881046	0.0009453099	0.0743968196	-0.0462101432	-0.0612524152	-0.0261769609	-0.1214594008	-0.2182211169	-0.2388400321	-0.1283410603	0.1007870243	-0.1371385348	0.0613404268	-0.1094349145	0.0884975659	0.0848634327	-0.0034837916	-0.2721263295	-0.0987012071	-0.0499919835	0.0759586374	0.020834556	0.0558411975	0.2444573334	0.0549347357	-0.2790266215	-0.0793864301	-0.2115455902	0.0936735399	-0.1957962629	0.1539660957	-0.1460795315	0.1743549231	-0.1149568563	-0.001111528	-0.0527374449	-0.1743231056	0.0878660308	0.0893702509	0.0795544042	-0.0148035798	0.3363600382	-0.1220863969	-0.1173311249	0.1100401757	-0.1175910375	0.1445442632	0.0954015395	0.0800763536	0.3099971528	-0.0829408417	0.0570383748	0.2805571196	0.1366594477	-0.0936077909	0.0606861828	0.1104315261	-0.0	0.002668186629819	0.0191200741157188	7.119219891544872e-06	0.0003655772341905	0.0193929838338959	0.1304147614154799	0.0003760878219817	0.0170080099950565	-0.0381292708143661	0.0502055745392623	0.0025205997148174	0.0014538412928352	-0.0002505701607648	-0.0009829073343824	9.661068279827154e-07	6.278540546569771e-08	-0.0003879547678804	6.84722868050003e-06	1.5050890192113504e-07	4.688454060306218e-11	-0.0003610482972523	0.000463807713	1.303558729487852e-07	2.151175946383831e-07	0.0	0.0	0.0	0.0
868.8518030248924	-0.5359147280399839	0.2872045957301699	754903.4556196064	953.701075285868	1.7801493725747832	909545.7410014208	3.1689317886783943	826.7041929870093	-1.1519342844559333	1.326952595705003	683439.8227023022	829.0106077086251	734.4893728127157	1.060269	19.351362	0.2618064287332646	0.1431106020058001	0.2109243491	-0.0669279132	-0.0543558041	-0.0100270375	-0.184539622	-0.0429812188	-0.0456928624	-0.059204774	-0.0944896064	0.0108747849	0.0359788322	0.133951602	-0.1765413808	-0.0292101866	0.0807631626	-0.0349512381	-0.1602735336	0.0071434646	0.0791279085	-0.0249123639	0.1016991314	0.1645948706	0.1364216379	-0.2396072401	-0.1332155151	-0.006924663	-0.0469262364	0.0831194175	0.0531336173	-0.2187273022	-0.0549036732	-0.0805626265	0.0946450598	0.0706170361	0.0338098245	-0.1262191593	-0.0578877572	-0.0036399287	0.1560134488	-0.1719023401	0.023566338	-0.1138113398	0.0658582008	-0.01835178	0.18376742	-0.1358149692	0.0401457326	0.0520029772	-0.0430033948	0.0997844856	-0.0050352876	-0.0869905175	-0.0548007339	0.106064441	-0.1176153192	0.0076654015	0.0192679698	0.0461045904	0.0042946458	-0.1823393181	0.0775719169	0.0440982292	-0.1339166588	-0.063428885	0.3157702679	0.0250190691	0.0678697302	0.0463868078	0.10612066	-0.0119549848	-0.008387740972509	-0.011055927602328	7.035419862190622e-05	0.0001222335351479	-0.0993638068413389	-0.1187567906752348	0.0098731661100029	0.0141031753314815	0.0325260051198057	0.0706552759341718	0.0049921680173339	0.0010579410090536	0.000256745195391	0.0005073153561558	2.573688705914862e-07	6.591809535636277e-08	-0.0009030724193441	-0.0005151176514637	8.15539794580006e-07	2.65346194849478e-07	-0.0005653839800634	-0.0002043356828111	3.196590449123312e-07	4.1753071269878484e-08	0.0	0.0	0.0	0.0
868.6531118581039	-0.1986911667885351	0.0394781797597895	754558.2287407676	948.8866129357832	-4.814462350084796	900385.8042087428	23.179047720384013	825.8318459219626	-0.8723470650467107	0.76098940189561	681998.2377388761	827.3230633141859	742.0892637726059	0.98919	18.054073	0.2149630390327128	0.131115659870363	0.2067788033	0.0069359985	-0.0242395439	-0.1114052564	-0.1892445969	0.039217717	-0.0359991622	-0.0735119723	-0.0179508173	-0.1334255268	-0.0708336489	0.0520115117	-0.1544985939	0.0186238296	0.2289430309	-0.0235730805	0.0311369684	0.0713975844	0.0394902579	0.0200229339	-0.1474238891	0.1406885789	-0.031516955	0.0535734846	-0.0751575101	0.0166257719	-0.017848689	0.1998749578	-0.0149831999	-0.15181591	-0.1008509359	-0.2373589833	-0.0494041909	-0.0145514497	-0.0969834579	0.0406941203	-0.1402996258	-0.0409593242	-0.056053981	-0.0377229833	-0.025250741	0.0557553393	0.0401645928	0.0533278099	0.1386054348	-0.2182354921	0.0746262787	-0.0540339068	-0.0928652755	0.0597450861	-4.82198e-05	-0.050626738	-0.0676341956	0.0511701652	-0.0425359175	0.0766030583	0.0742047466	-0.0038788534	-0.0278803438	0.034396845	0.1154190192	-0.130220571	-0.0841103506	-0.2370934918	0.0952473084	0.0765321902	0.1913339654	-0.1521432475	0.1016540472	-0.023839813	0.0001174641159593	0.0085052050884683	1.3797818538099877e-08	7.233851359690707e-05	-0.0282713194922905	0.0710924873490484	0.0007992675058351	0.0050541417574746	0.1278985250061168	0.0953725198863111	0.0090959175494648	0.0163580326987402	-0.0004092127188681	-0.0006659579142591	4.4349994356433086e-07	1.6745504928342266e-07	-0.0008078922769043	9.518014243980002e-05	6.526899310816142e-07	9.059259514860621e-09	-0.0005266655025846	3.871847747880008e-05	2.773765516126893e-07	1.4991204982763484e-09	0.0	0.0	0.0	0.0
867.3202350864927	-1.3328767716111545	1.776560488300573	752244.390190489	942.2961804259056	-6.590432509877587	887922.0916452509	43.43380066725139	823.4729259501652	-2.358919971797377	5.564503433344538	678107.6597729262	825.5898311111163	742.8976922788119	1.183626	21.602802	0.2428809745458747	0.1322407524315678	0.2158947542	0.0215915019	-0.07839336	-0.1523425927	-0.1058894581	0.0869183439	-0.1221021249	-0.2734923512	-0.0810275664	-0.1950318641	0.1038697013	-0.0553470667	-0.0405639782	-0.0695734348	0.2796507783	0.0003377662	-0.2650598927	0.086463931	-0.0238391117	0.0455199629	0.1478141993	0.1691008228	-0.0317080501	-0.0426506157	0.0874129274	-0.0304449962	-0.2066227379	-0.1642568923	-0.0767078444	-0.0630679495	0.0523276343	-0.2639454793	0.1045190478	0.1726036686	-0.2120548174	-0.0877890159	0.0668336587	0.0646892081	0.2435920239	0.0589914063	-0.0224944921	0.1033930261	0.0580324879	0.1724147386	0.0907025535	-0.2887652684	0.0346254291	-0.0365374022	0.1220854899	0.0753895369	-0.0112215501	0.0075436402	0.0215103862	0.0109201549	-0.0274916813	0.185909583	-0.1024235719	-0.1538986232	0.0126541167	0.0547281778	-0.2033089564	-0.1762093816	0.0415216741	-0.1972500274	-0.082752491	-0.1798654924	-0.338083088	0.2107596673	0.0970382431	-0.0355847396	0.0166548911562927	0.0165374270403334	0.0002773853994279	0.0002734864931143	-0.0528484982759778	-0.0245771787836872	0.002792963770026	0.0006040377169653	0.2238907093656053	0.0959921843594885	0.009214499458106	0.0501270497402339	-0.0015659919251631	-0.001156779206295	1.3381381321164903e-06	2.4523307096760324e-06	-0.0004130296822772	0.0003948625946271	1.7059351844200477e-07	1.559164686356455e-07	3.7176383740611645e-05	0.0005638418863252	1.3820835080292136e-09	3.179176727747729e-07	0.0	0.0	0.0	0.0
