global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
860.8693346209072	1.1973148031372602	1.4335627378116165	741096.0112906436	690.7395267664829	1.2665670519676269	1.6041920971299652	477121.0938375847	830.639668591698	2.593944785742565	689962.2590381259	6.7285495514810405	819.9279626303161	570.3171649973016	1.145357	17.376797	0.0334160307764465	0.0160258623421088	0.091987684	0.0994159683	0.1183547613	-0.2046972	0.0131366056	-0.0188916291	-0.0380395213	0.2582035074	-0.0252455702	-0.0435289566	-0.0557814795	-0.0639550534	-0.2905360876	-0.07347445	-0.1055840121	-0.0439148704	0.076068384	-0.0976968558	-0.1500580472	0.0481822523	-0.1609588879	0.0078495431	0.1788237382	-0.0758810768	-0.000284968	0.0876192234	0.0829442726	-0.0278818626	-0.0886619202	-0.2586115039	-0.0203287102	0.1287834742	0.0251297679	-0.0955986562	-0.0514283207	-0.050394496	0.079281909	0.1990048795	0.0684826171	0.1036645722	-0.0610786924	-0.0385960338	0.0105639947	-0.1393646915	-0.0458183272	-0.0020495774	-0.2541864565	0.0429567869	-0.1028052583	-0.032165382	-0.0726631906	-0.0541208925	0.0427385399	-0.0814228538	-0.1570796186	-0.04330283	-0.0165882402	0.1512191282	-0.098699582	-0.0104576253	0.0591599299	-0.1325899332	0.2261881514	-0.0364052897	-0.0343889865	0.0611274529	0.1437067008	0.1082959623	-0.035482191544105	-0.0014553309844842	2.117988274400034e-06	0.0012589859167725	0.0019348260294975	0.0091607921904709	8.392011355699264e-05	3.743551764421061e-06	0.0042371498869471	-0.0080700722971158	1.795343916445582e-05	6.512606688067588e-05	-0.0014189997207511	-0.0001949942383791	2.0135602074917e-06	3.8022753001045305e-08	-0.0004179999283826	-9.89999626582e-05	1.7472394012785877e-07	9.800992606324996e-09	-7.96999871791439e-07	-6.025050502107918e-07	3.6301233552950883e-13	6.352087956355702e-13	0.0	0.0	0.0	0.0	0.0
862.7654424949835	1.896107874076279	3.595225070134065	744364.2087635647	679.6373607243332	-11.102166042149634	123.25809082746046	461906.9420923375	831.654687362585	1.0150187708870817	691649.5190121591	1.030263105253122	821.9295244431654	570.0750721901342	1.3392	20.317692	0.0404950553384364	0.0282209178080594	0.0026640106	-0.1874828126	0.0459360632	-0.0905544833	-0.0672805737	-0.1137658343	0.1676387364	-0.0074714429	0.0882960337	0.01864649	-0.0924685423	0.0740488622	0.1725366247	0.008428843	-0.1779480958	-0.0357029006	-0.0551153657	-0.0634246492	-0.0526656475	0.2140036428	-0.1882120701	0.0870139349	-0.0276507469	-0.067005519	-0.0455094879	0.0425864791	-0.0344483347	-0.1389363869	0.0668027875	0.1387119491	0.0957626787	0.1526995002	0.0156410279	-0.0067439444	0.091278769	-0.0308871141	-0.0183270243	0.2021247073	-0.0482973478	0.1506463954	0.0887356663	-0.0272099659	0.0083157593	0.2184375279	0.0074126528	-0.0368843531	-0.0995340189	-0.0220906529	-0.0754261521	-0.0401031892	-0.0338511429	-0.0621828104	-0.0047012002	0.1150265197	-0.2394897462	-0.1091365181	-0.0054625595	0.0717749775	-0.0611434081	0.062933004	0.0258886715	-0.1306383156	-0.052426887	0.0405687017	-0.188624873	0.0200027831	0.1412592515	0.0993643757	-0.0315034628921608	0.0039787286519442	1.5830281685801718e-05	0.0009924681741977	0.0286029324375789	0.0266681064080814	0.0007111878993927	0.0008181277440287	-0.0004563876355092	-0.0046935375224563	2.082896738456784e-07	2.2029294474705225e-05	-0.001418979458162	2.0262589100084744e-08	2.0135027026857237e-06	4.10572517038873e-16	-0.0004180729110883	-7.298270569995862e-08	1.7478495898584557e-07	5.3264753312867715e-15	0.0001022034099525	0.0001030004098242	1.0609084423971992e-08	1.0445537005918776e-08	0.0	0.0	0.0	0.0	0.0
864.5794855843875	1.814043089403981	3.29075233021434	747497.6868933641	700.2185510653202	20.58119034098695	423.58539585193455	490306.0192560164	829.8908658197629	-1.7638215428221429	688718.8491710757	3.1110664349234844	820.3759298362479	575.2449184538189	1.454237	22.062977	0.1017932268326026	0.0795440946974991	0.013372891	0.1732101647	0.1175222913	0.1039010788	-0.1165770777	0.0570370654	-0.0921787673	-0.0382785941	-0.0551324907	-0.2143441554	0.0351347444	-0.115361239	-0.0243269656	0.1329815588	0.1957835687	-0.1382544353	-0.0129092425	0.0880853087	-0.0628798218	0.0203083666	-0.1213786857	-0.1818407973	-0.0092975826	0.0890976759	0.1955290791	-0.0420319139	-0.1511090934	0.0566326247	-0.0789644257	-0.0110714939	0.0435196557	-0.1952490574	-0.037933777	0.097715428	-0.1016952727	-0.0942254802	0.0519342382	0.0699912832	0.1179449279	0.1002399774	0.1251539012	0.0171115572	-0.0115320624	-0.158666213	-0.0022129871	0.2170131631	0.0665205001	-0.10416617	0.0449455696	-0.0428154856	-0.0153067023	-0.1018212201	0.0983882324	0.0713339796	-0.1008567664	0.0176936563	0.0556936774	0.0742838188	-0.0914286902	0.0853273567	0.2840010861	-0.0003000592	0.0642070038	-0.0528312244	-0.1023268521	0.127539128	0.1386044847	0.0898496795	-0.0203029854407787	0.011200477451382	0.0001254506951389	0.0004122112178084	-0.0492436068455361	-0.077846539283115	0.0060600836783575	0.0024249328151577	-0.0005017160817288	-4.532844621959998e-05	2.517190266652999e-07	2.0546680366831673e-09	-0.0012680030561676	0.0001509764019943	1.6078317504503738e-06	2.279387395917465e-08	-0.0004180001882236	7.272286470000508e-08	1.7472415735496502e-07	5.288615050175243e-15	-7.650982261184387e-07	-0.0001029685081786	1.0602513676530214e-08	5.853752956095817e-13	0.0	0.0	0.0	0.0	0.0
867.117854792855	2.538369208467543	6.443318238496142	751893.3741005629	688.4740743904471	-11.744476674873113	137.93273236663862	473996.55110778287	832.0659942340671	2.175128414304254	692333.8187607267	4.731183618713739	821.6746352846259	585.6440591189736	1.434601	21.765068	0.0603854439516334	0.0405969423765988	-0.1346055134	-0.1243488859	0.1050946674	0.0433395167	-0.1048612489	0.0314114726	0.2168405951	-0.1383852687	0.0101899351	-0.0062321855	-0.148525827	0.0125162678	0.1039319042	0.0017624014	-0.0602439852	-0.1791233829	0.0216737588	0.121419694	-0.026380821	-0.1462258293	-0.117708433	0.0357536395	-0.2040003002	-0.0004223775	0.0785409464	0.1104509875	-0.016907772	-0.1475194815	-0.0211031291	0.108536434	-5.15366e-05	0.0201666665	-0.1490661829	-0.0372538727	-0.1108118251	-0.1711302198	0.1346291068	-0.040587637	-0.1066217434	0.0118664351	0.1331389551	-0.22132184	-0.0251327465	0.0166790111	0.0978580207	-0.0974865414	0.077893225	0.0436771587	-0.0350645763	-0.0700525916	0.08408636	-0.0532520837	0.1317204406	0.0813457383	-0.2436520956	0.041854939	0.0871025634	0.2013487415	-0.0919839616	0.1338259831	0.0408045943	0.0302347114	0.0171780103	-0.1637785963	0.2220965661	-0.2437977076	0.1357462967	0.0798077096	-0.0202979786681964	5.00677258230206e-06	2.5067771690891643e-11	0.0004120079380145	-0.0128189442442874	0.0364246626012487	0.0013267560456148	0.0001643253315381	-0.0176560383170709	-0.0171543222353421	0.0003117356890538	0.0002942707713539	-0.0014040035246205	-0.0001360004684529	1.971225897146787e-06	1.849612741940825e-08	-0.0004179997605586	4.2766499998465874e-10	1.7472379982704692e-07	1.828973522118782e-19	-7.932489574260897e-07	-2.8150731307650945e-08	7.924636731555591e-16	6.292439084575782e-13	0.0	0.0	0.0	0.0	0.0
864.3372823024621	-2.780572490392956	7.731583374330085	747078.9375780061	712.5899873715695	24.115912981122392	581.5772589130675	507784.4901022135	828.3980241099173	-3.667970124149861	686243.2863492151	13.454004831655944	818.9237566208998	611.7645328320955	1.515733	22.995955	0.0758157842728521	0.0373003710378716	-0.0969652329	0.1915249173	-0.2225767224	0.1858945482	-0.0367683881	0.1635981415	-0.2285454298	-0.1548184598	0.1076984065	-0.0244641508	0.1308139674	-0.0654305733	0.0282199886	0.0935992529	0.2374225111	0.1209667614	-0.0828728879	0.070082844	-0.1534354421	-0.0236813973	-0.0760552889	-0.0537064494	-0.0777080432	0.0028644955	-0.1557111884	-0.0124860745	-0.0476499417	0.1460034715	-0.0198350956	0.0387421493	-0.0411117261	-0.2810968765	0.0631507014	0.0594759029	0.0713323003	-0.0974890191	0.0595779047	0.0111533409	0.1133626534	-0.0262021356	0.0853413261	0.0718512147	-0.0099201565	0.0376567508	-0.0216066012	0.200737574	0.1315015279	-0.1037582038	-0.0248135652	0.0263628702	0.1658346511	-0.1263803005	-0.2135449497	-0.1482348382	-0.1595838575	0.0964308827	0.0300584563	0.0796250593	0.1490564236	-0.1000694713	0.0824110859	0.0203835588	0.0111249043	-0.1363750557	0.1787771217	-0.07073906	0.1326888823	0.0692973963	-0.0201947263802111	0.0001032522879853	1.0661034974199408e-08	0.0004078269735715	-0.0277923259991723	-0.0149733817548849	0.0002242021611775	0.0007724133844442	-0.0009066008343552	0.0167494374827157	8.219250728535447e-07	0.0002805436559874	-0.0009379999543931	0.0004660035702274	8.798439144414578e-07	2.171593274646833e-07	-4.999996839671894e-06	0.0004129997637189	2.499996839672893e-11	1.7056880483189046e-07	-2.3279584287290607e-09	7.909209989973606e-07	6.25556026654983e-13	5.4193904458906776e-18	0.0	1.0	0.0	0.0	0.0
858.573497644123	-5.763784658339091	33.22121358770507	737148.4508568628	689.0258501712407	-23.564137200328787	555.268561995919	474756.622204201	828.9383657144114	0.5403416044940741	687138.8141532792	0.2919690495472304	818.9478104142953	577.4488267758018	1.507824	22.875973	0.0851210027918229	0.0514258355280525	0.1249345683	0.0166107522	0.0286850047	0.1036209485	0.0945862072	-0.1146713365	-0.0733723679	0.0901474399	-0.006989332	0.0244694392	0.1025175312	-0.1028002137	0.0047646822	-0.0128475811	-0.0859379884	0.0897576523	-0.0131085471	-0.0053831129	0.0793236161	-0.0530280604	0.2211063517	-0.0694826628	-0.1781514177	-0.2350285911	0.0373036939	0.2260517904	0.0376955875	0.1142483244	-0.0665433955	0.0020274986	0.1017245442	0.0949269692	0.1080918621	-0.0330167036	0.0095462131	0.043319139	-0.1225154611	-0.1991153615	-0.2399317979	-0.1142609046	0.1405768679	-0.1472824574	0.0385866894	0.0179413661	0.0063472323	0.0671272726	-0.1434429083	-0.1880476399	0.1723269267	-0.040985578	-0.0917009643	0.1339127471	0.0782009467	0.0535662336	-0.2347887506	0.1651409122	0.1267161195	0.0248702679	0.1810157559	0.0727304911	-0.0684424769	0.0084059271	-0.0370842426	0.2060427466	0.0284055988	-0.0107863454	0.1294367287	0.0583804184	-0.0201477040572655	4.702232294559808e-05	2.2110988552001193e-09	0.0004059299787791	0.0067772068767908	0.0345695328759631	0.0011950526032622	4.593053305082051e-05	0.0357921113415926	0.0366987121759478	0.0012810752342889	0.001346795475373	-0.0009129998370116	2.5000117381500093e-05	8.335687023832081e-07	6.25005869088783e-10	0.0002459999367183	0.0002509999335579	6.05159688654076e-08	6.30009666461063e-08	1.1232944142848449e-07	1.1465739985721357e-07	1.3146319342016954e-14	1.2617903411635327e-14	0.0	0.0	1.0	0.0	0.0
862.0170457474858	3.4435481033627866	11.858023540173445	743073.387159223	690.2925121984749	1.266662027234247	1.6044326912371725	476503.7523972816	830.4121473931461	1.473781678734781	689584.3345380963	2.1720324365743093	820.5784121885995	558.1674144544099	1.2381	18.783842	0.0706440461081224	0.0438712325769952	0.1100633664	0.0201327403	0.1573271974	0.191226825	-0.1311725278	-0.0261949436	0.0289670634	-0.1476042505	0.0216443403	-0.1818301609	-0.0236911212	0.0240499097	0.0119005571	0.007809648	0.0773358956	-0.1434235755	0.1174726605	0.1335612485	0.200044404	-0.2301465486	0.0488022282	0.0372919102	0.1781783248	0.0162910129	-0.1412144121	0.0189287759	-0.160154037	0.0003703145	-0.001457905	0.0192999541	0.0048586451	-0.0977253693	-0.251000969	-0.0168047681	-0.0941643649	0.1050525407	0.0907298291	-0.0743412822	-0.0450480619	-0.285295593	-0.0867111343	0.1417567639	0.003584412	-0.1320464433	0.040377906	0.0294063786	0.023655805	-0.1967266115	0.1606212978	-0.0868883579	0.0315601203	-0.1352091101	0.0456052698	0.1088916469	-0.0729098287	-0.0928282685	0.2664976408	-0.1028762137	-0.0412723596	-0.2116710561	0.0566254519	0.0786722604	-0.1610301195	0.0558003938	0.1839838323	-0.0644866207	0.1259946088	0.0471208409	-0.0201781975649169	-3.0493507651399576e-05	9.298540088859643e-10	0.0004071596569688	-0.0297934062931659	-0.0365706131699566	0.0013374097476266	0.0008876470585496	0.0316546764368581	-0.0041374349047345	0.0010020185403221	1.711836759091542e-05	-0.0005519995676154	0.0003610002693962	3.047035226475885e-07	1.3032119450412898e-07	9.000006924164694e-06	-0.0002369999297941	8.100012463501244e-11	5.6168966722425064e-08	2.4381161671288742e-09	-1.0989132526135563e-07	1.2076103367697056e-14	5.9444104444151935e-18	0.0	0.0	0.0	0.0	0.0
863.5490846664657	1.5320389189798789	2.347143249269036	745717.0216282906	693.6898633119101	3.3973511134352066	11.541994587959438	481205.6264616966	832.5382949227911	2.1261475296449817	693120.0125129484	4.520503317815458	822.120479154271	584.0690373792146	1.344223	20.393887	0.124918815750717	0.0657653861935716	0.0053211436	-0.0347145895	-0.0452898306	-0.0631372488	0.2081927408	0.0307850227	-0.0796267002	0.1361420218	0.2219019885	0.1663225346	-0.1058717275	-0.0131972136	0.0609670998	-0.1643788289	0.0983595004	0.0022981668	-0.1373062239	-0.2412766767	0.1292464505	-0.0557953038	0.0245210591	0.0131851515	-0.1151338257	0.0764566329	-0.0224587691	-0.1252442027	0.1323582239	-0.076247478	-0.0314825123	0.0278006749	-0.178460911	0.1121577595	0.1249703597	0.1972742323	-0.0299606237	0.1596164461	0.0593338335	-0.0856361433	-0.1079525266	0.1649998573	-0.0535158508	-0.0532707424	-0.0426920463	-0.0153550542	0.086410372	-0.1105289028	-0.1532555038	-0.0455439768	0.0034088404	-0.0381890541	0.0405950245	0.0025238493	-0.2904383547	0.0975558038	-0.2133862517	-0.0016151676	0.0367572468	-0.0334021212	0.0858353691	-0.1588422516	0.0389061989	0.0188583471	-0.0239362554	0.3090348791	0.0163693746	-0.1504508768	0.1223675745	0.0355847396	-0.0086282417175596	0.0115499558473573	0.0001334014800759	7.444655513663584e-05	0.0273633555495109	0.0571567618426768	0.0032668954243404	0.0007487532269289	0.0089390081500653	-0.0227156682867928	7.990586670693387e-05	0.0005160015857156	-0.0008789870313076	-0.0003269874636922	7.726182012069477e-07	1.0692080141185785e-07	0.0002460468696205	0.0002370468626963	6.053906205004732e-08	5.6191215114175246e-08	-0.0001058918309731	-0.0001058942690892	1.1213596225950116e-08	1.121307986683558e-08	0.0	0.0	0.0	0.0	0.0
863.5857469572762	0.0366622908105682	0.0013441235674786	745780.3423477567	689.8938078122718	-3.796055499638328	14.410037356334396	475953.4660577158	831.8943032556358	-0.6439916671553192	692048.1317891798	0.4147252673654874	822.6472418576676	582.2113578957005	1.316898	19.979324	0.1382383390077521	0.0855779264146525	0.0235818013	-0.1317784777	-0.0703009681	0.0073151839	-0.1443568311	-0.0802729179	0.0996548075	-0.1370902635	-0.138415048	0.0468941828	-0.0681965666	-0.0366160634	0.1175710875	0.1679744279	-0.1328249589	0.0336502081	0.0060259996	-0.0189646802	-0.0796150413	-0.1107968022	0.0596405944	0.2377527059	0.0081319307	0.1880720668	0.1317557052	-0.2079749097	0.1248967077	-0.0536688152	-0.0499758868	0.1738929918	0.1497605949	0.0656412793	0.0591345933	-0.1070750752	-0.0010218277	-0.0025850123	0.043601875	-0.0433892082	0.2427289214	0.015829591	-0.2630482404	-0.0855989883	-0.0179131053	0.2016110079	-0.1047076533	-0.0374655196	-0.0507145869	-0.0794252495	0.1932628863	0.1512406842	0.0728304909	-0.1326481104	-0.0084814483	-0.0389358579	0.0184960873	-0.1802882615	0.0256685488	-0.0217263752	0.1443315476	-0.0777577092	-0.0635125885	0.1780995257	-0.0071707472	-0.0815215344	-0.0733580764	-0.0453295581	0.1185609488	0.023839813	-0.0055808793485994	0.0030473623689602	9.286417407754723e-06	3.114621430362326e-05	-0.0393828594089171	-0.066746214958428	0.0044550572112766	0.0015510096152225	0.0020404157843074	-0.0068985923657579	4.163296572850783e-06	4.759057662889318e-05	6.799996691628562e-05	0.0009469869982238	4.623995500615938e-09	8.967843748050855e-07	6.799999835038761e-05	-0.0001780468712701	4.623999775652718e-09	3.170068836907597e-08	-2.3141749766475428e-09	0.0001058895167981	1.1212589767740048e-08	5.355405822541655e-18	0.0	0.0	0.0	0.0	0.0
862.74206244307	-0.8436845142061884	0.7118035595113321	744323.8663085222	690.9307403564453	1.03693254417351	1.0752291011661483	477385.2879695057	830.9762661416803	-0.9180371139555064	690521.5548907687	0.8427921425997553	821.5125946247025	581.0623540215743	1.361344	20.653643	0.0579027106774591	0.0311055222324925	0.0098748993	0.0578871159	0.031972077	-0.1702308726	0.1335101184	-0.0138468776	0.0031296386	0.0177757409	-0.0297143802	0.1188061709	-0.0215308048	-0.1117894234	0.0171865452	-0.1416313656	-0.0272003171	-0.0586207143	-0.0515864309	0.0049551778	-0.2834800278	0.1323250687	0.1158519835	0.1803744177	0.2359520224	-0.1180277967	-0.1972221416	0.0471995794	-0.0108676821	0.0029775935	-0.1172079628	-0.0094437075	-0.0889142116	0.0927024613	-0.0517368675	0.1102085746	0.0550802252	-0.1510176315	-0.2206914853	0.2686212838	0.025182463	-0.2734828185	-0.0934260018	0.0405321184	0.0024404687	-0.1396917423	-0.0572223251	-0.1055094765	-0.0347210483	0.0897772767	0.176997596	0.1109170988	-0.0155593838	-0.0260053715	-0.2042471737	-0.2219539944	0.051582019	-0.0509952543	0.203843158	-0.1091829462	-0.2334163437	-0.0992076312	0.2963334991	-0.1065120912	0.109978562	-0.1226184559	0.0395422995	-0.1031103023	0.1145803187	0.0119549848	-0.0128996098897715	-0.0073187305411721	5.356381673428527e-05	0.0001663999353082	-0.0560831425552663	-0.0167002831463492	0.0002788994571682	0.0031453188788743	-0.0109420790395091	-0.0129824948238165	0.0001197290937068	0.0001685451718504	0.0004330002494043	0.000365000282488	1.87489215984186e-07	1.3322520621633032e-07	0.0001209998591316	5.299986078121238e-05	1.4640965909867045e-08	2.808985242827894e-09	-2.6214228176840368e-08	-2.3900053200192825e-08	5.712125429720474e-16	6.871857589074515e-16	0.0	0.0	0.0	0.0	0.0
863.1603919641072	0.418329521037208	0.1749995881712198	745045.8622556312	691.0948820738034	0.1641417173581203	0.026942503377273	477612.1360286043	833.1644054649024	2.188139323222117	694162.9265336844	4.787953697830945	823.4254181918719	576.4430253520765	1.35549	20.564823	0.129300906451547	0.0832265057278812	0.0138808949	-0.0847972139	0.0507431461	-0.1260795283	-0.2276249315	-0.0579077904	0.0857425736	-0.0551844894	-0.1272661747	0.078354716	-0.1507887059	-0.0398652879	0.0424023982	0.1546195054	-0.0241231691	-0.1469208583	0.1948066655	-0.1370022095	-0.1291326416	-0.1210936348	0.0459352834	0.1115261064	-0.0914384887	0.1562434419	-0.1408597797	-0.0505617471	0.1574649288	-0.1022048786	-0.1018076214	0.0964837736	0.0496779895	0.0663105319	-0.007828186	-0.1573935645	-0.2863296582	0.0292790975	0.0487047211	-0.063514059	0.1188443046	0.0662627899	-0.1112404887	-0.1026705532	-0.0360879649	0.0930097998	-0.0608694924	-0.121533463	-0.2598455599	-0.0243340456	0.1335093041	-0.060191664	0.1952730817	-0.1489615025	0.0756276476	-0.0476877219	-0.0761530126	-0.0060872096	-0.306056337	-0.0375695441	-0.0937801512	0.0720595649	-0.1265580831	0.0329576755	0.0007282312	0.2071909002	0.0938455566	-0.0695421725	0.1104315261	-0.0	0.0012585292514444	0.0141581391412159	0.000200452903942	1.5838958767412015e-06	0.0188202085490303	0.0749033511042966	0.0056105120066535	0.0003542002498289	-0.009303688992361	0.001638390047148	8.655862886657923e-05	2.6843219465939523e-06	-0.0001180000995524	-0.0005510003489567	1.392402349437631e-08	3.036013845504051e-07	-0.0001000000017874	-0.0002209998609189	1.0000000357480004e-08	4.884093852621733e-08	-5.900926148127842e-09	2.031330202871253e-08	4.1263023930969644e-16	3.4820929405658885e-17	0.0	0.0	0.0	0.0	0.0
865.4557233529962	2.29533138888894	5.268546184818829	749013.6090844579	692.7684421717563	1.6735600979528726	2.8008034014600285	479928.1144690821	832.9937029582699	-0.1707025066325513	693878.5091681303	0.0291393457706362	823.9170543140134	584.0061207741185	1.282861	19.462944	0.0950314381040724	0.0600846968371	-0.0151319787	-0.0831794445	-0.0840452165	-0.047032096	-0.058152956	-0.0436256135	0.0303840987	-0.2078783426	-0.0728940094	0.0959163837	-0.1297866148	-0.0149607024	0.1899800405	0.0405770721	-0.1227405647	0.144311031	0.0627450493	0.0242118715	0.1038188247	-0.1448302644	0.0359210678	0.1442170391	-0.0284338956	0.1484535795	-0.1279567399	0.1722625774	0.0710209061	-0.1089943062	-0.0695109368	0.2283831472	0.0469612078	0.0367641569	-0.0011901962	-0.1178312526	0.164590336	0.0770067512	0.0969469141	-0.091156501	0.0129274782	-0.0603491073	-0.2135176273	0.0491842508	-0.0368654414	0.1736165913	-0.0849136156	-0.0386137367	-0.0061304178	-0.0164947615	0.1712437756	0.1564497533	0.0932398303	-0.1383149521	-0.1990837488	0.2070189911	-0.0483203604	-0.1091384024	-0.0329372103	-0.1407854941	0.0576862937	0.1518245237	-0.0578402367	-0.0221239157	-0.0590243914	-0.1010299022	-0.0629687935	0.2865550538	0.10612066	-0.0119549848	0.0053076246993413	0.0040490954478968	1.6395173946179392e-05	2.8170879949057823e-05	-0.0340886355288603	-0.0529088440778906	0.0027993457816585	0.0011620350722194	-0.0311763253383077	-0.0218726363459467	0.0009719632616	0.000478412220722	0.00013300028776	0.0002510003873124	1.7689076544242807e-08	6.300119443097481e-08	-0.0001729995175063	-7.299951571890001e-05	2.99288330574126e-08	5.328929295193929e-09	1.1440689316470264e-08	1.7341615464598105e-08	3.007316269219881e-16	1.3088937203599683e-16	0.0	0.0	0.0	0.0	0.0
864.3756793427796	-1.0800440102166249	1.1664950640048088	747145.3150392916	704.5483710030529	11.779928831296615	138.76672327041325	496388.4070830555	832.5996110926873	-0.3940918655825953	693222.1123916941	0.1553083985183704	822.9175032659872	588.9671144344932	1.254562	19.0336	0.047338485477322	0.027546531846724	-0.0092538109	0.1253292905	0.0154259158	0.0273492931	0.0678782955	0.0338696205	-0.1231365325	-0.0638786788	-0.1881689598	0.1776524876	-0.0834870111	-0.2579863951	0.0013874731	0.0189469278	-0.0088769114	0.1968374551	0.0738395887	0.0496273063	0.1177797627	-0.2354129768	0.1004757402	0.1801249369	0.0756444532	-0.108127712	-0.0636999677	0.0212146006	-0.0497861953	0.0119126187	-0.2783997357	0.0399291178	0.0257099613	-0.0263457093	0.1006422125	-0.1179444027	0.0767692167	0.1035722326	0.0713852351	-0.1516767809	-0.1141722113	-0.2825113994	-0.1580573145	-0.1105366191	-0.0462307083	-0.0249076512	-0.0971121339	0.0844125082	0.0149534007	-0.0527026541	0.3250358258	0.1311902399	0.0189963097	0.0435985334	-0.0392608339	0.1277644759	-0.0058686793	-0.0696792257	-0.1642784967	-0.160617008	-0.0328755305	0.1639883713	-0.1669148525	0.0080066982	0.0361266251	-0.0760798707	-0.0256828565	0.1968184317	0.1016540472	-0.023839813	0.0064249059999923	0.001117281300651	1.2483175047843906e-06	4.127941710873705e-05	-0.0572607433103655	-0.0231721077815051	0.0005369465790376	0.0032787927244555	-0.023878967021659	0.0072973583166487	0.0005702050660214	5.325143840156196e-05	0.0003779997107271	0.0002449994229671	1.428837813097713e-07	6.002471725421198e-08	-0.0002430002866262	-7.00007691199e-05	5.9049139300415365e-08	4.900107677377546e-09	4.601017266009713e-08	3.4569483343626876e-08	1.1950491786452956e-15	2.1169359882119497e-15	0.0	0.0	0.0	0.0	0.0
861.8189810430804	-2.5566982996991783	6.536706195684669	742731.9560861334	684.7882751037027	-19.760095899350176	390.4613899515156	468934.98171950446	831.4630223143615	-1.136588778325745	691330.7574761325	1.2918340510160091	822.0350816335109	586.6372719935367	1.393855	21.146885	0.0493663799992393	0.0266082743383882	0.0218745684	-0.2226951697	-0.0838591803	-0.0159690758	0.0156547273	-0.1060018926	0.1137279527	-0.1043658397	0.0393232201	0.1231927329	-0.0498320156	-0.0121626641	0.1399494577	-0.0750484549	-0.1380140353	-0.096863089	0.0417374269	-0.0369123134	0.0294759182	-0.0366582638	0.0535727571	-0.0226241915	0.3311241961	-0.2389449095	0.076802411	-0.0758441435	0.0218296864	-0.0490717021	-0.0292557876	0.1370208055	0.0624144928	0.1699542456	-0.1013523393	0.0603073694	-0.0108356523	0.1063968831	-0.0782649527	0.102405411	-0.0484740412	-0.1818208931	0.0271291575	0.0331152975	0.018318699	-0.0016630463	0.0418326807	-0.3502417137	0.0256135357	-0.0354754831	0.1732242732	-0.0278065828	0.0361250824	0.0426671863	0.0391484618	-0.0026729751	0.068987799	0.1950956465	0.0886404245	-0.1452976644	0.0308702045	0.1881000087	0.1299600929	0.0048421428	-0.0239036359	0.0026495751	0.0520448135	0.0999902454	0.0970382431	-0.0355847396	0.0036731950502684	-0.0027517109497239	7.571913150830407e-06	1.3492361877316272e-05	-0.0362139735040756	0.0210467698062899	0.0004429665192789	0.0013114518769538	-0.0131128712392865	0.0107660957823724	0.0001719473921381	0.0001159088183952	0.0002399996791796	-0.0001380000315475	5.7599846006310935e-08	1.9044008707111e-08	-8.500002188149836e-05	0.0001580002647447	7.225003719855199e-09	2.496408365939581e-08	1.0237247800501652e-08	-3.5772924859595486e-08	1.2797021530102645e-15	1.0480124252887592e-16	0.0	0.0	0.0	0.0	0.0
