global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
880.688474660002	2.7300354532959545	7.453093576252848	775612.189398961	720.2376151901108	0.0327876666644897	0.0010750310853016	518742.22233473806	831.4316056330401	0.69688931802159	691278.5148455352	0.4856547215725968	820.4847973600773	614.0644563589341	1.393475	22.170517	0.0636099420044693	0.0294415763377523	0.0901998406	-0.0804720125	0.0273381708	0.0928215221	0.0845847214	-0.110263269	0.0473807385	-0.1400429354	0.0765195853	0.1167654158	-0.1323864651	-0.1826430073	0.1465411132	0.11851227	-0.0870906585	-0.158672336	-0.2770178631	0.0200459502	0.0008752899	0.0530760166	-0.0161692361	0.0110779578	-0.0991838314	0.1693652965	0.063214842	-0.1623351197	-0.0380085539	0.1330134804	-0.0333735303	0.1162452425	-0.2550604627	0.2385653524	-0.0233602915	-0.2220167167	-0.0502456013	-0.0732511763	0.0774918244	0.1010423016	-0.1273673457	-0.1178012259	0.0623016194	-0.192919102	-0.0075130452	-0.1045960336	0.1177452569	-0.0571558463	-0.1503683771	-0.1006024372	0.1043088455	0.0156393732	0.080102759	-0.0195070856	0.1535023027	-0.0080820051	-0.1168291292	-0.0090762074	0.331338916	-0.0098054254	0.0569079304	-0.0215192166	0.1646933657	-0.1416128373	-0.0641975157	0.0094528942	0.1437067008	0.1082959623	0.0020146346218012	0.007193259336958	5.174297988873345e-05	4.058752659360064e-06	0.0568480509604114	0.0016213012888642	2.628617869272722e-06	0.0032317008979975	-0.06844684397565	0.0139619484522484	0.0046849704502269	0.0001949360045832	0.001461977785944	-0.0002330111162813	2.13737904659372e-06	5.4294180310657566e-08	-0.0001512068076536	0.0003548393631631	2.2863498680792793e-08	1.259109736500653e-07	-0.0002828894960877	-0.0002288181790834	5.2357759079077385e-08	8.002646699675282e-08	0.0	0.0	0.0	0.0	0.0	0.0
881.0665447177959	0.3780700577938205	0.1429369686002227	776278.2562209558	722.3935861329775	2.155970942866702	4.648210706485536	521852.4932860636	831.5537803477811	0.122174714740936	691481.6896106857	0.014926660922029	821.6487027065648	615.1370031161186	1.213063	19.300114	0.1166396171463735	0.0811866320028744	0.2222876891	-0.0177066944	-0.0231427248	0.1417575462	0.1742361434	-0.2136433605	-0.010524263	0.1019830193	0.0205560646	0.1368849224	-0.1499847229	-0.0773748808	-0.1152709275	-0.0649092139	0.2052471906	-0.1262621093	-0.0650610445	-0.0215534363	0.0589625295	-0.1454031303	-0.0073991044	0.0529416387	-0.118349394	0.0607493673	0.2244358413	-0.2082537574	-0.0504744314	0.2354338139	-0.0846148841	-0.124056194	0.1622311376	0.1549450725	-0.032143741	-0.0273026222	-0.110549923	0.0428641796	-0.1368948544	-0.0108235915	0.1545420366	-0.1933967306	0.0436299529	0.0593753162	0.2505978163	0.0754936545	0.0037280728	-0.1507957241	0.0758564897	-0.0621244518	-0.0096738716	0.0185150183	0.1030973981	0.0375841434	0.1561694598	0.0594061846	-0.024345112	0.149711659	0.1052823284	0.0032099016	-0.0420234174	0.2426306501	0.0734615553	0.0930247976	0.1172231901	0.2440081915	0.1412592515	0.0993643757	0.0031607216141793	0.0011460869923781	1.313515394098279e-06	9.9901611223402e-06	-0.0220831457468477	-0.0789311967072591	0.00623013381364	0.0004876653260765	-0.0888142303471113	-0.0203673863714613	0.0078879675121497	0.0004148304276043	0.0012539835662047	-0.0002079942197392	1.5724747843114574e-06	4.3261595444960165e-08	-0.0001691158887284	-1.7909081074799984e-05	2.8600183820396567e-08	3.20735184943759e-10	-0.0001848938553963	9.799564069139996e-05	9.603145594517966e-09	3.41857377633079e-08	0.0	0.0	0.0	0.0	0.0	0.0
882.4543800724636	1.3878353546676865	1.9260869716655824	778725.7329090759	736.3912482734199	13.997662140442458	195.9345453979761	542272.0705336856	831.3268722878363	-0.2269080599447761	691104.3685878764	0.0514872676679021	822.3025131826325	629.6588136314327	1.413661	22.491671	0.144091373194139	0.1093373833087533	0.0713685215	-0.1916854636	-0.1073081537	-0.0427616736	0.0346395587	-0.1676016862	0.2403068284	-0.1146429381	-0.1334839744	0.1051288477	-0.100417753	-0.0898881026	-0.0601337711	-0.1000005282	-0.1640479878	-0.2379572068	-0.0101456716	-0.0831595642	0.0043051282	0.1260672198	0.0794075186	-0.0136169675	0.0007855706	0.0698286541	0.1524574112	-0.1419293431	-0.0404327483	-0.0133016488	-0.1172846142	0.0668427781	-0.0335705816	0.1628965631	-0.2904830194	0.0824468219	-0.0226871539	-0.0865334556	-0.0027555864	-0.1734369884	-0.0433483621	-0.1821467458	0.0114087921	-0.0779991513	0.0969292229	-0.2490085362	0.0108693819	-0.0650149606	-0.0349269187	-0.1927049596	0.1108671741	-0.096905023	0.116951614	0.0695304237	-0.1152214727	0.1057923622	0.0592228662	-0.0580184889	0.0568897087	-0.0530990816	-0.0613394562	-0.032727026	-0.0041346043	-0.1473083669	0.0543808459	0.1233156225	0.1386044847	0.0898496795	0.0055306147581717	0.0023698931439923	5.616393513942181e-06	3.0587699603306605e-05	0.0849637462870021	0.1070468920338497	0.0114590370941066	0.007218838183122	-0.0742639623559995	0.0145502679911118	0.0055151361048133	0.0002117102986131	0.0010629873795629	-0.0001909961866418	1.129942169110001e-06	3.647954331170931e-08	-0.0002970545163212	-0.0001279386275928	8.824138566682206e-08	1.636829243032916e-08	-0.0001013422691272	8.355158626910001e-05	6.980867568082862e-09	1.0270255511849834e-08	0.0	0.0	0.0	0.0	0.0	0.0
879.8038940026039	-2.650486069859653	7.0250764065200695	774054.8919021451	724.5549479304133	-11.836300343006656	140.09800580985947	524979.8725704439	831.9014583960511	0.5745861082148167	692060.0364814767	0.330149195753449	822.1387594628521	633.2058152663402	1.246925	19.838869	0.120965766578007	0.0989781689616604	0.1771498616	-0.1632342955	-0.2097096889	0.0198271288	0.1917984635	-0.1027782009	0.196876226	0.0413665876	0.121696901	0.1607524382	-0.0734241199	-0.0825330037	0.1141179669	-0.1914844689	0.1483747626	-0.0194920457	0.0662566986	-0.1121537483	0.069044888	0.0448973629	-0.1099089883	-0.1023035224	0.2516107251	0.0221842668	-0.2250101116	-0.1506992572	-0.131761219	0.0682824966	-0.0145053625	0.1546830555	0.2290720281	-0.0205782698	-0.0375753245	0.0833333017	0.0348836317	-0.0220251941	0.1692226885	-0.0507600791	0.0510558607	0.0658285225	0.0511471846	-0.0790513843	0.1746330428	0.0353238507	-0.120568582	-0.227632776	0.1665884416	-0.0608689826	-0.0535860144	-0.1365649356	0.048784057	0.1205958076	0.0137027204	0.0299392745	-0.0826530187	0.0035589596	-0.0729169902	0.0896297537	-0.1698084431	-0.0525917	-0.0855498184	0.0596741856	0.1555639334	0.2304990891	0.1357462967	0.0798077096	-0.0012270931311775	-0.0067577078893491	4.566661591777241e-05	1.505757552583001e-06	-0.0136041942710818	-0.0985679405580838	0.0097156389058619	0.0001850741017653	-0.0738991704487546	0.0003647919072448	0.005461087393014	1.33073135591367e-07	0.0011390009054729	7.601352591e-05	1.297323062668086e-06	5.7780561212702424e-09	-0.000169000002768	0.0001280545135531	2.856100093558401e-08	1.6397958441346675e-08	9.621587618139932e-08	0.0001014384850033	1.0289766239781233e-08	9.257494829354366e-15	0.0	0.0	0.0	0.0	0.0	0.0
878.6981370373503	-1.1057569652535904	1.22269846620683	772110.4160329101	732.8115006180496	8.256552687636372	68.1706622837154	537012.6954380778	830.8453810842414	-1.0560773118097586	690304.0472690183	1.115299288519326	822.9815304172946	620.886309591114	1.3076	20.804222	0.1317671691185831	0.0989133762200317	-0.0009083889	-0.1622387574	0.017444721	-0.0562446351	-0.0787591973	-0.0836767537	0.1635584877	-0.0454322577	-0.0585796444	0.0784122123	0.0178771138	-0.1072086919	0.0175316339	0.046551266	-0.0611151784	-0.2294207049	0.0205051475	0.0797298549	0.0255171586	0.0800587031	-0.2065139982	0.0115739756	-0.0366755544	-0.0707255145	0.0723592095	-0.0022553788	-0.0850271604	0.0576822974	-0.0895947101	0.0225037887	-0.0466554421	-0.0799947761	-0.2058723635	-0.071122323	-0.0116875367	0.0990552955	0.2542759443	-0.2314857612	0.1544307564	-0.1505493297	-0.0264115151	0.0546682642	0.0933733151	-0.2120370611	0.0587294455	-0.0469672843	-0.025952066	-0.1241959923	0.0591067277	-0.0856305603	0.1350522496	-0.0101513792	0.0809771633	-0.0010160695	-0.1782313007	-0.0008356371	0.0059962458	-0.065976024	-0.0683820999	-0.1993559071	0.1493895818	0.0303257652	-0.0604264911	-0.1019005053	0.1326888823	0.0692973963	0.0081400230202177	0.0093671161513952	8.774286499372883e-05	6.62599747696741e-05	0.0823166901935081	0.0959208844645898	0.0092008160764692	0.0067760374844139	-0.0572208749809703	0.0166782954677843	0.0032742285335878	0.0002781655397107	0.0009999998077359	-0.000139001097737	9.999996154718369e-07	1.932130517209104e-08	-0.0002259996062001	-5.6999603432099984e-05	5.107582200260028e-08	3.248954791416664e-09	1.1297540335663757e-07	1.6759527175238243e-08	2.8088175113754923e-16	1.2763441763594955e-14	0.0	0.0	0.0	0.0	0.0	0.0
878.3467206061243	-0.3514164312259709	0.1234935081355975	771492.9615995331	728.80378073615	-4.007719881899675	16.061818651773944	531154.9508153062	832.0437848083955	1.1984037241541046	692296.8598382794	1.4361714860664272	822.3160456059173	610.9917437398535	1.217293	19.367418	0.0920453888841739	0.0538411014355753	-0.0591224028	-0.1615338925	-0.155198178	0.0478212993	0.0051070039	0.0297289905	0.2444517043	0.0667536084	0.2681941988	0.2038112694	0.0878235859	0.0734013471	0.171497533	0.0805925185	0.0163295396	0.0677075424	0.0679508419	-0.1204187034	-0.0623574006	-0.0595694904	-0.1289747452	-0.0750539324	0.0303550757	-0.0379370315	0.0886376058	0.0357529666	-0.2591479125	0.0762078986	0.1444456301	0.0653756215	-0.0591688183	-0.0384725286	0.0217395179	0.0783112188	0.0533198435	0.1552253191	0.0911018838	-0.005092927	0.2012052583	-0.0017817028	-0.0258737398	-0.1625153083	-0.0667593855	-0.0333217225	-0.08773432	-0.2293080748	0.1042103984	-0.1072857179	-0.0357062805	0.0262217383	0.0253912612	0.0051284886	-0.0469240136	-0.0568077439	-0.151370979	0.1632393284	0.036473607	0.1275561937	0.1329548734	0.0009095343	-0.0632409152	0.0905541404	0.1254646549	-0.1034281176	0.1294367287	0.0583804184	-0.0011990276487665	-0.0093390506689842	8.721786739785426e-05	1.4376673025065212e-06	0.0339546004324802	-0.0483620897610279	0.0023388917260537	0.0011529148905293	-0.0449601937310575	0.0122606812499128	0.0020214190203342	0.0001503243047119	0.0011859983022232	0.0001859984944873	1.4065919728763129e-06	3.4595439951542166e-08	-0.0004809999685557	-0.0002550003623556	2.313609697505844e-07	6.502518480148733e-08	7.85462645437043e-07	6.724872420804055e-07	4.522390907609098e-13	6.169515673769579e-13	0.0	0.0	0.0	0.0	0.0	0.0
878.6554199364077	0.3086993302833889	0.0952952765174128	772035.346983625	728.3102261311299	-0.4935546050201083	0.243596148136555	530435.7854871775	829.3357617371064	-2.7080230712890625	687797.8056960665	7.333388954633847	819.814585808381	607.6686973734799	1.357778	21.602566	0.0686241065588017	0.0345031134461275	0.0264543359	-0.1165026906	0.0442442229	0.1848552027	-0.0254267824	-0.1827030999	-0.0603842839	-0.0194171421	0.0248147366	-0.0307836369	0.0727331955	-0.0953709997	-0.0739854176	0.1695352126	0.1259903492	-0.1972367696	0.2359882592	-0.052111312	-0.1688110736	0.003063768	0.0172855415	0.0565164054	0.1150115657	-0.0880174188	-0.0984582349	0.0830628831	0.0367529503	0.245398279	-0.0476441416	-0.1092628744	0.017646779	-0.1273983942	-0.2438952224	0.0346890142	0.1809106053	0.0908007897	0.0051018189	-0.03667718	-0.0662059549	0.1091110133	-0.0006783302	0.1060703903	0.071100447	-0.0877693385	0.1640937673	-0.1588371759	-0.0387041129	-0.0562001861	0.0007677565	-0.0862427258	0.1732221971	-0.0069603786	-0.0412305151	-0.0138770653	-0.0013555306	-0.0108493288	-0.2337586949	-0.1681420329	-0.1208866751	-0.0454430238	-0.0133889872	0.1656058074	0.0067993805	-0.091616718	0.1259946088	0.0471208409	0.0011296241036404	0.0023286517524069	5.422618983987726e-06	1.2760506155253771e-06	0.0376978202983053	0.003743219865825	1.4011694963907663e-05	0.0014211256552433	-0.0613474164141791	-0.0163872226831216	0.0037635055006946	0.0002685410672662	0.0006370100123534	-0.0005489882898698	4.057817558384789e-07	3.013881424141675e-07	-0.0002059678284918	0.0002750321400639	4.2422746373627544e-08	7.564267806812872e-08	0.0001000652778607	9.927981521526297e-05	9.856481709176755e-09	1.0013059833339097e-08	0.0	0.0	0.0	0.0	0.0	0.0
877.1188268318332	-1.5365931045745356	2.3611183690260096	769337.4363828513	729.5266571732254	1.2164310420955644	1.4797044801737007	532209.1435263408	830.0004989509296	0.6647372138231731	688900.828258792	0.4418755634413949	820.0617853199716	613.3248858492599	1.186104	18.871195	0.1041659097908733	0.0560835418967473	-0.1012259711	-0.1450878564	0.0184439543	0.0203076394	-0.1043027194	0.0026190518	0.0962662196	-0.0720029982	0.1699612288	0.052842106	0.2115794769	-0.0211803094	0.0708252764	0.1645258555	-0.0714734913	-0.0498402523	0.2125720331	-0.1963087449	0.1044992886	-0.0108389989	0.0589244217	0.0284991358	-0.0604322726	0.1142422265	0.002772988	0.1666807237	-0.1083575197	0.0922786745	0.048133419	0.0611664518	-0.1433296363	-0.059795801	-0.1440723101	0.1763245535	-0.0489700037	-0.0093260608	-0.0555061894	0.2139747086	-0.010936594	0.044535447	-0.0466877789	-0.1360989252	-0.1392770991	-0.1472928367	0.1151636658	-0.1691540426	0.021721235	-0.0141578478	-0.0799167765	0.0072792259	0.0509283757	-0.0148766181	-0.0941215568	-0.1665864818	-0.0964160104	0.1100211707	0.0334223172	0.0303655671	0.028644201	0.0540048951	-0.0522461398	0.0985840669	-0.0357414803	0.0056943608	0.1223675745	0.0355847396	0.0061177403766095	0.004988116272969	2.4881303952659135e-05	3.742674731559814e-05	0.0753621473772767	0.0376643270789714	0.0014186015343117	0.0056794532573143	-0.0281354628594669	0.0332119535547122	0.0007916042703164	0.0011030338589203	0.0002849997651913	-0.0003520102471621	8.122486615909615e-08	1.2391121410712273e-07	-9.199998136399934e-05	0.0001139678471278	8.463996570976225e-09	1.2988670178945741e-08	1.3114466188387424e-08	-0.0001000521633945	1.0010435399922048e-08	1.7198922340635696e-16	0.0	0.0	0.0	0.0	0.0	0.0
878.1574733768045	1.0386465449713569	1.078786645380937	771160.5480475331	719.845415682406	-9.681241490819389	93.72643680356282	518177.422478976	830.3187975202288	0.3182985692992588	689429.3055154388	0.101313979217955	820.5171392245555	597.0674651382316	1.184511	18.845844	0.0849299475405648	0.0505996632183951	0.0504773	-0.0305537363	-0.0271445436	0.2971839231	0.0925541808	-0.1358515926	-0.0910584258	0.1035497513	0.0534172989	0.035575199	0.0623916524	-0.0963265849	-0.0219910769	0.1244731306	0.2292622167	-0.0958916805	0.1253786118	-0.0080548209	-0.0494349216	-0.0760969332	0.0335110282	0.0805665127	0.0287561573	-0.0897225628	-0.1627586252	0.0404012906	-0.0220953724	0.27523752	-0.0378292586	-0.101958771	0.0754424548	-0.1092398876	-0.0680177496	-0.0478280399	0.0702046733	0.0613369588	-0.104582856	0.1291082608	-0.1118828145	0.1075278802	-0.0230727188	0.071175922	0.061365262	-0.0601620546	0.1715548865	-0.2130650952	0.0511663292	0.043138369	-0.0697588777	0.0151227589	0.2445813478	-0.000890993	-0.0153638552	-0.0934700057	-0.0041874803	-0.0162712394	-0.1672400963	-0.1277307103	0.0881781439	0.0328752094	-0.0484549973	-0.0441959909	-0.0826373056	-0.1468517751	0.1185609488	0.023839813	0.0057063448089849	-0.0004113955676245	1.6924631306116634e-07	3.256237107902892e-05	0.0289819897332819	-0.0463801576439948	0.0021511190230818	0.0008399557289	-0.0395226909790835	-0.0113872281196166	0.0015620431022281	0.0001296689642481	-7.899998120086425e-05	-0.0003639997463921	6.240997029736904e-09	1.3249581537355994e-07	-0.0002630000765415	-0.0001710000951775	6.916904026083486e-08	2.9241032550714293e-08	-1.0368150724527226e-08	-2.3482616912914653e-08	5.514332970787053e-16	1.0749854944651443e-16	0.0	0.0	0.0	0.0	0.0	0.0
878.6063726985122	0.4488993217076995	0.2015106010296327	771949.158146437	742.013631305179	22.168215622773005	491.4297838977571	550584.2290426982	830.1533899522366	-0.1654075679922471	689154.6508491902	0.0273596635491098	820.9619078548561	624.1309076455923	1.47831	23.520266	0.0716099693131068	0.0394642602144649	-0.1785278954	-0.1990804934	0.109549009	-0.1031666654	-0.2645535807	-0.1210090204	0.0163354271	-0.1439825599	0.0416119853	0.0302015045	0.2347746417	-0.0906089342	-0.0054224153	0.130397995	-0.2081493376	0.0346488276	0.1917569126	-0.2155537114	0.0161130879	-0.0497028383	-0.0561196001	0.0342530225	-0.1442359459	0.0393199622	0.0491706173	0.2079735487	-0.0729942646	0.0507890125	-0.06950426	0.0654745785	-0.1896450385	-0.0904338054	-0.1478002222	0.3115114241	-0.0287893243	-0.0045860029	-0.0408630168	0.0378301907	-0.0011174345	-0.0798616215	-0.0903289103	-0.0613997509	-0.2414673915	-0.1443897332	0.209202462	-0.0449126882	0.1038578072	0.0442907286	0.0619672328	-0.0540686402	-0.1834402716	-0.0466268566	-0.0328492361	-0.1089880073	0.1563431413	0.0660961716	-0.1662540954	-0.001729404	0.0127522979	0.0956861244	-0.0198783518	-0.2020308554	-0.0914584923	-0.0192026148	0.1145803187	0.0119549848	0.0098249362943789	0.004118591485394	1.696279582355996e-05	9.65293731886038e-05	0.0396918906947263	0.0107099009614443	0.0001147019786039	0.0015754461869221	-0.0076419136353109	0.0318807773437726	5.839884400955066e-05	0.0010163839640432	-0.0002900000007144	-0.0002110000195135	8.4100000414352e-08	4.452100823471248e-08	2.4000007897928555e-05	0.0002870000844394	5.76000379100633e-10	8.236904846823914e-08	3.5183462280478483e-09	1.3886496952575074e-08	1.928347976138768e-16	1.2378760180418521e-17	0.0	0.0	0.0	0.0	0.0	0.0
873.1613721608769	-5.445000537635337	29.648030854849114	762410.7818338653	731.3109683474979	-10.702662957681127	114.54699438571974	534815.7324253551	829.8278041065188	-0.3255858457177965	688614.1844682469	0.1060061429317727	820.3893909204038	607.2645196425609	1.2739	20.268055	0.1142251318321794	0.0624520565500141	-0.1545475541	-0.0381308224	-0.0260704454	-0.0166414909	-0.1554327598	0.0594652873	0.1031697635	0.1439730996	0.190726273	0.081854932	0.2828133444	0.0681570182	0.0191548305	-0.0288623193	0.113793776	0.1292604475	0.1564534884	0.0392374205	-0.1749043961	-0.0989765902	-0.0700925759	0.0575599947	-0.0854297216	0.1314980652	-0.0316424208	0.2380161793	-0.1906893953	0.008832154	0.0576271905	-0.0249648869	0.086534339	-0.2053317208	0.0765791136	0.0310031642	-0.0100243858	0.0952038262	-0.0466057075	0.0033255564	-0.055599098	-0.2193095714	-0.1413339103	0.0916015595	-0.1307366225	0.0305390982	-0.028187391	-0.0885129363	0.3000796129	0.1341521312	-0.148183887	-0.0443232205	-0.0614282828	-0.0538456385	-0.0069869428	-0.1158579435	-0.1232339139	0.0730507526	-0.0001500262	0.1167353898	0.1017150775	0.1248015256	-0.0347574805	-0.1332328475	-0.0672469648	-0.0097827833	0.1104315261	-0.0	-0.0019521818714167	-0.0117771181657956	0.0001387005122911	3.8110140590880087e-06	-0.0150434117871043	-0.0547353024818305	0.0029959533377774	0.0002263042381963	-0.0007526364222769	0.006889277213034	5.664615841377721e-07	4.7462140518029525e-05	9.09872252013764e-05	0.0003809872259157	8.278675149845985e-09	1.4515126631099885e-07	0.0003940028536268	0.0003700028457288	1.5523824866606158e-07	1.3690210584746308e-07	6.548212613196489e-05	6.547860778573684e-05	4.287448077558358e-09	4.287908842762559e-09	0.0	0.0	0.0	0.0	0.0	0.0
875.1289273194827	1.967555158605819	3.87127330215637	765850.6394313485	717.3194736446346	-13.991494702863292	195.7619240202516	514547.2272698157	830.7228969487929	0.8950928422741526	690100.5315149948	0.8011911962904211	820.3718763937162	588.1986914862935	1.315895	20.93619	0.1832746306485246	0.1335158571739525	-0.1026848463	0.1267927841	-0.0051178774	-0.1834410192	-0.0486353083	0.1154461437	0.0203195015	-0.0510501699	-0.172242156	0.0167793413	-0.0148839877	0.0729550199	-0.1226623849	0.1536837939	-0.2221006281	0.1275197311	0.0907008535	0.0580635404	-0.1898475709	0.0349731948	0.1273872888	-0.0554330729	-0.0237985922	0.0521686976	0.0707995356	0.0124239479	-0.017460009	-0.2131367529	-0.0429471617	-0.0990031175	-0.2225621063	-0.162952853	-0.033384158	-0.02610248	0.1507637151	0.0200620331	-0.1469703068	-0.024427987	-0.0110043692	-0.0204289231	-0.0403756627	-0.0335398466	-0.0549212104	-0.2245068514	0.1033546686	0.1548578737	0.14056744	0.0793864841	-0.0913171828	0.1559855013	0.0034832854	0.0614025986	0.1359310603	-0.104417943	0.1055989837	0.163975922	0.0828911631	-0.130239565	-0.1336178125	-0.1173352431	0.1162181969	0.0032196349	-0.0025366728	-0.1054224415	0.10612066	-0.0119549848	0.0031654811272119	0.0051176629986286	2.619047456753228e-05	1.002027076673472e-05	0.111799400783795	0.1268428125708993	0.0160890991008962	0.0124991060156156	-0.001540078561149	-0.0007874421388721	2.371841974510774e-06	6.200651220714676e-07	-0.0005510004556504	-0.0006419876808517	3.036015021269484e-07	4.121481823654422e-07	2.698149824809093e-05	-0.0003670213553787	7.280012477117338e-10	1.3470467530402466e-07	6.700734870397127e-05	1.525222572006381e-06	2.3263038941577604e-12	4.489984780335601e-09	0.0	0.0	0.0	0.0	0.0	0.0
878.3320631393537	3.2031358198710222	10.260079080540804	771467.2131386338	721.7227638863228	4.403290241688183	19.38896495254637	520883.74791171285	830.4134656863105	-0.3094312624824624	689586.5239931492	0.0957477062014905	820.1592341946179	600.6935952667498	1.306321	20.783878	0.1951298290953222	0.1273349538734677	-0.0305756504	-0.0082446963	0.077979555	0.1591025372	0.0012190397	-0.1093836773	-0.1312933871	-0.0227454667	0.056382795	-0.0218103109	-0.027554545	-0.1107350271	0.0011433533	0.209937308	0.0675722305	0.0944329644	0.0059134254	-0.1357922471	0.0517490222	0.0062176166	-0.0591161232	-0.1403000835	0.0387190965	-0.1933003926	0.0791272765	0.0095762896	0.0546243323	0.0934366807	-0.0386144888	-0.0051882113	-0.1768083205	-0.1185314997	0.0856513814	0.0541637904	0.1800351865	-0.0789242614	0.082956667	0.0830694196	0.0723267342	0.2485472452	0.0208119569	0.0117506427	-0.1445673579	0.0661338964	0.1543271509	-0.1552132394	0.0342095989	0.105581256	-0.1030150318	0.0284019737	0.060062683	0.0241229025	0.1322935459	-0.0219167572	0.1414614582	-0.137634482	0.0098244212	-0.0027735258	0.0143139102	-0.1637348053	0.0693802567	0.0210500414	0.0909157956	-0.0670931891	0.1016540472	-0.023839813	0.0101275550404977	0.0069620739132858	4.8470473174054655e-05	0.0001025673710983	-0.0057468936892206	-0.1175462944730156	0.0138171313443368	3.302678707520356e-05	-0.0220094275398992	-0.0204693489787502	0.000484414900634	0.0004189942476138	0.000102999896642	0.0006540003522924	1.060897870826268e-08	4.2771646079858324e-07	0.000309000083196	0.0002820185849479	9.54810514151349e-08	7.953448225602099e-08	-1.5948661133791763e-08	-6.702329736510507e-05	4.4921223896913004e-09	2.5435979196052e-16	0.0	0.0	0.0	0.0	0.0	0.0
879.0532021884032	0.7211390490494978	0.5200415280640139	772734.5322776857	725.4838197725313	3.76105588620851	14.14554137918368	526326.7727517427	831.0988326682184	0.6853669819079187	690725.2696624753	0.4697278998895693	821.0052666451362	610.4783585866293	1.300019	20.683601	0.1126738110932204	0.0652074206633916	0.0712498972	-0.0222120386	-0.0459715323	-0.0622237825	0.0294618282	-0.1219892206	0.0391522182	0.1128310618	-0.2010759634	0.0955945335	-0.0023578831	-0.0207563052	-0.2752593834	-0.0362813038	0.0336289111	0.042478396	0.0596821749	0.0731023311	0.126640221	0.1291056743	0.0145902784	-0.103358065	-0.2203439558	-0.0121818614	-0.2110802894	-0.0435560062	-0.0809875494	-0.099891781	-0.2241386685	-0.1369181737	0.0659569056	-0.0893733311	0.0330027476	-0.020283422	-0.0417528798	-0.1400678497	-5.12035e-05	0.3075586257	0.026942076	0.0713064078	0.0327983044	0.1288371898	0.1012161772	-0.1256288335	0.0180702455	-0.0042316322	0.2069936998	0.0925577615	0.0221697104	0.0586751143	-0.0848847036	0.0759017693	0.0935600148	-0.0243673533	0.2353573438	0.0023139756	-0.0696834947	0.0154225415	0.0757821667	0.0690727894	0.0017282155	0.1720113202	-0.1874590828	0.0664243903	0.0970382431	-0.0355847396	0.004651918674611	-0.0054756363658867	2.9982593611420908e-05	2.1640347355194568e-05	0.0484453874067725	0.0541922810959931	0.0029368033303871	0.0023469555609922	-0.0542622060590929	-0.0322527785191937	0.0029443870063994	0.0010402417222081	-0.0002599996320385	-0.0003629995286805	6.759980866015539e-08	1.3176865782226514e-07	0.0003610000158549	5.199993265890004e-05	1.3032101144723806e-07	2.7039929965301382e-09	4.6892242404437e-08	6.284090353822876e-08	3.948979157500972e-15	2.1988823977164795e-15	0.0	0.0	0.0	0.0	0.0	0.0
