global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
880.7346446335015	0.8064075215755793	775693.5142577002	0.6502930908536684	811.4492307041967	-0.3196108396663248	658449.8540104326	0.1021510888322132	866.37492160478	0.0381074608369544	750605.5047856886	0.00145217857144	919.0101267807556	646.5298090450691	1.124323	15.193135	0.0581464060776482	0.0381645477536605	0.1823317823	-0.0249762691	0.1714249491	0.0756815625	0.0384641479	0.0586550777	0.1512092771	0.1714951383	-0.0102491637	0.127077569	0.0194985055	0.0920704672	0.074844553	-0.0223071882	0.0706725416	0.0055812973	-0.196533047	0.0668334795	0.1798728438	-0.0812497164	0.1336279759	-0.0018744051	0.1284378868	0.0306065119	0.1100573891	-0.0050150289	0.0151109197	0.0125720964	0.1646369759	0.0058943369	0.1235410967	0.1326001958	-0.1771189347	0.1217401136	-0.1003916837	0.0519255072	0.2119821021	0.2176918012	0.1519308744	0.1291437386	-0.234962015	0.1974720411	-0.0380930397	-0.0030744165	-0.1654001214	0.0204381678	-0.1134991946	-0.123148811	0.03091525	0.0368282987	0.0325191737	-0.0518723715	-0.0381570127	-0.1259313185	0.0024010538	-0.0134511522	0.147758128	0.1436070734	-0.0339616304	-0.0219175107	-0.063557322	-0.0622355907	-0.1066545644	0.1410890336	0.0411959615	-0.1832193847	-0.0601865919	-0.0430828973	0.0497291039	-0.1090672725	0.0124662832	-0.1100386285	0.1172551154	0.0997403077	0.0767309933	0.0231636319	0.1314300092	0.03252541	-0.0621458897	0.0030660085	-0.0954289645	-0.0191694459	0.2024883428	-0.1546645347	0.0364796433	0.0346257067	0.1437067008	0.1082959623	0.0233565193210552	8.246797098369896e-05	0.0005455269947948	6.800966238168213e-09	0.0952302108431411	-0.0024154723664366	5.834506753018853e-06	0.0090687930572291	0.0178891058920527	-0.0319321622407925	0.0010196629853723	0.000320020109617	0.0003030087217447	0.0002160517652737	4.6678365277884554e-08	9.181428545335705e-08	-0.0008258138882599	-0.0001458730293521	2.1278940692387792e-08	6.819685780429346e-07	0.0012316257495675	-0.0001124012753628	1.2634046703184013e-08	1.5169019869977062e-06	0.0	0.0	0.0	0.0
883.5566573657474	2.8220127322458666	780672.3667753327	7.963755860957781	815.1740849517113	3.7248542475146	664508.7887768598	13.874539165227556	869.332464858832	2.957543254052098	755738.9344575325	8.74706209958907	921.354913769498	645.5627848018299	1.111676	15.022241	0.0444673458662828	0.0224062713463286	0.0521830007	-0.1586478007	0.073675488	-0.0867550482	0.1288186124	-0.0315350429	-0.0294905725	0.179733645	-0.0837416519	0.0776961108	-0.0748924082	-0.1733165053	0.0204683634	0.0534258506	-0.0686844804	-0.1926616225	-0.1538211936	-0.0381089367	-0.0803500304	-0.0706985613	0.0910126883	0.090624251	0.0479875956	0.2814590471	-0.0489117593	0.0625430496	0.0315150529	-0.0216140195	0.0059759318	-0.0679244842	-0.0960407961	0.0466742822	0.016942553	-0.1777647468	0.0498342618	-0.0931167043	0.1083834342	-0.0005249072	0.1644147792	0.0092960837	0.0375904316	0.0660550975	0.1165703134	0.0499606557	-0.0829929306	0.0728072727	-0.0769774835	-0.0512815792	0.0538789439	0.0531204395	-0.0498088278	0.1603426796	0.0523809799	-0.1950219642	-0.103781557	-0.0773461362	0.0943513047	-0.0182339165	-0.1148876505	0.0241574411	-0.11413427	-0.0112282724	-0.1164089674	0.0680626111	0.1683929529	0.0183308545	-0.068280175	-0.005437802	0.1909532666	-0.088973776	-0.1823790214	-0.0705555346	0.2422521694	0.0379164613	-0.0625563696	0.0533904316	0.041106996	-0.1123353984	-0.0524832683	0.0265857301	0.0611960141	-0.1971214003	0.1401778673	-0.0385413701	-0.0652056927	0.1460349542	0.1412592515	0.0993643757	0.0233064291814599	-5.009013959529976e-05	0.0005431896411904	2.5090220846766172e-09	0.1015952016716426	0.0063649908285015	4.0513108246908266e-05	0.0103215850027017	0.0009965193542882	-0.0168925865377645	0.0002853594799358	9.930508234709712e-07	-2.4020419362630265e-05	-0.0003270291411073	1.0694805913339814e-07	5.769805463566229e-10	-0.0007600147971771	6.57990910828e-05	4.329520387322611e-09	5.776224919281485e-07	0.0012619910845858	3.0365335018300077e-05	9.220535707736007e-10	1.592621497574044e-06	0.0	0.0	0.0	0.0
883.4135415796995	-0.1431157860478151	780419.4854463876	0.020482128216084	813.917484083841	-1.2566008678702474	662461.6708973696	1.579045741132259	868.8184424833595	-0.5140223754725639	754845.4859992106	0.2642190024864574	920.3101430573782	659.0324128613328	1.086301	14.679338	0.0951305021720154	0.0460180301389259	0.0756279049	-0.1130774712	-0.1122100608	-0.1356898159	-0.0656158387	-0.03987478	0.0307086916	0.1272838817	-0.0112979008	-0.0583603335	0.0467411822	-0.0416538247	-0.0336563605	-0.0135040733	-0.1893175005	-0.0600902054	0.2693381008	-0.1000751452	-0.1309816395	0.1627513858	0.0051431868	0.1858754411	0.0738133957	-0.0095622712	-0.0155970144	0.0624291687	-0.0622837714	0.1551493835	0.1491307921	-0.010423154	-0.0616809036	-0.0688085956	-0.0571411566	-0.0455732764	-0.058051705	-0.1056244819	0.0824846656	-0.0593812943	0.1831911418	-0.207277472	0.0045228777	0.0934402704	0.0914200933	0.0495460406	0.2212982984	0.0723513917	-0.083378086	-0.0757826426	0.1122910277	-0.0259201952	0.0740747366	0.1078394005	0.0439776322	-0.022820752	-0.0907999192	0.0554147195	0.0901408429	-0.0952660466	-0.0174339298	-0.1727161743	-0.0552191853	-0.0848298896	-0.1441878013	0.0267147194	0.0533207479	0.1025937189	0.0024475659	-0.0956263293	0.0121239162	0.144911836	-0.2594300202	0.0209603556	-0.0076136469	0.0671285804	-0.006247308	-0.0442835005	-0.052141575	-0.0554671182	0.0596173245	-0.0348788874	0.2210601526	-0.0933976908	-0.057554632	0.0254183305	0.0473005421	-0.174793643	0.1386044847	0.0898496795	0.0230172644624246	-0.0002891647190352	0.0005297944633331	8.361623473476287e-08	0.0785730973271512	-0.0230221043444913	0.0005300172884486	0.0061737316235819	0.0259296607766685	0.0249331414223803	0.0006216615411884	0.0006723473079931	-0.0003082733864755	-0.0002842529671128	8.07997493124702e-08	9.503248080907301e-08	-0.0005636239523787	0.0001963908447984	3.856936392062925e-08	3.1767195969498706e-07	0.0008049130627749	-0.0004570780218109	2.0892031802256566e-07	6.4788503862567e-07	0.0	0.0	0.0	0.0
882.0857757457111	-1.327765833988451	778075.3157729129	1.762962109907047	813.4332315755445	-0.4842525082965494	661673.6222314334	0.2345004917914996	866.7800843620546	-2.038358121304896	751307.7146466905	4.154903830689624	919.194525315978	651.1836044860609	1.194087	16.135872	0.0413200197739882	0.0219752494034659	0.1750645553	0.0998199822	-0.0085725855	0.0033126446	-0.0395012443	0.1328992251	0.1153395894	0.050714354	0.0501509544	0.130368876	0.124070193	-0.036565086	-0.0242607192	-0.0609687194	-0.1664148136	-0.0158252202	-0.0104741011	0.0591141994	0.0909085264	0.0933818195	-0.0570798772	0.0468699255	0.0992760455	-0.1850662705	0.0911618948	-0.0168384825	-0.0719086831	-0.0372471731	-0.0606690092	-0.021633073	0.0475526052	-0.120250349	0.0348056484	-0.0073076603	0.1186189734	0.1697345547	-0.0985532714	-0.0037087157	0.0808130576	-0.0954464354	-0.0239984546	0.1238047962	-0.0549962253	-0.0380766246	0.1700854501	0.0717668763	-0.1582967149	-0.161474359	-0.0042794098	-0.1303515548	0.0925292376	-0.0910231122	-0.0487634361	-0.042418585	0.0326562752	-0.0607413336	-0.1171748271	-0.1091204747	-0.0130248184	-0.0466729514	-0.1370686063	-0.0726121088	-0.0851575848	0.0580914755	-0.0637284312	0.095184859	-0.1323472998	-0.0973097156	0.1131618586	0.0818188006	-0.0881063492	-0.148008051	-0.1074070521	-0.0705103854	0.0727574539	0.0773872532	-0.015447072	-0.0139966698	-0.1114832761	-0.0162159927	0.1108728933	-0.1729616393	0.007181284	-0.0055614003	-0.0870248743	-0.1895484374	0.1357462967	0.0798077096	0.0230368080646599	1.954360223530016e-05	0.0005306945258079	3.8195238833162944e-10	0.0723595676241188	-0.0062135297030324	3.860795137046597e-05	0.0052359070267494	0.0256367534303052	-0.0002929073463633	8.579471355359086e-08	0.0006572431264462	-8.191522670025552e-05	0.0002263581597752	5.123801649683511e-08	6.710104365354255e-09	-0.0002690257106481	0.0002945982417306	8.678812403076103e-08	7.237483298971522e-08	0.0006299886818336	-0.0001749243809412	3.0598539047697004e-08	3.9688573923843697e-07	0.0	0.0	0.0	0.0
883.5341580508987	1.4483823051875788	780632.6084427104	2.0978113019804847	817.3764172043911	3.9431856288466633	668104.2074018869	15.548712903542857	866.8871867647503	0.1071024026956593	751493.394576903	0.0114709246631831	920.5340586650856	652.3867436683539	1.150523	15.547174	0.0969906496072251	0.0397561338088578	0.0558011249	0.0151128548	0.0380346037	0.1087490306	0.2871066977	-0.0189464116	0.0656214915	-0.138421319	0.1015512439	0.1350739898	-0.0301494976	-0.1264497141	-0.0492966076	-0.1191838114	-0.1975349583	0.0749471272	-0.1971121625	0.0890395854	0.1211394883	0.0906762951	-0.1825705571	0.1186715928	0.0977066357	-0.0055716457	0.2111836109	0.0406354812	-0.0282078487	-0.0517185937	0.0030212254	-0.0607369457	-0.0879853488	0.1040457559	0.0861967889	-0.019004123	0.103872752	0.1921419913	0.002197838	0.1147204889	-0.218561664	0.0138765637	0.0866648595	0.0449574903	-0.0318107757	-0.1296324747	0.0724019393	0.2496224282	-0.1452095623	-0.1939931976	0.0252501336	0.0543728736	0.0079163884	-0.1176181157	-0.1526380821	-0.0771605241	0.1876015448	-0.0473353844	-0.0723544108	-0.0731340019	0.2013877101	0.0861307102	0.0510288746	0.0579394074	-0.0323067515	0.0798505416	-0.022498502	0.1915092253	-0.1244730287	-0.2785914288	0.1624353474	-0.0864404282	-0.0224676603	-0.1146969488	-0.0414980717	-0.0044354884	0.0980859976	-0.2121555096	0.0323906298	-0.0833968375	0.1208644649	0.2059322586	-0.0282532938	0.1356935325	-0.4379624503	-0.1056472225	0.0924099613	-0.0248759438	0.1326888823	0.0692973963	0.0399677577570258	0.0169309496923659	0.0015974216601242	0.0002866570574854	0.0916174516681707	0.0192578840440519	0.0003708660978541	0.0083937574501695	-0.0006594560187949	-0.0262962094491001	0.0006914906313909	4.348822407248195e-07	-0.0003718900679335	-0.0002899748412332	8.408540854824537e-08	1.3830222262758328e-07	-0.0004880834310452	-0.0002190577203971	4.7986284865574057e-08	2.382254356608545e-07	0.0004489091150298	-0.0001810795668038	3.278980951385188e-08	2.0151939355683826e-07	0.0	0.0	0.0	0.0
887.2129893221735	3.678831271274817	787146.8884219871	13.533799522509485	819.3409365720527	1.964519367661524	671319.5703427684	3.859336345917233	868.9507549978131	2.063568233062824	755075.4146112694	4.258313852506026	923.3517899609648	659.3492449233026	1.274767	17.226109	0.1620339915317279	0.0761229655708709	-0.1055290273	0.0625616128	0.0654941807	-0.0479099865	0.1082790059	0.2250812593	-0.1353318789	-0.1062870814	-0.082539499	0.0388562328	-0.1937316526	-0.0676269513	0.1417668082	-0.229533855	-0.2944049306	0.0886910686	0.0639260355	0.1411952933	-0.0692885065	-0.069921339	-0.2572925203	0.1228589594	0.0083598887	-0.0166583458	0.0676728892	-0.1197403938	0.0873798976	-0.2074993602	0.2058124856	-0.1135849575	-0.0014650581	0.1530790878	-0.2036996899	0.1010793708	0.0526534377	-0.0300146841	-0.1428107125	-0.0484183767	-0.1229568993	-0.2593492286	0.1219771911	-0.17052561	0.124150871	0.0320169412	0.0668191603	0.3888531289	-0.0057411266	-0.1705267465	0.0962755746	0.0433965424	0.0098180176	-0.11856806	-0.1200158649	-0.0146059926	0.2157165304	0.0112078336	0.0194965409	-0.0164795165	-0.0353483324	0.1384560052	0.0409026473	-0.0605813368	0.0248540473	0.0049613892	0.1429760632	0.3322801094	0.0960294676	-0.3955358781	0.0872990838	-0.0391978647	-0.0041511285	-0.0061069912	0.0560350564	-0.0606443997	0.1511004706	0.006502857	0.1260487209	0.1006239073	0.1982091434	0.0700888175	0.0978625098	0.334303341	0.1248629548	0.1136212635	0.066638889	0.165708871	0.1294367287	0.0583804184	0.0386466460930563	-0.0013211116639695	0.0014935632542419	1.7453360286762722e-06	0.0359208201044083	-0.0556966315637624	0.0031021147675494	0.0012903053169732	-0.0297675750523609	-0.029108119033566	0.0008472825936722	0.0008861085244979	-0.0013027193147363	-0.0009308292468028	8.664430867034681e-07	1.6970776129870152e-06	-0.0008954091339787	-0.0004073257029335	1.6591422827026986e-07	8.017575172124856e-07	0.0006289167507021	0.0001800076356722	3.240274890033147e-08	3.9553627931368733e-07	0.0	0.0	0.0	0.0
886.6219092014638	-0.5910801207096483	786098.4098760488	0.3493757090981324	816.7250779617665	-2.615858610286182	667039.8529716536	6.8427162690083545	869.0687478162454	0.1179928184322989	755280.4884308967	0.0139223052015974	922.51482128969	662.7371695420959	1.334956	18.039452	0.0957636866077617	0.0559151831162729	-0.18430974	-0.1359176213	-0.0099683304	0.0887328922	-0.0395576055	0.0247494384	0.0216071393	-0.0789344645	-0.0516719812	-0.2427990261	-0.0398179485	-0.0693548712	0.0652142298	-0.0732195924	0.0733607663	0.0342309256	0.1361146566	-0.1582406473	-0.0944197784	-0.0880159581	-0.0595570775	0.092551143	-0.1749913568	0.0453297935	0.1590405887	0.0686797227	-0.0538175883	-0.0928705529	-0.0524143123	-0.0514045607	-0.1238511125	0.0834150844	0.0750509792	-0.0897923306	0.0976438227	-0.1054004668	-0.2328122563	0.0189617479	0.1514926842	0.0696970273	-0.0065431463	-0.0769961011	0.0449619399	0.0188773272	-0.0274591067	0.1780612882	0.0578517631	0.1191563206	0.0626778481	0.1867568701	0.1345892603	0.0064854322	-0.0129081696	-0.1215335916	0.1331711116	-0.0428079772	-0.1863639806	0.045339029	0.0809182692	-0.167734197	-0.1051449644	-0.100666014	0.0220063074	0.0788728695	-0.0062032986	0.1905731961	0.211197831	-0.0533730566	-0.0445793268	-0.064025183	0.0297803814	-0.1782766404	0.1723572969	-0.1398173606	-0.1285504505	0.101786139	-0.179085365	-0.0091072541	-0.0323456211	0.1673512082	0.1080711851	-0.0072783139	0.1650343186	0.0404894165	-0.1863662777	-0.340522208	0.1259946088	0.0471208409	0.0608765402549664	0.0222298941619101	0.0037059531534145	0.0004941681944497	0.0208323911110994	-0.0150884289933089	0.0002276606894861	0.0004339885194058	-0.0382065275581737	-0.0084389525058127	7.12159193953641e-05	0.0014597387480534	-0.0004501720165412	0.0008525472981951	7.268368956597648e-07	2.0265484447677047e-07	-0.0010421412287484	-0.0001467320947696	2.1530307635504197e-08	1.0860583406572249e-06	0.0006297655766719	8.488259698000589e-07	7.205055270070105e-13	3.966046815608908e-07	0.0	0.0	0.0	0.0
884.5992065854771	-2.022702615986759	782515.7562916556	4.091325872719679	813.1867371492608	-3.5383408125056803	661272.669475461	12.51985570544336	868.1393796314451	-0.929368184800296	753665.9824668703	0.8637252229189974	921.139538916256	666.7640963250941	1.50329	20.314177	0.2828171184150865	0.1318658904394841	0.0306937821	0.0297568189	-0.2280307992	0.077106661	-0.0272417468	0.0239932213	0.134648284	-0.0923193041	-0.0472446164	-0.0248538882	0.3315343776	0.0601556896	-0.1434690854	0.0469319914	0.1685119488	0.1626464527	-0.0578576411	-0.2419059727	-0.0239208491	0.2055988444	-0.038654748	-0.2634665377	-0.107157092	-0.0114154138	-0.1495357078	-0.1504013761	-0.0075152739	0.1622127543	-0.0292813462	0.0260022698	0.0810540765	-0.0230912297	-0.2283325005	-0.1014517492	-0.1271129437	-0.0019348708	-0.0161371456	0.1606642416	0.2098808606	0.0410041925	0.0164340112	-0.0899085343	-0.2753957378	-0.0637067559	0.1272187677	-0.0914451257	0.0039444364	0.056695724	-0.2128108908	0.0501020218	0.0582023143	0.1231060289	0.0238150873	0.0532186727	0.2544422842	0.2377941835	-0.1043036265	-0.0080464854	0.1045726269	-0.2244172849	-0.0860459779	0.1562821695	0.2026292531	-0.0092662478	-0.1813308202	0.0604482894	-0.1052647779	0.1027275868	-0.118293735	-0.0833879331	-0.0728870744	0.0734713386	-0.0484925132	-0.0934355865	0.1632708836	-0.1205644458	-0.1336747998	-0.1356557122	0.0494632485	0.2759907886	-0.0813446348	0.0732968938	-0.048691233	-0.0620679371	0.2947167424	-0.0433385374	0.1223675745	0.0355847396	0.0081018140435986	-0.0527747262113678	6.563939079705148e-05	0.0027851717266848	0.0412504841169152	0.0204180930058157	0.0004168985219941	0.0017016024398798	-0.0766138617474467	-0.0384073341892729	0.0014751233195264	0.0058696838118568	0.0007609579607222	0.0012111299772634	1.4668358218260438e-06	5.790570179864892e-07	0.0006680482741017	0.00171018950285	2.924748135658672e-06	4.462884965302601e-07	0.0001267457566128	-0.0005030198200591	2.5302893937228935e-07	1.6064486819351133e-08	0.0	1.0	0.0	0.0
885.9928079416892	1.393601356212116	784983.255724399	1.9421247400362491	814.9117664514586	1.725029302197754	664081.1871010365	2.9757260934408705	867.5670903621954	-0.5722892692497226	752672.6562795256	0.3275150076983814	921.8617902885364	658.2050987951683	1.386349	18.733929	0.2427195511504056	0.1139520760911541	-0.1207226188	0.1062042902	-0.099033006	0.0738544555	0.3384836393	0.1099216142	0.018813503	-0.1365313283	-0.4090728237	0.0134981416	0.0157230018	0.000341994	0.1109698991	0.2214639458	-0.0943429133	0.0251201726	-0.2177288624	-0.1736889504	0.1380218022	-0.1567917529	-0.1603021505	-0.3511774757	-0.0830201983	-0.0127882533	-0.1496936982	0.0980275316	0.0758720931	0.1322824735	0.0028312497	0.0185183256	-0.2254928121	-0.0119475124	0.2147564604	-0.0485965311	0.0909154524	-0.1500072409	0.1987339638	0.0628725313	-0.0603571097	-0.1367592242	0.1605904815	-0.2188589246	-0.2052127969	0.1003325389	-0.1637170349	0.0095319785	0.0209144936	-0.1296792262	-0.3914186537	0.0333002797	-0.0147886134	0.1176034549	-0.1384598371	-0.0601790286	0.0264501732	-0.021914426	-0.2346444314	-0.0899301008	-0.0498882908	-0.0353173181	-0.0217224781	0.0369645089	0.3666296632	-0.0069426832	0.092693863	0.0728728911	-0.197101672	0.0491039935	-0.1834084882	-0.227756094	-0.115105476	0.0130253581	0.096920113	-0.1335723228	0.0170129319	0.2508218833	0.0656941529	-0.0306259759	-0.0450034858	-0.1430761538	0.095050503	0.1185391412	-0.1281894744	0.207427212	-0.0793446959	-0.0738045333	0.1185609488	0.023839813	0.0086952998675258	0.0005934858239272	7.560823978619418e-05	3.5222542320254775e-07	0.064077986485671	0.0228275023687558	0.0005210948643955	0.0041059883520578	-0.1429953848434593	-0.0663815230960126	0.0044065066085464	0.020447680086529	-0.000816557988376	-0.0015775159490982	2.488556569659195e-06	6.667669483806597e-07	-0.000380875472014	-0.0010489237461157	1.1002410251653937e-06	1.4506612518188734e-07	-0.0003051553454075	-0.0004319011020203	1.865385619263496e-07	9.311978483077064e-08	0.0	0.0	0.0	0.0
888.621453559235	2.6286456175457715	789648.0877257276	6.909777782642591	821.4549893667531	6.543222915294564	674788.2995555325	42.81376611923589	870.1472501030606	2.5801597408652697	757156.2368619184	6.657224288381936	924.4344507527856	669.5285887645953	1.394488	18.843916	0.1509002470589018	0.0731393824936535	-0.1943581738	0.1450464101	0.0632022532	-0.1320780459	-0.0047942285	-0.0159053015	-0.3031245687	-0.0478637282	-0.0975141135	-0.1142897936	0.0125593728	0.0122507554	-0.1056073865	-0.0065056231	-0.0383770804	-0.0010700108	-0.0042220153	-0.1594464311	-0.1603718168	-0.1494061519	-0.1540497159	-0.0304126503	0.0483224051	-0.1109424052	0.0236337624	0.2027241514	0.0471092627	0.1462773167	0.1147863561	0.1516131774	-0.126404675	0.1598615144	0.1333406118	-0.1771151038	0.028874609	-0.1575926985	-0.0101705236	-0.0895299179	-0.0793484312	0.133242465	-0.13459376	-0.2347286828	0.1716572629	0.0360600964	-0.0320399729	-0.0130817734	0.080071114	0.0335177074	-0.190917075	-0.1333035887	0.0215617551	0.1197966287	-0.0904862942	-0.0525402116	-0.0153685298	-0.0914512509	0.002710106	0.2095200534	0.1536205849	-0.1300373318	0.0803128713	-0.0834025359	0.0870581682	-0.1501905532	0.1793877169	0.1246566831	-0.1751551637	0.1018737419	-0.1381009208	-0.0176142082	-0.0369914994	-0.0995964118	0.0287307762	-0.1690913003	-0.1688218747	-0.1287681743	-0.0880970817	0.1175712731	-0.0093064573	-0.0050973395	-0.0002331489	-0.0389739575	0.005988369	-0.0461802155	0.0911222754	-0.0055951183	0.1145803187	0.0119549848	0.0096336644260901	0.0009383645585643	9.28074902745139e-05	8.80528044769576e-07	0.105850155900427	0.0417721694147559	0.001744914137615	0.0112042555041447	-0.0843358039177815	0.0586595809256778	0.0034409464343761	0.0071125278224584	-0.0003260030015375	0.0004905549868385	2.4064419511212084e-07	1.0627795701145925e-07	-4.0976387194024966e-05	0.0003398990848199	1.155313878614566e-07	1.6790643074746531e-09	-0.0001450067738679	0.0001601485715396	2.564756496617438e-08	2.1026964467576287e-08	0.0	0.0	0.0	0.0
886.2755725228875	-2.345881036347464	785484.390450772	5.503157836694652	817.4953408352164	-3.9596485315366863	668298.6322872867	15.678816493300635	869.9409704417029	-0.206279661357712	756797.2920530519	0.0425512986898523	922.3137862714748	669.0298398913759	1.325889	17.916931	0.1988687080169967	0.1238880219482593	-0.192411014	-0.1361328566	-0.0449065467	0.026974732	-0.1784902962	0.0175420131	-0.060895579	-0.0437193659	-0.0546679356	-0.1226404735	0.1213506232	-0.1184038181	0.0183985675	-0.0499475902	0.14429242	-0.1414929106	-0.0853591229	-0.11292444	-0.2280549121	0.0962558466	0.0454747052	0.1110434047	-0.1371750391	-0.0690717954	0.0809690822	0.0350703382	-0.0126304843	0.0417078471	-0.0732251509	-0.0077279053	0.1435599337	0.0318984652	0.1722065854	0.0102479441	0.1361677761	-0.1407079234	0.0861031741	0.0272893104	0.033617001	0.0051024256	-0.1974364246	-0.083630449	0.061271128	0.0378220133	0.1797897033	-0.0974142331	0.1060523165	0.1570368516	0.0663317943	0.0446571745	0.1956637925	0.1031564324	-0.0145990534	0.0350975078	0.0229540629	-0.1840954242	-0.0344537432	0.0243507339	0.0491280272	-0.0679262906	0.1116283678	0.0513950094	0.0362426027	-0.0805304309	-0.0418223689	0.1490260934	0.1393844827	0.1780142119	-0.0079877997	-0.0378265831	-0.1856882061	-0.055623553	-0.0480412673	-0.1315779136	0.0493403697	0.0130013283	-0.2111673407	0.0341159945	0.0485701578	-0.3052030426	0.0313774066	-0.112774445	-0.0074464903	0.0105863441	-0.0245530907	-0.0064951116	0.1104315261	-0.0	0.0096385743245548	4.90989846469933e-06	9.290211500996702e-05	2.4107102933656838e-11	0.0036409164244872	-0.1022092394759398	0.01044672863425	1.3256272410100656e-05	-0.0155802030482021	0.0687556008695794	0.0047273326509369	0.0002427427270232	0.0001270016505511	0.0004530046520886	2.0521321481391362e-07	1.612941924270372e-08	2.7993109406931893e-05	6.896949660095686e-05	4.7567914613894e-09	7.836141742684589e-10	-0.0001090017670972	3.60050067707e-05	1.2963605125581527e-09	1.1881385230312231e-08	0.0	0.0	0.0	0.0
882.6867041500307	-3.5888683728568367	779135.8176832438	12.87997619769208	815.4688703847486	-2.026470450467855	664989.4785665779	4.106582486619391	868.5292829712386	-1.4116874704643578	754343.1153785337	1.992861514266057	920.1841612789168	659.8018692117748	1.689218	22.826641	0.0952408504735686	0.0514141258283969	0.1785021297	0.1160417318	-0.1383554547	0.0615605782	-0.0901527363	-0.0270453321	0.1194315659	-0.0786216178	0.0717728305	0.1305007858	0.071905199	0.0018006132	0.0757923784	0.1501567254	-0.0219895593	-0.1016684802	0.033663909	0.1257208592	-0.0495269881	0.1915853878	0.15794863	-0.1440888801	0.1702194259	0.0693181176	0.0189013522	-0.0601286954	-0.0908569706	0.079320012	-0.1230568683	0.0107641068	-0.060823091	-0.0282791819	0.0936512281	0.0113849272	0.1537408515	-0.0220584905	-0.0716731322	0.1164226857	-0.0022874292	-0.0392358434	-0.36115429	0.0791190769	-0.1645153003	-0.1419716294	0.012755494	-0.1228355134	-0.0018294196	0.0298219845	0.0451347703	-0.1710925037	0.0526020123	0.1086565734	0.0550710312	0.05399232	0.0248436129	-0.1826151791	-0.0299751383	-0.026543042	-0.1030363238	-0.0256699121	-0.0079786874	0.0757823466	0.0060810865	0.0243562654	-0.1847326776	-0.0279815663	-0.180955515	0.0428607406	-0.0378117321	0.0406956816	0.0050952357	0.0030077696	0.0413617703	-0.0293555228	0.1075835245	0.1247770018	-0.1739870756	0.0474661415	-0.0803389037	0.0923009041	0.088388968	-0.0469195851	-0.0248487558	-0.0604437918	-0.1319657022	0.1228507117	0.10612066	-0.0119549848	0.0202219336034659	0.0105833592789111	0.0004089265986629	0.0001120074936265	0.0315230774169492	0.027882160992462	0.0007774149016095	0.0009937044098349	0.0243947443438372	0.0399749473920393	0.0015979964189963	0.0005951035516011	6.699661083198475e-05	-6.0005039719115264e-05	3.6006047916926e-09	4.488545862972416e-09	-0.0001770017303823	-0.0002049948397892	4.2022884340212856e-08	3.132961255832842e-08	-3.799399040242117e-05	7.100777669477884e-05	5.0421043511355775e-09	1.4435433066992719e-09	0.0	0.0	1.0	0.0
