global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
829.622022231441	1.911002904919087	688272.6997713855	3.6519321026091895	861.4282766425091	7.234914489414336	742058.6757992832	52.34398766913751	779.1188416923841	0.4364183715983927	0.1904609950685927	607026.1694800822	788.5193292396345	650.7599263612458	1.110248	18.248251	0.1008281424211312	0.0546423428393014	0.0770258536	0.0818213724	0.0563335938	0.0126727153	-0.0043567264	-0.0680192343	0.0077379327	0.0179812239	-0.0275698162	0.1100707596	-0.1266512865	-0.0151796267	-0.1334719009	0.0522484589	0.1116044735	0.1532275594	0.059539655	-0.0313574762	-0.0336392083	-0.1969513286	0.0983417351	0.0332729824	-0.0298917271	0.0772401043	0.093153048	0.0843122831	-0.1253699324	-0.0920768783	0.1081779695	0.2011786732	0.0990126088	-0.0520852436	0.0294258062	0.0874329065	-0.1797411512	0.0301329984	-0.0812158195	0.1149960742	-0.0001033005	0.0234226636	0.2471182411	-0.1202505766	0.0009447807	0.0483906763	0.0916808375	-0.0545546526	0.0623951431	-0.0454367687	-0.0279415882	-0.0180023836	-0.1159576431	0.0589929585	-0.1625958124	-0.0727817858	0.1372709451	0.0692580722	0.0994789328	0.1437067008	0.1082959623	-0.0408037399800207	0.0033622276890242	0.0016649451963571	1.130457503284102e-05	0.0197777211387801	0.0198797756229253	0.0003911582534433	0.0003952054788178	-0.0699659917198118	0.0150581350282266	0.0048952399973367	0.0002267474305283	-0.00012196138666	-0.0007254387421621	5.262613686297298e-07	1.4874579836030026e-08	0.0003330138903543	0.0005250837308667	1.1089825116890574e-07	2.757129244208931e-07	-0.0002319795798035	-3.760859029999482e-08	1.4144060643528646e-15	5.381452544580842e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.133891523051	3.5118692916100827	694112.081204343	12.333225921353904	859.5554921523384	-1.872784490170716	738835.6440892486	3.507321746623988	781.4973921641046	2.378550471720473	5.657502346521685	610738.1739592962	790.4954562640816	670.8167440731197	1.234101	20.283916	0.0739134514702435	0.0405170618033876	0.1568484022	0.0921101032	0.1625111218	-0.0596576304	-0.016579743	0.0596461963	0.0570743058	0.1216146307	-0.0288856454	-0.008984981	-0.0388153316	-0.1288298681	-0.1655756483	-0.1349904306	-0.0661390205	0.024376998	-0.0152491816	-0.0944983846	0.064648699	-0.1618242147	-0.1613573497	0.1349450975	0.0018757349	0.0066060456	-0.0013159514	-0.0769435454	-0.2268931902	-0.0999189814	-0.0374341033	-0.0406961288	0.0430583904	0.0165975113	-0.087697595	0.1129275252	-0.1706394531	0.0011614117	-0.0811751884	0.0783437317	0.0669113741	-0.1573108551	0.0808594333	0.1157836941	-0.0527696483	0.2011581404	0.0803794284	0.00242578	0.0674215931	0.0540444577	0.0114054008	-0.1424522019	-0.0804039853	0.0496153572	-0.0848949825	0.2828477308	0.0335387646	0.0104013682	-0.1338855829	0.1412592515	0.0993643757	-0.0369453459572497	0.003858394022771	0.0013649585879008	1.488720443495499e-05	0.0456665278719583	0.0258888067331782	0.0020854317678803	0.0006702303140678	-0.0891501716430411	-0.0191841799232293	0.0079477531039836	0.0003680327593268	-0.0006214615194258	-0.0004995001327658	2.4950038263305184e-07	3.8621442012702403e-07	0.0003330720432928	5.815293850001784e-08	1.1093698602324085e-07	3.381764256186857e-15	-0.0002318964496865	8.313011699999828e-08	6.910616352433404e-15	5.377596337720342e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.3380543508748	-1.7958371721762203	691122.9606118981	3.2250311489698844	857.4942732271941	-2.061218925144317	735296.4286174338	4.248623457373093	781.3191235055833	-0.1782686585212332	0.03177971461096	610459.5727555329	791.2065778982327	679.8329999674336	1.185397	19.483412	0.0733781803650438	0.041085693091738	0.1479681678	-0.0685153271	0.0997633664	0.0882989597	-0.0441802544	-0.1220409185	-0.1001052348	0.0741668903	0.0747814855	0.0545031731	-0.0472356632	-0.2004832348	0.0607518516	-0.0634780654	-0.1174308013	0.1025421877	-0.0727035091	-0.0294487865	0.0937176834	0.0342589861	-0.0423938788	0.0678924323	0.0862204474	0.0944447473	-0.0142292159	-0.2309693165	0.0006995431	-0.0354332962	-0.0551310647	0.0148813474	-0.0332367666	-0.1636645587	-0.0443187788	0.0993836396	-0.1032692667	0.0613253778	-0.0356904545	0.0627150393	0.0893808782	-0.1592095576	-0.0070653182	-0.0338523453	0.1407301034	0.0568777902	0.0590933543	0.063217258	0.0145601932	0.0543067894	0.0540997102	-0.0029203238	0.0019969832	0.1926380893	0.0432623928	-0.0379666693	-0.0165204406	0.0667063706	-0.1419723389	0.1386044847	0.0898496795	-0.0337798769762116	0.0031654689810381	0.0011410800885279	1.0020193869914404e-05	0.0452805940765728	-0.0003859337953855	0.0020503321999273	1.489448944206612e-07	-0.0587037423454859	0.0304464292975552	0.0034461293653651	0.000926985056971	-0.0002940150046581	0.0003274465147677	1.0722122003351361e-07	8.644482296410257e-08	-0.0001269659790381	-0.0004600380223309	1.6120359833103252e-08	2.1163498199012565e-07	-0.0002320188784092	-1.2242872269999704e-07	1.4988792141952766e-14	5.3832759938263136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.0159066067486	-2.322147744126255	687267.3734070093	5.392370145550655	861.7695330951525	4.275259867958425	742646.7281710372	18.27784693857589	781.1416493720033	-0.1774741335800627	0.0314970680899939	610182.2763836137	791.2415715935525	655.1773416229356	1.244031	20.447138	0.0731849551046041	0.0463229049882934	0.0792869158	-0.068324392	0.022903668	0.1252184592	-0.0779757089	0.0166415023	-0.0580538368	0.0870230068	0.0867655458	0.0848181746	0.0585743601	0.0187723111	-0.0762315213	-0.0346434598	-0.1155843056	0.087560686	-0.1280168329	-0.0620005381	-0.1114976475	-0.1910661346	-0.1138916091	0.0468357456	0.1180217933	0.0841327088	-0.1111804642	0.0381393729	-0.0694836717	-0.0046250007	-0.0820448685	0.0379441516	0.0183996267	-0.0465764746	0.027041995	0.0786645232	-0.0236999908	0.0225703659	0.0585792884	0.0207366399	0.0591457211	-0.1539363002	0.1757258178	-0.0134868585	-0.0338551552	-0.0409946553	0.1490380284	0.0422586712	-0.0451202842	-0.0254417437	0.0336806728	0.1751432797	0.0164783647	-0.0168290042	0.1130348609	0.0435661848	0.0560045621	0.2831745663	0.0197087508	0.1357462967	0.0798077096	-0.0337308266796583	4.905029655329768e-05	0.0011377686684931	2.405931591966446e-09	0.0442078687529345	-0.0010727253236383	0.0019543356596766	1.150739619974896e-06	-0.0821163661271384	-0.0234126237816524	0.0067430975859262	0.0005481509523411	0.0002190382407196	0.0005130532453777	2.632236325925905e-07	4.797775089753743e-08	0.0003329743081197	0.0004599402871577	1.108718898677929e-07	2.115450677507995e-07	-0.0002320364599289	-1.7581519700011778e-08	3.0910983496190225e-16	5.3840918736336024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.6342007818832	0.6182941751346789	688292.9071069942	0.3822876870054729	857.3475502677586	-4.42198282739389	735044.8219501269	19.553932125766465	781.5793569572521	0.4377075852488588	0.1915879301843869	610866.2912217117	791.2369631649403	660.5260389550415	1.169261	19.218203	0.0468843783007182	0.0281177755725351	0.0829069547	-0.1496415486	0.0365748617	0.1120544648	-0.1358504279	0.0569668834	-0.0659459268	0.0826684189	0.0686012493	-0.0751591216	0.0680986581	0.0273639711	0.1678565377	-0.0504305294	0.0495043252	0.0537564453	-0.0315289285	-0.0993230321	-0.1305834972	-0.1319501593	-0.0543560702	0.0442989913	0.0950942144	-0.0495646798	-0.1156383793	-0.1029135887	0.1174351311	0.1283001894	0.0139492861	0.0478607117	0.0656716902	-0.1150548886	0.0491844323	0.0622312768	0.0928217974	-0.0203121005	0.0495627017	0.0762359147	0.2374435479	-0.0796347975	-0.0582457829	-0.0227355974	-0.0384299298	-0.1406914034	-0.0084415291	0.0458354823	-0.0011366588	-0.0953223227	-0.0337356788	-0.0850129622	-0.0508953838	0.1022579789	0.007651668	0.0435832094	0.1335852747	0.2412613533	-0.1007479885	0.1326888823	0.0692973963	-0.0337743519792326	-4.352529957429852e-05	0.001140706851617	1.8944517030324304e-09	0.0319700050029467	-0.0122378637499877	0.0010220812198884	0.0001497653091632	-0.0822167048855249	-0.0001003387583865	0.0067595865622334	1.0067866434546781e-08	-4.401090329899094e-05	-0.0002630491440185	6.91948521689134e-08	1.9369596091931317e-09	-9.399485933370144e-05	-0.0004269691674534	8.835033581162322e-09	1.8230266995585077e-07	-0.0002320017615455	3.469838340001345e-08	1.2039778105743289e-15	5.3824817360215046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.19710277486	-5.437098007023224	679300.8642224731	29.56203473797591	859.0622332614402	1.7146829936815493	737987.920616133	2.94013776882072	779.2845914078272	-2.294765549424937	5.265948926827536	607284.4744056641	789.7166963155796	637.6120484490276	1.136182	18.674507	0.1005181437415719	0.0674335632154603	-0.0087635737	-0.1732561925	-0.0561568577	0.0670834593	0.0281445071	0.0093061083	-0.0504353659	-0.0763118208	0.0395783161	-0.0487379739	-0.0063825669	-0.021949233	0.266101023	-0.1028577917	0.1198844406	0.0331873837	0.0866929952	-0.0306959696	0.1298389245	-0.0610530311	0.0130409217	-0.079846902	0.0217984218	-0.0194367594	0.0284703486	-0.1545711677	0.1856906702	0.1417628983	0.1010020233	0.0285972552	0.035014463	-0.0235798112	0.0007354549	0.0136955341	0.0588478192	0.0360633588	0.017047513	0.1311993398	0.1059274545	0.0439413769	-0.1258986885	-0.1653821638	0.0579088127	-0.0846634934	-0.0126460921	-0.0574691823	0.0301349069	-0.1191304677	0.0699518049	0.0314353545	-0.0423408966	0.0221468257	-0.0221972863	-0.1333205403	0.0053931647	0.0705266081	-0.1279013509	0.1294367287	0.0583804184	-0.0337760304082479	-1.6784290153004644e-06	0.0011408202301388	2.8171239594024864e-12	0.0450256484422482	0.0130556434393014	0.0020273090176449	0.0001704498256141	-0.0151091863923085	0.0671075184932164	0.0002282875134375	0.0045034190383173	0.0003629890940677	0.0004069999973666	1.656489978564864e-07	1.3176108241208957e-07	-9.404207739338588e-05	-4.72180596844396e-08	8.843912320463581e-09	2.2295451603633002e-15	-0.0002319829093711	1.8852174399987048e-08	3.55404479607527e-16	5.381607024028e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.2398607693001	-2.95724200555992	674434.9089163794	8.745280279448055	857.1154295672541	-1.9468036941860876	734646.8596022584	3.790044623696597	776.9738035959318	-2.310787811895352	5.33974031160411	603688.2914743297	787.8447685098827	608.2024309896327	1.100757	18.092251	0.077405105196632	0.047770789879854	-0.0844814464	-0.0553534894	-0.0776706894	-0.0085737712	0.0941864579	-0.0251606614	-0.1934286326	-0.1597646212	-0.0299363815	0.0193330136	-0.064466263	-0.0727978333	0.1118915582	0.1192786488	0.1171091968	-0.0004907552	0.0111791692	-0.0656466066	-0.0440784474	-0.1559589083	0.0234146333	-0.1143562222	-0.0695251947	0.0140397921	0.1218042287	-0.0054572036	0.1952301723	-0.0638459636	0.1226576573	0.0826595076	0.1233493289	-0.0436715517	-0.0178863787	0.0039370592	-0.0138787602	0.1263275687	-0.012889742	0.1229238472	-0.088196585	0.1064708407	0.0292971312	-0.1583122801	0.0591581519	-0.0353375072	0.008174735	-0.1101095533	-0.0290725521	-0.1175871586	-0.0137939845	0.0435222839	-0.0545860865	0.0109678698	0.0097017961	-0.0768706771	-0.0958909462	0.0641635307	-0.0808879517	0.1259946088	0.0471208409	-0.0337736271990252	2.4032092226997093e-06	0.0011406578941787	5.775414568068941e-12	0.0228306117421794	-0.0221950367000688	0.0005212368325221	0.0004926196541174	0.0158445197295975	0.0309537061219059	0.0002510488054616	0.0009581319226813	-0.0001220109287162	-0.0004850000227839	2.3522502210038359e-07	1.4886666726189641e-08	-9.398586541209396e-05	5.6211981291922856e-08	8.833342897260241e-09	3.1597868407634842e-15	-0.0002320058579146	-2.294854350000592e-08	5.266356487716638e-16	5.3826718106689576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.0604886968804	1.82062792758029	677428.5680539475	3.3146860506853013	855.980040177055	-1.135389390199066	732701.8291815127	1.2891090673766068	778.0951267822594	1.1213231863275723	1.2573656881958195	605432.0263223003	787.9950754687135	613.5575611094283	0.994965	16.353441	0.0647649807086737	0.0415297389306796	-0.0559130099	0.0571528533	0.0113097593	-0.0971323568	0.0574664698	0.1356579663	0.0097543176	-0.0541327705	-0.0741303961	0.0414367187	0.0450857511	-0.0854484984	-0.1100701809	0.0651993753	0.0878081832	-0.2114381223	-0.027176865	0.1694297149	0.0152449641	-0.1833238092	-0.0075135052	-0.0091045749	-0.0961061297	-0.0046733568	0.0284399755	0.068955783	0.0225283912	-0.1437647396	0.1121117068	-0.1636523519	0.1233645752	0.119757121	-0.1373350826	-0.0020392794	-0.0173814027	0.0917942659	-0.0497051813	0.0982222755	-0.0918611803	0.0222346103	0.0689948572	0.0354815163	-0.1218288232	0.1037652734	0.0660633346	-0.1022296373	0.0150028362	-0.1379767272	-0.0123991859	0.0713889818	-0.0923207626	-0.1035135194	0.0738220007	-0.0596286004	-0.0177784864	-0.1095326481	-0.021462266	0.1223675745	0.0355847396	-0.0119306152276834	0.0218430119713418	0.000142339579711	0.0004771171719801	0.0315155571408354	0.008684945398656	0.0009932303418972	7.542827657763602e-05	-0.0183925036090784	-0.0342370233386759	0.0003382841890099	0.001172173767093	-0.0001220109287162	0.0	0.0	1.4886666726189641e-08	-9.398586541209396e-05	0.0	8.833342897260241e-09	0.0	-0.0002320058579146	0.0	0.0	5.3826718106689576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.6070702187127	4.546581521832309	684933.4626760012	20.671403534666997	854.4910867939825	-1.4889533830724986	730155.0174103613	2.2169821769630387	782.1292718037622	4.034145021502809	16.2743260545159	611726.1978122833	792.0840376836084	637.6991158947085	1.13571	18.666742	0.0335957039014025	0.0212680472751157	0.0186307779	-0.007332076	0.0606788953	-0.0693971949	-0.014143939	0.0729007236	-0.045794301	0.1004558096	0.0044503845	-0.1237439022	0.0166776983	-0.23920053	-0.0983342566	0.0030934562	-0.0363604314	-0.0662482014	0.0342002922	0.0116073904	0.0767836755	0.051062235	0.0121295906	0.0844868921	0.0316476277	-0.1262007551	-0.0318846266	-0.1456971188	-0.1048597665	-0.1864986339	-0.0279077753	-0.0940212863	-0.0227168707	0.0269972639	-0.0151411722	0.0170474979	-0.0770625097	0.081968989	-0.0459495605	0.115904051	-0.0127528253	-0.1369028297	-0.0741024529	0.1118715121	0.0712046692	0.1102845126	0.0324261076	-0.0193184233	0.0488802392	-0.0922786943	-0.0767937967	-0.091097228	-0.0793488061	0.0603191387	0.1440524238	-0.0567171688	-0.1172848022	-0.0148663933	0.0652258612	0.1185609488	0.023839813	-0.0159494821985362	-0.0040188669708527	0.0002543859824014	1.6151291729411548e-05	0.0325671461657606	0.0010515890249251	0.001060619009382	1.1058394773431316e-06	-0.0376161096864677	-0.0192236060773892	0.0014149717079443	0.0003695470306186	-0.0001220324820795	-2.1553363299998163e-08	4.645474695417076e-16	1.4891926682483491e-08	-0.0002799861890796	-0.0001860003236675	7.839226607531751e-08	3.4596120404417e-08	-0.0002320168174485	-1.0959533900003041e-08	1.2011138330531584e-16	5.3831803578930584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.4154158207093	-2.19165439800338	681310.6086744744	4.803349000287555	862.6190711104351	8.127984316452626	744111.6618434299	66.06412904849985	781.4981645915261	-0.6311072122360883	0.3982963133364071	610739.381259924	791.919198688407	637.6553320429772	1.144272	18.807472	0.0799157326858818	0.037327520149564	-0.0043510128	-0.1444671749	-0.055956241	0.0870253131	0.0793884062	-0.0849685764	-0.0826706011	0.0012271389	0.2255227791	0.0466584292	-0.034809378	-0.1252525788	0.0173399304	0.0746361984	-0.0715436762	0.041621264	-0.1651518263	-0.1302513191	0.266264603	-0.0059321707	-0.0054655085	-0.0641432651	0.1822664076	0.0787171286	0.055024164	-0.0909024749	0.0174805749	-0.1262929692	-0.1096148567	-0.0317860957	-0.20720968	-0.1299209319	0.0947319599	0.0142310223	0.0332028556	0.0983932149	0.0811139246	0.0659782832	-0.0312246392	-0.122344044	-0.0158244166	-0.0628636532	0.1798778089	-0.0113794158	0.1001814939	-0.0672646259	-0.0865702557	-0.0051738725	0.105458938	0.0040998046	-0.1008202047	0.0436051328	0.0955046979	-0.0346865669	-0.1360937815	-0.0772053136	0.1150315595	0.1145803187	0.0119549848	-0.0076339438311237	0.0083155383674124	5.8277098416751593e-05	6.914817833990932e-05	0.0411760715132345	0.0086089253474739	0.001695468865263	7.411359563837861e-05	-0.0081248106152429	0.0294912990712247	6.601254753356371e-05	0.0008697367209084	0.0003619887970202	0.0004840212790997	2.342765986213097e-07	1.3103588916813154e-07	-9.40419454333874e-05	0.0001859442436462	8.843887500896212e-09	3.457526174516207e-08	-0.000231982942199	3.387524950002399e-08	1.1475325286888756e-15	5.381608547130457e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.7493668713968	-2.66604894931254	676916.5206872843	7.107817000130496	864.8444710814434	2.225399971008301	747955.9591601416	4.952405030963746	780.1612329495867	-1.3369316419393726	1.787386215218707	608651.5493974193	790.8061644250535	615.6825790405273	1.078647	17.728848	0.0674628080804792	0.0384832282936735	-0.0762441077	-0.0612776933	-0.0913896488	0.0974543746	-0.0235723565	0.0011432366	-0.0329869989	-0.0440640285	0.2306354567	0.171836429	0.1301215736	0.0885937771	0.0056931886	0.0884996142	-0.0750056899	-0.1146391234	-0.063279523	-0.0112207097	0.0864329961	-0.0290881405	-0.1404929456	-0.114130545	0.1878846624	0.1671615119	-0.0334136699	0.1277823111	0.0434627254	-0.0463614622	-0.1269339434	-0.140930437	-0.0988284073	0.0492327774	0.0919950291	0.011268456	0.1286479286	0.1384581345	0.1347538293	0.0280312014	-0.1047484201	-0.0246560682	0.0862221397	0.017668904	-0.0142409404	-0.1108751354	0.0732040619	-0.0934959309	0.0124847963	-0.0249502847	0.0504997558	-0.0197367871	-0.1058148786	0.0799082307	0.0554046781	0.0721599439	-0.0561571791	-0.0543685927	-0.0432242509	0.1104315261	-0.0	-0.0029241453958235	0.0047097984353002	8.550626295915771e-06	2.218220130115621e-05	0.0261535228766121	-0.0150225486366223	0.0006840067588574	0.0002256769675396	0.0081568795170881	0.016281690132331	6.65346834562914e-05	0.0002650934335652	-0.0001980185745559	-0.0005600073715761	3.136082562195722e-07	3.9211355869150536e-08	-0.0001629766998632	-6.893475442981261e-05	2.6561404698299582e-08	4.752000368298569e-09	-0.0002320162337176	-3.32915186000086e-08	1.108325210694719e-15	5.383153270849999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.1160326538387	-0.6333342175580583	675874.7711464876	0.4011122311298779	862.1292019097701	-2.715269171673299	743266.7607855772	7.372686674639403	779.638674667995	-0.5225582815917278	0.2730671576600995	607836.4630380678	790.2388278232531	616.361976306767	0.940858	15.464124	0.0680190025971994	0.0365446256002651	-0.0679593043	0.0024314076	-0.0635059335	0.0370709843	-0.1030571991	0.100084353	0.0835353785	-0.0257886396	0.0512064759	0.0160141392	0.256111901	0.0881526043	0.080842934	0.0300807753	-0.0804993999	-0.1690028383	-0.0938181643	0.0104644031	0.0404857154	-0.0242225693	0.0617138383	-0.0584766715	0.0568863794	0.040407898	-0.187896396	0.0720569589	0.1425068657	0.0269622446	-0.0721944988	-0.2313562716	-0.0528437273	0.0070538093	0.0028555426	0.0006610494	0.1975255327	0.0957043988	0.1360326293	0.0340483989	-0.0335631095	-0.0080376976	-0.000732656	0.1198748185	-0.120148641	-0.0314630944	0.0854786574	-0.0447305448	0.0458535359	-0.1472451897	0.0840447377	-0.0534124915	-0.0820116213	0.0558381517	0.1487651309	-0.0364135831	0.0212008905	-0.2318684399	-0.080389386	0.10612066	-0.0119549848	-0.0082984844569153	-0.0053743390610918	6.886484428166484e-05	2.8883520343577096e-05	0.0530830880357058	0.0269295651590937	0.0028178142354064	0.0007252014796578	0.008719364697967	0.0005624851808789	7.602732073615317e-05	3.16389578708369e-07	0.0001449394255315	0.0003429580000874	1.1762018982394906e-07	2.1007437073401236e-08	-0.0005230165404903	-0.0003600398406271	2.735463016264417e-07	1.296286868387876e-07	-0.0002319618105094	5.4423208199993985e-08	2.961885590779892e-15	5.38062815347988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.6024886597694	-0.5135439940693232	675030.6493719264	0.263727433844673	857.0569546740988	-5.072247235671284	734546.6235552403	25.727692019774985	778.7625335652286	-0.8761411027663826	0.7676232319566929	606471.0836849338	789.2174473908957	605.3057490709392	0.986552	16.215158	0.0990296796169778	0.0543005536485562	-0.1090264142	-0.024183165	-0.0396882676	0.0200378726	-0.1017801474	0.0895889168	-0.0625028254	-0.0483172173	-0.0598896933	-0.0608814287	0.2130698493	-0.0376011386	0.1665879768	-0.0179404542	0.0565550295	-0.1608029936	-0.0669533149	0.0008952209	-0.1029891365	0.0808507574	0.0018194386	-0.0291896816	-0.0560494883	-0.036125554	-0.1623886484	-0.0638146493	0.2007181328	0.0249598303	0.0764335034	-0.1752987619	-0.022451028	-0.0016844558	0.1096734176	-0.0113676253	0.0585712633	0.151834394	0.1197157333	0.0682370787	0.129518838	0.0994412127	-0.1880115196	0.1524483955	-0.0537211555	-0.1205478602	-0.0982901134	0.0930277921	0.0266643098	-0.1027535419	0.1042569092	-0.1313997982	-0.0397649086	-0.0994283531	0.030661302	-0.0946673324	-0.035529041	0.1017846324	-0.0042980042	0.1016540472	-0.023839813	-0.0297152742956541	-0.0214167898387388	0.0008829975264659	0.0004586788869967	0.0938733107502969	0.040790222714591	0.0088121984712218	0.0016638422691059	0.0088619756251375	0.0001426109271704	7.853461198053118e-05	2.0337876548429574e-08	0.0002815083345209	0.0001365689089894	1.8651066902555018e-08	7.924694240473093e-08	7.396741575504961e-05	0.0005969839562453	5.471178593480362e-09	3.563898440143495e-07	-0.0002320100680042	-4.825749480000165e-08	2.3287858043721867e-15	5.3828671655313514e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.7891433675156	2.186654707746243	678628.5527301852	4.781458810908807	852.499031274215	-4.557923399883862	726754.598323475	20.774665719208866	777.7545354953525	-1.00799806987618	1.0160601088741046	604902.1174835914	787.898237684157	613.1313168084242	0.922416	15.161	0.0884633444475042	0.0395609046723064	-0.0792293481	0.0313130342	-0.0144844128	-0.1054858791	-0.0732659265	0.0309425214	-0.0638020092	-0.0710279378	-0.141135026	-0.0337695843	0.1131525919	-0.0670797928	0.2036801147	-0.0187763085	0.081379338	-0.0369288899	0.0045521387	-0.0757704202	0.1611523102	0.031419497	0.0495547111	-0.0263628534	-0.1434931501	-0.0438595013	-0.0843293916	-0.0825740098	0.1921870373	0.0270349564	0.1194611553	-0.0314414047	-0.0554292023	-0.0616089764	0.0954269203	0.0023540139	-0.0217735225	0.1354829043	0.1114135179	0.0539394832	0.176512073	0.2154626632	-0.1155222536	0.0179158392	0.0685699792	-0.1234873938	-0.032295878	0.1300033081	-0.1601246847	-0.1493517263	0.1045091345	0.0163404863	-0.0720522863	-0.0976057788	-0.0438662779	-0.1516797794	-0.0778311638	0.0094828889	0.0506583147	0.0970382431	-0.0355847396	-0.044766175839527	-0.0150509015438729	0.0020040104992954	0.0002265296372833	0.1036541629857623	0.0097808522354654	0.0107441855042789	9.566507045200858e-05	-0.0111995499687509	-0.0200615255938884	0.0001254299195025	0.0004024648091542	0.0001451348365371	-0.0001363734979838	1.85977309523375e-08	2.1064120776650737e-08	0.0005579648057403	0.0004839973899852	3.113247244448107e-07	2.3425347351253455e-07	-0.0004830404815207	-0.0002510304135165	6.301626851026499e-08	2.333281067877497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
