global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
823.7173375951941	1.474590507442258	678510.252254915	2.174417164638816	871.9869869947433	4.648291230201721	760361.3054881707	21.60661136077023	779.160511892434	0.3362337458054298	0.1130531318183504	607091.1032924798	787.1015331963181	650.7220543056515	1.111182	16.409721	0.0188431222438549	0.0135676723797698	-0.0201568662	-0.0430961935	-0.1073188577	-0.1088385841	0.0315146094	0.0387058192	-0.0416202176	0.0820060001	0.1232091262	-0.0969240146	0.0122493806	0.0167008599	0.1109598635	0.136993794	0.0963630227	0.0212844759	-0.0154538864	0.0815029245	0.0030498964	0.0475752142	-0.0579606995	0.0164713351	0.0296984275	-0.0398669698	-0.0744416809	0.1203741258	0.0656045725	-0.0936609551	-0.0952020083	0.0281930786	-0.0329027812	0.0374513161	-0.1990719891	-0.0576483997	-0.0443132077	0.0250317323	-0.0050680128	-0.1344555528	-0.0300019997	0.0789179282	0.0225059558	-0.1480524196	-0.1096158298	-0.0494671065	0.0344856342	-0.0877693606	0.0953117163	0.088529063	-0.0955263222	-0.1093573498	0.009118384	-0.0493908935	0.1333162701	-0.0611718234	-0.120828342	0.0492372841	-0.2233909483	-0.0711238808	-0.0774647796	-0.0251868751	0.1018343688	-0.0278992289	-0.1003968695	0.089937515	-0.0326332187	0.0122425622	-0.1007605853	-0.1019314209	-0.0570534114	0.1437067008	0.1082959623	-0.0678762697947945	-4.26282857972915e-05	0.0046071880012557	1.817170750015564e-09	0.0222668655676017	-4.994620316259996e-05	0.0004958133022056	2.4946232103597093e-09	-0.0938668189331082	-0.0124732367896456	0.0088109796966209	0.0001555816360105	4.7124472714939625e-08	6.052320749572979e-05	3.663058645571162e-09	2.220715928661089e-15	0.0007140001965935	-1.5424092999994851e-09	5.097962807355566e-07	2.3790264487249016e-18	-0.0001320000332473	-6.502146939995845e-05	4.227791482929733e-09	1.7424008777288304e-08	0.0	0.0	0.0
826.5787285397358	2.861390944541768	683232.3944743663	8.18755813750563	863.7879327734312	-8.199054221312167	746129.5928049977	67.22449012401687	779.6427646713769	0.4822527789428932	0.232567742798143	607842.8405044279	787.3947170668819	656.3597151032576	1.09565	16.180349	0.0631555515684083	0.0329780944619354	-0.1370102764	0.0280349014	0.0878482611	-0.021219542	0.1765195436	-0.0808957882	-0.0335069239	-0.0663219023	-0.0422277022	0.0108948891	0.1389760578	0.1017447829	-0.0225120832	0.1395041222	-0.1182067805	0.0518252893	-0.0022663323	0.0308391011	0.0423354719	-0.0593983988	-0.0344508337	-0.1294989333	0.1937424173	-0.0189024821	-0.0024179617	-0.0180551801	0.0468491387	-0.0793735729	0.1550417216	0.1568093143	0.0457836916	0.0191582022	-0.0361962204	0.1935501456	-0.0858273492	-7.15502e-05	-0.0132223906	-0.0329189927	0.0215319709	0.0476389015	0.1124457234	-0.094107074	0.0981108534	-0.0245925859	-0.0808040013	-0.0255461088	-0.0271600906	0.0480813885	0.1595202545	-0.1886345012	0.0219293873	-0.0587131199	0.0135103785	-0.0966259249	-0.1314721441	0.142362352	-0.0618226732	-0.0522347461	0.0907526797	0.0811799731	0.0540979404	-0.1120959979	0.1866058865	0.0744811844	-0.080278464	0.1608484329	-0.0597862367	-0.1598314398	0.009136737	0.1412592515	0.0993643757	-0.0676569440243923	0.0002193257704021	0.0045774620747197	4.81037935625154e-08	0.0197737408735747	-0.0024931246940269	0.0003910008281352	6.215670739967215e-06	-0.1175994381103606	-0.0237326191772523	0.0138296278438725	0.0005632372130124	-0.0005160001106932	-0.0005160472351659	2.6630474892238506e-07	2.662561142353947e-07	0.0006279998334055	-8.6000363188e-05	3.943837907573357e-07	7.3960624684679054e-09	1.6200693332083654e-07	0.0001321620401806	1.7466804864704037e-08	2.6246246444021975e-14	0.0	0.0	0.0
826.4119109177117	-0.1668176220241548	682956.6465066639	0.0278281190177937	873.5164938370386	9.728561063607458	763031.0650053532	94.64490036833908	780.5954503821047	0.952685710727792	0.907610063424918	609329.2571572409	788.6691325588297	663.6417385128373	1.212608	17.907568	0.0861346241810452	0.0384168221628254	-0.005967901	-0.1996631518	0.0280731353	0.1258638026	-0.1523655928	-0.014717322	-0.0693585723	-0.1845972549	-0.2063956296	-0.1216302738	-0.0991516949	-0.1776099397	0.0324817026	0.0302010562	-0.1799893622	0.1182397021	-0.0535450936	0.0101296904	-0.0409864982	-0.0291492213	-0.1305579306	-0.0997998529	0.001718719	0.1999302704	0.0395373194	-0.121856299	0.1561724491	0.0971730849	-0.0709175751	-0.1277757496	-0.140154456	-0.0439809623	0.0721216408	0.1503805917	-0.1291149216	-0.0433556542	-0.0667163009	-0.0827353333	-0.09282249	0.0673187803	0.1056593095	0.1353800821	0.0945666012	0.0817980345	0.090125589	0.1481069941	0.1495886848	0.104546922	0.0848247504	-0.0025104536	0.0384228381	-0.0286043367	-0.1367738772	-0.0104926819	-0.0555285611	0.0663137757	0.0351535005	-0.0125983221	-0.0048977507	0.0169411992	0.0193779289	-0.1551302985	0.006246953	0.1059096517	0.0664571927	0.0038511102	-0.1162998237	-0.0516483817	0.1481263753	0.1386044847	0.0898496795	-0.0567079663965444	0.0109489776278479	0.0032157934528316	0.0001198801110951	0.008097922353258	-0.0116758185203167	6.557634643939557e-05	0.0001363247381193	-0.0923006281112037	0.0252988099991569	0.0085194059497227	0.0006400297873734	5.782978555418194e-08	0.0005160579404787	2.6631579793117346e-07	3.3442840972426705e-15	0.000714000187223	8.600035381750007e-05	5.09796267354479e-07	7.396060856735198e-09	-0.0001620000594449	-0.0001621620663782	2.62965357720545e-08	2.624401926015113e-08	0.0	0.0	0.0
825.552529962737	-0.8593809549746538	681536.9797278758	0.738535625773148	872.6483205954233	-0.8681732416152954	761515.0914380128	0.7537247774568101	780.4248704743866	-0.1705799077180927	0.029097504917113	609062.9784549631	788.6673515234738	652.2775902579017	1.204504	17.787893	0.0611976236279653	0.030413728308493	-0.0854403789	0.0397294079	-0.1285715998	-0.004840708	0.0473580094	0.2368137491	-0.055362081	-0.0019513407	-0.0780769707	0.0340366326	0.1393076818	-0.069245136	0.1574803941	-0.0799860136	-0.0055715891	-0.0695330042	-0.0075849465	-0.020974656	0.0692615609	-0.0704286212	0.0680413466	0.1030130252	-0.0221509416	0.1642708433	0.1419830656	-0.1057230727	0.1293337771	0.033040035	-0.1365973081	0.0760890673	-0.1618930455	-0.160804886	-0.0024770915	-0.0462010306	0.0757129978	-0.0598191077	0.113108523	-0.0572605997	0.0643943163	-0.0881645528	-0.1635439014	0.0723645731	0.0508736475	0.1117810547	0.0009208605	0.1586226213	-0.0632289339	0.0888543492	-0.1099935047	-0.0455293353	0.0743446444	-0.0098486731	-0.1216377376	0.0127437788	-0.1457408208	-0.1030297951	0.0967765235	-0.1669345373	0.0457110523	-0.0178839396	-0.1005499111	-0.1214237921	-0.0264187145	-0.050180373	-0.2117590827	0.0794863297	0.0793261124	-0.0033858435	0.0227572255	0.1357462967	0.0798077096	-0.0443012980980626	0.0124066682984817	0.0019626050131734	0.0001539254182685	0.0252945278211029	0.0171966054678449	0.0006398131376925	0.0002957232396167	-0.0911598364516947	0.0011407916595089	0.0083101157818997	1.301405610405278e-06	-7.800000168198325e-05	-7.805783146753743e-05	6.093025053414476e-09	6.084000262389389e-09	0.0003450003423428	-0.0003689998448802	1.190252362166492e-07	1.361608855216117e-07	1.342824995537612e-08	0.0001620134876948	2.6248370195051048e-08	1.803178968640588e-16	0.0	0.0	0.0
826.5936938226699	1.041163859932908	683257.1346674059	1.0840221832303922	867.3187160491943	-5.329604546229007	752241.755209223	28.40468461918489	779.8980403208892	-0.5268301534973716	0.2775500106340641	608240.9532963634	788.0565324747872	657.1096468715803	1.22604	18.105928	0.0485955709065937	0.0308129567980044	-0.0807669383	-0.0259351586	0.1718021554	0.0345040739	-0.037084946	-0.1449192724	0.0280722399	0.1510405243	-0.1826299744	0.0642964074	-0.0117886405	0.0244567068	-0.2210327205	-0.1108728634	-0.0134618323	0.123506242	-0.0254001619	-0.0097871512	0.0184831643	-0.0332585375	0.0816341647	0.1543699282	0.1041084079	-0.0693173422	0.0125306927	0.0107378281	-0.0001878031	0.0505482973	-0.0906666455	0.0063732275	0.0884991615	0.0770291254	0.2003353256	-0.0726444768	-0.0830638571	0.0563634963	-0.0206731919	-0.0275504836	0.0203568493	-0.0258870699	-0.0290845655	-0.0144451571	-0.2489550106	0.0141008407	-0.0155350621	-0.0426799143	-0.1060057851	0.115016268	0.1332402024	0.1568711041	0.0397715904	0.0037241676	-0.1359673118	-0.0954217389	-0.0712915213	-0.0793457897	-0.065704099	-0.1858110809	-0.2341550295	0.0376107796	-0.0271470311	-0.0969664485	-0.0087904413	0.0213738058	-0.04260759	-0.0827680997	-0.0109132877	-0.1462734384	-0.2077092891	0.1326888823	0.0692973963	-0.0427422465873235	0.0015590515107391	0.0018268996433315	2.430641613137878e-06	0.051715162985559	0.026420635164456	0.0026744580826229	0.0006980499624932	-0.0898945592357023	0.0012652772159923	0.0080810317801811	1.6009264333094775e-06	6.238634125291008e-12	7.800000792061737e-05	6.084001235616372e-09	3.892055574924549e-23	0.000653999138797	0.0003089987964542	4.277148735472177e-07	9.548025621014413e-08	9.231665025142496e-11	-1.3335933305124696e-08	1.778471171187341e-16	8.52236391364392e-21	0.0	0.0	0.0
823.8261454581782	-2.767548364491745	678689.5179404793	7.659323949800932	874.0168583393097	6.6981422901153564	763905.4686613169	44.86511013863179	779.0919968573039	-0.8060434635852971	0.6497060651885822	606984.3395671012	787.2764538959942	656.7966126786902	1.276372	18.849218	0.0586172383446522	0.0322043522900476	0.025363144	-0.1347308658	-0.1421625445	0.0572462638	-0.1869269056	-0.0092770804	-0.0713964012	0.0930701459	0.1377292803	-0.0438704177	-0.1278698592	-0.0628669261	0.0656271587	0.0679081895	0.114270338	0.0797328813	-0.0098321437	0.0878074989	0.1756732487	0.0597888989	0.0269283804	0.1049423839	0.1103159199	-0.3726490946	0.182466667	0.0984376907	0.0695523806	0.0506533081	-0.2238309382	-0.1391084414	-0.0398756305	0.1051319218	-0.1488728192	-0.110947841	-0.0698195916	-0.0822747223	-0.0240259868	-0.1029998642	0.1246212378	-0.1757229092	0.1618772001	-0.0814979001	-0.043517593	-0.0449997979	0.1011684351	-0.0928611704	0.1603301488	0.1231560759	-0.085884034	0.0387637214	0.008575561	-0.1576313425	-0.2029594015	-0.043551811	-0.0513597544	0.0454885964	-0.0573545815	0.0679643749	-0.2200429531	0.0394887087	-0.1311170643	-0.1048368501	0.0321398327	0.1584910599	-0.2145894137	0.0416283357	-0.0862880652	0.1209963152	-0.0554897808	0.1294367287	0.0583804184	-0.0546713270540522	-0.0119290804667286	0.0029889540018511	0.0001423029607816	0.0517102374537898	-4.925531769200964e-06	0.0026739486575273	2.4260863209407977e-11	-0.0988182122449359	-0.0089236530092335	0.0097650390712851	7.96315830292037e-05	0.0004280951079774	0.0004280951017387	1.832654161327243e-07	1.832654214741818e-07	0.0007139429190263	5.994378022930002e-05	5.097144916277939e-07	3.59325678817862e-09	-0.0002671526124537	-0.0002671527047703	7.137056766611392e-08	7.137051834083683e-08	0.0	0.0	0.0
823.4347423058998	-0.3914031522783716	678044.7748363836	0.1531964276134461	866.0253356695175	-7.991522669792175	749999.8820215005	63.86443458180226	779.6500874154519	0.5580905581480238	0.3114650710939727	607854.2588069219	788.3424496108271	646.7493317448501	1.2719	18.783175	0.0729815044764627	0.0358409353167164	-0.0057227573	0.1246470335	-0.0352885738	0.0207873063	0.066519946	-0.0680751695	0.0989322909	-0.0073343981	-0.0134972336	0.0552540437	0.0518459812	0.0754375571	-0.0029701283	0.1266112724	0.0314209615	0.0140748491	0.0437236715	0.06896244	0.0223192176	0.0014635636	-0.1920654203	-0.1059042639	-0.1804962859	-0.2213235091	0.0968900327	0.0248690148	0.1895792788	0.0470765136	0.0823762113	0.0632172824	0.0574531419	0.0276473139	-0.0865008918	0.028069264	0.0245874515	-0.0614200557	0.0666219235	-0.1166067235	0.043476956	0.2404690605	0.2744362571	-0.0459064192	-0.0461165858	0.1736944962	-0.0107050308	-0.0972379367	-0.0593120161	0.014017436	-0.0451996024	-0.1218701288	-0.0541546796	-0.2165004713	-0.2018321637	0.0430875827	-0.0894950111	-0.0736505696	0.0571091188	-0.0873531179	0.0011519799	0.1007981956	0.0523414231	0.0784282033	0.040685756	0.1401638009	0.1221618046	-0.0847384069	0.2318398803	0.0660009042	0.042824427	0.1259946088	0.0471208409	-0.0476193007709468	0.0070520262831053	0.0022675978059138	4.973107469760931e-05	0.0356772862741223	-0.0160329511796675	0.0012728687558856	0.0002570555235296	-0.0836869464553871	0.0151312657895487	0.0070035050070268	0.0002289552043939	-5.408614826635163e-12	-0.000428095113386	1.832654261049849e-07	2.9253114342897715e-23	0.0007140004979677	5.757894139995016e-08	5.097967110981235e-07	3.3153344927388933e-15	-8.029829436318221e-11	0.0002671525321554	7.137047543704503e-08	6.4478160776362604e-21	0.0	0.0	0.0
824.3661947032234	0.9314523973235964	679579.6229694729	0.867603568479875	868.6425355672836	2.6171998977661133	754539.8545967597	6.849735304866954	781.353952948039	1.7038655325870875	2.90315775313828	610513.9997875263	789.3012174244707	643.6299782746227	1.122418	16.575653	0.1026167837855007	0.0569142397067241	0.0386863831	0.008632488	-0.0102373071	-0.0514703624	-0.0223887188	0.0152280751	-0.0022670091	-0.1805089103	0.0699102389	-0.0812179552	0.0686469547	-0.1011898536	0.0422606288	0.0509333748	-0.1326268776	-0.0317698038	0.0826689132	0.0525189121	0.0973555496	0.0487113946	-0.2806754077	-0.1783248163	-0.0226149885	0.0009722376	-0.2155017264	0.0949358608	-0.0751996608	-0.1364498459	0.1102913502	-0.0058627049	-0.1187310976	0.0078408812	-0.0015277584	0.1334501063	-0.030461764	-0.0720539266	-0.0040589966	0.028850022	-0.0986959864	-0.1432232165	0.2144299335	-0.2114294835	0.0478684351	-0.0025887083	-0.0999313123	0.062388497	0.0697057623	-0.0896542629	0.055012954	-0.053516087	0.0213652181	-0.1559134093	-0.1284869041	-0.1343859456	-0.1443069297	-0.1792236887	-0.0898387601	0.1944058998	-0.186638218	-0.2028425293	0.0914214244	0.1185147376	0.1346752269	0.1368396603	0.0855713184	0.0210211341	0.0883132972	0.0803330663	0.2437327084	0.1223675745	0.0355847396	-0.0146629008159209	0.0329563999550259	0.0002150006603375	0.0010861242979956	0.0128968522276551	-0.0227804340464671	0.0001663287973819	0.0005189481753454	-0.0454601147468594	0.0382268317085277	0.0020666220327976	0.001461290662472	-0.0001730001858826	-0.0001730001804739	2.992906244403144e-08	2.9929064315414155e-08	0.0007140001666701	-3.31297599922252e-10	5.097962380049307e-07	1.0975809971424456e-19	6.176943971990408e-08	6.184973801426728e-08	3.8253900924334975e-15	3.815463683310864e-15	0.0	0.0	0.0
827.1383999184648	2.7722052152413426	684157.9326196781	7.685121755411298	869.3135152459145	0.6709796786308289	755705.9877892088	0.4502137291355303	781.4811375150745	0.1271845670354423	0.0161759140919929	610712.7682918548	789.4066725039571	650.0402419178198	1.200343	17.726442	0.0203020664001986	0.0150463395998571	-0.0624824084	0.1046312598	0.0333278361	0.1102525482	0.0956758721	0.0764080458	-0.0218936778	0.0858943039	-0.1946843707	0.1353051324	0.13099069	-0.1004059308	-0.0319122349	-0.1696058843	0.009865611	-0.1274800273	-0.0064857476	-0.1950718555	0.2116496503	0.0258571244	-0.0547161576	0.055403362	0.025983474	-0.1548318826	-0.0437755279	0.0569143688	-0.1108091287	0.1606783549	0.1183584353	0.0982908377	-0.0968482462	-0.063071565	0.1776818944	-0.0450680309	0.1000804725	0.1353104951	0.1765077253	-0.0145428958	0.0299763904	-0.1302897272	0.069456926	-0.1744698695	-0.0932502628	0.0918936732	-0.0062567277	0.0843966777	-0.1382160129	-0.0410470093	0.0276333331	0.0705203967	0.0825403694	-0.1246277576	-0.1198495796	-0.2089291951	-0.1559364054	0.0309106366	0.0035177932	0.1395931945	0.2992174175	-0.110368939	-0.119610899	0.0973815816	-0.0270681519	-0.124902422	0.0861174201	-0.1845058784	0.1502659568	-0.1097316257	-0.0433766587	0.1185609488	0.023839813	-0.0283592033276534	-0.0136963025117325	0.0008042444133791	0.0001875887024928	0.0123059438395927	-0.0005909083880623	0.0001514362537832	3.4917272308250305e-07	-0.0455228301816958	-6.271543483640091e-05	0.0020723280677515	3.933225766718848e-09	-5.400003199517992e-05	0.0001190001538874	1.416103662522966e-08	2.916003455480455e-09	0.0007139999883931	-1.782770000418113e-10	5.097959834253469e-07	3.1782688743907985e-20	1.9300292793846658e-08	-4.2469146926057424e-08	1.803628440627053e-15	3.725013019282092e-16	0.0	0.0	0.0
824.5790073707362	-2.559392547728521	679930.5393965087	6.55049021336829	874.4243277311325	5.110812485218048	764617.904928043	26.12040425906068	779.7317251730285	-1.7494123420459573	3.0604435425027217	607981.5632413073	787.5505534913017	651.3455518019115	1.350257	19.940346	0.0977995038533876	0.0461883778086946	0.0944891137	-0.1424757175	0.0117047414	0.1982971532	-0.2112983037	-0.025470726	-0.098630853	0.1884738856	0.0241225261	0.0612665366	-0.2167429164	-0.1183112979	-0.1742271321	-0.0746033831	0.1408601349	-0.0732848739	-0.1165230035	-0.0903099439	0.037403122	0.0039998684	0.0372533061	0.0158651329	-0.0409687338	-0.0062337424	0.0404621688	-0.2628295553	-0.1418354424	0.2093012814	0.0278756882	-0.2167349746	0.0020046912	0.1456828618	0.1063436586	-0.1425327503	0.0929352463	0.1764896204	-0.0762841531	0.0626670223	0.0804103554	-0.1342364123	-0.0147001868	0.0403676561	-0.1015276275	-0.0406358129	0.1796704953	-0.1191298613	0.1023312036	-0.0587652001	-0.0416971695	0.2275759577	0.0957979193	0.0424178809	-0.2187672341	-0.1098731173	-0.018479574	0.0121933767	0.06383373	0.1619793189	0.014818391	-0.0026389642	0.0131530891	0.0486612914	-0.2160394143	0.0147867549	0.0060471937	0.0706107798	0.0584363349	0.1085295458	-0.1115645213	0.1145803187	0.0119549848	-0.0145001361624963	0.0138590671651571	0.0002102539487309	0.0001920737426883	0.0371189050806606	0.0248129612410678	0.001377813114387	0.0006156830455507	-0.0155971774903775	0.0299256526913182	0.0002432719456663	0.0008955446890014	0.0001179996687765	0.0001719997007716	2.9583897065547435e-08	1.392392183136371e-08	0.0003020003742533	-0.0004119996141398	9.120422604913327e-08	1.697436820513441e-07	-1.7839912612309958e-08	-3.7140205406156616e-08	1.3793948576115053e-15	3.1826248201485593e-16	0.0	0.0	0.0
822.2263694609799	-2.352637909756368	676056.2026369837	5.534905134422811	868.0234425465266	-6.400885184605954	753464.696810323	40.971331146508	779.3976753388475	-0.3340498341809734	0.1115892917163358	607460.7363235996	787.8875327978878	645.1174139384682	1.277775	18.869944	0.0486242644510877	0.0288256795977195	0.0548386661	0.1174887343	-0.1359594879	0.0973200078	0.0293214695	0.0733347472	-0.0533948075	0.0495945899	0.250854338	0.1447697009	-0.0083506349	0.0343366154	0.0040939451	0.1005520822	0.1307478166	-0.2590789081	-0.0532560423	-0.0678246374	0.0394861822	-0.152748328	0.0987766574	0.0822519387	-0.015253432	-0.1317624276	0.0532297506	0.0779679835	0.0584581363	0.0999837561	0.1764706981	-0.0044915578	0.0125440376	0.0535274751	-0.1585538913	-0.0216659965	0.2544086295	0.1165277424	-0.005917296	0.0673743519	0.1629066371	-0.0145230382	0.0161084534	0.0399057647	-0.0828251439	0.1530449905	0.0492254663	-0.0948085321	0.0132088014	-0.2148643014	-0.1726248926	-0.0840611412	0.0586493687	0.0318557494	-0.0475518903	0.0176512488	-0.0414816597	-0.038898087	-0.011112	-0.0737595854	-0.0347576722	-0.0808403166	-0.1646756318	0.092461692	-0.16650668	-0.0311437218	0.1675468292	0.2609787105	-0.0120865828	0.2300417819	-0.051775026	0.1104315261	-0.0	-0.0145285949152338	-2.8458752737501106e-05	0.0002110800702109	8.099006073742266e-10	0.037143440232839	2.4535152178400965e-05	0.0013796351523304	6.019736924172935e-10	-0.0032755608629457	0.0123216166274318	1.072929896686158e-05	0.0001518222363134	0.0001479900958892	2.99904271127e-05	8.994257184021712e-10	2.1901068481294613e-08	-5.902468943941308e-05	-0.0003610250636927	3.483913963419162e-09	1.3033909661432752e-07	-0.000333995427482	-0.0003339775875693	1.1154102899866803e-07	1.1155294557888393e-07	0.0	0.0	0.0
822.4222079250959	0.1958384641160364	676378.2880883897	0.038352704027328	864.0319321354231	-3.9915104111034903	746551.1797496723	15.932155361947558	778.7853209220323	-0.6123544168152648	0.3749779317931631	606506.5760836328	787.0778163640473	637.9834731352245	1.151394	17.003565	0.0630481744209624	0.0290914789994672	0.1105019048	0.0711368224	0.1504799469	-0.0178220434	0.0590491204	-0.0512674432	0.1441929083	-0.0791614597	0.0075421781	0.0835100259	-0.043168713	0.1310392066	-0.0330330065	0.0807220836	-0.1175516114	-0.0517482579	-0.1547961822	-0.0087116925	0.0439267573	-0.0833680314	0.1584427562	-0.0240697362	-0.1367739764	-0.1181016343	0.0579771756	0.0807702814	-0.0214031243	-0.0038174811	-0.0250338255	-0.0041829319	0.1310259168	-0.0397814465	0.0003362296	0.1643727621	0.0332506801	0.1782997096	-0.0365638202	-0.037238457	0.0840621878	0.0996523343	-0.0091903807	0.0549201947	0.0070706854	0.0664612482	0.0101287207	-0.0278800815	0.0024158088	-0.2408773062	0.1351511806	-0.0252077205	0.0222586495	-0.0968606501	-0.0348737973	-0.0600529835	0.0425701435	0.0249741883	-0.0552508706	-0.1286680968	0.0748092233	-0.025876973	0.048133607	-0.0023144157	0.0671296645	0.0477588285	0.1613974341	0.0694970014	-0.109414033	0.1016844133	-0.1599698226	0.10612066	-0.0119549848	-0.0145881453607756	-5.955044554179986e-05	0.0002128139850671	3.546255564226871e-09	0.0283489544369217	-0.0087944857959172	0.0008036632176666	7.734298041459112e-05	-0.0145431170818284	-0.0112675562188827	0.0002115022544557	0.0001269578231456	-0.0002029714648095	-0.0003509615606987	1.231740170880673e-07	4.11974155269141e-08	0.0003025193832117	0.0003615440726511	9.15179772187874e-08	1.3071411646915338e-07	-0.0001879694216194	0.0001460260058626	2.132359438818409e-08	3.5332503463931764e-08	0.0	0.0	0.0
823.2743880327316	0.8521801076357178	677780.7179906687	0.7262109358500236	861.9192564487457	-2.112675686677335	742904.8046371588	4.463398557077548	779.0531530188234	0.2678320967911531	0.0717340320715456	606923.8152285703	786.4377956461286	634.0489283013851	1.072912	15.844567	0.0746462020324808	0.032587483922896	0.0741653365	0.003398326	-0.0577419297	-0.1669107406	0.0805036208	0.1264164609	0.1785642815	-0.069463038	0.0012624411	-0.1205764887	0.015591576	0.0421555375	0.1816901781	-0.0047335218	-0.1126056523	0.0732295489	-0.1641307042	-0.1011676704	-0.1122304263	-0.139746039	0.1105271416	-0.0775142163	-0.1103608927	-0.0501949647	-0.197767001	-0.1367284414	0.1231727883	-0.0262188689	0.1388649831	0.0051494319	-0.0413233407	-0.2036346519	-0.0630378527	0.0597093207	-0.1110041315	0.187300218	-0.1489068031	0.1094203714	0.0366930608	0.0952364181	-0.0520818038	-0.1321613817	-0.0443350684	0.1061283169	-0.1385757918	0.1537942663	0.0545974084	-0.1484785149	-0.0060050382	0.0283622009	0.1068539867	-0.1290980402	0.0755203821	-0.0730285479	-0.109868694	-0.0359426724	-0.0911021403	-0.0222817766	-0.0855230833	0.0911920318	0.0575798056	0.0590895247	-0.1116342033	-0.0277605605	-0.0288224871	-0.1115590265	0.1813140598	0.1420847186	-0.1209300777	0.1016540472	-0.023839813	0.0090583597778532	0.0236465051386288	8.205388186502868e-05	0.0005591572052711	0.0217933125855012	-0.0065556418514205	0.0004749484734493	4.297644008409601e-05	-0.0313606385426652	-0.0168175214608368	0.0009834896498036	0.0002828290280857	-0.0002299998113372	-2.7028346527699997e-05	7.305315160214323e-10	5.289991321514759e-08	4.727963820450044e-08	-0.0003024721035734	2.2353641887484577e-15	9.14893734401754e-08	-0.0004109996431501	-0.0002230302215307	4.9742479716033135e-08	1.6892070666950959e-07	0.0	0.0	0.0
