global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
819.602820276975	1.4190029438302645	671748.7830059713	2.013569354598957	853.257204334156	4.151782102842617	728047.8567481396	17.23729462948426	780.0395732421875	1.6661009114583294	2.775892247162276	608461.7358238541	788.090884959204	634.3184556877256	1.124091	16.998484	0.0625017606281806	0.0297084773674119	-0.0779480959	-0.0373086223	-0.000560084	-0.0837653539	-0.059504743	-0.1349651511	0.1191907015	0.0182910993	-0.1777875714	-0.1990359648	0.0713066359	0.0146035079	-0.1073595956	-0.066006046	0.1865356098	-0.1756116344	0.0253023797	0.0565685809	0.0158053591	-0.100401932	-0.0521801573	-0.0276322773	0.1200520293	0.103363612	0.0516943885	-0.1721482563	0.0523403573	0.2082854969	0.0362914064	-0.0373067772	-0.0222836432	-0.0876285665	0.0716752625	0.1492814054	0.2401890327	-0.1619354919	0.0756149101	-0.0632813803	0.0087311243	0.0791873052	-0.0532447332	0.2108926235	-0.0959121112	0.1053121191	-0.0879691009	-0.1136561364	0.0848616827	0.0285361461	0.0243292125	-0.0173009276	-0.1266837558	0.0178441973	-0.0367217006	0.1398781147	-0.1004896937	0.21685627	-0.0585557883	-0.2467050286	0.0479231848	0.0019760946	-0.0360433191	0.1155305403	-0.0363441194	-0.2239735038	0.1118904934	0.1335949254	0.0567092534	0.1437067008	0.1082959623	0.0285754168141494	-0.0047241565192734	0.0008165544461023	2.2317654818594303e-05	-0.0218987935862742	-0.0223541370450135	0.0004795571605342	0.0004997074430272	0.0441867553529817	0.0056953392746236	0.0019524693486242	3.2436889453071206e-05	0.0009948909914199	0.000213057212226	4.53933756815574e-08	9.898080848084717e-07	-0.0005192120847667	-6.792329178479994e-05	2.695811889677828e-07	4.613573566883071e-09	-0.0004252416669826	0.0003135820517744	9.833370319510519e-08	1.808304753381405e-07	0.0	0.0	0.0	0.0	0.0
823.8137854494868	4.210965172511806	678669.153096613	17.732227684107382	858.9967378152384	5.73953348108239	737875.3955772214	32.94224458046573	782.7694756673177	2.729902425130149	7.452367250731468	612728.0520364875	790.2653398683085	643.0853395847529	1.282279	19.390604	0.0799181037610763	0.0378725928725601	0.1031538807	0.0911737142	0.0716299506	-0.0725864132	0.1493879763	0.0623059893	0.0399718915	-0.0425152999	0.0874153883	-0.0177909296	0.2555662073	-0.0960909702	0.1080273275	0.0403906556	0.1842569193	0.0169215361	-0.0915329358	-0.0226948206	-0.1198380747	-0.0362572601	0.2267001649	0.139883697	-0.2494558823	-0.0174396782	-0.0249106176	-0.0704148668	0.0593020723	0.0227516395	0.2288829713	0.0017919986	-0.0752064805	0.0467510515	0.2488102037	-0.0039587283	0.0311680036	0.053169393	-0.0529726844	0.3429581469	0.3019308627	0.0350943473	-0.052108489	0.0287038836	-0.0450818868	0.0476877461	-0.0091798662	0.1002087318	-0.0767492731	0.0045642468	0.1407611823	0.0069923675	-0.1486913843	0.1226066024	-0.0610380405	0.0816655503	-0.1732520447	0.0614585993	0.1143359358	-0.1013292306	0.0115345362	-0.1993086325	0.0318000091	-0.1174835206	-0.0340639165	-0.0578887191	-0.0971192705	0.1345431523	-0.0961724648	0.1412592515	0.0993643757	0.0400104202166176	0.0114350034024681	0.0016008337259103	0.0001307593028144	-0.0222139790317044	-0.0003151854454302	0.000493460864421	9.934186501103499e-08	0.0134524796612538	-0.0307342756917279	0.0001809692090364	0.0009445957022951	0.0005998398346393	-0.0003950511567806	1.560654164736902e-07	3.598078272201027e-07	-0.0004512131323606	6.799895240609994e-05	2.035932908146644e-07	4.6238575283270456e-09	-0.0007108643422249	-0.0002856226752423	8.158031261256836e-08	5.053281130468397e-07	0.0	0.0	0.0	0.0	0.0
823.3258606891981	-0.4879247602887062	677865.4728796087	0.2380705717027914	857.3866501060692	-1.6100877091691927	735111.8677801071	2.592382431217699	780.5371374511719	-2.232338216145763	4.983333911264848	609238.2229404696	788.6901657397931	652.3986640353613	1.286408	19.453047	0.0853828125258601	0.050936108689015	-0.0167775417	-0.1625006419	0.104677811	0.0010045706	-0.0433492199	0.0839833467	-0.1719872636	-0.1315155253	0.1960719985	0.0762447895	0.0281089786	0.1355520031	0.0431086053	0.1562201049	0.1113482157	0.1665934711	-0.0352132279	0.0021492951	-0.1149243949	0.0284383041	0.0862155515	-0.0131123025	-0.1244150303	-0.1760586648	-0.0374448163	0.1146074956	0.1467312203	0.083677696	-0.0525709452	-0.0921841197	0.0778060307	0.1730093812	0.1984235831	0.0182393856	-0.12587008	0.0798101743	0.0426017082	0.001874579	0.1158690732	-0.02397816	0.0591716885	-0.1182404848	0.0432169356	-0.0476179984	0.1690170559	-0.0194714769	0.0478238337	0.0894012414	0.1086675151	0.0553235202	-0.1421562949	0.1523053012	0.007543735	-0.0664750611	-0.0743060674	0.0016318046	0.0995502936	0.005017638	-0.0723064875	0.1310170493	0.1572625267	-0.1788365863	0.026619066	-0.0227772752	-0.1353334756	0.1047975603	-0.1485799274	0.1386044847	0.0898496795	0.0401669634393755	0.0001565432227579	0.0016133849519401	2.4505780591430893e-08	-0.0005939845960369	0.0216199944356675	3.5281770032911934e-07	0.0004674241593982	0.0535827633896985	0.0401302837284447	0.0028711125324764	0.0016104396721254	0.0004159037249376	-0.0001839361097016	3.383249245219581e-08	1.7297590841697085e-07	-0.0004510882273023	1.24905058300007e-07	2.034805888107315e-07	1.5601273588928147e-14	-0.0004254055342051	0.0002854588080198	8.148673107608502e-08	1.809698685323265e-07	0.0	0.0	0.0	0.0	0.0
820.937755513411	-2.388105175787018	673938.798427397	5.7030463306207455	862.1006181871569	4.713968081087728	743217.475878678	22.22149506951392	780.1140719401042	-0.4230655110677617	0.1789844266550264	608577.96523897	788.8169198346561	647.7027434364145	1.234876	18.673777	0.0441646412965603	0.0307414897790188	-0.004064432	-0.0552405417	-0.1666153058	-0.0381634029	-0.0343278205	0.1866111137	-0.1679905351	-0.0056058666	-0.0523934947	-0.0131900253	0.0280301465	0.1303997573	-0.0716184115	0.0313948524	-0.1991234965	0.11761037	-0.0764312995	-0.0040525545	-0.0970919305	0.1144515367	0.0383058404	-0.0340824708	-0.008053406	-0.1264608486	0.0453506265	-0.0906164211	0.0678869153	-0.139158149	-0.0148271445	-0.1318103028	0.1471045626	0.0001119405	-0.029756386	-0.1640553962	-0.0457404999	0.0692537455	0.0619573321	-0.0180022807	-0.0580316451	-0.0885296378	0.1211416985	-0.1328199545	-0.0488873119	-0.0216917221	0.1677035682	0.0054038733	0.0689991268	-0.1615827152	-0.1114924149	0.0005663311	-0.0429880242	-0.0260927245	0.0310006041	-0.1499072827	-0.0028999624	0.0858012327	0.0381888014	0.0194760322	0.1620652282	-0.051369358	0.0197609101	0.1230058465	-0.0034611705	0.061894599	-0.0634084805	0.0443233737	-0.1183301424	0.1357462967	0.0798077096	0.0401627606464245	-4.202792950998291e-06	0.0016130473427419	1.7663468588960922e-11	-0.0130564760934106	-0.0124624914973737	0.0001704715679778	0.0001553136943221	0.0272871677133679	-0.0262955956763306	0.0007445895218174	0.000691458351973	0.0005239038632747	0.0001080001383371	1.1664029880832749e-08	2.744752579541556e-07	-0.000451111184383	-2.2957080699978486e-08	2.03501300675433e-07	5.270275542653245e-16	-0.0004253816030248	2.3931180300005437e-08	5.727013905513682e-16	1.809495081919485e-07	0.0	0.0	0.0	0.0	0.0
819.4692403280977	-1.468515185313322	671529.8358439095	2.1565368494958204	853.4563417795542	-8.64427640760266	728387.7273237393	74.72351461103595	778.9410764973958	-1.172995442708384	1.3759183086146376	606749.2006549218	787.711700552314	647.6362159340159	1.25791	19.022102	0.0536508529700559	0.0307364507213016	0.0583897764	0.17447134	0.0492864931	0.0106814726	0.0295478916	0.0038865049	0.0659209129	0.0160605319	-0.0400893478	0.1464524051	-0.0502939281	-0.1198756925	0.0967487318	-0.011572577	-0.187045845	-0.0236600885	-0.0145963453	0.0005959351	0.0272408997	0.1058601584	-0.0716574229	-0.1383396012	0.0153184377	-0.0115903425	0.0233298555	-0.0768026297	0.0807122368	-0.0588779538	0.00043703	0.1039026105	-0.0740439964	0.0354047415	-0.1344138055	-0.1493828783	-0.0442134544	0.0238735652	0.0009228647	0.0085681069	-0.1742144502	0.0333080458	0.106456925	0.001677294	0.0786703311	0.0695895381	-0.0253420861	0.098933795	-0.1332079535	0.0053690108	-0.085788347	-0.0733060029	-0.0570404125	-0.0613734258	0.1125755002	-0.1231341474	0.0485449489	-0.079971456	0.1460375335	-0.1391812828	0.0561608312	-0.0570687445	0.0914903441	0.0963741037	0.0444284702	0.1287585011	0.148458605	0.1518348729	-0.0128518092	0.1326888823	0.0692973963	0.0297370207473903	-0.0104257398990342	0.0008842904029307	0.0001086960524423	0.0122221306865668	0.0252786067799773	0.0001493804785195	0.0006390079607367	0.0272679730225036	-1.919469086429995e-05	0.0007435423527559	3.6843615737604e-10	0.0004159569945636	-0.0001079468687111	1.1652526464531473e-08	1.7302022132638276e-07	-0.0002010886305456	0.0002500225538374	4.0436637334704824e-08	6.251127742737559e-08	-0.0004259584124799	-5.768094551000238e-07	3.327091474927864e-13	1.8144056916239667e-07	0.0	0.0	0.0	0.0	0.0
818.1867803048901	-1.282460023207591	669429.6074656826	1.6447037111256146	853.8942917488716	0.4379499693174011	729135.4614813072	0.1918001756251126	778.0978951009115	-0.8431813964842831	0.7109548673771859	605436.3343604691	786.5380460750422	636.3090805194499	1.202688	18.187033	0.0727426350365403	0.0326626966770681	-0.1253199467	-0.0174220727	0.1346955842	0.0087693709	-0.1232437655	-0.1079578817	0.1161098856	0.0521727385	0.0116201152	-0.0019852613	-0.1612503452	-0.059599795	-0.0034115137	0.0084247484	0.0062117995	-0.1880528921	0.0931361551	-0.0280546206	0.0869362428	-0.0369964849	-0.0423164366	-0.1039108481	0.180170386	-0.1198754594	-0.0024533436	-0.1107284216	0.015325966	-0.154579296	-0.1389597479	0.0872935163	-0.1002489121	-0.0107605248	-0.1136538186	0.1363940391	0.1120799828	0.0350379774	-0.0221169065	-0.0837487179	-0.03797241	-0.0383560651	0.1251500782	-0.0058020776	0.1026879552	0.0840263705	-0.0867214468	-0.0579919028	0.052733983	0.1541380527	-0.0368904458	-0.0033659247	-0.052599378	-0.0651005574	0.0463985382	-0.0265995877	0.1764197255	0.0040335385	-0.0321091405	-0.0420761086	0.1450593401	-0.0359587467	0.0207569524	-0.0922046786	-0.0060142622	-0.1347380248	0.1848752025	-0.1008868909	0.0608085874	0.1294367287	0.0583804184	0.0165850584430273	-0.013151962304363	0.0002750641635586	0.0001729741124553	-0.0064265460824657	-0.0186486767690325	4.130049455005524e-05	0.0003477731452358	0.021676755057058	-0.0055912179654456	0.0004698817098036	3.126171833712164e-05	0.0004159943633243	3.7368760700021934e-08	1.3964242762555038e-15	1.730513103175897e-07	-0.0005030038009643	-0.0003019151704187	2.530128237845331e-07	9.115277012895269e-08	-2.0895391705315613e-05	0.0004050630207745	1.640760507990314e-07	4.3661739451857247e-10	0.0	0.0	0.0	0.0	0.0
817.6723984237534	-0.5143818811367282	668588.1511440533	0.2645887196417592	856.6856380359546	2.7913462870830017	733910.2824170707	7.7916140944120595	779.0958834635417	0.9979883626301672	0.995980771945242	606990.3956298365	787.6188152019794	631.6449843592719	1.071297	16.200144	0.074549585625665	0.0367412439415481	-0.1092831969	0.001690905	-0.0951759904	-0.1183590074	-0.096236789	0.0039244883	0.1204424274	0.07204415	-0.0821295052	-0.2592027264	-0.0262888015	0.0351260088	-0.1208065909	-0.1612884267	0.0685692895	-0.1438976345	-0.0519370799	0.022331982	0.1009898443	-0.0950871971	-0.0079125355	0.033701933	0.1578479492	-0.0288686656	0.0294238116	-0.1610505564	0.0755878646	-0.1381030028	-0.0384668103	-0.0713689289	-0.0433017743	-0.196056821	0.012899539	0.0589501747	0.1550592249	-0.1042241178	-0.0068291212	-0.1102569417	0.0242725281	-0.0834164824	0.0958822286	0.1119102877	0.1502516511	0.0731604938	-0.0985270401	-0.0876277954	0.13853409	-0.1374517776	0.0593215412	-0.0364351343	0.0272040607	0.0072703598	-0.0245091912	-0.0699674581	0.0263412002	0.0707502933	-0.0767293127	-0.1859777778	0.2018974693	-0.0071239473	-0.1087215744	0.1034241224	-0.0121134434	-0.113730366	0.013396675	-0.0505192901	-0.022733524	0.1259946088	0.0471208409	-0.0052985953222446	-0.0218836537652718	2.8075112388912357e-05	0.0004788943021182	-0.0221020869931152	-0.0156755409106495	0.0004885022494512	0.0002457225828414	0.0068291121827286	-0.0148476428743294	4.663677320429218e-05	0.0002204524989236	0.0005789437082405	0.0001629493449162	2.655248900861873e-08	3.3517581731126124e-07	-0.0004510720944697	5.1931706494600033e-05	2.0346603440928197e-07	2.6969021394412834e-09	-0.0002488693018028	-0.0002279739100974	5.19721036851359e-08	6.193592937981316e-08	0.0	0.0	0.0	0.0	0.0
818.2161248654348	0.5437264416814287	669477.6269898089	0.295638443383548	850.7022027711611	-5.98343526479357	723694.2377997056	35.801497567975304	780.485880859375	1.3899973958333476	1.932092760423488	609158.2102208345	788.6895403890214	630.2664444693781	1.179709	17.83954	0.0762253982366895	0.0458211572922312	0.0094247797	0.218381185	0.0329080471	-0.0729568386	0.0587372273	-0.0615758068	0.0546414828	0.1062070667	0.0929873687	-0.0482415879	0.0340024516	-0.1440342713	0.1032383718	-0.0910012874	0.1386196904	0.1787017177	-0.0579450217	-0.0376153536	0.0212058031	0.0080955213	-0.0095441176	0.1510741431	-0.1911822903	0.1215753003	0.0478749105	-0.0292180507	0.1346035821	-0.1357294387	0.0679406455	0.1206227682	-0.0718826129	-0.0233794293	0.1841296018	-0.0665912963	-0.0752682804	-0.0516251276	-0.0945139481	0.0902545945	0.0932398721	-0.0269699529	-0.1991497062	0.1095064515	-0.0238882421	0.009462717	-0.0519856572	0.1851585374	-0.066716391	-0.042353082	0.2006812351	-0.0518822134	0.0423399208	-0.0275494267	0.0633854789	0.0005244564	0.0803702898	-0.1530039711	-0.0427857472	-0.1764024587	0.1886131704	-0.0547277716	0.0192942438	0.1408497289	-0.0369647071	0.0415405417	-0.0176819122	0.1570194777	0.0606492822	0.1223675745	0.0355847396	-0.0022513203105205	0.003047275011724	5.068443140562121e-06	9.28588499707811e-06	0.0088877724995484	0.0309898594926636	7.89925000037288e-05	0.000960371391375	0.0047119753134268	-0.0021171368693017	2.2202711354343596e-05	4.482268523357024e-06	0.000264553713003	-0.0003143899952375	9.88410691054353e-08	6.998866706367369e-08	-0.0004509686144074	1.0348006229996639e-07	2.0337269118053024e-07	1.0708123293604923e-14	0.0002380597601574	0.0004869290619602	2.3709991138144026e-07	5.6672449406198806e-08	0.0	0.0	0.0	0.0	0.0
818.9621827464102	0.7460578809753997	670699.0567687646	0.5566023617655037	854.9153677450644	4.213164973903304	730880.2860066787	17.750759097325627	778.5207381184896	-1.965142740885426	3.861785992054685	606094.5396805578	787.033405552249	633.2875976629542	1.275241	19.284184	0.1434173535412894	0.0619050913424856	-0.1613006317	-0.084720425	0.110690692	-0.0333736447	-0.0862575443	-0.0235939488	-0.0919597029	0.0500212779	0.2122667743	0.0532552075	-0.1415375505	0.0466525457	-0.0273120174	0.0176980333	0.177996376	0.2054834499	0.0675463161	0.0282820288	0.0130087714	-0.039842203	0.1264141177	-0.0326688496	-0.0177479292	-0.1035432357	0.0466084449	0.0290956439	-0.1787106351	-0.0044128654	-0.1516066093	0.0147358545	0.0721792714	0.0058435048	0.1209826877	0.0974445176	-0.154548911	-0.028455213	-0.1474895331	0.0616559372	0.1604636601	0.0037972619	0.0130316539	-0.0349644823	-0.0227028494	-0.0975563813	0.0065048031	-0.0401923248	0.0905157901	0.1129609936	0.2083275473	0.0362039201	0.1465845656	0.0432216087	-0.0266951203	0.0090785943	0.1825702315	-0.1691859675	-0.0950341718	-0.0404133437	0.0567552283	0.0451653202	0.0687108443	-0.0597966578	-0.056177603	0.020079267	-0.1317092428	-0.0509047329	0.020196749	0.1185609488	0.023839813	-0.0276019742519793	-0.0253506539414588	0.0007618689826069	0.0006426556552596	0.0260221468634398	0.0171343743638913	0.0006771521273824	0.0002935867848419	0.023716949022031	0.0190049737086041	0.0005624936709136	0.0003611890256647	-0.0001759678349717	-0.0004405215479747	1.9405923423002602e-07	3.096467894462745e-08	0.0002670207988269	0.0007179894132343	7.13001070061558e-08	5.155087975165344e-07	-0.0002419763091803	-0.0004800360693376	2.304346278651891e-07	5.855253420452013e-08	0.0	0.0	0.0	0.0	0.0
821.8500035963096	2.8878208498994127	675437.4284112542	8.339509261113767	854.0773086547852	-0.8380590902792164	729448.0491590011	0.7023430387996279	779.7155250651042	1.194786946614613	1.4275158478006702	607956.3000275511	787.048000290549	639.6693218479257	1.305672	19.74436	0.0495712627939503	0.0252621843750748	0.0335588702	0.0130789281	-0.0971596804	-0.1410323137	0.2101423253	0.0671566369	-0.1780188841	0.2548849235	-0.0152812028	0.0217652535	0.0679135368	-0.0676174903	-0.1750514679	-0.039246209	-0.1160188795	0.1082526268	0.0371079525	-0.070111808	0.0126768761	-0.0148061353	0.1733274216	-0.052709444	-0.1487826504	0.0661489032	-0.2751988998	0.0721752485	0.0247235626	-0.1005330592	0.1173165589	0.033862259	0.1831757461	-0.0920127315	-0.1102459838	-0.043128225	-0.1145319216	0.051169102	-0.1639151311	0.0828216196	0.1791196048	0.2711838712	-0.0057067192	-0.0921315633	0.1322227927	-0.1043689975	0.0901782519	0.0478461514	-0.0220314592	-0.1102562994	-0.0336773382	0.0032257597	0.1186896697	0.0996091978	-0.229324133	0.0732363657	0.1225650816	-0.0042581873	-0.1126228915	0.0312677028	0.1992629721	-0.0332717186	-0.0330048662	0.0089065555	-0.0017383078	-0.0859951729	0.0073991469	0.0606407188	0.0231654769	0.1145803187	0.0119549848	-0.0130067098416617	0.0145952644103176	0.0001691745009051	0.000213021743207	0.0228025664016229	-0.0032195804618168	0.0005199570345004	1.0365698350113102e-05	0.0211644840071301	-0.0025524650149009	0.000447935383288	6.5150776522930526e-06	-0.0001760283899863	-6.055501460000296e-08	3.666909793206572e-15	3.0985994081168926e-08	-0.0001329624601786	-0.0003999832590055	1.7679015816745792e-08	1.5998660748466094e-07	-0.0004260115532985	-0.0001840352441182	3.386897107764548e-08	1.814858435438007e-07	0.0	0.0	0.0	0.0	0.0
826.4601891993419	4.610185603032278	683036.4443314121	21.253811294406088	854.9005009419209	0.8231922871357256	730854.8665107472	0.6776455415997469	780.8765313313802	1.16100626627599	1.347935550332115	609768.157184128	788.2773956885704	661.0529264909312	1.30712	19.766253	0.0721371673313167	0.0402885589431521	0.1426183876	-0.1723637433	0.1372554893	-0.0783021803	0.1891091135	-0.1398250013	-0.0720580644	-0.1314873805	-0.009034789	0.0344509711	0.0977057026	-0.0296237135	-0.0101287364	0.0861262002	-0.1038438571	-0.1281750421	0.2051941885	-0.033986311	0.1225180533	0.0447753174	-0.1565955941	0.0338508205	-0.0657496709	-0.1841083557	-0.2286604716	0.0864742101	0.0347782866	-0.0696532624	0.1210434718	0.0352017752	0.0681545364	0.1535573912	-0.1495552004	0.1402286643	0.0173996136	0.0363822965	-0.100241504	-0.0785882917	-0.1312313391	-0.0440305678	-0.0966028516	-0.1967553983	0.1920233519	-0.0538453791	0.0275469885	-0.0217662836	-0.0433815278	0.1175790209	-0.1686440721	0.1993754356	0.032207726	0.1984908425	-0.0911799135	0.0185172555	0.0580349873	-0.0385919152	-0.0729785413	-0.142667314	0.0656348643	0.0762261574	-0.0077611684	0.1637974203	-0.0491638008	-0.0605111175	0.051593222	-0.0438969393	-0.0098414455	0.1104315261	-0.0	-0.0023954891620974	0.0106112206795643	5.738368325726103e-06	0.0001125980043104	0.0354519697790181	0.0126494033773951	0.0012568421612124	0.000160007405804	-0.0162108704769821	-0.0373753544841121	0.0002627923216214	0.001396917122813	-0.00029105266744	-0.0001150242774536	1.3230584403745756e-08	8.471165522393925e-08	-0.000247937541175	-0.0001149750809963	6.147302432390482e-08	1.3219269250128736e-08	-0.0004260359706533	-2.4417354799969454e-08	5.962072154275913e-16	1.8150664829049948e-07	0.0	0.0	0.0	0.0	0.0
825.0538877695972	-1.406301429744758	680713.9177237271	1.9776837113021504	859.2773428839606	4.376841942039732	738357.5519937197	19.156745385598136	781.8027421061198	0.9262107747396158	0.8578663992437593	611215.5275646481	789.946174350716	672.8165620760255	1.336562	20.211481	0.1350862558770193	0.0716013795968437	0.1869636667	-0.2406434937	-0.0897933583	-0.0846369919	0.0453661922	0.1654286271	0.0580817946	-0.1996865922	-0.0343597281	-0.1055247388	0.1328403929	0.2401285523	-0.020287845	-0.1642128792	0.0210139637	0.053149892	0.0995495006	-0.0012074949	0.120701328	-0.0474027517	-0.001847832	-0.0509219701	0.0789086242	-0.0044001723	-0.2648976126	-0.2818445417	2.57248e-05	-0.0616215371	0.0779700405	-0.2872654579	-0.034880689	-0.0577014976	0.0014436967	0.0675639787	-0.0405778068	-0.0728199267	-0.1642970206	-0.1463494925	0.0086009484	-0.0751511733	0.0696370799	-0.0054534576	0.2244890378	-0.0356648372	-0.1492933942	-0.154745633	0.0599485046	-0.202454173	-0.0022722307	0.1559061949	0.0674522832	0.1563257155	0.0735264825	-0.220648949	0.0041778924	-0.0657194365	0.064376114	0.1032988172	0.1401967372	-0.0277017361	-0.0543388724	0.1609212209	0.0668671076	0.0602955494	-0.0651384656	-0.1355365815	-0.0230604065	0.10612066	-0.0119549848	-0.0219380327834386	-0.0195425436213412	0.0004812772824072	0.000381911011192	0.0281491952196404	-0.0073027745593776	0.0007923771915134	5.333051626509414e-05	-0.0487321739166475	-0.0325213034396654	0.0023748247746423	0.0010576351774147	0.0005300821137687	0.0008211347812087	6.742623289106596e-07	2.809870473374931e-07	0.0004153946989284	0.0006633322401034	1.725527558978161e-07	4.4000966076059474e-07	-0.0003961103068327	2.992566382059998e-05	8.955453551035664e-10	1.5690337517909574e-07	0.0	0.0	0.0	0.0	0.0
822.8325803569072	-2.221307412689953	677053.4552968062	4.934206621671332	853.5610161240037	-5.716326759956928	728566.4082466416	32.676391626599674	780.8105727539063	-0.9921693522135228	0.9844000234718016	609665.1505242832	789.118361275577	663.2674557462936	1.421292	21.492764	0.0704419443823271	0.0380855262726823	0.2179111083	0.0774846598	0.1027443775	0.0218308747	0.0775227801	0.0104853619	0.0835647293	-0.0263634953	0.0326476521	0.2143359642	0.0402262016	-0.0110649837	0.1705218855	-0.1761165516	0.0335112248	0.2782668707	0.0905365437	0.0441622438	0.1311604023	-0.0047318793	-0.1064069441	-0.1186032569	0.1061489458	0.050288277	-0.2168462998	-0.0256545545	0.0201226349	-0.0479639279	0.0594991068	0.0105651768	-0.1435214929	0.0379386542	0.0800111302	-0.1202833108	-0.2499443556	-0.1785216257	-0.1332812632	-0.0845057328	-0.0566513749	0.1163945556	-0.1405154615	0.0187509972	0.079843667	-0.0512802876	-0.2202964899	0.0661598958	-0.1676094201	-0.0587541399	0.1639177768	0.0684328526	0.0611740435	0.0559374229	0.0223299391	-0.1189172165	-0.0122333694	-0.1597474259	-0.0154990221	-0.0954313225	0.0212491928	0.0868930865	0.0079306804	0.077574942	-0.0608169067	0.0303659599	-0.1137531469	-0.0009944218	0.0646086692	0.1016540472	-0.023839813	-0.022076303244944	-0.0001382704615054	0.0004873631649627	1.911872052491705e-08	0.0203641723887102	-0.0077850228309302	0.0004146995170771	6.0606580478104497e-05	-0.0219860878910509	0.0267460860255965	0.000483388060753	0.0007153531176886	0.0002441734028795	-0.0002859087108892	8.17437909623242e-08	5.962065067375461e-08	0.0008149482059702	0.0003995535070418	6.641405784140475e-07	1.5964300498940173e-07	-0.0004260993901876	-2.9989083354899985e-05	8.993451204671392e-10	1.8156069031824458e-07	0.0	0.0	0.0	0.0	0.0
822.1224796580557	-0.7101006988515337	675885.3715591101	0.5042430025094365	854.9431531545279	1.3821370305241771	730927.7951258065	1.9103027711461904	779.1538610026041	-1.6567117513021683	2.744693826902698	607080.7391152653	787.2732984779855	652.77020462787	1.314807	19.882494	0.0459977650214409	0.0248869484912552	-0.0031504868	-0.1741753029	0.0855997129	-0.0210637081	-0.0668075056	0.0021517136	-0.1135551511	-0.0027939503	0.1702852604	0.0379144497	-0.1166974701	0.0445963402	-0.0489390064	-0.0220020342	0.0903585284	0.2081765346	0.2008879287	-0.0009129108	0.1394885131	0.0646401341	0.1497743476	-0.1983536217	-0.145311109	-0.0628602677	0.0977980048	-0.0261836265	-0.013013622	-0.0126119326	-0.1082021999	-0.0164241436	0.0806366954	-0.0233275966	0.0431396385	0.1317709601	-0.2130748801	-0.0640789168	-0.2458609176	0.036917865	0.0146806043	0.1337925642	0.1041964564	-0.1436599585	-0.0435571071	-0.1697009635	-0.1026172569	-0.0996575302	0.0388246221	0.0502127162	0.1788943221	0.1467300609	0.127373525	0.0437611052	-0.0544937105	-0.0390770526	0.1628670793	-0.0998432254	0.0808560511	0.1287005181	0.025904311	0.0161501845	0.1301174271	0.0030942609	0.0514402088	0.1858915733	0.0043508739	-0.0824778511	0.0559770696	0.0970382431	-0.0355847396	-0.0392948610744809	-0.0172185578295369	0.0015440861068627	0.0002964787337291	0.0149098816902863	-0.0054542906984238	0.0002223045720183	2.9749287022913465e-05	-0.0216938547630007	0.0002922331280502	0.0004706233344781	8.540020113000563e-08	0.0003917400219376	0.0001475666190581	2.1775907060238412e-08	1.5346024478767138e-07	0.0011279137769981	0.0003129655710278	1.2721894883421194e-06	9.794744864881945e-08	-0.0004262208674102	-1.2147722259998666e-07	1.475671561060671e-14	1.816642278159033e-07	0.0	0.0	0.0	0.0	0.0
