global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
858.8478999503574	-4.426515253465254	19.594037289160564	737619.7152491391	995.475355594716	-10.93590643050834	119.59404945683364	990971.1835964264	792.1093814466434	-2.444798536154508	5.977039882383225	627437.272175784	806.1321760348188	680.6107079861578	0.999645	20.077208	0.3292316214023355	0.2267589482644401	0.0324291904	-0.0508436093	0.0026519741	-0.0407016028	0.047052472	0.0343829101	0.0379152489	-0.0072878926	-0.0915322716	0.0110139372	0.0495173378	-0.0767381919	0.0324256315	0.0955596394	-0.0007669507	-0.0344792795	-0.0763208164	-0.0263723495	0.0559149008	-0.0649910541	-0.0368464323	0.0600374345	0.0137397204	0.0300257578	0.0215865992	-0.0817790122	-0.0505662229	-0.0017552068	-0.0525647061	-0.100969613	0.0083157894	-0.0207849445	-0.0060799602	0.0338187838	0.0077934496	-0.0790904588	-0.0364344413	0.1254270669	-0.1258727303	0.0589359847	-0.0561146136	0.2793026975	0.1546719193	0.1386750491	0.0	0.0	0.0	0.0	-0.0370701401701012	-0.008817255494577	7.774399445665002e-05	0.0013741952922309	-0.8857552167907556	0.1291108605251167	0.7845623040720385	0.0166696143055361	0.2380344528154836	0.1862264129780016	0.0346802768906532	0.0566604007271666	-0.015033753386524	1.2878912757299452e-05	0.0002260137408868	1.6586639381013056e-10	0.0030858473046397	-1.1853326383000524e-06	9.5224535875521e-06	1.405013463419363e-12	-0.0028159742599994	8.747760269719974e-05	7.92971103297917e-06	7.652330973649127e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.7470036961031	0.8991037457457196	0.8083875456139836	739164.9103644271	1001.9620296397107	6.486674044994743	42.07694016600846	1003927.9088397286	792.5074917275008	0.3981102808573951	0.1584917957243539	628068.1244442147	806.6722421103377	678.3911254000072	0.9152880000000002	18.38294	0.1726987131483777	0.0987699692247103	0.0311661599	-0.0638691908	-0.0286433765	0.0066492309	0.0442041049	0.0862434301	0.0395350149	-0.0294195756	-0.0815060577	-0.028905969	0.123139455	-0.0299108445	0.0539184659	0.1062392623	0.0566921354	-0.0443219399	-0.0359252026	-0.1329088726	0.0651232236	-0.0771721036	-0.017475388	0.0432120777	-0.0039913615	-0.0760420474	-0.01914887	-0.1016255693	0.0558030143	-0.0389475447	-0.0918091827	-0.0513184334	0.0686450766	-0.0043866239	-0.0191888802	-0.0412602825	0.0492862146	0.052191686	-0.0706233416	-0.0829060532	-0.0258214487	-0.0390973766	-0.022718948	0.0756528763	0.1528776898	0.1317828871	0.0	0.0	0.0	0.0	-0.0378751765636593	-0.0008050363935581	6.480835949530398e-07	0.0014345289997283	-0.9662140907803832	-0.0804588739896275	0.9335696692225628	0.0064736304036787	0.2184745634092166	-0.019559889406267	0.0003825892735853	0.0477311348568478	-0.0140582734970665	0.0009754798894575	0.0001976350537183	9.51561014736017e-07	0.0026329942210865	-0.0004528530835531	6.932658568274904e-06	2.0507591528364154e-07	-0.0028251395541672	-9.165294167799707e-06	7.981413500520046e-06	8.400261718230336e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.9688534891791	-1.7781502069240105	3.1618181583839013	736110.5535575364	995.7821933665174	-6.179836273193359	38.19037636347639	991582.1766258322	791.7735466770257	-0.7339450504750857	0.5386753371168761	626905.3492175163	806.2706300068677	678.4303743480651	0.869449	17.462309	0.1635876887779309	0.0829420748472563	0.0263933987	-0.036335251	0.0055953111	-0.0345150635	0.071279095	0.0296235817	0.0825387912	-0.0079802368	-0.0868249799	-0.0150695286	0.1161523498	-0.1068503919	0.0358019078	0.1058994772	0.0567804491	-0.0392618649	-0.1338894588	0.0250683726	0.0585819095	-0.0630979066	-0.0593883086	0.0622385516	0.0293149293	0.0006436122	0.0195363862	0.0082312074	0.0953291354	0.0385639054	0.0002426388	-0.0978903315	0.0335967629	0.0473170595	-0.0753936051	-0.0922921618	-0.064584745	0.0826105176	-0.0262419103	0.0991788	-0.0281172431	0.0942400042	-0.1275200412	-0.0223601612	0.1508354921	0.1240360625	0.0	0.0	0.0	0.0	-0.0318468000493368	0.0060283765143225	3.634132339843514e-05	0.0010142186733824	-0.91188337893891	0.0543307118414732	0.8315312967850438	0.0029518262492011	0.2768039546595418	0.0583293912503251	0.0034023178836335	0.0766204293151616	-0.0136136197489882	0.0004446537480783	0.00018533064267	1.9771695568008065e-07	0.0030818498413622	0.0004488556202757	9.49779844470422e-06	2.014713678530837e-07	-0.002820664739085	4.474815082200056e-06	7.95614957031745e-06	2.002397001988509e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.6467022249517	2.677848735772613	7.1708738516789845	740712.7460506847	999.7421131539852	3.959919787467811	15.680964723179114	999484.2928135956	793.3871658559146	1.6136191788889391	2.603766854478214	629463.1949448807	807.0987890600189	681.715395013163	0.938019	18.839487	0.0981775738933884	0.05519381850253	0.0317438559	-0.053145706	0.0361683395	0.0143176563	0.0463440986	0.043739995	0.0584508694	-0.0369432162	-0.070558482	-0.0147241622	0.0571296422	-0.0104011764	0.0532463784	0.0739469732	0.0504473991	-0.0011860502	-0.0133788169	0.0718532852	0.0652642058	-0.048974798	-0.0267983162	0.0416469315	-0.0167921767	-0.0683234759	-0.0528671849	0.0617062785	0.0716887366	0.0281700019	-0.0315365206	0.0750585567	-0.0068522945	-0.0337634065	-0.0876394556	0.0066399651	-0.0083925721	0.0851025463	-0.0144043546	-0.134848174	0.0144463631	-0.0605601163	-0.0270503677	0.0143401773	0.1485486386	0.1154848164	0.0	0.0	0.0	0.0	-0.0404036121627342	-0.0085568121133974	7.321903354398448e-05	0.0016324518757966	-0.9520826709853908	-0.0401992920464807	0.906461412390676	0.0016159830810382	0.2702299777995165	-0.0065739768600252	4.321717175614751e-05	0.0730242409015271	-0.014300318577084	-0.0006866988280957	0.000204499111406	4.715552805081447e-07	0.0029420488377962	-0.000139801003566	8.655651363977972e-06	1.954432059806077e-08	-0.0028511147648929	-3.0450025807900096e-05	8.128855402590296e-06	9.272040717017819e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.6212598570656	0.9745576321139424	0.9497625783115344	742391.1954376771	999.3443252076494	-0.3977879463358249	0.1582352502500731	998689.080324732	793.5697214883678	0.1825556324531589	0.0333265589403728	629752.9028631257	807.6921255220243	677.7773717446761	0.794207	15.951127	0.0950812500137263	0.0470016853993063	0.0367452894	-0.0270154952	0.0195160727	0.0126186313	0.015417279	0.0516363505	0.0602273748	-0.0399015091	-0.0625090878	-0.0248099078	0.0104382236	-0.0542131547	0.05171318	0.0482936699	-0.0177331987	0.0346362315	-0.0580200849	0.0277853813	0.0574902399	-0.0361235752	-0.011252915	0.061613577	-0.0069928647	-0.0633035694	0.04327112	0.0309773647	0.0693507231	0.0340401131	-0.0085615154	0.0455674923	0.0389713735	-0.0059451969	0.0258713351	-0.0419879167	0.047684944	0.0170245938	0.0141321294	-0.0085417658	0.0895328395	-0.0270668176	0.0589248373	-0.0810243249	0.1460208388	0.106184607	0.0	0.0	0.0	0.0	-0.0259436613779513	0.0144599507847829	0.0002090901766983	0.0006730735656938	-0.939017109582494	0.0130655614028968	0.8817531320886615	0.0001707088947728	0.2319964041229099	-0.0382335736766066	0.0014618061560845	0.0538223315259605	-0.0142984705446344	1.848032449599038e-06	0.0002044462599157	3.415223934771021e-12	0.0030906697772292	0.000148620939433	9.552239671877994e-06	2.208818363794747e-08	-0.0032870890759991	-0.0004359743111061	1.0804954593552617e-05	1.9007359994452558e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.4162547101307	1.7949948530650772	3.222006522530118	745487.6288976694	1005.052792325933	5.708467118283579	32.58659684052483	1010131.1153621548	794.2918790593058	0.7221575709379522	0.5215115572630035	630899.5891395628	808.2580933609629	683.7064117388292	0.723921	14.539476	0.1343414622011006	0.0683158793378757	0.027785109	-0.0141360045	0.0075837851	-0.0664173468	0.0260819565	0.0791368587	0.0578986112	-0.0547335632	-0.0353314315	-0.0635808238	0.024156445	0.0389617617	0.0614943226	0.0522801404	0.0437309555	0.0393847639	0.050241299	0.0456351218	0.0642522672	-0.0291808434	-0.0591176679	0.0525559145	0.0337209382	-0.022107665	-0.0429773381	0.0441606812	0.0679606902	0.054642496	0.0137179517	0.066847738	0.0067112246	-0.0305337923	0.0944826086	-0.0085749243	-0.0590392255	-0.0253702558	0.107006447	0.0031721736	-0.0167502903	-0.0043990336	-0.06701483	-0.0344954673	0.1432561926	0.0961957497	0.0	0.0	0.0	0.0	-0.0464249148274973	-0.020481253449546	0.0004194817428645	0.0021552727167403	-0.9200438970686378	0.0189732125138561	0.8464807725332462	0.0003599827930959	0.2926342568714233	0.0606378527485134	0.0036769491859503	0.0856348082946901	-0.014064623996421	0.0002338465482134	0.0001978136481607	5.468420811132253e-08	0.0030836556734548	-7.014103774400163e-06	9.508932312429977e-06	4.9197651758054605e-11	-0.0028429668582032	0.0004441222177958	8.082460556841773e-06	1.9724454433994858e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.6119495874751	-1.804305122655592	3.25551697564121	742375.1516719298	999.205875964875	-5.846916361057993	34.18643093320764	998412.3825627333	792.003697669892	-2.288181389413808	5.235774070859703	627269.8571227816	805.8167549691549	684.0661952121199	0.8181619999999998	16.432232	0.1291662124206229	0.0818929299163292	0.0270870725	-0.0544388695	0.0280834681	-0.0205754013	0.0617679088	0.0189870514	0.0627459163	0.0072545962	-0.0772752968	-0.0577732512	0.0350074352	0.0291537798	0.0098483541	0.0864469279	0.0447110985	0.0263996418	0.0414926292	-0.0337249426	0.0611314431	-0.0480837011	-0.0519998631	0.0154016401	-0.0261692281	-0.0576046736	-0.0609284856	-0.0294545178	0.0208554724	-0.0204756734	-0.069029636	-0.0206264011	-0.022971958	-0.0837172654	0.0217285759	0.0539838661	-0.0199572441	-0.1363223399	-0.0611312841	0.0262285076	-0.025199698	-0.0257686979	-0.0052340379	0.101355807	0.1402591844	0.085583026	0.0	0.0	0.0	0.0	-0.0464856661693886	-6.075134189130471e-05	3.690725541594194e-09	0.0021609171592118	-0.9902723353982452	-0.0702284383296074	0.9806392982550948	0.0049320335502154	0.2631672105587341	-0.0294670463126892	0.0008683068183941	0.069256980713265	-0.0135261891007689	0.0005384348956521	0.0001829577915897	2.8991213685588804e-07	0.0030810564601382	-2.599213316599892e-06	9.492908910559336e-06	6.755909865190209e-12	-0.0027958014384432	4.716541976000025e-05	7.816505683201065e-06	2.224576821137022e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.873489374815	0.2615397873398706	0.0684030603617847	742825.9116871193	1005.1474679175844	5.941591952709473	35.30251493250197	1010321.4322611316	793.5045466512391	1.5008489813471897	2.252547664810897	629649.4655561886	807.7882870929997	683.3732651686865	0.73384	14.738688	0.0722004322070071	0.0434340707360482	0.0339867199	-0.0490057925	-0.0139003899	0.0290208564	0.0264270663	0.0788867493	0.0412786841	-0.0258676307	-0.0585225472	-0.012972204	0.0299826942	-0.0264069184	0.0416351387	0.055436828	0.0026438637	-0.001559819	-0.0240052614	-0.1922208997	0.0579717616	-0.0421519345	-0.0035717672	0.0337045285	-0.0031585433	-0.081466475	-0.0022485252	-0.125967222	0.0258510777	-0.0669035762	-0.0846086132	-0.0651679521	0.0330675434	-0.0202865394	0.0265755098	0.0212576139	0.1030389334	-0.0298449175	-0.1123610606	-0.0912655064	-0.0084385226	-0.0329649002	0.0899165036	0.1203689532	0.1370346752	0.0744152636	0.0	0.0	0.0	0.0	-0.0406090679368134	0.0058765982325751	3.453440678710595e-05	0.0016490963986967	-0.9513962777714368	0.0388760576268084	0.9051548773573448	0.0015113478566029	0.2434577156942907	-0.0197094948644434	0.0003884641878115	0.059271659331082	-0.0136195524901364	-9.336338936750088e-05	0.0001854922100315	8.716722474187575e-09	0.0030821045900872	1.0481299489999323e-06	9.499368704236587e-06	1.0985763899906013e-12	-0.0028561555487903	-6.035411034710026e-05	8.15762451888562e-06	3.642618635789953e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.8723815358588	-1.001107838956159	1.0022169052194707	741101.2572912213	998.41844777858	-6.729020139004433	45.27971203112724	996839.3968645892	793.6024320690149	0.0978854177757284	0.0095815550131288	629804.8201858554	806.8400194741846	687.2677084993725	0.7667129999999999	15.398929	0.1418976466036162	0.1071447857489012	0.0425341677	-0.0365876614	-0.0650453044	0.0330984138	0.0327287639	0.0148080431	0.04805461	-0.0228624922	-0.0549730804	-0.0418789741	0.0506525796	-0.0359533039	0.034669116	0.0569515255	0.0320088904	0.0135581295	-0.0516921027	-0.1287516959	0.0515265757	-0.0412364296	-0.0048990427	0.0352706465	0.0178178538	-0.0605663504	0.0211828153	-0.1353715006	0.0123604809	-0.0561248062	-0.0758942098	-0.1385336092	0.0449011588	0.0621441503	0.0335950454	-0.0544871084	0.0048381159	-0.0455631905	-0.0914088153	-0.0930212197	0.0470701442	0.0387603133	0.1406016317	-0.2315020648	0.1335878953	0.0627648896	0.0	0.0	0.0	0.0	-0.0327941580886488	0.0078149098481646	6.10728159349401e-05	0.0010754568047432	-0.9382436660301892	0.0131526117412476	0.8803011768457691	0.000172991195616	0.2249954258105617	-0.018462289883729	0.0003408561477508	0.0506229416356759	-0.0116685480498835	0.0019510044402529	0.0001361550135924	3.806418325886536e-06	0.003075744591388	-6.359998699200214e-06	9.460204791452536e-06	4.044958345382841e-11	-0.0027641632851329	9.199226365740012e-05	7.640598666876706e-06	8.462576572812617e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.392825631583	1.5204440957242014	2.311750248222584	743721.385700826	1003.1854386025286	4.766990823948618	22.72420151561032	1006381.0242241475	794.986215100784	1.383783031769099	1.9148554790120784	632003.0822002699	808.3420194920485	684.055502849374	0.765264	15.369818	0.1738314392243496	0.1233918744710246	0.030748328	-0.0143735695	-0.0381337153	-0.0397487563	0.0520767021	0.0273196051	0.053986378	-0.0585729256	-0.0344884129	-0.0614113846	0.0570756961	0.0227392143	0.0675567243	0.0517480526	0.085362625	0.0212312331	-0.004272399	-0.0815574891	0.0634115486	-0.0326216103	-0.0454148115	0.009991546	0.0364296646	0.0160281415	-0.0657958406	-0.0939454622	0.0212027113	-0.0398571292	-0.0510531188	-0.1268615556	0.0162857841	0.0405892343	-0.0187054998	-0.01106038	-0.018218084	0.0251989641	-0.0510863866	0.0005948281	-0.0716515436	0.0547574803	-0.1233927874	0.0169953625	0.1299244353	0.0507074612	0.0	0.0	0.0	0.0	-0.029023502025737	0.0037706560629118	1.4217847144773528e-05	0.0008423636698379	-0.959240878633608	-0.0209972126034188	0.9201430632417762	0.0004408829371131	0.2746364909204857	0.049641065109924	0.0024642353452477	0.075425202145118	-0.0136457290679495	-0.001977181018066	0.0001862059217958	3.909244778200511e-06	0.0030809724700722	5.227878684200063e-06	9.492391361342793e-06	2.7330715536713378e-11	-0.0027581220729212	6.041212211700068e-06	7.607237369135137e-06	3.6496244986794017e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6199191119106	1.2270934803275395	1.5057584094623535	745839.3646868629	1004.1263591685192	0.9409205659906092	0.8853315115040884	1008269.745177026	795.0143488765372	0.02813377575319	0.0007915093381307	632047.8149195843	808.6522453432161	689.8026017346658	0.84189	16.908796	0.1479964350946839	0.0949334736819013	0.0308530342	-0.062078388	0.0227859546	0.0357812821	0.0406187856	0.0455834082	-0.0016253884	-0.0562536686	-0.0463645078	0.01319971	-0.0040703329	0.0013702731	0.0647830341	0.0289903159	-0.0049271425	-0.0080060997	-0.0120345305	-0.0572516912	0.0528047118	-0.0217497245	0.0134276176	0.0217325262	-0.0458451792	-0.0553466794	0.0550885761	-0.0464941114	-0.0002012731	-0.0778029703	-0.0320869644	-0.0361177484	0.0775125602	0.0124608145	-0.0610927313	-0.0110859449	0.0880413515	0.0182353352	-0.144349498	-0.0575756924	0.0047079424	-0.0508361763	0.0895020963	-9.0265e-05	0.1260502375	0.0383211755	0.0	0.0	0.0	0.0	-0.0287460270813255	0.0002774749444115	7.699234477616511e-08	0.0008263340729602	-0.9559122744763188	0.0033286041572891	0.913768276494489	1.1079605635922908e-05	0.1848981670117524	-0.0897383239087332	0.0080529667779487	0.0341873321643058	-0.0146336791703856	-0.000987950102436	0.0002141445660617	9.760454049034987e-07	0.0030850959720096	4.123501937400038e-06	9.517817156509858e-06	1.7003268227741863e-11	-0.0028590891102327	-0.0001009670373115	8.174390540251212e-06	1.0194342623461881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.8744425616018	-0.7454765503088083	0.5557352870603213	744552.303625995	1001.8724266214574	-2.2539325470618223	5.080211926704594	1003748.3592243677	794.0750023291099	-0.9393465474272488	0.8823719361634927	630555.1093239759	807.6062719143503	689.6211019305158	0.7857429999999999	15.781123	0.1419984654805025	0.0678604102165271	0.0301215741	-0.0225703681	-0.0201278764	-0.0102713418	0.0158674373	0.0504517659	0.0383393147	-0.0207404106	-0.0400874779	-0.0367339388	0.0533444973	0.0087365927	0.0350006073	0.0554377551	0.036796832	0.0104389626	-0.0208634096	-0.0674802934	0.0568230818	-0.0200636032	-0.0195678973	0.0250884626	0.0303754088	-0.0416407787	0.0059890443	-0.0418096553	0.0900774402	-0.0240308127	0.0123347709	-0.0549954781	0.050559345	0.0555064126	-0.0088823341	-0.0952820793	0.0001047902	0.1025763738	-0.0237415594	-0.0098858634	0.0126060244	0.0283450599	0.0079706509	-0.1361212866	0.1219715856	0.0256863623	0.0	0.0	0.0	0.0	-0.0448331614969674	-0.0160871344156419	0.0002587958937069	0.0020100123698131	-0.93362388598662	0.0222883884896987	0.8716535604847573	0.0004967722614677	0.2315574832812643	0.0466593162695118	0.0021770917947383	0.0536188680635529	-0.0136903707851696	0.000943308385216	0.0001874262522354	8.898307096188175e-07	0.0029890406977939	-9.60552742156999e-05	8.934364293068245e-06	9.226615704653302e-09	-0.0027591802435514	9.99088666813002e-05	7.613075616404363e-06	9.981781641541816e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.2300726976986	-1.6443698639031936	2.703952249313008	741717.2381188832	1003.0306694355417	1.158242814084247	1.341526416377795	1006070.5238283108	793.4541138319181	-0.6208884971917996	0.3855025259450914	629569.4307567944	808.1851608152311	682.6839251362588	0.789292	15.852409	0.1993288995629839	0.1195402866778999	0.0464882261	0.0069988927	0.0335248581	0.0500627153	0.0223372284	0.0263794479	0.050447351	-0.006282685	-0.0242502084	-0.0157675601	0.0327698085	-0.1088318852	0.0220507594	0.0422253102	0.0313587955	0.0220716452	-0.1222733818	0.0518458463	0.0526470263	0.040797497	-0.0231120936	0.0532069983	0.0202485735	-0.0547733828	-0.0004749124	0.0492923583	0.0840441328	-0.0233452892	0.0320978953	-0.0845541497	0.0446569184	0.0392863126	-0.075697499	-0.0602331378	-0.0736343996	0.047212867	-0.0560044723	0.0403812851	-0.0422226016	0.086362418	-0.1350333336	-0.1239246709	0.1176950955	0.0128849631	0.0	0.0	0.0	0.0	-0.0534398500515891	-0.0086066885546216	7.407508787625612e-05	0.0028558175735363	-0.9612965298836968	-0.0276726438970768	0.9240910183664371	0.0007657752202544	0.3321558593949447	0.1005983761136803	0.0101200332767095	0.1103275149303942	-0.0143825946501523	-0.0006922238649827	0.0002068590288705	4.791738792515881e-07	0.0031409302604732	0.0001518895626792	9.865442901156244e-06	2.307043925090899e-08	-0.0031640906358415	-0.0004049103922901	1.0011469551819869e-05	1.6395242578452289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.2339490876718	0.003876389973243	1.5026399224659036e-05	741723.9150611465	1001.3002444328146	-1.7304250027270882	2.994370690063043	1002602.1795012142	793.7327434793242	0.2786296474060918	0.077634480413643	630011.6680712147	807.5371015905365	677.4109128053524	0.822593	16.52124	0.3691592648610335	0.2303265177497805	0.0723556316	0.0871970974	0.0693611272	0.0832210605	0.0271793492	0.0092189978	0.0959567125	-0.0061342793	-0.015169855	-0.1125997288	-0.0362433643	-0.0669688423	0.0094893357	0.0192258475	0.0524635169	0.1315685251	-0.068836811	0.0307802032	0.054372077	0.1480828471	-0.0143205749	0.0556541495	0.0033815043	-0.1202278375	-0.0688440423	0.0962707296	0.0658683922	-0.0272345315	0.0798824855	-0.0394092495	0.027670578	0.002314114	-0.0993449361	-0.0250250789	-0.0404348868	0.1217841487	0.0197105762	-0.0759507918	-0.0632381053	-0.0142514727	-0.0729983411	-0.0976885843	0.1132277034	0.0	0.0	0.0	0.0	0.0	-0.0792230750288638	-0.0257832249772747	0.0006647746902287	0.0062762956170289	-1.003950229614432	-0.0426536997307351	1.0079160635428708	0.0018193381007197	0.4284650830859533	0.0963092236910086	0.0092754665679647	0.1835823274238529	-0.017919826513355	-0.0035372318632027	0.0003211201822687	1.2512009254056448e-05	0.0031097679744953	-3.116228597790016e-05	9.6706568551966e-06	9.710880673684327e-10	-0.0036839588159012	-0.0005198681800596	1.3571552557256172e-05	2.702629246385846e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0088830332957	-1.225066054376157	1.500786837584765	739615.2788961768	996.3543775842544	-4.945866848560172	24.461598883686527	992722.045731307	792.348837025527	-1.3839064537971808	1.9151970728614884	627816.6795357051	807.0204027687631	685.0195669998561	0.890829	17.891701	0.3444075147187375	0.2196239094864374	0.0480416415	0.020245696	0.0594318781	-0.0099051059	0.0388223128	-0.0205309279	0.0864621379	0.0269803875	-0.046403846	-0.075431227	-0.0048798143	-0.0251272754	-0.0116547334	0.0575491895	0.0399224744	0.0734672391	-0.0134423724	0.1074284422	0.0669710044	0.0501335127	-0.0402355627	-0.0031302072	-0.017664089	-0.0425501658	-0.0933594113	0.1125487986	0.0594337291	0.0041137884	0.0297213417	0.0185452035	-0.0439977944	-0.0451589075	-0.0029003852	-0.0185239683	-0.0277580325	-0.029819843	-0.0236690786	-0.0054299277	-0.0071923416	-0.0268255731	0.040295096	0.0223121053	0.1085766556	-0.0128849631	0.0	0.0	0.0	0.0	-0.0626409052439385	0.0165821697849253	0.000274968354776	0.00392388300978	-1.0342874826232134	-0.0303372530087813	1.069750596711064	0.0009203489201188	0.3216944861425475	-0.1067705969434058	0.0113999603716512	0.1034873424145176	-0.0146194587483936	0.0033003677649614	0.0002137285740959	1.0892427383996306e-05	0.0031708015217011	6.103354720580004e-05	1.005398229002201e-05	3.725093884522621e-09	-0.0032310102284359	0.0004529485874653	1.0439427096257406e-05	2.0516242288681082e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
