global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
921.891897957606	-0.4104895636055516	0.1685016818290762	849884.671519877	977.0083438328336	-5.700100741543452	954545.3039189765	32.4911484637442	874.1332897643641	0.8195906527272427	764109.0082742698	0.6717288380378678	875.9749492963155	782.9795403521425	1.185735	15.546255	0.019106838042043	0.0094667652481759	0.0837673649	0.0607010585	0.1324192402	-0.0998838021	-0.0265251918	-0.0696053474	-0.1577212514	-0.0335881092	0.0615690191	0.1058157848	-0.0793542742	-0.1450028837	0.005167053	0.0402966018	-0.1525409251	0.0951325372	0.0281915929	-0.0082989038	-0.0504850646	0.1000511482	0.0108283746	-0.088138262	-0.1423703399	0.0453370683	0.1052986047	-0.0163591742	0.1486384081	-0.1229059866	0.0616966545	0.0792242917	0.0972693117	-0.1647485145	-0.0656298497	0.1293876932	-0.2204368577	-0.0991410038	0.0344516657	0.124863359	0.0985778905	-0.0694456079	0.0673250595	0.0310130515	-0.0725338189	-0.0080051434	-0.1583485306	-0.0527133599	-0.1121353552	-0.0622810131	-0.0464351072	-0.0255948951	-0.0636404957	0.0007197199	0.105160204	0.1698505867	-0.1398916814	-0.0999866162	0.1336646263	0.0577119529	0.001085762	-0.0021243616	-0.0198702903	-0.0740341413	-0.1408782284	-0.1586398104	-0.0808752563	-0.0667687897	-0.0092749664	-0.0305790081	0.0403206911	-0.0887810841	-0.045432533	-0.0036083003	-0.0791509926	0.1394736664	-0.1013890518	0.0458747635	-0.1744593181	0.1420516184	-0.0971481203	0.050223267	-0.0730595059	0.1437067008	0.1082959623	0.0078937211431764	7.376764533260048e-05	6.231083348623014e-05	5.441665497916334e-09	-7.728662481554238e-06	-1.4686188748669338e-05	2.1568413996154182e-10	5.973222375378412e-11	-0.0161929745416671	0.0045660463071613	2.084877887914135e-05	0.000262212424507	0.0005610126350954	0.0001110128205658	1.2323846329974521e-08	3.147351767366845e-07	0.0004279833590816	0.0001189833724966	1.8316975565076978e-07	1.4157042930664668e-08	-5.912005925571808e-05	-5.905056495360934e-05	3.4951814063996163e-09	3.4869692213404353e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.8459432062184	0.954045248612374	0.9102023363998466	851644.6348921749	985.1460671058068	8.137723272973176	970512.7735340388	66.22254006748926	873.7252605372895	-0.4080292270746213	763395.8309009544	0.1664878501471128	875.952521088918	790.3371096786054	1.266394	16.603779	0.0728047093535002	0.0423523701744643	0.0467086897	-0.1588295799	-0.0233551611	0.0791195105	-0.056333446	-0.0136051635	0.132079303	-0.107060938	-0.0094444289	-0.0534393698	-0.0879007614	-0.0327260084	-0.0899061333	-0.0472697704	0.0799081167	-0.0293971015	0.0895440586	0.0556762415	0.0073882266	0.042498854	-0.1122493555	-0.0918047661	0.0245326703	0.0095129408	-0.1274929384	-0.0830049779	0.1487960256	0.0048183221	-0.1009345628	0.047467847	0.024997825	0.0960636961	0.0194269767	0.0339538307	0.1179527617	-0.2937039473	-0.1107184727	-0.0923468404	-0.0206522515	-0.0249093099	-0.0528272907	-0.0564937508	-0.0540700306	0.0834795296	-0.0294293669	-0.1452522125	-0.0667902468	0.1137854985	-0.0004478085	0.0321278354	-0.0296125364	-0.0527710235	0.0739702578	0.0493984199	0.206381594	-0.0516796002	0.0792476169	0.0685057821	-0.0069418467	0.0523638521	0.0077980535	-0.026004162	0.1706718877	-0.0347084344	0.0060202575	-0.0617395556	0.0657701125	0.1509186201	0.0322054436	-0.1673698144	-0.0671378007	0.0442383522	0.1222100189	0.0113734732	-0.2830195933	-0.0619150761	0.1309463782	0.1399048539	-0.1032159971	0.0794156027	-0.0330288985	0.1412592515	0.0993643757	0.0077919968542943	-0.0001017242888821	6.0715214977332265e-05	1.0347830948569061e-08	0.0358954494057144	0.0359031780681959	0.0012890381953965	0.0012884832880382	-0.011823658692549	0.004369315849118	1.9090920989354617e-05	0.0001397989048778	0.0005616527308315	6.400957360999226e-07	4.097225513733017e-13	3.1545379005048133e-07	0.0006968770710038	0.0002688937119222	4.856376520908353e-07	7.230382831129908e-08	-0.0004381960745435	-0.0003790760152877	1.9201579974533267e-07	1.436986253664627e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0370773768658	-0.8088658293526123	0.6542639298942894	850152.3720576724	978.7843779679184	-6.361689137888334	958018.858554045	40.47108868712641	874.6689533540226	0.9436928167331188	765045.7779614214	0.8905561323536879	875.7866412353516	781.0002290127003	1.262274	16.549767	0.0591048516368839	0.0304129517353632	0.08324838	0.1299525609	0.0969260329	0.0299168213	0.0084659779	0.0739701065	-0.1402533769	-0.0614674824	0.0384439408	0.1072561585	0.0241934869	0.1178515911	0.1155609279	-0.0656300389	-0.151660769	-0.1614191002	0.0289589833	0.0460072235	-0.1586209581	-0.0213278616	-0.0150535116	0.0916799817	0.0244726757	0.1730646869	-0.090968498	-0.0464327457	0.0568415213	0.0325414447	-0.1704375414	-0.0720927421	0.0543289684	0.1247010917	0.2582734088	-0.0438711498	-0.0484849418	-0.0992312922	0.1518647483	-0.0054694759	0.0961617851	0.1498540148	-0.0952315396	0.1649548427	0.0473879994	-0.1235121198	-8.69826e-05	-0.078822264	0.0878071921	0.0956792048	0.0214876778	0.0520642599	-0.1543020182	-0.0370051106	-0.16560713	0.001631625	-0.0307499929	-0.0820085516	-0.0634135826	0.0269125176	0.0880485805	-0.0963510301	-0.0258233202	-0.0338439967	-0.1572787593	-0.0677660796	0.2165366749	0.0038937412	-0.0593830687	0.0833386775	0.0183202561	-0.1591518418	0.06910252	-0.0647766299	-0.2036256764	-0.0872507631	-0.1323884851	-0.0290108616	0.1695812434	-0.0264048811	-0.0164217386	0.1792535187	0.0778511796	0.1386044847	0.0898496795	0.0078804525309408	8.845567664649955e-05	6.210153209241125e-05	7.824406730990087e-09	0.011254205538691	-0.0246412438670234	0.0006071908993141	0.0001266571423071	-0.008830044397925	0.0029936142946239	8.961726544977145e-06	7.796968406932668e-05	0.0003910505722014	-0.00017060215863	2.9105096529249786e-08	1.5292055001904236e-07	0.0004549558691406	-0.0002419212018632	2.069848428654788e-07	5.8525867910935176e-08	-0.000223088679065	0.0002151073954785	4.9768558726966575e-08	4.6271191589543814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.0041265269684	0.967049150102639	0.9351840587142364	851936.617585812	979.2710958627554	0.4867178948369428	958971.8791922418	0.2368943091545053	874.3230756877754	-0.3458776662472473	764440.8406801313	0.1196313600086422	876.5717528152466	797.9079564848649	1.336249	17.519661	0.0283922804214916	0.0173964761420138	0.0069538009	-0.2104541089	0.0350382808	-0.1488190356	0.0090540379	-0.1976589978	0.0036779572	-0.0486281338	0.0783168319	-0.0880061562	-0.0618275643	-0.0530210567	-0.0896789152	0.1652092943	0.000985105	0.073392724	-0.0819052258	-0.029312319	-0.1166226844	-0.0711362303	-0.0880951505	0.0030672868	-0.1270641874	-0.2250056789	-0.1094497331	0.039694613	-0.0020311237	0.1397276098	-0.025801725	0.0772524407	-0.135502777	0.1039304071	-0.0401417908	-0.0483131053	-0.0925921585	-0.0381434028	-0.152562724	0.1330513473	-0.0192410651	-0.0162277958	0.0010626495	0.1134460025	-0.0747752695	0.1725492229	-0.0363985025	0.1340805047	0.0127847737	0.0266797902	0.0561356166	0.045113939	0.062393164	0.0564662723	0.1129783659	-0.0846548784	0.0311289367	0.1089684215	0.1852045369	0.01664129	0.008222497	0.1739989522	-0.0306070583	-0.1060975112	0.0648813807	-0.1672350688	-0.0892703394	0.0237712937	-0.0272375516	0.0702428351	0.0044902763	0.0007214222	0.2093231712	-0.0034023397	-0.2236452757	-0.1648539014	0.0559865303	0.1219998951	0.1574745185	-0.0041975101	-0.0857068184	0.1671948225	-0.0531667824	0.1357462967	0.0798077096	0.0078932518683245	1.279933738369994e-05	6.230342505680821e-05	1.6382303746177882e-10	0.009945635512679	-0.001308570026012	1.7123555129770465e-06	9.891566575106168e-05	-0.0207473350410509	-0.0119172906431259	0.0001420218162727	0.0004304519113056	0.000561065421213	0.0001700148490116	2.8905048884437156e-08	3.147944068809212e-07	0.0005879373260153	0.0001329814568747	3.456702993220212e-07	1.7684067872517703e-08	-0.0002231647814781	-7.610241310000427e-08	4.9802519692168135e-08	5.791577279643702e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.7857228961864	-0.2184036307820633	0.0477001459387878	851533.4903810372	983.056381896302	3.78528603354664	966399.849987048	14.328390355763256	874.591613166417	0.2685374786416332	764910.4898210356	0.0721123774352056	876.221164004008	786.3628672997293	1.304009	17.096954	0.0554436900192677	0.0339634860959508	0.0309729023	-0.005120993	0.0293926842	0.1668867783	0.0060658324	0.1247678719	0.1104857541	-0.0853614671	-0.0949951282	0.1681044986	-0.0622934956	-0.1056758671	0.0500505826	-0.1280856335	0.1603465092	0.0319139376	-0.0687692665	-0.0665102578	0.0509855483	0.090294345	-0.0931036723	0.1039172406	-0.0755199862	0.1427010167	-0.0929291976	-0.0248820107	-0.1332057808	0.0148426547	-0.0090035037	0.0592897931	-0.0637123481	-0.1059974127	0.0328348745	-0.0382947267	-0.0068621672	-0.1620167938	0.0525023836	-0.1587741289	-0.0757566546	-0.0051115615	0.1803656353	-0.024629157	-0.0120024517	-0.1032256848	-0.0390700742	0.0720331326	0.1580662267	0.1322611276	-0.1710959479	0.0272239368	0.0060661594	0.0390746677	-0.1448972422	0.0734707377	0.0755205085	-0.082868905	0.0407353965	-0.0392131256	0.0967699519	-0.1084870099	-0.0065551066	0.0834522904	0.1583535696	-0.0866308725	-0.0302627731	0.1274250221	0.0508421028	0.1313672233	0.0768395575	-0.0574071308	-0.0151529501	-0.0122445546	-0.1798543927	-0.0489029829	-0.1976389323	0.1055801215	-0.0485430575	-0.0334845766	-0.0891050048	-0.10016069	-0.1147892235	0.1326888823	0.0692973963	0.0077911070565761	-0.0001021448117483	6.07013491670299e-05	1.0433562567115993e-08	0.0307676389701185	0.0208220034574395	0.0004335558279816	0.0009466476077955	-0.0207599206868707	-1.25856458197994e-05	1.5839848070143416e-10	0.0004309743069251	0.0001160925863132	-0.0004449728348998	1.980008237987647e-07	1.3477488596887792e-08	0.0008329872476871	0.0002450499216718	6.938677548093301e-07	6.00494641113553e-08	-0.0002230484159645	1.1636551360000174e-07	4.975059586427262e-08	1.3540932755392184e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.46719558392	0.681472687733617	0.4644050241268799	852791.66131963	980.413711967049	-2.6426699292529747	961211.0466130078	6.983704354977922	875.4574531886889	0.8658400222718683	766425.7523436254	0.7496789441677494	877.0477476882935	793.8097453174623	1.19339	15.646622	0.0418977425082058	0.0289053493221841	0.0101076135	0.0764825091	0.0512373197	-0.0891507958	-0.1033785119	-0.0894214579	-0.1424831788	0.0318672619	-0.0019991754	0.0060412809	0.0153514013	-0.1114628965	0.0505634314	0.0957714082	-0.0088378243	-0.030696424	-0.0077801235	0.1388081429	0.0151185669	0.1061045395	-0.1924093455	-0.2440961715	0.1104251813	0.1713474515	-0.202210497	0.0796284072	-0.0330579663	0.0377729497	0.0930124899	-0.2026355982	0.144500224	-0.1365645769	-0.1433896442	-0.1336796612	-0.1465305562	0.1647395946	0.0606306156	0.1116613481	-0.0114265625	0.079941122	-0.0501071603	-0.0288274277	-0.196970965	0.0690922669	-0.0967901239	-0.2646445833	-0.0618838497	0.1129862745	-0.1794074298	-0.1506782788	0.0126821839	0.0371132707	-0.2534868591	-0.101080829	0.013288536	-0.0272624706	-0.1527832793	-0.0496122177	0.1756393655	0.0266005066	-0.0805785587	-0.1115907802	-0.0045049649	-0.0378496003	-0.0238153039	-0.1434782887	0.0771465163	0.1669203236	0.0557720668	-0.1121685192	0.0244581146	0.2132952594	-0.2122181426	-0.0093095122	0.0707996339	-0.0012150471	0.0369445368	-0.1060290093	0.1494085496	-0.0851626417	-0.100174955	0.1294367287	0.0583804184	0.0079522180716793	0.0001611110151032	6.323777225954284e-05	2.59567591875836e-08	0.0324363505754377	0.0016687116053192	2.7845984217269843e-06	0.0010521168386526	-0.0206218369094273	0.0001380837774434	1.9067129593038967e-08	0.000425260157519	0.0005610529416665	0.0004449603553533	1.9798971783613507e-07	3.147804033526331e-07	0.0004794369236371	-0.00035355032405	2.2985976374660645e-07	1.2499783163586e-07	-0.000223134458768	-8.604280350000107e-08	4.97889866896883e-08	7.403364034139794e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.4662635573864	-0.0009320265336327	8.686734593955343e-07	852789.9399286401	984.499632866828	4.085920899779012	969239.5271149192	16.69474959925093	875.1432694144871	-0.3141837742017515	765875.7420014776	0.0987114439716571	877.0612208811442	792.8083977413014	1.203545	15.779764	0.047564172911609	0.0264018591992262	-0.0097348729	-0.096303592	-0.0982647732	-0.0385793344	-0.0864289193	-0.0561314414	0.0582240273	-0.0386690915	-0.1047406376	-0.0616037442	0.0329587773	0.0571669542	-0.0389974864	0.1099132301	0.1022557826	-0.1061743578	0.0465908993	0.2191637	-0.0775162761	0.036284483	0.0833689031	-0.0576741949	-0.0206345714	-0.0417158614	-0.0729504599	-0.0112654501	0.0764008515	0.2153763475	0.0445884259	0.1513272595	-0.0479343613	-0.1674433589	0.1337419038	-0.0261184653	-0.0160945276	0.0478238105	-0.0864486298	0.0263612286	-0.0617147327	0.0824604368	-0.0706712546	0.1546187887	-0.0342996669	-0.0449758515	0.170368657	-0.0264559453	-0.1302140243	0.1351795211	-0.0706063986	-0.0704211279	-0.0273040292	0.1393956121	0.0191881936	-0.064921855	0.1602572036	-0.0557595921	0.0656254335	-0.0614140313	0.1328437144	0.1506257019	0.0319484679	-0.0823449089	0.0988550382	0.0614760992	0.1051262363	-0.1028132698	0.0676442332	0.1016236285	0.1168230065	0.0729780648	0.1233341108	0.0069470932	-0.1781112287	0.0739055816	0.1568663668	-0.0840455785	0.0218218258	-0.037479364	-0.0711076461	-0.1478973806	-0.0173861948	0.1259946088	0.0471208409	0.007988233231714	3.601516003469939e-05	6.381187016425989e-05	1.2970917523250079e-09	0.0099283032950552	-0.0225080472803824	0.0005066121923759	9.857120631860394e-05	-0.0208389993886441	-0.0002171624792168	4.7159542379587776e-08	0.0004342638955199	0.0003730410838494	-0.0001880118578171	3.5348458679837445e-08	1.3915965023953508e-07	0.0006839774829303	0.0002045405592932	4.678251971556689e-07	4.1836840395975086e-08	-0.0001196279160388	0.0001035065427292	1.4310838295786184e-08	1.0713604387751709e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.074136231367	0.607872673980637	0.3695091877723698	853913.009251747	985.0973542182	0.5977213513720017	970416.797287698	0.3572708138859718	875.7292394022382	0.5859699877511275	766901.7007440227	0.3433608265450565	876.9641485023499	793.3105177707574	1.118005	14.658244	0.0224212356591957	0.0126515235559906	-0.0695911561	0.0618725567	-0.0273746505	0.1401450315	-0.0361508454	0.0449026212	0.0366301912	0.023479709	-0.064328383	0.0629623346	0.0494607074	0.0702768438	0.0967837555	-0.0649154719	0.1164550608	-0.0462518762	-0.0914057399	0.1229597094	0.0872765258	-0.0942818395	0.1851064646	0.1150694183	-0.1131957924	-0.0008876205	0.1278591459	-0.1190627461	0.1272284363	-0.012289365	-0.1218213848	-0.0111477962	0.0800297	-0.0737979765	-0.0468412196	-0.3171385042	-0.0612535868	0.119574069	0.077853356	-0.0954437845	-0.0823518449	0.1294781451	0.0594014134	0.0448372195	-0.0365200374	-0.1537167468	0.104197347	0.0535990549	-0.0237856462	-0.0043573449	0.0965476308	0.1537777857	-0.2682831463	0.1554981514	0.1329983745	0.1310476603	0.0204016544	0.0723349167	-0.1345752484	-0.0684360641	0.2201071112	-0.0503549747	-0.0209726059	0.0616648764	0.0641829644	-0.049866315	0.1211414709	0.0772357457	-0.1494410852	0.1382318316	0.2492103875	-0.0275503429	0.1026656447	-0.050922234	0.0598948051	0.0469403718	0.1215731526	0.0977422565	0.0278940552	-0.0656913608	0.035527089	-0.1612311727	0.1234248825	0.1223675745	0.0355847396	0.0079656539494834	-2.2579282230600004e-05	6.345164284292048e-05	5.09823986049089e-10	6.55935777160721e-05	-0.0098627097173391	9.727304296849568e-05	4.302517437594391e-09	-0.0207758377702731	6.316161837099932e-05	3.989390035243758e-09	0.0004316354350567	0.0003210659609399	-5.197512290949997e-05	2.7014134014576282e-09	1.0308335127426141e-07	0.0005899638933659	-9.40135895644e-05	3.4805739547545106e-07	8.838555022783462e-09	-0.00022309490439	-0.0001034669883512	4.9771336364783246e-08	1.0705417678467357e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.8341890004816	-1.2399472308853774	1.5374691353803154	851622.9403881766	979.1122616359164	-5.985092582283642	958660.8208857992	35.821333218506666	875.9047449888448	0.1755055866065049	767209.1222939731	0.0308022109300934	877.3879975128174	800.4242033263218	1.219672	15.991203	0.0399097295748155	0.0237195886711391	-0.0700603285	0.1021496065	0.0275570664	-0.1401527093	0.0519482046	-0.0454065493	-0.2073448509	-0.0036145222	-0.1200102227	0.0421848103	-0.02990619	-0.0049739729	0.0919115232	0.0865331657	-0.1464978244	0.1955181819	-0.0428159625	-0.0252166223	0.0171184518	0.2124448215	0.0533580646	0.1019522443	-0.1809024978	0.0812739652	-0.0048297858	-0.0443049684	0.0387748555	-0.1025694039	-0.2334139952	0.0046509574	-0.0134638794	-0.1264921082	0.0040474898	0.1164349488	0.2355172336	0.0646264578	0.1003479392	0.1618942272	0.0880182773	-0.0500502337	0.1501927707	0.0730237505	-0.0656614991	-0.1040387813	-0.0730172964	0.0525059075	-0.1452433028	0.1217968099	-0.0070937104	0.0635871114	-0.1282213172	0.1915474777	0.1744544454	0.1357936143	-0.0463633123	0.1660181886	0.1673651296	-0.1045079972	0.1975163675	0.0719584018	-0.040898926	-0.0727104284	-0.1174339183	-0.1828948451	-0.1006100504	0.0531720057	-0.1764748976	-0.0018417422	0.2231255158	0.0593826014	-0.1022505278	0.0566869598	-0.0407023179	0.0568207573	0.1439380639	0.0094175056	-0.1490300301	0.1230945187	-0.0823275413	-0.08696612	-0.0601638309	0.1185609488	0.023839813	0.0079214984469757	-4.415550250769923e-05	6.275013764543843e-05	1.949708401707433e-09	3.680947793327505e-05	-2.8784099782797057e-05	8.285244003060174e-10	1.3549376657202627e-09	-0.0273138586200332	-0.00653802084976	4.274571663189775e-05	0.0007460468727151	0.0006510263804638	0.0003299604195238	1.0887387845238807e-07	4.238353480597964e-07	0.0003059446489668	-0.0002840192443991	9.360212823141849e-08	8.066693118903572e-08	-0.0001710991858577	5.19957185323e-05	2.9274931401167764e-08	2.703554745690166e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.2433077528798	-0.5908812476018284	0.3491406487674932	850532.7186949729	983.4871856354096	4.374923999493149	967247.0443090586	19.139960001341127	873.9807011902096	-1.924043798635125	763842.2660529305	3.701944539066283	876.3139804204305	787.9171594976357	1.509408	19.789955	0.087007446655467	0.0484173122544974	0.0328911221	-0.1262120041	-0.234170432	0.06229513	-0.054547597	-0.0262261623	0.1111006072	-0.1492137037	0.0118722315	-0.0855842625	0.0302662773	-0.166859977	-0.1252511448	0.0188748991	0.1808489365	0.0351715898	-0.1201522734	0.0344974414	-0.0237762115	0.0825944285	-0.1795351714	0.1336980293	-0.1068423561	-0.0934426226	-0.1191344857	0.0288722932	0.006438221	0.0275074704	-0.0522547474	-0.0604259361	0.0982045674	-0.021071284	0.194590526	0.0385610053	-0.0004051512	-0.1352324403	-0.1593715972	-0.0681294339	-0.0727166948	0.0037161914	0.0705763847	0.0083690172	-0.1447845375	0.0679083208	-0.1451486876	0.0730409414	0.1173433581	0.2096718328	0.0362818809	0.1104622449	-0.0081980183	0.2655002027	-0.0126344738	-0.0574747505	-0.0608190108	-0.1427483261	0.0836565494	-0.0553165136	0.2203041719	0.1421710321	0.104505828	0.0296611101	0.2573917577	-0.1638692124	-0.0458702773	0.0232517834	0.0064639041	0.0411916842	0.1411668145	-0.1125489358	-0.099686651	-0.0301566613	0.109463198	0.0488125861	0.1728163519	0.1287572569	0.0996803747	0.0230426152	-0.0631879875	-0.0936911946	0.1562924974	0.1145803187	0.0119549848	0.0179476520684858	0.01002615362151	0.0003221182147714	0.0001005237564421	4.7714721659986026e-05	1.0905243726710978e-05	1.1892434073896915e-10	2.2766946630899402e-09	0.0015603345843686	0.0288741932044017	0.0008337190332051	2.434644015176732e-06	5.606922319693189e-05	-0.0005949571572668	3.539740189830728e-07	3.143757789907365e-09	0.0006209933381455	0.0003150486891787	3.856327260210913e-07	9.925567655321712e-08	-0.0002230172311287	-5.1918045271e-05	4.9736685380312e-08	2.695483424761606e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0
921.6958613672006	-0.5474463856792227	0.2996975451932442	849523.2608614258	981.1183673313686	-2.3688183040409285	962593.2507149704	5.611300157559341	875.4234773135782	1.442776123368617	766366.2646317971	2.0816029421625744	876.519084370931	781.3246242071712	1.365888	17.908255	0.0805270064822151	0.0472201128276671	0.0888394802	0.239036921	-0.045631594	0.0382215527	-0.0860654161	0.1755900421	-0.0551586015	0.04114638	-0.0421260271	-0.0840928395	0.1388695274	-0.0774192254	0.1249040343	-0.0414183429	-0.029732598	-0.1224100116	0.1121374745	-0.0426829092	0.0973354862	-0.1124754749	-0.0721699043	-0.1267849524	-0.0800413563	-0.0350165563	-0.0357897465	-0.0644627023	-0.0885875286	0.0546578037	0.1115398104	-0.001662353	0.1594186002	0.1498034695	-0.0022369709	-0.1216990264	0.0131221152	-0.1440616054	0.1433655907	-0.0177994384	-0.0228491388	0.0159597741	-0.107805961	-0.1200819806	0.0656088109	0.0874802194	0.1044463134	0.0416444299	0.0802954481	0.0458069116	-0.23948233	0.0277388133	0.0155240809	0.0757727499	-0.0156883604	-0.020352689	0.0667868404	-0.0835981605	-0.0969367077	-0.1709561255	0.2513475352	-0.1287684641	0.0507892175	-0.0219493227	-0.0486367872	0.1242507965	0.0693197892	0.0160584377	0.1012249047	-0.0837304887	-0.048772651	0.1781657967	0.0054115015	0.0739170955	0.0832161755	0.2753311777	0.0711587697	0.0166519937	-0.0159713753	-0.0309481918	0.0929713113	0.0866919875	0.1008363093	0.1104315261	-0.0	-0.0089142991194961	-0.0268619511879818	7.946472879184893e-05	0.0007215644216255	5.67976811112203e-05	9.082959451234274e-06	8.250015239276602e-11	3.2259765796118713e-09	-0.0208413480901725	-0.0224016826745411	0.0005018353866508	0.0004343617902157	5.199999869065896e-05	-4.069224506272932e-06	1.6558588082452182e-11	2.703999863828533e-09	-5.8029745453325185e-09	-0.00062099914112	3.3674513573777146e-17	3.85639933271834e-07	-0.0002229998035502	1.7427578500000922e-08	4.9728912383427794e-08	3.037204923736944e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.6772682002842	1.9814068330836108	3.925973038190424	853179.6957899397	980.095454960079	-1.0229123712896353	960587.1008334042	1.0463497193373847	876.660074105847	1.236596792268756	768532.8855312691	1.529171626649377	878.6897256469726	786.6283708706524	1.310128	17.177176	0.0365931177093099	0.0214598339861007	0.0730507772	-0.0643537269	-0.0958434303	-0.2193514915	-0.1542078921	-0.1241508123	-0.1097703961	-0.002994327	-0.018224758	-0.2416238883	0.0575695602	-0.0519699655	0.0718644117	0.3415003462	-0.059388261	0.0287555994	0.0111809991	-0.1130945373	-0.0171076806	-0.0315591819	-0.0075010271	-0.0541173909	-0.175652255	-0.101350924	-0.0423726023	0.0676901323	-0.1056910642	-0.0233086772	-0.0296975195	0.019459973	-0.0345093064	0.2337705654	-0.0614716731	-0.0343141071	0.0557617367	-0.0940137263	-0.0265153342	0.3183286871	-0.1089925455	-0.0959726329	-0.0417700176	-0.0082270561	0.0758678764	0.0581738623	-0.0407617424	0.046817482	0.0074111142	0.0622811764	-0.0430924632	0.3128439098	0.0736528425	0.0001408626	-0.1091755079	-0.1805864011	0.0779109605	0.0409602089	-0.0254473826	-0.1960520351	0.1032991944	0.1412422469	0.0308101806	-0.1813387407	-0.0058725294	-0.0242490642	-0.0191754996	0.1383300048	0.0424217107	-0.3481051159	-0.1088398793	-0.025372566	0.0762555409	0.0675175809	0.2185498189	-0.2373745289	-0.0266261753	-0.1058827348	0.002850979	-0.133942856	-0.0097032096	-0.0882715731	-0.1165169938	0.10612066	-0.0119549848	-0.0084832672456229	0.0004310318738731	7.196582316065834e-05	1.857884762946419e-07	-6.551788438002859e-05	-0.0001223155654912	1.4961097561443995e-08	4.292593173634794e-09	-0.0375807487566248	-0.0167394006664523	0.000280207534672	0.0014123126771085	5.199373405483696e-05	-6.264635822003954e-09	3.9245661982335146e-17	2.703348380965112e-09	-0.0002200013563904	-0.0002199955534158	4.840059681361579e-08	4.839804352274816e-08	-5.699422953201355e-05	0.0001660055740181	3.2483421999478453e-09	2.7557850605107572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
