global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
913.23867629845	-3.4939600598662537	12.207756899940597	834004.879887345	982.7562726189108	-7.804511844410854	965809.8913718148	60.91040512954931	866.2847013720576	-0.2498653985059036	750449.1838312751	0.062432717370514	866.6369094281625	772.3532645335881	1.404157	18.721582	0.0393592757780146	0.0251459239279464	0.0987983918	-0.1647642241	0.0302640121	-0.0470555926	-0.103747306	-0.1076044465	-0.1793301703	-0.0626111394	0.0162263886	-0.1190831541	0.1683604783	0.0837704673	0.060133614	0.0475491825	-0.1666365876	0.014082253	0.1467084709	0.0479714175	-0.1054447327	-0.001992205	0.0630768832	0.0110046238	0.0199276577	-0.0040823786	-0.0386614337	-0.0755704081	-0.1594773635	-0.1992133209	-0.0842125727	0.1321767513	0.1238938831	0.1232865044	-0.1980636074	0.0014561286	0.090776962	0.0189651891	0.002573553	-0.1029885868	-0.1356950404	0.0889771505	-0.1414481809	0.0084157424	0.1048940052	-0.0112681786	0.0872131962	-0.0447188475	-0.157041611	-0.0104015225	-0.1517693346	-0.0067059753	-0.1828122778	0.1878177393	0.1952878455	0.0030928363	-0.1760368313	-0.04871967	0.1250366408	-0.2835403715	-0.0173603779	-0.034814527	-0.1704808064	-0.0350421976	-0.0544037496	0.0310472704	-0.0600440355	0.1136167892	-0.0970662816	-0.0368239536	0.0278337609	-0.2391946049	0.04524356	0.1809214596	-0.0191606604	0.1827450788	-0.0312537377	-0.035436091	0.0542517215	-0.0372063116	-0.1109964344	0.1872145368	-0.1126371557	-0.0565547359	0.1437067008	0.1082959623	1.1501860868179392e-05	-5.969626998592048e-05	1.3229280343095638e-10	3.56364465023191e-09	3.3999533769701884e-05	4.213027375499223e-05	1.774959966670587e-09	1.1559682965570987e-09	0.0094510631756321	0.0151057076528501	0.0002281824036933	8.932259514978912e-05	-5.399222296008691e-05	-0.0003129968121781	9.796700443370721e-08	2.915160140171736e-09	-3.70113288570284e-05	-4.359294658583967e-08	1.3698384637631034e-09	1.900344992035871e-15	0.0004189992585356	0.0001699944265037	1.755603786533826e-07	2.889810504232186e-08	0.0	0.0	0.0	0.0	0.0
915.4322157760032	2.1935394775532586	4.811615439584623	838016.1416805629	983.740295051126	0.9840224322152836	967744.9681072766	0.9683001471028824	866.945922891093	0.6612215190353936	751595.233217489	0.4372138972354734	868.0341013271291	762.204488513795	1.42704	19.02668	0.0192388783559379	0.0162828759968406	0.16766033	0.1795617639	0.096835616	-0.0135111887	-0.1273987746	0.092627615	0.1008467682	-0.1080025838	0.0502007505	-0.1635734209	-0.0048477511	-0.1371189123	0.0172616822	0.1018766591	0.0234142082	-0.125375685	0.1759473381	0.0255428168	-0.1085147091	-0.0076539684	-0.0790435672	-0.1513992805	0.0310720861	0.0217637244	-0.1147799646	0.2094150738	0.0090665556	-0.0538484758	0.0934310288	-0.011165545	0.0280433408	0.0341348327	-0.1018931816	-0.2166920105	0.0526847451	-0.2088108854	0.032065899	0.1596900671	-0.0028025287	-0.0551676588	0.0071640261	0.0459956031	0.0769645662	0.0995128842	0.1334833722	0.0971264425	-0.0582308116	0.067849061	-0.0925174254	0.0962542327	0.0987470066	0.2328524522	0.1139845657	-0.0436389875	0.0061021781	-0.0061986693	-0.0765896299	-0.0559130981	-0.0898859119	-0.095680638	0.0102060806	0.1706349294	0.0313506057	0.0963728535	-0.0156779889	0.0656187391	-0.0564276551	-0.005692228	0.1173545027	-0.1722430804	-0.1509544714	-0.0518863697	0.1016417756	0.0397931833	-0.1879514503	-0.1080575907	0.0720306576	0.3172565002	-0.0817801523	-0.1867409824	0.0594632393	0.0013787143	0.1412592515	0.0993643757	1.0243641909823964e-05	-1.2582189583554282e-06	1.0493219957670195e-10	1.583114947165019e-12	2.8863269321277585e-05	-5.136264448424299e-06	2.638121248414737e-11	8.330883159126038e-10	0.0245826111023603	0.0151315479267282	0.0002289637426588	0.0006043047686098	-0.0001359919768461	-8.199975388601308e-05	6.723959637366717e-09	1.8493817766510195e-08	-3.70284430559753e-05	-1.711419894689925e-08	1.3711055951496055e-09	2.928958055940474e-16	0.0004189974077045	-1.850831100034568e-09	1.75558827663091e-07	3.4255757608551694e-18	0.0	0.0	0.0	0.0	0.0
915.529738312602	0.0975225365988308	0.0095106451446702	838194.7017347416	988.0966415405272	4.356346489401176	976334.9730236692	18.977754735717948	867.5157466354765	0.5698237443834842	752583.5706605082	0.3246990996632143	868.1801754914464	766.2816746173128	1.249272	16.656504	0.0432613611452487	0.0297367720793517	0.1466402943	-0.0777356227	-0.0400513353	-0.0661739729	-0.1516914245	-0.1157206519	-0.0775441283	-0.1011425311	-0.1075061405	0.0947633919	-0.2009787197	-0.1097107222	0.0266396343	-0.1589556068	-0.1235353819	0.0253546174	0.1087556886	0.1991305406	0.0722685038	-0.1294441111	-0.0746807179	-0.077539401	-0.0409027398	0.1254749461	0.1068222464	0.0387415531	-0.063634643	0.0298391024	0.1219764132	-0.0765389662	-0.0731731881	0.0406729395	-0.1265247873	0.1797868406	-0.2145164825	0.0251356352	0.0366999894	-0.1444956964	-0.1170707088	-0.0512566442	-0.0506476789	-0.0753836126	-0.0736214955	0.2630872313	0.0428082095	0.0380241118	-0.0006077657	0.0182298002	0.0468421269	0.1044442701	0.0914149465	-0.0444768614	0.0287291524	0.0176243742	-0.0056388366	-0.1273389324	0.2031883371	0.0957787949	-0.1268557208	0.0976188344	-0.1574700987	0.1101046859	-0.0112282658	-0.0101176435	-0.1740654795	-0.0422932634	-0.0481009689	-0.0826553606	-0.0758471978	0.0839552197	0.004422678	-0.0780608116	-0.0148058823	-0.0238254194	-0.1902368835	0.105551837	-0.0290757084	0.2620288055	0.0497085431	-0.089606631	0.0496568709	-0.0104540333	0.1386044847	0.0898496795	6.251984218863527e-05	5.22762002788113e-05	3.908730667291858e-09	2.732801115590391e-09	-1.8032963765790555e-05	-4.689623308706814e-05	2.1992566777566244e-09	3.251877821783151e-10	0.0203720822651689	-0.0042105288371914	1.7728553088820373e-05	0.0004150217358188	0.0003410017826754	0.0004769937595214	2.275230466224545e-07	1.1628221578780073e-07	-3.698003791474669e-05	4.84051412286135e-08	1.3675232041761024e-09	2.3430576973620186e-15	0.0001170063748734	-0.000301991032831	1.3690491761014612e-08	9.11985839103945e-08	0.0	0.0	0.0	0.0	0.0
915.0950669169736	-0.4346713956284702	0.1889392221776021	837398.9814957803	985.3556621775908	-2.7409793629364003	970925.7809854384	7.512967868043235	867.5151064778856	-0.0006401575908512	752582.4599673372	4.0980174112445253e-07	868.3126005996464	760.959393753289	1.114634	14.861376	0.0569629252453695	0.0293245841676646	0.1621656844	0.1258722356	0.1027110032	-0.0960888742	-0.0249970064	0.0225367561	0.0507193059	-0.0476535434	0.0161708366	-0.0944982831	-0.1371514652	-0.0003582225	0.052387797	0.0874061266	0.0269481155	-0.1004018757	-0.2266887533	0.1509627708	-0.0464960759	-0.0473110203	-0.058310602	0.0387226217	-0.0967073336	0.1187654596	0.0579628391	-0.0789751125	0.0538255844	0.0686754993	0.1415986494	0.048680949	-0.1810898731	0.0761396376	-0.0851134483	-0.1226646109	0.0351461011	0.0913083329	0.0550737096	0.1256907016	-0.0152348307	0.001251303	0.0097710431	-0.2504162065	-0.0077706465	0.098001166	-0.038667787	-0.0393809807	-0.0087697057	-0.0425576973	0.1466656102	-0.085783625	0.0989792889	-0.0365991023	0.0814858625	0.1420067193	0.0419031848	-0.0299882934	-0.0122157719	0.0218606933	-0.0717384402	-0.1049059661	-0.0733838403	0.163642421	0.1024980213	0.0250609386	-0.0118289232	-0.0298837716	0.015613136	-0.0999147783	0.0792768387	0.0990058257	-0.0377371515	0.0764305618	0.1017999124	-0.0196707678	-0.2263082354	-0.0698167227	0.0164767952	-0.0659481101	0.0525127448	0.2503688957	0.1885245645	-0.2088767296	0.1357462967	0.0798077096	0.0218412382228621	0.0217787183806734	0.0004770396871078	0.0004743125743046	-0.0157355575533557	-0.0157175245895899	0.0002470405792243	0.0002476077715149	0.0190067406522018	-0.001365341612967	1.8641577200996016e-06	0.00036125619022	0.0001049998205181	-0.0002360019621572	5.569692614209564e-08	1.1024962308833214e-08	-3.700045642340832e-05	-2.0418508661634863e-08	1.3690337755405383e-09	4.169154959652578e-16	-8.998057703420774e-06	-0.0001260044325768	8.096504243408995e-11	1.5877117029006575e-08	0.0	0.0	0.0	0.0	0.0
915.3065854705166	0.2115185535429873	0.0447400984929175	837786.145405696	986.3345169067384	0.9788547291475423	972855.779241649	0.9581565807745088	867.0874353517522	-0.4276711261334185	751840.6205448791	0.1829025921282263	868.2343033429121	762.0550898550293	1.138249	15.176229	0.0350183843794074	0.0164189948744018	0.1789397761	-0.0445725623	-0.0722662243	-0.1416314931	-0.1606908364	-0.0607361929	-0.1513631271	-0.1150798928	0.0162369292	0.0626134254	-0.0789702354	-0.0467606073	0.112821922	-0.132247317	-0.203710876	0.0883133265	-0.1403333204	0.1547907738	0.0364241763	0.07810902	0.1481212797	0.042778586	0.0876270382	-0.1321266139	-0.095309892	0.0530476522	-0.006026984	0.0962842378	-0.0558866551	-0.0478721665	-0.04203436	-0.0511883244	0.08503849	0.0523256885	0.0172473023	-0.0274425549	0.0613043563	-0.172244537	-0.1626345359	0.0592645865	-0.05367546	-0.0477764758	-0.0088883885	-0.0293465747	-0.1442233575	-0.1646393872	0.1514456029	-0.0165951393	0.0500312179	0.0274684122	0.1166948836	0.0708188993	-0.087925415	-0.0381721954	0.1883299747	0.0726130231	0.0671033851	-0.003473126	-0.122142162	0.054255033	-0.1481428626	0.0935180291	-0.0881506977	0.0062397304	0.0614959486	-0.0590372155	0.1048340379	-0.1328451954	0.0235500844	-0.1626961638	0.0385818173	-0.0348319972	0.0627610305	-0.1392846848	-0.0390488105	0.1333512646	-0.070653886	0.0546095785	-0.0780294944	0.1310333297	0.0850784251	0.0113439096	0.1326888823	0.0692973963	0.0118788748034006	-0.0099623634194614	0.0001411076665948	9.92486849014246e-05	-0.0161192909133944	-0.0003837333600387	1.4725129160659129e-07	0.0002598315395506	0.0280295552841067	0.0090228146319049	8.141118388171717e-05	0.0007856559694247	2.80085424337646e-05	-7.69912780843354e-05	5.927656901059464e-09	7.844784492639922e-10	-0.0001509982827783	-0.0001139978263548	2.2800481401995448e-08	1.2995504413640036e-08	0.0001130022972174	0.0001220003549208	1.2769519176409606e-08	1.4884086600806237e-08	0.0	0.0	0.0	0.0	0.0
915.94013924508	0.6335537745634383	0.40139038526358	838946.3386802966	987.4171021405388	1.082585233800387	974992.5335996192	1.1719907884426386	867.076412141632	-0.0110232101202427	751821.5044924052	0.000121511161355	868.3968503591346	762.0567185133439	1.117488	14.899424	0.0400832431427765	0.0178826406695239	0.1404659593	0.0607591152	0.1201264218	-0.1406140106	0.0051697886	0.0768480066	0.0304353283	-0.0875882607	0.0037199584	-0.1607479494	-6.1231e-06	0.0922124986	0.0189114612	0.1304535517	-0.0073282008	0.0489511129	0.0423331641	0.1290843725	-0.0951881689	0.1265961456	-0.0478504524	0.1294100034	0.0430921635	0.0162682589	-0.0688662494	0.1276327677	-0.0750977215	-0.0263602791	0.1093796991	-0.1982002589	-0.0101782618	-0.0780622768	-0.1161286801	-0.2265282232	-0.1837634383	-0.0531443239	-0.0065136586	0.1156167976	-0.0300141611	-0.0061934047	-0.1199939447	-0.0984360925	0.1544834128	0.0332996833	-0.1501038583	0.0206702623	0.069331994	-0.0020380753	-0.0640863062	0.0831945847	0.1401925024	0.1041973744	0.0766614997	0.0003683487	-0.1207641297	0.002238213	0.2190184055	0.0419350846	-0.0865180532	-0.1661749698	-0.080002771	0.0934199364	0.0431854599	-0.0055934038	0.0461487761	0.116664116	0.0948055369	-0.1341063002	0.0038797516	-0.0007457926	-0.011079075	0.1746153643	0.0344267053	0.0175914242	0.0167625471	-0.0397956734	-0.0286724691	-0.0380289655	-0.0186571046	0.1401164961	0.2194875726	-0.0523840377	0.1294367287	0.0583804184	0.0136579749079857	0.001779100104585	0.0001865402785871	3.165197182134713e-06	-0.0055728201670177	0.0105464707463766	0.0001112280452041	3.105632461391919e-05	0.0191710404800176	-0.0088585148040891	7.847328453426578e-05	0.0003675287930864	-0.0001359959593429	-0.0001640045017766	2.6897476603011972e-08	1.8494900957595707e-08	-3.701447669435254e-05	0.0001139838060839	1.370071484956767e-09	1.2992308049382938e-08	0.0002129971391113	9.99948418939e-05	4.536778126959848e-08	9.998968405386056e-09	0.0	0.0	0.0	0.0	0.0
916.4524970388156	0.5123577937356458	0.2625105088016586	839885.1793286804	987.5076358570772	0.0905337165384025	975171.3308760338	0.0081963538302558	867.8991633202745	0.8227511786425339	753248.9576920326	0.6769195019576787	868.4653112157921	766.0075691038669	1.195612	15.941056	0.0811245984353583	0.0417260244028548	0.1249077678	0.0065213751	0.0148641232	0.0554470355	-0.10884476	-0.0007996052	-0.0178593769	-0.1556618863	0.0036598965	0.0651758791	-0.21349148	-0.1235747769	0.0105165225	-0.0559420124	-0.168493807	-0.0933488234	0.2309491304	0.1066627106	0.1750613096	0.0295203035	0.0877672994	-0.0768148639	-0.0418578406	0.1359009208	-0.0118002486	0.0288290514	0.0107447689	-0.2027062627	-0.0208161816	-4.84066e-05	-0.1106191825	-0.2365248378	0.1253935624	-0.1609070092	-0.1421939222	0.0869219705	0.0406231572	-0.0358640868	-0.179860871	-0.0420551505	-0.0195463756	0.1277670733	-0.0397756594	0.2321901639	0.1184524745	0.0579916744	0.0530781921	0.1480184538	0.0445265966	0.1709334566	-0.1224801149	0.0324783675	0.0169335998	-0.3042073527	0.115115038	0.0139326682	0.141983606	0.055081994	-0.1131041787	0.0834143065	-0.0901473265	0.1470428941	0.0448984583	0.0750269518	-0.0520112918	-0.2274149207	0.0003903549	-0.0038598609	-0.0743382819	-0.1485437183	-0.1233852814	-0.1019430644	0.071931435	-0.1049779728	-0.0518166086	0.0050625068	0.0202821716	0.0883633116	0.0518785137	0.0467266125	-0.1465411118	-0.1602751377	0.1259946088	0.0471208409	0.0136126037761243	-4.537113186140092e-05	0.0001853029815657	2.0585396063846292e-09	0.0201626958900789	0.0257355160570966	0.000662316786725	0.0004065343055558	0.0282422527720456	0.009071212292028	8.22868924470399e-05	0.0007976248416401	0.0004745304597686	0.0006105264191115	3.727425084331109e-07	2.251791572481989e-07	-0.0001459007895177	-0.0001088863128233	2.12870403818882e-08	1.1856229120263881e-08	0.0004190343862639	0.0002060372471526	1.7558981687156333e-07	4.2451347214221576e-08	0.0	0.0	0.0	0.0	0.0
918.5863440467108	2.133847007895156	4.55330305310311	843800.8714691021	987.0367591409122	-0.4708767161649803	974241.5638953951	0.2217248818263154	868.9319029496742	1.0327396293996571	755042.651963742	1.066551142132541	869.2694506846018	764.471324123455	1.257739	16.769396	0.1076755780327513	0.0470031901664168	0.0761842418	0.0510788045	0.026472229	0.1285811648	0.0845809658	0.0939841906	0.1283578664	0.1020261179	-0.0364494522	-0.0906764529	0.0709530021	0.0807992432	-0.1618139804	-0.0023004862	0.1337100699	0.0463975556	0.2477588654	0.0469851152	-0.0248267133	-0.060153149	-0.1533792708	0.2187419629	-0.115257464	0.1034630579	-0.2826164049	0.1340723833	-0.0704384565	-0.0345913917	-0.0419143686	0.087005485	0.0244000793	-0.0725482565	-0.0518949902	0.0475311305	0.0967779879	0.0921825351	-0.1418017163	0.0222613268	0.1456289363	-0.1168519617	-0.0309300296	-0.0241383561	0.2739237763	0.275063481	-0.0697209032	0.089179874	0.0031811983	-0.127225118	-0.0589218854	0.0615270266	-0.255277188	0.1534372856	-0.0354637056	-0.0247168261	0.0106796191	0.1119228379	-0.0091234633	0.0788934454	-0.0138468113	-0.0969741112	0.0258284181	0.0178814994	-0.0798701764	0.0465047639	-0.0946992646	0.0208158072	0.3692190216	0.1241022996	0.1437290083	0.1071344669	-0.2333703924	0.0478492205	-0.0793214444	-0.1567631511	0.0538681402	0.1896544465	-0.0256246962	-0.0507328471	0.2154273489	0.1986103922	-0.3241570576	0.0156409811	0.1223675745	0.0355847396	-0.0032401209063834	-0.0168527246825077	1.0498383487982789e-05	0.0002840143292244	-0.0029236768517364	-0.0230863727418153	0.000532980606374	8.54788633337927e-06	0.0064293427268751	-0.0218129100451705	0.0004758030446387	4.133644789962175e-05	0.0002760027204757	-0.0001985277392929	3.9413263268749675e-08	7.61775017099874e-08	0.0001079935609473	0.0002538943504649	1.16626092060782e-08	6.446234119804422e-08	-4.701493524335701e-05	-0.0004660493215072	2.210404135937053e-09	2.1720197007737457e-07	0.0	0.0	0.0	0.0	0.0
921.215373192513	2.6290291458021784	6.911794249477332	848637.763806221	989.064096069336	2.0273369284237788	978247.7861334528	4.110095021350762	871.1363874840613	2.20448453438712	758878.6055987806	4.859752062351999	871.8925582923542	788.2542579071097	1.451849	19.357458	0.0695561415334858	0.0498052253366311	-0.0363175824	-0.0566150332	-0.007380275	0.0485104321	0.2320240577	0.1545150909	-0.106430723	0.0822489889	0.1541170543	0.2391747307	0.0450709887	-0.0006318056	-0.2483353919	-0.0963524031	-0.0180232592	-0.307226908	-0.066443766	-0.2944233435	0.1909653539	0.0670346893	0.0310993212	-0.081132462	-0.1473142671	0.0270998789	-0.041079511	-0.0270564208	-0.1136790042	-0.1104316919	-0.2135455287	-0.2016443063	-0.0317210361	0.0034518807	-0.2912658755	0.0797082045	0.0807394321	-0.0993344179	-0.1684848744	-0.0106149719	-0.1327392635	-0.040365753	0.4213631877	0.0738239558	-0.2201764836	-0.0602441535	-0.2492836651	0.253082218	-0.21130765	0.0132920352	-0.1695749662	0.2463221814	-0.2020175892	0.014717552	0.1099288663	0.1813140579	-0.1121386805	-0.044331923	0.0300750492	0.0635834261	0.0381927639	0.0021798403	0.0889484535	-0.1207207047	-0.060755471	0.0892566986	0.261793073	-0.0096522922	-0.1301272631	0.0038598795	-0.3299761857	0.0559131916	-0.2199852846	-0.0807763393	-0.0047029037	-0.0628366602	-0.0130877646	0.1313854887	0.0034622008	0.196538023	0.0607426142	0.0279061278	0.163591622	-0.0428239123	0.1185609488	0.023839813	-0.0032551149319033	-1.499402551989994e-05	1.0595773219899828e-05	2.2482080129141063e-10	0.0426582376376103	0.0455819144893467	0.0020777109285141	0.0018197252383468	0.0064205916408184	-8.751086056700379e-06	7.658150717177577e-11	4.122399701814712e-05	-5.800084266349909e-05	-0.0003340035631391	1.1155838018968097e-07	3.364097749675976e-09	-3.699864288608801e-05	-0.0001449922038333	1.3688995754122707e-09	2.1022739172462736e-08	-4.700106356469421e-05	1.3871678662798151e-08	2.2090999762124252e-09	1.9242346892392943e-16	0.0	0.0	0.0	0.0	0.0
921.1732082479444	-0.0421649445685261	0.0017778825504668	848560.0795938108	984.426345466165	-4.637750603170957	969095.2296478692	21.508730657212578	870.7494766551596	-0.3869108289017049	758204.6510952343	0.1496999895214043	871.0064657701134	790.4277217647573	1.41422	18.855749	0.0533614053716993	0.0345557089814049	-0.0977123194	0.0058397346	0.0507753934	0.1569360774	-0.0890304125	0.1258863092	0.0907964493	-0.0270621541	-0.3509653479	-0.094770673	0.1196679307	-0.0905764996	-0.2387696635	-0.1688158646	0.2119871938	0.1275142246	0.0304294812	0.1213377178	0.135663477	0.0060452495	0.0568458955	-0.0443893396	-0.0081834098	-0.069917889	0.2402897543	-0.0109577389	0.0808154304	-0.1360181309	0.0622902056	-0.0421566507	0.0677095798	0.1938807982	0.0658474082	0.1018765365	0.0868991573	-0.085612835	-0.2392864912	-0.1045499416	0.1318372687	-0.2986364348	-0.0576078386	-0.0049218042	-0.2122385244	0.0145260256	-0.1003826838	-0.0005254486	-0.1284784929	0.1635906365	-0.1055427249	-0.0574675679	0.1796843789	-0.0996573502	0.1231981442	0.1074041722	-0.0075838806	-0.2440037917	-0.1776399909	-0.1809540845	0.0859688575	0.1057851068	0.041340864	-0.0360980717	0.1321945264	-0.0013891794	-0.2005916824	0.1026193474	0.2416358615	0.0957152694	-0.1415531346	-0.0335550977	-0.0079039423	-0.0754082754	-0.0643715717	-0.0995204535	-0.0057881073	0.0445418118	0.225538434	0.0125465569	-0.0515447469	0.1610497028	0.1295356567	-0.0505769299	0.1145803187	0.0119549848	-0.0032553180224681	-2.0309056479985227e-07	1.059709542740562e-05	4.124577751072298e-14	0.0155513671655569	-0.0271068704720534	0.0007347824267886	0.0002418450207179	-0.0118334118742069	-0.0182540035150252	0.0003332086443265	0.0001400296365846	0.0001019989733702	0.0001599998160336	2.5599941130817554e-08	1.0403790568574771e-08	-3.7002426261700805e-05	-3.783375612798068e-09	1.3691795492526052e-09	1.4313931027515158e-17	-4.6998097092889446e-05	2.966471804764987e-09	2.208821130352664e-09	8.799954968465638e-18	0.0	0.0	0.0	0.0	0.0
924.1283630803816	2.955154832437188	8.732940083676864	854013.2314496257	987.3951374727136	2.968792006548597	974949.157504759	8.813725978146843	869.9421032525097	-0.8073734026498869	756799.2630114002	0.6518518113064564	869.6505075922493	804.4546628961909	1.322163	17.628353	0.0301989867699195	0.0169812669488814	-0.1936895823	-0.0004252835	0.0104837248	-0.1163839891	0.2661066625	0.0952844476	0.1365837227	0.2839839141	0.0337067964	-0.0216417595	-0.3215556889	-0.1392103016	-0.194525379	0.0214989235	0.0486800856	-0.0009395459	-0.1486419481	-0.1327647647	0.0736355805	-0.1473724979	0.0169784283	0.0826237799	0.0688895729	0.0461546036	-0.1973189223	0.0974992048	0.0495514323	0.0096819988	-0.0360491158	-0.1593822966	0.0710981389	0.0795082042	0.191253347	-0.1159992843	-0.0216897594	0.0298309721	-0.1493383345	0.09029942	0.1741141316	0.1015993777	0.2396087916	-0.0195525479	-0.1116672544	0.1527404326	-0.066534641	-0.1020078892	0.2069484113	-0.0343142705	-0.1108723276	0.066495325	0.0265248486	0.0352125592	-0.1792921371	-0.0815929744	0.0063169354	0.1656797658	-0.0376710357	-0.1842537178	0.1133620849	0.1300118442	0.0791180402	-0.0560562925	0.1935818728	-0.0467255741	0.1279344321	0.0136251319	-0.0184704298	-0.2343213648	-0.1071301183	0.0004759724	-0.1389327141	-0.0169519219	-0.0649882954	-0.0001777742	-0.0405636987	-0.068771798	-0.0674290998	-0.0113142657	-0.1159842557	0.0126617856	-0.2845835856	-0.0490229018	0.1104315261	-0.0	-0.0004345351154739	0.0028207829069941	1.8882076657991562e-07	7.956816208390647e-06	0.0123772265738608	-0.003174140591696	1.007516849585286e-05	0.0001531957376606	-0.0102298947022916	0.0016035171719153	2.571267320627242e-06	0.0001046507456199	-0.000135996308412	-0.0002379952817822	5.664175415058879e-08	1.8494995901691824e-08	0.0001770030629764	0.0002140054892381	3.1330084303027424e-08	4.579834942403888e-08	-4.698794612691143e-05	1.0150965978014974e-08	2.207867081225531e-09	1.0304211028681751e-16	0.0	0.0	0.0	0.0	0.0
923.2449539670775	-0.8834091133040829	0.780411661468706	852381.2450256711	991.4563133688534	4.061175896139844	982985.621318958	16.493149659387264	869.0387239999721	-0.9033792525375476	755228.3038114997	0.816094073915298	869.2391612575036	809.1707006727887	1.221446	16.285494	0.01746307766651	0.010304125436062	-0.2690162907	0.0321399582	-0.0544265467	0.0870881824	-0.0664660501	0.0485179431	0.1134652211	0.0385946001	-0.2009733777	0.1155797236	0.0327496606	-0.0863199571	-0.0527686737	-0.0639852584	0.153037439	0.0590831779	-0.0121400993	0.0015399047	0.0846917633	0.0452135076	0.0839957539	-0.0730723416	0.060658906	0.042591575	0.0840624586	-0.0835125782	0.0588377707	0.1444876054	0.0593309117	-0.119292812	0.2734919609	-0.2607750454	-0.1978012998	0.0535979717	-0.0360047677	0.2611288049	-0.0300133562	-0.0237004036	0.1119654746	-0.1667918441	-0.0326297061	0.0924287141	-0.1043609676	-0.0698114074	-0.0297875285	-0.1461606205	0.0259415451	0.0654193242	0.1598493274	0.0649525354	-0.0126942313	-0.1265795005	0.0192636415	-0.2105757099	-0.3537519265	0.0670619554	0.0774289725	0.0636703263	0.1246371934	0.1382448094	0.1405449641	-0.1164754088	0.0672121881	-0.0812936484	-0.0716307528	-0.1754735642	0.2195428655	-0.0286542136	-0.1408403533	-0.0869349307	0.0064456901	0.0447170082	0.0047767181	0.1435026284	-0.0325229312	-0.1291093464	-0.097567702	-0.0065755522	-0.0551654085	0.0751811419	-0.0337283174	-0.1915235542	0.10612066	-0.0119549848	-0.0063319527505427	-0.0058974176350688	4.0093625635105263e-05	3.477953476242048e-05	0.0124224969791981	4.527040533729848e-05	2.0494095994033027e-09	0.0001543184311981	-0.010010019762646	0.0002198749396455	4.8344989084155926e-08	0.0001002004956485	-4.799910226348567e-05	8.799720614851433e-05	7.743508289944131e-09	2.3039138181005553e-09	3.900110743138008e-05	-0.000138001955545	1.5210863808740503e-09	1.904453973424965e-08	-4.699907816254325e-05	-1.11320356318214e-08	2.2089133481288503e-09	1.239222173081413e-16	0.0	0.0	0.0	0.0	0.0
