global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
851.5265080896653	-4.083069750076561	16.67145858399027	725097.3939793789	870.6036388137578	-0.2744266450092709	757950.695915756	0.0753099834910444	822.0767281418653	-1.6065531596877918	675810.1469524342	2.581013054902827	827.3807899764258	646.4073898804663	1.238669	20.601992	0.0620616249994357	0.0351985835809402	0.0053041278	-0.1047461448	0.0521408328	-0.0709843416	0.0381916651	-0.0555684734	0.0233514009	-0.0984275247	0.124649716	0.288766733	-0.0060165297	-0.0396165114	-0.0266887931	-0.1253725071	0.1394779538	0.1963616439	0.1262544649	0.123296092	0.0381171576	0.1078046624	0.0299463148	-0.0216539642	-0.022092423	0.1223426547	-0.1765250622	0.063087639	0.2440297293	0.1237611876	-0.0930303684	-0.0380846853	-0.1661489273	-0.0566914315	-0.0196651098	-0.0702497116	-0.1061759586	-0.1162802846	0.2660437303	-0.0379157898	-0.0677967385	0.0935870046	-0.0469663829	0.0637403263	0.102214543	-0.0516215236	0.0483738876	0.1206525262	-0.1231408936	0.0724282451	0.0096202459	-0.0762560397	0.0531196568	0.033879673	-0.1519795042	-0.0277331307	-0.0331401837	-0.0905666444	-0.1520217347	-0.1349039073	-0.0292969523	-0.0518895992	0.140408634	0.1329471398	-0.0297104456	-0.0382749456	0.0773520805	-0.1235609545	0.0413632046	-0.0626899743	-0.0749358248	-0.0733081176	0.0629227408	0.0759462993	0.1437067008	0.1082959623	0.0056316288043944	-0.0063753879710048	3.17152429904847e-05	4.064557178083397e-05	0.030008542774766	-0.0040958296235089	1.677582030481385e-05	0.0009005126394649	0.046193831842288	-0.0115236950585568	0.0001327955478026	0.0021338701002735	0.0005420953868322	0.0003499582537477	2.9386740842475255e-07	1.2247077936613958e-07	-0.0003868667001738	-7.195079863129997e-05	1.4966584370336485e-07	5.176917423681877e-09	0.000491604868951	-0.0003794251945482	2.416753471763299e-07	1.439634782580153e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.1815436370928	-0.3449644525725261	0.1190004735386626	724510.0202284241	866.1027914117144	-4.500847402043405	750134.0452911637	20.25762733648087	820.7848994512543	-1.2918286906109415	673687.8511672056	1.6688213658855795	825.0546147204697	623.8590953833516	1.164309	19.365221	0.1019818926450077	0.0455561314439978	0.0291572556	-0.1703010958	-0.0078456527	-0.1945553989	-0.0848634641	-0.108825448	-0.0165743881	0.1230587173	-0.0395088127	0.0647775232	-0.1335176817	0.0508732977	-0.0559004136	-0.0235898309	-0.1934998743	0.1006568505	0.0130572185	0.036638704	0.066674455	-0.0266168069	0.1705314244	0.0356425442	-0.0980873419	0.0620244093	-0.1016209487	-0.2247899361	0.1327890528	0.0495443447	0.0753099336	0.0186480234	-0.0022093514	0.0438456389	-0.1240006299	-0.0360458213	0.1898508456	-0.0485521462	-0.0032450934	-0.0956352434	-0.0305187412	-0.026781126	-0.1589240829	0.0181838823	0.1391750959	0.0441524475	0.0766953092	-0.0009215618	-0.082529734	-0.100814205	0.0085139883	-0.1661914741	-0.0364590435	0.0059980968	-0.0149619439	-0.0137641754	0.0787856563	-0.0331454857	0.04923569	-0.2284332413	0.0522116287	-0.1137545392	0.0331959675	-0.1600925631	-0.0653543454	-0.0166355819	0.0837999366	0.0926499395	-0.0703866029	-0.0184481735	-0.1328451286	0.1854605442	0.0582592636	-0.0553181557	0.1412592515	0.0993643757	-0.0077699138438873	-0.0134015426482817	6.037156114143152e-05	0.0001796013453537	0.0112079044840953	-0.0188006382906707	0.0003534640001366	0.0001256171229246	0.0711557881127333	0.0249619562704453	0.0006230992608476	0.0050631461819441	0.0001922466686177	-0.0003498487182144	3.695878159460376e-08	1.223941256363286e-07	-0.0005949201457176	-0.0002080534455437	3.539299797806504e-07	4.3286236202646945e-08	0.0008300578139049	0.0003384529449539	6.889959744245816e-07	1.1455039594796766e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.3111673979533	2.129623760860568	4.535297362821909	728139.9484060579	872.0364390068653	5.933647595150887	760447.5509557743	35.20817378343991	821.7476931840946	0.9627937328402822	675269.2712533809	0.9269717719965248	826.1328466951094	643.9107290231583	1.153225	19.180862	0.0616626934577497	0.030282767296233	0.0400961597	0.0211976932	0.0321882635	-0.2081239921	-0.0419543669	-0.0176765124	0.0571811423	0.1139862273	-0.1484166204	-0.1385525735	-0.1078705292	0.0601206241	0.022888477	0.1481572187	-0.2937380934	0.0067641123	-0.1055787639	0.1240183858	0.0444229771	0.0063964918	0.0074022313	0.1071007626	0.0018101597	-0.1104557292	0.125653965	-0.0603656611	0.1831425509	-0.019867548	0.0385961679	0.1359595299	0.122079889	0.0743712217	-0.1069068958	0.1470557776	0.2540197109	-0.0114275184	-0.1700977854	-0.1229777746	-0.0273211434	-0.0376319649	-0.0370727124	0.0080780488	-0.089115157	-0.1214696862	0.0726370283	0.0802987303	0.1353802777	-0.090748035	0.0214529083	-0.1818468379	-0.0794857764	0.0003181168	0.0802706041	-0.1131416208	0.0483106569	0.0349420829	0.1167242811	-0.1499354591	-0.039957657	0.0950695925	0.2183967889	-0.0544220969	-0.0310945442	-0.0472940529	-0.1015082462	0.1100568143	-0.1134283194	-0.031454577	-0.0038060066	-0.0298990679	-0.0393590171	0.3057013686	0.1386044847	0.0898496795	-0.0078952932699536	-0.0001253794260663	6.233565581857462e-05	1.5720000480714892e-08	0.0114818633640965	0.0002739588800011	7.505346793151183e-08	0.0001318331863117	0.0602989292978861	-0.0108568588148472	0.0001178713833255	0.0036359608744714	-0.000186928551723	-0.0003791752203407	3.4942283449258285e-08	1.4377384772041838e-07	-0.0002710490174606	0.0003238711282569	7.346756986635666e-08	1.0489250771846213e-07	0.0005249742357659	-0.000305083578139	2.755979482179908e-07	9.307598965009534e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.9292505362837	-0.3819168616696515	0.1458604892275957	727488.3064203865	871.0638492444423	-0.9725897624230128	758752.2294605444	0.9459308459700526	821.8072816782587	0.0595884941641315	675367.2082194089	0.0035507886367487	825.7742989023874	632.4075187074869	1.166933	19.408863	0.1304866881557008	0.072411387310895	0.0282890856	0.0496462209	-0.1881173731	-0.0842187094	0.1269527867	0.0102132057	-0.0118667752	-0.0235297609	-0.1301939762	-0.1962521888	-0.0971485292	-0.0060915402	-0.0490765201	0.1542290884	-0.0541332599	0.142868387	-0.1270786918	-0.0925439053	0.0057601436	-0.1318813371	0.0837015747	0.1145023591	-0.002418723	-0.1683428841	-0.1783488183	-0.0213384304	0.0708014849	-0.1094414695	0.086491039	0.0459867953	0.0714119309	-0.0151315689	0.0767207349	0.08778849	0.1065670769	-0.1690857507	-0.1396158913	0.0528942298	0.0193546628	-0.1900818179	-0.1562518999	-0.0530909986	-0.1516573704	0.0364878235	0.0137541685	-0.091515124	-0.1098285278	0.009804882	0.0341286127	-0.0979672851	-0.0092772271	0.0182213455	0.1543698254	0.0809411428	-0.102324686	0.0699164708	0.0625681467	-0.0992224987	0.0095852381	-0.0260910205	-0.0419113613	-0.0616953129	-0.0356600913	0.0750154604	0.064787096	-0.0286428285	-0.0514647674	0.0184100314	-0.0676332858	0.0539513405	-0.0704126747	0.0077310363	0.1357462967	0.0798077096	-0.0079876805578606	-9.238728790699964e-05	6.380304069442423e-05	8.535410966810844e-09	-0.0278072018868442	-0.0392890652509407	0.0015436306482926	0.0007732404767757	0.006987565168103	-0.0533113641297831	0.0028421015453783	4.882606697848631e-05	-0.0001720686503037	1.4859901419300004e-05	2.9607620417336995e-08	2.2081667019131423e-10	0.0001649284244549	0.0004359774419155	2.720138519317565e-08	1.9007632985918323e-07	0.0008300143221725	0.0003050400864066	6.889237750114746e-07	9.3049454314946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.6003164440045	-0.3289340922791552	0.1081976370635118	726927.2996004167	865.0615098963233	-6.002339348118994	748331.4159041067	36.028077649977554	821.4653018358786	-0.3419798423801694	674805.2421203111	0.1169502125943655	825.7502117546237	629.4217010577382	1.110837	18.475855	0.0791099760990614	0.0348758426989513	0.031352465	-0.0635381976	-0.1513255016	0.020547371	0.0590593796	0.0409884833	-0.1031368765	0.1123904676	0.1450611804	-0.1628184968	-0.0881790522	0.0143810368	-0.1453496701	-0.0462988167	0.0240201703	0.016262049	0.0404863885	0.0702976505	0.039357746	-0.1332730353	0.0977651567	0.0637080762	0.0414668335	0.1994852723	-0.007409147	0.0529418492	0.0451373377	-0.1178945044	-0.0740780025	0.0770660394	-0.0533994421	0.0038231601	0.1159271117	-0.0808806968	0.0438113762	0.0480052333	0.0505759571	-0.025671504	-0.0869160526	-0.152271248	-0.0998841734	0.1162340062	-0.017615926	-0.144883575	-0.0454610726	0.0282216596	-0.0121341569	-0.0898620031	0.0307918596	-0.0758743256	0.1305660364	-0.0338579418	-0.0368547684	0.0705845758	-0.1522857259	0.0678374428	0.0449935692	0.0087150443	-0.049729978	0.0457638572	0.0459778384	-0.0696833281	0.0004148756	-0.0745504553	-0.0806171546	0.0191265482	0.0497161319	-0.0044295282	-0.1598338146	0.0377476941	-0.0679175948	-0.0736646777	0.1326888823	0.0692973963	0.0089202822819487	0.0169079628398093	7.957143598964791e-05	0.0002858792073923	-0.0277228841679857	8.431771885849745e-05	7.109477713500617e-09	0.0007685583065915	0.0239993856523881	0.0170118204842851	0.0002894020361895	0.000575970511692	-9.89842058192838e-06	0.0001621702297217	9.797873001674336e-11	2.6299183408012176e-08	-0.0003410026035248	-0.0005059310279797	1.1628277561069195e-07	2.55966205072596e-07	0.0005959980787518	-0.0002340162434206	3.552137098758369e-07	5.476360218473628e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.0869238908715	2.486607446866969	6.183216594814268	731173.647409153	875.8911620933972	10.82965219707387	767185.3278333218	117.28136670958688	823.682818566692	2.217516730813486	678453.3856019701	4.91738045143773	828.093590709512	635.7833505561075	1.10969	18.456766	0.1532074148555616	0.1002860040125013	0.0204915025	-0.1416378876	0.0297051411	-0.0252501567	-0.0541547007	-0.0161290755	-0.0871778595	0.0975516089	0.1842002312	-0.1211946965	0.0773854271	-0.025283379	0.0530586831	-0.1515198581	0.0019893273	-0.0972079744	-0.0204223812	0.1599486398	0.0241420474	-0.028970503	0.0160609188	0.0443751721	0.0208187164	-0.0357089382	-0.0953692275	0.0763583533	-0.2139842739	-0.0837129258	-0.158037425	0.0243455563	-0.0355544288	-0.0047151209	-0.0365677444	-0.1220433447	-0.0848456378	0.1296086858	-0.0038873121	-0.173562338	-0.0657121329	-0.0541286097	-0.0357696239	-0.0052135322	-0.0845222819	-0.0955890195	-0.1416275372	-0.0295206074	0.0018560373	0.1276126718	0.0300706588	-0.086495709	0.045044973	0.0581168712	-0.1358745477	-0.016786904	0.0213300758	-0.0402962529	-0.1447205186	0.1336109263	-0.121174968	0.0216357274	0.092145846	0.0966725813	0.143399348	0.015350171	-0.0676451651	-0.0110373406	0.0062804414	-0.1396660313	-0.2321293986	0.0444984272	0.0750904352	-0.0415088255	0.1294367287	0.0583804184	0.0161796422449782	0.0072593599630294	0.0002617808231754	5.2698307072835634e-05	0.0685847826539713	0.096307666821957	0.009275166688689	0.0047038724116924	0.0070641473584629	-0.0169352382939252	0.000286802296072	4.990217790207837e-05	-0.0001039886715083	-9.409025092637162e-05	1.0813643802061125e-08	8.852975319387575e-09	-0.000303003690955	3.799891256979997e-05	9.181123673235317e-08	1.443917356487302e-09	7.398424671497308e-05	-0.0005220138320368	5.473668761982005e-09	2.7249844083777264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.1845327713605	0.0976088804890196	0.0095274935503197	731340.5850913702	873.4095142823863	-2.4816478110108164	762844.179638994	6.158575857894777	823.6318960060361	-0.0509225606559766	678369.5001184979	0.0025931071837616	828.6153544286018	648.2667526959133	1.170676	19.471109	0.1050046813704199	0.0715163934472215	0.033030094	-0.0635992043	0.129727966	-0.103271719	-0.0813764479	-0.082720581	0.0283846613	-0.043147261	-0.0621472214	-0.051742958	0.1683885513	-0.0176231461	0.1013873682	-0.1111507635	-0.0321739168	0.0507728801	-0.153105354	-0.0436557213	0.0924361962	0.0059589547	0.0499449816	-0.0145000091	-0.0646251987	-0.071270538	-0.0580253869	-0.0498188872	0.1122182506	0.0943395536	-0.2153854701	0.2058719375	0.0829732571	-0.0040486725	-0.1170238234	-0.0573558748	-0.0928974241	-0.0864455878	-0.1247898505	-0.0688771179	-0.012262296	0.0374535717	-0.0980060181	0.0475978959	0.0654597137	0.0430324666	0.0656245391	-0.006042379	0.0111417959	0.0511978698	0.0181227463	-0.1334991229	-0.1664037649	0.0587227809	-0.0128803808	-0.063887632	0.054509953	0.0021963492	0.0617351404	0.0057263675	-0.100008001	-0.0025318396	-0.0811245056	-0.085720785	-0.1124069676	-0.0824003956	-0.0329244445	-0.1004988566	-0.0256469109	0.0244776396	-0.0563014557	0.0384742286	-0.0790124876	-0.1183146069	0.1259946088	0.0471208409	0.0045308646268011	-0.011648777618177	2.0528734266397468e-05	0.0001356940199977	0.0012198446731161	-0.0673649379808552	0.0045380348691644	1.4880210265297251e-06	0.0069731388134073	-9.100854505559967e-05	8.282555273137115e-09	4.862466491104737e-05	-0.0001289981561132	-2.5009484604899995e-05	1.6640524280605515e-08	6.254743202027298e-10	4.5004603660192544e-05	0.0003480082946151	2.025414350611016e-09	1.2110977312097465e-07	-7.099711859157456e-05	-0.0001449813653065	5.040590848306102e-09	2.101959628615061e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.7546561072126	-0.4298766641479687	0.1847939463789855	730605.5221369592	880.0006788363631	6.591164553976796	774401.1947524599	43.44345017760013	823.6395865277827	0.0076905217466674	678382.1684956569	5.91441247359642e-05	829.6416711983343	652.4242810293955	1.258657	20.934446	0.048499822071582	0.0265343060789867	-0.0108295948	0.0658587508	-0.053989199	-0.2203274203	-0.0193328372	0.021920813	0.0179236898	-0.1767696415	-0.1543677611	-0.212837166	-0.1114043849	-0.0151651372	0.1180975083	0.1482794884	-0.0729648303	0.117924712	-0.1959697378	0.021671102	0.0295811019	0.0473446585	0.1614154812	0.047637567	0.2053230584	-0.2215096362	-0.0806047158	-0.1144816664	-0.1244640716	-0.1262793856	-0.0205119377	0.0186438388	-0.1937246978	0.0138086268	-0.0724169404	0.1810952797	0.0170338886	-0.1760385883	-0.1458455744	-0.101907139	-0.0327640183	-0.02202072	-0.0441310191	-0.1508296133	-0.0984939591	-0.2276669014	0.0826369419	-0.0393929385	-0.0533421957	-0.0170448541	0.0045566375	-0.1192109474	-0.1325650728	0.1351050982	0.1806558804	-0.0054121419	-0.0105775691	0.0820362898	-0.0213374384	-0.0216836951	0.0067550826	0.1061951222	0.0539289699	-0.0236690932	0.2018109551	0.2376230545	-0.1407726839	0.0280758264	0.1180505873	-0.1022650603	-0.0885924172	-0.0487036388	0.1751278449	-0.0917800664	0.1223675745	0.0355847396	-0.0079930497393974	-0.0125239143661985	6.388884413648083e-05	0.0001568484310518	0.0237658807855183	0.0225460361124022	0.0005083237443817	0.0005648170895114	0.0070029490915999	2.981027819259994e-05	8.886526859201993e-10	4.904129597953987e-05	-4.600203488511403e-05	8.299612122808596e-05	2.116187213571248e-09	6.888356138907141e-09	3.799750667687896e-05	-7.007096983313581e-06	1.443810513659461e-09	4.9099408133562286e-11	0.0001070008894928	0.0001779980080843	1.1449190352250397e-08	3.1683290882005065e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.7837107241762	2.0290546169636627	4.117062638621556	734078.3269622888	866.6172026389556	-13.383476197407504	751025.3759097687	179.1174351265732	823.8735334991869	0.2339469714041797	678767.5992004359	0.054731185429188	827.0818640409568	644.5818275769001	1.195239	19.879648	0.1453207682593915	0.09396070239383	-0.0216282355	0.0824873374	0.0456038546	-0.0637046141	0.0095662411	0.025679212	0.0516698097	0.0976265841	-0.0627682238	-0.0959916552	-0.0425498604	-0.0171567911	0.1337945898	0.1255215294	-0.091053275	-0.0231359798	-0.0325545688	-0.0515317263	-0.0926721724	-0.0030572925	-0.083519154	-0.0506490761	-0.0550965892	-0.0938977878	-0.0250140601	0.0228294638	-0.0133979791	0.0188439498	-0.2073828836	0.0554168677	-0.044216402	0.0049392917	-0.0522707883	0.1486406869	0.0190053047	0.0441739618	-0.0818337137	-0.020445304	0.0668284564	-0.0887264114	0.1380404539	-0.0237913381	-0.0952411683	0.0743267745	0.0283351257	0.0451491126	-0.2327842329	0.1164592454	-0.0054814804	0.033656654	-0.059970928	0.2781807035	0.0512183577	-0.0517652716	-0.1228213842	0.0779016261	0.0269080369	-0.0191942219	-0.034020853	-0.0588990762	0.0480023777	-0.0999111256	0.1434854507	0.2141714204	-0.2172480599	-0.0452086505	0.1987109262	-0.0332048954	0.0384148384	0.0856795007	0.045256991	-0.1795192959	0.1185609488	0.023839813	-0.0081078567345542	-0.0001148069951568	6.573734082805591e-05	1.3180646136933729e-08	-0.0270691924204697	-0.050835073205988	0.0025842046678581	0.0007327411782964	-0.0356152090288901	-0.04261815812049	0.001816307401583	0.0012684431141715	0.0009019983040351	0.0009480003389202	8.136009404821967e-07	8.987046425928408e-07	6.502122987650516e-05	2.70237231996262e-05	4.2277603346533284e-09	7.302816155700152e-10	4.6970352857506254e-05	-6.0030536635293744e-05	2.206214047558646e-09	3.6036653287213445e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.268831505422	0.4851207812457687	0.235342172396505	734909.8494706716	873.6972607917187	7.080058152763058	763346.9035149525	50.12722344650665	823.9432375808647	0.0697040816777416	678882.4587552372	0.0048586590025372	829.3809764035358	666.6162714371442	1.272232	21.160229	0.0808235874393999	0.0585029037749954	0.0083411564	0.1955478174	0.0866401828	-0.1543949694	0.0374110056	0.0421867032	0.2333880311	-0.0225675077	0.1006508172	-0.1140617883	0.036786898	-0.0127502897	0.1915677949	0.1087362955	0.0259066093	0.0691964104	0.1243455871	0.0925925127	-0.0958379186	-0.1844656909	-0.0574952946	-0.0624025637	-0.1867416357	0.1440502321	0.148656197	-0.0360638288	-0.1186316084	-0.1039819057	0.0082304969	0.0642338829	0.0330091672	-0.0139582536	-0.0691006799	0.1973220809	-0.0715528514	0.0152427232	0.1578939514	-0.0760752799	-0.0599646972	-0.1808823397	0.0974205847	0.0659863921	0.053815511	0.225639497	-0.0796595946	-0.0379262118	0.1512426216	-0.0748505773	0.0236168585	-0.0230767872	0.1504299697	0.138287586	-0.0138016229	-0.1645678053	-0.0165935321	0.1468766008	0.0198486786	-0.017589552	-0.0186905377	0.1422408655	-0.0833793841	0.0059704784	-0.0786284087	-0.123591816	-0.0530668971	-0.1320958953	-0.0637462768	0.0704400172	0.0854027364	-0.1032203229	-0.0177584038	0.0120906116	0.1145803187	0.0119549848	-0.0025457103639325	0.0055621463706217	6.480641257033342e-06	3.093747224822016e-05	0.0011220762513062	0.0281912686717759	0.0007947476293242	1.2590551137453749e-06	-0.0338446040565827	0.0017706049723074	3.1350419679597e-06	0.0011454572237468	-2.001460772851497e-06	-0.0009039997648079	4.005845225263312e-12	8.172155747728316e-07	6.499992473751881e-05	-2.1305138986349448e-08	4.22499021588311e-09	4.539089472276672e-16	4.50000743105447e-05	-1.9702785469615547e-06	2.025006687954545e-09	3.881997552616935e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.2860311180123	-5.982800387409725	35.79390047558995	724687.9067766573	873.3874481161228	-0.3098126755959356	762805.634526793	0.0959838939599124	821.0816482382842	-2.861589342580487	674175.0730736974	8.188693565570224	825.3213778867434	648.5680858473224	1.381327	22.974728	0.0470730791111565	0.0366360026234668	0.0115060971	0.0803649435	-0.155348505	-0.0596553272	0.1303880177	0.0814790436	-0.0226259954	-0.0949917131	-0.0697898415	0.1894725791	-0.0005200682	0.043439926	-0.1166492249	0.1244361292	0.0391887521	0.2197784706	0.060305784	-0.0328736639	-0.0285012244	-0.0856006291	-0.0163315951	0.0946138478	0.0465196445	0.1835111629	-0.0216936659	-0.1840492723	-0.1749175506	0.1954181869	-0.1180222023	-0.1916729678	0.0051994867	-0.0099042542	0.1340962729	0.0329184349	0.0701598278	-0.1957186567	0.1956008357	0.0697484687	0.0552663704	-0.0548989129	0.0478401504	0.2071816292	0.0968115569	0.0324554896	-0.0436804879	-0.0647487225	-0.1613608171	-0.0145538306	0.0129902164	-0.0712359253	0.0421626747	0.0866741711	0.0363156909	0.18141057	0.0281343257	0.0657135723	-0.0654631732	0.1147164271	0.0023877175	0.0923767502	-0.0188147944	-0.1108326887	-0.1115800662	-0.0380789492	-0.0423895084	-0.1574125105	0.0436148275	0.0099936699	0.0137942558	0.0850338584	0.0234127112	-0.1625126787	0.1104315261	-0.0	-0.0080672149682357	-0.0055215046043031	6.507995734372612e-05	3.0487013095341432e-05	0.0011110178343898	-1.1058416916400046e-05	1.2228858469692268e-10	1.2343606283322011e-06	-0.0006046198301703	0.0332399842264123	0.0011048965513721	3.655651390351625e-07	-0.0001340026016072	-0.0001320011408343	1.7956697237497963e-08	1.7424301181569507e-08	6.499473014476287e-05	-5.194592755941585e-09	4.224314946590547e-09	2.6983793900080788e-17	7.900437615393193e-05	3.400430184338723e-05	6.241691451471968e-09	1.156292543856188e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.7820039102209	0.4959727922085903	0.2459890106111855	725532.5821853115	867.8076723907631	-5.579775725359696	753090.156260274	31.13389714531332	821.5499794155944	0.4683311773102332	674944.3686777636	0.2193340916407891	826.2067099701907	630.6120157093068	1.28395	21.355131	0.0345986413547443	0.0166716420902928	0.0240732498	-0.1422720852	-0.108343725	0.063971103	-0.0125845599	-0.0455035002	-0.2431778432	-0.0018579065	-0.0146971543	0.036204425	-0.0590354221	0.0180625117	-0.2082771024	-0.0164245235	-0.016356364	-0.0720728939	-0.0807477139	0.085919371	0.0496548889	-0.1009172474	-0.1624608545	0.1782827679	0.2248843102	0.034333272	-0.0086596229	0.0791754232	-0.0877630135	0.0290643132	-0.0071449496	-0.0577264377	0.0125946817	-0.0067939001	0.1277844813	-0.1421400219	0.105231577	-0.0195098451	-0.0545662904	-0.023745924	-0.0979790014	-0.0327607382	0.1699238247	0.0450038397	-0.1195107055	-0.1433158024	-0.0796448799	0.0315483959	0.0150291873	0.0243412916	0.0019641972	-0.1143657218	-0.062496825	0.0024824554	-0.0222026361	0.1230632533	-0.1021254485	-0.021891345	0.0225289857	0.1262020583	-0.1226859792	0.0765190068	0.1445475439	0.0113268717	0.0418869099	-0.0479227526	-0.1235722975	0.1145203928	-0.0289321681	0.0484354255	-0.0112301774	-0.02781853	-0.1017986087	0.0570713383	0.10612066	-0.0119549848	-0.0047447926369699	0.0033224223312657	2.251305716784377e-05	1.1038490147293672e-05	0.0010789248121767	-3.209302221310003e-05	1.029962074770532e-09	1.1640787503305275e-06	0.0130387233531621	0.0136433431833324	0.0001861408132181	0.0001700083066802	2.300374223859728e-05	0.0001570063438457	5.291721569798247e-10	2.4650992007824726e-08	6.499866660969467e-05	3.936464931797445e-09	4.224826661038236e-09	1.5495756159271066e-17	-0.000116000999894	-0.0001950053760479	1.3456231976407788e-08	3.8027096687595344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.7053877390974	1.923383828876581	3.699405353183937	728812.8890547627	871.2690890646729	3.4614166739098664	759109.825559585	11.981405390421244	822.0576954377003	0.5077160221059103	675778.8546283429	0.2577755591030491	826.9601893003295	631.7964589533814	1.148303	19.099001	0.1182825774082654	0.0595301220018187	-0.0023244205	-0.1591338801	0.0150741196	-0.0071458191	-0.0847965773	-0.1412163949	-0.1057780387	0.0618491729	-0.0002345285	-0.0200009438	-0.0086125407	0.0340027186	-0.1250382535	-0.1037336117	-0.0420760141	-0.0374058924	0.032296916	0.1519776008	0.019797244	-0.0119354878	-0.0993982376	-0.0419297777	0.0594971548	-0.0195668752	-0.1222266443	0.0002776821	-0.0367465113	0.0145178815	-0.1129876519	0.1020994637	-0.0053225788	0.0127079408	-0.0285368608	-0.1616204658	0.0899717888	0.0432988376	0.0358436482	-0.0567543034	-0.1082770476	0.0341992137	0.1048545659	-0.061151204	-0.0589460899	-0.0425227187	-0.0955074459	0.0224358236	-0.0068705505	-0.0105534615	-0.0022455191	-0.0475412733	0.022318159	0.0838525874	-0.1334790144	0.0159548082	-0.1247616216	-0.0409793263	-0.0515624481	-0.0291002351	-0.0258848179	0.0073872036	-0.0024017246	0.0734735664	0.1051433825	-0.0153249043	0.1679392326	-0.0873335369	0.1214950711	0.0310291623	-0.0110831815	0.0219443107	-0.0164730465	-0.1494076154	0.1016540472	-0.023839813	-0.0080569825753684	-0.0033121899383984	6.491496821979001e-05	1.0970602188028257e-05	-0.0363935313810515	-0.0374724561932282	0.0014041849731534	0.0013244891263835	-0.0198118486494962	-0.0328505720026583	0.0010791600809018	0.0003925093469105	0.0002089462176104	0.0001859424753718	4.3658521853692635e-08	3.4574604147393464e-08	0.0003150353597127	0.000250036693103	9.92472778693103e-08	6.251834789788648e-08	0.0003409670171108	0.0004569680170048	1.1625850675743657e-07	2.088197685652992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
