global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
865.2232747168315	0.1353730916564473	0.0183258739446248	748611.3151117177	880.6938650808027	-9.435477669008378	775621.683990963	89.02823884235578	808.5126280667489	-3.4810680724026497	12.1178349247011	653692.669743401	813.5999447604466	654.4621617303175	1.515216	26.732594	0.2219217167174408	0.1156053484242629	-0.0328201941	0.037640394	-0.2174219779	0.06572388	0.181793665	0.1713310612	0.0113421758	-0.0382621715	-0.1633503013	-0.0448288616	0.0750186523	-0.0808129764	0.0895239475	0.0740359677	-0.0539441473	-0.1354246802	0.1536928939	0.144320955	-0.0608463364	0.0610768699	-0.0374561926	0.0563527082	0.0012815973	0.2411263124	-0.08560791	0.1916047189	0.054536763	-0.2429659499	-0.1108253727	0.0206540585	0.1119921617	0.1528128087	-0.1534086362	-0.0331788502	0.1052564831	-0.158925945	-0.0053742133	-0.022806436	-0.0055066289	0.0877429966	0.1279335694	0.3581060808	-0.0322470564	-0.0175374444	-0.0621991383	-0.0251219841	-0.2814314593	-0.0269470044	-0.0098140149	0.137531556	0.102161611	-0.0178250193	0.2690927664	-0.1127141742	-0.2466642554	-0.3871612622	0.1157980804	0.0015088465	-0.0600051151	-0.1598316322	-0.1313747745	-0.0284099132	0.1676696732	-0.1167789803	0.1838679189	-0.1054604555	-0.1707120944	0.0507497539	0.0336796244	-0.096288648	-0.1688065374	0.1437067008	0.1082959623	-0.023088302105279	-0.014626800190669	0.0002139432838177	0.0005330696941046	-0.0921432817392116	-0.0729555025179991	0.0053225053476537	0.0084903843696717	-0.0038489872371627	-0.0051874574271976	1.4814702751841356e-05	2.690971455898754e-05	-0.0004418702999483	0.0013780620625703	1.8990550482955096e-06	1.9524936197640065e-07	0.0002497301910544	-0.000376461993514	6.236516832406712e-08	1.4172363256053498e-07	-0.0010394451043597	-0.0008285150755472	1.0804461249773478e-06	6.864372304089826e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.2498007760297	2.026526059198204	4.106807868609403	752122.2169460632	894.2797788558468	13.585913775044103	799736.3228704622	184.5770531029332	811.3862648411802	2.8736367744312474	8.257788311363624	658347.6707729218	817.9279819368782	671.5746859522427	1.522282	26.857258	0.2319737439963098	0.1722443025949833	0.0155722552	-0.0227970343	0.0426463887	-0.0217642092	-0.1766322198	-0.0203888244	0.0702267856	0.1401781044	0.0446724368	-0.1014644063	-0.1281796619	-0.0292554506	-0.105025724	-0.0004709573	-0.0477757115	0.0443406658	0.0348573079	0.0091618608	0.0176192388	-0.0541768168	-0.164108306	-0.1658969406	-0.1227336339	0.0883085409	-0.0660994284	-0.0977876843	-0.052142286	0.0015605545	0.1327517718	0.0007964616	-0.1062978999	-0.0148410905	0.0617256478	-0.0451758177	0.0531735821	0.0214485734	0.0575174771	-0.0127196629	-0.2408514361	-0.0049672298	-0.1002839203	-0.0718479417	-0.0247666321	-0.1573936817	0.0637227952	0.1051978735	-0.001504355	0.0224153261	-0.021514359	-0.1234553134	0.1500976678	-0.2135849022	-0.1752049004	-0.0927034957	0.0240810443	-0.0154375916	-0.0024313595	0.0374867629	-0.0461905223	-0.1245729415	0.0550095951	-0.0564430228	-0.0722576829	0.0004169523	-0.1550332029	-0.1811330191	0.0532702886	-0.1177945329	-0.219020153	0.1463260119	0.1199871751	0.1412592515	0.0993643757	-0.023268260398396	-0.000179958293117	3.23849872615842e-08	0.0005414119419675	0.0753268346427091	0.1674701163819207	0.028046239880974	0.00567413201729	0.0131134594711994	0.0169624467083621	0.0001719628193027	0.000287724598334	-0.0008787666216341	-0.0004368963216858	1.9087839590258206e-07	7.722307752982094e-07	0.0005578678157627	0.0003081376247083	3.1121649986384577e-07	9.494879576087315e-08	-0.0008372545984956	0.0002021905058641	7.009952627020284e-07	4.088100066158068e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.511159439141	0.2613586631113094	0.0683083507833309	752575.6117514428	883.9238154257497	-10.355963430097065	781321.3114768148	107.24597856550773	811.6758934690241	0.2896286278439675	0.0838847420667794	658817.7560387385	816.4504649756735	672.4577434027897	1.11608	19.690723	0.1243262234707311	0.0619480289580251	0.0763844575	0.0001295724	-0.0319818538	0.0737932128	-0.0934745454	0.1414933744	-0.0017793059	0.0217135429	0.0208575816	0.0098645621	-0.1352712878	-0.195627496	-0.0953535659	0.0596381222	-0.0016682457	-0.0040986466	0.0783970012	-0.0436165589	0.0949887514	0.052769044	-0.163570378	0.1274757155	-0.0892413661	-0.0854113677	0.0575206511	-0.0058795196	0.1466260521	-0.1394848138	0.0827400661	-0.0060324395	-0.1169939669	0.0928676614	0.0061480253	-0.0413890812	0.0363346382	0.0740916308	-0.1343998454	-0.0189702475	-0.049550682	0.1883580294	0.1047607318	0.1011077185	0.1293744176	0.1170692292	0.0285894224	-0.0501858434	-0.1001906667	0.0598004195	-0.0126858332	-0.0852655661	0.162662864	0.0709655028	-0.0928125834	-0.0414655208	0.0629374191	0.1412362167	-0.1424879529	0.0706746099	-0.1141967141	-0.0774499165	-0.0261049353	-0.0314913928	0.1474712684	0.0256820454	-0.2107279658	-0.0525994142	-0.1109590297	-0.0649422574	0.0159911053	-0.1171537143	0.0432985095	0.1386044847	0.0898496795	-0.0029990004284172	0.0202692599699788	0.0004108428997305	8.994003569646549e-06	0.0229723863307071	-0.052354448312002	0.002740988258054	0.0005277305337272	0.0040172311964141	-0.0090962282747853	1.613814648544266e-05	8.274136882700355e-05	-0.0013328791487809	-0.0004541125271468	2.0621818731165322e-07	1.7765668252548969e-06	0.0004168870669603	-0.0001409807488024	1.7379482659876167e-07	1.9875571532885405e-08	-0.0005802221361655	0.0002570324623301	3.366577272964561e-07	6.606568669147429e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.6520611273853	2.1409016882442984	4.583460038727287	756294.7074231096	894.0534569524949	10.129641526745218	799331.5838887066	102.60963746036118	812.0350928591009	0.3591993900768102	0.1290242018315524	659400.9920346887	818.3555077522859	662.5662764729384	1.045357	18.442989	0.044540437621867	0.0258831837991827	0.0237516354	-0.0440026414	0.0855149873	0.0971026171	0.0248859435	0.0393489121	-0.1265463533	0.1109090583	0.1172678921	0.0527059555	-0.0708499762	-0.201099382	-0.1321650679	0.0312135844	-0.0269463394	0.1192801604	-0.0412972503	-0.0590467047	0.1007725416	0.0380960979	0.0526670966	0.155459596	-0.1316143091	-0.0216272676	0.1532936773	0.0291573461	0.0537309758	0.0006485852	0.1139625476	0.0335507451	-0.1433575247	-0.0122242367	0.1839762247	-0.0287566112	-0.0284958676	0.0713821058	-0.1411631405	-0.0166438988	0.0347680311	0.0396774208	-0.1335841988	0.0400606443	0.167077892	-0.0608315161	0.0839929597	-0.0031793471	0.059146815	0.0113280862	0.0143864086	-0.0627184153	0.1188905239	0.0840058698	-0.1146564019	0.0851279816	0.0968134789	0.0708999644	-0.0974318033	0.0713374496	-0.1298070031	-0.0348590695	-0.0850069794	-0.004804344	0.2511779967	0.0723719909	-0.1345857225	-0.1312698005	-0.0195388975	-0.0635862256	0.0074353609	-0.1271816328	-0.0148545498	0.1357462967	0.0798077096	-0.0045823083481622	-0.0015833079197449	2.5068639687272386e-06	2.099754979763699e-05	0.0317895408255424	0.0088171544948353	7.774221338579436e-05	0.0010105749058988	0.0066695828970608	0.0026523517006467	4.4483336020765934e-05	7.034969543923443e-06	-0.000874927055548	0.0004579520932329	2.0972011969639482e-07	7.654973525298931e-07	0.0002497558003351	-0.0001671312666252	6.237795980102634e-08	2.7932860283743694e-08	-0.0005848912464402	-4.669110274699967e-06	3.420977701623708e-07	2.1800590757308805e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.701740017985	2.0496788905996937	4.201183554569991	759863.9235503827	895.8486963087513	1.7952393562563884	802544.8866780893	3.222884346251852	811.4858521578604	-0.5492407012404783	0.3016653478991323	658509.2882523689	816.5685157604817	682.8179320270086	1.263571	22.292871	0.0748915872798954	0.0489210128249773	0.0483105443	-0.1299183719	-0.0155446685	0.1114777436	-0.083256884	-0.0433839277	-0.1195127451	-0.0102635508	0.1376181962	0.030211421	0.0552701316	-0.0180413822	-0.0591349038	0.0838741767	0.0491452677	-0.0987638666	-0.0224442004	-0.0671065439	-0.007760763	0.0039151117	0.1826834376	0.1834246309	0.0303475561	0.0037842536	0.0236329015	0.0839853441	0.2281277352	0.1266675827	0.0996666578	0.0325563146	-0.0431073188	0.0860727619	0.0066144337	0.0971222206	-0.066287326	0.0376393094	-0.0566673401	-0.034494008	0.2451027378	0.063530904	0.1264973409	0.0750076079	0.1027183587	-0.0136671948	0.0055867065	0.2316497375	0.1163824428	0.0247540836	-0.0346831184	0.1158928708	-0.0430337404	0.1297670281	-0.0903122058	0.0972849175	0.0361750388	0.0794796316	-0.1501028297	0.0792680626	-0.3014932013	0.0206827542	0.0228124602	-0.0196632039	0.1981587828	-0.0293316477	-0.0469958241	0.0652253079	-0.0269700487	-0.0579391541	0.0323294309	-0.0021953944	-0.1015922586	0.1326888823	0.0692973963	-0.0019104788695756	0.0026718294785865	7.138672762644341e-06	3.649929511094863e-06	0.0143122795059724	-0.01747726131957	0.0003054546632325	0.000204841344657	-0.0383687374322931	-0.0450383203293539	0.0014721600121482	0.0020284502980894	-0.0009149463148659	-4.001925931790002e-05	1.6015411163533276e-09	8.371267590866906e-07	0.0002496969664542	-5.883388089997786e-08	6.23485750564299e-08	3.461425541752779e-15	-0.0004308858165913	0.0001540054298489	1.856625869395514e-07	2.3717672422944457e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.5835833015321	-2.1181567164528587	4.486587875454356	756175.6083475327	897.4253690658077	1.5766727570563717	805372.2930429011	2.4858969828437405	810.8937479654948	-0.5921041923656958	0.3505873746170329	657548.6704895273	817.0102828500517	679.5131061638103	1.246368	21.98938	0.1503366727481055	0.0968755018263478	0.009798452	-0.1664157418	0.0306529107	-0.0342487123	-0.0025273625	-0.1949487903	0.0087961383	0.1209904882	0.0291537343	0.0584009431	-0.0504309739	0.1999009821	0.0150891348	-0.0222405305	0.1119806009	-0.0225005533	-0.1941875622	-0.0356103742	-0.0878496621	-0.0141433635	-0.0467068212	-0.0112311714	0.0766907991	0.1473670186	0.1247290451	0.0286152267	-0.0072509502	0.1178786624	-0.0111017197	-0.0545032246	0.0082244075	-0.0733768661	-7.65146e-05	0.0162524948	-0.1507468147	-0.0172247427	0.1696178354	-0.0543579601	-0.031629997	0.0047011839	0.2035645751	0.0853571795	0.0089158916	0.042243404	0.0629481274	0.0571598079	-0.0147096362	0.0327634447	0.0651516905	-0.0392998946	-0.1665791741	-0.0580348242	-0.1067825206	0.0127739774	0.0806860504	0.0507972546	-0.1986144008	-0.0238388486	-0.1105852426	0.0477815089	0.0868948324	0.1492139222	0.164276382	-0.0894088154	0.0139110374	-0.0073687212	-0.1069156176	-0.2623250121	-0.0649529284	-0.0444238481	-0.046620699	0.1294367287	0.0583804184	-0.0232351475837049	-0.0213246687141293	0.0004547414957673	0.0005398720832365	0.1029228951669125	0.0886106156609401	0.0078518412078108	0.0105931223495392	-0.028872951902727	0.009495785529566	0.0008336473515771	9.016994282351685e-05	-0.001423962440849	-0.0005090161259831	2.590974165108432e-07	2.027669032948642e-06	0.0002497294220387	3.245558449999162e-08	6.236478423178315e-08	1.0533649652360965e-15	-0.0003218223412895	0.0001090634753017	1.0356961935305543e-07	1.1894841644906336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.3991132514527	-5.184470050079426	26.878729700170567	747185.8269898978	897.3329137002269	-0.092455365580804	805206.3580097388	0.0085479946246801	810.2272822865268	-0.6664656789679384	0.4441765012421951	656468.2489614112	816.6280334198956	673.5350775157704	1.377262	24.298697	0.2105888220070955	0.1460802492938298	-0.0058792831	0.0736225485	0.1346759142	-0.0155717567	0.0952489489	-0.0676896182	0.2525302886	0.0620539529	0.1186915253	-0.1447939622	-0.0587858821	0.120018737	0.090499595	-0.1299790471	0.1715234629	0.1891527305	-0.0717536791	-0.148458618	-0.0888749068	0.0415362056	-0.2145132077	0.2502928027	0.0072677192	0.037518476	-0.1811982829	0.0045660063	-0.0167633461	0.1977180886	-0.101616544	-0.0354606439	0.0586818281	-0.1943945035	-0.0200597128	-0.168865415	-0.1460184	0.1664561607	0.0392235483	-0.0801840991	0.0338343814	0.1728343176	-0.1710952	-0.0047084621	-0.2309545304	-0.1172449198	-0.0792359224	0.0877458096	-0.0574224915	0.0171565364	0.018549435	-0.0483682508	-0.0286499325	0.1323172585	-0.0395763641	0.0360203161	0.0722990015	0.1783573205	-0.1283942126	0.0741046014	0.248385344	-0.0625573893	-0.2093234921	0.0370007878	0.1333329598	-0.2042301918	0.3191900305	-0.0710882841	0.0794886517	-0.122962636	-0.0539993384	0.109251713	0.1143772181	0.1259946088	0.0471208409	-0.0233494294747487	-0.0001142818910437	1.3060350620546649e-08	0.0005451958567962	-0.0298247393614161	-0.1327476345283286	0.0176219344728667	0.0008895150779764	-0.0188246241958438	0.0100483277068832	0.0003543664761147	0.0001009688897049	-0.0004320048969785	0.0009919575438705	9.839797688415951e-07	1.866282310134044e-07	0.0002489915083434	-7.37913695300033e-07	6.199677122712144e-08	5.4451662171135e-13	3.905375876149896e-05	0.0003608761000509	1.5251960734013567e-09	1.302315595880186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.7919866110691	-3.607126640383626	13.011362599765269	740962.844213831	886.8177261844758	-10.515187515751109	786445.6794750039	110.56916849140796	808.5864402369449	-1.64084204958192	2.692362631676196	653812.0313350544	815.3468839021007	652.2517161018708	1.201998	21.206558	0.0980265546344772	0.0564976630333359	0.0292517459	0.2348719872	0.0843301512	-0.0906075029	0.0945393892	0.0164272937	0.2463477327	-0.1941112108	0.0751035201	0.0770766566	-0.019091968	-0.0991619302	0.1323701424	-0.1717239964	0.0546984554	-0.0862489063	0.0147768061	0.0383421492	0.1358791944	-0.0062568713	0.0312811968	0.1142104167	0.0889511401	0.1591324764	0.0046571046	0.0280931591	0.0162950793	0.0147724516	-0.1355805134	-0.0501970888	0.1130015488	-0.1654171907	-0.1296285013	0.0210738093	-0.0148570897	-0.018331479	-0.0987851296	0.1249518728	0.0753847548	0.0407727331	0.0499050935	0.0318095719	-0.1586059342	-0.1974612148	-0.0335356544	0.0421230847	0.1577431444	0.0534955755	-0.0155282982	-0.0369376617	-0.2102852989	0.1152657454	0.0118424783	-0.0504492602	-0.0250000737	0.1194360063	-0.0637498506	0.067869063	0.092572677	-0.096841133	-0.1324666663	-0.0235875288	0.1324737535	-0.1723366046	0.0641057347	0.0695317177	-0.0797730462	-0.1948387344	0.100545515	0.0825489346	-0.1407759417	0.1223675745	0.0355847396	-0.0233342520819235	1.5177392825201086e-05	2.3035325297046538e-10	0.0005444873202227	0.0126339182820061	0.0424586576434222	0.0018027376088813	0.0001596158911564	-0.0257355551706126	-0.0069109309747687	0.0006623187999396	4.776096693801883e-05	-0.0010759802569699	-0.0006439753599914	4.147042642760533e-07	1.157733513389012e-06	0.0004570440465634	0.00020805253822	2.0888926049904733e-07	4.3285858659784564e-08	-8.175411549632167e-05	-0.0001208078742578	6.683735400585903e-09	1.4594542482693402e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.1606091957267	2.368622584657601	5.6103729485500535	745046.237267138	891.8751811365927	5.057454952116927	795441.33872743	25.577850592692037	809.9581958436129	1.371755606667989	1.8817134444250625	656032.2790142404	816.1014825111013	661.7687706535353	1.32738	23.418646	0.1544761338742224	0.0854454568375566	0.1771884535	0.2892422959	0.0705111973	-0.07645874	-0.1799112404	0.114744029	0.1174929121	-0.1523916843	0.0254123585	0.1764984057	0.0265186173	0.1993913439	-0.0116459614	-0.2660192914	0.0429820657	-0.0979441248	0.111304556	0.0201790575	0.1475155063	-0.0928074707	0.0122868057	0.1037309594	-0.0955317406	0.0843148305	-0.2609829916	-0.0810878467	-0.1179487149	0.1397024271	0.0052156959	-0.1105705526	-0.0436895148	-0.1846234781	-0.2001954593	0.0766542654	0.0889142249	0.0384785088	-0.0985286828	0.154579131	0.0199436089	0.0305883927	-0.0524055777	-0.0252421312	-0.0665948725	-0.2089066102	0.0218764315	0.073563466	-0.1927755603	0.1864911724	-0.1735781482	-0.1288272707	-0.1443398	0.102058334	-0.0064397091	-0.1798301066	-0.1557925843	0.1118676438	0.1659702834	-0.0425086277	0.16506482	-0.2879121115	0.0990996078	0.1636984446	-0.0176112945	0.1337643515	0.0208384993	-0.0444039624	0.0550272884	-0.0057165191	0.1042532184	-0.1715399137	-0.2732130164	0.1185609488	0.023839813	-0.0054347919775494	0.0178994601043741	0.000320390672028	2.953696383923532e-05	-0.025413635674738	-0.0380475539567441	0.0014476163620913	0.0006458528782083	-0.0135272768337273	0.0122082783368853	0.0001829872185362	0.0001490420599508	-0.0025109646031452	-0.0014349843461753	2.0591800737681536e-06	6.304943238248132e-06	0.0007221372300363	0.0002650931834729	5.214821790045e-07	7.027439592379662e-08	-0.0001080934153725	-2.6339299876178325e-05	1.168418644689182e-08	6.937587179672476e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.0999611837286	-0.0606480119980687	0.0036781813593178	744941.5429953538	888.5695605862525	-3.3056205503402225	789555.8640004458	10.927127222831595	809.4485764888295	-0.5096193547833536	0.2597118867698016	655206.9979797925	815.2630828378446	654.7742784233654	1.340292	23.646448	0.1803398404899667	0.0996346356939847	0.0258637954	0.1622878516	-0.1136990837	-0.1206628641	-0.0038764896	0.0952034859	0.0473648112	-0.1790798755	-0.0508351376	0.0175686751	0.1766294552	0.1056071908	0.0633590667	-0.0509463194	-0.0482264045	-0.1882635372	0.1107360753	0.100713104	0.08502772	-0.098676139	0.0385462321	-0.0281478656	0.1415617093	0.1075506206	0.0077973646	0.1867652026	0.1714695354	0.1267523813	-0.0376336828	-0.1523801217	0.0667440711	0.0062044995	-0.163610209	0.0760440386	0.1375552903	-0.0990409697	-0.0178931311	0.1346727764	-0.006249109	-0.0063350592	0.1092494977	-0.1033641884	0.0331853942	-0.1286161863	0.0043055037	0.1756590006	0.1448826895	0.0421600176	-0.0021697399	0.0380860994	-0.1309324241	0.0435717883	-0.0431614635	-0.1305406456	-0.0958072744	0.0962097269	0.1050692056	0.1168009379	0.0035288877	0.011341842	0.1141470388	-0.169224804	-0.0739672906	-0.1516383552	-0.0756420733	-0.0833343336	0.0336899918	-0.1713959893	0.02162027	0.2330144459	-0.031719428	0.1145803187	0.0119549848	-0.0124661975275444	-0.007031405549995	4.944066400850049e-05	0.0001554060807957	0.0297119611409328	0.0551255968156707	0.0030388314242838	0.0008828006348403	-0.0192432061058838	-0.0057159292721565	0.0003703009812335	3.267184744429554e-05	-0.0009240099061269	0.0015869546970183	2.5184252103884447e-06	8.537943066206426e-07	0.000248962484155	-0.0004731747458813	6.198231851662863e-08	2.2389434013983285e-07	8.111531877078861e-05	0.0001892087341432	6.5796949392866516e-09	3.579994507610566e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.9514081795478	-0.148553004180826	0.0220679950511485	744685.1328790645	887.5118932908581	-1.057667295394367	787677.3607327235	1.1186601077468354	810.107412666187	0.6588361773574434	0.4340651085949686	656274.0200567037	815.4733581885095	647.3068213532953	1.04997	18.524376	0.0909196906306205	0.0445284034304065	-0.0078168846	0.1077081501	-0.1495186884	-0.0824287604	0.1195816057	0.1687698553	-0.0982209085	-0.1036086954	-0.1228301981	-0.1010442798	0.0829331409	0.1079664116	0.0083048581	0.1096591763	0.0210167936	0.0144005956	0.1355986827	0.1514486914	-0.0938982464	-0.0836467208	-0.0575387455	-0.1491173855	0.1549997168	-0.1498664907	-0.0017532756	-0.0897982617	-0.0908249811	-0.0017093839	-0.2406713139	0.138306917	0.0229347394	0.1603947124	-0.0957248235	-0.0708870689	0.0839799635	-0.130740673	0.1196472662	0.0633981186	-0.0388146263	-0.0292096818	-0.1044506848	-0.2041772038	-0.1989593733	0.1615485654	-0.1625699829	-0.0348534979	0.0546658758	-0.001486264	0.1263791954	-0.0525888163	0.0036221485	-0.0088939173	0.1278898736	-0.1269856027	-0.0529991455	0.1323872431	0.112612616	-0.062616452	0.0663037676	0.1346571578	0.1454980491	-0.1479428262	-0.0955091903	-0.0508163602	-0.1027019992	0.0215851367	-0.1420370059	-0.0406972911	0.0406683412	0.0782900289	0.0055047671	0.1104315261	-0.0	-0.0086941811567271	0.0037720163708173	1.4228107501713714e-05	7.558878598598858e-05	0.0162030333826379	-0.0135089277582949	0.0001824911291788	0.0002625382907988	0.0020915524000315	0.0213347585059153	4.374591442077529e-06	0.0004551719205057	-0.0002329994314496	0.0006910104746773	4.774954761137475e-07	5.428873505583685e-08	2.400574825567325e-05	-0.0002249567358993	5.762759493147593e-10	5.060553302647943e-08	-4.899723056444592e-05	-0.0001301125493352	2.400728602985473e-09	1.6929275494513836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.5727157762267	1.6213075966788892	2.628638323048676	747485.98086468	887.5856407903856	0.0737474995274851	787808.2697372794	0.0054386936865564	809.717873984889	-0.3895386812979495	0.1517403842273455	655643.0354506086	814.3389370152769	659.5311973375433	0.915622	16.154093	0.0242379475648833	0.0139004658794941	-0.005123086	0.0716531527	-0.1830071093	-0.1287352003	0.0402078449	0.0942448318	-0.1226531852	-0.0602389849	-0.0294109112	-0.1374697675	0.0660798727	-0.0303852737	-0.0142430098	0.1785292934	-0.0168682784	0.0114381158	0.0765069862	0.1268854453	0.1127641783	-0.0133263224	-0.0016673184	-0.1015338866	0.0110772224	-0.0826143136	0.0172596534	0.1417554342	-0.3275470984	0.1244341659	-0.1152839422	0.1616018726	-0.001944517	0.2061844837	-0.0028592953	-0.0334685375	-0.0162617408	-0.0603293199	-0.0286772377	0.1112251483	-0.0902530299	-0.0319998312	-0.087017894	-0.1346247932	-0.012961441	-0.0552743753	-0.2614906128	-0.1329350796	0.0407132877	-0.01113126	0.1334502108	-0.0060202959	0.1204258552	0.0545634624	0.0604686235	-0.0850070523	-0.0003670867	0.0996757274	0.0745706147	-0.0188820943	0.1420903876	0.1225205698	0.1478436743	-0.1046515176	-0.0468537744	0.0075392998	-0.0971832023	-0.0556419118	-0.0644657724	0.0271911761	-0.0505004223	-0.024196595	0.0278228012	0.10612066	-0.0119549848	-0.012605686714636	-0.0039115055579088	1.5299875729552206e-05	0.0001589033375475	0.0109783015714128	-0.005224731811225	2.7297822499227506e-05	0.0001205231053928	0.0020397849880424	-5.176741198910026e-05	4.160722797443133e-06	2.679864944049241e-09	-6.99746047523785e-06	0.0002260019709743	5.1076890884296434e-08	4.896445310251592e-11	9.400019728489362e-05	6.999444902922036e-05	8.836037089598921e-09	4.899222894904127e-09	-5.399966623606824e-05	-5.0024356716223245e-06	2.915963953606768e-09	2.5024362648719496e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.8477283670368	2.2750125908100927	5.17568228834445	751424.984175092	883.7042219592679	-3.881418831117685	780933.151908635	15.065412142554976	809.9941410533169	0.2762670684278419	0.0763234930977138	656090.5085407005	813.2852219380605	658.1978476328009	1.011978	17.854086	0.088856694655716	0.0430722288564186	0.0138415808	-0.0615590652	-0.0691525654	-0.1435964227	0.0494784616	-0.026325797	-0.1771355316	-0.0503441219	0.0918221147	-0.0264858205	0.0886814292	-0.2580567299	-0.0232792961	0.1566595267	-0.0787558911	-0.1063765664	-0.0345673698	0.0002782419	0.1512868584	0.0985789569	0.0677748245	0.0079466683	-0.1366240913	-0.1668661042	-0.085717524	0.0069265831	-0.1345339195	0.0335784432	0.1603422864	0.0840790019	0.0104470769	0.1814991466	0.1192291377	0.1488960219	-0.0806887733	0.002724002	-0.2458375768	0.0671226408	-0.0025192786	-0.1022244785	-0.1686368162	-0.0061397121	0.0422434437	-0.0201563577	-0.0951150818	-0.0317503023	-0.082736139	0.0058808057	0.0557084057	0.1517593333	0.0236640299	0.1246922349	0.021818216	0.0128297014	0.0772820822	0.0138492585	0.058073184	0.0012729768	0.1227165099	0.1187305352	0.1020506502	-0.1149070405	0.0381283657	0.083835922	-0.0325643384	0.0190688543	-0.0117068591	0.0903114377	0.1333488007	0.0305744688	-0.0580129678	0.1016540472	-0.023839813	0.0014620325586065	0.0140677192732425	0.0001979007255507	2.1375392024254693e-06	-0.0198960931376745	-0.0308743947090873	0.0009532282486525	0.000395854522143	-0.0225735963494884	-0.0246133813375308	0.0005095672521496	0.0006058185408667	-0.0001740010083258	-0.0001670035478505	2.7890184994675005e-08	3.0276350898395124e-08	0.0002499992289268	0.0001559990316419	6.249961446399455e-08	2.4335697873212505e-08	9.021740988571616e-06	6.302140722463985e-05	8.139181046487314e-11	3.971697768573888e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
