global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
861.1137935262117	-0.2215369686073245	0.0490786284597226	741516.9654011031	903.7985877288633	-5.370398304944956	816851.8871806877	28.841177953755658	810.7979015759755	0.1571283031768189	0.0246893036592263	657393.2372000053	814.9271075804852	664.3242903292287	0.882548	15.066988	0.0869133659729698	0.0503974169044585	0.0288232734	-0.0597874994	0.0654766387	0.0361592102	0.0477245339	0.0148423599	-0.0543304625	-0.049139081	0.0263184244	0.0068641102	-0.2384120523	-0.0086498173	0.1324250295	0.0345821244	0.0330723832	0.0171333474	-0.0473668845	-0.0559693608	0.1385585821	-0.1439734112	0.0163491192	0.1133232254	-0.0576412932	0.1574527747	0.0395334887	0.1067051536	-0.0885470429	-0.0257623474	-0.0293784284	-0.0312719312	0.0350096727	-0.054075993	0.0244481442	0.0273954575	-0.0355486188	-0.1389569364	0.1550039056	0.0062452015	0.0952513212	-0.0777070257	0.0151657845	0.2095354889	0.0739773158	-0.0867936231	0.0360240326	0.0045112965	0.0221153454	0.0211763181	-0.2515412386	-0.0812201169	0.0221458448	0.0778527556	0.0412905693	-0.0770880322	0.1831514368	0.0019973083	0.0486731187	0.0981207303	-0.0342913053	0.0791820005	0.1024654041	0.0861850688	0.1552133322	0.080917762	-0.1206001596	0.0373676216	-0.1107627372	-0.1704509647	-0.0258631659	0.1437067008	0.1082959623	-0.0459117060985363	0.0027387817587651	7.500925522144997e-06	0.0021078847568783	0.0019161818252797	0.011198308647323	0.0001254021165607	3.6717527875322426e-06	-0.0190653694858582	-0.0196422326085466	0.0003634883136322	0.0003858173018482	0.005075360018668	-0.0008926215474173	7.967732269138324e-07	2.5759279319093647e-05	0.001007316185889	-6.0423706998100025e-05	1.0146858983539625e-06	3.651024367392242e-09	-0.0016520687525989	0.0001136356047512	2.729331163313685e-06	1.2913050667170953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.9089623553369	-0.2048311708747405	0.0419558085619171	741164.2414637429	901.7875057290668	-2.011081999796488	813220.7054890516	4.044450809905442	812.2465885818715	1.4486870058959769	2.098694041051849	659744.5206628881	815.5488660520566	663.1824199448047	0.8951829999999998	15.282689	0.1955697949331478	0.0939506016133856	0.0538021055	-0.0756542718	-0.0026586234	0.0612890682	0.1523998294	-0.0533978028	-0.0535618883	-0.1132085003	-0.0180764175	0.0049873474	-0.1040798703	-0.0238136808	0.1626310558	0.0261544859	-0.1012340162	0.0782716606	-0.0314451589	0.0631755241	0.3209006805	-0.1500206898	0.0575721915	0.0888571206	0.2165707671	0.1585468998	0.0424414475	0.0122013848	-0.0159054697	-0.0417931181	-0.0129312414	-0.0057702062	0.0343999502	0.0159094241	-0.0857792104	0.0378414934	-0.1632793267	-0.2488652942	0.1395506806	0.040856377	0.0353160997	-0.0241973959	-0.0727686663	0.2054668657	-0.0945396079	-0.1540191978	-0.0345051057	-0.0507164453	-0.0330833717	0.0755647179	-0.0426291822	-0.1994611056	-0.0586768947	-0.0021814136	-0.0629014604	0.0129039047	0.1683177605	-0.0968627216	-0.0105223632	0.0511695741	0.0227629064	-0.0975799919	-0.0708213846	0.0571506933	0.0121562442	0.008789548	-0.0467417615	0.049055107	0.0520989954	-0.1797156479	0.0953928443	0.1412592515	0.0993643757	0.0194061708402131	0.0653178769387494	0.0042664250477856	0.0003765994666795	-0.0095290439729325	-0.0114452257982122	0.000130993193572	9.08026790380812e-05	-0.0363583493227395	-0.0172929798368813	0.0013219295654743	0.0002990471516387	0.005758730666023	0.0006833706473549	4.66995441666391e-07	3.3162978883793703e-05	0.0004776004860196	-0.0005297156998694	2.2810222424615813e-07	2.805987226881283e-07	-0.0008348808526372	0.0008171878999616	6.97026038100218e-07	6.677960638438133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.8926012869473	0.9836389316103578	0.967545547779566	742858.8561531807	902.6389300574556	0.8514243283888163	814757.0380552682	0.7249233869723469	812.0202335182203	-0.2263550636512263	0.0512366148405507	659376.8596429849	815.4031245195681	665.960559422654	0.867243	14.805705	0.1190256003751447	0.0618871424370837	0.0558726898	-0.0073518203	0.0216871222	0.0552752835	0.1327064822	-0.026397593	0.011233548	-0.0987349608	-0.0120635289	-0.0317396861	0.0210693598	0.066865498	0.139369137	0.0164680171	-0.1680107257	0.0768972673	0.0184391057	0.0841338651	0.049173501	-0.1575627478	0.0273887255	-0.003404576	0.014255789	0.1732553054	0.1259336791	-0.0813233117	-0.0872382483	0.0590296903	0.0011552929	-0.0226228347	0.0344634941	0.0972104689	-0.1601699614	0.0206537236	-0.1127178795	-0.0339563415	0.078737019	-0.005067856	0.0165629962	-0.0670021395	0.1482323692	0.1670140669	-0.1260222359	-0.068745495	0.0676674762	-0.0588427165	-0.0086167637	0.0743147609	0.0603850519	-0.1598037141	0.0734958177	-0.0051272689	0.0416918485	0.0579554704	0.1470736328	-0.1644903932	0.0473774154	0.1294854433	0.0211251378	0.0411398392	-0.0245615721	-0.0109262998	0.0668620281	0.0162344731	0.0301955511	0.1386186669	-0.0002934326	-0.0482055917	0.0734627031	0.1386044847	0.0898496795	0.0087123769521468	-0.0106937938880663	0.0001143572277204	7.590551215629876e-05	0.0168393134947564	0.0263683574676889	0.0006952902755438	0.0002835624789746	-0.0847939989639172	-0.0484356496411777	0.0071900222602927	0.0023460121561629	0.0059450475758164	0.0001863169097934	3.4713990874961985e-08	3.534359067872045e-05	3.3136413713164004e-05	-0.0004444640723064	1.0980219137699635e-09	1.9754831157122081e-07	-0.0007951058471728	3.9775005464400015e-05	6.32193308208376e-07	1.582051059693051e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2015140868949	2.3089127999476204	5.3310783177619605	746844.2569500817	904.0393266736364	1.400396616180842	817287.104172522	1.9611106826107527	812.5047234140426	0.4844898958223211	0.2347304591539236	660163.9255701299	815.6574680641327	665.4307752287323	0.997645	17.031933	0.0729193957268631	0.0485307110319307	0.0122245773	0.1146821426	-0.0264741242	0.0425738649	-0.0327025651	-0.0561733901	0.07281172	0.0766218604	-0.0770060553	-0.0277386417	0.1035574655	0.1647340147	0.0795004863	-0.0266678354	-0.1146524893	-0.0067697984	-0.0755468734	0.1358703355	-0.1054062663	0.1473012382	-0.0787148972	0.0391805134	-0.00865341	0.0744138369	0.1399511794	-0.1031843833	-0.0770225181	-0.1777724593	-0.0540391024	-0.0063826372	-0.0176202199	0.1068769093	-0.0081685137	0.0793576667	-0.0573878057	0.0938985669	-0.1805810372	-0.1130321178	0.0221874153	-0.1066595775	0.1207961287	0.077035372	-0.2152747098	-0.0222692654	-0.0402085422	-0.0608813608	0.0804365701	0.0299869208	0.1632472746	0.0430246379	0.0652504553	0.0421888669	0.0721392968	-0.070428314	0.0641997756	-0.1817204921	-0.0023025812	0.069533353	0.0101967197	-0.0031473102	-0.0329400455	-0.0406100416	-0.0771678948	-0.0571680779	0.0238607979	0.1423000356	-0.0083324825	-0.1124034545	0.0086573948	0.1357462967	0.0798077096	0.0132004192699639	0.0044880423178171	2.014252384651709e-05	0.0001742510689028	0.0635294109476234	0.046690097452867	0.0021799652001582	0.004035986055352	-0.0811466058058414	0.0036473931580758	0.0065847716338086	1.3303476849578166e-05	0.0059059711950978	-3.907638071859974e-05	1.5269635300649536e-09	3.488049575732494e-05	-0.0001815300970477	-0.0002146665107608	3.2953176134147374e-08	4.6081710842244136e-08	-0.0006869714826902	0.0001081343644825	4.719298180295717e-07	1.1693040782055785e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.4021408481809	0.2006267612860028	0.0402510973441107	747191.0611029183	900.4206228431749	-3.618703830461527	810757.2980412911	13.09501741259693	811.2697481483576	-1.234975265684966	1.5251639068536522	658158.6042606996	814.3974604976679	666.8312472985574	0.848257	14.48157	0.1290103643781724	0.0780876411290961	0.0184100314	0.2017133547	0.0412633179	-0.0142627895	-0.0863590738	-0.0576497489	0.0824009563	0.1486909301	-0.074197257	-0.0572661542	0.1239285621	0.0545183851	-0.0859972703	0.0086313857	-0.114429391	-0.0843204098	-0.0945176808	0.0035532177	-0.1964160579	0.087303356	-0.0705437579	-0.0281606098	-0.0123257737	0.0721462143	-0.1860705942	0.1823145295	0.0402984324	-0.0579416991	-0.1773086798	-0.0715672262	0.025769509	0.1376274643	0.0410302149	0.1065132594	0.0638089952	0.1909557693	-0.1275220247	-0.0529749176	0.0238310607	0.0775221787	0.013196565	0.0511375332	0.0915603829	-0.0319785198	-0.0842111023	-0.0471860757	0.1265107925	0.014798119	0.1068755494	0.0561247385	0.0465651469	-0.0548733291	0.0371059986	-0.0482230044	0.0445145601	-0.1667582606	0.0202555523	0.0032583501	-0.0473681882	-0.0006109254	0.0318974236	0.1021429482	-0.0999588091	-0.1473637839	-0.0422242753	0.1121011066	-0.0552705775	-0.098279838	0.0215587718	0.1326888823	0.0692973963	0.021942912873655	0.0087424936036911	7.643119441057981e-05	0.0004814914253808	-0.0117430629399422	-0.0752724738875656	0.0056659453251542	0.0001378995272114	-0.0980354093987472	-0.0168888035929058	0.0096109414959799	0.0002852316867997	0.0056180394405998	-0.000287931754498	8.290469524829682e-08	3.156236715613491e-05	2.2766745060298632e-05	0.0002042968421079	5.18324680640632e-10	4.1737199695300526e-08	-0.000617068213416	6.990326927420001e-05	3.807731800084141e-07	4.886467055221315e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.119155968614	-0.282984879566925	0.080080442063507	746701.9157119099	900.9805341849298	0.5599113417548551	811765.9229801614	0.3135007106257221	811.2603717134596	-0.0093764348980585	8.791753139752942e-05	658143.3907126606	815.4295937481054	666.2782354752944	0.769089	13.129992	0.1344509247560367	0.073467253006714	0.013213521	0.1786471996	0.0507156955	0.0241042769	-0.0337994301	-0.0643742964	0.0405462468	0.1117925746	-0.0220332571	-0.1347092513	0.1013884008	-0.0533309584	-0.0441608385	0.04758476	-0.0544386623	-0.0426285461	-0.0414526494	-0.0230816185	-0.110035175	0.0590605534	-0.0637445877	-0.0976120741	0.0679113641	0.0226600133	-0.1299118452	0.0180760134	0.1548965275	-0.0480178189	0.0231973254	0.2143840959	0.0443551839	0.0691844715	0.0016760444	0.0876457765	0.0548248982	0.0993458428	-0.060116469	-0.0097594208	-0.0336897007	0.1171306739	-0.0268007967	-0.038238012	0.0153868226	0.0474970702	-0.0748364244	-0.0404800973	0.0922196689	0.0334084506	0.110307022	0.1041273313	-0.0270526811	-0.0040858061	-0.028937395	-0.1326433412	-0.0209001159	-0.1997957682	-0.0164774533	-0.0797947237	0.0279785036	0.0113446315	0.0764118552	0.0001887038	-0.0393185713	-0.1333306849	-0.0253961624	-0.0122926229	-0.0546884088	-0.0273856696	0.0345593214	0.1294367287	0.0583804184	0.0146607666469265	-0.0072821462267285	5.302965366745614e-05	0.0002149380786756	0.0452535269316598	0.056996589871602	0.0032486112569916	0.0020478816997544	-0.0863553516980459	0.0116800577007013	0.0074572467668931	0.0001364237478917	0.0049129777266228	-0.0007050617139769	4.971120205161847e-07	2.4137350142291737e-05	-0.0002069396466328	-0.000229706391693	4.2824017348508135e-08	5.2765026384663256e-08	-0.000381993699946	0.0002350745134699	1.4591918679843468e-07	5.52600268831572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.6798636604035	-1.4392923082104971	2.0715623484739005	744216.5471651324	900.8026732462316	-0.1778609386981315	811445.4561275571	0.0316345135145805	809.5587677053942	-1.7016040080653738	2.8954562002641446	655385.3983686764	814.2656359619682	666.3566941401486	0.85761	14.641236	0.0714991650732059	0.0426981885236362	0.0657759256	0.1236169044	0.0867195209	0.0185172769	-0.0845785003	0.0082140606	0.0082362132	0.0891568505	-0.0171885954	-0.0509722882	0.1405690382	-0.1079124519	-0.1429742544	0.139980467	-0.0629254585	-0.0931850226	-0.1367788673	-0.0436058872	-0.1027694151	0.0634136275	-0.0619851094	0.0652979762	-0.0601698827	-0.0384685749	-0.1987088632	0.0995617118	-0.0370904783	-0.0016847347	-0.0525327874	0.0215996706	0.1307227099	0.0628606408	0.0718444736	0.107397092	0.0770409348	0.0797487168	-0.0773670495	-0.0005252214	0.0887509986	0.1408950466	0.0050798324	-0.1272268877	0.0713967049	-0.0959158277	0.057438308	-0.0676632089	0.0950405289	0.0608411879	0.0056174988	0.1315337739	-0.1209608508	-0.0595615775	-0.0471996942	-0.1073918696	0.104169859	-0.1278662242	0.0443371648	-0.1835980538	0.0226339296	0.1219541028	0.0640131574	0.0431132204	0.0192673112	0.0342824638	-0.0813675724	-0.0544601313	-0.0506677911	-0.0728416043	0.0642757292	0.1259946088	0.0471208409	0.0122116969411933	-0.0024490697057332	5.997942423540107e-06	0.0001491255421835	0.059731821454207	0.0144782945225472	0.0002096210122816	0.0035678904942372	-0.0802504506808503	0.0061049010171956	0.0064401348344795	3.72698164297559e-05	0.0042049992088176	-0.0007079785178051	5.012335816736472e-07	1.7682018346156647e-05	-0.0002343126149437	-2.7372968310900004e-05	5.490240152175462e-08	7.492793941495357e-10	-0.0001480071895075	0.0002339865104385	2.190612814590901e-08	5.4749687067186276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.7912368493302	0.1113731889266773	0.0124039872116973	744408.718383997	910.9729441075236	10.17027086129201	829871.7048959293	103.43440939204534	811.0951316612543	1.5363639558601108	2.3604142048661285	657875.3126045874	816.0987094109445	667.0844722823958	1.156162	19.738171	0.083149278879889	0.0466783451632901	-0.0275518623	-0.0135767772	0.0287621392	0.1265702904	0.0481404764	0.0232831653	0.0146656933	-0.0658209694	0.1307798223	-0.0505200924	-0.0388199304	-0.0836445656	-0.0192642018	0.0566223839	0.0444715588	0.0230218777	-0.0738761206	0.0619027878	-0.011475267	0.074017466	0.1331044811	0.2462314853	0.1078352025	-0.0525627081	-0.0159870729	-0.1270535659	-0.1861657148	-0.0699177606	-0.1855558201	-0.0209112133	0.043752196	-0.0615765631	0.0113555467	0.0427464328	-0.0103333055	-0.0562720202	-0.0669868257	0.0338375759	0.2056295619	-0.046733654	0.0226586523	-0.0249590786	-0.2668513962	-0.0222536128	0.145694392	0.0232728202	0.013432641	0.0306366099	0.0524855131	-0.0013979187	-0.1445053126	-0.0321827241	-0.1571062089	-0.1813217223	0.057369139	-0.2088736333	0.1723275659	-0.1241266881	0.0536552845	-0.0220338102	0.0805987451	-0.0904080422	0.0158040391	0.0342836137	0.1417205565	0.0850008284	-0.0015797808	0.0766259617	-0.0707129306	0.1223675745	0.0355847396	0.0122800156308642	6.831868967089975e-05	4.6674433583487046e-09	0.0001507987838942	0.0225668245529107	-0.0371649969012963	0.0013812369946733	0.0005092615704018	-0.0905329616187771	-0.0102825109379268	0.0081962171394669	0.0001057300311885	0.0036359803612187	-0.0005690188475989	3.237824489227807e-07	1.3220353187168068e-05	-0.0003777694405193	-0.0001434568255756	1.4270975019026494e-07	2.0579860804228122e-08	-0.0001478138156621	1.9337384539997961e-07	2.1848924100589283e-08	3.7393444084775193e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.1386324451112	1.3473955957809949	1.815474891530022	746735.5760841069	904.928492165782	-6.044451941741613	818895.5759334358	36.53539927602396	814.3468391899356	3.2517075286813224	10.573601852082794	663160.7744986388	818.4333436547256	669.6963160907725	1.434028	24.481937	0.2528866900263733	0.1422083675160508	-0.1559701955	-0.1770895752	-0.0637817203	0.0995163756	0.1249410613	0.1770558883	0.0491931703	-0.1603731192	0.1252219485	0.1087921301	-0.1414608892	-0.0219947392	0.0903910468	-0.1969041899	0.1769218479	0.0919409281	0.1377318008	0.1309333217	0.1106277016	-0.0785847123	-0.0104506245	0.2137568623	-0.0033318665	-0.0058607744	-0.1151753037	-0.1858167598	0.1636483066	0.0733945471	-0.205146994	0.0288725734	-0.1905639181	-0.1561555246	-0.0216833755	-0.1822025417	-0.1441389414	-0.0963735552	0.1154210006	-0.0809231173	0.1885872487	0.0513987765	-0.1025991711	-0.1004004942	-0.0262287829	0.2051963735	0.1804406111	0.1876026173	-0.2739229535	-0.0663926984	0.0140603598	0.0711071849	-0.0673612903	0.0130917929	-0.1504949321	-0.182213455	-0.0561999104	-0.1419704447	0.1533608867	0.024128175	0.1825768551	-0.1927413411	-0.1040601536	0.1443482999	0.2449870131	0.0768311043	0.1274084686	-0.1181657261	-0.2310360529	0.3669252679	-0.0623906999	0.1185609488	0.023839813	-0.0185668729392602	-0.0308468885701244	0.0009515305344576	0.0003447287707426	0.0126759705901378	-0.0098908539627729	9.782899211290036e-05	0.000160680230402	-0.0320015528739361	0.0585314087448409	0.0010240993863433	0.0034259258096556	0.0013350338537107	-0.002300946507508	5.294354830413263e-06	1.7823153905536428e-06	0.0002317937781399	0.0006095632186591	5.372835558436918e-08	3.715673175421636e-07	-0.0003096548644676	-0.0001618410488055	9.588613508844775e-08	2.6192525078464238e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.775521329497	0.6368888843858258	0.4056274510542217	747836.7022907033	905.8130308748024	0.8845387090203758	820497.2469025957	0.782408727755433	813.9281463363102	-0.4186928536254299	0.1753037056770057	662479.0273984619	819.879044492599	671.7234162470822	1.325299	22.625704	0.1130458647038655	0.070016497246463	-0.2445623563	-0.2023175587	-0.1130212195	-0.0563385188	-0.0375389699	0.0575424034	0.063348786	-0.0682837321	0.0587763842	0.2529954635	0.0825810752	0.1276222286	-0.0574999784	-0.2264708834	0.2485622619	-0.1103750354	0.1206800032	0.1846961378	-0.0796953479	0.010574049	-0.0144824937	-0.1281363405	-0.1151080939	-0.0882936925	-0.143368508	-0.1261315925	0.0854653012	-0.1634437691	0.0096816094	0.0955619968	-0.2620835828	-0.1546895275	0.1482465	-0.2120198895	-0.1116578152	0.1120871085	-0.015491596	-0.0198602878	-0.109973727	0.0628204714	0.1699263316	-0.2270810243	0.0039340754	0.1159583046	-0.0727813194	0.2423087007	-0.3128725259	-0.0489723761	0.025533234	0.0994533337	-0.0977555206	0.0354220565	0.0702506183	0.0054396084	-0.0164223028	-0.0225908682	-0.0103101815	0.0302535628	0.0807447422	0.1471578949	-0.101151174	-0.0605716061	-0.1419600206	-0.173520166	-0.0521997343	-0.3475933302	-0.1414423152	-0.0252460717	0.0901821876	0.1145803187	0.0119549848	-0.0251404108290245	-0.0065735378897643	4.32114003881669e-05	0.0006320402566521	0.025349546805657	0.0126735762155192	0.0001606195340905	0.0006425995232521	-0.0114287737134191	0.020572779160517	0.0001306168685925	0.0004232392423874	0.0001165748438592	-0.0012184590098515	1.484642358688298e-06	1.358969422079686e-08	0.0004704817319327	0.0002386879537928	2.21353060082393e-07	5.6971939285793846e-08	-0.0003170273295846	-7.372465116999992e-06	1.005063277035426e-07	5.435324190138171e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.0032781098408	1.2277567803438387	1.507386711680269	749961.6776969903	913.1166489489972	7.303618074194787	833782.0145878461	53.34283697370478	815.8992372996966	1.9710909633863596	3.8851995859433663	665691.5654262266	821.2312322307849	673.5995796812857	1.113769	19.014429	0.1091831934015748	0.0622617139475278	-0.2785295325	-0.1464550904	-0.1163075553	-0.1216409571	-0.0410317744	0.0718327749	0.1261218852	0.0089178951	0.1018691683	0.2686153213	-0.0421826621	0.2157674709	-0.116738369	-0.3337316009	0.1050925655	-0.1186201248	0.1578007749	0.1225557663	-0.1270258657	-0.031741023	-0.1050049055	-0.0227353048	-0.1554849458	-0.0402520998	0.2020365815	-0.1179604218	-0.1241530048	0.0431069707	0.0039386646	0.0376709446	-0.3224394897	-0.0122799585	0.1113232669	-0.1708024817	-0.0576893379	0.1280108112	0.0128533086	-0.1589819112	-0.0128335692	-0.1010284386	0.2339808936	-0.0942459413	-0.1090714736	-0.0239417131	0.1176942903	0.2897459763	-0.2779923977	-0.0005334487	0.049018512	0.1735585142	-0.0411787917	-0.0446221695	0.0672619572	0.0088019697	-0.0855996833	0.0478878949	0.0855020282	0.0935916287	-0.0402830372	0.1214079916	-0.052661736	-0.0945631773	-0.1471837693	-0.1407998546	-0.0181582458	0.0216652109	0.0032583382	-0.1083108133	0.0024595114	0.1104315261	-0.0	-0.0184146563546505	0.0067257544743739	4.523577324956186e-05	0.0003390995686598	-0.0293338764367661	-0.0546834232424231	0.0029902767775099	0.0008604763068074	-0.0114983501043468	-6.957639092769995e-05	0.0001322120551221	4.840874174524127e-09	-0.0004529813129448	-0.000569556156804	3.243942157533427e-07	2.0519206987719485e-07	0.0002540338269598	-0.0002164479049729	6.45331852398416e-08	4.684969556715756e-08	-0.0001489426054845	0.0001680847241001	2.2183899728511412e-08	2.8252474475806745e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5044719001519	0.5011937903110493	0.251195215446356	750829.999822961	913.3223682239744	0.2057192749772411	834157.7482982491	0.0423204200971617	817.2579309310784	1.3586936313818114	1.8460483839574937	667910.5256697473	821.535291616774	675.3047417919346	1.182903	20.194693	0.1688484053728439	0.0810854972824459	-0.2985448687	-0.0830813068	-0.0683342213	-0.0219627674	0.0918496115	0.0491104539	0.170378467	-0.0315470536	0.1295389025	0.1454997738	-0.3044718505	0.2552149445	0.1621096863	-0.3512017038	-0.0853336476	0.0266170436	0.0076110666	0.1657192352	0.1341153209	-0.0782445941	-0.1537723619	-0.0821317468	-0.007475623	-0.256359218	-0.1166795111	0.0219949836	-0.0331959592	0.0536094043	0.0052880477	-0.2227585901	-0.3272640303	0.0667905354	-0.0532112728	0.0185824274	-0.1469789115	-0.0810771653	0.0750861987	-0.2549456258	-0.0918494218	-0.0732741277	-0.1002373288	-0.112093732	0.1925852392	-0.0887262314	0.1896901122	0.2937643824	-0.2120907705	0.2402163949	0.1576350921	0.0869247497	-0.0463392072	-0.0708707111	-0.0518559856	-0.0537768488	0.0960304168	0.3923490266	0.0463979419	0.133615773	-0.1679240025	0.1417254519	-0.1095180087	-0.1226554636	0.0696197438	-0.0471194076	-0.0571427549	0.3089867544	0.0487546911	-0.0087015236	-0.1233687225	0.10612066	-0.0119549848	-0.0032126387178692	0.0152020176367813	0.000231101340229	1.0321047531552258e-05	0.0057115714550093	0.0350454478917754	0.0012281834179351	3.262204848567705e-05	-0.052390919616684	-0.0408925695123372	0.0027448084582818	0.0016722022413213	-0.0015430110747738	-0.001090029761829	1.1881648816729864e-06	2.380883176874597e-06	-0.0002098846749238	-0.0004639185018836	4.40515767678692e-08	2.152203763899238e-07	-0.0001491617484109	-2.191429263999963e-07	2.2249227188996624e-08	4.802362219115419e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5516006670839	0.047128766932019	0.0022211206725325	750911.6766186852	901.457758616816	-11.8646096071584	812626.0905704538	140.7689611302754	814.357389745761	-2.900541185317365	8.413139167722267	663177.9582335292	818.2077403269427	678.8904670950722	1.37059	23.398909	0.201709402882972	0.1152720968819216	-0.1660811322	0.1215881838	-0.007754154	-0.0052120275	0.1088180465	-0.1120463401	0.0916925151	0.0595925247	0.0020196617	-0.025437141	-0.053739232	0.1280991599	0.0408551233	-0.1169008709	-0.1425698549	0.0554571574	-0.062752229	-0.0200854594	-0.056827204	-0.1806189633	0.0710434934	-0.0336489977	-0.1414405052	-0.2978228439	-0.0147516422	0.1098024184	0.1120380394	0.1247704654	0.0985408915	0.0908184054	-0.0997737217	0.1350818474	-0.1004189959	0.0656286429	-0.0176761846	0.0741064226	0.1156183745	0.0854760031	-0.0803041628	-0.2133145179	-0.0093491588	-0.128111267	0.2880510002	-0.0095626729	0.0999282189	0.1812946088	0.0110483726	0.2472785809	0.1135674054	0.0175109552	0.0158943522	-0.1107270186	-0.058729056	0.034114606	-0.067251116	0.2190776097	0.0173381343	0.2250551803	0.0720025816	-0.056906534	0.4417527938	0.1007959457	-0.0550877888	0.1506327643	0.109112617	-0.0260093284	0.0947314915	-0.0880408071	0.0312403034	0.1016540472	-0.023839813	0.0022153172804308	0.0054279559983	2.9462706319480948e-05	4.907630652975316e-06	-0.0139191625448518	-0.0196307339998611	0.0003853657173733	0.00019374308595	-0.0941262874608099	-0.0417353678441259	0.008859757991155	0.0017418409290844	0.0003743374038175	0.0019173484785913	3.676225188356373e-06	1.4012849189682605e-07	-0.0005561093207995	-0.0003462246458756	3.092575766800812e-07	1.1987150541175381e-07	-0.0005838955247576	-0.0004347337763467	3.40933983831953e-07	1.8899345629666259e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
