global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
830.4411074176908	1.3976216558356782	689632.4328891207	1.953346292860863	858.6406140058468	-1.9772276658278545	737263.7040203377	3.9094292425150647	769.4565743330161	-0.1007465137072358	592063.4197843003	0.0101498600241622	770.7179955587918	668.7935569521628	1.068355	19.916498	0.0826959931429304	0.0387215624158784	0.0332636179	-0.1038787232	-0.1094643594	0.0384954564	0.1706883714	-0.1646969628	0.07216751	0.0013774803	0.0734006438	0.0775649346	-0.103979044	0.2447922053	0.1750461511	-0.1434237954	-0.0965792201	0.0588331997	-0.0668939193	0.1492557284	-0.0972180591	0.1334682394	-0.0334597447	0.0083603594	-0.0350892738	0.1044881685	-0.0593469207	-0.1256999503	-0.0201879555	-0.2927848658	0.0914116454	0.1206302854	-0.0315121322	-0.0959683479	0.1124630894	-0.100984809	-0.0746251452	9.02368e-05	0.0865239138	-0.1130321609	-0.0103012263	0.0255451831	-0.2230485499	0.1732254569	0.0811708758	0.0712441956	-0.0835639362	0.0361792141	-0.0719027322	0.0666296601	0.0841084835	-0.1024543452	0.0147489593	0.1167918703	0.0982444885	-0.0567981208	-0.0901001228	-0.0128557401	0.1307389287	0.004947774	0.0272856902	-0.0909850937	-0.001858041	0.0244988034	0.1437067008	0.1082959623	-0.0057466568578519	4.086811856000329e-06	3.3024065041896274e-05	1.6702031146344853e-11	-0.0631083850571485	-0.0226774975070468	0.0039826682645213	0.0005142688931821	-0.1094681951975218	0.0071983531224475	0.0119832857598027	5.181628767544969e-05	0.0012181733067006	0.0003924935332879	1.483946205157874e-06	1.5405117367289833e-07	0.0009809054990055	0.0003354943233166	1.1255644097773037e-07	9.621755979792287e-07	0.0006659030456185	-0.0003283332574269	1.0780272793255905e-07	4.434268661639941e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.6510488745699	0.2099414568791644	689981.1649964232	0.044075415316546	863.0690112774189	4.4283972715720665	744888.1182273814	19.610702394866923	769.7011898395092	0.244615506493119	592439.9216403562	0.0598367460168851	772.9459339627007	680.0912218956571	1.27499	23.76865	0.1266139253479243	0.0610295504021039	0.0931784199	-0.0522369334	-0.1681737331	0.06073871	0.0353296202	0.0522934218	0.1304363921	0.0776978855	0.0848119946	0.0179739155	-0.0552515423	0.0854193369	-0.0010704449	0.099305027	-0.2138771997	-0.0487674293	0.0188258362	-0.2087617966	0.181414883	0.0634701089	-0.0228345925	0.1749356918	0.106319413	-0.0095194307	0.022009166	-0.0939220731	0.0258282276	-0.0429801054	0.1313307845	-0.130323145	0.1172000575	0.063809036	0.2153658337	0.1399045642	0.0803886316	-0.0127443407	-0.1234551286	0.001162437	0.056353648	-0.0145178003	0.0098938726	0.1147028233	-0.0022525406	-0.0447077801	0.0116497959	0.1899472861	-0.2196864285	-0.0685488846	0.3080857038	0.0840509038	0.0673989708	-0.2541573117	-0.2000836572	-0.1038290271	0.1153239916	-0.1376798633	-0.1589317864	0.0447367156	-0.2551775884	0.136514631	0.1576433665	0.1790763444	0.1412592515	0.0993643757	0.0052738260032896	0.0110204828611415	2.781324071297356e-05	0.0001214510424927	-0.0425454455644711	0.0205629394926773	0.0018101149382793	0.0004228344805795	-0.1621516283114772	-0.0526834331139554	0.0262931505640634	0.0027755441246726	0.0006837770116801	-0.0005343962950204	4.675510017021677e-07	2.855794001316372e-07	0.0006692281757849	-0.0003116773232205	9.714275380995833e-08	4.47866351264385e-07	0.0006667708249804	8.677793618999848e-07	7.530410209395447e-13	4.445833330450432e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.2309968084196	2.5799479338496667	694273.8940423526	6.656131341375164	867.3696172860953	4.300606008676368	752330.0529910274	18.495212041863283	771.7109190937406	2.009729254231388	595537.7426485058	4.039011675313451	774.403169754041	685.1151553204185	1.098929	20.486475	0.1141273523289967	0.0689947537584674	0.1040894245	-0.0718916591	-0.0468642686	0.0655038396	0.0566050543	-0.0094747637	0.0094908138	-0.1021482517	0.1528996828	0.0839958918	0.0156535532	-0.0975451268	-0.0806923665	-0.1222528578	0.0165439165	0.0666048701	-0.0553139748	-0.0191082359	-0.0059047201	0.0902135651	0.1486678021	0.1511531496	0.0802780358	0.0290569775	0.0236338615	-0.1578355268	0.0118918329	0.0879543738	-0.0424545421	0.1234891769	-0.0468306012	-0.1034932974	-0.0053271308	0.0037496187	0.0976449467	-0.0593884255	-0.0721529652	0.0571625241	0.0376479136	-0.0411907635	0.0826720319	0.1352141403	-0.0494881977	0.0953709971	-0.0515605319	0.1266263418	-0.1117888419	0.1386272911	0.1841612971	0.0069792405	-0.0821722889	-0.1524572853	-0.0817263699	0.1280312796	0.0340118011	0.0402646486	-0.0529915538	0.0466011438	-0.0606816197	0.0492948798	0.0552860783	0.1387584941	0.1386044847	0.0898496795	0.0103323127351728	0.0050584867318832	0.0001067566864574	2.5588288016638384e-05	0.0182584082228061	0.0608038537872772	0.0003333694708306	0.0036971086353845	-0.1345892912594308	0.0275623370520463	0.0181142773217159	0.0007596824237706	0.0006858982821641	2.1212704840000004e-06	4.704564534756634e-07	4.4997884662895956e-12	0.0003641918688164	-0.0003050363069685	9.304714856898097e-08	1.326357173119819e-07	0.0005598749072771	-0.0001068959177032	1.1426737221630671e-08	3.1345991179854137e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.8205758221603	-2.4104209862592825	690262.829209466	5.810129330999172	866.709741015312	-0.6598762707832293	751185.7751708293	0.4354366927427817	769.7860577149615	-1.9248613787790416	592570.5746523421	3.705091327515154	772.3708801269531	681.3466972677331	1.210112	22.55917	0.204353422920999	0.1123372144722673	0.077570735	-0.0842315007	-0.0016877564	0.0986010471	0.0792626379	0.0847131902	-0.0234433897	0.0446878928	0.0581679745	0.0214949715	-0.0640242148	0.2138322997	0.0422006358	-0.0076691917	-0.0288026652	-0.0136330974	-0.0576256024	0.1023172572	-0.0628958277	-0.0357465991	0.0976926688	0.0458569361	-0.0457082178	-0.0700978467	-0.0048154864	-0.0749504646	-0.0120701936	-0.1176416071	0.1689208791	0.0138860404	-0.0021594362	-0.0722311023	0.0256964508	-0.1028851096	-0.1186687087	-0.006783379	0.0679554258	-0.0240968707	-0.0107252391	0.0020725098	-0.1618743653	0.1591207238	0.073328038	-0.0179462414	-0.0170484384	0.013703723	-0.0873550094	0.0847718132	-0.0269526316	-0.0347874167	0.1443156345	0.0781134453	0.1248783716	0.0166382974	-0.0243882113	-0.024818785	0.1145152433	-0.0329668948	0.1799140821	-0.0946334476	-0.1186218964	-0.0215957554	0.1357462967	0.0798077096	-0.0029927258689923	-0.0133250386041651	8.956408126935717e-06	0.0001775566538024	-0.0827667310399675	-0.1010251392627736	0.0068503317670423	0.0102060787630627	-0.1066999159288855	0.0278893753305453	0.0113848720592312	0.000777817256328	0.0015507913227051	0.000864893040541	2.4049537265774337e-06	7.480399715762558e-07	0.0006829802285608	0.0003187883597444	1.0162601830852501e-07	4.664619926049626e-07	0.000618470901462	5.859599418489992e-05	3.433490534516825e-09	3.825062559552189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.4192273484229	-3.401348473737471	684622.5777858611	11.569171439796223	856.352540627504	-10.357200387808009	733339.673839181	107.27159987321032	768.7933488760697	-0.992708838891872	591043.2132760822	0.9854708388140484	771.6970555788264	670.1175673133448	1.029705	19.195992	0.1416705894552531	0.0725319617418517	0.0408812702	-0.0125382557	0.0933393997	0.045565115	0.0232372845	-0.0022593203	-0.0310212482	-0.1001775739	0.0081237023	0.0109658913	-0.2369041459	-0.0255546827	-0.018865111	-0.0077771378	-0.0151285656	-0.071641676	0.1336409386	0.2529474007	0.0447465586	-0.0641508355	-0.0470805717	0.0098484171	0.0252634925	-0.068841368	-0.0087657755	-0.0189556786	0.2334741553	-0.0412952335	0.0709712197	-0.0212158442	0.0395112859	-0.0925570035	0.0169699697	-0.0560801101	-0.1738934098	0.2198558127	-0.0355741939	-0.057660748	0.0216994909	0.0070481734	-0.2230487653	0.1489783199	0.0259845457	0.0097091527	0.0341560266	0.1436875932	-0.019326032	-0.0642758868	-0.0736513507	0.0723128063	-0.0125178575	-0.0160788926	0.0506336317	0.0282561201	-0.0520588796	0.0667284895	-0.031486708	-0.0501839646	0.1563944398	0.0088768153	0.0289211625	-0.1185014492	0.1326888823	0.0692973963	-0.0062083715262559	-0.0032156456572636	3.854387700802501e-05	1.0340376993078247e-05	-0.0421472462802086	0.0406194847597589	0.0017763903690045	0.0016499425421482	-0.1238476718371259	-0.0171477559082404	0.0153382458194764	0.0002940455326885	0.0024169807481031	0.0008661894253979	5.84179593670102e-06	7.502841206713172e-07	4.988577732789601e-05	-0.0006330944512329	4.008085841818918e-07	2.488590779608423e-09	0.0007329410874309	0.0001144701859688	1.3103423475754546e-08	5.372026376443901e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.7221856916101	2.3029583431872425	688438.9054288627	5.303617130455729	863.2509188138522	6.898378186348168	745202.14883296	47.58762160188424	768.6960678928867	-0.0972809831829408	590893.6447939855	0.0094635896890396	770.6580709582652	672.7410844533067	1.008105	18.793316	0.2159253147562487	0.1136808172827388	0.0344772522	-0.0862106971	0.0892131223	0.0330272519	0.0750899629	-0.1209741053	-0.1339745452	-0.0896750797	0.0020500222	0.0815007916	-0.2431963127	-0.0183158351	0.0808358134	0.0452829732	0.1401882484	0.116245865	0.0602162273	0.2391839736	-0.0617180615	0.1499973235	0.0164905449	0.0497894855	0.0318946236	0.0406455454	-0.0545830224	-0.0570725616	0.1997756261	-0.1294051262	-0.0003631839	-0.053257864	-0.1835322761	-0.1140440056	-0.1347361837	-0.1792944319	-0.0097533474	0.0639279661	-0.0471792269	-0.0541984252	-0.0418989235	-0.0177235367	-0.1314467205	0.1835050091	0.0122554511	0.1541628167	-0.1593674608	0.0509594627	-0.0604302384	0.0247422364	-0.0402677924	0.0646853411	-0.0738764414	0.0166651233	0.0403978475	0.1752939104	-0.068406594	-0.00415763	0.1789805315	0.0723952855	0.0658331429	0.0373763427	0.017298196	-0.0564838726	0.1294367287	0.0583804184	0.0030925479980652	0.0093009195243211	9.563853120337076e-06	8.650710399789744e-05	0.0380255110115683	0.0801727572917768	0.0014459394876909	0.0064276710117661	-0.0646735109309304	0.0591741609061955	0.0041826630161331	0.0035015813189523	0.0016332846752933	-0.0007836960728097	2.6676188305479405e-06	6.14179534537503e-07	0.0005626389699167	0.0005127531925888	2.629158365100111e-07	3.165626104689253e-07	0.0007820413627114	4.9100275280500056e-05	2.4108370326208847e-09	6.115886929915035e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.0917038424321	0.3695181508220457	689052.2367880321	0.1365436637869441	860.6015387510643	-2.649380062787941	740635.0085006995	7.019214717098234	771.0595114124699	2.363443519583143	594532.7701396367	5.585865270259554	773.6728278688857	672.828377692323	1.148609	21.412621	0.2819545540194427	0.1771411015507676	0.0751791861	0.0097013616	0.0447777222	0.0550094724	-0.0087699474	-0.1116169585	-0.1011809461	-0.0125687161	0.1123426955	-0.0098150895	-0.1192826308	0.0932502278	-0.1672089193	-0.0332711419	0.0582311592	0.0228963232	0.2042052828	0.1996859678	0.108349064	-0.0827340984	-0.2168034175	0.0678055802	0.1076379353	-0.0873840767	0.0758044626	-0.089432641	0.0808730816	-0.0073872461	0.1295574545	0.0901582396	-0.0913255343	0.0515185167	-0.0801140452	0.0795059176	-0.0780810749	0.2856421383	-0.2009685156	-0.0992354097	0.0518159428	0.0346247214	-0.1536048816	0.1724202141	0.0463287149	0.0937286675	0.220073617	0.1265645599	0.1105712332	0.0502258347	-0.1432777844	-0.1793999565	-0.0438122446	0.0490915432	0.0471728693	-0.1736476925	0.1228046123	0.2334788599	-0.0386611743	0.0424953418	-0.0648159061	0.0400936507	0.086915399	-0.082431231	0.1259946088	0.0471208409	0.0034941320609078	0.0004015840628426	1.2208958859063791e-05	1.6126975952916934e-07	-0.092191378963875	-0.1302168899754432	0.0084992503552608	0.0169564384348767	-0.1819162095591622	-0.1172426986282318	0.033093507300373	0.0137458503816303	0.0017509668409117	0.0001176821656183	3.0658848779722984e-06	1.38490921046365e-08	0.0001080891118923	-0.0004545498580243	2.0661557343000217e-07	1.1683256109666151e-08	0.0006724057592957	-0.0001096356034156	1.2019965536324642e-08	4.521295051340269e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.4507369904759	4.35903314804375	696308.0324639484	19.001169985744205	869.079077344063	8.477538592998712	755298.4426772078	71.86866059578259	771.8053246510763	0.745813238606388	595683.4591597532	0.5562373868805491	776.2760467909816	689.3865553579832	1.255145	23.398687	0.2879343679735799	0.1542325456929559	0.0907686702	-0.0921494913	0.0559485206	0.0852570926	0.0947681377	0.0204265968	-0.1638033639	0.0924243659	0.1155633152	0.0919894433	0.0814681638	-0.09652031	-0.1851501417	0.1104589737	-0.091764393	0.0806806845	-0.1494169791	0.0651537684	0.4097510204	-0.1014347274	0.067063109	-0.0680047921	0.1091255753	0.0839641176	0.006817341	-0.1245199412	-0.0010798648	0.2019461571	0.0039438359	-0.0185697126	-0.1844877686	-0.1488772012	0.1206311224	0.3186720345	0.0324384688	0.0486092254	-0.1461068926	0.1727500123	-0.004040665	-0.0342056929	0.1323531118	0.1098890464	-0.0707775725	0.0172876577	0.2341814776	0.0147685157	-0.0178970668	-0.0094387343	0.0335166653	0.0397157841	-0.204203523	-0.3256652064	0.0916616188	0.1436529946	0.2895136665	0.0562172204	-0.075975028	-0.0180511991	0.292029647	0.0396523878	-0.0925059755	-0.0026164802	0.1223675745	0.0355847396	-0.0061009300392953	-0.0095950621002031	3.722134734437575e-05	9.206521670675392e-05	0.0049980930458843	0.0971894720097593	2.4980934095317e-05	0.0094457934695357	-0.0937405177018035	0.0881756918573587	0.0087872846590021	0.0077749526345238	0.0005279976755935	-0.0012229691653182	2.7878154543213885e-07	1.4956535793190949e-06	0.0001070093979771	-1.0797139152000088e-06	1.165782138676532e-12	1.1451011255421374e-08	3.697179840392241e-05	-0.0006354339608917	4.037763186546132e-07	1.3669138772202795e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.504780778757	0.054043788281092	696398.2291426013	0.0029207310517714	870.7642680241512	1.685190680088226	758230.4104676358	2.839867628256218	770.2826887068616	-1.5226359442146986	593335.4205214718	2.3184202186145866	773.2726889441435	684.994868880824	1.222921	22.797956	0.1720389568569147	0.108463198402755	0.0983586953	-0.1187399711	-0.0620340466	0.1102006315	0.1041245596	0.0761166948	0.0342334431	0.0626291339	0.0901787848	0.0812928837	-0.0370822073	-0.0806613886	0.003014531	0.0478359912	0.0659955601	-0.170778244	-0.1903328805	0.0771461072	-0.146024025	0.0627675336	0.2071140649	0.0619171079	-0.096293787	-0.0492345059	-0.0307645924	-0.111927154	0.0487746964	0.0624589173	-0.0285685407	-0.0341340479	0.0942934082	-0.1702438949	-0.1012183006	-0.0875535165	0.0699527532	-0.1058713754	0.1623658861	-0.0838385818	-0.0155508135	-0.0380638849	0.1252498019	0.0832836644	0.1218692734	-0.1519273752	-0.0196072986	-0.0135324843	0.0425737251	0.1207472002	-0.0680832087	0.0255446666	0.162213755	-0.1127221474	0.0846301368	0.1904550392	-0.0213937067	0.0345460655	0.0664025764	0.0727000735	0.3008186788	0.1097210296	-0.051786	0.2064649772	0.1185609488	0.023839813	-0.029473287270946	-0.0233723572316507	0.0008686746625557	0.0005462670825638	-0.0969301906128379	-0.1019282836587222	0.009395461852241	0.0103893750096129	-0.0791102776267678	0.0146302400750357	0.0062584360261842	0.0002140439246531	0.0008590145968923	0.0003310169212988	7.379060776740406e-07	1.0957220218613597e-07	0.0001068823138585	-1.2708411859999177e-07	1.6150373200336776e-14	1.1423829015746902e-08	-0.0002740457140088	-0.0003110175124127	9.673189302739793e-08	7.5101053366593e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.2686173291877	-4.23616344956929	689345.9769217211	17.945080771466785	869.9970033303285	-0.7672646938226535	756894.7858037517	0.5886951103867702	769.8629182785642	-0.4197704282973973	592688.9129403871	0.1762072124729803	773.4648705892333	703.3030630161887	1.441179	26.86677	0.0692642812604629	0.0379845120339991	0.1101645699	-0.0737039873	0.241746907	0.0780046667	-0.0570702496	0.1286194594	-0.1640859198	-0.2486468259	0.0191536207	0.0338728985	0.0555622785	-0.1097076947	-0.1716210804	0.0974290075	0.0576999751	0.0760594851	-0.1977534917	0.1940899102	-0.0703982828	-0.0219494847	0.0414260003	0.0102046202	0.00070799	-0.0743291625	0.0146487114	-0.0040516663	-0.0009264142	0.2041317152	0.0252851627	0.0055258581	-0.088820346	-0.2646744404	-0.0715449094	0.0498689877	-0.0168209747	-0.0172829343	0.0136606917	-0.0588157428	-0.0309924483	0.0489266191	0.1285992567	0.0230807008	-0.0322349614	-0.0693274731	0.1500607206	-0.1789011976	-0.2297703094	0.0303661012	-0.1564632954	0.0349961494	-0.1653959579	-0.1456828603	0.0489148891	0.0023104152	0.1188677027	0.0338953617	-0.0049341369	0.0077751423	0.1231868	-0.0535618068	-0.0837463069	0.0653943671	0.1145803187	0.0119549848	-0.026299058743973	0.0031742285269729	0.0006916404908189	1.0075726741449166e-05	-0.073443855919848	0.0234863346929899	0.0053939999723753	0.0005516079173111	-0.0700547218610978	0.0090555557656699	0.0049076640550357	8.200309022515904e-05	0.0003430039080784	-0.0005160106888138	1.1765168095705549e-07	2.6626703097019544e-07	4.196841929959838e-05	-6.491389455890162e-05	4.213813706804198e-09	1.7613482185069016e-09	-0.000184007051885	9.003866212380001e-05	8.106960677043819e-09	3.385859514340908e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.4677082504415	-5.800909078746145	679747.0019477352	33.650546139879445	857.0292019183819	-12.967801411946652	734499.0529408586	168.1638734596856	768.5980926255984	-1.2648256529657829	590743.0279877079	1.599783932400319	772.6366885622045	667.7060570591375	1.532875	28.576183	0.2465929608856227	0.1348621592318515	-0.0386316424	-0.0020803019	0.1030743698	-0.093671445	-0.0488290531	-0.0016268162	0.0726956473	-0.0269165398	-0.0371140819	0.0223976322	0.1348867732	-0.0293814686	0.1353062914	0.0634935034	0.147015869	-0.0073093842	0.0180096884	0.1738578294	-0.185401449	0.0047192813	0.0913155379	0.1242709005	0.3668049212	-0.0382995967	-0.0466995596	0.0207455161	-0.1677842461	-0.0292035042	-0.0678287721	-0.07022511	-0.0287937953	-0.1430455841	-0.1820998981	-0.3125842002	-0.0043847305	0.0278534676	-0.2075882495	0.1649041036	-0.0779352412	0.0333483609	0.2052076705	-0.0527202585	0.0527052911	0.1267714111	-0.2718467224	-0.0263085994	-0.1048733815	0.0266983295	-0.0242081509	-0.0770312763	-0.0395855841	-0.0590955668	0.1546018288	-0.0125749278	0.0855862463	0.0302026612	-0.0387366177	0.1657467888	0.0231690025	0.0052175195	0.1648104205	0.0243692388	0.1104315261	-0.0	-0.0080148346552419	0.0182842240887311	6.423757455086656e-05	0.0003343128505269	0.0248510677237447	0.0982949236435927	0.0006175755670101	0.0096618920140997	0.0081557936091769	0.0782105154702747	6.651696939549076e-05	0.006116884730126	-0.0002710077110221	-0.0006140116191005	7.344517943343808e-08	3.770102683904176e-07	0.0001989887934232	0.0001570203741236	2.4655397889915825e-08	3.9596539908020976e-08	8.102690855138337e-05	0.0002650339604363	7.024300018459442e-08	6.565359909394244e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.194447355292	1.7267391048504803	682597.2648407164	2.981627936219839	859.7347204355093	2.705518517127416	739143.7895223233	7.319830446519332	769.318820267736	0.7207276421376037	591851.447218141	0.5194483341412297	772.5103793251246	646.7276547676638	1.249139	23.28672	0.2093772212530538	0.1484683064680037	-0.0456249811	0.0169030989	-0.1055197082	-0.0554076078	-0.0337254295	0.1536749975	0.1557372426	-0.0407487842	0.0089156133	0.0061475398	0.1183965008	-0.0150457243	0.0391778196	0.3166751082	0.0647280112	-0.1114834334	0.0424273845	0.1589565814	-0.0429513548	-0.0949898539	-0.0029095909	-0.1607794183	-0.0396371493	-0.2092730784	-0.0134202888	-0.0065672053	-0.114168681	0.0452746621	0.0135869864	-0.2255484238	0.0683673541	-0.115082977	-0.1724037279	0.0216850635	0.0305079985	0.1396366138	-0.0077700771	0.0158464847	-0.0704965976	0.0836465307	0.1513732545	-0.0922617569	0.0702078858	-0.0477515416	0.1536338878	-0.1221682585	-0.0703791131	-0.0627120985	-0.0154508943	0.0285768373	-0.0327491113	-0.0724670101	0.0986886487	-0.095016659	0.1515263191	0.0066881244	0.0794696908	0.0343488187	0.0651005513	-0.1693839326	-0.1253325832	-0.0259010292	0.10612066	-0.0119549848	-0.0236762755504571	-0.0156614408952152	0.0005605660239411	0.0002452807309143	-0.1190364382903652	-0.1438875060141099	0.0141696736408559	0.0207036143869605	-0.0117758937338976	-0.0199316873430745	0.000138671673232	0.000397272160342	0.0002589931862626	0.0005300008972847	6.707747053045382e-08	2.809009511225871e-07	0.0001430123529797	-5.597644044350001e-05	3.1333618847247036e-09	2.0452533104790312e-08	9.298131083626892e-05	1.1954402284885551e-05	1.429077339888769e-10	8.64552416483086e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.2627238254049	1.0682764701128915	684363.6142310281	1.14121461659686	862.4516723632812	2.716951927771902	743822.8871622205	7.381827777823454	770.2189463579755	0.9001260902394961	593237.2253287899	0.8102269783298415	773.8733386057967	659.5375092217797	1.255922	23.413179	0.2914019680605847	0.2001565340438743	-0.0195775944	0.0354117537	-0.005869653	-0.0350356291	-0.0416900385	0.0812662413	0.0818637741	-0.0630489182	0.0331070297	0.0401094347	0.1758415204	-0.0602971101	0.0536318552	-0.0820557098	0.2749701697	-0.2952752168	0.1790614033	0.0862851342	-0.138923452	-0.0241795799	0.0853732507	-0.1584352896	0.0196556055	0.0013858782	-0.0167135721	-0.0320417095	-0.075838795	0.0782621387	-0.1339856024	0.0367780477	0.2472962628	0.0287617047	-0.3315901627	-0.1228970403	-0.0297054039	0.160841947	0.1234871009	0.104319029	-0.0689209976	0.0586529087	0.2751863859	-0.0522516337	0.140859783	0.1103083983	-0.1783125765	0.0869661863	0.082771954	-0.2136926875	-0.1269647489	-0.0980562773	-0.0452905024	-0.0750437777	0.2155427043	0.1326956767	-0.1191697733	0.0271076574	-0.0798070341	0.2823414944	-0.1162137546	-0.1354231867	0.2653162501	-0.08903305	0.1016540472	-0.023839813	-0.0059083247822115	0.0177679507682456	3.490830173209457e-05	0.0003157000745027	0.0716171950529798	0.190653633343345	0.0051290226272565	0.0363488079070186	-0.0209007159813552	-0.0091248222474575	0.0004368399285332	8.326238104769714e-05	-0.0010110240039463	-0.0012700171902089	1.022169536555608e-06	1.6129436634261094e-06	0.0003074320128522	0.0001644196598725	2.7033824552588588e-08	9.451444252635528e-08	0.0001356556947856	4.2674383949331074e-05	1.8211030454549254e-09	1.8402467527763864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.085479017012	5.82275519160703	694031.4153490042	33.904478021386616	866.1519197512896	3.7002473880083926	750219.1480888444	13.691830732462932	770.3491472306384	0.1302008726629537	593437.8086389719	0.0169522672421947	773.4190429788972	666.7781188425265	1.429749	26.6537	0.4834233196625088	0.302638175506263	0.0543443455	0.0288297607	-0.159293533	0.0588479387	-0.0202568174	0.0594382152	0.1479113638	0.0107349174	0.0849802626	-0.0748699027	0.1846402876	-0.0142566574	0.0041662729	0.0171894436	0.076086093	-0.3300664788	-0.1873290233	0.135318427	0.0403917391	-0.0073430738	-0.1835916838	-0.1143005588	0.0249186469	0.0949106175	0.0916124974	-0.0413848203	-0.1556137744	0.0244709056	-0.0304592391	-0.0141311575	0.264841699	-0.1390249353	-0.1002994866	0.166461547	-0.0313609396	-0.051143141	-0.1305672509	0.0124191276	0.0284580344	0.0862718749	0.1855598065	-0.0249230182	0.1300872421	-0.1070057986	0.1668279149	0.0864619465	-0.0584582375	0.0644126137	0.1429511732	-0.1091930099	0.0576574138	0.0407395862	0.2880686675	-0.0816515033	-0.1697299495	0.2119038721	0.1832297023	0.1931908381	-0.2799502668	-0.031240156	-0.1532392853	-0.2749142204	0.0970382431	-0.0355847396	-0.0060150369840101	-0.0001067122017985	3.6180669919009314e-05	1.1387494012705056e-08	-0.1896391193763804	-0.2612563144293602	0.035962995597849	0.0682548618292127	-0.1482280157880353	-0.1273272998066801	0.021971544664458	0.0162122412760601	0.0004139733615892	0.0014249973655355	1.713739441054625e-07	2.0306174917831155e-06	0.0001250874390894	-0.0001823445737628	3.324954358073721e-08	1.5646867417944355e-08	0.0004229736199807	0.0002873179251951	8.25515901384171e-08	1.7890668319957765e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
