global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
815.8633599315174	0.3333541759574245	665633.0220787447	0.1111250066282535	846.8652051360914	3.300827282101068	717180.6756701942	10.895460746262724	764.452662927133	-0.7482422016285	584387.8738563849	0.5598663922978648	769.6469362247994	603.115941828803	1.70232	28.118935	0.4265754727494113	0.2271106091124368	-0.0611143619	-0.2519640762	-0.0482857877	0.135858601	-0.0315767448	-0.2058861194	-0.0974537206	-0.0134271461	0.1068338798	0.1920161189	0.1723687336	0.0840702017	0.2127598426	0.0580816313	0.001318052	-0.2463391079	-0.2426025506	-0.1814093689	-0.0289136769	-0.0936573095	0.1061639422	0.1821458058	0.0483121363	0.0829986906	0.0297609846	0.0142804426	0.1872484355	-0.1314357051	-0.1593272213	-0.1522792064	-0.0495194057	0.0752978621	-0.2435042612	-0.0533242056	0.2669898552	-0.1139943039	0.0148815727	0.2544706324	0.0505258878	-0.0124264645	0.1076419569	-0.1314590802	-0.2509987622	0.1844963333	0.1710235037	0.0403921344	-0.0599616065	-0.1513567441	0.1263763429	0.0571993519	0.339711183	0.2352662668	-0.0763090515	-0.0014809669	-0.0117823258	0.0958018775	-0.0451707635	-0.0670324669	0.2487197608	0.0510328101	-0.0694383155	0.113744989	-0.1977011708	0.1707590697	-0.4322561103	0.1437067008	0.1082959623	0.037471275090354	0.0011535705491923	0.0014040964568969	1.33072501196383e-06	0.1200065763034246	0.1148088795748378	0.0144015783560696	0.0131810788292296	0.2816166900271355	0.1899519097548961	0.0793079601018397	0.0360817280195322	-0.009119324483233	0.0010524238520888	8.316207903049283e-05	1.1075959644456382e-06	0.001291166203702	0.0006889667113718	4.746751293784731e-07	1.6671101655822346e-06	0.0026019465552545	0.000671831693949	4.513578249943828e-07	6.7701258764007584e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.9226254627794	9.059265531261984	680497.338000405	82.07029196591151	850.58090137503	3.7156962389385626	723487.8697839584	13.80639854006218	767.6551123018618	3.202449374728758	589294.371443184	10.255681997700613	771.5462843114396	635.6635209792539	2.561103	42.304302	0.9638107886609822	0.5789335241600021	-0.0831306038	0.1116236011	-0.0449963827	-0.1950930893	-0.0197404881	-0.2329991527	-0.1579512283	-0.0229325016	-0.204755602	0.0980460802	-0.2249184631	0.0427493274	-0.1004540915	0.2230667625	-0.1980483153	-0.057210812	0.1484345142	-0.1283559018	0.0661947353	0.0611041701	-0.1869359171	-0.0149184036	0.0670259302	-0.0308219319	-0.0067795418	-0.0865921767	0.0143713036	0.3051169885	0.0546793228	0.061392515	-0.2212958871	0.1907122886	-0.0999095734	0.1548124141	-0.1667866004	-0.0040587629	-0.1414902822	-0.0450907666	-0.1311451563	0.0079757004	-0.0556059235	-0.0353108307	0.2531534588	-0.1093178707	-0.3249708971	-0.0727850677	-0.1521459	-0.1397762969	-0.1260664863	-0.1175538674	0.0814622638	0.1864020926	-0.0599887514	0.0994684345	0.0557207911	-0.0803898383	-0.2121380773	-0.4799574506	0.1255441891	-0.0462986562	-0.0373815887	-0.2255087297	-0.0788108154	0.0758781835	-0.0352330957	0.1412592515	0.0993643757	0.0833611751958045	0.0458899001054504	0.0069490855300256	0.0021058829316882	-0.1345114160945968	-0.2545179923980214	0.0180933210597737	0.0647794084543192	-0.198040022895185	-0.4796567129223205	0.0392198506683253	0.2300705622514453	-0.0065672117596796	0.0025521127235534	4.312827029647403e-05	6.513279353723153e-06	0.0024099766655718	0.0011188104618697	1.2517368495893149e-06	5.807987528600571e-06	0.0026059470345351	4.000479280600114e-06	1.6003834474510804e-11	6.790959946802282e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.205642604603	2.2830171418236205	684269.1751568941	5.212167269860493	861.707011814224	11.126110439194008	742538.9742097991	123.79033350514187	768.9143571500425	1.2592448481807423	591229.2886314632	1.5856975876697408	772.444229088547	647.2720684079748	1.53301	25.322268	0.2587402179464108	0.1524552510417588	-0.0399088677	0.1495622535	-0.1390470264	-0.1732774678	-0.0969889341	0.0995768567	-0.0796884186	0.2068503227	0.0303571055	-0.0232276259	-0.2603913189	0.0979768461	-0.0213583722	-0.0508725095	-0.2470823315	-0.181381712	0.2038176064	0.0151617765	-0.0315100126	-0.0022774021	0.2622990819	-0.0677813509	-0.0122607011	0.0675664443	-0.0187867475	0.0703579734	-0.0237224902	0.2349762425	0.0376216589	-0.0202521903	0.1863826587	0.2335040572	-0.1390156624	-0.0761449173	-0.2057382705	0.0505814375	0.1461623805	-0.0844129273	0.2189383871	-0.0054748829	-0.0850327521	-0.0150910192	0.1720112907	-0.0928901496	-0.249181004	-0.2203021116	0.0421258726	-0.1175024644	0.1794079107	0.0603104952	0.0505691954	0.0785304732	-0.105270257	-0.0137983483	-0.0683451771	0.1947276067	0.1170109209	-0.0035370938	-0.0460016744	0.2196732169	-0.0684508739	0.1873804286	0.0054211115	0.0706745886	-0.0067444656	0.1386044847	0.0898496795	0.0955873447391582	0.0122261695433537	0.0091369404742826	0.0001494792217028	0.0033959536134773	0.1379073697080741	1.153250094488953e-05	0.0190184426197994	-0.169061861963442	0.0289781609317429	0.0285819131705459	0.0008397338109859	-0.0055220408845679	0.0010451708751117	3.049293553083943e-05	1.0923821581817584e-06	0.0022303441807727	-0.000179632484799	3.226782959509876e-08	4.974435164706647e-06	0.0022381800391811	-0.000367766995354	1.3525256287170908e-07	5.009449887788711e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.0917670892949	-1.1138755153081092	682427.6076527138	1.240718663602906	869.7255150565888	8.018503242364886	756422.4715404487	64.2963942478162	767.8115170090286	-1.1028401410138713	589534.5256517059	1.2162563766314956	772.9160025745557	673.737865364081	1.579707	26.093609	0.0638443519244687	0.0385235330201592	-0.1340549784	0.2811269403	-0.0023090766	-0.2726490741	0.085619455	0.1279511869	0.0248652266	-0.0393038489	-0.0831956739	-0.1116263286	-0.1609566874	0.106057384	-0.2062211425	0.0472982643	-0.0223800406	-0.0849323065	0.0554720945	-0.035952835	-0.0434835813	0.214533442	0.1053078193	-0.1836397054	0.1395846126	0.0908410658	-0.1918570913	0.0338109474	-0.1435874912	0.2032207968	-0.0122183936	0.1850349993	-0.0341458308	0.0063526471	-0.0786331864	0.0054147038	0.0099378164	0.0065819403	-0.0366335703	-0.2175291304	0.2097896075	-0.0921922375	0.0079450718	-0.0677062638	0.2423741487	-0.0651940436	-0.2988102928	0.0441800136	0.1308318338	-0.0585452815	0.1081748133	-0.0266518116	0.0667519725	-0.2003586941	-0.0700782328	0.0159677205	-0.0410911961	0.2330489629	-0.0498550358	-0.0846536651	-0.0401359178	0.1289175787	-0.088640915	0.0191120086	0.04677752	-0.1441826905	-0.0173233527	0.1357462967	0.0798077096	0.1002388136550678	0.0046514689159096	0.0100478197629754	2.1636163075673263e-05	0.0224146188130589	0.0190186651995816	0.0005024151365347	0.0003617096259737	-0.1721506825826395	-0.0030888206191974	0.0296358575136686	9.540812817579572e-06	-0.0061904717743527	-0.0006684308897848	3.832194078905747e-05	4.467998544185005e-07	0.0022293196117451	-1.0245690276002896e-06	1.049741692317803e-12	4.9698659313113225e-06	0.0021659275541979	-7.225248498319995e-05	5.2204215862475335e-09	4.691242170033697e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.4391197281169	-7.652647361177969	669842.5927013349	58.56301163454414	855.0059987499727	-14.719516306616129	731035.2578984384	216.6641603007381	764.4011426148592	-3.41037439416948	584309.1068309023	11.63065350840685	770.4267903637516	641.6174325629285	1.819427	30.053307	0.1804640871060065	0.1556426172417522	-0.09476468	0.0641636218	0.061119784	0.0083587972	0.154321865	-0.0009554445	-0.0084064306	-0.0271852346	0.0477043722	-0.0979808036	0.0988885539	-0.0437847317	0.1743958792	0.1143873564	0.0568411104	-0.1830336283	0.0645020355	0.0653116434	0.042284996	0.195666114	0.1633199523	0.0270373942	-0.033679504	0.0467298992	-0.2512571662	-0.156200763	-0.1043391444	-0.0987002432	-0.0545461207	-0.1804453838	-0.0582562783	0.03032674	-0.0878401081	-0.220450836	-0.0652763005	0.0706274716	-0.067919673	0.0458317157	0.2151642925	-0.1045166922	-0.2284351088	-0.0760687627	0.0637117845	-0.005338724	-0.1536829061	-0.3178217372	0.1117237928	-0.0555280814	0.1802096346	0.0751402178	0.1138718595	-0.0310404958	0.0345165209	0.1535086381	-0.2077624817	0.0616980839	0.0840724199	0.3350534606	-0.006925547	0.1753971274	-0.0045197446	-0.1173806362	-0.1241763691	0.0360161361	0.0952987535	0.1326888823	0.0692973963	0.0878779681983559	-0.0123608454567119	0.0077225372946712	0.0001527905004047	0.0295244695623608	0.0071098507493019	0.0008716943029387	5.054997767734883e-05	-0.0180805506807217	0.1540701319019178	0.0003269063129181	0.0237376055442743	-0.0062830213430889	-9.254956873619956e-05	3.9476357197710645e-05	8.565422673256526e-09	0.0022371058844683	7.786272723200004e-06	6.062604292004839e-11	5.004642738322694e-06	0.0022040568927	3.812933850210008e-05	1.453846454607731e-09	4.85786678625838e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.167520670409	-0.271599057707931	669398.0918799641	0.073766048147836	843.0234585980463	-11.9825401519264	710688.551746612	143.58126849252835	765.2103894551595	0.809246840300375	585546.940130117	0.6548804485361406	769.3985370127568	616.0899155453632	2.82997	46.745445	0.8474620587512149	0.4460731318377668	0.319009851	-0.1551766273	-0.0235032655	0.163031764	-0.1163802989	-0.4099923403	0.2295400907	-0.0250119869	-0.1143012409	0.3084458608	0.032712717	-0.1479242223	0.1085786847	-0.1040630747	0.3180382529	-0.1855866035	-0.1318820252	-0.0949969405	-0.0681298191	0.4119160669	0.0158203944	-0.0936006929	-0.0936766209	0.0010051519	0.1840687797	-0.1307858667	0.3186874954	-0.0928766855	0.1091799074	-0.1611618365	-0.0880381058	-0.173055616	-0.1873433684	-0.0601203801	0.2891094831	0.0372747565	-0.3390916626	-0.2365481483	0.1774323949	-0.1237822058	0.1293617878	0.2584400871	-0.2622033113	0.1261887391	-0.2113046127	-0.00731658	0.3034435774	-0.3383816218	-0.1354340108	-0.1192376189	0.1149407693	0.1863563652	0.0887132879	-0.2174155148	-0.180445974	-0.4390633134	-0.1542882765	0.1510098334	-0.0940954239	0.0325096528	0.0789877157	0.1224580002	-0.0434986616	-0.0962777399	0.1916756086	0.1294367287	0.0583804184	0.0105920123442899	-0.077285955854066	0.0001121907255015	0.0059731189722766	0.1686116749107356	0.1390872053483748	0.0284298969162035	0.0193452506916209	0.1992573896600475	0.2173379403407692	0.039703507334136	0.0472357803115677	0.0012692945909452	0.0075523159340341	1.6111087586027424e-06	5.703747596746536e-05	0.0029388943435146	0.0007017884590463	4.925070412505805e-07	8.637099962342112e-06	0.0021831421416203	-2.091475107970009e-05	4.3742681272581584e-10	4.766109610518471e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.0578468129124	7.890326142503454	682371.5662811851	62.25724663507344	842.9574399553863	-0.0660186426599693	710577.2455761387	0.0043584611786647	767.1481500554968	1.937760600337242	588516.284133571	3.7549161442193486	770.4108212736915	644.1116273528651	2.006317	33.140347	0.5769546607730323	0.3071498587916356	0.2798563703	0.0759574903	-0.1003259903	-0.0482317814	-0.2532281996	-0.3124231227	0.1200293805	0.1015980244	-0.1021683553	0.2502514403	-0.2307831035	-0.0747330957	0.0787830474	0.0348139693	-0.1007577399	0.0342708148	-0.1414857788	0.1400735969	0.052141812	-0.0361270469	-0.3006576988	-0.2228224881	-0.0759721499	0.0628107614	-0.1549442183	-0.0880987963	0.2452163902	0.206565282	0.1576770875	-0.0734749625	-0.0285342769	0.0853891308	0.1561208285	0.0007447174	0.0942681605	-0.2045234527	-0.0445007547	-0.225990313	-0.1694234147	0.2770571469	-0.1851101802	0.2647275285	0.014293616	-0.2027361398	0.0620397534	0.1713077554	-0.0437302495	-0.1295064441	-0.0081181396	-0.2920247732	0.0284585793	0.1048365348	0.062110015	0.0733094333	0.2105622743	0.1462684824	-0.0032313021	0.0062090926	-0.0515128333	0.0171905152	-0.1348830236	0.1834179195	0.1475348163	-0.2255678051	-0.0227947567	0.1259946088	0.0471208409	-0.0320196237286154	-0.0426116360729053	0.0010252563037221	0.0018157515288097	-0.0818517639314109	-0.2504634388421465	0.0066997112586834	0.0627319341966336	0.0647312767076471	-0.1345261129524004	0.0041901381842019	0.0180972750660819	0.0007038005038784	-0.0005654940870667	4.953351492594898e-07	3.197835625075135e-07	0.0007007042211537	-0.0022381901223609	5.009495023833902e-06	4.909864055426133e-07	0.0019997568929364	-0.0001833852486839	3.363014943485591e-08	3.999027630846644e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.0618468881352	0.0040000752227342	682378.1748842369	1.60006017875326e-05	857.9558904637172	14.998450508330848	736088.3099813899	224.95351765084988	767.2094638259323	0.061313770435504	588610.3613840746	0.0037593784450176	771.7095690997819	654.5004141518945	1.42896	23.603571	0.1689546742508338	0.0994021198097464	0.1560115515	0.0801665849	-0.1504023527	-0.089399303	-0.2216282313	0.0692784584	0.0653941332	0.1166955255	-0.0440602584	0.0612455462	-0.1156001733	0.0622136773	-0.0406496353	-0.1734236518	0.080476083	0.0792683597	-0.1815851866	0.2940885879	0.067371467	0.0253876412	0.0330456948	-0.138116108	0.0766707721	0.0322978766	0.0982482187	0.0230793463	0.1008714818	0.115841454	0.0355922234	0.0908307615	0.2140371381	-0.0619558671	0.2009606246	-0.189309006	0.1222052382	-0.0955648898	-0.0136758002	-0.1227794067	-0.0156038408	-0.018355827	0.0827018504	0.1688805179	-0.0322865983	-0.235006218	0.042459542	0.0437085266	0.0655414956	-0.0572904447	0.2709170926	-0.1001418752	-0.0494948152	-0.0481579777	0.1935397739	-0.0383196238	0.0380054035	0.087481584	-0.067944009	0.1394770653	-0.0461824971	-0.1634636162	0.1111791783	-0.1229645261	0.1501518744	0.0809748369	-0.1247757687	0.1223675745	0.0355847396	-0.0166748045240865	0.0153448192045289	0.0002780491059164	0.0002354634764196	0.0080892996686827	0.0899410636000936	6.543676912975006e-05	0.008089394921516	0.0599777779584087	-0.0047534987492383	0.0035973338488281	2.259575035901099e-05	-6.800481452765917e-05	-0.000771805318406	4.624654798941324e-09	5.956834495198784e-07	0.0005939421996172	-0.0001067620215364	1.139812924256008e-08	3.527673364861179e-07	0.0017000183789395	-0.0002997385139968	8.984317677306973e-08	2.890062488732085e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.8595909862237	-1.2022559019114851	680393.3448419602	1.4454192536809984	852.3683783248816	-5.587512138835564	726531.8523681886	31.220291901634777	766.4363637853552	-0.7731000405771056	587424.6997325174	0.5976836727403223	770.3148803960468	670.9988577491358	1.459167	24.102522	0.0948156531530853	0.0419337361714012	0.1596477384	0.2420733476	-0.005030012	-0.1101386459	-0.0318396028	-0.0285068956	0.2743563403	-0.1743074582	0.0392727669	-0.0855215643	-0.0915581529	-0.0348745224	0.034505424	-0.1191225084	0.2038003555	0.2274926915	-0.083138095	-0.0088045362	0.2760069337	0.0955626835	-0.094475552	-0.2435787316	-0.0354098895	0.1510089439	0.019319329	0.1145947669	-0.0480689506	0.0599284509	0.0525873693	-0.0625096214	0.0625622636	-0.2939337171	0.2670530692	0.0630797235	0.0200055234	-0.203029713	-0.1395728588	-0.1896564311	0.0248478297	-0.0131461575	-0.0816203215	0.1959343379	0.0468434377	-0.1770756012	0.1151719235	0.0993963244	0.2165848522	0.0791107653	0.1389732717	-0.1360942007	0.1253464301	-0.1561028868	-0.0456453759	0.070694414	0.1359509192	0.0904245244	-0.0667305278	0.0530442056	-0.0131825259	-0.0042688753	-0.0935159757	0.1381859452	0.1838930206	0.0315232293	0.0712983055	0.1185609488	0.023839813	0.0053243497941366	0.0219991543182231	2.8348700730322454e-05	0.0004839627907169	0.0315780785611679	0.0234887788924852	0.0009971750456152	0.00055172273386	0.0406020390540646	-0.0193757389043441	0.0016485255753477	0.0003754192580893	0.000135128422052	0.0002031332365796	1.825969044626344e-08	4.1263111803327784e-08	0.0005520915191101	-4.185068050710007e-05	1.7514794589073655e-09	3.048050454732979e-07	0.0013459626752656	-0.0003540557036739	1.253554413040205e-07	1.8116155232081308e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.0895281752668	-6.770062810956915	669270.4761100305	45.83375046430185	851.4892021903779	-0.879176134503723	725033.8614468062	0.7729506754809085	766.004349955806	-0.4320138295491915	586762.6641512169	0.1866359489217579	771.8031930868877	643.8676887938851	1.7424	28.780968	0.097557976638641	0.045651747003747	0.1310033682	0.0352025026	0.1451459649	0.1316341963	0.1032868685	0.0073548559	0.14333049	0.1582329759	0.1907392619	-0.1609164694	0.0073552557	-0.2099706408	0.1902074117	-0.2316922207	-0.0646669534	0.10348457	0.0755071424	0.1400546619	0.0542216861	-0.0411672147	-0.0850604879	-0.0604073651	0.0776967366	0.0241930877	0.016876917	-0.1438085926	-0.1118114911	-0.1432310293	0.1395523764	-0.1816732879	0.2049845805	0.0590682235	0.1790780824	0.0463265956	-0.0861425282	0.0144346858	-0.0254225128	-0.1469320004	-0.1817681276	0.0509032656	0.0929538813	0.1524020529	-0.0207670367	-0.0800854519	-0.0074668356	-0.1129935819	0.0650611967	0.2198470585	0.1690735184	0.0297164357	-0.0531753911	0.1420356738	0.2815694366	0.2084583377	0.1663578275	-0.2432809728	-0.1196957204	-0.0685334437	-0.013757233	0.0360724846	-0.1008584169	-0.275540071	-0.0333601108	0.0751907873	-0.0797150975	0.1145803187	0.0119549848	-0.0040501401158081	-0.0093744899099447	1.640363495767805e-05	8.788106107165497e-05	0.0165668514016914	-0.0150112271594765	0.0002744605653657	0.0002253369408334	0.0653532509219445	0.0247512118678798	0.0042710474060666	0.0006126224889286	-0.0002371686362264	-0.0003722970582783	5.624896200949045e-08	1.3860509960275034e-07	0.000357888170207	-0.000194203348903	3.771494072517916e-08	1.2808394237411465e-07	0.0009440421284203	-0.0004019205468453	1.61540125976425e-07	8.912155402323301e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.6324778450848	3.5429496698180856	675079.9286498538	12.55249236286408	848.4223510060231	-3.066851184354846	719820.4856865874	9.40557618697872	766.0958786717167	0.0915287159107265	586902.8953177897	0.0083775058362664	770.9664479315719	622.4110483495813	1.678669	27.72826	0.1938788003897272	0.1134158724274637	0.1793182708	-0.0044899531	0.2165169847	0.0758483485	0.0720274795	-0.0329595624	0.2017962162	0.1175634299	-0.2506141592	0.0063006646	-0.1366129719	-0.2707552263	0.0886047778	0.0499460833	-0.0079786838	0.0740178638	0.0491912258	0.1212996335	-0.145882632	0.0777101482	0.0894922694	0.2207133261	-0.0933469231	-0.1495020682	-0.1776846768	-0.0987323192	-0.0113713768	0.000280218	0.2759789876	-0.1113910489	-0.0511619593	0.0581035028	0.1132774161	-0.0727471323	-0.0349696427	0.1116342103	-0.0925702981	0.1285533531	0.0454427228	0.0184140967	0.0558932239	0.2121554533	0.0636420983	0.0026498273	0.0670422007	-0.0330630539	-0.1199345651	0.106021192	-0.0959941573	0.3516365962	0.0571864821	0.168587785	0.1160404289	-0.2660984747	0.2121225919	0.0478350965	0.0289914957	-0.1777141755	-0.2681711155	0.3890079796	0.1515193082	-0.0110692193	-0.0001652719	0.0538747367	0.2161540819	0.1104315261	-0.0	-0.0122293357410683	-0.0081791956252602	0.0001495566526677	6.689924107627558e-05	0.0133120750021333	-0.003254776399558	0.0001772113408624	1.0593569411120383e-05	-0.0279369624222027	-0.0932902133441472	0.0007804738693795	0.0087030639057964	9.993206350934745e-06	0.0002471618425773	9.986417317236251e-11	6.108897642622321e-08	-0.0001070006566112	-0.0004648888268182	2.1612162130040241e-07	1.1449140515227936e-08	-0.0001269995025994	-0.0010710416310197	1.1471301753773393e-06	1.6128873660495005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.8425559147308	4.210078069645988	682015.9271597753	17.724757352514086	864.6104105517851	16.18805954576203	747551.1620345264	262.0532718571372	765.6828211325186	-0.413057539198121	586270.1825774525	0.1706165306884073	772.4254211026532	662.8969826761045	1.562623	25.811413	0.132726920946304	0.0586055594011573	0.1482243068	0.1717382691	0.104703631	-0.0602665886	0.0017932167	0.0465189172	0.1367608912	0.1243938569	-0.08320126	0.1197255059	-0.1140997809	-0.234179517	-0.0433416373	0.1511666425	-0.0795094507	0.2283397927	-0.1170729018	-0.2557619626	-0.0825439302	-0.0709020701	0.0638811584	0.2194198524	-0.1437247259	-0.0870570622	0.0042743791	0.0855081449	0.0648693968	0.0371055992	0.2588323851	-0.0272070276	-0.191248229	0.0216841067	0.0631835553	0.2726716551	0.1122094884	0.0379943432	0.0364355246	0.4149766986	0.1265000626	-0.0931500434	-0.0063424826	0.2223849212	0.1203746703	0.0916265755	0.0148038564	0.1085048332	-0.1137588616	0.2386401406	-0.1804859098	0.3642725138	0.2293584795	0.0665008303	-0.2673329456	0.123456819	-0.1346576052	0.1333547295	-0.1981395971	0.2259082786	-0.0345239031	-0.1020428	0.1440875888	0.0884194799	0.0410373583	-0.1580458071	0.0172620579	0.10612066	-0.0119549848	0.0256105270551501	0.0378398627962184	0.0006558990960425	0.0014318552164366	0.0416284277799832	0.0283163527778499	0.0017329259994332	0.0008018158346396	-0.0410135524233652	-0.0130765900011625	0.0016821114823841	0.0001709972060585	0.0004849175691403	0.0004749243627893	2.3514504886093765e-07	2.2555315037088465e-07	-0.0005000797279866	-0.0003930790713754	1.5451115635334684e-07	2.5007973434315185e-07	-0.0003288783758561	-0.0002018788732567	4.075507946739474e-08	1.0816098610574617e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.5316688883801	0.6891129736492303	683154.5996754108	0.4748766904516848	855.0901743499926	-9.5202362017925	731179.2062699008	90.63489733792048	766.8593109978569	1.1764898653383398	588073.2028641079	1.3841284032438248	771.491587254422	638.591309064313	1.822286	30.100519	0.3588787722725769	0.1915728818478357	0.2372841379	-0.0468145715	-0.0497847976	0.1196632462	-0.1394981214	0.1877091755	0.2147175775	0.0452551405	-0.1066670927	0.1847608051	-0.0493137654	-0.1703704771	-0.1308743685	-0.043877294	0.0977165356	-0.0835802987	0.0780198577	0.0260334954	-0.0698192731	-0.1809349464	-0.0042111839	0.0538498394	0.1831106137	-0.0682102844	0.2678200721	0.0365840809	0.1766122821	-0.0420588591	0.2354188695	0.0760432682	-0.0008299962	-0.082730166	-0.0691916948	-0.1095178297	-0.0953165444	0.1021949878	0.2217883177	0.0451482701	-0.0765459801	-0.0722472872	0.0819478233	0.2082577915	-0.1074741808	0.0445918629	-0.0916078628	-0.1247777068	-0.0969030604	0.0331898391	-0.023031405	0.1339092233	-0.1718428239	-0.1709135123	-0.1159693377	-0.2302217354	-0.0433457352	-0.0603103598	-0.1317240971	-0.0126632634	0.1754305274	-0.1677076314	-0.0160334709	0.0058077191	0.1236040044	0.1164060239	-0.193869067	0.1016540472	-0.023839813	0.0570354895943125	0.0314249625391623	0.0032530470732629	0.0009875282705877	0.1291524530168857	0.0875240252369024	0.0166803561202788	0.0076604549936699	0.1168908448587018	0.157904397282067	0.013663469611781	0.0249337986810128	0.0005614342124086	7.65166432683e-05	3.15208374862865e-07	5.85479669704828e-09	0.0003081199121046	0.0008081996400912	6.531866582435452e-07	9.493788023534642e-08	0.0004269130850733	0.0007557914609293	5.712207324137966e-07	1.8225478220680266e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
