global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
822.408645769707	-0.3974907471731512	676355.9806367635	0.15799889408827	872.20506672377	0.2244425570027033	760741.6784186161	0.0503744613939117	765.4215588839548	-0.3866866489627227	585870.1628043435	0.1495265644860199	769.0312054031774	633.571787267582	0.794309	14.685719	0.0951707025638017	0.0487220107941602	-0.0034635455	0.0286019109	-0.0142987208	-0.0392805829	0.008247644	0.0254110424	-0.1147624218	-0.0241235227	-0.0649354562	-0.0037526367	-0.016939297	-0.0132286201	0.0232487295	0.0791219966	0.2320793964	-0.0300467392	-0.1265251061	-0.1131658853	-0.0125871779	0.0111738165	0.0468263598	-0.0489231397	0.1290371779	-0.0282246084	-0.0837289045	0.0025720258	-0.1572123043	-0.0163310697	0.003929913	-0.0354251283	0.0408100767	0.1049716845	0.1799032116	-0.1225642104	-0.0352415196	0.0349532546	-0.0861465874	-0.0773406848	-0.008945635	0.0802938802	0.0368792944	-0.024806575	0.0021821294	0.0131822957	0.0701864528	-0.0377769516	-0.0255529113	0.0231228901	-0.1358113905	0.0587715591	-0.0301183119	-0.0472556436	0.0357870963	0.1080949083	-0.0582871279	0.0468108765	-0.1011119678	0.0314455141	-0.1595290532	-0.023967338	0.0037523059	0.1310981692	-0.0866007939	-0.0807822712	-0.0611457225	-0.0350385134	0.1437067008	0.1082959623	-0.0056637053686188	-0.0046613959668776	3.2077558502521416e-05	2.1728612360022755e-05	-0.0680831730602165	0.0332309836982034	0.0046353184539473	0.0011042982775502	-0.4732715852557163	-0.0160080837838307	0.2239859934104587	0.0002562587464301	0.0029840404585265	0.000446020333995	8.904497458123044e-06	1.989341383371005e-07	-0.0006258194079695	-0.0003669896588309	1.346814096888204e-07	3.9164993139129545e-07	0.0001219336353822	-1.2394789471800005e-05	1.536308060502442e-10	1.4867811437519297e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.4513859899888	0.0427402202817575	676426.2823168535	0.0018267264297331	876.6227478284515	4.417681104681492	768467.4420103048	19.51590634265989	765.812239233053	0.3906803490981474	586468.3857591428	0.1526311351714503	769.7305860268442	632.9647266931113	1.136627	21.014719	0.172810325722127	0.1028243496413527	0.0139856446	0.0141984888	-0.0527161699	-0.0436945322	-0.0390118361	0.0142313292	-0.0847575742	-0.0293335944	-0.0449069368	-0.0336444951	-0.0731799681	-0.0063115774	-0.0933134965	0.0262532812	-0.0796286181	-0.2294323682	0.0864583326	0.0183312985	-0.0254157243	-0.0071597644	0.0806539298	-0.0287130873	-0.0935319036	-0.1999711129	-0.0276119275	0.0844987732	0.1284562404	-0.0613453606	-0.0049567115	0.0854452671	-0.084756214	-0.0093380535	-0.0775070533	-0.1133306327	0.2201301042	0.0198424136	-0.0554607368	0.0735530533	0.0373706592	-0.0475615079	-0.0341017097	0.1437512504	0.0207271729	0.0717361078	-0.0195426994	0.0448030298	0.0550678501	0.0588590096	-0.0508669314	0.0057381404	0.1426280806	0.1907018366	-0.1641382554	-0.1491140354	-0.0256318407	0.016658218	0.0099623731	0.0514848538	0.1725418557	-0.0457779948	-0.170606845	-0.0894744454	-0.0756256008	0.0699592992	0.0318688327	-0.1207740618	0.1412592515	0.0993643757	-0.0058094377782396	-0.0001457324096207	3.3749567299237464e-05	2.123793521388462e-08	0.0041396043254735	0.07222277738569	1.7136323971478906e-05	0.0052161295733029	-0.41872027505066	0.0545513102050562	0.1753266687385003	0.0029758454450882	0.0021990829710879	-0.0007849574874386	4.835965913728786e-06	6.161582570859201e-07	-0.0006252209369062	5.984710633000039e-07	3.581676136074373e-13	3.909012199458665e-07	0.0002541877913155	0.0001322541559333	1.7491161761629635e-08	6.461143325385219e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.2217736075384	1.7703876175495452	679341.5320887562	3.134272316372755	872.2412567138672	-4.381491114584264	760804.8099137864	19.197464387180855	766.3368243091511	0.5245850760981057	587272.1282922347	0.2751895020648553	769.2227693105999	630.9318783661738	1.090052	20.15361	0.1763816484868778	0.1096862811007529	0.0373300562	0.0443428302	-0.1099858293	-0.0831739647	-0.1411723832	-0.0305696089	0.0790467816	0.0688317041	-0.1202044044	-0.110335515	-0.1074422382	0.0095506997	-0.1504106579	0.0050703156	-0.0072364701	-0.0514348802	-0.0323843819	-0.0685313403	-0.0840711513	0.2258158616	0.0015237491	-0.037677882	-0.0886023643	0.0444335316	0.0190972281	0.2095429532	-0.2382119867	-0.1438177099	-0.0307475037	0.123687746	-0.0660064507	-0.0559312452	-0.0589615404	-0.1025138925	-0.0305561628	0.2055989048	0.0899585141	0.0376102779	-0.2193068375	-0.1608157906	0.0743515755	0.0210583458	0.0253593556	0.0251870216	0.0559111971	-0.0841958618	-0.0220342259	0.0308491678	-0.0033126086	0.0429752297	0.1423331862	-0.032465149	0.0789789902	-0.099033421	-0.0777999638	0.0984161861	-0.1700506482	0.0985171532	-0.1054224467	-0.0135746152	0.0836269452	0.0301172488	0.0461780555	-0.0452612361	-0.028966798	-0.0148057708	0.1386044847	0.0898496795	-0.0057339783955683	7.545938267129997e-05	3.2878508240844016e-05	5.6941184331336865e-09	-0.0925715205700896	-0.0967111248955631	0.0085694864206585	0.0093530416785652	-0.4289706953230734	-0.0102504202724134	0.184015857445961	0.0001050711157611	0.0030560233733291	0.0008569404022412	9.339278858333771e-06	7.343468529933097e-07	-0.0001602105014364	0.0004650104354697	2.1623470509581297e-07	2.5667404770502734e-08	0.0001892457503019	-6.49420410136e-05	4.217468691012105e-09	3.581395400732908e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.8801321857501	1.6583585782117325	682077.992739152	2.750153173928439	874.7714910185739	2.5302343047067097	765225.161498859	6.402085636714647	767.6637391144375	1.3269148052863784	589307.6163511592	1.7607029004881876	770.7756255049454	638.4304191352107	1.141505	21.104918	0.3481652663396831	0.1971527987435668	0.0761619564	0.0568954961	-0.1361293577	-0.131410345	-0.0565826946	-0.1055523721	0.078540452	-0.0236398534	-0.0789553668	-0.1700391184	-0.071619043	0.0649903341	0.0764873591	-0.0839037088	-0.129720237	-0.000170284	0.2232527185	0.0616227637	-0.0706132001	-0.098327305	0.1277501572	-0.0792091324	-0.186137635	-0.0069053675	0.1227528442	0.130611431	-0.0590827835	-0.1719517274	-0.0121569184	0.0443501445	0.1042988205	-0.0761208496	-0.0768544446	0.1714957945	0.1101492419	-0.0596528948	0.0363363402	0.0454065953	0.1659377889	-0.1603489433	-0.0346419864	0.0695904849	0.0555303914	0.1143167662	-0.0985960355	0.0935352809	-0.0196379282	0.0461672064	0.1473213429	-0.166920522	0.0678331832	-0.0090295919	-0.0913961732	0.0378038904	-0.075623783	-0.0229276194	-0.0309728366	0.2207881058	0.399368334	0.1408796205	-0.1431323005	-0.1954059373	-0.0074399902	0.2169089408	0.1236345843	-0.0688598816	0.1357462967	0.0798077096	0.0106023655139892	0.0163363439095575	0.0001124101544922	0.0002668761323313	0.0386126778002591	0.1311841983703487	0.0014909388869066	0.017209293902071	-0.2963018152403265	0.1326688800827469	0.0877947657147125	0.0176010317424102	0.0023069743540753	-0.0007490490192537	5.3221306703611485e-06	5.610744332450794e-07	0.0001021204139295	0.0002623309153659	6.8817509156711e-08	1.0428578941132418e-08	0.0005373826952228	0.0003481369449208	1.2119933241885773e-07	2.887801611249208e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.872400792397	0.9922686066469169	683717.9671921824	0.9845969877370138	876.2365316755316	1.46504065695774	767790.459442765	2.1463441265391663	768.1881880130408	0.524448898603282	590113.0922027589	0.2750466472461956	771.5457779984725	648.2180824716821	1.011077	18.693462	0.3750564411910463	0.2073337702810348	0.0816590819	0.0897667975	-0.0465057654	-0.1117548651	-0.0663109334	-0.0315742806	0.0623006222	-0.1466544851	-0.0775026553	-0.1852868609	-0.0032399003	0.1003715687	0.1333081249	-0.1303451967	0.197298486	0.0573487097	0.0802464105	-0.1165792977	-0.0613568404	0.0647721519	0.0645004029	-0.0007855899	-0.1595135675	0.0757316972	0.0951586519	0.007860788	-0.0905186893	-0.1528546767	-0.0336188259	-0.0764117649	0.2462950431	-0.0557703834	0.1628875358	0.0196212889	-0.0056434305	0.0686407891	-0.057073756	0.0696910297	-0.0203229739	0.0520175174	0.1366513147	0.0237539763	0.0545948226	0.0092084052	0.0234486774	-0.0360786007	-0.0304152147	-0.1174124719	0.055703077	-0.2379804728	-0.0943913148	0.0986383191	0.1627981533	0.1494548614	-0.1595057469	0.1306187956	-0.1399078459	0.1426347254	0.0469505662	0.0963369174	-0.276847941	0.1322043847	0.0195089167	0.2386233555	-0.0658465647	-0.1451027555	0.1326888823	0.0692973963	-0.024744077538898	-0.0353464430528872	0.0006122693732509	0.0012493710364909	-0.0814013297611637	-0.1200140075614228	0.0066261764868857	0.0144033620109532	-0.4457219906943379	-0.1494201754540113	0.1986680929885234	0.0223263888327075	0.0032800967362867	0.0009731223822114	1.0759034599398662e-05	9.4696717076079e-07	-0.0003286166707203	-0.0004307370846498	1.85534436092609e-07	1.0798891627529409e-07	0.0005390395308161	1.6568355933000095e-06	2.745104183225795e-12	2.9056361578244125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.5841515231339	-1.288249269263133	681589.1912461729	1.6595861797569964	872.9787298481116	-3.257801827420053	762091.8627672222	10.613272746741435	766.1389518593842	-2.0492361536565795	586968.8935561958	4.199368813453212	769.4173117436861	645.1051674763231	1.28293	23.719666	0.0801918219112351	0.0399941040649704	0.0460763067	0.1443870707	0.0188712651	-0.1526198019	0.0644447376	0.1043467624	-0.1391583576	0.016568433	-0.1637679743	-0.0745290269	0.0531203204	-0.0501930544	-0.0692527661	0.0977792689	0.0665283158	-0.066479934	-0.1223357562	0.0026521752	-0.0777368627	0.0387985415	-0.102528719	-0.0677991675	0.0419756732	0.0014905391	0.0793597436	-0.0375144989	-0.101321838	-0.0627550434	-0.1036455926	-0.0488835667	-0.0707413708	0.0452730429	0.0531216526	-0.1482037787	-0.0333147518	-0.1130296987	-0.0561808365	-0.0092269535	-0.0316718074	0.0904853821	0.058960293	0.0060000282	0.0289278364	-0.0220335694	0.118493868	-0.1168987594	0.0227593572	0.0855585999	-0.1012215589	0.1750410517	0.1508269712	-0.0564735156	-0.0024981725	0.145776652	0.0017541704	0.2018600419	-0.0943873519	0.014602581	-0.0313663665	-0.0285877353	0.0178718763	0.023972091	-0.0584297808	-0.1281243669	0.0104217041	-0.0448730468	0.1294367287	0.0583804184	-0.0145040605317063	0.0102400170071917	0.0002103677719074	0.0001048579483075	-0.0808396323166817	0.0005616974444819	0.0065350461530962	3.155040191376014e-07	-0.4661721809535493	-0.0204501902592114	0.2173165022949887	0.0004182102816379	0.0026550361280073	-0.0006250606082794	7.049216841023996e-06	3.907007640226137e-07	-0.0003297524347665	-1.1357640461999877e-06	1.2899599686405673e-12	1.0873666823443483e-07	0.0001864375591347	-0.0003526019716813	1.243281504336108e-07	3.475896345610476e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.7345147023856	-1.8496368207482876	678538.5507119747	3.421156368667832	874.0115776490629	1.0328478009513449	763896.237864604	1.0667745799300286	766.0587079749918	-0.0802438843924164	586845.9440643137	0.0064390809823835	769.139632601487	657.7492242678878	1.284773	23.753746	0.0930463617103994	0.0577297707213598	0.0741628759	0.1016404666	0.134820713	-0.0669691953	0.0411136181	0.0039234482	-0.0020111871	0.1218562626	0.2159953667	-0.0100648736	0.0732621614	-0.0323022782	-0.1073081141	0.022111846	-0.09326665	0.08815792	0.0177657442	0.0330100941	-0.0876742002	0.066633257	-0.0212650639	0.05481794	0.096015847	-0.0080220112	-0.0661390728	-0.1731484096	0.1705197767	-0.0060649455	-0.0615365284	0.0076822313	-0.124185821	-0.017660684	-0.016750105	0.0897712309	0.0340669015	0.0286610485	-0.0613071749	0.0781883511	0.1309049977	0.2487923952	0.0107719521	0.0168529868	0.0575973679	0.0054938521	0.0452063888	-0.0239205663	-0.0180205531	-0.1180223609	-0.009213174	-0.1654099564	0.0783881401	0.05216136	-0.1882178333	-0.0771885854	-0.0765343131	0.0742034788	-0.1217863387	0.1195409061	-0.0415005179	-0.0377718941	-0.0548895341	0.1121620048	-0.1276420587	0.0649158316	0.0007000302	0.1002218483	0.1259946088	0.0471208409	-0.0102231124194815	0.0042809481122248	0.0001045120275413	1.832651673956108e-05	-0.0323433886308635	0.0484962436858182	0.001046094788127	0.0023518856516342	-0.4348301244226178	0.0313420565309314	0.1890772371053893	0.0009823245075881	0.0027740260775034	0.0001189899494961	7.6952206786689e-06	1.4158608081084461e-08	-0.0003298247428575	-7.230809100002705e-08	5.2284600240681925e-15	1.08784361001016e-07	0.0001269575490933	-5.948001004140002e-05	3.5378715945250474e-09	1.6118219271777677e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.722195655253	-2.0123190471325643	675227.36683249	4.049427947452512	868.1249526806092	-5.886624968453702	753640.93346671	34.65235351922255	767.0761215641813	1.017413589189573	588405.7762739467	1.0351304114676092	771.6727209342154	634.6491284534311	1.041412	19.254324	0.1391322003936725	0.07321234187635	0.0380708184	-0.005928933	0.0316766318	0.0556577306	-0.0621396615	0.0503133315	0.0645594186	0.128042292	-0.0304708071	-0.0319235752	0.1186927039	-0.0591186316	0.0792557919	-0.0063604444	-0.0707294665	-0.0377306778	-0.0424144717	-0.011002945	0.0984752107	0.1297258146	-0.0034862918	-0.1264771105	-0.0500064408	-0.2174945323	-0.0610432413	-0.2075226019	0.0029162098	-0.0044245887	-0.027180228	-0.1408968346	-0.0284443444	-0.0080095811	-0.0884154313	-0.0112334542	0.0231224553	0.0735974058	0.0507291978	-0.043957838	0.0255707008	-0.030903775	0.1218383014	0.1683496618	0.0443835476	0.0107863857	0.0161731689	0.0783519581	-0.0504570432	-0.0996179558	-0.1083484356	0.025562342	0.1918275779	-0.0723334458	-0.0039378909	-0.0203621199	-0.0297541799	0.1259607191	-0.0422960574	0.0027354575	0.0203709438	-0.0242241312	0.0494692202	0.0376197708	-0.22378566	-0.0393110818	-0.0991430799	-0.0269944681	0.1223675745	0.0355847396	0.0104529679875327	0.0206760804070142	0.0001092645397483	0.0004275003009973	0.0289315545160775	0.061274943146941	0.0008370348467167	0.0037546186576608	-0.4091403863686622	0.0256897380539556	0.1673958557578981	0.0006599626412808	0.0026790017690467	-9.502430845670026e-05	7.177050478555347e-06	9.029619197674117e-09	2.940652437333213e-06	0.0003327653952948	1.1073280830572661e-07	8.647436757193766e-12	0.000328996621057	0.0002020390719637	4.0819786599953154e-08	1.0823877666692326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.9006333206962	3.178437665443198	680461.0548528857	10.102465993108009	873.332980038075	5.208027357465767	762710.4940221848	27.123548956111858	768.6004626436054	1.5243410794240615	590746.6711759643	2.323615726419713	771.88724261836	640.44454335464	1.038498	19.200445	0.1975626583731586	0.1423356777960744	0.0850584903	0.0626252633	0.0643056349	-0.0974933131	0.0234653879	0.0691777949	0.049285507	0.0858529661	-0.0815367553	-0.1819308505	0.1415514655	-0.0320014999	-0.0575447034	-0.0055130945	-0.0918286134	-0.0585562835	0.0895245051	-0.1541457785	-0.0644189839	-0.0183728791	-0.1767236114	-0.0167609716	-0.0822299581	-0.0888637109	-0.1161708941	0.1458531842	0.0459326752	-0.0923034436	-0.1605443698	-0.0933431218	-0.0650972019	-0.052571742	-0.0340070731	0.1040865873	0.0974138121	-0.0046022808	-0.1447942757	0.1070491149	-0.1337160921	-0.0964646628	-0.0479963039	0.1467273803	0.0842872474	-0.0178907508	0.1141006337	-0.1394968681	-0.090981483	0.1523921493	-0.0266399427	0.0334447056	0.089612696	0.0411647716	-0.1286722063	-0.0635791873	-0.0763010981	0.071445192	-0.2356674373	0.0609788993	0.0740823057	-0.0738540611	-0.0027656634	0.0581535144	-0.0112602996	-0.0786785286	0.1482893228	0.0605329173	0.1185609488	0.023839813	-0.0035647283873458	-0.0140176963748785	1.2707288475548988e-05	0.0001964958116582	-0.1088854986559511	-0.1378170531720285	0.0118560518175551	0.0189935401450217	-0.4088212712142223	0.0003191151544398	0.1671348317972127	1.0183448179319247e-07	0.0032940360310123	0.0006150342619656	1.0850673373607268e-05	3.782671433915706e-07	-0.00022207107312	-0.0002250117255573	5.0630276638288645e-08	4.931556151666839e-08	0.0002608667351437	-6.812988591330002e-05	4.641681354559276e-09	6.805145350453333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.4135761049774	-0.487057215718778	679657.7444661974	0.2372247313837282	875.866399700722	2.53341966264702	767141.950124705	6.418215187086542	767.2518082384793	-1.3486544051261262	588675.3372452161	1.8188687044661052	772.1302603420459	643.7852081011633	1.523798	28.173	0.3981800787198032	0.2524605041456487	0.0869782969	-0.0388825973	-0.0274523077	0.0044826143	-0.0089425484	-0.011211865	0.0944603904	-0.0407158274	0.3497940953	-0.0040060715	0.0133820243	-0.1820285514	0.1832816341	-0.1442843775	-0.2086429378	-0.0529318535	0.088204992	0.0637081658	-0.2319241	-0.018532185	0.0242507235	-0.165467073	0.0244193241	0.1399912952	0.0561408551	0.2819252512	0.0303115448	-0.006174295	0.1500327223	-0.1439817663	-0.0267896512	-0.1375146859	-0.1601966756	0.1067613757	0.0086785144	-0.0551342402	0.1256212835	0.2127180715	0.1717923354	-0.1532154175	0.0817427147	-0.27534311	0.0794401946	0.0282122054	-0.2073648584	0.2000045072	0.0850263197	-0.1741487544	0.2046422243	-0.0162411913	0.1861212385	-0.1317650814	-0.14199174	0.1088830998	0.0982596139	-0.000382656	0.1160621966	0.0339529688	-0.1072806495	0.4720200899	0.2073054144	-0.0048607682	-0.2085314851	-0.2211674301	-0.0071671529	-0.2505119521	0.1145803187	0.0119549848	-0.0090396949244109	-0.005474966537065	8.171608432642017e-05	2.9975258581982605e-05	0.0654133506390337	0.1742988492949848	0.0042789064418251	0.0303800888655558	-0.2309700675103982	0.1778512037038241	0.0533471720857579	0.0316310506588991	0.0028520041374415	-0.0004420318935708	8.133927599983434e-06	1.9539219493378717e-07	-1.0853086904516474e-05	0.0002112179862154	4.4613037700924197e-08	1.1778949535698694e-10	0.0001030154312514	-0.0001578513038922	2.491703414049924e-08	1.0612179075911922e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.0352115420907	-0.3783645628867589	679034.0298612182	0.1431597424484881	874.549995293778	-1.3164044069440024	764837.6942683471	1.7329205626215909	765.6069229413878	-1.6448852970914911	586153.96045578	2.705647640587764	768.9652576948467	630.1320352476279	1.727611	31.941242	0.4255362493591275	0.2923951475339785	0.1394185006	-0.1350551843	-0.3663684347	-0.0300926595	-0.2416254224	-0.1239559847	-0.1768931006	-0.194494793	0.2458530575	-0.0204403402	-0.3279245835	-0.0756517916	0.2725551406	-0.0773142077	-0.2642504069	-0.0528695977	-0.0083003117	0.0546852923	0.0478767068	-0.1892488846	-0.0399265627	-0.0873976477	0.2405345958	-0.1814289809	0.0300467344	0.179320776	-0.1475084144	-0.147580809	0.3672512769	-0.004243397	0.124876989	-0.0214610087	-0.25404115	0.0779561787	0.0566234078	-0.2186570433	-0.0345345173	-0.1163152056	0.099950965	0.0895667202	-0.0815463141	0.0547752118	0.0659532325	0.1715247747	-0.4337459044	0.0707398274	0.0609644392	0.0580196662	0.4213200163	0.2105146563	0.021111896	0.0336615475	-0.1791593276	0.2305339384	-0.145101298	-0.0444274243	-0.127618631	-0.3594881014	-0.0335796487	-0.1653681636	0.0955743444	0.244051663	0.1888287768	0.0622266129	-0.1140487053	-0.0018454398	0.1104315261	-0.0	-0.0046285522563067	0.0044111426681041	2.1423495989361844e-05	1.9458179638369435e-05	0.0395316882542857	-0.0258816623847479	0.001562754376234	0.000669860447798	0.0054827084229742	0.2364527759333723	3.006009165135224e-05	0.0559099152465976	0.0002720169284913	-0.0025799872089502	7.399320938584101e-08	6.656333998346644e-06	8.394613229834036e-05	9.479921920285685e-05	8.9868919614713e-09	7.046953127850462e-09	-0.0003980115080536	-0.000501026939305	2.5102799390933616e-07	1.584131605431009e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.6389893657818	-1.3962221763089246	676734.9068247548	1.9494363656168296	869.7683566232746	-4.781638670503412	756496.9941831517	22.86406837525364	765.1764166490087	-0.4305062923790501	585494.9485958174	0.1853356677779562	769.5095779268365	651.9968026187728	2.555301	47.244118	0.8561668759292622	0.5077939420904426	0.008123949	0.113598258	0.2081802811	-0.0211561741	0.2760092424	-0.0248504006	0.0499221583	0.2233075913	0.1207276568	0.0671180564	0.0861351872	-0.0424976397	-0.1563447587	0.0307806312	-0.2359381551	0.257913743	-0.0225839442	0.0517737916	0.2722212598	-0.0576732009	-0.3474931045	-0.2303636041	0.1178690116	0.0852523268	0.0588231496	-0.1169165033	-0.0955046183	0.1138486956	-0.1138886111	0.0387187566	-0.1797014922	-0.0413446031	-0.0993109403	0.2906335246	-0.0522137564	-0.3413290446	-0.0207525868	-0.2395005177	-0.1669599452	0.203431726	0.2338043931	-0.1232111937	0.022900624	-0.1104624236	0.1557455255	-0.2331466901	0.0901824265	0.1582801317	0.1132053801	0.0166251953	-0.1880423338	-0.0325372012	-0.1535757299	0.0228631545	0.1114588469	-0.4283362011	-0.3840843124	-0.048116713	0.0903740653	0.1852356895	-0.0711530764	-0.0084967134	-0.1187672297	-0.0565635201	-0.1572946501	0.2582819238	0.10612066	-0.0119549848	-0.036457316287084	-0.0318287640307773	0.0013291359108564	0.0010130702197269	-0.2205124152451958	-0.2600441034994815	0.0486257252772696	0.067622935764849	-0.3973644958248172	-0.4028472042477914	0.1578985425421111	0.1622858699702617	0.0023957997668384	0.0021237828383471	5.739856522782932e-06	4.510453544457666e-06	-0.0010189754752163	-0.0011029216075146	1.2164360723226784e-06	1.0383110190922844e-06	-0.0003957798708911	2.231637162500007e-06	4.980204425051082e-12	1.5664170620257576e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
818.9858486189099	-3.653140746871827	670737.8202380361	13.34543731645525	866.0467821185508	-3.721574504723776	750037.0288178966	13.85011679421002	765.0143139677227	-0.1621026812860009	585246.9005755055	0.0262772792801107	771.1295755285965	647.596646772469	1.825619	33.753277	0.5998772429636671	0.3502694684369209	0.1187967222	-0.1445188155	0.2843896999	0.0848754088	-0.0328922799	0.0606664932	0.2981047921	0.1547983225	0.0376281925	0.1794914513	0.0840408457	-0.2830901123	-0.1409336025	-0.274720493	0.0709969765	0.1334200074	0.0406456614	0.3015496272	0.2122163212	-0.0826207588	0.1491332575	0.1609828776	-0.0753544182	0.0214923083	0.2325184484	0.023195856	-0.024092181	0.1738590081	0.0773305655	-0.0579068	-0.1682777281	-0.3525139999	0.1715906266	0.0028199157	-0.0599714306	0.0029265857	0.3307030117	-0.1658429754	0.154232547	-0.1111086567	-0.2031995817	-0.0539053823	0.1244219207	-0.4032399334	-0.0044014809	-0.1229056733	0.0788400424	-0.0092658513	-0.1509128424	-0.3453539289	0.0382005216	0.1832669373	-0.069607096	0.2303190495	0.4488510874	0.0092230792	0.0253916949	-0.2847560374	0.1343743347	0.0029523668	0.2235089362	-0.007653189	0.0727721581	0.1228500858	-0.0958544765	-0.0994124088	0.1016540472	-0.023839813	-0.0172823988751247	0.0191749174119593	0.0002986813108789	0.0003676774577554	-0.0450084608149126	0.1755039544302832	0.0020257615449275	0.0308016380206669	-0.5391691917589867	-0.1418046959341695	0.2907034173420389	0.0201085717889822	0.0070229854830846	0.0046271857162462	4.932232509561703e-05	2.1410847652632865e-05	-0.000378392954057	0.0006405825211593	4.10345966414805e-07	1.431812276799829e-07	-0.0003956746045515	1.0526633959997849e-07	1.1081002252777995e-14	1.565583926869859e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
818.2337296643077	-0.7521189546022242	669506.4363603634	0.5656829218719426	871.0484225240986	5.001640405547732	758725.3543817205	25.01640674640769	766.744494744067	1.7301807763442412	587897.1202203345	2.993525518831161	771.8379852144342	634.4614663100672	1.359711	25.139252	0.2840380570009228	0.2155714676064147	0.1791901239	-0.2747653088	0.2115755227	0.1251615891	-0.2796104808	0.3131389704	0.1757096518	-0.0161477723	0.0760752703	0.0764679131	0.1347623334	-0.2820315513	0.0326263067	-0.1388538741	0.0186118625	-0.0239444424	0.0893883614	-0.1792698821	0.0224012528	0.0051324632	0.0627443065	0.3688213285	-0.0460406004	0.092656891	-0.0908682371	0.0194732616	0.0343221812	0.0913292355	0.1468152875	-0.2235932708	-0.1126974581	-0.1940248139	0.0897079807	0.0147377218	0.0370995788	0.2942767193	-0.0315806183	-0.0199552305	-0.1051809697	-0.0819368972	-0.3176380401	-0.050793147	0.1951779932	-0.3754960974	-0.115687665	-0.0630518891	-0.0818946324	0.0369373204	-0.0639589443	-0.0372601674	-0.012655298	0.0116199924	0.0155042568	-0.0005303165	-0.0062339722	0.1616428756	0.1136832777	-0.1399669078	-0.0607178702	-0.0555074265	-0.1077499628	-0.0367906409	0.2345926024	-0.0441915835	0.2952398798	0.0078183706	0.0970382431	-0.0355847396	-0.0180213433147713	-0.0007389444396466	0.0003247688148688	5.460388848846309e-07	-0.0433057651450781	0.0017026956698345	0.0018753892948006	2.899172544073172e-06	-0.3204846996344628	0.2186844921245239	0.1027104426997918	0.0478229070957609	0.0076770719272151	0.0006540864441305	5.8937433375634175e-05	4.2782907639528245e-07	-3.1033069745944886e-05	0.000347359884311	1.2065888922858957e-07	9.630514178566795e-10	-0.0001388824376547	0.0002567921668968	6.5942216979554e-08	1.9288331488911632e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
